Municipio código	Municipio nombre	Provincia código	Provincia nombre	Población	Superficie (km2)	Densidad de población (hab/km2)	Año
22228	Tierz	22	Huesca	180	6,54	27,5229357798165	1998
22228	Tierz	22	Huesca	183	6,54	27,9816513761468	1996
22229	Tolva	22	Huesca	121	58,97	2,0518907919281	2019
22229	Tolva	22	Huesca	123	58,97	2,0858063422079	2018
22229	Tolva	22	Huesca	127	58,97	2,15363744276751	2017
22229	Tolva	22	Huesca	134	58,97	2,27234186874682	2016
22229	Tolva	22	Huesca	137	58,97	2,32321519416653	2015
22229	Tolva	22	Huesca	148	58,97	2,50975072070544	2014
22229	Tolva	22	Huesca	147	58,97	2,49279294556554	2013
22229	Tolva	22	Huesca	152	58,97	2,57758182126505	2012
22229	Tolva	22	Huesca	160	58,97	2,71324402238426	2011
22229	Tolva	22	Huesca	171	58,97	2,89977954892318	2010
22229	Tolva	22	Huesca	175	58,97	2,96761064948279	2009
22229	Tolva	22	Huesca	191	58,97	3,23893505172121	2008
22229	Tolva	22	Huesca	193	58,97	3,27285060200102	2007
22229	Tolva	22	Huesca	176	58,97	2,98456842462269	2006
22229	Tolva	22	Huesca	183	58,97	3,103272850602	2005
22229	Tolva	22	Huesca	180	58,97	3,0523995251823	2004
22229	Tolva	22	Huesca	182	58,97	3,0863150754621	2003
22229	Tolva	22	Huesca	196	58,97	3,32372392742072	2002
22229	Tolva	22	Huesca	194	58,97	3,28980837714092	2001
22229	Tolva	22	Huesca	197	58,97	3,34068170256062	2000
22229	Tolva	22	Huesca	203	58,97	3,44242835340003	1999
22229	Tolva	22	Huesca	209	58,97	3,54417500423944	1998
22229	Tolva	22	Huesca	220	58,97	3,73071053077836	1996
22230	Torla-Ordesa	22	Huesca	304	185,21	1,64138005507262	2019
22230	Torla-Ordesa	22	Huesca	298	185,21	1,60898439609092	2018
22230	Torla-Ordesa	22	Huesca	299	185,21	1,61438367258787	2017
22230	Torla-Ordesa	22	Huesca	305	185,21	1,64677933156957	2016
22230	Torla-Ordesa	22	Huesca	306	185,21	1,65217860806652	2015
22230	Torla-Ordesa	22	Huesca	586	185,21	3,16397602721235	2014
22230	Torla-Ordesa	22	Huesca	292	185,21	1,57658873710923	2013
22230	Torla-Ordesa	22	Huesca	320	185,21	1,72776847902381	2012
22230	Torla-Ordesa	22	Huesca	327	185,21	1,76556341450246	2011
22230	Torla-Ordesa	22	Huesca	328	185,21	1,77096269099941	2010
22230	Torla-Ordesa	22	Huesca	324	185,21	1,74936558501161	2009
22230	Torla-Ordesa	22	Huesca	323	185,21	1,74396630851466	2008
22230	Torla-Ordesa	22	Huesca	319	185,21	1,72236920252686	2007
22230	Torla-Ordesa	22	Huesca	329	185,21	1,77636196749636	2006
22230	Torla-Ordesa	22	Huesca	318	185,21	1,71696992602991	2005
22230	Torla-Ordesa	22	Huesca	315	185,21	1,70077209653906	2004
22230	Torla-Ordesa	22	Huesca	316	185,21	1,70617137303601	2003
22230	Torla-Ordesa	22	Huesca	318	185,21	1,71696992602991	2002
22230	Torla-Ordesa	22	Huesca	328	185,21	1,77096269099941	2001
22230	Torla-Ordesa	22	Huesca	317	185,21	1,71157064953296	2000
22230	Torla-Ordesa	22	Huesca	324	185,21	1,74936558501161	1999
22230	Torla-Ordesa	22	Huesca	330	185,21	1,7817612439933	1998
22230	Torla-Ordesa	22	Huesca	344	185,21	1,8573511149506	1996
22232	Torralba de Aragón	22	Huesca	101	40,39	2,50061896509037	2019
22232	Torralba de Aragón	22	Huesca	103	40,39	2,55013617231988	2018
22232	Torralba de Aragón	22	Huesca	114	40,39	2,8224808120822	2017
22232	Torralba de Aragón	22	Huesca	107	40,39	2,64917058677891	2016
22232	Torralba de Aragón	22	Huesca	114	40,39	2,8224808120822	2015
22232	Torralba de Aragón	22	Huesca	113	40,39	2,79772220846744	2014
22232	Torralba de Aragón	22	Huesca	107	40,39	2,64917058677891	2013
22232	Torralba de Aragón	22	Huesca	110	40,39	2,72344639762317	2012
22232	Torralba de Aragón	22	Huesca	107	40,39	2,64917058677891	2011
22232	Torralba de Aragón	22	Huesca	111	40,39	2,74820500123793	2010
22232	Torralba de Aragón	22	Huesca	113	40,39	2,79772220846744	2009
22232	Torralba de Aragón	22	Huesca	116	40,39	2,87199801931171	2008
22232	Torralba de Aragón	22	Huesca	118	40,39	2,92151522654122	2007
22232	Torralba de Aragón	22	Huesca	117	40,39	2,89675662292647	2006
22232	Torralba de Aragón	22	Huesca	122	40,39	3,02054964100025	2005
22232	Torralba de Aragón	22	Huesca	115	40,39	2,84723941569695	2004
22232	Torralba de Aragón	22	Huesca	118	40,39	2,92151522654122	2003
22232	Torralba de Aragón	22	Huesca	120	40,39	2,97103243377074	2002
22232	Torralba de Aragón	22	Huesca	122	40,39	3,02054964100025	2001
22232	Torralba de Aragón	22	Huesca	126	40,39	3,11958405545927	2000
22232	Torralba de Aragón	22	Huesca	129	40,39	3,19385986630354	1999
22232	Torralba de Aragón	22	Huesca	133	40,39	3,29289428076256	1998
22232	Torralba de Aragón	22	Huesca	136	40,39	3,36717009160683	1996
22233	Torre la Ribera	22	Huesca	101	32,06	3,15034310667498	2019
22233	Torre la Ribera	22	Huesca	102	32,06	3,18153462258266	2018
22233	Torre la Ribera	22	Huesca	103	32,06	3,21272613849033	2017
22233	Torre la Ribera	22	Huesca	103	32,06	3,21272613849033	2016
22233	Torre la Ribera	22	Huesca	104	32,06	3,243917654398	2015
22233	Torre la Ribera	22	Huesca	106	32,06	3,30630068621335	2014
22233	Torre la Ribera	22	Huesca	113	32,06	3,52464129756706	2013
22233	Torre la Ribera	22	Huesca	117	32,06	3,64940736119775	2012
22233	Torre la Ribera	22	Huesca	119	32,06	3,7117903930131	2011
22233	Torre la Ribera	22	Huesca	117	32,06	3,64940736119775	2010
22233	Torre la Ribera	22	Huesca	118	32,06	3,68059887710543	2009
22233	Torre la Ribera	22	Huesca	121	32,06	3,77417342482845	2008
22233	Torre la Ribera	22	Huesca	119	32,06	3,7117903930131	2007
22233	Torre la Ribera	22	Huesca	118	32,06	3,68059887710543	2006
22233	Torre la Ribera	22	Huesca	119	32,06	3,7117903930131	2005
22233	Torre la Ribera	22	Huesca	117	32,06	3,64940736119775	2004
22233	Torre la Ribera	22	Huesca	119	32,06	3,7117903930131	2003
22233	Torre la Ribera	22	Huesca	115	32,06	3,58702432938241	2002
22233	Torre la Ribera	22	Huesca	115	32,06	3,58702432938241	2001
22233	Torre la Ribera	22	Huesca	116	32,06	3,61821584529008	2000
22233	Torre la Ribera	22	Huesca	116	32,06	3,61821584529008	1999
22233	Torre la Ribera	22	Huesca	120	32,06	3,74298190892077	1998
22233	Torre la Ribera	22	Huesca	120	32,06	3,74298190892077	1996
22234	Torrente de Cinca	22	Huesca	1154	56,8	20,3169014084507	2019
22234	Torrente de Cinca	22	Huesca	1148	56,8	20,2112676056338	2018
22234	Torrente de Cinca	22	Huesca	1132	56,8	19,9295774647887	2017
22234	Torrente de Cinca	22	Huesca	1157	56,8	20,3697183098592	2016
22234	Torrente de Cinca	22	Huesca	1187	56,8	20,8978873239437	2015
22234	Torrente de Cinca	22	Huesca	1205	56,8	21,2147887323944	2014
22234	Torrente de Cinca	22	Huesca	1241	56,8	21,8485915492958	2013
22234	Torrente de Cinca	22	Huesca	1321	56,8	23,2570422535211	2012
22234	Torrente de Cinca	22	Huesca	1337	56,8	23,5387323943662	2011
22234	Torrente de Cinca	22	Huesca	1276	56,8	22,4647887323944	2010
22234	Torrente de Cinca	22	Huesca	1370	56,8	24,1197183098592	2009
22234	Torrente de Cinca	22	Huesca	1017	56,8	17,9049295774648	2008
22234	Torrente de Cinca	22	Huesca	1021	56,8	17,9753521126761	2007
22234	Torrente de Cinca	22	Huesca	1084	56,8	19,0845070422535	2006
22234	Torrente de Cinca	22	Huesca	1047	56,8	18,4330985915493	2005
22234	Torrente de Cinca	22	Huesca	1002	56,8	17,6408450704225	2004
22234	Torrente de Cinca	22	Huesca	1001	56,8	17,6232394366197	2003
22234	Torrente de Cinca	22	Huesca	1039	56,8	18,2922535211268	2002
22234	Torrente de Cinca	22	Huesca	1058	56,8	18,6267605633803	2001
22234	Torrente de Cinca	22	Huesca	1081	56,8	19,0316901408451	2000
22234	Torrente de Cinca	22	Huesca	1093	56,8	19,2429577464789	1999
22234	Torrente de Cinca	22	Huesca	1121	56,8	19,7359154929577	1998
22234	Torrente de Cinca	22	Huesca	1142	56,8	20,1056338028169	1996
22235	Torres de Alcanadre	22	Huesca	86	17,63	4,8780487804878	2019
22235	Torres de Alcanadre	22	Huesca	92	17,63	5,218377765173	2018
22235	Torres de Alcanadre	22	Huesca	93	17,63	5,27509926262053	2017
22235	Torres de Alcanadre	22	Huesca	98	17,63	5,5587067498582	2016
22235	Torres de Alcanadre	22	Huesca	107	17,63	6,06920022688599	2015
22235	Torres de Alcanadre	22	Huesca	103	17,63	5,84231423709586	2014
22235	Torres de Alcanadre	22	Huesca	106	17,63	6,01247872943846	2013
22235	Torres de Alcanadre	22	Huesca	105	17,63	5,95575723199092	2012
22235	Torres de Alcanadre	22	Huesca	109	17,63	6,18264322178106	2011
22235	Torres de Alcanadre	22	Huesca	106	17,63	6,01247872943846	2010
22235	Torres de Alcanadre	22	Huesca	113	17,63	6,40952921157119	2009
22235	Torres de Alcanadre	22	Huesca	112	17,63	6,35280771412365	2008
22235	Torres de Alcanadre	22	Huesca	116	17,63	6,57969370391378	2007
22235	Torres de Alcanadre	22	Huesca	122	17,63	6,92002268859898	2006
22235	Torres de Alcanadre	22	Huesca	124	17,63	7,03346568349404	2005
22235	Torres de Alcanadre	22	Huesca	125	17,63	7,09018718094158	2004
22235	Torres de Alcanadre	22	Huesca	128	17,63	7,26035167328417	2003
22235	Torres de Alcanadre	22	Huesca	132	17,63	7,48723766307431	2002
22235	Torres de Alcanadre	22	Huesca	134	17,63	7,60068065796937	2001
22235	Torres de Alcanadre	22	Huesca	137	17,63	7,77084515031197	2000
22235	Torres de Alcanadre	22	Huesca	139	17,63	7,88428814520703	1999
22235	Torres de Alcanadre	22	Huesca	139	17,63	7,88428814520703	1998
22235	Torres de Alcanadre	22	Huesca	139	17,63	7,88428814520703	1996
22236	Torres de Barbués	22	Huesca	252	13,94	18,077474892396	2019
22236	Torres de Barbués	22	Huesca	266	13,94	19,0817790530846	2018
22236	Torres de Barbués	22	Huesca	272	13,94	19,5121951219512	2017
22236	Torres de Barbués	22	Huesca	281	13,94	20,1578192252511	2016
22236	Torres de Barbués	22	Huesca	283	13,94	20,3012912482066	2015
22236	Torres de Barbués	22	Huesca	293	13,94	21,0186513629842	2014
22236	Torres de Barbués	22	Huesca	303	13,94	21,7360114777618	2013
22236	Torres de Barbués	22	Huesca	297	13,94	21,3055954088953	2012
22236	Torres de Barbués	22	Huesca	301	13,94	21,5925394548063	2011
22236	Torres de Barbués	22	Huesca	303	13,94	21,7360114777618	2010
22236	Torres de Barbués	22	Huesca	318	13,94	22,8120516499283	2009
22236	Torres de Barbués	22	Huesca	320	13,94	22,9555236728838	2008
22236	Torres de Barbués	22	Huesca	324	13,94	23,2424677187948	2007
22236	Torres de Barbués	22	Huesca	324	13,94	23,2424677187948	2006
22236	Torres de Barbués	22	Huesca	321	13,94	23,0272596843615	2005
22236	Torres de Barbués	22	Huesca	335	13,94	24,0315638450502	2004
22236	Torres de Barbués	22	Huesca	336	13,94	24,103299856528	2003
22236	Torres de Barbués	22	Huesca	355	13,94	25,4662840746055	2002
22236	Torres de Barbués	22	Huesca	358	13,94	25,6814921090387	2001
22236	Torres de Barbués	22	Huesca	363	13,94	26,0401721664275	2000
22236	Torres de Barbués	22	Huesca	371	13,94	26,6140602582496	1999
22236	Torres de Barbués	22	Huesca	365	13,94	26,1836441893831	1998
22236	Torres de Barbués	22	Huesca	370	13,94	26,5423242467719	1996
22239	Tramaced	22	Huesca	104	15,42	6,74448767833982	2019
22239	Tramaced	22	Huesca	99	15,42	6,42023346303502	2018
22239	Tramaced	22	Huesca	107	15,42	6,9390402075227	2017
22239	Tramaced	22	Huesca	113	15,42	7,32814526588846	2016
22239	Tramaced	22	Huesca	110	15,42	7,13359273670558	2015
22239	Tramaced	22	Huesca	97	15,42	6,2905317769131	2014
22239	Tramaced	22	Huesca	95	15,42	6,16083009079118	2013
22239	Tramaced	22	Huesca	94	15,42	6,09597924773022	2012
22239	Tramaced	22	Huesca	98	15,42	6,35538261997406	2011
22239	Tramaced	22	Huesca	100	15,42	6,48508430609598	2010
22239	Tramaced	22	Huesca	100	15,42	6,48508430609598	2009
22239	Tramaced	22	Huesca	106	15,42	6,87418936446174	2008
22239	Tramaced	22	Huesca	110	15,42	7,13359273670558	2007
22239	Tramaced	22	Huesca	105	15,42	6,80933852140078	2006
22239	Tramaced	22	Huesca	107	15,42	6,9390402075227	2005
22239	Tramaced	22	Huesca	108	15,42	7,00389105058366	2004
22239	Tramaced	22	Huesca	99	15,42	6,42023346303502	2003
22239	Tramaced	22	Huesca	97	15,42	6,2905317769131	2002
22239	Tramaced	22	Huesca	103	15,42	6,67963683527886	2001
22239	Tramaced	22	Huesca	106	15,42	6,87418936446174	2000
22239	Tramaced	22	Huesca	106	15,42	6,87418936446174	1999
22239	Tramaced	22	Huesca	105	15,42	6,80933852140078	1998
22239	Tramaced	22	Huesca	104	15,42	6,74448767833982	1996
22242	Valfarta	22	Huesca	67	33,2	2,01807228915663	2019
22242	Valfarta	22	Huesca	69	33,2	2,07831325301205	2018
22242	Valfarta	22	Huesca	66	33,2	1,98795180722892	2017
22242	Valfarta	22	Huesca	70	33,2	2,10843373493976	2016
22242	Valfarta	22	Huesca	72	33,2	2,16867469879518	2015
22242	Valfarta	22	Huesca	73	33,2	2,19879518072289	2014
22242	Valfarta	22	Huesca	78	33,2	2,34939759036145	2013
22242	Valfarta	22	Huesca	74	33,2	2,2289156626506	2012
22242	Valfarta	22	Huesca	90	33,2	2,71084337349398	2011
22242	Valfarta	22	Huesca	87	33,2	2,62048192771084	2010
22242	Valfarta	22	Huesca	90	33,2	2,71084337349398	2009
22242	Valfarta	22	Huesca	92	33,2	2,7710843373494	2008
22242	Valfarta	22	Huesca	99	33,2	2,98192771084337	2007
22242	Valfarta	22	Huesca	101	33,2	3,0421686746988	2006
22242	Valfarta	22	Huesca	100	33,2	3,01204819277108	2005
22242	Valfarta	22	Huesca	91	33,2	2,74096385542169	2004
22242	Valfarta	22	Huesca	98	33,2	2,95180722891566	2003
22242	Valfarta	22	Huesca	101	33,2	3,0421686746988	2002
22242	Valfarta	22	Huesca	101	33,2	3,0421686746988	2001
22242	Valfarta	22	Huesca	96	33,2	2,89156626506024	2000
22242	Valfarta	22	Huesca	97	33,2	2,92168674698795	1999
22242	Valfarta	22	Huesca	101	33,2	3,0421686746988	1998
22242	Valfarta	22	Huesca	109	33,2	3,28313253012048	1996
22243	Valle de Bardají	22	Huesca	30	45,48	0,659630606860158	2019
22243	Valle de Bardají	22	Huesca	34	45,48	0,747581354441513	2018
22243	Valle de Bardají	22	Huesca	35	45,48	0,769569041336851	2017
22243	Valle de Bardají	22	Huesca	34	45,48	0,747581354441513	2016
22243	Valle de Bardají	22	Huesca	37	45,48	0,813544415127529	2015
22243	Valle de Bardají	22	Huesca	37	45,48	0,813544415127529	2014
22243	Valle de Bardají	22	Huesca	39	45,48	0,857519788918206	2013
22243	Valle de Bardají	22	Huesca	49	45,48	1,07739665787159	2012
22243	Valle de Bardají	22	Huesca	50	45,48	1,09938434476693	2011
22243	Valle de Bardají	22	Huesca	50	45,48	1,09938434476693	2010
22243	Valle de Bardají	22	Huesca	52	45,48	1,14335971855761	2009
22243	Valle de Bardají	22	Huesca	53	45,48	1,16534740545295	2008
22243	Valle de Bardají	22	Huesca	53	45,48	1,16534740545295	2007
22243	Valle de Bardají	22	Huesca	53	45,48	1,16534740545295	2006
22243	Valle de Bardají	22	Huesca	54	45,48	1,18733509234828	2005
22243	Valle de Bardají	22	Huesca	54	45,48	1,18733509234828	2004
22243	Valle de Bardají	22	Huesca	54	45,48	1,18733509234828	2003
22243	Valle de Bardají	22	Huesca	55	45,48	1,20932277924362	2002
22243	Valle de Bardají	22	Huesca	55	45,48	1,20932277924362	2001
22243	Valle de Bardají	22	Huesca	56	45,48	1,23131046613896	2000
22243	Valle de Bardají	22	Huesca	56	45,48	1,23131046613896	1999
22243	Valle de Bardají	22	Huesca	56	45,48	1,23131046613896	1998
22243	Valle de Bardají	22	Huesca	57	45,48	1,2532981530343	1996
22244	Valle de Lierp	22	Huesca	39	32,76	1,19047619047619	2019
22244	Valle de Lierp	22	Huesca	46	32,76	1,4041514041514	2018
22244	Valle de Lierp	22	Huesca	48	32,76	1,46520146520147	2017
22244	Valle de Lierp	22	Huesca	52	32,76	1,58730158730159	2016
22244	Valle de Lierp	22	Huesca	54	32,76	1,64835164835165	2015
22244	Valle de Lierp	22	Huesca	58	32,76	1,77045177045177	2014
22244	Valle de Lierp	22	Huesca	59	32,76	1,8009768009768	2013
22244	Valle de Lierp	22	Huesca	64	32,76	1,95360195360195	2012
22244	Valle de Lierp	22	Huesca	66	32,76	2,01465201465201	2011
22244	Valle de Lierp	22	Huesca	65	32,76	1,98412698412698	2010
22244	Valle de Lierp	22	Huesca	42	32,76	1,28205128205128	2009
22244	Valle de Lierp	22	Huesca	44	32,76	1,34310134310134	2008
22244	Valle de Lierp	22	Huesca	47	32,76	1,43467643467643	2007
22244	Valle de Lierp	22	Huesca	47	32,76	1,43467643467643	2006
22244	Valle de Lierp	22	Huesca	49	32,76	1,4957264957265	2005
22244	Valle de Lierp	22	Huesca	49	32,76	1,4957264957265	2004
22244	Valle de Lierp	22	Huesca	51	32,76	1,55677655677656	2003
22244	Valle de Lierp	22	Huesca	54	32,76	1,64835164835165	2002
22244	Valle de Lierp	22	Huesca	55	32,76	1,67887667887668	2001
22244	Valle de Lierp	22	Huesca	59	32,76	1,8009768009768	2000
22244	Valle de Lierp	22	Huesca	59	32,76	1,8009768009768	1999
22244	Valle de Lierp	22	Huesca	60	32,76	1,83150183150183	1998
22244	Valle de Lierp	22	Huesca	63	32,76	1,92307692307692	1996
22245	Velilla de Cinca	22	Huesca	461	16,54	27,8718258766626	2019
22245	Velilla de Cinca	22	Huesca	463	16,54	27,9927448609432	2018
22245	Velilla de Cinca	22	Huesca	448	16,54	27,0858524788392	2017
22245	Velilla de Cinca	22	Huesca	442	16,54	26,7230955259976	2016
22245	Velilla de Cinca	22	Huesca	442	16,54	26,7230955259976	2015
22245	Velilla de Cinca	22	Huesca	461	16,54	27,8718258766626	2014
22245	Velilla de Cinca	22	Huesca	447	16,54	27,0253929866989	2013
22245	Velilla de Cinca	22	Huesca	452	16,54	27,3276904474002	2012
22245	Velilla de Cinca	22	Huesca	449	16,54	27,1463119709794	2011
22245	Velilla de Cinca	22	Huesca	450	16,54	27,2067714631197	2010
22245	Velilla de Cinca	22	Huesca	465	16,54	28,1136638452237	2009
22245	Velilla de Cinca	22	Huesca	475	16,54	28,7182587666264	2008
22245	Velilla de Cinca	22	Huesca	482	16,54	29,1414752116082	2007
22245	Velilla de Cinca	22	Huesca	469	16,54	28,3555018137848	2006
22245	Velilla de Cinca	22	Huesca	456	16,54	27,5695284159613	2005
22245	Velilla de Cinca	22	Huesca	441	16,54	26,6626360338573	2004
22245	Velilla de Cinca	22	Huesca	446	16,54	26,9649334945586	2003
22245	Velilla de Cinca	22	Huesca	453	16,54	27,3881499395405	2002
22245	Velilla de Cinca	22	Huesca	476	16,54	28,7787182587666	2001
22245	Velilla de Cinca	22	Huesca	479	16,54	28,9600967351874	2000
22245	Velilla de Cinca	22	Huesca	478	16,54	28,8996372430472	1999
22245	Velilla de Cinca	22	Huesca	489	16,54	29,5646916565901	1998
22245	Velilla de Cinca	22	Huesca	499	16,54	30,1692865779927	1996
22246	Beranuy	22	Huesca	82	63,76	1,28607277289837	2019
22246	Beranuy	22	Huesca	78	63,76	1,22333751568381	2018
22246	Beranuy	22	Huesca	77	63,76	1,20765370138018	2017
22246	Beranuy	22	Huesca	88	63,76	1,3801756587202	2016
22246	Beranuy	22	Huesca	92	63,76	1,44291091593476	2015
22246	Beranuy	22	Huesca	97	63,76	1,52132998745295	2014
22246	Beranuy	22	Huesca	99	63,76	1,55269761606023	2013
22246	Beranuy	22	Huesca	97	63,76	1,52132998745295	2012
22246	Beranuy	22	Huesca	104	63,76	1,63111668757842	2011
22246	Beranuy	22	Huesca	104	63,8	1,63009404388715	2010
22246	Beranuy	22	Huesca	99	63,8	1,55172413793103	2009
22246	Beranuy	22	Huesca	109	63,8	1,70846394984326	2008
22246	Beranuy	22	Huesca	106	63,8	1,66144200626959	2007
22246	Beranuy	22	Huesca	111	63,8	1,73981191222571	2006
22246	Beranuy	22	Huesca	112	63,8	1,75548589341693	2005
22246	Beranuy	22	Huesca	105	63,8	1,64576802507837	2004
22246	Beranuy	22	Huesca	109	63,8	1,70846394984326	2003
22246	Beranuy	22	Huesca	108	63,8	1,69278996865204	2002
22246	Beranuy	22	Huesca	112	63,8	1,75548589341693	2001
22246	Beranuy	22	Huesca	111	63,8	1,73981191222571	2000
22246	Beranuy	22	Huesca	111	63,8	1,73981191222571	1999
22246	Beranuy	22	Huesca	116	63,8	1,81818181818182	1998
22246	Beranuy	22	Huesca	116	63,8	1,81818181818182	1996
22247	Viacamp y Litera	22	Huesca	36	107,74	0,334137739001299	2019
22247	Viacamp y Litera	22	Huesca	36	107,74	0,334137739001299	2018
22247	Viacamp y Litera	22	Huesca	35	107,74	0,324856135140152	2017
22247	Viacamp y Litera	22	Huesca	44	107,74	0,408390569890477	2016
22247	Viacamp y Litera	22	Huesca	42	107,74	0,389827362168183	2015
22247	Viacamp y Litera	22	Huesca	43	107,74	0,39910896602933	2014
22247	Viacamp y Litera	22	Huesca	43	107,74	0,39910896602933	2013
22247	Viacamp y Litera	22	Huesca	51	107,74	0,473361796918508	2012
22247	Viacamp y Litera	22	Huesca	48	107,74	0,445516985335066	2011
22247	Viacamp y Litera	22	Huesca	48	107,74	0,445516985335066	2010
22247	Viacamp y Litera	22	Huesca	50	107,74	0,46408019305736	2009
22247	Viacamp y Litera	22	Huesca	27	107,74	0,250603304250975	2008
22247	Viacamp y Litera	22	Huesca	25	107,74	0,23204009652868	2007
22247	Viacamp y Litera	22	Huesca	25	107,74	0,23204009652868	2006
22247	Viacamp y Litera	22	Huesca	26	107,74	0,241321700389827	2005
22247	Viacamp y Litera	22	Huesca	26	107,74	0,241321700389827	2004
22247	Viacamp y Litera	22	Huesca	28	107,74	0,259884908112122	2003
22247	Viacamp y Litera	22	Huesca	28	107,74	0,259884908112122	2002
22247	Viacamp y Litera	22	Huesca	30	107,74	0,278448115834416	2001
22247	Viacamp y Litera	22	Huesca	30	107,74	0,278448115834416	2000
22247	Viacamp y Litera	22	Huesca	29	107,74	0,269166511973269	1999
22247	Viacamp y Litera	22	Huesca	33	107,74	0,306292927417858	1998
22247	Viacamp y Litera	22	Huesca	32	107,74	0,297011323556711	1996
22248	Vicién	22	Huesca	113	13,76	8,21220930232558	2019
22248	Vicién	22	Huesca	116	13,76	8,43023255813953	2018
22248	Vicién	22	Huesca	121	13,76	8,79360465116279	2017
22248	Vicién	22	Huesca	121	13,76	8,79360465116279	2016
22248	Vicién	22	Huesca	126	13,76	9,15697674418605	2015
22248	Vicién	22	Huesca	122	13,76	8,86627906976744	2014
22248	Vicién	22	Huesca	124	13,76	9,01162790697674	2013
22248	Vicién	22	Huesca	115	13,76	8,35755813953488	2012
22248	Vicién	22	Huesca	119	13,76	8,64825581395349	2011
22248	Vicién	22	Huesca	122	13,76	8,86627906976744	2010
22248	Vicién	22	Huesca	131	13,76	9,5203488372093	2009
22248	Vicién	22	Huesca	124	13,76	9,01162790697674	2008
22248	Vicién	22	Huesca	116	13,76	8,43023255813953	2007
22248	Vicién	22	Huesca	118	13,76	8,57558139534884	2006
22248	Vicién	22	Huesca	113	13,76	8,21220930232558	2005
22248	Vicién	22	Huesca	115	13,76	8,35755813953488	2004
22248	Vicién	22	Huesca	120	13,76	8,72093023255814	2003
22248	Vicién	22	Huesca	123	13,76	8,93895348837209	2002
22248	Vicién	22	Huesca	122	13,76	8,86627906976744	2001
22248	Vicién	22	Huesca	125	13,76	9,0843023255814	2000
22248	Vicién	22	Huesca	120	13,76	8,72093023255814	1999
22248	Vicién	22	Huesca	116	13,76	8,43023255813953	1998
22248	Vicién	22	Huesca	126	13,76	9,15697674418605	1996
22249	Villanova	22	Huesca	168	7,05	23,8297872340426	2019
22249	Villanova	22	Huesca	159	7,05	22,5531914893617	2018
22249	Villanova	22	Huesca	164	7,05	23,2624113475177	2017
22249	Villanova	22	Huesca	162	7,05	22,9787234042553	2016
22249	Villanova	22	Huesca	157	7,05	22,2695035460993	2015
22249	Villanova	22	Huesca	159	7,05	22,5531914893617	2014
22249	Villanova	22	Huesca	150	7,05	21,2765957446809	2013
22249	Villanova	22	Huesca	148	7,05	20,9929078014184	2012
22249	Villanova	22	Huesca	157	7,05	22,2695035460993	2011
22249	Villanova	22	Huesca	154	7,05	21,8439716312057	2010
22249	Villanova	22	Huesca	150	7,05	21,2765957446809	2009
22249	Villanova	22	Huesca	157	7,05	22,2695035460993	2008
22249	Villanova	22	Huesca	156	7,05	22,1276595744681	2007
22249	Villanova	22	Huesca	154	7,05	21,8439716312057	2006
22249	Villanova	22	Huesca	122	7,05	17,3049645390071	2005
22249	Villanova	22	Huesca	133	7,05	18,8652482269504	2004
22249	Villanova	22	Huesca	134	7,05	19,0070921985816	2003
22249	Villanova	22	Huesca	131	7,05	18,5815602836879	2002
22249	Villanova	22	Huesca	137	7,05	19,4326241134752	2001
22249	Villanova	22	Huesca	140	7,05	19,8581560283688	2000
22249	Villanova	22	Huesca	132	7,05	18,7234042553191	1999
22249	Villanova	22	Huesca	104	7,05	14,7517730496454	1998
22249	Villanova	22	Huesca	113	7,05	16,0283687943262	1996
22250	Villanúa	22	Huesca	432	58,19	7,42395600618663	2019
22250	Villanúa	22	Huesca	447	58,19	7,68173225640144	2018
22250	Villanúa	22	Huesca	450	58,19	7,73328750644441	2017
22250	Villanúa	22	Huesca	441	58,19	7,57862175631552	2016
22250	Villanúa	22	Huesca	435	58,19	7,47551125622959	2015
22250	Villanúa	22	Huesca	475	58,19	8,16291459013576	2014
22250	Villanúa	22	Huesca	487	58,19	8,36913559030761	2013
22250	Villanúa	22	Huesca	499	58,19	8,57535659047946	2012
22250	Villanúa	22	Huesca	512	58,19	8,79876267399897	2011
22250	Villanúa	22	Huesca	492	58,19	8,45506100704588	2010
22250	Villanúa	22	Huesca	477	58,19	8,19728475683107	2009
22250	Villanúa	22	Huesca	479	58,19	8,23165492352638	2008
22250	Villanúa	22	Huesca	478	58,19	8,21446984017872	2007
22250	Villanúa	22	Huesca	466	58,19	8,00824884000687	2006
22250	Villanúa	22	Huesca	435	58,19	7,47551125622959	2005
22250	Villanúa	22	Huesca	381	58,19	6,54751675545626	2004
22250	Villanúa	22	Huesca	345	58,19	5,92885375494071	2003
22250	Villanúa	22	Huesca	354	58,19	6,0835195050696	2002
22250	Villanúa	22	Huesca	349	58,19	5,99759408833133	2001
22250	Villanúa	22	Huesca	345	58,19	5,92885375494071	2000
22250	Villanúa	22	Huesca	339	58,19	5,82574325485479	1999
22250	Villanúa	22	Huesca	332	58,19	5,70544767142121	1998
22250	Villanúa	22	Huesca	317	58,19	5,44767142120639	1996
22251	Villanueva de Sigena	22	Huesca	390	146,37	2,66448042631687	2019
22251	Villanueva de Sigena	22	Huesca	394	146,37	2,69180843068935	2018
22251	Villanueva de Sigena	22	Huesca	405	146,37	2,76696044271367	2017
22251	Villanueva de Sigena	22	Huesca	422	146,37	2,88310446129671	2016
