Municipio codigo	Municipio nombre	Grado, código	Grado	Sexo, código	Sexo	Personas
22074	Campo	"""Censo 2011"".""Estado civil y estudios (Persona)"".""Grado, código"""	Primer grado	1	Hombre	5,1212091031
22074	Campo	"""Censo 2011"".""Estado civil y estudios (Persona)"".""Grado, código"""	Segundo grado	1	Hombre	91,6673311098
22074	Campo	"""Censo 2011"".""Estado civil y estudios (Persona)"".""Grado, código"""	Tercer grado	1	Hombre	24,3618915307
22074	Campo	2	Analfabetos o sin estudios	1	Hombre	12,7569025405
22075	Camporrells	"""Censo 2011"".""Estado civil y estudios (Persona)"".""Grado, código"""	Primer grado	1	Hombre	18,3752391218
22075	Camporrells	"""Censo 2011"".""Estado civil y estudios (Persona)"".""Grado, código"""	Segundo grado	1	Hombre	55,8122477664
22075	Camporrells	"""Censo 2011"".""Estado civil y estudios (Persona)"".""Grado, código"""	Tercer grado	1	Hombre	9,0792868572
22075	Camporrells	2	Analfabetos o sin estudios	1	Hombre	6,8994959467
22076	Canal de Berdún	"""Censo 2011"".""Estado civil y estudios (Persona)"".""Grado, código"""	Primer grado	1	Hombre	68,9408360662
22076	Canal de Berdún	"""Censo 2011"".""Estado civil y estudios (Persona)"".""Grado, código"""	Segundo grado	1	Hombre	92,7283231116
22076	Canal de Berdún	"""Censo 2011"".""Estado civil y estudios (Persona)"".""Grado, código"""	Tercer grado	1	Hombre	22,352434119
22076	Canal de Berdún	2	Analfabetos o sin estudios	1	Hombre	11,3393894358
22077	Candasnos	"""Censo 2011"".""Estado civil y estudios (Persona)"".""Grado, código"""	Primer grado	1	Hombre	59,6950269998
22077	Candasnos	"""Censo 2011"".""Estado civil y estudios (Persona)"".""Grado, código"""	Segundo grado	1	Hombre	117,4051352001
22077	Candasnos	"""Censo 2011"".""Estado civil y estudios (Persona)"".""Grado, código"""	Tercer grado	1	Hombre	10,6838271771
22077	Candasnos	2	Analfabetos o sin estudios	1	Hombre	9,2160106235
22078	Canfranc	"""Censo 2011"".""Estado civil y estudios (Persona)"".""Grado, código"""	Primer grado	1	Hombre	24,7573738968
22078	Canfranc	"""Censo 2011"".""Estado civil y estudios (Persona)"".""Grado, código"""	Segundo grado	1	Hombre	180,7206947116
22078	Canfranc	"""Censo 2011"".""Estado civil y estudios (Persona)"".""Grado, código"""	Tercer grado	1	Hombre	70,1560010757
22078	Canfranc	2	Analfabetos o sin estudios	1	Hombre	14,5887164632
22079	Capdesaso	"""Censo 2011"".""Estado civil y estudios (Persona)"".""Grado, código"""	Primer grado	1	Hombre	29,4733029258
22079	Capdesaso	"""Censo 2011"".""Estado civil y estudios (Persona)"".""Grado, código"""	Segundo grado	1	Hombre	34,8459721395
22079	Capdesaso	"""Censo 2011"".""Estado civil y estudios (Persona)"".""Grado, código"""	Tercer grado	1	Hombre	1,5836406801
22079	Capdesaso	2	Analfabetos o sin estudios	1	Hombre	2,9305209693
22080	Capella	"""Censo 2011"".""Estado civil y estudios (Persona)"".""Grado, código"""	Primer grado	1	Hombre	31,0887244031
22080	Capella	"""Censo 2011"".""Estado civil y estudios (Persona)"".""Grado, código"""	Segundo grado	1	Hombre	105,6811337802
22080	Capella	"""Censo 2011"".""Estado civil y estudios (Persona)"".""Grado, código"""	Tercer grado	1	Hombre	29,5815875009
22080	Capella	2	Analfabetos o sin estudios	1	Hombre	11,7464412014
22081	Casbas de Huesca	"""Censo 2011"".""Estado civil y estudios (Persona)"".""Grado, código"""	Primer grado	1	Hombre	31,6710230378
22081	Casbas de Huesca	"""Censo 2011"".""Estado civil y estudios (Persona)"".""Grado, código"""	Segundo grado	1	Hombre	94,9916607784
22081	Casbas de Huesca	"""Censo 2011"".""Estado civil y estudios (Persona)"".""Grado, código"""	Tercer grado	1	Hombre	19,3324021087
22081	Casbas de Huesca	2	Analfabetos o sin estudios	1	Hombre	8,0049140748
22082	Castejón del Puente	"""Censo 2011"".""Estado civil y estudios (Persona)"".""Grado, código"""	Primer grado	1	Hombre	22,0036796944
22082	Castejón del Puente	"""Censo 2011"".""Estado civil y estudios (Persona)"".""Grado, código"""	Segundo grado	1	Hombre	90,3138320251
22082	Castejón del Puente	"""Censo 2011"".""Estado civil y estudios (Persona)"".""Grado, código"""	Tercer grado	1	Hombre	21,8589388688
22082	Castejón del Puente	2	Analfabetos o sin estudios	1	Hombre	31,7335476027
22083	Castejón de Monegros	"""Censo 2011"".""Estado civil y estudios (Persona)"".""Grado, código"""	Primer grado	1	Hombre	70,5879266396
22083	Castejón de Monegros	"""Censo 2011"".""Estado civil y estudios (Persona)"".""Grado, código"""	Segundo grado	1	Hombre	170,3960222041
22083	Castejón de Monegros	"""Censo 2011"".""Estado civil y estudios (Persona)"".""Grado, código"""	Tercer grado	1	Hombre	17,796115544
22083	Castejón de Monegros	2	Analfabetos o sin estudios	1	Hombre	32,5304112733
22084	Castejón de Sos	"""Censo 2011"".""Estado civil y estudios (Persona)"".""Grado, código"""	Primer grado	1	Hombre	40,2298649642
22084	Castejón de Sos	"""Censo 2011"".""Estado civil y estudios (Persona)"".""Grado, código"""	Segundo grado	1	Hombre	190,2635449943
22084	Castejón de Sos	"""Censo 2011"".""Estado civil y estudios (Persona)"".""Grado, código"""	Tercer grado	1	Hombre	82,8662572967
22084	Castejón de Sos	2	Analfabetos o sin estudios	1	Hombre	9,9947200026
22085	Castelflorite	"""Censo 2011"".""Estado civil y estudios (Persona)"".""Grado, código"""	Primer grado	1	Hombre	25,4533510899
22085	Castelflorite	"""Censo 2011"".""Estado civil y estudios (Persona)"".""Grado, código"""	Segundo grado	1	Hombre	40,3704870467
22085	Castelflorite	"""Censo 2011"".""Estado civil y estudios (Persona)"".""Grado, código"""	Tercer grado	1	Hombre	1,4399077994
22085	Castelflorite	2	Analfabetos o sin estudios	1	Hombre	2,5130108919
22086	Castiello de Jaca	"""Censo 2011"".""Estado civil y estudios (Persona)"".""Grado, código"""	Primer grado	1	Hombre	12,3998799562
22086	Castiello de Jaca	"""Censo 2011"".""Estado civil y estudios (Persona)"".""Grado, código"""	Segundo grado	1	Hombre	92,4199700019
22086	Castiello de Jaca	"""Censo 2011"".""Estado civil y estudios (Persona)"".""Grado, código"""	Tercer grado	1	Hombre	12,8162934743
22086	Castiello de Jaca	2	Analfabetos o sin estudios	1	Hombre	1,3638565675
22087	Castigaleu	"""Censo 2011"".""Estado civil y estudios (Persona)"".""Grado, código"""	Primer grado	1	Hombre	23,786179792
22087	Castigaleu	"""Censo 2011"".""Estado civil y estudios (Persona)"".""Grado, código"""	Segundo grado	1	Hombre	26,8799849155
22087	Castigaleu	"""Censo 2011"".""Estado civil y estudios (Persona)"".""Grado, código"""	Tercer grado	1	Hombre	1,2224702926
22087	Castigaleu	2	Analfabetos o sin estudios	1	Hombre	1,9436679759
22088	Castillazuelo	"""Censo 2011"".""Estado civil y estudios (Persona)"".""Grado, código"""	Primer grado	1	Hombre	20,1356148947
22088	Castillazuelo	"""Censo 2011"".""Estado civil y estudios (Persona)"".""Grado, código"""	Segundo grado	1	Hombre	44,1896510056
22088	Castillazuelo	"""Censo 2011"".""Estado civil y estudios (Persona)"".""Grado, código"""	Tercer grado	1	Hombre	1,4163683545
22088	Castillazuelo	2	Analfabetos o sin estudios	1	Hombre	9,6426296015
22089	Castillonroy	"""Censo 2011"".""Estado civil y estudios (Persona)"".""Grado, código"""	Primer grado	1	Hombre	25,9874850231
22089	Castillonroy	"""Censo 2011"".""Estado civil y estudios (Persona)"".""Grado, código"""	Segundo grado	1	Hombre	122,6614165366
22089	Castillonroy	"""Censo 2011"".""Estado civil y estudios (Persona)"".""Grado, código"""	Tercer grado	1	Hombre	4,1215633863
22089	Castillonroy	2	Analfabetos o sin estudios	1	Hombre	8,8102433799
22090	Colungo	"""Censo 2011"".""Estado civil y estudios (Persona)"".""Grado, código"""	Primer grado	1	Hombre	11,6777433998
22090	Colungo	"""Censo 2011"".""Estado civil y estudios (Persona)"".""Grado, código"""	Segundo grado	1	Hombre	40,8233430767
22090	Colungo	"""Censo 2011"".""Estado civil y estudios (Persona)"".""Grado, código"""	Tercer grado	1	Hombre	10,4507883419
22090	Colungo	2	Analfabetos o sin estudios	1	Hombre	9,359712051
22094	Chalamera	"""Censo 2011"".""Estado civil y estudios (Persona)"".""Grado, código"""	Primer grado	1	Hombre	15,0510100703
22094	Chalamera	"""Censo 2011"".""Estado civil y estudios (Persona)"".""Grado, código"""	Segundo grado	1	Hombre	30,9825466
22094	Chalamera	"""Censo 2011"".""Estado civil y estudios (Persona)"".""Grado, código"""	Tercer grado	1	Hombre	4,5567149293
22094	Chalamera	2	Analfabetos o sin estudios	1	Hombre	4,6458998471
22095	Chía	"""Censo 2011"".""Estado civil y estudios (Persona)"".""Grado, código"""	Primer grado	1	Hombre	11,2640559532
22095	Chía	"""Censo 2011"".""Estado civil y estudios (Persona)"".""Grado, código"""	Segundo grado	1	Hombre	11,7764055414
22095	Chía	"""Censo 2011"".""Estado civil y estudios (Persona)"".""Grado, código"""	Tercer grado	1	Hombre	3,4594049523
22095	Chía	2	Analfabetos o sin estudios	1	Hombre	20,0631748506
22096	Chimillas	"""Censo 2011"".""Estado civil y estudios (Persona)"".""Grado, código"""	Primer grado	1	Hombre	14,3649568867
22096	Chimillas	"""Censo 2011"".""Estado civil y estudios (Persona)"".""Grado, código"""	Segundo grado	1	Hombre	101,1916464133
22096	Chimillas	"""Censo 2011"".""Estado civil y estudios (Persona)"".""Grado, código"""	Tercer grado	1	Hombre	38,9975317007
22099	Esplús	"""Censo 2011"".""Estado civil y estudios (Persona)"".""Grado, código"""	Primer grado	1	Hombre	47,0067173525
22099	Esplús	"""Censo 2011"".""Estado civil y estudios (Persona)"".""Grado, código"""	Segundo grado	1	Hombre	157,8590378138
22099	Esplús	"""Censo 2011"".""Estado civil y estudios (Persona)"".""Grado, código"""	Tercer grado	1	Hombre	26,7027627434
22099	Esplús	2	Analfabetos o sin estudios	1	Hombre	30,3900608704
22102	Estada	"""Censo 2011"".""Estado civil y estudios (Persona)"".""Grado, código"""	Primer grado	1	Hombre	33,3329724344
22102	Estada	"""Censo 2011"".""Estado civil y estudios (Persona)"".""Grado, código"""	Segundo grado	1	Hombre	61,1474818803
22102	Estada	"""Censo 2011"".""Estado civil y estudios (Persona)"".""Grado, código"""	Tercer grado	1	Hombre	10,0673232247
22102	Estada	2	Analfabetos o sin estudios	1	Hombre	17,8310109487
22103	Estadilla	"""Censo 2011"".""Estado civil y estudios (Persona)"".""Grado, código"""	Primer grado	1	Hombre	32,165765796
22103	Estadilla	"""Censo 2011"".""Estado civil y estudios (Persona)"".""Grado, código"""	Segundo grado	1	Hombre	235,8728498481
22103	Estadilla	"""Censo 2011"".""Estado civil y estudios (Persona)"".""Grado, código"""	Tercer grado	1	Hombre	49,3284334637
22103	Estadilla	2	Analfabetos o sin estudios	1	Hombre	35,8356242508
22105	Estopiñán del Castillo	"""Censo 2011"".""Estado civil y estudios (Persona)"".""Grado, código"""	Primer grado	1	Hombre	13,0886226374
22105	Estopiñán del Castillo	"""Censo 2011"".""Estado civil y estudios (Persona)"".""Grado, código"""	Segundo grado	1	Hombre	36,6396005201
22105	Estopiñán del Castillo	"""Censo 2011"".""Estado civil y estudios (Persona)"".""Grado, código"""	Tercer grado	1	Hombre	7,6044623588
22105	Estopiñán del Castillo	2	Analfabetos o sin estudios	1	Hombre	10,3078261529
22106	Fago	"""Censo 2011"".""Estado civil y estudios (Persona)"".""Grado, código"""	Primer grado	1	Hombre	3,246373604
22106	Fago	"""Censo 2011"".""Estado civil y estudios (Persona)"".""Grado, código"""	Segundo grado	1	Hombre	8,2867105761
22106	Fago	"""Censo 2011"".""Estado civil y estudios (Persona)"".""Grado, código"""	Tercer grado	1	Hombre	2,4669158199
22107	Fanlo	"""Censo 2011"".""Estado civil y estudios (Persona)"".""Grado, código"""	Primer grado	1	Hombre	4,9919048978
22107	Fanlo	"""Censo 2011"".""Estado civil y estudios (Persona)"".""Grado, código"""	Segundo grado	1	Hombre	46,5208766975
22107	Fanlo	"""Censo 2011"".""Estado civil y estudios (Persona)"".""Grado, código"""	Tercer grado	1	Hombre	11,4452286513
22107	Fanlo	2	Analfabetos o sin estudios	1	Hombre	8,8574943197
22109	Fiscal	"""Censo 2011"".""Estado civil y estudios (Persona)"".""Grado, código"""	Primer grado	1	Hombre	27,696531891
22109	Fiscal	"""Censo 2011"".""Estado civil y estudios (Persona)"".""Grado, código"""	Segundo grado	1	Hombre	97,7139453787
22109	Fiscal	"""Censo 2011"".""Estado civil y estudios (Persona)"".""Grado, código"""	Tercer grado	1	Hombre	20,3750969593
22109	Fiscal	2	Analfabetos o sin estudios	1	Hombre	7,4467516817
22110	Fonz	"""Censo 2011"".""Estado civil y estudios (Persona)"".""Grado, código"""	Primer grado	1	Hombre	97,6876722892
22110	Fonz	"""Censo 2011"".""Estado civil y estudios (Persona)"".""Grado, código"""	Segundo grado	1	Hombre	266,4196226145
22110	Fonz	"""Censo 2011"".""Estado civil y estudios (Persona)"".""Grado, código"""	Tercer grado	1	Hombre	28,0174322985
22110	Fonz	2	Analfabetos o sin estudios	1	Hombre	53,2790706133
22111	Foradada del Toscar	"""Censo 2011"".""Estado civil y estudios (Persona)"".""Grado, código"""	Primer grado	1	Hombre	21,3436238125
22111	Foradada del Toscar	"""Censo 2011"".""Estado civil y estudios (Persona)"".""Grado, código"""	Segundo grado	1	Hombre	57,9178511667
22111	Foradada del Toscar	"""Censo 2011"".""Estado civil y estudios (Persona)"".""Grado, código"""	Tercer grado	1	Hombre	11,0944365845
22111	Foradada del Toscar	2	Analfabetos o sin estudios	1	Hombre	10,6440884364
22112	Fraga	"""Censo 2011"".""Estado civil y estudios (Persona)"".""Grado, código"""	Primer grado	1	Hombre	875,2440943552
22112	Fraga	"""Censo 2011"".""Estado civil y estudios (Persona)"".""Grado, código"""	Segundo grado	1	Hombre	4459,1601415342
22112	Fraga	"""Censo 2011"".""Estado civil y estudios (Persona)"".""Grado, código"""	Tercer grado	1	Hombre	562,8280979934
22112	Fraga	2	Analfabetos o sin estudios	1	Hombre	437,4358925537
22113	Fueva (La)	"""Censo 2011"".""Estado civil y estudios (Persona)"".""Grado, código"""	Primer grado	1	Hombre	59,6706798358
22113	Fueva (La)	"""Censo 2011"".""Estado civil y estudios (Persona)"".""Grado, código"""	Segundo grado	1	Hombre	178,4197467502
22113	Fueva (La)	"""Censo 2011"".""Estado civil y estudios (Persona)"".""Grado, código"""	Tercer grado	1	Hombre	27,3154229261
22113	Fueva (La)	2	Analfabetos o sin estudios	1	Hombre	14,7644918614
22114	Gistaín	"""Censo 2011"".""Estado civil y estudios (Persona)"".""Grado, código"""	Primer grado	1	Hombre	17,6594735823
22114	Gistaín	"""Censo 2011"".""Estado civil y estudios (Persona)"".""Grado, código"""	Segundo grado	1	Hombre	38,55076904
22114	Gistaín	"""Censo 2011"".""Estado civil y estudios (Persona)"".""Grado, código"""	Tercer grado	1	Hombre	3,3075377669
22114	Gistaín	2	Analfabetos o sin estudios	1	Hombre	10,4911534552
22115	Grado (El)	"""Censo 2011"".""Estado civil y estudios (Persona)"".""Grado, código"""	Primer grado	1	Hombre	46,4665136409
22115	Grado (El)	"""Censo 2011"".""Estado civil y estudios (Persona)"".""Grado, código"""	Segundo grado	1	Hombre	155,7736934246
22115	Grado (El)	"""Censo 2011"".""Estado civil y estudios (Persona)"".""Grado, código"""	Tercer grado	1	Hombre	14,3382496812
22115	Grado (El)	2	Analfabetos o sin estudios	1	Hombre	21,0627836236
22116	Grañén	"""Censo 2011"".""Estado civil y estudios (Persona)"".""Grado, código"""	Primer grado	1	Hombre	172,7367572339
22116	Grañén	"""Censo 2011"".""Estado civil y estudios (Persona)"".""Grado, código"""	Segundo grado	1	Hombre	575,1604692254
22116	Grañén	"""Censo 2011"".""Estado civil y estudios (Persona)"".""Grado, código"""	Tercer grado	1	Hombre	70,604627777
22116	Grañén	2	Analfabetos o sin estudios	1	Hombre	60,1940652188
22117	Graus	"""Censo 2011"".""Estado civil y estudios (Persona)"".""Grado, código"""	Primer grado	1	Hombre	286,1370183511
22117	Graus	"""Censo 2011"".""Estado civil y estudios (Persona)"".""Grado, código"""	Segundo grado	1	Hombre	837,6590779966
22117	Graus	"""Censo 2011"".""Estado civil y estudios (Persona)"".""Grado, código"""	Tercer grado	1	Hombre	348,3357812945
22117	Graus	2	Analfabetos o sin estudios	1	Hombre	103,6983924067
22119	Gurrea de Gállego	"""Censo 2011"".""Estado civil y estudios (Persona)"".""Grado, código"""	Primer grado	1	Hombre	159,2052840115
22119	Gurrea de Gállego	"""Censo 2011"".""Estado civil y estudios (Persona)"".""Grado, código"""	Segundo grado	1	Hombre	503,04177489
22119	Gurrea de Gállego	"""Censo 2011"".""Estado civil y estudios (Persona)"".""Grado, código"""	Tercer grado	1	Hombre	29,8536639423
22119	Gurrea de Gállego	2	Analfabetos o sin estudios	1	Hombre	69,2775851916
22122	Hoz de Jaca	"""Censo 2011"".""Estado civil y estudios (Persona)"".""Grado, código"""	Primer grado	1	Hombre	5,4011300829
22122	Hoz de Jaca	"""Censo 2011"".""Estado civil y estudios (Persona)"".""Grado, código"""	Segundo grado	1	Hombre	19,6547815917
22122	Hoz de Jaca	"""Censo 2011"".""Estado civil y estudios (Persona)"".""Grado, código"""	Tercer grado	1	Hombre	4,8611592751
22122	Hoz de Jaca	2	Analfabetos o sin estudios	1	Hombre	2,2157755164
22124	Huerto	"""Censo 2011"".""Estado civil y estudios (Persona)"".""Grado, código"""	Primer grado	1	Hombre	50,8268177019
22124	Huerto	"""Censo 2011"".""Estado civil y estudios (Persona)"".""Grado, código"""	Segundo grado	1	Hombre	51,134997743
22124	Huerto	"""Censo 2011"".""Estado civil y estudios (Persona)"".""Grado, código"""	Tercer grado	1	Hombre	12,8009822848
22124	Huerto	2	Analfabetos o sin estudios	1	Hombre	14,3226521149
22125	Huesca	"""Censo 2011"".""Estado civil y estudios (Persona)"".""Grado, código"""	Primer grado	1	Hombre	2858,8871054155
22125	Huesca	"""Censo 2011"".""Estado civil y estudios (Persona)"".""Grado, código"""	Segundo grado	1	Hombre	11782,3691323411
22125	Huesca	"""Censo 2011"".""Estado civil y estudios (Persona)"".""Grado, código"""	Tercer grado	1	Hombre	4346,9758649752
22125	Huesca	2	Analfabetos o sin estudios	1	Hombre	1387,3859009443
22126	Ibieca	"""Censo 2011"".""Estado civil y estudios (Persona)"".""Grado, código"""	Primer grado	1	Hombre	17,923125236
22126	Ibieca	"""Censo 2011"".""Estado civil y estudios (Persona)"".""Grado, código"""	Segundo grado	1	Hombre	23,1094671595
22126	Ibieca	"""Censo 2011"".""Estado civil y estudios (Persona)"".""Grado, código"""	Tercer grado	1	Hombre	10,7311655138
22126	Ibieca	2	Analfabetos o sin estudios	1	Hombre	8,3390041971
22127	Igriés	"""Censo 2011"".""Estado civil y estudios (Persona)"".""Grado, código"""	Primer grado	1	Hombre	32,6503531085
22127	Igriés	"""Censo 2011"".""Estado civil y estudios (Persona)"".""Grado, código"""	Segundo grado	1	Hombre	160,7839720117
22127	Igriés	"""Censo 2011"".""Estado civil y estudios (Persona)"".""Grado, código"""	Tercer grado	1	Hombre	57,4929450177
