Mes y año	Provincia código	Provincia nombre	Edad (grupos quinquenales)	Sexo	Nº parados
Febrero 2007	50	Zaragoza	45-49	Mujeres	599
Febrero 2007	50	Zaragoza	50-54	Hombres	266
Febrero 2007	50	Zaragoza	50-54	Mujeres	772
Febrero 2007	50	Zaragoza	55-59	Hombres	505
Febrero 2007	50	Zaragoza	55-59	Mujeres	1059
Febrero 2007	50	Zaragoza	60-64	Hombres	600
Febrero 2007	50	Zaragoza	60-64	Mujeres	627
Enero 2007	22	Huesca	16-19	Mujeres	2
Enero 2007	22	Huesca	20-24	Hombres	12
Enero 2007	22	Huesca	20-24	Mujeres	16
Enero 2007	22	Huesca	25-29	Hombres	18
Enero 2007	22	Huesca	25-29	Mujeres	37
Enero 2007	22	Huesca	30-34	Hombres	33
Enero 2007	22	Huesca	30-34	Mujeres	91
Enero 2007	22	Huesca	35-39	Hombres	21
Enero 2007	22	Huesca	35-39	Mujeres	123
Enero 2007	22	Huesca	40-44	Hombres	22
Enero 2007	22	Huesca	40-44	Mujeres	87
Enero 2007	22	Huesca	45-49	Hombres	28
Enero 2007	22	Huesca	45-49	Mujeres	94
Enero 2007	22	Huesca	50-54	Hombres	39
Enero 2007	22	Huesca	50-54	Mujeres	103
Enero 2007	22	Huesca	55-59	Hombres	61
Enero 2007	22	Huesca	55-59	Mujeres	105
Enero 2007	22	Huesca	60-64	Hombres	69
Enero 2007	22	Huesca	60-64	Mujeres	62
Enero 2007	44	Teruel	16-19	Hombres	1
Enero 2007	44	Teruel	20-24	Hombres	4
Enero 2007	44	Teruel	20-24	Mujeres	10
Enero 2007	44	Teruel	25-29	Hombres	12
Enero 2007	44	Teruel	25-29	Mujeres	32
Enero 2007	44	Teruel	30-34	Hombres	14
Enero 2007	44	Teruel	30-34	Mujeres	94
Enero 2007	44	Teruel	35-39	Hombres	11
Enero 2007	44	Teruel	35-39	Mujeres	99
Enero 2007	44	Teruel	40-44	Hombres	39
Enero 2007	44	Teruel	40-44	Mujeres	67
Enero 2007	44	Teruel	45-49	Hombres	66
Enero 2007	44	Teruel	45-49	Mujeres	76
Enero 2007	44	Teruel	50-54	Hombres	59
Enero 2007	44	Teruel	50-54	Mujeres	61
Enero 2007	44	Teruel	55-59	Hombres	44
Enero 2007	44	Teruel	55-59	Mujeres	65
Enero 2007	44	Teruel	60-64	Hombres	46
Enero 2007	44	Teruel	60-64	Mujeres	48
Enero 2007	50	Zaragoza	16-19	Hombres	7
Enero 2007	50	Zaragoza	16-19	Mujeres	13
Enero 2007	50	Zaragoza	20-24	Hombres	31
Enero 2007	50	Zaragoza	20-24	Mujeres	50
Enero 2007	50	Zaragoza	25-29	Hombres	82
Enero 2007	50	Zaragoza	25-29	Mujeres	248
Enero 2007	50	Zaragoza	30-34	Hombres	124
Enero 2007	50	Zaragoza	30-34	Mujeres	556
Enero 2007	50	Zaragoza	35-39	Hombres	137
Enero 2007	50	Zaragoza	35-39	Mujeres	654
Enero 2007	50	Zaragoza	40-44	Hombres	155
Enero 2007	50	Zaragoza	40-44	Mujeres	587
Enero 2007	50	Zaragoza	45-49	Hombres	191
Enero 2007	50	Zaragoza	45-49	Mujeres	617
Enero 2007	50	Zaragoza	50-54	Hombres	264
Enero 2007	50	Zaragoza	50-54	Mujeres	784
Enero 2007	50	Zaragoza	55-59	Hombres	506
Enero 2007	50	Zaragoza	55-59	Mujeres	1065
Enero 2007	50	Zaragoza	60-64	Hombres	601
Enero 2007	50	Zaragoza	60-64	Mujeres	622
Diciembre 2006	22	Huesca	16-19	Mujeres	2
Diciembre 2006	22	Huesca	20-24	Hombres	9
Diciembre 2006	22	Huesca	20-24	Mujeres	16
Diciembre 2006	22	Huesca	25-29	Hombres	17
Diciembre 2006	22	Huesca	25-29	Mujeres	43
Diciembre 2006	22	Huesca	30-34	Hombres	31
Diciembre 2006	22	Huesca	30-34	Mujeres	88
Diciembre 2006	22	Huesca	35-39	Hombres	22
Diciembre 2006	22	Huesca	35-39	Mujeres	119
Diciembre 2006	22	Huesca	40-44	Hombres	21
Diciembre 2006	22	Huesca	40-44	Mujeres	90
Diciembre 2006	22	Huesca	45-49	Hombres	28
Diciembre 2006	22	Huesca	45-49	Mujeres	92
Diciembre 2006	22	Huesca	50-54	Hombres	42
Diciembre 2006	22	Huesca	50-54	Mujeres	99
Diciembre 2006	22	Huesca	55-59	Hombres	61
Diciembre 2006	22	Huesca	55-59	Mujeres	103
Diciembre 2006	22	Huesca	60-64	Hombres	76
Diciembre 2006	22	Huesca	60-64	Mujeres	65
Diciembre 2006	44	Teruel	16-19	Hombres	2
Diciembre 2006	44	Teruel	20-24	Hombres	5
Diciembre 2006	44	Teruel	20-24	Mujeres	11
Diciembre 2006	44	Teruel	25-29	Hombres	10
Diciembre 2006	44	Teruel	25-29	Mujeres	24
Diciembre 2006	44	Teruel	30-34	Hombres	11
Diciembre 2006	44	Teruel	30-34	Mujeres	89
Diciembre 2006	44	Teruel	35-39	Hombres	11
Diciembre 2006	44	Teruel	35-39	Mujeres	99
Diciembre 2006	44	Teruel	40-44	Hombres	43
Diciembre 2006	44	Teruel	40-44	Mujeres	71
Diciembre 2006	44	Teruel	45-49	Hombres	63
Diciembre 2006	44	Teruel	45-49	Mujeres	72
Diciembre 2006	44	Teruel	50-54	Hombres	64
Diciembre 2006	44	Teruel	50-54	Mujeres	62
Diciembre 2006	44	Teruel	55-59	Hombres	43
Diciembre 2006	44	Teruel	55-59	Mujeres	65
Diciembre 2006	44	Teruel	60-64	Hombres	43
Diciembre 2006	44	Teruel	60-64	Mujeres	45
Diciembre 2006	50	Zaragoza	16-19	Hombres	10
Diciembre 2006	50	Zaragoza	16-19	Mujeres	15
Diciembre 2006	50	Zaragoza	20-24	Hombres	35
Diciembre 2006	50	Zaragoza	20-24	Mujeres	53
Diciembre 2006	50	Zaragoza	25-29	Hombres	82
Diciembre 2006	50	Zaragoza	25-29	Mujeres	239
Diciembre 2006	50	Zaragoza	30-34	Hombres	124
Diciembre 2006	50	Zaragoza	30-34	Mujeres	558
Diciembre 2006	50	Zaragoza	35-39	Hombres	146
Diciembre 2006	50	Zaragoza	35-39	Mujeres	661
Diciembre 2006	50	Zaragoza	40-44	Hombres	159
Diciembre 2006	50	Zaragoza	40-44	Mujeres	608
Diciembre 2006	50	Zaragoza	45-49	Hombres	200
Diciembre 2006	50	Zaragoza	45-49	Mujeres	638
Diciembre 2006	50	Zaragoza	50-54	Hombres	274
Diciembre 2006	50	Zaragoza	50-54	Mujeres	779
Diciembre 2006	50	Zaragoza	55-59	Hombres	490
Diciembre 2006	50	Zaragoza	55-59	Mujeres	1063
Diciembre 2006	50	Zaragoza	60-64	Hombres	609
Diciembre 2006	50	Zaragoza	60-64	Mujeres	605
Noviembre 2006	22	Huesca	16-19	Mujeres	2
Noviembre 2006	22	Huesca	20-24	Hombres	8
Noviembre 2006	22	Huesca	20-24	Mujeres	18
Noviembre 2006	22	Huesca	25-29	Hombres	14
Noviembre 2006	22	Huesca	25-29	Mujeres	45
Noviembre 2006	22	Huesca	30-34	Hombres	29
Noviembre 2006	22	Huesca	30-34	Mujeres	89
Noviembre 2006	22	Huesca	35-39	Hombres	22
Noviembre 2006	22	Huesca	35-39	Mujeres	123
Noviembre 2006	22	Huesca	40-44	Hombres	24
Noviembre 2006	22	Huesca	40-44	Mujeres	88
Noviembre 2006	22	Huesca	45-49	Hombres	28
Noviembre 2006	22	Huesca	45-49	Mujeres	96
Noviembre 2006	22	Huesca	50-54	Hombres	47
Noviembre 2006	22	Huesca	50-54	Mujeres	100
Noviembre 2006	22	Huesca	55-59	Hombres	59
Noviembre 2006	22	Huesca	55-59	Mujeres	104
Noviembre 2006	22	Huesca	60-64	Hombres	70
Noviembre 2006	22	Huesca	60-64	Mujeres	67
Noviembre 2006	44	Teruel	16-19	Hombres	2
Noviembre 2006	44	Teruel	16-19	Mujeres	2
Noviembre 2006	44	Teruel	20-24	Hombres	5
Noviembre 2006	44	Teruel	20-24	Mujeres	9
Noviembre 2006	44	Teruel	25-29	Hombres	7
Noviembre 2006	44	Teruel	25-29	Mujeres	26
Noviembre 2006	44	Teruel	30-34	Hombres	13
Noviembre 2006	44	Teruel	30-34	Mujeres	81
Noviembre 2006	44	Teruel	35-39	Hombres	13
Noviembre 2006	44	Teruel	35-39	Mujeres	99
Noviembre 2006	44	Teruel	40-44	Hombres	39
Noviembre 2006	44	Teruel	40-44	Mujeres	69
Noviembre 2006	44	Teruel	45-49	Hombres	58
Noviembre 2006	44	Teruel	45-49	Mujeres	67
Noviembre 2006	44	Teruel	50-54	Hombres	59
Noviembre 2006	44	Teruel	50-54	Mujeres	60
Noviembre 2006	44	Teruel	55-59	Hombres	37
Noviembre 2006	44	Teruel	55-59	Mujeres	63
Noviembre 2006	44	Teruel	60-64	Hombres	45
Noviembre 2006	44	Teruel	60-64	Mujeres	42
Noviembre 2006	50	Zaragoza	16-19	Hombres	10
Noviembre 2006	50	Zaragoza	16-19	Mujeres	15
Noviembre 2006	50	Zaragoza	20-24	Hombres	35
Noviembre 2006	50	Zaragoza	20-24	Mujeres	55
Noviembre 2006	50	Zaragoza	25-29	Hombres	90
Noviembre 2006	50	Zaragoza	25-29	Mujeres	253
Noviembre 2006	50	Zaragoza	30-34	Hombres	124
Noviembre 2006	50	Zaragoza	30-34	Mujeres	566
Noviembre 2006	50	Zaragoza	35-39	Hombres	137
Noviembre 2006	50	Zaragoza	35-39	Mujeres	650
Noviembre 2006	50	Zaragoza	40-44	Hombres	160
Noviembre 2006	50	Zaragoza	40-44	Mujeres	594
Noviembre 2006	50	Zaragoza	45-49	Hombres	196
Noviembre 2006	50	Zaragoza	45-49	Mujeres	643
Noviembre 2006	50	Zaragoza	50-54	Hombres	266
Noviembre 2006	50	Zaragoza	50-54	Mujeres	774
Noviembre 2006	50	Zaragoza	55-59	Hombres	470
Noviembre 2006	50	Zaragoza	55-59	Mujeres	1066
Noviembre 2006	50	Zaragoza	60-64	Hombres	606
Noviembre 2006	50	Zaragoza	60-64	Mujeres	591
Octubre 2006	22	Huesca	16-19	Hombres	1
Octubre 2006	22	Huesca	16-19	Mujeres	2
Octubre 2006	22	Huesca	20-24	Hombres	7
Octubre 2006	22	Huesca	20-24	Mujeres	13
Octubre 2006	22	Huesca	25-29	Hombres	12
Octubre 2006	22	Huesca	25-29	Mujeres	48
Octubre 2006	22	Huesca	30-34	Hombres	23
Octubre 2006	22	Huesca	30-34	Mujeres	81
Octubre 2006	22	Huesca	35-39	Hombres	20
Octubre 2006	22	Huesca	35-39	Mujeres	106
Octubre 2006	22	Huesca	40-44	Hombres	21
Octubre 2006	22	Huesca	40-44	Mujeres	96
Octubre 2006	22	Huesca	45-49	Hombres	31
Octubre 2006	22	Huesca	45-49	Mujeres	90
Octubre 2006	22	Huesca	50-54	Hombres	45
Octubre 2006	22	Huesca	50-54	Mujeres	101
Octubre 2006	22	Huesca	55-59	Hombres	59
Octubre 2006	22	Huesca	55-59	Mujeres	106
Octubre 2006	22	Huesca	60-64	Hombres	69
Octubre 2006	22	Huesca	60-64	Mujeres	68
Octubre 2006	44	Teruel	16-19	Hombres	1
Octubre 2006	44	Teruel	16-19	Mujeres	1
Octubre 2006	44	Teruel	20-24	Hombres	3
Octubre 2006	44	Teruel	20-24	Mujeres	7
Octubre 2006	44	Teruel	25-29	Hombres	7
Octubre 2006	44	Teruel	25-29	Mujeres	28
Octubre 2006	44	Teruel	30-34	Hombres	14
Octubre 2006	44	Teruel	30-34	Mujeres	82
Octubre 2006	44	Teruel	35-39	Hombres	11
Octubre 2006	44	Teruel	35-39	Mujeres	93
Octubre 2006	44	Teruel	40-44	Hombres	44
Octubre 2006	44	Teruel	40-44	Mujeres	71
Octubre 2006	44	Teruel	45-49	Hombres	53
Octubre 2006	44	Teruel	45-49	Mujeres	67
Octubre 2006	44	Teruel	50-54	Hombres	63
Octubre 2006	44	Teruel	50-54	Mujeres	54
Octubre 2006	44	Teruel	55-59	Hombres	38
Octubre 2006	44	Teruel	55-59	Mujeres	67
Octubre 2006	44	Teruel	60-64	Hombres	49
Octubre 2006	44	Teruel	60-64	Mujeres	41
Octubre 2006	50	Zaragoza	16-19	Hombres	10
Octubre 2006	50	Zaragoza	16-19	Mujeres	15
Octubre 2006	50	Zaragoza	20-24	Hombres	35
Octubre 2006	50	Zaragoza	20-24	Mujeres	47
Octubre 2006	50	Zaragoza	25-29	Hombres	93
Octubre 2006	50	Zaragoza	25-29	Mujeres	260
Octubre 2006	50	Zaragoza	30-34	Hombres	121
Octubre 2006	50	Zaragoza	30-34	Mujeres	582
Octubre 2006	50	Zaragoza	35-39	Hombres	139
Octubre 2006	50	Zaragoza	35-39	Mujeres	666
Octubre 2006	50	Zaragoza	40-44	Hombres	157
Octubre 2006	50	Zaragoza	40-44	Mujeres	615
Octubre 2006	50	Zaragoza	45-49	Hombres	197
Octubre 2006	50	Zaragoza	45-49	Mujeres	629
Octubre 2006	50	Zaragoza	50-54	Hombres	267
Octubre 2006	50	Zaragoza	50-54	Mujeres	760
Octubre 2006	50	Zaragoza	55-59	Hombres	471
Octubre 2006	50	Zaragoza	55-59	Mujeres	1053
Octubre 2006	50	Zaragoza	60-64	Hombres	612
Octubre 2006	50	Zaragoza	60-64	Mujeres	597
Septiembre 2006	22	Huesca	16-19	Hombres	1
Septiembre 2006	22	Huesca	16-19	Mujeres	2
Septiembre 2006	22	Huesca	20-24	Hombres	6
Septiembre 2006	22	Huesca	20-24	Mujeres	14
Septiembre 2006	22	Huesca	25-29	Hombres	11
Septiembre 2006	22	Huesca	25-29	Mujeres	48
Septiembre 2006	22	Huesca	30-34	Hombres	25
Septiembre 2006	22	Huesca	30-34	Mujeres	87
Septiembre 2006	22	Huesca	35-39	Hombres	18
Septiembre 2006	22	Huesca	35-39	Mujeres	111
Septiembre 2006	22	Huesca	40-44	Hombres	24
Septiembre 2006	22	Huesca	40-44	Mujeres	92
Septiembre 2006	22	Huesca	45-49	Hombres	35
Septiembre 2006	22	Huesca	45-49	Mujeres	99
Septiembre 2006	22	Huesca	50-54	Hombres	46
Septiembre 2006	22	Huesca	50-54	Mujeres	98
Septiembre 2006	22	Huesca	55-59	Hombres	58
Septiembre 2006	22	Huesca	55-59	Mujeres	105
Septiembre 2006	22	Huesca	60-64	Hombres	71
Septiembre 2006	22	Huesca	60-64	Mujeres	62
Septiembre 2006	44	Teruel	16-19	Hombres	1
Septiembre 2006	44	Teruel	16-19	Mujeres	1
Septiembre 2006	44	Teruel	20-24	Hombres	5
Septiembre 2006	44	Teruel	20-24	Mujeres	9
Septiembre 2006	44	Teruel	25-29	Hombres	9
Septiembre 2006	44	Teruel	25-29	Mujeres	27
Septiembre 2006	44	Teruel	30-34	Hombres	15
Septiembre 2006	44	Teruel	30-34	Mujeres	80
Septiembre 2006	44	Teruel	35-39	Hombres	14
Septiembre 2006	44	Teruel	35-39	Mujeres	94
Septiembre 2006	44	Teruel	40-44	Hombres	47
Septiembre 2006	44	Teruel	40-44	Mujeres	65
Septiembre 2006	44	Teruel	45-49	Hombres	52
Septiembre 2006	44	Teruel	45-49	Mujeres	64
Septiembre 2006	44	Teruel	50-54	Hombres	61
Septiembre 2006	44	Teruel	50-54	Mujeres	52
Septiembre 2006	44	Teruel	55-59	Hombres	40
Septiembre 2006	44	Teruel	55-59	Mujeres	68
Septiembre 2006	44	Teruel	60-64	Hombres	47
Septiembre 2006	44	Teruel	60-64	Mujeres	40
Septiembre 2006	50	Zaragoza	16-19	Hombres	5
Septiembre 2006	50	Zaragoza	16-19	Mujeres	13
Septiembre 2006	50	Zaragoza	20-24	Hombres	33
Septiembre 2006	50	Zaragoza	20-24	Mujeres	48
Septiembre 2006	50	Zaragoza	25-29	Hombres	96
Septiembre 2006	50	Zaragoza	25-29	Mujeres	250
Septiembre 2006	50	Zaragoza	30-34	Hombres	124
Septiembre 2006	50	Zaragoza	30-34	Mujeres	594
Septiembre 2006	50	Zaragoza	35-39	Hombres	149
Septiembre 2006	50	Zaragoza	35-39	Mujeres	678
Septiembre 2006	50	Zaragoza	40-44	Hombres	153
Septiembre 2006	50	Zaragoza	40-44	Mujeres	615
Septiembre 2006	50	Zaragoza	45-49	Hombres	201
Septiembre 2006	50	Zaragoza	45-49	Mujeres	654
Septiembre 2006	50	Zaragoza	50-54	Hombres	269
Septiembre 2006	50	Zaragoza	50-54	Mujeres	726
Septiembre 2006	50	Zaragoza	55-59	Hombres	478
Septiembre 2006	50	Zaragoza	55-59	Mujeres	1014
Septiembre 2006	50	Zaragoza	60-64	Hombres	573
Septiembre 2006	50	Zaragoza	60-64	Mujeres	584
Agosto 2006	22	Huesca	16-19	Hombres	1
Agosto 2006	22	Huesca	16-19	Mujeres	2
Agosto 2006	22	Huesca	20-24	Hombres	5
Agosto 2006	22	Huesca	20-24	Mujeres	13
Agosto 2006	22	Huesca	25-29	Hombres	9
Agosto 2006	22	Huesca	25-29	Mujeres	46
Agosto 2006	22	Huesca	30-34	Hombres	25
Agosto 2006	22	Huesca	30-34	Mujeres	85
Agosto 2006	22	Huesca	35-39	Hombres	17
Agosto 2006	22	Huesca	35-39	Mujeres	103
Agosto 2006	22	Huesca	40-44	Hombres	23
Agosto 2006	22	Huesca	40-44	Mujeres	93
Agosto 2006	22	Huesca	45-49	Hombres	30
Agosto 2006	22	Huesca	45-49	Mujeres	107
Agosto 2006	22	Huesca	50-54	Hombres	44
Agosto 2006	22	Huesca	50-54	Mujeres	101
Agosto 2006	22	Huesca	55-59	Hombres	56
Agosto 2006	22	Huesca	55-59	Mujeres	104
Agosto 2006	22	Huesca	60-64	Hombres	78
Agosto 2006	22	Huesca	60-64	Mujeres	62
Agosto 2006	44	Teruel	16-19	Hombres	1
Agosto 2006	44	Teruel	20-24	Hombres	2
Agosto 2006	44	Teruel	20-24	Mujeres	12
Agosto 2006	44	Teruel	25-29	Hombres	6
Agosto 2006	44	Teruel	25-29	Mujeres	26
Agosto 2006	44	Teruel	30-34	Hombres	17
Agosto 2006	44	Teruel	30-34	Mujeres	70
Agosto 2006	44	Teruel	35-39	Hombres	20
Agosto 2006	44	Teruel	35-39	Mujeres	91
Agosto 2006	44	Teruel	40-44	Hombres	51
Agosto 2006	44	Teruel	40-44	Mujeres	60
Agosto 2006	44	Teruel	45-49	Hombres	54
Agosto 2006	44	Teruel	45-49	Mujeres	56
Agosto 2006	44	Teruel	50-54	Hombres	62
Agosto 2006	44	Teruel	50-54	Mujeres	52
Agosto 2006	44	Teruel	55-59	Hombres	41
Agosto 2006	44	Teruel	55-59	Mujeres	66
Agosto 2006	44	Teruel	60-64	Hombres	47
Agosto 2006	44	Teruel	60-64	Mujeres	38
Agosto 2006	50	Zaragoza	16-19	Hombres	7
Agosto 2006	50	Zaragoza	16-19	Mujeres	7
Agosto 2006	50	Zaragoza	20-24	Hombres	40
Agosto 2006	50	Zaragoza	20-24	Mujeres	50
Agosto 2006	50	Zaragoza	25-29	Hombres	89
Agosto 2006	50	Zaragoza	25-29	Mujeres	265
Agosto 2006	50	Zaragoza	30-34	Hombres	133
Agosto 2006	50	Zaragoza	30-34	Mujeres	601
Agosto 2006	50	Zaragoza	35-39	Hombres	154
Agosto 2006	50	Zaragoza	35-39	Mujeres	663
Agosto 2006	50	Zaragoza	40-44	Hombres	150
Agosto 2006	50	Zaragoza	40-44	Mujeres	596
Agosto 2006	50	Zaragoza	45-49	Hombres	204
Agosto 2006	50	Zaragoza	45-49	Mujeres	645
Agosto 2006	50	Zaragoza	50-54	Hombres	276
Agosto 2006	50	Zaragoza	50-54	Mujeres	720
Agosto 2006	50	Zaragoza	55-59	Hombres	468
Agosto 2006	50	Zaragoza	55-59	Mujeres	1009
Agosto 2006	50	Zaragoza	60-64	Hombres	529
Agosto 2006	50	Zaragoza	60-64	Mujeres	571
Julio 2006	22	Huesca	16-19	Hombres	2
Julio 2006	22	Huesca	16-19	Mujeres	1
Julio 2006	22	Huesca	20-24	Hombres	6
Julio 2006	22	Huesca	20-24	Mujeres	13
Julio 2006	22	Huesca	25-29	Hombres	14
Julio 2006	22	Huesca	25-29	Mujeres	47
Julio 2006	22	Huesca	30-34	Hombres	27
Julio 2006	22	Huesca	30-34	Mujeres	85
Julio 2006	22	Huesca	35-39	Hombres	23
Julio 2006	22	Huesca	35-39	Mujeres	100
Julio 2006	22	Huesca	40-44	Hombres	24
Julio 2006	22	Huesca	40-44	Mujeres	94
Julio 2006	22	Huesca	45-49	Hombres	30
Julio 2006	22	Huesca	45-49	Mujeres	106
Julio 2006	22	Huesca	50-54	Hombres	43
Julio 2006	22	Huesca	50-54	Mujeres	96
Julio 2006	22	Huesca	55-59	Hombres	57
Julio 2006	22	Huesca	55-59	Mujeres	100
Julio 2006	22	Huesca	60-64	Hombres	79
Julio 2006	22	Huesca	60-64	Mujeres	65
Julio 2006	44	Teruel	16-19	Hombres	1
Julio 2006	44	Teruel	20-24	Hombres	2
Julio 2006	44	Teruel	20-24	Mujeres	11
Julio 2006	44	Teruel	25-29	Hombres	6
Julio 2006	44	Teruel	25-29	Mujeres	26
Julio 2006	44	Teruel	30-34	Hombres	17
Julio 2006	44	Teruel	30-34	Mujeres	66
Julio 2006	44	Teruel	35-39	Hombres	22
Julio 2006	44	Teruel	35-39	Mujeres	85
Julio 2006	44	Teruel	40-44	Hombres	47
Julio 2006	44	Teruel	40-44	Mujeres	63
Julio 2006	44	Teruel	45-49	Hombres	50
Julio 2006	44	Teruel	45-49	Mujeres	55
Julio 2006	44	Teruel	50-54	Hombres	66
Julio 2006	44	Teruel	50-54	Mujeres	49
Julio 2006	44	Teruel	55-59	Hombres	42
Julio 2006	44	Teruel	55-59	Mujeres	64
Julio 2006	44	Teruel	60-64	Hombres	47
Julio 2006	44	Teruel	60-64	Mujeres	43
Julio 2006	50	Zaragoza	16-19	Hombres	8
Julio 2006	50	Zaragoza	16-19	Mujeres	7
Julio 2006	50	Zaragoza	20-24	Hombres	41
Julio 2006	50	Zaragoza	20-24	Mujeres	47
Julio 2006	50	Zaragoza	25-29	Hombres	91
Julio 2006	50	Zaragoza	25-29	Mujeres	253
Julio 2006	50	Zaragoza	30-34	Hombres	130
Julio 2006	50	Zaragoza	30-34	Mujeres	574
Julio 2006	50	Zaragoza	35-39	Hombres	154
Julio 2006	50	Zaragoza	35-39	Mujeres	660
Julio 2006	50	Zaragoza	40-44	Hombres	153
Julio 2006	50	Zaragoza	40-44	Mujeres	582
Julio 2006	50	Zaragoza	45-49	Hombres	201
Julio 2006	50	Zaragoza	45-49	Mujeres	650
Julio 2006	50	Zaragoza	50-54	Hombres	278
Julio 2006	50	Zaragoza	50-54	Mujeres	747
Julio 2006	50	Zaragoza	55-59	Hombres	469
Julio 2006	50	Zaragoza	55-59	Mujeres	1029
Julio 2006	50	Zaragoza	60-64	Hombres	503
Julio 2006	50	Zaragoza	60-64	Mujeres	564
Junio 2006	22	Huesca	16-19	Hombres	2
Junio 2006	22	Huesca	16-19	Mujeres	1
Junio 2006	22	Huesca	20-24	Hombres	7
Junio 2006	22	Huesca	20-24	Mujeres	14
Junio 2006	22	Huesca	25-29	Hombres	11
Junio 2006	22	Huesca	25-29	Mujeres	45
Junio 2006	22	Huesca	30-34	Hombres	26
Junio 2006	22	Huesca	30-34	Mujeres	81
Junio 2006	22	Huesca	35-39	Hombres	23
Junio 2006	22	Huesca	35-39	Mujeres	98
Junio 2006	22	Huesca	40-44	Hombres	22
Junio 2006	22	Huesca	40-44	Mujeres	100
Junio 2006	22	Huesca	45-49	Hombres	29
Junio 2006	22	Huesca	45-49	Mujeres	112
Junio 2006	22	Huesca	50-54	Hombres	42
Junio 2006	22	Huesca	50-54	Mujeres	101
Junio 2006	22	Huesca	55-59	Hombres	58
Junio 2006	22	Huesca	55-59	Mujeres	96
Junio 2006	22	Huesca	60-64	Hombres	80
Junio 2006	22	Huesca	60-64	Mujeres	64
Junio 2006	44	Teruel	16-19	Hombres	1
Junio 2006	44	Teruel	20-24	Hombres	3
Junio 2006	44	Teruel	20-24	Mujeres	10
Junio 2006	44	Teruel	25-29	Hombres	7
Junio 2006	44	Teruel	25-29	Mujeres	29
Junio 2006	44	Teruel	30-34	Hombres	13
Junio 2006	44	Teruel	30-34	Mujeres	71
Junio 2006	44	Teruel	35-39	Hombres	17
Junio 2006	44	Teruel	35-39	Mujeres	91
Junio 2006	44	Teruel	40-44	Hombres	43
Junio 2006	44	Teruel	40-44	Mujeres	67
Junio 2006	44	Teruel	45-49	Hombres	50
Junio 2006	44	Teruel	45-49	Mujeres	58
Junio 2006	44	Teruel	50-54	Hombres	69
Junio 2006	44	Teruel	50-54	Mujeres	51
Junio 2006	44	Teruel	55-59	Hombres	43
Junio 2006	44	Teruel	55-59	Mujeres	68
Junio 2006	44	Teruel	60-64	Hombres	48
Junio 2006	44	Teruel	60-64	Mujeres	45
Junio 2006	50	Zaragoza	16-19	Hombres	11
Junio 2006	50	Zaragoza	16-19	Mujeres	11
Junio 2006	50	Zaragoza	20-24	Hombres	37
Junio 2006	50	Zaragoza	20-24	Mujeres	60
Junio 2006	50	Zaragoza	25-29	Hombres	86
Junio 2006	50	Zaragoza	25-29	Mujeres	279
Junio 2006	50	Zaragoza	30-34	Hombres	126
Junio 2006	50	Zaragoza	30-34	Mujeres	549
Junio 2006	50	Zaragoza	35-39	Hombres	147
Junio 2006	50	Zaragoza	35-39	Mujeres	681
Junio 2006	50	Zaragoza	40-44	Hombres	154
Junio 2006	50	Zaragoza	40-44	Mujeres	590
Junio 2006	50	Zaragoza	45-49	Hombres	192
Junio 2006	50	Zaragoza	45-49	Mujeres	677
Junio 2006	50	Zaragoza	50-54	Hombres	278
Junio 2006	50	Zaragoza	50-54	Mujeres	767
Junio 2006	50	Zaragoza	55-59	Hombres	462
Junio 2006	50	Zaragoza	55-59	Mujeres	1008
Junio 2006	50	Zaragoza	60-64	Hombres	497
Junio 2006	50	Zaragoza	60-64	Mujeres	567
Mayo 2006	22	Huesca	16-19	Hombres	2
Mayo 2006	22	Huesca	16-19	Mujeres	2
Mayo 2006	22	Huesca	20-24	Hombres	10
Mayo 2006	22	Huesca	20-24	Mujeres	11
Mayo 2006	22	Huesca	25-29	Hombres	13
Mayo 2006	22	Huesca	25-29	Mujeres	42
Mayo 2006	22	Huesca	30-34	Hombres	25
Mayo 2006	22	Huesca	30-34	Mujeres	92
Mayo 2006	22	Huesca	35-39	Hombres	22
Mayo 2006	22	Huesca	35-39	Mujeres	103
Mayo 2006	22	Huesca	40-44	Hombres	20
Mayo 2006	22	Huesca	40-44	Mujeres	107
Mayo 2006	22	Huesca	45-49	Hombres	36
Mayo 2006	22	Huesca	45-49	Mujeres	112
Mayo 2006	22	Huesca	50-54	Hombres	48
Mayo 2006	22	Huesca	50-54	Mujeres	108
Mayo 2006	22	Huesca	55-59	Hombres	61
Mayo 2006	22	Huesca	55-59	Mujeres	102
Mayo 2006	22	Huesca	60-64	Hombres	82
Mayo 2006	22	Huesca	60-64	Mujeres	64
Mayo 2006	44	Teruel	16-19	Hombres	1
Mayo 2006	44	Teruel	16-19	Mujeres	1
Mayo 2006	44	Teruel	20-24	Hombres	5
Mayo 2006	44	Teruel	20-24	Mujeres	11
Mayo 2006	44	Teruel	25-29	Hombres	8
Mayo 2006	44	Teruel	25-29	Mujeres	30
Mayo 2006	44	Teruel	30-34	Hombres	13
Mayo 2006	44	Teruel	30-34	Mujeres	83
Mayo 2006	44	Teruel	35-39	Hombres	13
Mayo 2006	44	Teruel	35-39	Mujeres	99
Mayo 2006	44	Teruel	40-44	Hombres	43
Mayo 2006	44	Teruel	40-44	Mujeres	73
Mayo 2006	44	Teruel	45-49	Hombres	51
Mayo 2006	44	Teruel	45-49	Mujeres	66
