Mes y año	Sexo	Provincia código	Provincia nombre	Sector de actividad	Afiliaciones en alta
Diciembre 2013	Mujeres	50	Zaragoza	Servicios	150579
Septiembre 2013	Hombres	22	Huesca	Agricultura, ganadería y pesca	10619
Septiembre 2013	Hombres	22	Huesca	Industria y energía	8864
Septiembre 2013	Hombres	22	Huesca	Construcción	6466
Septiembre 2013	Hombres	22	Huesca	Servicios	22305
Septiembre 2013	Hombres	44	Teruel	Agricultura, ganadería y pesca	4910
Septiembre 2013	Hombres	44	Teruel	Industria y energía	6274
Septiembre 2013	Hombres	44	Teruel	Construcción	4480
Septiembre 2013	Hombres	44	Teruel	Servicios	12938
Septiembre 2013	Hombres	50	Zaragoza	Agricultura, ganadería y pesca	15452
Septiembre 2013	Hombres	50	Zaragoza	Industria y energía	51670
Septiembre 2013	Hombres	50	Zaragoza	Construcción	17119
Septiembre 2013	Hombres	50	Zaragoza	Servicios	113715
Septiembre 2013	Mujeres	22	Huesca	Agricultura, ganadería y pesca	2534
Septiembre 2013	Mujeres	22	Huesca	Industria y energía	2683
Septiembre 2013	Mujeres	22	Huesca	Construcción	681
Septiembre 2013	Mujeres	22	Huesca	Servicios	31025
Septiembre 2013	Mujeres	44	Teruel	Agricultura, ganadería y pesca	1903
Septiembre 2013	Mujeres	44	Teruel	Industria y energía	1898
Septiembre 2013	Mujeres	44	Teruel	Construcción	348
Septiembre 2013	Mujeres	44	Teruel	Servicios	17535
Septiembre 2013	Mujeres	50	Zaragoza	Agricultura, ganadería y pesca	4203
Septiembre 2013	Mujeres	50	Zaragoza	Industria y energía	16172
Septiembre 2013	Mujeres	50	Zaragoza	Construcción	2475
Septiembre 2013	Mujeres	50	Zaragoza	Servicios	147690
Junio 2013	Hombres	22	Huesca	Agricultura, ganadería y pesca	13117
Junio 2013	Hombres	22	Huesca	Industria y energía	8964
Junio 2013	Hombres	22	Huesca	Construcción	6515
Junio 2013	Hombres	22	Huesca	Servicios	23087
Junio 2013	Hombres	44	Teruel	Agricultura, ganadería y pesca	5219
Junio 2013	Hombres	44	Teruel	Industria y energía	6337
Junio 2013	Hombres	44	Teruel	Construcción	4468
Junio 2013	Hombres	44	Teruel	Servicios	12674
Junio 2013	Hombres	50	Zaragoza	Agricultura, ganadería y pesca	17406
Junio 2013	Hombres	50	Zaragoza	Industria y energía	52028
Junio 2013	Hombres	50	Zaragoza	Construcción	17606
Junio 2013	Hombres	50	Zaragoza	Servicios	114803
Junio 2013	Mujeres	22	Huesca	Agricultura, ganadería y pesca	3389
Junio 2013	Mujeres	22	Huesca	Industria y energía	2632
Junio 2013	Mujeres	22	Huesca	Construcción	679
Junio 2013	Mujeres	22	Huesca	Servicios	31627
Junio 2013	Mujeres	44	Teruel	Agricultura, ganadería y pesca	2077
Junio 2013	Mujeres	44	Teruel	Industria y energía	1909
Junio 2013	Mujeres	44	Teruel	Construcción	355
Junio 2013	Mujeres	44	Teruel	Servicios	17352
Junio 2013	Mujeres	50	Zaragoza	Agricultura, ganadería y pesca	5193
Junio 2013	Mujeres	50	Zaragoza	Industria y energía	15999
Junio 2013	Mujeres	50	Zaragoza	Construcción	2576
Junio 2013	Mujeres	50	Zaragoza	Servicios	147558
Marzo 2013	Hombres	22	Huesca	Agricultura, ganadería y pesca	9964
Marzo 2013	Hombres	22	Huesca	Industria y energía	8797
Marzo 2013	Hombres	22	Huesca	Construcción	6312
Marzo 2013	Hombres	22	Huesca	Servicios	23131
Marzo 2013	Hombres	44	Teruel	Agricultura, ganadería y pesca	4775
Marzo 2013	Hombres	44	Teruel	Industria y energía	6351
Marzo 2013	Hombres	44	Teruel	Construcción	4351
Marzo 2013	Hombres	44	Teruel	Servicios	12362
Marzo 2013	Hombres	50	Zaragoza	Agricultura, ganadería y pesca	12794
Marzo 2013	Hombres	50	Zaragoza	Industria y energía	51712
Marzo 2013	Hombres	50	Zaragoza	Construcción	17423
Marzo 2013	Hombres	50	Zaragoza	Servicios	113078
Marzo 2013	Mujeres	22	Huesca	Agricultura, ganadería y pesca	2238
Marzo 2013	Mujeres	22	Huesca	Industria y energía	2599
Marzo 2013	Mujeres	22	Huesca	Construcción	689
Marzo 2013	Mujeres	22	Huesca	Servicios	31579
Marzo 2013	Mujeres	44	Teruel	Agricultura, ganadería y pesca	1722
Marzo 2013	Mujeres	44	Teruel	Industria y energía	1936
Marzo 2013	Mujeres	44	Teruel	Construcción	359
Marzo 2013	Mujeres	44	Teruel	Servicios	17133
Marzo 2013	Mujeres	50	Zaragoza	Agricultura, ganadería y pesca	3327
Marzo 2013	Mujeres	50	Zaragoza	Industria y energía	15862
Marzo 2013	Mujeres	50	Zaragoza	Construcción	2663
Marzo 2013	Mujeres	50	Zaragoza	Servicios	148148
Diciembre 2012	Hombres	22	Huesca	Agricultura, ganadería y pesca	9800
Diciembre 2012	Hombres	22	Huesca	Industria y energía	8866
Diciembre 2012	Hombres	22	Huesca	Construcción	6562
Diciembre 2012	Hombres	22	Huesca	Servicios	23131
Diciembre 2012	Hombres	44	Teruel	Agricultura, ganadería y pesca	4752
Diciembre 2012	Hombres	44	Teruel	Industria y energía	6495
Diciembre 2012	Hombres	44	Teruel	Construcción	4571
Diciembre 2012	Hombres	44	Teruel	Servicios	12488
Diciembre 2012	Hombres	50	Zaragoza	Agricultura, ganadería y pesca	13424
Diciembre 2012	Hombres	50	Zaragoza	Industria y energía	52228
Diciembre 2012	Hombres	50	Zaragoza	Construcción	18328
Diciembre 2012	Hombres	50	Zaragoza	Servicios	114511
Diciembre 2012	Mujeres	22	Huesca	Agricultura, ganadería y pesca	2246
Diciembre 2012	Mujeres	22	Huesca	Industria y energía	2616
Diciembre 2012	Mujeres	22	Huesca	Construcción	724
Diciembre 2012	Mujeres	22	Huesca	Servicios	31796
Diciembre 2012	Mujeres	44	Teruel	Agricultura, ganadería y pesca	1727
Diciembre 2012	Mujeres	44	Teruel	Industria y energía	1985
Diciembre 2012	Mujeres	44	Teruel	Construcción	384
Diciembre 2012	Mujeres	44	Teruel	Servicios	17249
Diciembre 2012	Mujeres	50	Zaragoza	Agricultura, ganadería y pesca	3625
Diciembre 2012	Mujeres	50	Zaragoza	Industria y energía	16070
Diciembre 2012	Mujeres	50	Zaragoza	Construcción	2802
Diciembre 2012	Mujeres	50	Zaragoza	Servicios	151063
Septiembre 2012	Hombres	22	Huesca	Agricultura, ganadería y pesca	10719
Septiembre 2012	Hombres	22	Huesca	Industria y energía	9106
Septiembre 2012	Hombres	22	Huesca	Construcción	7087
Septiembre 2012	Hombres	22	Huesca	Servicios	22509
Septiembre 2012	Hombres	44	Teruel	Agricultura, ganadería y pesca	5286
Septiembre 2012	Hombres	44	Teruel	Industria y energía	6699
Septiembre 2012	Hombres	44	Teruel	Construcción	5154
Septiembre 2012	Hombres	44	Teruel	Servicios	12744
Septiembre 2012	Hombres	50	Zaragoza	Agricultura, ganadería y pesca	17002
Septiembre 2012	Hombres	50	Zaragoza	Industria y energía	53895
Septiembre 2012	Hombres	50	Zaragoza	Construcción	20543
Septiembre 2012	Hombres	50	Zaragoza	Servicios	116378
Septiembre 2012	Mujeres	22	Huesca	Agricultura, ganadería y pesca	2662
Septiembre 2012	Mujeres	22	Huesca	Industria y energía	2722
Septiembre 2012	Mujeres	22	Huesca	Construcción	756
Septiembre 2012	Mujeres	22	Huesca	Servicios	31213
Septiembre 2012	Mujeres	44	Teruel	Agricultura, ganadería y pesca	2141
Septiembre 2012	Mujeres	44	Teruel	Industria y energía	2043
Septiembre 2012	Mujeres	44	Teruel	Construcción	405
Septiembre 2012	Mujeres	44	Teruel	Servicios	17823
Septiembre 2012	Mujeres	50	Zaragoza	Agricultura, ganadería y pesca	4856
Septiembre 2012	Mujeres	50	Zaragoza	Industria y energía	16637
Septiembre 2012	Mujeres	50	Zaragoza	Construcción	2945
Septiembre 2012	Mujeres	50	Zaragoza	Servicios	150273
Junio 2012	Hombres	22	Huesca	Agricultura, ganadería y pesca	13072
Junio 2012	Hombres	22	Huesca	Industria y energía	9176
Junio 2012	Hombres	22	Huesca	Construcción	7275
Junio 2012	Hombres	22	Huesca	Servicios	23229
Junio 2012	Hombres	44	Teruel	Agricultura, ganadería y pesca	5494
Junio 2012	Hombres	44	Teruel	Industria y energía	6672
Junio 2012	Hombres	44	Teruel	Construcción	5206
Junio 2012	Hombres	44	Teruel	Servicios	12772
Junio 2012	Hombres	50	Zaragoza	Agricultura, ganadería y pesca	18814
Junio 2012	Hombres	50	Zaragoza	Industria y energía	54485
Junio 2012	Hombres	50	Zaragoza	Construcción	21461
Junio 2012	Hombres	50	Zaragoza	Servicios	116991
Junio 2012	Mujeres	22	Huesca	Agricultura, ganadería y pesca	3415
Junio 2012	Mujeres	22	Huesca	Industria y energía	2732
Junio 2012	Mujeres	22	Huesca	Construcción	790
Junio 2012	Mujeres	22	Huesca	Servicios	31442
Junio 2012	Mujeres	44	Teruel	Agricultura, ganadería y pesca	2165
Junio 2012	Mujeres	44	Teruel	Industria y energía	2046
Junio 2012	Mujeres	44	Teruel	Construcción	422
Junio 2012	Mujeres	44	Teruel	Servicios	17340
Junio 2012	Mujeres	50	Zaragoza	Agricultura, ganadería y pesca	5368
Junio 2012	Mujeres	50	Zaragoza	Industria y energía	16558
Junio 2012	Mujeres	50	Zaragoza	Construcción	3040
Junio 2012	Mujeres	50	Zaragoza	Servicios	146286
Marzo 2012	Hombres	22	Huesca	Agricultura, ganadería y pesca	9959
Marzo 2012	Hombres	22	Huesca	Industria y energía	9164
Marzo 2012	Hombres	22	Huesca	Construcción	7406
Marzo 2012	Hombres	22	Huesca	Servicios	23118
Marzo 2012	Hombres	44	Teruel	Agricultura, ganadería y pesca	5046
Marzo 2012	Hombres	44	Teruel	Industria y energía	6695
Marzo 2012	Hombres	44	Teruel	Construcción	5276
Marzo 2012	Hombres	44	Teruel	Servicios	12568
Marzo 2012	Hombres	50	Zaragoza	Agricultura, ganadería y pesca	14258
Marzo 2012	Hombres	50	Zaragoza	Industria y energía	54572
Marzo 2012	Hombres	50	Zaragoza	Construcción	21490
Marzo 2012	Hombres	50	Zaragoza	Servicios	115903
Marzo 2012	Mujeres	22	Huesca	Agricultura, ganadería y pesca	2211
Marzo 2012	Mujeres	22	Huesca	Industria y energía	2726
Marzo 2012	Mujeres	22	Huesca	Construcción	808
Marzo 2012	Mujeres	22	Huesca	Servicios	30716
Marzo 2012	Mujeres	44	Teruel	Agricultura, ganadería y pesca	1739
Marzo 2012	Mujeres	44	Teruel	Industria y energía	2042
Marzo 2012	Mujeres	44	Teruel	Construcción	436
Marzo 2012	Mujeres	44	Teruel	Servicios	17042
Marzo 2012	Mujeres	50	Zaragoza	Agricultura, ganadería y pesca	3653
Marzo 2012	Mujeres	50	Zaragoza	Industria y energía	16699
Marzo 2012	Mujeres	50	Zaragoza	Construcción	3149
Marzo 2012	Mujeres	50	Zaragoza	Servicios	144852
Diciembre 2011	Hombres	22	Huesca	Agricultura, ganadería y pesca	8499
Diciembre 2011	Hombres	22	Huesca	Industria y energía	9216
Diciembre 2011	Hombres	22	Huesca	Construcción	7665
Diciembre 2011	Hombres	22	Huesca	Servicios	23708
Diciembre 2011	Hombres	44	Teruel	Agricultura, ganadería y pesca	4547
Diciembre 2011	Hombres	44	Teruel	Industria y energía	6832
Diciembre 2011	Hombres	44	Teruel	Construcción	5477
Diciembre 2011	Hombres	44	Teruel	Servicios	12829
Diciembre 2011	Hombres	50	Zaragoza	Agricultura, ganadería y pesca	13558
Diciembre 2011	Hombres	50	Zaragoza	Industria y energía	54885
Diciembre 2011	Hombres	50	Zaragoza	Construcción	22170
Diciembre 2011	Hombres	50	Zaragoza	Servicios	116977
Diciembre 2011	Mujeres	22	Huesca	Agricultura, ganadería y pesca	2071
Diciembre 2011	Mujeres	22	Huesca	Industria y energía	2797
Diciembre 2011	Mujeres	22	Huesca	Construcción	833
Diciembre 2011	Mujeres	22	Huesca	Servicios	31334
Diciembre 2011	Mujeres	44	Teruel	Agricultura, ganadería y pesca	1754
Diciembre 2011	Mujeres	44	Teruel	Industria y energía	2086
Diciembre 2011	Mujeres	44	Teruel	Construcción	458
Diciembre 2011	Mujeres	44	Teruel	Servicios	17203
Diciembre 2011	Mujeres	50	Zaragoza	Agricultura, ganadería y pesca	3667
Diciembre 2011	Mujeres	50	Zaragoza	Industria y energía	17055
Diciembre 2011	Mujeres	50	Zaragoza	Construcción	3303
Diciembre 2011	Mujeres	50	Zaragoza	Servicios	145785
Septiembre 2011	Hombres	22	Huesca	Agricultura, ganadería y pesca	9153
Septiembre 2011	Hombres	22	Huesca	Industria y energía	9506
Septiembre 2011	Hombres	22	Huesca	Construcción	8293
Septiembre 2011	Hombres	22	Huesca	Servicios	23029
Septiembre 2011	Hombres	22	Huesca	Sin clasificar	34
Septiembre 2011	Hombres	44	Teruel	Agricultura, ganadería y pesca	4766
Septiembre 2011	Hombres	44	Teruel	Industria y energía	6960
Septiembre 2011	Hombres	44	Teruel	Construcción	5888
Septiembre 2011	Hombres	44	Teruel	Servicios	13067
Septiembre 2011	Hombres	44	Teruel	Sin clasificar	32
Septiembre 2011	Hombres	50	Zaragoza	Agricultura, ganadería y pesca	14405
Septiembre 2011	Hombres	50	Zaragoza	Industria y energía	56408
Septiembre 2011	Hombres	50	Zaragoza	Construcción	24104
Septiembre 2011	Hombres	50	Zaragoza	Servicios	119052
Septiembre 2011	Hombres	50	Zaragoza	Sin clasificar	123
Septiembre 2011	Mujeres	22	Huesca	Agricultura, ganadería y pesca	2436
Septiembre 2011	Mujeres	22	Huesca	Industria y energía	2875
Septiembre 2011	Mujeres	22	Huesca	Construcción	870
Septiembre 2011	Mujeres	22	Huesca	Servicios	30666
Septiembre 2011	Mujeres	22	Huesca	Sin clasificar	48
Septiembre 2011	Mujeres	44	Teruel	Agricultura, ganadería y pesca	1942
Septiembre 2011	Mujeres	44	Teruel	Industria y energía	2093
Septiembre 2011	Mujeres	44	Teruel	Construcción	491
Septiembre 2011	Mujeres	44	Teruel	Servicios	17485
Septiembre 2011	Mujeres	44	Teruel	Sin clasificar	20
Septiembre 2011	Mujeres	50	Zaragoza	Agricultura, ganadería y pesca	4346
Septiembre 2011	Mujeres	50	Zaragoza	Industria y energía	17873
Septiembre 2011	Mujeres	50	Zaragoza	Construcción	3432
Septiembre 2011	Mujeres	50	Zaragoza	Servicios	146139
Septiembre 2011	Mujeres	50	Zaragoza	Sin clasificar	165
Junio 2011	Hombres	22	Huesca	Agricultura, ganadería y pesca	9985
Junio 2011	Hombres	22	Huesca	Industria y energía	9571
Junio 2011	Hombres	22	Huesca	Construcción	8560
Junio 2011	Hombres	22	Huesca	Servicios	23642
Junio 2011	Hombres	22	Huesca	Sin clasificar	149
Junio 2011	Hombres	44	Teruel	Agricultura, ganadería y pesca	5024
Junio 2011	Hombres	44	Teruel	Industria y energía	7042
Junio 2011	Hombres	44	Teruel	Construcción	6066
Junio 2011	Hombres	44	Teruel	Servicios	13091
Junio 2011	Hombres	44	Teruel	Sin clasificar	41
Junio 2011	Hombres	50	Zaragoza	Agricultura, ganadería y pesca	15057
Junio 2011	Hombres	50	Zaragoza	Industria y energía	57018
Junio 2011	Hombres	50	Zaragoza	Construcción	24824
Junio 2011	Hombres	50	Zaragoza	Servicios	118833
Junio 2011	Hombres	50	Zaragoza	Sin clasificar	247
Junio 2011	Hombres	99	No consta	Agricultura, ganadería y pesca	22
Junio 2011	Hombres	99	No consta	Industria y energía	4
Junio 2011	Hombres	99	No consta	Construcción	12
Junio 2011	Hombres	99	No consta	Servicios	38
Junio 2011	Mujeres	22	Huesca	Agricultura, ganadería y pesca	2812
Junio 2011	Mujeres	22	Huesca	Industria y energía	2930
Junio 2011	Mujeres	22	Huesca	Construcción	903
Junio 2011	Mujeres	22	Huesca	Servicios	31109
Junio 2011	Mujeres	22	Huesca	Sin clasificar	12
Junio 2011	Mujeres	44	Teruel	Agricultura, ganadería y pesca	2078
Junio 2011	Mujeres	44	Teruel	Industria y energía	2124
Junio 2011	Mujeres	44	Teruel	Construcción	512
Junio 2011	Mujeres	44	Teruel	Servicios	17215
Junio 2011	Mujeres	44	Teruel	Sin clasificar	1
Junio 2011	Mujeres	50	Zaragoza	Agricultura, ganadería y pesca	4754
Junio 2011	Mujeres	50	Zaragoza	Industria y energía	17827
Junio 2011	Mujeres	50	Zaragoza	Construcción	3531
Junio 2011	Mujeres	50	Zaragoza	Servicios	143076
Junio 2011	Mujeres	50	Zaragoza	Sin clasificar	41
Junio 2011	Mujeres	99	No consta	Agricultura, ganadería y pesca	9
Junio 2011	Mujeres	99	No consta	Construcción	2
Junio 2011	Mujeres	99	No consta	Servicios	63
Marzo 2011	Hombres	22	Huesca	Agricultura, ganadería y pesca	8549
Marzo 2011	Hombres	22	Huesca	Industria y energía	9415
Marzo 2011	Hombres	22	Huesca	Construcción	8672
Marzo 2011	Hombres	22	Huesca	Servicios	23783
Marzo 2011	Hombres	22	Huesca	Sin clasificar	141
Marzo 2011	Hombres	44	Teruel	Agricultura, ganadería y pesca	4662
Marzo 2011	Hombres	44	Teruel	Industria y energía	7028
Marzo 2011	Hombres	44	Teruel	Construcción	6103
Marzo 2011	Hombres	44	Teruel	Servicios	12867
Marzo 2011	Hombres	44	Teruel	Sin clasificar	31
Marzo 2011	Hombres	50	Zaragoza	Agricultura, ganadería y pesca	12685
Marzo 2011	Hombres	50	Zaragoza	Industria y energía	57123
Marzo 2011	Hombres	50	Zaragoza	Construcción	25085
Marzo 2011	Hombres	50	Zaragoza	Servicios	118342
Marzo 2011	Hombres	50	Zaragoza	Sin clasificar	156
Marzo 2011	Hombres	99	No consta	Agricultura, ganadería y pesca	23
Marzo 2011	Hombres	99	No consta	Industria y energía	3
Marzo 2011	Hombres	99	No consta	Construcción	11
Marzo 2011	Hombres	99	No consta	Servicios	39
Marzo 2011	Mujeres	22	Huesca	Agricultura, ganadería y pesca	2133
Marzo 2011	Mujeres	22	Huesca	Industria y energía	2904
Marzo 2011	Mujeres	22	Huesca	Construcción	923
Marzo 2011	Mujeres	22	Huesca	Servicios	31047
Marzo 2011	Mujeres	22	Huesca	Sin clasificar	10
Marzo 2011	Mujeres	44	Teruel	Agricultura, ganadería y pesca	1834
Marzo 2011	Mujeres	44	Teruel	Industria y energía	2179
Marzo 2011	Mujeres	44	Teruel	Construcción	508
Marzo 2011	Mujeres	44	Teruel	Servicios	17000
Marzo 2011	Mujeres	44	Teruel	Sin clasificar	2
Marzo 2011	Mujeres	50	Zaragoza	Agricultura, ganadería y pesca	3615
Marzo 2011	Mujeres	50	Zaragoza	Industria y energía	17644
Marzo 2011	Mujeres	50	Zaragoza	Construcción	3580
Marzo 2011	Mujeres	50	Zaragoza	Servicios	145080
Marzo 2011	Mujeres	50	Zaragoza	Sin clasificar	34
Marzo 2011	Mujeres	99	No consta	Agricultura, ganadería y pesca	11
Marzo 2011	Mujeres	99	No consta	Construcción	1
Marzo 2011	Mujeres	99	No consta	Servicios	72
Diciembre 2010	Hombres	22	Huesca	Agricultura, ganadería y pesca	8538
Diciembre 2010	Hombres	22	Huesca	Industria y energía	9387
Diciembre 2010	Hombres	22	Huesca	Construcción	8753
Diciembre 2010	Hombres	22	Huesca	Servicios	24458
Diciembre 2010	Hombres	22	Huesca	Sin clasificar	150
Diciembre 2010	Hombres	44	Teruel	Agricultura, ganadería y pesca	4725
Diciembre 2010	Hombres	44	Teruel	Industria y energía	7356
Diciembre 2010	Hombres	44	Teruel	Construcción	6165
Diciembre 2010	Hombres	44	Teruel	Servicios	13057
Diciembre 2010	Hombres	44	Teruel	Sin clasificar	39
Diciembre 2010	Hombres	50	Zaragoza	Agricultura, ganadería y pesca	13962
Diciembre 2010	Hombres	50	Zaragoza	Industria y energía	56898
Diciembre 2010	Hombres	50	Zaragoza	Construcción	25443
Diciembre 2010	Hombres	50	Zaragoza	Servicios	118134
Diciembre 2010	Hombres	50	Zaragoza	Sin clasificar	287
Diciembre 2010	Hombres	99	No consta	Agricultura, ganadería y pesca	21
Diciembre 2010	Hombres	99	No consta	Industria y energía	3
Diciembre 2010	Hombres	99	No consta	Construcción	12
Diciembre 2010	Hombres	99	No consta	Servicios	32
Diciembre 2010	Mujeres	22	Huesca	Agricultura, ganadería y pesca	2108
Diciembre 2010	Mujeres	22	Huesca	Industria y energía	2869
Diciembre 2010	Mujeres	22	Huesca	Construcción	963
Diciembre 2010	Mujeres	22	Huesca	Servicios	31931
Diciembre 2010	Mujeres	22	Huesca	Sin clasificar	13
Diciembre 2010	Mujeres	44	Teruel	Agricultura, ganadería y pesca	1868
Diciembre 2010	Mujeres	44	Teruel	Industria y energía	2208
Diciembre 2010	Mujeres	44	Teruel	Construcción	530
Diciembre 2010	Mujeres	44	Teruel	Servicios	17255
Diciembre 2010	Mujeres	44	Teruel	Sin clasificar	1
Diciembre 2010	Mujeres	50	Zaragoza	Agricultura, ganadería y pesca	3931
Diciembre 2010	Mujeres	50	Zaragoza	Industria y energía	17690
Diciembre 2010	Mujeres	50	Zaragoza	Construcción	3697
Diciembre 2010	Mujeres	50	Zaragoza	Servicios	147284
Diciembre 2010	Mujeres	50	Zaragoza	Sin clasificar	35
Diciembre 2010	Mujeres	99	No consta	Agricultura, ganadería y pesca	9
Diciembre 2010	Mujeres	99	No consta	Construcción	1
Diciembre 2010	Mujeres	99	No consta	Servicios	56
Septiembre 2010	Hombres	22	Huesca	Agricultura, ganadería y pesca	9215
Septiembre 2010	Hombres	22	Huesca	Industria y energía	9699
Septiembre 2010	Hombres	22	Huesca	Construcción	9411
Septiembre 2010	Hombres	22	Huesca	Servicios	23593
Septiembre 2010	Hombres	22	Huesca	Sin clasificar	160
Septiembre 2010	Hombres	44	Teruel	Agricultura, ganadería y pesca	5088
Septiembre 2010	Hombres	44	Teruel	Industria y energía	7488
Septiembre 2010	Hombres	44	Teruel	Construcción	6503
Septiembre 2010	Hombres	44	Teruel	Servicios	13157
Septiembre 2010	Hombres	44	Teruel	Sin clasificar	55
Septiembre 2010	Hombres	50	Zaragoza	Agricultura, ganadería y pesca	14942
Septiembre 2010	Hombres	50	Zaragoza	Industria y energía	58469
Septiembre 2010	Hombres	50	Zaragoza	Construcción	27513
Septiembre 2010	Hombres	50	Zaragoza	Servicios	118467
Septiembre 2010	Hombres	50	Zaragoza	Sin clasificar	158
Septiembre 2010	Hombres	99	No consta	Agricultura, ganadería y pesca	21
Septiembre 2010	Hombres	99	No consta	Industria y energía	3
Septiembre 2010	Hombres	99	No consta	Construcción	15
Septiembre 2010	Hombres	99	No consta	Servicios	39
Septiembre 2010	Mujeres	22	Huesca	Agricultura, ganadería y pesca	2427
Septiembre 2010	Mujeres	22	Huesca	Industria y energía	2890
Septiembre 2010	Mujeres	22	Huesca	Construcción	1012
Septiembre 2010	Mujeres	22	Huesca	Servicios	31206
Septiembre 2010	Mujeres	22	Huesca	Sin clasificar	14
Septiembre 2010	Mujeres	44	Teruel	Agricultura, ganadería y pesca	2013
Septiembre 2010	Mujeres	44	Teruel	Industria y energía	2214
Septiembre 2010	Mujeres	44	Teruel	Construcción	535
Septiembre 2010	Mujeres	44	Teruel	Servicios	17459
Septiembre 2010	Mujeres	44	Teruel	Sin clasificar	6
Septiembre 2010	Mujeres	50	Zaragoza	Agricultura, ganadería y pesca	4669
Septiembre 2010	Mujeres	50	Zaragoza	Industria y energía	18528
Septiembre 2010	Mujeres	50	Zaragoza	Construcción	3817
Septiembre 2010	Mujeres	50	Zaragoza	Servicios	144511
Septiembre 2010	Mujeres	50	Zaragoza	Sin clasificar	23
Septiembre 2010	Mujeres	99	No consta	Agricultura, ganadería y pesca	10
Septiembre 2010	Mujeres	99	No consta	Construcción	2
Septiembre 2010	Mujeres	99	No consta	Servicios	64
Junio 2010	Hombres	22	Huesca	Agricultura, ganadería y pesca	9673
Junio 2010	Hombres	22	Huesca	Industria y energía	9769
Junio 2010	Hombres	22	Huesca	Construcción	10059
Junio 2010	Hombres	22	Huesca	Servicios	24000
Junio 2010	Hombres	22	Huesca	Sin clasificar	158
Junio 2010	Hombres	44	Teruel	Agricultura, ganadería y pesca	5325
Junio 2010	Hombres	44	Teruel	Industria y energía	7557
Junio 2010	Hombres	44	Teruel	Construcción	6731
Junio 2010	Hombres	44	Teruel	Servicios	12908
Junio 2010	Hombres	44	Teruel	Sin clasificar	62
Junio 2010	Hombres	50	Zaragoza	Agricultura, ganadería y pesca	14202
Junio 2010	Hombres	50	Zaragoza	Industria y energía	58703
Junio 2010	Hombres	50	Zaragoza	Construcción	28543
Junio 2010	Hombres	50	Zaragoza	Servicios	120103
Junio 2010	Hombres	50	Zaragoza	Sin clasificar	119
Junio 2010	Hombres	99	No consta	Agricultura, ganadería y pesca	24
Junio 2010	Hombres	99	No consta	Industria y energía	4
Junio 2010	Hombres	99	No consta	Construcción	16
Junio 2010	Hombres	99	No consta	Servicios	42
Junio 2010	Mujeres	22	Huesca	Agricultura, ganadería y pesca	2670
Junio 2010	Mujeres	22	Huesca	Industria y energía	2939
Junio 2010	Mujeres	22	Huesca	Construcción	1053
Junio 2010	Mujeres	22	Huesca	Servicios	31277
Junio 2010	Mujeres	22	Huesca	Sin clasificar	7
Junio 2010	Mujeres	44	Teruel	Agricultura, ganadería y pesca	2176
Junio 2010	Mujeres	44	Teruel	Industria y energía	2236
Junio 2010	Mujeres	44	Teruel	Construcción	540
Junio 2010	Mujeres	44	Teruel	Servicios	17170
Junio 2010	Mujeres	50	Zaragoza	Agricultura, ganadería y pesca	4564
Junio 2010	Mujeres	50	Zaragoza	Industria y energía	18213
Junio 2010	Mujeres	50	Zaragoza	Construcción	3967
Junio 2010	Mujeres	50	Zaragoza	Servicios	143552
Junio 2010	Mujeres	50	Zaragoza	Sin clasificar	21
Junio 2010	Mujeres	99	No consta	Agricultura, ganadería y pesca	11
Junio 2010	Mujeres	99	No consta	Construcción	2
Junio 2010	Mujeres	99	No consta	Servicios	61
Marzo 2010	Hombres	22	Huesca	Agricultura, ganadería y pesca	8447
Marzo 2010	Hombres	22	Huesca	Industria y energía	9636
Marzo 2010	Hombres	22	Huesca	Construcción	9819
Marzo 2010	Hombres	22	Huesca	Servicios	24421
Marzo 2010	Hombres	22	Huesca	Sin clasificar	144
Marzo 2010	Hombres	44	Teruel	Agricultura, ganadería y pesca	4935
Marzo 2010	Hombres	44	Teruel	Industria y energía	7427
Marzo 2010	Hombres	44	Teruel	Construcción	6564
Marzo 2010	Hombres	44	Teruel	Servicios	12882
Marzo 2010	Hombres	44	Teruel	Sin clasificar	56
Marzo 2010	Hombres	50	Zaragoza	Agricultura, ganadería y pesca	12970
Marzo 2010	Hombres	50	Zaragoza	Industria y energía	58385
Marzo 2010	Hombres	50	Zaragoza	Construcción	28001
Marzo 2010	Hombres	50	Zaragoza	Servicios	118417
Marzo 2010	Hombres	50	Zaragoza	Sin clasificar	114
Marzo 2010	Hombres	99	No consta	Agricultura, ganadería y pesca	22
Marzo 2010	Hombres	99	No consta	Industria y energía	5
Marzo 2010	Hombres	99	No consta	Construcción	14
Marzo 2010	Hombres	99	No consta	Servicios	34
Marzo 2010	Mujeres	22	Huesca	Agricultura, ganadería y pesca	2004
Marzo 2010	Mujeres	22	Huesca	Industria y energía	2913
Marzo 2010	Mujeres	22	Huesca	Construcción	1047
Marzo 2010	Mujeres	22	Huesca	Servicios	31599
Marzo 2010	Mujeres	22	Huesca	Sin clasificar	7
Marzo 2010	Mujeres	44	Teruel	Agricultura, ganadería y pesca	1935
Marzo 2010	Mujeres	44	Teruel	Industria y energía	2237
Marzo 2010	Mujeres	44	Teruel	Construcción	569
Marzo 2010	Mujeres	44	Teruel	Servicios	17121
Marzo 2010	Mujeres	50	Zaragoza	Agricultura, ganadería y pesca	3743
