Año	Municipio código	Municipio nombre	Total ingresos	Impuestos directos	Impuestos indirectos	Tasas y otros ingresos	Transferencias corrientes	Ingresos patrimoniales	Enajenación inversiones reales	Transferencias de capital	Activos financieros	Pasivos financieros	Tipo de presupuesto	Estado de la información
2010	44101	Ferreruela de Huerva											Presupuestos	Sin información
2010	44102	Fonfría	184300	3700	0	18700	22850	26200	0	112850	0	0	Presupuestos	Consolidada
2010	44103	Formiche Alto	527771,32	58964	7000	41500	74944,03	19810,45	6566	318986,84	0	0	Presupuestos	Consolidada
2010	44105	Fórnoles											Presupuestos	Sin información
2010	44106	Fortanete											Presupuestos	Sin información
2010	44107	Foz-Calanda											Presupuestos	Sin información
2010	44108	Fresneda (La)	813700	112000	0	166000	189500	31200	0	273000	0	42000	Presupuestos	Consolidada
2010	44109	Frías de Albarracín	543510	14416	0	9000	60200	136333	40000	283561	0	0	Presupuestos	Consolidada
2010	44110	Fuenferrada	110000	6855,64	0	19194,36	23500	5800	0	54650	0	0	Presupuestos	Consolidada
2010	44111	Fuentes Calientes											Presupuestos	Sin información
2010	44112	Fuentes Claras	1322399,37	78103,06	6000	49651,46	192722,7	6800	537800	451322,15	0	0	Presupuestos	Consolidada
2010	44113	Fuentes de Rubielos											Presupuestos	Sin información
2010	44114	Fuentespalda	1099254	62000	10000	101200	123150	60500	0	712404	0	30000	Presupuestos	Consolidada
2010	44115	Galve											Presupuestos	Sin información
2010	44116	Gargallo											Presupuestos	Sin información
2010	44117	Gea de Albarracín											Presupuestos	Sin información
2010	44118	Ginebrosa (La)											Presupuestos	Sin información
2010	44119	Griegos	351807	25000	2000	42100	67170	59469	0	156068	0	0	Presupuestos	Consolidada
2010	44120	Guadalaviar	524476	28800	0	52000	85200	63824	6000	288652	0	0	Presupuestos	Consolidada
2010	44121	Gúdar											Presupuestos	Sin información
2010	44122	Híjar											Presupuestos	Sin información
2010	44123	Hinojosa de Jarque	351750	21100	0	24984	100350	29400	0	175916	0	0	Presupuestos	Consolidada
2010	44124	Hoz de la Vieja (La)											Presupuestos	Sin información
2010	44125	Huesa del Común											Presupuestos	Sin información
2010	44126	Iglesuela del Cid (La)											Presupuestos	Sin información
2010	44127	Jabaloyas											Presupuestos	Sin información
2010	44128	Jarque de la Val											Presupuestos	Sin información
2010	44129	Jatiel											Presupuestos	Sin información
2010	44130	Jorcas	157415,5	12275,5	2400	15840	30700	15000	0	81200	0	0	Presupuestos	Consolidada
2010	44131	Josa											Presupuestos	Sin información
2010	44132	Lagueruela											Presupuestos	Sin información
2010	44133	Lanzuela											Presupuestos	Sin información
2010	44135	Libros											Presupuestos	Sin información
2010	44136	Lidón	254342,68	11620,68	150	10351,8	36821,35	33398,85	0	162000	0	0	Presupuestos	Consolidada
2010	44137	Linares de Mora	482285	45532	20000	28000	62000	18253	0	220000	0	88500	Presupuestos	Consolidada
2010	44138	Loscos	253652	20250	0	34050	24696	11620	0	163036	0	0	Presupuestos	Consolidada
2010	44141	Lledó											Presupuestos	Sin información
2010	44142	Maicas											Presupuestos	Sin información
2010	44143	Manzanera											Presupuestos	Sin información
2010	44144	Martín del Río	1003616,11	100050,88	0	185900	100161,38	9085,81	166120,4	442297,64	0	0	Presupuestos	Consolidada
2010	44145	Mas de las Matas	1846750	244500	20000	724600	479400	20650	0	357600	0	0	Presupuestos	Consolidada
2010	44146	Mata de los Olmos (La)	467110	44300	0	134060	104400	7000	0	137350	0	40000	Presupuestos	Consolidada
2010	44147	Mazaleón	927147,86	78100	5454,59	109490	90451,68	24947,45	21300	597404,14	0	0	Presupuestos	Consolidada
2010	44148	Mezquita de Jarque											Presupuestos	Sin información
2010	44149	Mirambel	474200	25000	0	62400	89000	6800	0	290000	0	1000	Presupuestos	Consolidada
2010	44150	Miravete de la Sierra											Presupuestos	Sin información
2010	44151	Molinos											Presupuestos	Sin información
2010	44152	Monforte de Moyuela											Presupuestos	Sin información
2010	44153	Monreal del Campo	2237400	542500	35000	419400	772000	24000	0	292000	0	152500	Presupuestos	Consolidada
2010	44154	Monroyo											Presupuestos	Sin información
2010	44155	Montalbán	1780505,53	206672,78	28000	306446,42	433814,58	26420,96	20000	643386,71	0	115764,08	Presupuestos	Consolidada
2010	44156	Monteagudo del Castillo											Presupuestos	Sin información
2010	44157	Monterde de Albarracín											Presupuestos	Sin información
2010	44158	Mora de Rubielos	1778433,4	399650	0	269016,41	406516,99	9700	0	693550	0	0	Presupuestos	Consolidada
2010	44159	Moscardón	330000	12000	0	20000	31000	7000	60000	200000	0	0	Presupuestos	Consolidada
2010	44160	Mosqueruela											Presupuestos	Sin información
2010	44161	Muniesa	921000	156000	0	110000	239000	73000	0	340000	1000	2000	Presupuestos	Consolidada
2010	44163	Noguera de Albarracín	1341985,7	13126	0	14243,38	58482	89881,8	0	937308,35	0	228944,17	Presupuestos	Consolidada
2010	44164	Nogueras											Presupuestos	Sin información
2010	44165	Nogueruelas											Presupuestos	Sin información
2010	44167	Obón	366000	22482,84	2000	25318,7	22792,72	18619,29	0	274786,45	0	0	Presupuestos	Consolidada
2010	44168	Odón	449800	43100	0	53600	94300	54000	0	184800	0	20000	Presupuestos	Consolidada
2010	44169	Ojos Negros	847645	100000	0	81500	156800	18300	7000	484045	0	0	Presupuestos	Consolidada
2010	44171	Olba	315200	47500	0	67402	86000	15500	19000	79798	0	0	Presupuestos	Consolidada
2010	44172	Oliete	613500	67500	3000	47700	82800	217600	0	194900	0	0	Presupuestos	Consolidada
2010	44173	Olmos (Los)											Presupuestos	Sin información
2010	44174	Orihuela del Tremedal	1409500,2	96043	80000	93300	170074	185305	57344,2	727434	0	0	Presupuestos	Consolidada
2010	44175	Orrios	249836,51	19085,5	250	11984,6	53314,23	15489,76	0	149712,42	0	0	Presupuestos	Consolidada
2010	44176	Palomar de Arroyos	471880	26500	1000	19500	102600	5300	0	265000	0	51980	Presupuestos	Consolidada
2010	44177	Pancrudo											Presupuestos	Sin información
2010	44178	Parras de Castellote (Las)											Presupuestos	Sin información
2010	44179	Peñarroya de Tastavins											Presupuestos	Sin información
2010	44180	Peracense											Presupuestos	Sin información
2010	44181	Peralejos											Presupuestos	Sin información
2010	44182	Perales del Alfambra	299504,12	55600	1000	24200	81620	24934,12	0	79900	0	32250	Presupuestos	Consolidada
2010	44183	Pitarque											Presupuestos	Sin información
2010	44184	Plou											Presupuestos	Sin información
2010	44185	Pobo (El)											Presupuestos	Sin información
2010	44187	Portellada (La)	833027	65000	0	104500	104600	7000	0	364200	0	187727	Presupuestos	Consolidada
2010	44189	Pozondón	438800	14400	4000	35650	26500	23250	0	335000	0	0	Presupuestos	Consolidada
2010	44190	Pozuel del Campo	181286	13200	0	24400	29386	9100	0	105200	0	0	Presupuestos	Consolidada
2010	44191	Puebla de Híjar (La)	1308800	295000	86500	415300	299500	16000	0	196500	0	0	Presupuestos	Consolidada
2010	44192	Puebla de Valverde (La)	1104000	196500	11000	76500	143000	231250	1000	294750	0	150000	Presupuestos	Clasificación Económica de la Administración General
2010	44193	Puertomingalvo											Presupuestos	Sin información
2010	44194	Ráfales	925915	39000	10000	52600	117315	22000	0	675000	0	10000	Presupuestos	Consolidada
2010	44195	Rillo	237300	12600	7000	35739	48200	25000	0	108761	0	0	Presupuestos	Consolidada
2010	44196	Riodeva											Presupuestos	Sin información
2010	44197	Ródenas	298710	14800	1500	41650	25800	18050	0	196910	0	0	Presupuestos	Consolidada
2010	44198	Royuela	314000	30000	0	24000	78000	26000	18000	138000	0	0	Presupuestos	Consolidada
2010	44199	Rubiales	197300	8500	0	5000	36350	53150	0	94300	0	0	Presupuestos	Consolidada
2010	44200	Rubielos de la Cérida	146500	6600	0	7500	24000	3100	0	105300	0	0	Presupuestos	Consolidada
2010	44201	Rubielos de Mora											Presupuestos	Sin información
2010	44203	Salcedillo	80000	2450,96	0	4949,04	18500	12100	0	42000	0	0	Presupuestos	Consolidada
2010	44204	Saldón	119560	8200	0	6150	23900	39010	0	42300	0	0	Presupuestos	Consolidada
2010	44205	Samper de Calanda	809933,15	198617,47	18000	130204,2	219466,49	3732	0	239912,99	0	0	Presupuestos	Consolidada
2010	44206	San Agustín	378700	48700	0	46000	62000	11000	5000	146000	0	60000	Presupuestos	Consolidada
2010	44207	San Martín del Río	310232	29944	0	52125	48594	1830	0	177739	0	0	Presupuestos	Consolidada
2010	44208	Santa Cruz de Nogueras											Presupuestos	Sin información
2010	44209	Santa Eulalia											Presupuestos	Sin información
2010	44210	Sarrión	1323888,18	226288,18	6000	192100	272000	41000	0	586500	0	0	Presupuestos	Clasificación Económica de la Administración General
2010	44211	Segura de los Baños	235000	17447,28	0	22052,72	37000	5500	0	153000	0	0	Presupuestos	Consolidada
2010	44212	Seno											Presupuestos	Sin información
2010	44213	Singra	186500	21950	0	19350	22800	9300	0	109100	0	4000	Presupuestos	Consolidada
2010	44215	Terriente											Presupuestos	Sin información
2010	44216	Teruel	52268223	10954050	3836230	5713100	6988121	1147923	6083945,43	14002004,82	515000	3027848,75	Presupuestos	Consolidada
2010	44217	Toril y Masegoso											Presupuestos	Sin información
2010	44218	Tormón											Presupuestos	Sin información
2010	44219	Tornos											Presupuestos	Sin información
2010	44220	Torralba de los Sisones											Presupuestos	Sin información
2010	44221	Torrecilla de Alcañiz	909437,21	55480	15000	83470	184684,3	9600	42353,27	418849,64	0	100000	Presupuestos	Consolidada
2010	44222	Torrecilla del Rebollar	314132	26700	0	3601	67966	43131	0	172734	0	0	Presupuestos	Consolidada
2010	44223	Torre de Arcas											Presupuestos	Sin información
2010	44224	Torre de las Arcas	351900	15900	5000	46000	35700	37800	0	211500	0	0	Presupuestos	Consolidada
2010	44225	Torre del Compte	341680,99	43970,08	20066,11	80684,72	87248,32	16461,76	0	93250	0	0	Presupuestos	Consolidada
2010	44226	Torrelacárcel											Presupuestos	Sin información
2010	44227	Torre los Negros	178167	17240	0	24102	41340	34685	0	60800	0	0	Presupuestos	Consolidada
2010	44228	Torremocha de Jiloca											Presupuestos	Sin información
2010	44229	Torres de Albarracín	636000	23000	0	38000	57000	68000	61000	389000	0	0	Presupuestos	Consolidada
2010	44230	Torrevelilla											Presupuestos	Sin información
2010	44231	Torrijas	353798	19400	5000	43482	48500	35000	0	202416	0	0	Presupuestos	Consolidada
2010	44232	Torrijo del Campo	1126900	64000	25000	385300	183000	32900	0	436700	0	0	Presupuestos	Consolidada
2010	44234	Tramacastiel											Presupuestos	Sin información
2010	44235	Tramacastilla	339512,02	17858	0	24562	52644	45880,44	2000	196567,58	0	0	Presupuestos	Consolidada
2010	44236	Tronchón	362750	19500	0	40500	80000	8000	0	195750	0	19000	Presupuestos	Consolidada
2010	44237	Urrea de Gaén	491490	116515	5500	89930	100053	16965	0	148527	0	14000	Presupuestos	Consolidada
2010	44238	Utrillas	2723000	368033,14	30000	432373,52	1055683,27	163015,65	0	580087,42	0	93807	Presupuestos	Consolidada
2010	44239	Valacloche	160529	4230	1000	16000	33846	9300	0	96153	0	0	Presupuestos	Consolidada
2010	44240	Valbona											Presupuestos	Sin información
2010	44241	Valdealgorfa											Presupuestos	Sin información
2010	44243	Valdecuenca	254814	8500	0	13600	38000	16300	0	178414	0	0	Presupuestos	Consolidada
2010	44244	Valdelinares	381450	16300	9800	26300	39300	100700	0	189050	0	0	Presupuestos	Consolidada
2010	44245	Valdeltormo	528781,29	81861,99	8940,11	80796	115972,98	12479,19	0	228731,02	0	0	Presupuestos	Consolidada
2010	44246	Valderrobres	3410648,6	455919,9	204000	493827,61	644438,21	16629,88	0	1343833	0	252000	Presupuestos	Consolidada
2010	44247	Valjunquera											Presupuestos	Sin información
2010	44249	Vallecillo (El)											Presupuestos	Sin información
2010	44250	Veguillas de la Sierra											Presupuestos	Sin información
2010	44251	Villafranca del Campo											Presupuestos	Sin información
2010	44252	Villahermosa del Campo											Presupuestos	Sin información
2010	44256	Villanueva del Rebollar de la Sierra	115000	6022,32	0	20037,7	25000	3124,25	0	60815,73	0	0	Presupuestos	Consolidada
2010	44257	Villar del Cobo											Presupuestos	Sin información
2010	44258	Villar del Salz	196900	17800	0	8000	30800	1550	0	138750	0	0	Presupuestos	Consolidada
2010	44260	Villarluengo	706128,09	44230,22	6000	21150	124147,87	86100	0	424500	0	0	Presupuestos	Consolidada
2010	44261	Villarquemado	926510	163800	14000	189000	243500	33400	15535	267275	0	0	Presupuestos	Consolidada
2010	44262	Villarroya de los Pinares											Presupuestos	Sin información
2010	44263	Villastar	450049,35	62559,64	15000	43931,29	110911	3240,3	0	214407,12	0	0	Presupuestos	Consolidada
2010	44264	Villel	652000	70200	3400	81280	74200	25420	0	397500	0	0	Presupuestos	Consolidada
2010	44265	Vinaceite	283068,19	73600	5000	26463,72	79050	6820	0	92134,47	0	0	Presupuestos	Consolidada
2010	44266	Visiedo	331147,55	26691,5	550	52230,67	57535,38	10390	0	183750	0	0	Presupuestos	Consolidada
2010	44267	Vivel del Río Martín	235000	17447,28	0	22052,72	37000	5500	0	153000	0	0	Presupuestos	Consolidada
2010	44268	Zoma (La)	212284,61	2730	0	3200	15569,92	40500	0	150284,69	0	0	Presupuestos	Consolidada
2010	50001	Abanto	238500	11600	1000	11100	32500	35202	0	147098	0	0	Presupuestos	Consolidada
2010	50002	Acered											Presupuestos	Sin información
2010	50003	Agón											Presupuestos	Sin información
2010	50004	Aguarón	1568517	126750	23350	262360	479309	34947	0	482801	0	159000	Presupuestos	Consolidada
2010	50005	Aguilón	569725	45000	30000	106300	108000	167425	0	113000	0	0	Presupuestos	Consolidada
2010	50006	Ainzón	1583323,4	176000	15000	291201	466190,4	14000	1	620930	0	1	Presupuestos	Consolidada
2010	50007	Aladrén	190523	10526	0	14000	43700	3495	100	118702	0	0	Presupuestos	Consolidada
2010	50008	Alagón	6431688,41	1485195	255000	959324,92	1970537,18	108147,28	0	1213163,62	0	440320,41	Presupuestos	Consolidada
2010	50009	Alarba	278000	31800	0	46400	56500	3900	0	139400	0	0	Presupuestos	Consolidada
2010	50010	Alberite de San Juan	622287,24	38500	2500	18500	93660,81	58500	0	410626,43	0	0	Presupuestos	Consolidada
2010	50011	Albeta	780338,52	45000	12000	81700	137645,03	829,93	0	503163,56	0	0	Presupuestos	Consolidada
2010	50012	Alborge	312946,64	24600	2000	45137	87388,3	4410	100	147416,8	0	1894,54	Presupuestos	Consolidada
2010	50013	Alcalá de Ebro	393810	61000	5000	48710	78000	1400	0	199700	0	0	Presupuestos	Consolidada
2010	50014	Alcalá de Moncayo											Presupuestos	Sin información
2010	50015	Alconchel de Ariza											Presupuestos	Sin información
2010	50016	Aldehuela de Liestos	208706	11000	100	11450	36000	582	0	149574	0	0	Presupuestos	Consolidada
2010	50017	Alfajarín	3856579,12	698000	150000	1462500	660979,56	84600	3000	795499,56	1000	1000	Presupuestos	Consolidada
2010	50018	Alfamén	1646777	337000	0	236100	532100	52476	0	430101	0	59000	Presupuestos	Consolidada
2010	50019	Alforque											Presupuestos	Sin información
2010	50020	Alhama de Aragón	1600725	369500	10000	129825	325600	19500	0	746300	0	0	Presupuestos	Consolidada
2010	50021	Almochuel	96619,89	8415	0	4490	22167	14200	0	47347,89	0	0	Presupuestos	Consolidada
2010	50022	Almolda (La)	838666,91	202000	4000	137500	126653,91	150500	0	218013	0	0	Presupuestos	Consolidada
2010	50023	Almonacid de la Cuba	434378	39096,3	0	65284,06	89480,38	11744,46	0	228772,8	0	0	Presupuestos	Consolidada
2010	50024	Almonacid de la Sierra	1774300	228000	6000	137000	394500	22800	1000	970000	0	15000	Presupuestos	Consolidada
2010	50025	Almunia de Doña Godina (La)	16030925,17	2019000	70000	7782792,93	2652931,55	784200	448981,38	2273019,31	0	0	Presupuestos	Consolidada
2010	50026	Alpartir	910915	77850	0	123050	352970	5560	25995	325490	0	0	Presupuestos	Consolidada
2010	50027	Ambel	335916,43	49000	5000	89650	72780,22	10300	0	109186,21	0	0	Presupuestos	Consolidada
2010	50028	Anento	737853	12751	0	142300	58142	19600	0	505060	0	0	Presupuestos	Consolidada
2010	50029	Aniñón	1514751,1	130000	0	188368,04	283669,17	60450	110300,8	741963,09	0	0	Presupuestos	Consolidada
2010	50030	Añón de Moncayo											Presupuestos	Sin información
2010	50031	Aranda de Moncayo											Presupuestos	Sin información
2010	50032	Arándiga	379600	61000	1000	49500	128000	17000	0	123100	0	0	Presupuestos	Consolidada
2010	50033	Ardisa	332497	25152	7000	51602	56082	10600	0	182061	0	0	Presupuestos	Consolidada
2010	50034	Ariza	1779500	228000	20000	225000	441000	33100	148600	683800	0	0	Presupuestos	Consolidada
2010	50035	Artieda	361226,99	15800	4000	9900	50000	63500	30000	158026,99	0	30000	Presupuestos	Consolidada
2010	50036	Asín	515853	20000	3000	43000	105400	3600	0	340853	0	0	Presupuestos	Consolidada
2010	50037	Atea											Presupuestos	Sin información
2010	50038	Ateca	2510133	344373	15000	291400	772250	61710	1200	1024200	0	0	Presupuestos	Consolidada
2010	50039	Azuara	1115811	133000	30000	130328	233000	54500	6	534977	0	0	Presupuestos	Consolidada
2010	50040	Badules	388108	11587	0	29665	194667	31892	0	120297	0	0	Presupuestos	Consolidada
2010	50041	Bagüés	145750	7400	0	700	21350	45300	0	71000	0	0	Presupuestos	Consolidada
2010	50042	Balconchán											Presupuestos	Sin información
2010	50043	Bárboles	448922,07	108913,51	13100	89437,86	130967,25	4400	0	102103,45	0	0	Presupuestos	Consolidada
2010	50044	Bardallur	468970,03	41041,9	0	38564,13	139204,77	14505,13	0	226011,24	0	9642,86	Presupuestos	Consolidada
2010	50045	Belchite	1876560,66	329435	27850	289829,66	446223	170210	2	343011	0	270000	Presupuestos	Consolidada
2010	50046	Belmonte de Gracián	445586,93	33300	30	35100	55256,93	2400	0	319500	0	0	Presupuestos	Consolidada
2010	50047	Berdejo											Presupuestos	Sin información
2010	50048	Berrueco	214668,74	11000	0	7300	39460,92	8500	0	148407,82	0	0	Presupuestos	Consolidada
2010	50050	Bijuesca											Presupuestos	Sin información
2010	50051	Biota	1794662,97	240168,24	35000	175700	325205	32660	85000	900929,73	0	0	Presupuestos	Consolidada
2010	50052	Bisimbre	206603	41803	3500	7000	42000	22300	0	90000	0	0	Presupuestos	Consolidada
2010	50053	Boquiñeni	952891,91	146516,3	38596,7	150344,64	427975,35	82,7	0	189376,22	0	0	Presupuestos	Consolidada
2010	50054	Bordalba											Presupuestos	Sin información
2010	50055	Borja	7379811,24	1326724,88	220171,3	1344683,15	1297571,18	683796,6	744848,96	1762015,17	0	0	Presupuestos	Consolidada
2010	50056	Botorrita	704064,2	80000	3500	66300	153790,28	60232	140000	200241,92	0	0	Presupuestos	Consolidada
2010	50057	Brea de Aragón	2132926,6	258000	13500	282200	540000	20200	30000	852900	0	136126,6	Presupuestos	Consolidada
2010	50058	Bubierca											Presupuestos	Sin información
2010	50059	Bujaraloz	1607612,74	234738	18000	184200	294699,13	42265	30000	796141,79	0	7568,82	Presupuestos	Consolidada
2010	50060	Bulbuente	359436,45	53500	10000	70400	71061,45	1500	0	152975	0	0	Presupuestos	Consolidada
2010	50061	Bureta	719352,96	84500	7000	64313,6	102549,9	44000,33	7000	409989,13	0	0	Presupuestos	Consolidada
2010	50062	Burgo de Ebro (El)	2346398,16	915000	80000	286450	649878,88	65592,3	0	349476,98	0	0	Presupuestos	Consolidada
2010	50063	Buste (El)	249092,04	14452,26	2000	19079,78	57880,63	4699,41	0	150979,96	0	0	Presupuestos	Consolidada
2010	50064	Cabañas de Ebro	816239,31	135556	15000	71310	174169,31	27185,57	1	253017,43	0	140000	Presupuestos	Consolidada
2010	50065	Cabolafuente											Presupuestos	Sin información
2010	50066	Cadrete	4163226,52	1524103,14	150000	1263200	776931,96	65252,98	1000	382738,44	0	0	Presupuestos	Consolidada
2010	50067	Calatayud	21682583,34	4556000	745000	4478948	6833017,73	696800	940000	1979675,72	24040,48	1429101,41	Presupuestos	Consolidada
2010	50068	Calatorao	2298884,68	610000	20250	537798,24	685036,59	87600	0	358199,85	0	0	Presupuestos	Consolidada
2010	50069	Calcena	391521	12160,47	500	36700	109577,14	39883,39	0	192700	0	0	Presupuestos	Consolidada
2010	50070	Calmarza	134975	19200	100	15700	35800	1315	0	62860	0	0	Presupuestos	Consolidada
2010	50071	Campillo de Aragón	358721	42000	1000	30900	39600	35650	0	209571	0	0	Presupuestos	Consolidada
2010	50072	Carenas	325771,86	123450	3250	45371,86	126500	200	0	26000	0	1000	Presupuestos	Consolidada
2010	50073	Cariñena	5148260,27	811212,36	90000	1411995,73	1341527,49	37000	0	797405,57	0	659119,12	Presupuestos	Consolidada
2010	50074	Caspe	11538487,51	2701193,94	206000	1756818,04	3721046,89	182349,03	16000	2955079,61	0	0	Presupuestos	Consolidada
2010	50075	Castejón de Alarba											Presupuestos	Sin información
2010	50076	Castejón de las Armas	323965	13200	0	24105	178030	6630	0	81000	0	21000	Presupuestos	Consolidada
2010	50077	Castejón de Valdejasa	769684,66	63500	1800	237011,46	112625,34	65750	0	288997,86	0	0	Presupuestos	Consolidada
2010	50078	Castiliscar	835722,39	99000	3000	45500	193011,36	28950	26263,7	439997,33	0	0	Presupuestos	Consolidada
2010	50079	Cervera de la Cañada	439496,23	45900	0	42900	94050	4830	0	251816,23	0	0	Presupuestos	Consolidada
2010	50080	Cerveruela	272400	8000	0	37000	41400	10000	0	176000	0	0	Presupuestos	Consolidada
2010	50081	Cetina	1313700	115000	24000	89000	205200	29500	25000	706000	0	120000	Presupuestos	Consolidada
2010	50082	Cimballa	299942	26000	3000	18900	47000	3145	0	201897	0	0	Presupuestos	Consolidada
2010	50083	Cinco Olivas	472861,93	13650,84	6000	28071,2	46418,85	26150	0	352571,04	0	0	Presupuestos	Consolidada
2010	50084	Clarés de Ribota											Presupuestos	Sin información
2010	50085	Codo											Presupuestos	Sin información
2010	50086	Codos											Presupuestos	Sin información
2010	50087	Contamina	271283,26	10283	0	18603,85	105966	1752	0	134678,41	0	0	Presupuestos	Consolidada
2010	50088	Cosuenda	1396908,43	112500	6500	214130	244769	39490	5200	594319,43	0	180000	Presupuestos	Consolidada
2010	50089	Cuarte de Huerva	9207614,48	4285039,57	200000	1912240,81	1862547,91	877560,28	0	70225,91	0	0	Presupuestos	Consolidada
2010	50090	Cubel											Presupuestos	Sin información
2010	50091	Cuerlas (Las)	243880	29530	0	18500	63600	3250	0	129000	0	0	Presupuestos	Consolidada
2010	50092	Chiprana											Presupuestos	Sin información
2010	50093	Chodes	700088	24523	0	50032	138071	7729	0	479733	0	0	Presupuestos	Consolidada
2010	50094	Daroca	4757490,15	568193,73	41000	1960230,74	1130594,25	56940,92	66988,7	848934,72	0	84607,09	Presupuestos	Consolidada
2010	50095	Ejea de los Caballeros	26317094,56	4373513,76	253916,23	2084222,93	4734164,97	1345209,04	755830,25	12084796	0	685441,38	Presupuestos	Consolidada
2010	50096	Embid de Ariza	177662	9630	0	9855	51000	5690	0	101487	0	0	Presupuestos	Consolidada
2010	50098	Encinacorba											Presupuestos	Sin información
2010	50099	Épila	3796194,13	1422000	85000	819862,76	1208643,54	101500	0	159187,83	0	0	Presupuestos	Consolidada
2010	50100	Erla	630463,1	89500	3000	82950	134280	6627	0	313706,1	400	0	Presupuestos	Consolidada
2010	50101	Escatrón	3393445	1330000	60000	320445	473000	141000	50000	436000	0	583000	Presupuestos	Consolidada
2010	50102	Fabara	2123112,05	214000	15000	363300	506000	30000	0	894812,05	0	100000	Presupuestos	Consolidada
2010	50104	Farlete	645662,76	72000	2300	79352	178453,29	93760	0	219797,47	0	0	Presupuestos	Consolidada
2010	50105	Fayón	1304550	256000	50000	94150	193450	66100	6000	638850	0	0	Presupuestos	Consolidada
2010	50106	Fayos (Los)	351577,39	24800	2000	32300	88331,43	1930	0	202215,96	0	0	Presupuestos	Consolidada
2010	50107	Figueruelas	3468164,83	2224437,49	180000	219683,15	285396,04	145919,06	161877,53	150851,56	0	100000	Presupuestos	Consolidada
2010	50108	Fombuena	167400	3500	0	2000	39900	13000	0	109000	0	0	Presupuestos	Consolidada
2010	50109	Frago (El)	396392,5	21307,5	4000	30060	39825	8200	125000	118000	0	50000	Presupuestos	Consolidada
2010	50110	Frasno (El)	855162	105500	5000	130680	123982	0	0	490000	0	0	Presupuestos	Consolidada
2010	50111	Fréscano	538063	65151,67	3800	26795,49	91121,17	22474,57	22125	306595,1	0	0	Presupuestos	Consolidada
2010	50113	Fuendejalón											Presupuestos	Sin información
2010	50114	Fuendetodos	1497600	160000	30000	125000	164000	321200	50000	647400	0	0	Presupuestos	Consolidada
2010	50115	Fuentes de Ebro	4680920,98	618930	0	1100570,98	1355219,75	52670	7911,15	1545619,1	0	0	Presupuestos	Consolidada
2010	50116	Fuentes de Jiloca											Presupuestos	Sin información
2010	50117	Gallocanta	484300	30500	0	94000	120400	9500	3900	226000	0	0	Presupuestos	Consolidada
2010	50118	Gallur	1914672,43	571023,19	50000	376055	670495,15	135020	20000	92079,09	0	0	Presupuestos	Consolidada
2010	50119	Gelsa	2868114,62	287563,15	20000	671159,88	221415,08	317536,41	827869,86	481557,78	0	41012,46	Presupuestos	Consolidada
2010	50120	Godojos											Presupuestos	Sin información
2010	50121	Gotor	522200	35000	10000	56000	130500	21700	6500	112500	0	150000	Presupuestos	Consolidada
2010	50122	Grisel	410234	31000	1000	12000	60000	144861	0	161373	0	0	Presupuestos	Consolidada
2010	50123	Grisén	611496,94	105000	60000	86036,62	136500	16960,32	0	207000	0	0	Presupuestos	Consolidada
2010	50124	Herrera de los Navarros	1099380	106100	25000	115980	199190	30375	0	622735	0	0	Presupuestos	Consolidada
2010	50125	Ibdes	889554,69	126600	20000	76500	207129,69	7275	0	450350	1700	0	Presupuestos	Consolidada
2010	50126	Illueca	2681696,49	450733,07	7000	342688,78	1231075,78	28818	245558,86	375822	0	0	Presupuestos	Consolidada
2010	50128	Isuerre											Presupuestos	Sin información
2010	50129	Jaraba	541700	200000	20000	127500	136000	23000	0	35200	0	0	Presupuestos	Consolidada
2010	50130	Jarque de Moncayo											Presupuestos	Sin información
2010	50131	Jaulín	520567,79	39280	76589,83	51547,49	95122,62	77050,85	0	167592	0	13385	Presupuestos	Consolidada
2010	50132	Joyosa (La)	1031458,88	427000	20000	185000	276824	45600	0	77034,88	0	0	Presupuestos	Consolidada
2010	50133	Lagata	118300	14200	0	15900	29000	8300	0	50900	0	0	Presupuestos	Consolidada
2010	50134	Langa del Castillo											Presupuestos	Sin información
2010	50135	Layana	426875,62	31800	4000	20900	64141,03	0	100	214534,59	0	91400	Presupuestos	Consolidada
2010	50136	Lécera	840285	123500	0	122900	197218	39900	0	356767	0	0	Presupuestos	Consolidada
2010	50137	Leciñena	1326181,74	238336,07	20000	339300	291800	184482,28	0	252263,39	0	0	Presupuestos	Consolidada
2010	50138	Lechón	356908	5470	0	31968	52361	7109	0	260000	0	0	Presupuestos	Consolidada
2010	50139	Letux	815239,06	53000	0	83000	289000	40800	1000	348439,06	0	0	Presupuestos	Consolidada
2010	50140	Litago	696150,09	30025	22000	24300	163505,05	12700	0	380620,04	0	63000	Presupuestos	Consolidada
2010	50141	Lituénigo	305496	16000	4900	28000	67500	16900	0	172196	0	0	Presupuestos	Consolidada
2010	50142	Lobera de Onsella											Presupuestos	Sin información
2010	50143	Longares	1287100	133000	10100	113000	310000	1000	147000	545000	0	28000	Presupuestos	Consolidada
2010	50144	Longás	234737,15	6300	2237,15	3400	28500	19300	0	175000	0	0	Presupuestos	Consolidada
2010	50146	Lucena de Jalón	476800	62000	4000	47759	80000	9900	0	173141	0	100000	Presupuestos	Consolidada
2010	50147	Luceni	1084137,59	224350	7000	231524	194439	13250	231989,59	181585	0	0	Presupuestos	Consolidada
2010	50148	Luesia	689405,47	58100	20000	97000	108500	61500	0	170100	0	174205,47	Presupuestos	Consolidada
