Año	Provincia	Municipio	Entidad singular	Núcleo
2019	50-Zaragoza	50058 - Bubierca	500580001 - Bubierca	50058000199 - *Diseminado*
2019	50-Zaragoza	50059 - Bujaraloz	500590001 - Bujaraloz	50059000101 - Bujaraloz
2019	50-Zaragoza	50059 - Bujaraloz	500590001 - Bujaraloz	50059000199 - *Diseminado*
2019	50-Zaragoza	50060 - Bulbuente	500600001 - Bulbuente	50060000101 - Bulbuente
2019	50-Zaragoza	50060 - Bulbuente	500600001 - Bulbuente	50060000199 - *Diseminado*
2019	50-Zaragoza	50061 - Bureta	500610001 - Bureta	50061000101 - Bureta
2019	50-Zaragoza	50062 - Burgo de Ebro (El)	500620001 - Burgo de Ebro (El)	50062000101 - Burgo de Ebro (El)
2019	50-Zaragoza	50062 - Burgo de Ebro (El)	500620001 - Burgo de Ebro (El)	50062000199 - *Diseminado*
2019	50-Zaragoza	50062 - Burgo de Ebro (El)	500620002 - Urbanización Virgen de la Columna	50062000201 - Urbanización Virgen de la Columna
2019	50-Zaragoza	50062 - Burgo de Ebro (El)	500620003 - Paraje Simón	50062000301 - Paraje Simón
2019	50-Zaragoza	50063 - Buste (El)	500630001 - Buste (El)	50063000101 - Buste (El)
2019	50-Zaragoza	50063 - Buste (El)	500630001 - Buste (El)	50063000199 - *Diseminado*
2019	50-Zaragoza	50064 - Cabañas de Ebro	500640001 - Cabañas de Ebro	50064000101 - Cabañas de Ebro
2019	50-Zaragoza	50064 - Cabañas de Ebro	500640001 - Cabañas de Ebro	50064000199 - *Diseminado*
2019	50-Zaragoza	50065 - Cabolafuente	500650001 - Cabolafuente	50065000101 - Cabolafuente
2019	50-Zaragoza	50066 - Cadrete	500660001 - Cadrete	50066000101 - Cadrete
2019	50-Zaragoza	50066 - Cadrete	500660001 - Cadrete	50066000199 - *Diseminado*
2019	50-Zaragoza	50066 - Cadrete	500660002 - Colinas (Las)	50066000201 - Colinas (Las)
2019	50-Zaragoza	50066 - Cadrete	500660003 - Murallas de Santa Fe	50066000301 - Murallas de Santa Fe
2019	50-Zaragoza	50066 - Cadrete	500660003 - Murallas de Santa Fe	50066000399 - *Diseminado*
2019	50-Zaragoza	50066 - Cadrete	500660004 - Sisallete (El)	50066000401 - Sisallete (El)
2019	50-Zaragoza	50066 - Cadrete	500660005 - Olivares (Los)	50066000501 - Olivares (Los)
2019	50-Zaragoza	50067 - Calatayud	500670001 - Calatayud	50067000101 - Calatayud
2019	50-Zaragoza	50067 - Calatayud	500670001 - Calatayud	50067000199 - *Diseminado*
2019	50-Zaragoza	50067 - Calatayud	500670002 - Campiel	50067000299 - *Diseminado*
2019	50-Zaragoza	50067 - Calatayud	500670003 - Carramolina	50067000301 - Urbanización Campo de Golf
2019	50-Zaragoza	50067 - Calatayud	500670003 - Carramolina	50067000399 - *Diseminado*
2019	50-Zaragoza	50067 - Calatayud	500670004 - Embid de la Ribera	50067000401 - Embid de la Ribera
2019	50-Zaragoza	50067 - Calatayud	500670004 - Embid de la Ribera	50067000499 - *Diseminado*
2019	50-Zaragoza	50067 - Calatayud	500670005 - Huérmeda	50067000501 - Huérmeda
2019	50-Zaragoza	50067 - Calatayud	500670005 - Huérmeda	50067000599 - *Diseminado*
2019	50-Zaragoza	50067 - Calatayud	500670006 - Marivella	50067000699 - *Diseminado*
2019	50-Zaragoza	50067 - Calatayud	500670007 - Ribota	50067000799 - *Diseminado*
2019	50-Zaragoza	50067 - Calatayud	500670008 - San Ramón	50067000899 - *Diseminado*
2019	50-Zaragoza	50067 - Calatayud	500670009 - Terrer	50067000999 - *Diseminado*
2019	50-Zaragoza	50067 - Calatayud	500670010 - Torres	50067001001 - Torres
2019	50-Zaragoza	50067 - Calatayud	500670010 - Torres	50067001099 - *Diseminado*
2019	50-Zaragoza	50068 - Calatorao	500680001 - Calatorao	50068000101 - Calatorao
2019	50-Zaragoza	50068 - Calatorao	500680001 - Calatorao	50068000199 - *Diseminado*
2019	50-Zaragoza	50069 - Calcena	500690001 - Calcena	50069000101 - Calcena
2019	50-Zaragoza	50069 - Calcena	500690001 - Calcena	50069000199 - *Diseminado*
2019	50-Zaragoza	50070 - Calmarza	500700001 - Calmarza	50070000101 - Calmarza
2019	50-Zaragoza	50070 - Calmarza	500700001 - Calmarza	50070000199 - *Diseminado*
2019	50-Zaragoza	50071 - Campillo de Aragón	500710001 - Campillo de Aragón	50071000101 - Campillo de Aragón
2019	50-Zaragoza	50072 - Carenas	500720001 - Carenas	50072000101 - Carenas
2019	50-Zaragoza	50072 - Carenas	500720001 - Carenas	50072000199 - *Diseminado*
2019	50-Zaragoza	50072 - Carenas	500720002 - Tranquera (La)	50072000201 - Tranquera (La)
2019	50-Zaragoza	50072 - Carenas	500720002 - Tranquera (La)	50072000299 - *Diseminado*
2019	50-Zaragoza	50073 - Cariñena	500730001 - Cariñena	50073000101 - Cariñena
2019	50-Zaragoza	50073 - Cariñena	500730001 - Cariñena	50073000199 - *Diseminado*
2019	50-Zaragoza	50074 - Caspe	500740001 - Caspe	50074000101 - Caspe
2019	50-Zaragoza	50074 - Caspe	500740001 - Caspe	50074000199 - *Diseminado*
2019	50-Zaragoza	50074 - Caspe	500740002 - Playas de Chacón	50074000201 - Playas de Chacón
2019	50-Zaragoza	50074 - Caspe	500740006 - Poblado de Pescadores	50074000601 - Poblado de Pescadores
2019	50-Zaragoza	50074 - Caspe	500740006 - Poblado de Pescadores	50074000699 - *Diseminado*
2019	50-Zaragoza	50074 - Caspe	500740007 - Miraflores	50074000799 - *Diseminado*
2019	50-Zaragoza	50074 - Caspe	500740008 - Zaragoceta	50074000899 - *Diseminado*
2019	50-Zaragoza	50075 - Castejón de Alarba	500750001 - Castejón de Alarba	50075000101 - Castejón de Alarba
2019	50-Zaragoza	50075 - Castejón de Alarba	500750001 - Castejón de Alarba	50075000199 - *Diseminado*
2019	50-Zaragoza	50076 - Castejón de las Armas	500760001 - Castejón de las Armas	50076000101 - Castejón de las Armas
2019	50-Zaragoza	50076 - Castejón de las Armas	500760001 - Castejón de las Armas	50076000199 - *Diseminado*
2019	50-Zaragoza	50077 - Castejón de Valdejasa	500770001 - Castejón de Valdejasa	50077000101 - Castejón de Valdejasa
2019	50-Zaragoza	50077 - Castejón de Valdejasa	500770001 - Castejón de Valdejasa	50077000199 - *Diseminado*
2019	50-Zaragoza	50078 - Castiliscar	500780001 - Castiliscar	50078000101 - Castiliscar
2019	50-Zaragoza	50079 - Cervera de la Cañada	500790001 - Cervera de la Cañada	50079000101 - Cervera de la Cañada
2019	50-Zaragoza	50079 - Cervera de la Cañada	500790001 - Cervera de la Cañada	50079000199 - *Diseminado*
2019	50-Zaragoza	50080 - Cerveruela	500800001 - Cerveruela	50080000101 - Cerveruela
2019	50-Zaragoza	50081 - Cetina	500810001 - Cetina	50081000101 - Cetina
2019	50-Zaragoza	50081 - Cetina	500810001 - Cetina	50081000199 - *Diseminado*
2019	50-Zaragoza	50082 - Cimballa	500820001 - Cimballa	50082000101 - Cimballa
2019	50-Zaragoza	50083 - Cinco Olivas	500830001 - Cinco Olivas	50083000101 - Cinco Olivas
2019	50-Zaragoza	50084 - Clarés de Ribota	500840001 - Clarés de Ribota	50084000101 - Clarés de Ribota
2019	50-Zaragoza	50084 - Clarés de Ribota	500840001 - Clarés de Ribota	50084000199 - *Diseminado*
2019	50-Zaragoza	50085 - Codo	500850001 - Codo	50085000101 - Codo
2019	50-Zaragoza	50086 - Codos	500860001 - Codos	50086000101 - Codos
2019	50-Zaragoza	50087 - Contamina	500870001 - Contamina	50087000101 - Contamina
2019	50-Zaragoza	50087 - Contamina	500870001 - Contamina	50087000199 - *Diseminado*
2019	50-Zaragoza	50088 - Cosuenda	500880001 - Cosuenda	50088000101 - Cosuenda
2019	50-Zaragoza	50088 - Cosuenda	500880001 - Cosuenda	50088000199 - *Diseminado*
2019	50-Zaragoza	50089 - Cuarte de Huerva	500890001 - Cuarte de Huerva	50089000101 - Cuarte de Huerva
2019	50-Zaragoza	50089 - Cuarte de Huerva	500890001 - Cuarte de Huerva	50089000199 - *Diseminado*
2019	50-Zaragoza	50090 - Cubel	500900001 - Cubel	50090000101 - Cubel
2019	50-Zaragoza	50091 - Cuerlas (Las)	500910001 - Cuerlas (Las)	50091000101 - Cuerlas (Las)
2019	50-Zaragoza	50091 - Cuerlas (Las)	500910001 - Cuerlas (Las)	50091000199 - *Diseminado*
2019	50-Zaragoza	50092 - Chiprana	500920001 - Chiprana	50092000101 - Chiprana
2019	50-Zaragoza	50092 - Chiprana	500920001 - Chiprana	50092000199 - *Diseminado*
2019	50-Zaragoza	50093 - Chodes	500930001 - Chodes	50093000101 - Chodes
2019	50-Zaragoza	50093 - Chodes	500930001 - Chodes	50093000199 - *Diseminado*
2019	50-Zaragoza	50094 - Daroca	500940001 - Daroca	50094000101 - Daroca
2019	50-Zaragoza	50094 - Daroca	500940001 - Daroca	50094000199 - *Diseminado*
2019	50-Zaragoza	50095 - Ejea de los Caballeros	500950001 - Bárdenas	50095000199 - *Diseminado*
2019	50-Zaragoza	50095 - Ejea de los Caballeros	500950003 - Ejea de los Caballeros	50095000301 - Ejea de los Caballeros
2019	50-Zaragoza	50095 - Ejea de los Caballeros	500950003 - Ejea de los Caballeros	50095000302 - Bárdenas
2019	50-Zaragoza	50095 - Ejea de los Caballeros	500950003 - Ejea de los Caballeros	50095000303 - Bayo (El)
2019	50-Zaragoza	50095 - Ejea de los Caballeros	500950003 - Ejea de los Caballeros	50095000304 - Farasdués
2019	50-Zaragoza	50095 - Ejea de los Caballeros	500950003 - Ejea de los Caballeros	50095000305 - Pinsoro
2019	50-Zaragoza	50095 - Ejea de los Caballeros	500950003 - Ejea de los Caballeros	50095000306 - Rivas
2019	50-Zaragoza	50095 - Ejea de los Caballeros	500950003 - Ejea de los Caballeros	50095000307 - Sabinar (El)
2019	50-Zaragoza	50095 - Ejea de los Caballeros	500950003 - Ejea de los Caballeros	50095000308 - Santa Anastasia
2019	50-Zaragoza	50095 - Ejea de los Caballeros	500950003 - Ejea de los Caballeros	50095000309 - Valareña
2019	50-Zaragoza	50095 - Ejea de los Caballeros	500950003 - Ejea de los Caballeros	50095000310 - Polígono Valdeferrín
2019	50-Zaragoza	50095 - Ejea de los Caballeros	500950003 - Ejea de los Caballeros	50095000399 - *Diseminado*
2019	50-Zaragoza	50096 - Embid de Ariza	500960001 - Casa de la Vega	50096000101 - Casa de la Vega
2019	50-Zaragoza	50096 - Embid de Ariza	500960002 - Embid de Ariza	50096000201 - Embid de Ariza
2019	50-Zaragoza	50098 - Encinacorba	500980001 - Encinacorba	50098000101 - Encinacorba
2019	50-Zaragoza	50098 - Encinacorba	500980001 - Encinacorba	50098000199 - *Diseminado*
2019	50-Zaragoza	50099 - Épila	500990001 - Épila	50099000101 - Épila
2019	50-Zaragoza	50099 - Épila	500990001 - Épila	50099000199 - *Diseminado*
2019	50-Zaragoza	50099 - Épila	500990002 - Fábrica Azucarera	50099000201 - Fábrica Azucarera
2019	50-Zaragoza	50099 - Épila	500990003 - Santuario de Rodanas	50099000399 - *Diseminado*
2019	50-Zaragoza	50100 - Erla	501000001 - Erla	50100000101 - Erla
2019	50-Zaragoza	50100 - Erla	501000001 - Erla	50100000199 - *Diseminado*
2019	50-Zaragoza	50101 - Escatrón	501010001 - Escatrón	50101000101 - Escatrón
2019	50-Zaragoza	50101 - Escatrón	501010001 - Escatrón	50101000199 - *Diseminado*
2019	50-Zaragoza	50102 - Fabara	501020001 - Fabara	50102000101 - Fabara
2019	50-Zaragoza	50102 - Fabara	501020001 - Fabara	50102000199 - *Diseminado*
2019	50-Zaragoza	50104 - Farlete	501040001 - Farlete	50104000101 - Farlete
2019	50-Zaragoza	50104 - Farlete	501040001 - Farlete	50104000199 - *Diseminado*
2019	50-Zaragoza	50105 - Fayón	501050001 - Fayón	50105000101 - Fayón
2019	50-Zaragoza	50105 - Fayón	501050001 - Fayón	50105000199 - *Diseminado*
2019	50-Zaragoza	50106 - Fayos (Los)	501060001 - Fayos (Los)	50106000101 - Fayos (Los)
2019	50-Zaragoza	50107 - Figueruelas	501070001 - Figueruelas	50107000101 - Figueruelas
2019	50-Zaragoza	50107 - Figueruelas	501070001 - Figueruelas	50107000199 - *Diseminado*
2019	50-Zaragoza	50108 - Fombuena	501080001 - Fombuena	50108000101 - Fombuena
2019	50-Zaragoza	50109 - Frago (El)	501090001 - Frago (El)	50109000101 - Frago (El)
2019	50-Zaragoza	50109 - Frago (El)	501090001 - Frago (El)	50109000199 - *Diseminado*
2019	50-Zaragoza	50110 - Frasno (El)	501100001 - Aluenda	50110000101 - Aluenda
2019	50-Zaragoza	50110 - Frasno (El)	501100001 - Aluenda	50110000199 - *Diseminado*
2019	50-Zaragoza	50110 - Frasno (El)	501100002 - Frasno (El)	50110000201 - Frasno (El)
2019	50-Zaragoza	50110 - Frasno (El)	501100002 - Frasno (El)	50110000299 - *Diseminado*
2019	50-Zaragoza	50110 - Frasno (El)	501100003 - Inogés	50110000301 - Inogés
2019	50-Zaragoza	50110 - Frasno (El)	501100004 - Pietas	50110000401 - Pietas
2019	50-Zaragoza	50110 - Frasno (El)	501100004 - Pietas	50110000499 - *Diseminado*
2019	50-Zaragoza	50111 - Fréscano	501110001 - Fréscano	50111000101 - Fréscano
2019	50-Zaragoza	50111 - Fréscano	501110001 - Fréscano	50111000199 - *Diseminado*
2019	50-Zaragoza	50113 - Fuendejalón	501130001 - Fuendejalón	50113000101 - Fuendejalón
2019	50-Zaragoza	50114 - Fuendetodos	501140001 - Fuendetodos	50114000101 - Fuendetodos
2019	50-Zaragoza	50114 - Fuendetodos	501140001 - Fuendetodos	50114000199 - *Diseminado*
2019	50-Zaragoza	50115 - Fuentes de Ebro	501150001 - Fuentes de Ebro	50115000101 - Fuentes de Ebro
2019	50-Zaragoza	50115 - Fuentes de Ebro	501150001 - Fuentes de Ebro	50115000199 - *Diseminado*
2019	50-Zaragoza	50115 - Fuentes de Ebro	501150002 - Rodén	50115000201 - Rodén
2019	50-Zaragoza	50116 - Fuentes de Jiloca	501160001 - Fuentes de Jiloca	50116000101 - Fuentes de Jiloca
2019	50-Zaragoza	50116 - Fuentes de Jiloca	501160001 - Fuentes de Jiloca	50116000199 - *Diseminado*
2019	50-Zaragoza	50117 - Gallocanta	501170001 - Gallocanta	50117000101 - Gallocanta
2019	50-Zaragoza	50118 - Gallur	501180001 - Gallur	50118000101 - Gallur
2019	50-Zaragoza	50118 - Gallur	501180001 - Gallur	50118000199 - *Diseminado*
2019	50-Zaragoza	50118 - Gallur	501180002 - Urbanización San Antonio	50118000201 - Urbanización San Antonio
2019	50-Zaragoza	50119 - Gelsa	501190001 - Gelsa	50119000101 - Gelsa
2019	50-Zaragoza	50120 - Godojos	501200001 - Godojos	50120000101 - Godojos
2019	50-Zaragoza	50121 - Gotor	501210001 - Gotor	50121000101 - Gotor
2019	50-Zaragoza	50121 - Gotor	501210001 - Gotor	50121000199 - *Diseminado*
2019	50-Zaragoza	50122 - Grisel	501220001 - Grisel	50122000101 - Grisel
2019	50-Zaragoza	50122 - Grisel	501220001 - Grisel	50122000199 - *Diseminado*
2019	50-Zaragoza	50123 - Grisén	501230001 - Grisén	50123000101 - Grisén
2019	50-Zaragoza	50123 - Grisén	501230001 - Grisén	50123000199 - *Diseminado*
2019	50-Zaragoza	50124 - Herrera de los Navarros	501240001 - Herrera de los Navarros	50124000101 - Herrera de los Navarros
2019	50-Zaragoza	50124 - Herrera de los Navarros	501240001 - Herrera de los Navarros	50124000199 - *Diseminado*
2019	50-Zaragoza	50124 - Herrera de los Navarros	501240002 - Virgen de Herrera	50124000299 - *Diseminado*
2019	50-Zaragoza	50125 - Ibdes	501250001 - Ibdes	50125000101 - Ibdes
2019	50-Zaragoza	50125 - Ibdes	501250001 - Ibdes	50125000199 - *Diseminado*
2019	50-Zaragoza	50126 - Illueca	501260001 - Illueca	50126000101 - Illueca
2019	50-Zaragoza	50128 - Isuerre	501280001 - Isuerre	50128000101 - Isuerre
2019	50-Zaragoza	50128 - Isuerre	501280001 - Isuerre	50128000199 - *Diseminado*
2019	50-Zaragoza	50129 - Jaraba	501290001 - Jaraba	50129000101 - Jaraba
2019	50-Zaragoza	50129 - Jaraba	501290001 - Jaraba	50129000199 - *Diseminado*
2019	50-Zaragoza	50130 - Jarque de Moncayo	501300001 - Jarque	50130000101 - Jarque
2019	50-Zaragoza	50130 - Jarque de Moncayo	501300001 - Jarque	50130000199 - *Diseminado*
2019	50-Zaragoza	50131 - Jaulín	501310001 - Jaulín	50131000101 - Jaulín
2019	50-Zaragoza	50132 - Joyosa (La)	501320001 - Joyosa (La)	50132000101 - Joyosa (La)
2019	50-Zaragoza	50132 - Joyosa (La)	501320001 - Joyosa (La)	50132000199 - *Diseminado*
2019	50-Zaragoza	50132 - Joyosa (La)	501320002 - Marlofa	50132000201 - Marlofa
2019	50-Zaragoza	50132 - Joyosa (La)	501320002 - Marlofa	50132000299 - *Diseminado*
2019	50-Zaragoza	50133 - Lagata	501330001 - Lagata	50133000101 - Lagata
2019	50-Zaragoza	50133 - Lagata	501330001 - Lagata	50133000199 - *Diseminado*
2019	50-Zaragoza	50134 - Langa del Castillo	501340001 - Langa del Castillo	50134000101 - Langa del Castillo
2019	50-Zaragoza	50134 - Langa del Castillo	501340001 - Langa del Castillo	50134000199 - *Diseminado*
2019	50-Zaragoza	50135 - Layana	501350001 - Layana	50135000101 - Layana
2019	50-Zaragoza	50135 - Layana	501350001 - Layana	50135000199 - *Diseminado*
2019	50-Zaragoza	50136 - Lécera	501360001 - Lécera	50136000101 - Lécera
2019	50-Zaragoza	50136 - Lécera	501360001 - Lécera	50136000199 - *Diseminado*
2019	50-Zaragoza	50137 - Leciñena	501370001 - Leciñena	50137000101 - Leciñena
2019	50-Zaragoza	50137 - Leciñena	501370001 - Leciñena	50137000199 - *Diseminado*
2019	50-Zaragoza	50138 - Lechón	501380001 - Lechón	50138000101 - Lechón
2019	50-Zaragoza	50139 - Letux	501390001 - Letux	50139000101 - Letux
2019	50-Zaragoza	50139 - Letux	501390001 - Letux	50139000199 - *Diseminado*
2019	50-Zaragoza	50140 - Litago	501400001 - Litago	50140000101 - Litago
2019	50-Zaragoza	50140 - Litago	501400001 - Litago	50140000199 - *Diseminado*
2019	50-Zaragoza	50141 - Lituénigo	501410001 - Lituénigo	50141000101 - Lituénigo
2019	50-Zaragoza	50141 - Lituénigo	501410001 - Lituénigo	50141000199 - *Diseminado*
2019	50-Zaragoza	50142 - Lobera de Onsella	501420001 - Lobera de Onsella	50142000101 - Lobera de Onsella
2019	50-Zaragoza	50142 - Lobera de Onsella	501420001 - Lobera de Onsella	50142000199 - *Diseminado*
2019	50-Zaragoza	50143 - Longares	501430001 - Longares	50143000101 - Longares
2019	50-Zaragoza	50143 - Longares	501430001 - Longares	50143000199 - *Diseminado*
2019	50-Zaragoza	50144 - Longás	501440001 - Longás	50144000101 - Longás
2019	50-Zaragoza	50144 - Longás	501440001 - Longás	50144000199 - *Diseminado*
2019	50-Zaragoza	50146 - Lucena de Jalón	501460001 - Berbedel	50146000101 - Berbedel
2019	50-Zaragoza	50146 - Lucena de Jalón	501460002 - Lucena de Jalón	50146000201 - Lucena de Jalón
2019	50-Zaragoza	50146 - Lucena de Jalón	501460002 - Lucena de Jalón	50146000299 - *Diseminado*
2019	50-Zaragoza	50147 - Luceni	501470002 - Luceni	50147000201 - Luceni
2019	50-Zaragoza	50147 - Luceni	501470002 - Luceni	50147000299 - *Diseminado*
2019	50-Zaragoza	50148 - Luesia	501480001 - Luesia	50148000101 - Luesia
2019	50-Zaragoza	50148 - Luesia	501480001 - Luesia	50148000199 - *Diseminado*
2019	50-Zaragoza	50149 - Luesma	501490001 - Luesma	50149000101 - Luesma
2019	50-Zaragoza	50149 - Luesma	501490001 - Luesma	50149000199 - *Diseminado*
2019	50-Zaragoza	50150 - Lumpiaque	501500001 - Lumpiaque	50150000101 - Lumpiaque
2019	50-Zaragoza	50151 - Luna	501510001 - Lacorvilla	50151000101 - Lacorvilla
2019	50-Zaragoza	50151 - Luna	501510001 - Lacorvilla	50151000199 - *Diseminado*
2019	50-Zaragoza	50151 - Luna	501510002 - Luna	50151000201 - Luna
2019	50-Zaragoza	50151 - Luna	501510002 - Luna	50151000299 - *Diseminado*
2019	50-Zaragoza	50152 - Maella	501520001 - Maella	50152000101 - Maella
2019	50-Zaragoza	50152 - Maella	501520001 - Maella	50152000199 - *Diseminado*
2019	50-Zaragoza	50153 - Magallón	501530001 - Magallón	50153000101 - Magallón
2019	50-Zaragoza	50153 - Magallón	501530001 - Magallón	50153000199 - *Diseminado*
2019	50-Zaragoza	50154 - Mainar	501540001 - Mainar	50154000101 - Mainar
2019	50-Zaragoza	50155 - Malanquilla	501550001 - Malanquilla	50155000101 - Malanquilla
2019	50-Zaragoza	50156 - Maleján	501560001 - Maleján	50156000101 - Maleján
2019	50-Zaragoza	50157 - Malón	501570001 - Malón	50157000101 - Malón
2019	50-Zaragoza	50157 - Malón	501570001 - Malón	50157000199 - *Diseminado*
2019	50-Zaragoza	50159 - Maluenda	501590001 - Maluenda	50159000101 - Maluenda
2019	50-Zaragoza	50159 - Maluenda	501590001 - Maluenda	50159000199 - *Diseminado*
2019	50-Zaragoza	50160 - Mallén	501600001 - Mallén	50160000101 - Mallén
2019	50-Zaragoza	50160 - Mallén	501600001 - Mallén	50160000199 - *Diseminado*
2019	50-Zaragoza	50161 - Manchones	501610001 - Manchones	50161000101 - Manchones
2019	50-Zaragoza	50161 - Manchones	501610001 - Manchones	50161000199 - *Diseminado*
2019	50-Zaragoza	50162 - Mara	501620001 - Mara	50162000101 - Mara
2019	50-Zaragoza	50162 - Mara	501620001 - Mara	50162000199 - *Diseminado*
2019	50-Zaragoza	50163 - María de Huerva	501630001 - María de Huerva	50163000101 - María de Huerva
2019	50-Zaragoza	50163 - María de Huerva	501630001 - María de Huerva	50163000199 - *Diseminado*
2019	50-Zaragoza	50163 - María de Huerva	501630003 - Bosque Alto	50163000301 - Bosque Alto
2019	50-Zaragoza	50163 - María de Huerva	501630004 - Campo del Niño	50163000401 - Campo del Niño
2019	50-Zaragoza	50163 - María de Huerva	501630005 - Monte Pinar	50163000501 - Monte Pinar
2019	50-Zaragoza	50163 - María de Huerva	501630006 - Paso de los Carros	50163000601 - Paso de los Carros
2019	50-Zaragoza	50163 - María de Huerva	501630007 - Val de Pinar	50163000701 - Val de Pinar
2019	50-Zaragoza	50164 - Mediana de Aragón	501640001 - Mediana de Aragón	50164000101 - Mediana de Aragón
2019	50-Zaragoza	50164 - Mediana de Aragón	501640001 - Mediana de Aragón	50164000199 - *Diseminado*
2019	50-Zaragoza	50165 - Mequinenza	501650001 - Mequinenza	50165000101 - Mequinenza
2019	50-Zaragoza	50165 - Mequinenza	501650001 - Mequinenza	50165000199 - *Diseminado*
2019	50-Zaragoza	50166 - Mesones de Isuela	501660001 - Mesones de Isuela	50166000101 - Mesones de Isuela
2019	50-Zaragoza	50166 - Mesones de Isuela	501660001 - Mesones de Isuela	50166000199 - *Diseminado*
2019	50-Zaragoza	50167 - Mezalocha	501670001 - Ayles	50167000199 - *Diseminado*
2019	50-Zaragoza	50167 - Mezalocha	501670002 - Mezalocha	50167000201 - Mezalocha
2019	50-Zaragoza	50168 - Mianos	501680001 - Mianos	50168000101 - Mianos
2019	50-Zaragoza	50168 - Mianos	501680001 - Mianos	50168000199 - *Diseminado*
2019	50-Zaragoza	50169 - Miedes de Aragón	501690001 - Miedes de Aragón	50169000101 - Miedes de Aragón
2019	50-Zaragoza	50169 - Miedes de Aragón	501690001 - Miedes de Aragón	50169000199 - *Diseminado*
2019	50-Zaragoza	50170 - Monegrillo	501700001 - Monegrillo	50170000101 - Monegrillo
2019	50-Zaragoza	50170 - Monegrillo	501700001 - Monegrillo	50170000199 - *Diseminado*
2019	50-Zaragoza	50171 - Moneva	501710001 - Moneva	50171000101 - Moneva
2019	50-Zaragoza	50171 - Moneva	501710001 - Moneva	50171000199 - *Diseminado*
2019	50-Zaragoza	50172 - Monreal de Ariza	501720001 - Granja de San Pedro	50172000101 - Granja de San Pedro
2019	50-Zaragoza	50172 - Monreal de Ariza	501720002 - Monreal de Ariza	50172000201 - Monreal de Ariza
2019	50-Zaragoza	50172 - Monreal de Ariza	501720002 - Monreal de Ariza	50172000299 - *Diseminado*
2019	50-Zaragoza	50173 - Monterde	501730001 - Llumes	50173000101 - Llumes
2019	50-Zaragoza	50173 - Monterde	501730002 - Monterde	50173000201 - Monterde
2019	50-Zaragoza	50173 - Monterde	501730002 - Monterde	50173000299 - *Diseminado*
2019	50-Zaragoza	50174 - Montón	501740001 - Montón	50174000101 - Montón
2019	50-Zaragoza	50174 - Montón	501740001 - Montón	50174000199 - *Diseminado*
2019	50-Zaragoza	50175 - Morata de Jalón	501750002 - Morata de Jalón	50175000201 - Morata de Jalón
2019	50-Zaragoza	50175 - Morata de Jalón	501750002 - Morata de Jalón	50175000299 - *Diseminado*
2019	50-Zaragoza	50176 - Morata de Jiloca	501760001 - Morata de Jiloca	50176000101 - Morata de Jiloca
2019	50-Zaragoza	50176 - Morata de Jiloca	501760001 - Morata de Jiloca	50176000199 - *Diseminado*
2019	50-Zaragoza	50177 - Morés	501770001 - Morés	50177000101 - Morés
2019	50-Zaragoza	50177 - Morés	501770001 - Morés	50177000199 - *Diseminado*
2019	50-Zaragoza	50177 - Morés	501770002 - Purroy	50177000201 - Purroy
2019	50-Zaragoza	50178 - Moros	501780001 - Moros	50178000101 - Moros
2019	50-Zaragoza	50178 - Moros	501780001 - Moros	50178000199 - *Diseminado*
2019	50-Zaragoza	50179 - Moyuela	501790001 - Moyuela	50179000101 - Moyuela
2019	50-Zaragoza	50180 - Mozota	501800001 - Mozota	50180000101 - Mozota
2019	50-Zaragoza	50180 - Mozota	501800001 - Mozota	50180000199 - *Diseminado*
2019	50-Zaragoza	50181 - Muel	501810001 - Estación (La)	50181000199 - *Diseminado*
2019	50-Zaragoza	50181 - Muel	501810002 - Muel	50181000201 - Muel
2019	50-Zaragoza	50181 - Muel	501810002 - Muel	50181000202 - Gran Torrubia
2019	50-Zaragoza	50181 - Muel	501810002 - Muel	50181000299 - *Diseminado*
2019	50-Zaragoza	50181 - Muel	501810003 - Virgen de la Fuente	50181000301 - Virgen de la Fuente
2019	50-Zaragoza	50181 - Muel	501810003 - Virgen de la Fuente	50181000399 - *Diseminado*
2019	50-Zaragoza	50181 - Muel	501810004 - Montesol	50181000499 - *Diseminado*
2019	50-Zaragoza	50181 - Muel	501810005 - Parquemuel	50181000599 - *Diseminado*
2019	50-Zaragoza	50182 - Muela (La)	501820001 - Alto de la Muela	50182000101 - Alto de la Muela
2019	50-Zaragoza	50182 - Muela (La)	501820001 - Alto de la Muela	50182000199 - *Diseminado*
2019	50-Zaragoza	50182 - Muela (La)	501820002 - Muela (La)	50182000201 - Muela (La)
2019	50-Zaragoza	50182 - Muela (La)	501820002 - Muela (La)	50182000299 - *Diseminado*
2019	50-Zaragoza	50183 - Munébrega	501830001 - Munébrega	50183000101 - Munébrega
2019	50-Zaragoza	50183 - Munébrega	501830001 - Munébrega	50183000199 - *Diseminado*
2019	50-Zaragoza	50184 - Murero	501840001 - Murero	50184000101 - Murero
2019	50-Zaragoza	50184 - Murero	501840001 - Murero	50184000199 - *Diseminado*
2019	50-Zaragoza	50185 - Murillo de Gállego	501850001 - Concilio	50185000101 - Concilio
2019	50-Zaragoza	50185 - Murillo de Gállego	501850002 - Morán	50185000201 - Morán
2019	50-Zaragoza	50185 - Murillo de Gállego	501850003 - Murillo de Gállego	50185000301 - Murillo de Gállego
