Régimen de tenencia	Régimen de tenencia, código	Municipio codigo	Municipio nombre	Nº viviendas
Cedida gratis o a bajo precio (por otro hogar, pagada por la empresa...)	5	22253	Yésero	1,9131356155
Cedida gratis o a bajo precio (por otro hogar, pagada por la empresa...)	5	22901	Valle de Hecho	24,3823381661
Cedida gratis o a bajo precio (por otro hogar, pagada por la empresa...)	5	22902	Puente la Reina de Jaca	1,0554403403
Cedida gratis o a bajo precio (por otro hogar, pagada por la empresa...)	5	22903	San Miguel del Cinca	15,4727216798
Cedida gratis o a bajo precio (por otro hogar, pagada por la empresa...)	5	22904	Sotonera (La)	2,6878282034
Cedida gratis o a bajo precio (por otro hogar, pagada por la empresa...)	5	22905	Lupiñén-Ortilla	8,2171586955
Cedida gratis o a bajo precio (por otro hogar, pagada por la empresa...)	5	22907	Aínsa-Sobrarbe	6,3934082223
Cedida gratis o a bajo precio (por otro hogar, pagada por la empresa...)	5	22908	Hoz y Costeán	5,2551955706
Cedida gratis o a bajo precio (por otro hogar, pagada por la empresa...)	5	22909	Vencillón	11,0231788824
Cedida gratis o a bajo precio (por otro hogar, pagada por la empresa...)	5	44003	Aguatón	0,9940398135
Cedida gratis o a bajo precio (por otro hogar, pagada por la empresa...)	5	44004	Aguaviva	6,6212292646
Cedida gratis o a bajo precio (por otro hogar, pagada por la empresa...)	5	44005	Aguilar del Alfambra	1,949520524
Cedida gratis o a bajo precio (por otro hogar, pagada por la empresa...)	5	44006	Alacón	2,5004973548
Cedida gratis o a bajo precio (por otro hogar, pagada por la empresa...)	5	44007	Alba	1,3095996397
Cedida gratis o a bajo precio (por otro hogar, pagada por la empresa...)	5	44008	Albalate del Arzobispo	31,0500878218
Cedida gratis o a bajo precio (por otro hogar, pagada por la empresa...)	5	44009	Albarracín	11,4178295508
Cedida gratis o a bajo precio (por otro hogar, pagada por la empresa...)	5	44010	Albentosa	6,17163585
Cedida gratis o a bajo precio (por otro hogar, pagada por la empresa...)	5	44011	Alcaine	1,6549491626
Cedida gratis o a bajo precio (por otro hogar, pagada por la empresa...)	5	44012	Alcalá de la Selva	8,8066411904
Cedida gratis o a bajo precio (por otro hogar, pagada por la empresa...)	5	44013	Alcañiz	127,8482387577
Cedida gratis o a bajo precio (por otro hogar, pagada por la empresa...)	5	44014	Alcorisa	32,090756169
Cedida gratis o a bajo precio (por otro hogar, pagada por la empresa...)	5	44016	Alfambra	12,093671081
Cedida gratis o a bajo precio (por otro hogar, pagada por la empresa...)	5	44017	Aliaga	9,3335043257
Cedida gratis o a bajo precio (por otro hogar, pagada por la empresa...)	5	44019	Alobras	0,3763581363
Cedida gratis o a bajo precio (por otro hogar, pagada por la empresa...)	5	44021	Allepuz	2,6306961619
Cedida gratis o a bajo precio (por otro hogar, pagada por la empresa...)	5	44022	Alloza	15,6327536871
Cedida gratis o a bajo precio (por otro hogar, pagada por la empresa...)	5	44025	Andorra	177,2872725597
Cedida gratis o a bajo precio (por otro hogar, pagada por la empresa...)	5	44026	Arcos de las Salinas	3,3612294644
Cedida gratis o a bajo precio (por otro hogar, pagada por la empresa...)	5	44027	Arens de Lledó	1,182651625
Cedida gratis o a bajo precio (por otro hogar, pagada por la empresa...)	5	44028	Argente	1,0347312121
Cedida gratis o a bajo precio (por otro hogar, pagada por la empresa...)	5	44031	Azaila	3,4817827347
Cedida gratis o a bajo precio (por otro hogar, pagada por la empresa...)	5	44033	Báguena	2,1550612976
Cedida gratis o a bajo precio (por otro hogar, pagada por la empresa...)	5	44035	Barrachina	2,4846704308
Cedida gratis o a bajo precio (por otro hogar, pagada por la empresa...)	5	44037	Beceite	7,7042890272
Cedida gratis o a bajo precio (por otro hogar, pagada por la empresa...)	5	44038	Belmonte de San José	1,2341896746
Cedida gratis o a bajo precio (por otro hogar, pagada por la empresa...)	5	44039	Bello	1,195632286
Cedida gratis o a bajo precio (por otro hogar, pagada por la empresa...)	5	44040	Berge	7,8701431086
Cedida gratis o a bajo precio (por otro hogar, pagada por la empresa...)	5	44042	Blancas	3,8368896163
Cedida gratis o a bajo precio (por otro hogar, pagada por la empresa...)	5	44043	Blesa	12,5405692564
Cedida gratis o a bajo precio (por otro hogar, pagada por la empresa...)	5	44045	Bronchales	22,7806843554
Cedida gratis o a bajo precio (por otro hogar, pagada por la empresa...)	5	44046	Bueña	2,2465128945
Cedida gratis o a bajo precio (por otro hogar, pagada por la empresa...)	5	44047	Burbáguena	0,949599383
Cedida gratis o a bajo precio (por otro hogar, pagada por la empresa...)	5	44048	Cabra de Mora	3,0600703477
Cedida gratis o a bajo precio (por otro hogar, pagada por la empresa...)	5	44049	Calaceite	16,1409546651
Cedida gratis o a bajo precio (por otro hogar, pagada por la empresa...)	5	44050	Calamocha	27,0637863987
Cedida gratis o a bajo precio (por otro hogar, pagada por la empresa...)	5	44051	Calanda	40,9498975259
Cedida gratis o a bajo precio (por otro hogar, pagada por la empresa...)	5	44052	Calomarde	2,5397452967
Cedida gratis o a bajo precio (por otro hogar, pagada por la empresa...)	5	44054	Camarena de la Sierra	5,5649491773
Cedida gratis o a bajo precio (por otro hogar, pagada por la empresa...)	5	44055	Camarillas	4,0578087122
Cedida gratis o a bajo precio (por otro hogar, pagada por la empresa...)	5	44056	Caminreal	5,0883038096
Cedida gratis o a bajo precio (por otro hogar, pagada por la empresa...)	5	44059	Cantavieja	12,8642174695
Cedida gratis o a bajo precio (por otro hogar, pagada por la empresa...)	5	44061	Cañada de Verich (La)	3,68110197
Cedida gratis o a bajo precio (por otro hogar, pagada por la empresa...)	5	44065	Castejón de Tornos	1,3637408082
Cedida gratis o a bajo precio (por otro hogar, pagada por la empresa...)	5	44068	Castelserás	7,3082434638
Cedida gratis o a bajo precio (por otro hogar, pagada por la empresa...)	5	44071	Castellote	35,9395993769
Cedida gratis o a bajo precio (por otro hogar, pagada por la empresa...)	5	44074	Cedrillas	12,7204896493
Cedida gratis o a bajo precio (por otro hogar, pagada por la empresa...)	5	44075	Celadas	3,6069611025
Cedida gratis o a bajo precio (por otro hogar, pagada por la empresa...)	5	44076	Cella	28,9029181094
Cedida gratis o a bajo precio (por otro hogar, pagada por la empresa...)	5	44080	Codoñera (La)	20,0989948123
Cedida gratis o a bajo precio (por otro hogar, pagada por la empresa...)	5	44082	Corbalán	1,8392457136
Cedida gratis o a bajo precio (por otro hogar, pagada por la empresa...)	5	44084	Cortes de Aragón	1,6016332818
Cedida gratis o a bajo precio (por otro hogar, pagada por la empresa...)	5	44086	Cretas	5,9232660857
Cedida gratis o a bajo precio (por otro hogar, pagada por la empresa...)	5	44088	Cuba (La)	1,4724998628
Cedida gratis o a bajo precio (por otro hogar, pagada por la empresa...)	5	44089	Cubla	3,9481400093
Cedida gratis o a bajo precio (por otro hogar, pagada por la empresa...)	5	44092	Cuervo (El)	4,0636445315
Cedida gratis o a bajo precio (por otro hogar, pagada por la empresa...)	5	44094	Cuevas Labradas	1,604444693
Cedida gratis o a bajo precio (por otro hogar, pagada por la empresa...)	5	44096	Ejulve	1,6061254817
Cedida gratis o a bajo precio (por otro hogar, pagada por la empresa...)	5	44097	Escorihuela	1,4695934683
Cedida gratis o a bajo precio (por otro hogar, pagada por la empresa...)	5	44099	Escucha	14,0444939094
Cedida gratis o a bajo precio (por otro hogar, pagada por la empresa...)	5	44102	Fonfría	0,6496804418
Cedida gratis o a bajo precio (por otro hogar, pagada por la empresa...)	5	44103	Formiche Alto	1,6867588114
Cedida gratis o a bajo precio (por otro hogar, pagada por la empresa...)	5	44105	Fórnoles	2,8882061642
Cedida gratis o a bajo precio (por otro hogar, pagada por la empresa...)	5	44106	Fortanete	11,0390205851
Cedida gratis o a bajo precio (por otro hogar, pagada por la empresa...)	5	44107	Foz-Calanda	1,0915550357
Cedida gratis o a bajo precio (por otro hogar, pagada por la empresa...)	5	44108	Fresneda (La)	2,7695501797
Cedida gratis o a bajo precio (por otro hogar, pagada por la empresa...)	5	44109	Frías de Albarracín	4,3037984137
Cedida gratis o a bajo precio (por otro hogar, pagada por la empresa...)	5	44110	Fuenferrada	3,0924609122
Cedida gratis o a bajo precio (por otro hogar, pagada por la empresa...)	5	44111	Fuentes Calientes	0,5864596018
Cedida gratis o a bajo precio (por otro hogar, pagada por la empresa...)	5	44112	Fuentes Claras	9,1507336384
Cedida gratis o a bajo precio (por otro hogar, pagada por la empresa...)	5	44113	Fuentes de Rubielos	3,8333040182
Cedida gratis o a bajo precio (por otro hogar, pagada por la empresa...)	5	44114	Fuentespalda	1,3367553942
Cedida gratis o a bajo precio (por otro hogar, pagada por la empresa...)	5	44115	Galve	5,823798364
Cedida gratis o a bajo precio (por otro hogar, pagada por la empresa...)	5	44116	Gargallo	4,3427396802
Cedida gratis o a bajo precio (por otro hogar, pagada por la empresa...)	5	44117	Gea de Albarracín	8,6433665229
Cedida gratis o a bajo precio (por otro hogar, pagada por la empresa...)	5	44118	Ginebrosa (La)	2,7769228146
Cedida gratis o a bajo precio (por otro hogar, pagada por la empresa...)	5	44119	Griegos	1,6929235633
Cedida gratis o a bajo precio (por otro hogar, pagada por la empresa...)	5	44120	Guadalaviar	4,2542441872
Cedida gratis o a bajo precio (por otro hogar, pagada por la empresa...)	5	44122	Híjar	31,6041818282
Cedida gratis o a bajo precio (por otro hogar, pagada por la empresa...)	5	44123	Hinojosa de Jarque	5,8406171814
Cedida gratis o a bajo precio (por otro hogar, pagada por la empresa...)	5	44125	Huesa del Común	2,2047410855
Cedida gratis o a bajo precio (por otro hogar, pagada por la empresa...)	5	44126	Iglesuela del Cid (La)	9,987045796
Cedida gratis o a bajo precio (por otro hogar, pagada por la empresa...)	5	44127	Jabaloyas	2,7014606894
Cedida gratis o a bajo precio (por otro hogar, pagada por la empresa...)	5	44128	Jarque de la Val	2,497980643
Cedida gratis o a bajo precio (por otro hogar, pagada por la empresa...)	5	44129	Jatiel	0,7074828026
Cedida gratis o a bajo precio (por otro hogar, pagada por la empresa...)	5	44130	Jorcas	2,1374121181
Cedida gratis o a bajo precio (por otro hogar, pagada por la empresa...)	5	44131	Josa	4,4801357339
Cedida gratis o a bajo precio (por otro hogar, pagada por la empresa...)	5	44132	Lagueruela	3,7931718286
Cedida gratis o a bajo precio (por otro hogar, pagada por la empresa...)	5	44135	Libros	2,1116926654
Cedida gratis o a bajo precio (por otro hogar, pagada por la empresa...)	5	44136	Lidón	3,9140204174
Cedida gratis o a bajo precio (por otro hogar, pagada por la empresa...)	5	44138	Loscos	5,3516276037
Cedida gratis o a bajo precio (por otro hogar, pagada por la empresa...)	5	44141	Lledó	8,5338177599
Cedida gratis o a bajo precio (por otro hogar, pagada por la empresa...)	5	44142	Maicas	1,3429877557
Cedida gratis o a bajo precio (por otro hogar, pagada por la empresa...)	5	44143	Manzanera	12,0365344818
Cedida gratis o a bajo precio (por otro hogar, pagada por la empresa...)	5	44144	Martín del Río	2,1395418921
Cedida gratis o a bajo precio (por otro hogar, pagada por la empresa...)	5	44145	Mas de las Matas	56,2180618338
Cedida gratis o a bajo precio (por otro hogar, pagada por la empresa...)	5	44146	Mata de los Olmos (La)	6,5745549556
Cedida gratis o a bajo precio (por otro hogar, pagada por la empresa...)	5	44147	Mazaleón	29,1142967373
Cedida gratis o a bajo precio (por otro hogar, pagada por la empresa...)	5	44148	Mezquita de Jarque	4,0948946211
Cedida gratis o a bajo precio (por otro hogar, pagada por la empresa...)	5	44149	Mirambel	3,4894203592
Cedida gratis o a bajo precio (por otro hogar, pagada por la empresa...)	5	44151	Molinos	6,9969534773
Cedida gratis o a bajo precio (por otro hogar, pagada por la empresa...)	5	44152	Monforte de Moyuela	2,5236926363
Cedida gratis o a bajo precio (por otro hogar, pagada por la empresa...)	5	44153	Monreal del Campo	11,8314467105
Cedida gratis o a bajo precio (por otro hogar, pagada por la empresa...)	5	44154	Monroyo	3,3582747825
Cedida gratis o a bajo precio (por otro hogar, pagada por la empresa...)	5	44155	Montalbán	5,2264257449
Cedida gratis o a bajo precio (por otro hogar, pagada por la empresa...)	5	44157	Monterde de Albarracín	1,3483123904
Cedida gratis o a bajo precio (por otro hogar, pagada por la empresa...)	5	44158	Mora de Rubielos	2,8267694711
Cedida gratis o a bajo precio (por otro hogar, pagada por la empresa...)	5	44159	Moscardón	0,9306949585
Cedida gratis o a bajo precio (por otro hogar, pagada por la empresa...)	5	44160	Mosqueruela	6,364707927
Cedida gratis o a bajo precio (por otro hogar, pagada por la empresa...)	5	44161	Muniesa	15,6842538191
Cedida gratis o a bajo precio (por otro hogar, pagada por la empresa...)	5	44163	Noguera de Albarracín	3,7069092525
Cedida gratis o a bajo precio (por otro hogar, pagada por la empresa...)	5	44165	Nogueruelas	3,4524063062
Cedida gratis o a bajo precio (por otro hogar, pagada por la empresa...)	5	44168	Odón	6,6799055071
Cedida gratis o a bajo precio (por otro hogar, pagada por la empresa...)	5	44171	Olba	7,3636253168
Cedida gratis o a bajo precio (por otro hogar, pagada por la empresa...)	5	44172	Oliete	3,2418065715
Cedida gratis o a bajo precio (por otro hogar, pagada por la empresa...)	5	44176	Palomar de Arroyos	1,9231873597
Cedida gratis o a bajo precio (por otro hogar, pagada por la empresa...)	5	44178	Parras de Castellote (Las)	1,6698505138
Cedida gratis o a bajo precio (por otro hogar, pagada por la empresa...)	5	44179	Peñarroya de Tastavins	23,0204541401
Cedida gratis o a bajo precio (por otro hogar, pagada por la empresa...)	5	44181	Peralejos	1,1629201752
Cedida gratis o a bajo precio (por otro hogar, pagada por la empresa...)	5	44182	Perales del Alfambra	5,3227336982
Cedida gratis o a bajo precio (por otro hogar, pagada por la empresa...)	5	44185	Pobo (El)	5,670360392
Cedida gratis o a bajo precio (por otro hogar, pagada por la empresa...)	5	44187	Portellada (La)	1,023024355
Cedida gratis o a bajo precio (por otro hogar, pagada por la empresa...)	5	44189	Pozondón	2,1827927971
Cedida gratis o a bajo precio (por otro hogar, pagada por la empresa...)	5	44190	Pozuel del Campo	6,3098120047
Cedida gratis o a bajo precio (por otro hogar, pagada por la empresa...)	5	44191	Puebla de Híjar (La)	13,88614318
Cedida gratis o a bajo precio (por otro hogar, pagada por la empresa...)	5	44192	Puebla de Valverde (La)	13,3543675013
Cedida gratis o a bajo precio (por otro hogar, pagada por la empresa...)	5	44193	Puertomingalvo	1,4747201764
Cedida gratis o a bajo precio (por otro hogar, pagada por la empresa...)	5	44194	Ráfales	4,6900971699
Cedida gratis o a bajo precio (por otro hogar, pagada por la empresa...)	5	44195	Rillo	4,3176512166
Cedida gratis o a bajo precio (por otro hogar, pagada por la empresa...)	5	44196	Riodeva	1,5001329391
Cedida gratis o a bajo precio (por otro hogar, pagada por la empresa...)	5	44198	Royuela	10,6123860527
Cedida gratis o a bajo precio (por otro hogar, pagada por la empresa...)	5	44203	Salcedillo	7,3692720119
Cedida gratis o a bajo precio (por otro hogar, pagada por la empresa...)	5	44205	Samper de Calanda	2,1249670814
Cedida gratis o a bajo precio (por otro hogar, pagada por la empresa...)	5	44206	San Agustín	12,1544464323
Cedida gratis o a bajo precio (por otro hogar, pagada por la empresa...)	5	44207	San Martín del Río	3,0517415279
Cedida gratis o a bajo precio (por otro hogar, pagada por la empresa...)	5	44209	Santa Eulalia	14,7389676456
Cedida gratis o a bajo precio (por otro hogar, pagada por la empresa...)	5	44210	Sarrión	20,5388470683
Cedida gratis o a bajo precio (por otro hogar, pagada por la empresa...)	5	44211	Segura de los Baños	2,0840059917
Cedida gratis o a bajo precio (por otro hogar, pagada por la empresa...)	5	44213	Singra	0,6783260488
Cedida gratis o a bajo precio (por otro hogar, pagada por la empresa...)	5	44215	Terriente	1,7640654615
Cedida gratis o a bajo precio (por otro hogar, pagada por la empresa...)	5	44216	Teruel	370,138155548
Cedida gratis o a bajo precio (por otro hogar, pagada por la empresa...)	5	44219	Tornos	1,1800192654
Cedida gratis o a bajo precio (por otro hogar, pagada por la empresa...)	5	44220	Torralba de los Sisones	2,3541462354
Cedida gratis o a bajo precio (por otro hogar, pagada por la empresa...)	5	44221	Torrecilla de Alcañiz	6,6502192655
Cedida gratis o a bajo precio (por otro hogar, pagada por la empresa...)	5	44223	Torre de Arcas	6,2689198289
Cedida gratis o a bajo precio (por otro hogar, pagada por la empresa...)	5	44225	Torre del Compte	1,0930733505
Cedida gratis o a bajo precio (por otro hogar, pagada por la empresa...)	5	44226	Torrelacárcel	5,549424581
Cedida gratis o a bajo precio (por otro hogar, pagada por la empresa...)	5	44228	Torremocha de Jiloca	1,0516748674
Cedida gratis o a bajo precio (por otro hogar, pagada por la empresa...)	5	44229	Torres de Albarracín	6,2292619211
Cedida gratis o a bajo precio (por otro hogar, pagada por la empresa...)	5	44230	Torrevelilla	5,9632090884
Cedida gratis o a bajo precio (por otro hogar, pagada por la empresa...)	5	44232	Torrijo del Campo	1,8609048972
Cedida gratis o a bajo precio (por otro hogar, pagada por la empresa...)	5	44235	Tramacastilla	1,648755131
Cedida gratis o a bajo precio (por otro hogar, pagada por la empresa...)	5	44236	Tronchón	5,3010308038
Cedida gratis o a bajo precio (por otro hogar, pagada por la empresa...)	5	44237	Urrea de Gaén	5,2440028756
Cedida gratis o a bajo precio (por otro hogar, pagada por la empresa...)	5	44240	Valbona	2,5917883455
Cedida gratis o a bajo precio (por otro hogar, pagada por la empresa...)	5	44241	Valdealgorfa	2,8202369129
Cedida gratis o a bajo precio (por otro hogar, pagada por la empresa...)	5	44243	Valdecuenca	2,5149530939
Cedida gratis o a bajo precio (por otro hogar, pagada por la empresa...)	5	44245	Valdeltormo	5,016631678
Cedida gratis o a bajo precio (por otro hogar, pagada por la empresa...)	5	44246	Valderrobres	32,1480288463
Cedida gratis o a bajo precio (por otro hogar, pagada por la empresa...)	5	44247	Valjunquera	1,9670328453
Cedida gratis o a bajo precio (por otro hogar, pagada por la empresa...)	5	44249	Vallecillo (El)	3,6753737462
Cedida gratis o a bajo precio (por otro hogar, pagada por la empresa...)	5	44257	Villar del Cobo	1,3386935497
Cedida gratis o a bajo precio (por otro hogar, pagada por la empresa...)	5	44260	Villarluengo	11,0610212324
Cedida gratis o a bajo precio (por otro hogar, pagada por la empresa...)	5	44261	Villarquemado	7,0924005222
Cedida gratis o a bajo precio (por otro hogar, pagada por la empresa...)	5	44262	Villarroya de los Pinares	3,6177128151
Cedida gratis o a bajo precio (por otro hogar, pagada por la empresa...)	5	44263	Villastar	6,2392732805
Cedida gratis o a bajo precio (por otro hogar, pagada por la empresa...)	5	44264	Villel	7,7159809443
Cedida gratis o a bajo precio (por otro hogar, pagada por la empresa...)	5	44265	Vinaceite	4,2653812284
Cedida gratis o a bajo precio (por otro hogar, pagada por la empresa...)	5	44266	Visiedo	10,7475355606
Cedida gratis o a bajo precio (por otro hogar, pagada por la empresa...)	5	44267	Vivel del Río Martín	7,9468585997
Cedida gratis o a bajo precio (por otro hogar, pagada por la empresa...)	5	50001	Abanto	11,5895289621
Cedida gratis o a bajo precio (por otro hogar, pagada por la empresa...)	5	50002	Acered	11,4439282277
Cedida gratis o a bajo precio (por otro hogar, pagada por la empresa...)	5	50003	Agón	4,4023247146
Cedida gratis o a bajo precio (por otro hogar, pagada por la empresa...)	5	50004	Aguarón	13,123098687
Cedida gratis o a bajo precio (por otro hogar, pagada por la empresa...)	5	50005	Aguilón	16,7873295204
Cedida gratis o a bajo precio (por otro hogar, pagada por la empresa...)	5	50006	Ainzón	13,660749795
Cedida gratis o a bajo precio (por otro hogar, pagada por la empresa...)	5	50007	Aladrén	2,9177537228
Cedida gratis o a bajo precio (por otro hogar, pagada por la empresa...)	5	50008	Alagón	44,50652516
Cedida gratis o a bajo precio (por otro hogar, pagada por la empresa...)	5	50009	Alarba	2,2208664819
Cedida gratis o a bajo precio (por otro hogar, pagada por la empresa...)	5	50010	Alberite de San Juan	0,6314237882
Cedida gratis o a bajo precio (por otro hogar, pagada por la empresa...)	5	50011	Albeta	4,0960840254
Cedida gratis o a bajo precio (por otro hogar, pagada por la empresa...)	5	50012	Alborge	0,9825522083
Cedida gratis o a bajo precio (por otro hogar, pagada por la empresa...)	5	50013	Alcalá de Ebro	2,2065234161
Cedida gratis o a bajo precio (por otro hogar, pagada por la empresa...)	5	50017	Alfajarín	13,7026849044
Cedida gratis o a bajo precio (por otro hogar, pagada por la empresa...)	5	50018	Alfamén	45,2561829381
Cedida gratis o a bajo precio (por otro hogar, pagada por la empresa...)	5	50020	Alhama de Aragón	15,9199781246
Cedida gratis o a bajo precio (por otro hogar, pagada por la empresa...)	5	50021	Almochuel	1,6352816789
Cedida gratis o a bajo precio (por otro hogar, pagada por la empresa...)	5	50022	Almolda (La)	6,6392996832
Cedida gratis o a bajo precio (por otro hogar, pagada por la empresa...)	5	50023	Almonacid de la Cuba	6,6623719589
Cedida gratis o a bajo precio (por otro hogar, pagada por la empresa...)	5	50024	Almonacid de la Sierra	4,1964165737
Cedida gratis o a bajo precio (por otro hogar, pagada por la empresa...)	5	50025	Almunia de Doña Godina (La)	30,4061126726
Cedida gratis o a bajo precio (por otro hogar, pagada por la empresa...)	5	50026	Alpartir	5,1050253186
Cedida gratis o a bajo precio (por otro hogar, pagada por la empresa...)	5	50027	Ambel	3,7309079949
Cedida gratis o a bajo precio (por otro hogar, pagada por la empresa...)	5	50028	Anento	1,626808176
Cedida gratis o a bajo precio (por otro hogar, pagada por la empresa...)	5	50029	Aniñón	11,6342900242
Cedida gratis o a bajo precio (por otro hogar, pagada por la empresa...)	5	50030	Añón de Moncayo	3,9810561254
Cedida gratis o a bajo precio (por otro hogar, pagada por la empresa...)	5	50031	Aranda de Moncayo	4,026199381
Cedida gratis o a bajo precio (por otro hogar, pagada por la empresa...)	5	50032	Arándiga	5,0529827866
Cedida gratis o a bajo precio (por otro hogar, pagada por la empresa...)	5	50033	Ardisa	5,5788572404
Cedida gratis o a bajo precio (por otro hogar, pagada por la empresa...)	5	50034	Ariza	14,4884888635
Cedida gratis o a bajo precio (por otro hogar, pagada por la empresa...)	5	50036	Asín	3,5409773931
Cedida gratis o a bajo precio (por otro hogar, pagada por la empresa...)	5	50037	Atea	5,1958462602
Cedida gratis o a bajo precio (por otro hogar, pagada por la empresa...)	5	50038	Ateca	35,53864356
Cedida gratis o a bajo precio (por otro hogar, pagada por la empresa...)	5	50039	Azuara	23,0822562586
Cedida gratis o a bajo precio (por otro hogar, pagada por la empresa...)	5	50040	Badules	2,1155376726
Cedida gratis o a bajo precio (por otro hogar, pagada por la empresa...)	5	50043	Bárboles	8,8388316274
Cedida gratis o a bajo precio (por otro hogar, pagada por la empresa...)	5	50044	Bardallur	1,3696306504
Cedida gratis o a bajo precio (por otro hogar, pagada por la empresa...)	5	50045	Belchite	14,641219018
Cedida gratis o a bajo precio (por otro hogar, pagada por la empresa...)	5	50046	Belmonte de Gracián	5,6884297422
Cedida gratis o a bajo precio (por otro hogar, pagada por la empresa...)	5	50048	Berrueco	1,5866993618
Cedida gratis o a bajo precio (por otro hogar, pagada por la empresa...)	5	50050	Bijuesca	9,6493716254
Cedida gratis o a bajo precio (por otro hogar, pagada por la empresa...)	5	50051	Biota	8,009596815
Cedida gratis o a bajo precio (por otro hogar, pagada por la empresa...)	5	50052	Bisimbre	5,7960459132
Cedida gratis o a bajo precio (por otro hogar, pagada por la empresa...)	5	50053	Boquiñeni	31,7418918043
Cedida gratis o a bajo precio (por otro hogar, pagada por la empresa...)	5	50055	Borja	24,1028401306
Cedida gratis o a bajo precio (por otro hogar, pagada por la empresa...)	5	50056	Botorrita	3,7436223387
Cedida gratis o a bajo precio (por otro hogar, pagada por la empresa...)	5	50057	Brea de Aragón	16,37093265
Cedida gratis o a bajo precio (por otro hogar, pagada por la empresa...)	5	50058	Bubierca	1,2508307002
Cedida gratis o a bajo precio (por otro hogar, pagada por la empresa...)	5	50059	Bujaraloz	25,5580532612
Cedida gratis o a bajo precio (por otro hogar, pagada por la empresa...)	5	50060	Bulbuente	12,7427489456
Cedida gratis o a bajo precio (por otro hogar, pagada por la empresa...)	5	50061	Bureta	2,2250313792
Cedida gratis o a bajo precio (por otro hogar, pagada por la empresa...)	5	50062	Burgo de Ebro (El)	50,9932460894
Cedida gratis o a bajo precio (por otro hogar, pagada por la empresa...)	5	50063	Buste (El)	3,3265777876
Cedida gratis o a bajo precio (por otro hogar, pagada por la empresa...)	5	50064	Cabañas de Ebro	1,9198411846
Cedida gratis o a bajo precio (por otro hogar, pagada por la empresa...)	5	50066	Cadrete	37,7390705747
Cedida gratis o a bajo precio (por otro hogar, pagada por la empresa...)	5	50067	Calatayud	301,439717784
Cedida gratis o a bajo precio (por otro hogar, pagada por la empresa...)	5	50068	Calatorao	4,7608934593
Cedida gratis o a bajo precio (por otro hogar, pagada por la empresa...)	5	50069	Calcena	4,1738289232
Cedida gratis o a bajo precio (por otro hogar, pagada por la empresa...)	5	50070	Calmarza	2,1059962033
Cedida gratis o a bajo precio (por otro hogar, pagada por la empresa...)	5	50072	Carenas	2,3067325904
Cedida gratis o a bajo precio (por otro hogar, pagada por la empresa...)	5	50073	Cariñena	28,1027649799
Cedida gratis o a bajo precio (por otro hogar, pagada por la empresa...)	5	50074	Caspe	42,4310272108
Cedida gratis o a bajo precio (por otro hogar, pagada por la empresa...)	5	50076	Castejón de las Armas	1,0705010229
Cedida gratis o a bajo precio (por otro hogar, pagada por la empresa...)	5	50077	Castejón de Valdejasa	4,5797698893
Cedida gratis o a bajo precio (por otro hogar, pagada por la empresa...)	5	50078	Castiliscar	2,2960431467
Cedida gratis o a bajo precio (por otro hogar, pagada por la empresa...)	5	50079	Cervera de la Cañada	9,8724607729
Cedida gratis o a bajo precio (por otro hogar, pagada por la empresa...)	5	50081	Cetina	5,0235200676
Cedida gratis o a bajo precio (por otro hogar, pagada por la empresa...)	5	50082	Cimballa	6,3421428751
Cedida gratis o a bajo precio (por otro hogar, pagada por la empresa...)	5	50083	Cinco Olivas	0,0733426641
Cedida gratis o a bajo precio (por otro hogar, pagada por la empresa...)	5	50084	Clarés de Ribota	2,690297295
Cedida gratis o a bajo precio (por otro hogar, pagada por la empresa...)	5	50085	Codo	1,6027112849
Cedida gratis o a bajo precio (por otro hogar, pagada por la empresa...)	5	50086	Codos	2,5407290034
Cedida gratis o a bajo precio (por otro hogar, pagada por la empresa...)	5	50088	Cosuenda	4,2919404095
Cedida gratis o a bajo precio (por otro hogar, pagada por la empresa...)	5	50089	Cuarte de Huerva	58,5180942338
Cedida gratis o a bajo precio (por otro hogar, pagada por la empresa...)	5	50090	Cubel	1,450253232
Cedida gratis o a bajo precio (por otro hogar, pagada por la empresa...)	5	50092	Chiprana	2,6446823092
Cedida gratis o a bajo precio (por otro hogar, pagada por la empresa...)	5	50093	Chodes	2,1534363207
Cedida gratis o a bajo precio (por otro hogar, pagada por la empresa...)	5	50094	Daroca	76,0409622355
Cedida gratis o a bajo precio (por otro hogar, pagada por la empresa...)	5	50095	Ejea de los Caballeros	302,9843508526
Cedida gratis o a bajo precio (por otro hogar, pagada por la empresa...)	5	50096	Embid de Ariza	3,2370351704
Cedida gratis o a bajo precio (por otro hogar, pagada por la empresa...)	5	50098	Encinacorba	7,4869038882
Cedida gratis o a bajo precio (por otro hogar, pagada por la empresa...)	5	50099	Épila	10,0028098562
Cedida gratis o a bajo precio (por otro hogar, pagada por la empresa...)	5	50100	Erla	7,897163246
Cedida gratis o a bajo precio (por otro hogar, pagada por la empresa...)	5	50101	Escatrón	7,6790882504
Cedida gratis o a bajo precio (por otro hogar, pagada por la empresa...)	5	50102	Fabara	37,7373693131
Cedida gratis o a bajo precio (por otro hogar, pagada por la empresa...)	5	50104	Farlete	10,3729360124
Cedida gratis o a bajo precio (por otro hogar, pagada por la empresa...)	5	50108	Fombuena	3,0750226901
Cedida gratis o a bajo precio (por otro hogar, pagada por la empresa...)	5	50109	Frago (El)	3,5575364904
