Mes y año	Provincia código	Provincia nombre	Edad (grupos quinquenales)	Sexo	Nº parados
Noviembre 2008	44	Teruel	30-34	Mujeres	410
Noviembre 2008	44	Teruel	35-39	Hombres	364
Noviembre 2008	44	Teruel	35-39	Mujeres	412
Noviembre 2008	44	Teruel	40-44	Hombres	313
Noviembre 2008	44	Teruel	40-44	Mujeres	391
Noviembre 2008	44	Teruel	45-49	Hombres	298
Noviembre 2008	44	Teruel	45-49	Mujeres	280
Noviembre 2008	44	Teruel	50-54	Hombres	205
Noviembre 2008	44	Teruel	50-54	Mujeres	272
Noviembre 2008	44	Teruel	55-59	Hombres	162
Noviembre 2008	44	Teruel	55-59	Mujeres	146
Noviembre 2008	44	Teruel	60-64	Hombres	125
Noviembre 2008	44	Teruel	60-64	Mujeres	114
Noviembre 2008	50	Zaragoza	16-19	Hombres	1165
Noviembre 2008	50	Zaragoza	16-19	Mujeres	608
Noviembre 2008	50	Zaragoza	20-24	Hombres	3092
Noviembre 2008	50	Zaragoza	20-24	Mujeres	1995
Noviembre 2008	50	Zaragoza	25-29	Hombres	3911
Noviembre 2008	50	Zaragoza	25-29	Mujeres	2938
Noviembre 2008	50	Zaragoza	30-34	Hombres	3827
Noviembre 2008	50	Zaragoza	30-34	Mujeres	3389
Noviembre 2008	50	Zaragoza	35-39	Hombres	3437
Noviembre 2008	50	Zaragoza	35-39	Mujeres	3244
Noviembre 2008	50	Zaragoza	40-44	Hombres	2868
Noviembre 2008	50	Zaragoza	40-44	Mujeres	2717
Noviembre 2008	50	Zaragoza	45-49	Hombres	2167
Noviembre 2008	50	Zaragoza	45-49	Mujeres	2340
Noviembre 2008	50	Zaragoza	50-54	Hombres	1683
Noviembre 2008	50	Zaragoza	50-54	Mujeres	2330
Noviembre 2008	50	Zaragoza	55-59	Hombres	1496
Noviembre 2008	50	Zaragoza	55-59	Mujeres	2094
Noviembre 2008	50	Zaragoza	60-64	Hombres	1217
Noviembre 2008	50	Zaragoza	60-64	Mujeres	1175
Octubre 2008	22	Huesca	16-19	Hombres	242
Octubre 2008	22	Huesca	16-19	Mujeres	123
Octubre 2008	22	Huesca	20-24	Hombres	580
Octubre 2008	22	Huesca	20-24	Mujeres	373
Octubre 2008	22	Huesca	25-29	Hombres	713
Octubre 2008	22	Huesca	25-29	Mujeres	588
Octubre 2008	22	Huesca	30-34	Hombres	741
Octubre 2008	22	Huesca	30-34	Mujeres	700
Octubre 2008	22	Huesca	35-39	Hombres	594
Octubre 2008	22	Huesca	35-39	Mujeres	636
Octubre 2008	22	Huesca	40-44	Hombres	518
Octubre 2008	22	Huesca	40-44	Mujeres	478
Octubre 2008	22	Huesca	45-49	Hombres	409
Octubre 2008	22	Huesca	45-49	Mujeres	430
Octubre 2008	22	Huesca	50-54	Hombres	303
Octubre 2008	22	Huesca	50-54	Mujeres	386
Octubre 2008	22	Huesca	55-59	Hombres	264
Octubre 2008	22	Huesca	55-59	Mujeres	286
Octubre 2008	22	Huesca	60-64	Hombres	193
Octubre 2008	22	Huesca	60-64	Mujeres	146
Octubre 2008	44	Teruel	16-19	Hombres	164
Octubre 2008	44	Teruel	16-19	Mujeres	109
Octubre 2008	44	Teruel	20-24	Hombres	362
Octubre 2008	44	Teruel	20-24	Mujeres	280
Octubre 2008	44	Teruel	25-29	Hombres	420
Octubre 2008	44	Teruel	25-29	Mujeres	329
Octubre 2008	44	Teruel	30-34	Hombres	380
Octubre 2008	44	Teruel	30-34	Mujeres	396
Octubre 2008	44	Teruel	35-39	Hombres	315
Octubre 2008	44	Teruel	35-39	Mujeres	389
Octubre 2008	44	Teruel	40-44	Hombres	289
Octubre 2008	44	Teruel	40-44	Mujeres	383
Octubre 2008	44	Teruel	45-49	Hombres	284
Octubre 2008	44	Teruel	45-49	Mujeres	297
Octubre 2008	44	Teruel	50-54	Hombres	188
Octubre 2008	44	Teruel	50-54	Mujeres	256
Octubre 2008	44	Teruel	55-59	Hombres	145
Octubre 2008	44	Teruel	55-59	Mujeres	134
Octubre 2008	44	Teruel	60-64	Hombres	127
Octubre 2008	44	Teruel	60-64	Mujeres	115
Octubre 2008	50	Zaragoza	16-19	Hombres	1094
Octubre 2008	50	Zaragoza	16-19	Mujeres	564
Octubre 2008	50	Zaragoza	20-24	Hombres	2772
Octubre 2008	50	Zaragoza	20-24	Mujeres	1912
Octubre 2008	50	Zaragoza	25-29	Hombres	3524
Octubre 2008	50	Zaragoza	25-29	Mujeres	2701
Octubre 2008	50	Zaragoza	30-34	Hombres	3402
Octubre 2008	50	Zaragoza	30-34	Mujeres	3221
Octubre 2008	50	Zaragoza	35-39	Hombres	3085
Octubre 2008	50	Zaragoza	35-39	Mujeres	3086
Octubre 2008	50	Zaragoza	40-44	Hombres	2505
Octubre 2008	50	Zaragoza	40-44	Mujeres	2604
Octubre 2008	50	Zaragoza	45-49	Hombres	1973
Octubre 2008	50	Zaragoza	45-49	Mujeres	2258
Octubre 2008	50	Zaragoza	50-54	Hombres	1526
Octubre 2008	50	Zaragoza	50-54	Mujeres	2258
Octubre 2008	50	Zaragoza	55-59	Hombres	1383
Octubre 2008	50	Zaragoza	55-59	Mujeres	2059
Octubre 2008	50	Zaragoza	60-64	Hombres	1179
Octubre 2008	50	Zaragoza	60-64	Mujeres	1160
Septiembre 2008	22	Huesca	16-19	Hombres	216
Septiembre 2008	22	Huesca	16-19	Mujeres	108
Septiembre 2008	22	Huesca	20-24	Hombres	483
Septiembre 2008	22	Huesca	20-24	Mujeres	290
Septiembre 2008	22	Huesca	25-29	Hombres	612
Septiembre 2008	22	Huesca	25-29	Mujeres	535
Septiembre 2008	22	Huesca	30-34	Hombres	674
Septiembre 2008	22	Huesca	30-34	Mujeres	624
Septiembre 2008	22	Huesca	35-39	Hombres	520
Septiembre 2008	22	Huesca	35-39	Mujeres	574
Septiembre 2008	22	Huesca	40-44	Hombres	469
Septiembre 2008	22	Huesca	40-44	Mujeres	424
Septiembre 2008	22	Huesca	45-49	Hombres	371
Septiembre 2008	22	Huesca	45-49	Mujeres	374
Septiembre 2008	22	Huesca	50-54	Hombres	253
Septiembre 2008	22	Huesca	50-54	Mujeres	326
Septiembre 2008	22	Huesca	55-59	Hombres	249
Septiembre 2008	22	Huesca	55-59	Mujeres	274
Septiembre 2008	22	Huesca	60-64	Hombres	185
Septiembre 2008	22	Huesca	60-64	Mujeres	140
Septiembre 2008	44	Teruel	16-19	Hombres	132
Septiembre 2008	44	Teruel	16-19	Mujeres	106
Septiembre 2008	44	Teruel	20-24	Hombres	315
Septiembre 2008	44	Teruel	20-24	Mujeres	216
Septiembre 2008	44	Teruel	25-29	Hombres	366
Septiembre 2008	44	Teruel	25-29	Mujeres	286
Septiembre 2008	44	Teruel	30-34	Hombres	331
Septiembre 2008	44	Teruel	30-34	Mujeres	346
Septiembre 2008	44	Teruel	35-39	Hombres	287
Septiembre 2008	44	Teruel	35-39	Mujeres	357
Septiembre 2008	44	Teruel	40-44	Hombres	251
Septiembre 2008	44	Teruel	40-44	Mujeres	325
Septiembre 2008	44	Teruel	45-49	Hombres	236
Septiembre 2008	44	Teruel	45-49	Mujeres	258
Septiembre 2008	44	Teruel	50-54	Hombres	180
Septiembre 2008	44	Teruel	50-54	Mujeres	221
Septiembre 2008	44	Teruel	55-59	Hombres	134
Septiembre 2008	44	Teruel	55-59	Mujeres	119
Septiembre 2008	44	Teruel	60-64	Hombres	120
Septiembre 2008	44	Teruel	60-64	Mujeres	100
Septiembre 2008	50	Zaragoza	16-19	Hombres	944
Septiembre 2008	50	Zaragoza	16-19	Mujeres	468
Septiembre 2008	50	Zaragoza	20-24	Hombres	2176
Septiembre 2008	50	Zaragoza	20-24	Mujeres	1451
Septiembre 2008	50	Zaragoza	25-29	Hombres	2897
Septiembre 2008	50	Zaragoza	25-29	Mujeres	2292
Septiembre 2008	50	Zaragoza	30-34	Hombres	2892
Septiembre 2008	50	Zaragoza	30-34	Mujeres	2806
Septiembre 2008	50	Zaragoza	35-39	Hombres	2593
Septiembre 2008	50	Zaragoza	35-39	Mujeres	2797
Septiembre 2008	50	Zaragoza	40-44	Hombres	2185
Septiembre 2008	50	Zaragoza	40-44	Mujeres	2341
Septiembre 2008	50	Zaragoza	45-49	Hombres	1701
Septiembre 2008	50	Zaragoza	45-49	Mujeres	2044
Septiembre 2008	50	Zaragoza	50-54	Hombres	1374
Septiembre 2008	50	Zaragoza	50-54	Mujeres	2044
Septiembre 2008	50	Zaragoza	55-59	Hombres	1275
Septiembre 2008	50	Zaragoza	55-59	Mujeres	1923
Septiembre 2008	50	Zaragoza	60-64	Hombres	1096
Septiembre 2008	50	Zaragoza	60-64	Mujeres	1132
Agosto 2008	22	Huesca	16-19	Hombres	182
Agosto 2008	22	Huesca	16-19	Mujeres	79
Agosto 2008	22	Huesca	20-24	Hombres	408
Agosto 2008	22	Huesca	20-24	Mujeres	213
Agosto 2008	22	Huesca	25-29	Hombres	512
Agosto 2008	22	Huesca	25-29	Mujeres	495
Agosto 2008	22	Huesca	30-34	Hombres	583
Agosto 2008	22	Huesca	30-34	Mujeres	561
Agosto 2008	22	Huesca	35-39	Hombres	454
Agosto 2008	22	Huesca	35-39	Mujeres	526
Agosto 2008	22	Huesca	40-44	Hombres	413
Agosto 2008	22	Huesca	40-44	Mujeres	399
Agosto 2008	22	Huesca	45-49	Hombres	320
Agosto 2008	22	Huesca	45-49	Mujeres	347
Agosto 2008	22	Huesca	50-54	Hombres	242
Agosto 2008	22	Huesca	50-54	Mujeres	312
Agosto 2008	22	Huesca	55-59	Hombres	236
Agosto 2008	22	Huesca	55-59	Mujeres	263
Agosto 2008	22	Huesca	60-64	Hombres	169
Agosto 2008	22	Huesca	60-64	Mujeres	136
Agosto 2008	44	Teruel	16-19	Hombres	126
Agosto 2008	44	Teruel	16-19	Mujeres	91
Agosto 2008	44	Teruel	20-24	Hombres	288
Agosto 2008	44	Teruel	20-24	Mujeres	173
Agosto 2008	44	Teruel	25-29	Hombres	343
Agosto 2008	44	Teruel	25-29	Mujeres	286
Agosto 2008	44	Teruel	30-34	Hombres	329
Agosto 2008	44	Teruel	30-34	Mujeres	333
Agosto 2008	44	Teruel	35-39	Hombres	263
Agosto 2008	44	Teruel	35-39	Mujeres	324
Agosto 2008	44	Teruel	40-44	Hombres	237
Agosto 2008	44	Teruel	40-44	Mujeres	286
Agosto 2008	44	Teruel	45-49	Hombres	225
Agosto 2008	44	Teruel	45-49	Mujeres	226
Agosto 2008	44	Teruel	50-54	Hombres	169
Agosto 2008	44	Teruel	50-54	Mujeres	197
Agosto 2008	44	Teruel	55-59	Hombres	125
Agosto 2008	44	Teruel	55-59	Mujeres	102
Agosto 2008	44	Teruel	60-64	Hombres	121
Agosto 2008	44	Teruel	60-64	Mujeres	97
Agosto 2008	50	Zaragoza	16-19	Hombres	816
Agosto 2008	50	Zaragoza	16-19	Mujeres	396
Agosto 2008	50	Zaragoza	20-24	Hombres	1827
Agosto 2008	50	Zaragoza	20-24	Mujeres	1158
Agosto 2008	50	Zaragoza	25-29	Hombres	2548
Agosto 2008	50	Zaragoza	25-29	Mujeres	2061
Agosto 2008	50	Zaragoza	30-34	Hombres	2661
Agosto 2008	50	Zaragoza	30-34	Mujeres	2690
Agosto 2008	50	Zaragoza	35-39	Hombres	2333
Agosto 2008	50	Zaragoza	35-39	Mujeres	2582
Agosto 2008	50	Zaragoza	40-44	Hombres	2040
Agosto 2008	50	Zaragoza	40-44	Mujeres	2194
Agosto 2008	50	Zaragoza	45-49	Hombres	1517
Agosto 2008	50	Zaragoza	45-49	Mujeres	1851
Agosto 2008	50	Zaragoza	50-54	Hombres	1284
Agosto 2008	50	Zaragoza	50-54	Mujeres	1861
Agosto 2008	50	Zaragoza	55-59	Hombres	1208
Agosto 2008	50	Zaragoza	55-59	Mujeres	1848
Agosto 2008	50	Zaragoza	60-64	Hombres	1038
Agosto 2008	50	Zaragoza	60-64	Mujeres	1081
Julio 2008	22	Huesca	16-19	Hombres	183
Julio 2008	22	Huesca	16-19	Mujeres	82
Julio 2008	22	Huesca	20-24	Hombres	374
Julio 2008	22	Huesca	20-24	Mujeres	202
Julio 2008	22	Huesca	25-29	Hombres	475
Julio 2008	22	Huesca	25-29	Mujeres	459
Julio 2008	22	Huesca	30-34	Hombres	543
Julio 2008	22	Huesca	30-34	Mujeres	530
Julio 2008	22	Huesca	35-39	Hombres	426
Julio 2008	22	Huesca	35-39	Mujeres	497
Julio 2008	22	Huesca	40-44	Hombres	395
Julio 2008	22	Huesca	40-44	Mujeres	378
Julio 2008	22	Huesca	45-49	Hombres	305
Julio 2008	22	Huesca	45-49	Mujeres	341
Julio 2008	22	Huesca	50-54	Hombres	231
Julio 2008	22	Huesca	50-54	Mujeres	303
Julio 2008	22	Huesca	55-59	Hombres	215
Julio 2008	22	Huesca	55-59	Mujeres	260
Julio 2008	22	Huesca	60-64	Hombres	179
Julio 2008	22	Huesca	60-64	Mujeres	139
Julio 2008	44	Teruel	16-19	Hombres	146
Julio 2008	44	Teruel	16-19	Mujeres	97
Julio 2008	44	Teruel	20-24	Hombres	251
Julio 2008	44	Teruel	20-24	Mujeres	165
Julio 2008	44	Teruel	25-29	Hombres	311
Julio 2008	44	Teruel	25-29	Mujeres	284
Julio 2008	44	Teruel	30-34	Hombres	278
Julio 2008	44	Teruel	30-34	Mujeres	342
Julio 2008	44	Teruel	35-39	Hombres	237
Julio 2008	44	Teruel	35-39	Mujeres	329
Julio 2008	44	Teruel	40-44	Hombres	203
Julio 2008	44	Teruel	40-44	Mujeres	282
Julio 2008	44	Teruel	45-49	Hombres	208
Julio 2008	44	Teruel	45-49	Mujeres	218
Julio 2008	44	Teruel	50-54	Hombres	159
Julio 2008	44	Teruel	50-54	Mujeres	197
Julio 2008	44	Teruel	55-59	Hombres	125
Julio 2008	44	Teruel	55-59	Mujeres	107
Julio 2008	44	Teruel	60-64	Hombres	115
Julio 2008	44	Teruel	60-64	Mujeres	101
Julio 2008	50	Zaragoza	16-19	Hombres	796
Julio 2008	50	Zaragoza	16-19	Mujeres	433
Julio 2008	50	Zaragoza	20-24	Hombres	1684
Julio 2008	50	Zaragoza	20-24	Mujeres	1075
Julio 2008	50	Zaragoza	25-29	Hombres	2304
Julio 2008	50	Zaragoza	25-29	Mujeres	1920
Julio 2008	50	Zaragoza	30-34	Hombres	2381
Julio 2008	50	Zaragoza	30-34	Mujeres	2533
Julio 2008	50	Zaragoza	35-39	Hombres	2111
Julio 2008	50	Zaragoza	35-39	Mujeres	2526
Julio 2008	50	Zaragoza	40-44	Hombres	1831
Julio 2008	50	Zaragoza	40-44	Mujeres	2115
Julio 2008	50	Zaragoza	45-49	Hombres	1419
Julio 2008	50	Zaragoza	45-49	Mujeres	1826
Julio 2008	50	Zaragoza	50-54	Hombres	1206
Julio 2008	50	Zaragoza	50-54	Mujeres	1863
Julio 2008	50	Zaragoza	55-59	Hombres	1151
Julio 2008	50	Zaragoza	55-59	Mujeres	1860
Julio 2008	50	Zaragoza	60-64	Hombres	1002
Julio 2008	50	Zaragoza	60-64	Mujeres	1079
Junio 2008	22	Huesca	16-19	Hombres	217
Junio 2008	22	Huesca	16-19	Mujeres	97
Junio 2008	22	Huesca	20-24	Hombres	336
Junio 2008	22	Huesca	20-24	Mujeres	230
Junio 2008	22	Huesca	25-29	Hombres	462
Junio 2008	22	Huesca	25-29	Mujeres	456
Junio 2008	22	Huesca	30-34	Hombres	520
Junio 2008	22	Huesca	30-34	Mujeres	534
Junio 2008	22	Huesca	35-39	Hombres	415
Junio 2008	22	Huesca	35-39	Mujeres	473
Junio 2008	22	Huesca	40-44	Hombres	332
Junio 2008	22	Huesca	40-44	Mujeres	381
Junio 2008	22	Huesca	45-49	Hombres	276
Junio 2008	22	Huesca	45-49	Mujeres	337
Junio 2008	22	Huesca	50-54	Hombres	219
Junio 2008	22	Huesca	50-54	Mujeres	316
Junio 2008	22	Huesca	55-59	Hombres	193
Junio 2008	22	Huesca	55-59	Mujeres	264
Junio 2008	22	Huesca	60-64	Hombres	174
Junio 2008	22	Huesca	60-64	Mujeres	137
Junio 2008	44	Teruel	16-19	Hombres	170
Junio 2008	44	Teruel	16-19	Mujeres	108
Junio 2008	44	Teruel	20-24	Hombres	248
Junio 2008	44	Teruel	20-24	Mujeres	197
Junio 2008	44	Teruel	25-29	Hombres	261
Junio 2008	44	Teruel	25-29	Mujeres	278
Junio 2008	44	Teruel	30-34	Hombres	267
Junio 2008	44	Teruel	30-34	Mujeres	356
Junio 2008	44	Teruel	35-39	Hombres	213
Junio 2008	44	Teruel	35-39	Mujeres	359
Junio 2008	44	Teruel	40-44	Hombres	183
Junio 2008	44	Teruel	40-44	Mujeres	309
Junio 2008	44	Teruel	45-49	Hombres	170
Junio 2008	44	Teruel	45-49	Mujeres	242
Junio 2008	44	Teruel	50-54	Hombres	149
Junio 2008	44	Teruel	50-54	Mujeres	223
Junio 2008	44	Teruel	55-59	Hombres	116
Junio 2008	44	Teruel	55-59	Mujeres	114
Junio 2008	44	Teruel	60-64	Hombres	110
Junio 2008	44	Teruel	60-64	Mujeres	105
Junio 2008	50	Zaragoza	16-19	Hombres	814
Junio 2008	50	Zaragoza	16-19	Mujeres	476
Junio 2008	50	Zaragoza	20-24	Hombres	1494
Junio 2008	50	Zaragoza	20-24	Mujeres	1059
Junio 2008	50	Zaragoza	25-29	Hombres	1997
Junio 2008	50	Zaragoza	25-29	Mujeres	1814
Junio 2008	50	Zaragoza	30-34	Hombres	2063
Junio 2008	50	Zaragoza	30-34	Mujeres	2452
Junio 2008	50	Zaragoza	35-39	Hombres	1823
Junio 2008	50	Zaragoza	35-39	Mujeres	2440
Junio 2008	50	Zaragoza	40-44	Hombres	1636
Junio 2008	50	Zaragoza	40-44	Mujeres	2044
Junio 2008	50	Zaragoza	45-49	Hombres	1238
Junio 2008	50	Zaragoza	45-49	Mujeres	1812
Junio 2008	50	Zaragoza	50-54	Hombres	1092
Junio 2008	50	Zaragoza	50-54	Mujeres	1836
Junio 2008	50	Zaragoza	55-59	Hombres	1115
Junio 2008	50	Zaragoza	55-59	Mujeres	1853
Junio 2008	50	Zaragoza	60-64	Hombres	994
Junio 2008	50	Zaragoza	60-64	Mujeres	1088
Mayo 2008	22	Huesca	16-19	Hombres	179
Mayo 2008	22	Huesca	16-19	Mujeres	94
Mayo 2008	22	Huesca	20-24	Hombres	315
Mayo 2008	22	Huesca	20-24	Mujeres	246
Mayo 2008	22	Huesca	25-29	Hombres	444
Mayo 2008	22	Huesca	25-29	Mujeres	463
Mayo 2008	22	Huesca	30-34	Hombres	525
Mayo 2008	22	Huesca	30-34	Mujeres	552
Mayo 2008	22	Huesca	35-39	Hombres	409
Mayo 2008	22	Huesca	35-39	Mujeres	492
Mayo 2008	22	Huesca	40-44	Hombres	324
Mayo 2008	22	Huesca	40-44	Mujeres	408
Mayo 2008	22	Huesca	45-49	Hombres	276
Mayo 2008	22	Huesca	45-49	Mujeres	374
Mayo 2008	22	Huesca	50-54	Hombres	222
Mayo 2008	22	Huesca	50-54	Mujeres	320
Mayo 2008	22	Huesca	55-59	Hombres	207
Mayo 2008	22	Huesca	55-59	Mujeres	287
Mayo 2008	22	Huesca	60-64	Hombres	183
Mayo 2008	22	Huesca	60-64	Mujeres	141
Mayo 2008	44	Teruel	16-19	Hombres	134
Mayo 2008	44	Teruel	16-19	Mujeres	98
Mayo 2008	44	Teruel	20-24	Hombres	203
Mayo 2008	44	Teruel	20-24	Mujeres	200
Mayo 2008	44	Teruel	25-29	Hombres	219
Mayo 2008	44	Teruel	25-29	Mujeres	296
Mayo 2008	44	Teruel	30-34	Hombres	249
Mayo 2008	44	Teruel	30-34	Mujeres	359
Mayo 2008	44	Teruel	35-39	Hombres	196
Mayo 2008	44	Teruel	35-39	Mujeres	380
Mayo 2008	44	Teruel	40-44	Hombres	176
Mayo 2008	44	Teruel	40-44	Mujeres	345
Mayo 2008	44	Teruel	45-49	Hombres	163
Mayo 2008	44	Teruel	45-49	Mujeres	278
Mayo 2008	44	Teruel	50-54	Hombres	125
Mayo 2008	44	Teruel	50-54	Mujeres	243
Mayo 2008	44	Teruel	55-59	Hombres	111
Mayo 2008	44	Teruel	55-59	Mujeres	123
Mayo 2008	44	Teruel	60-64	Hombres	117
Mayo 2008	44	Teruel	60-64	Mujeres	112
Mayo 2008	50	Zaragoza	16-19	Hombres	656
Mayo 2008	50	Zaragoza	16-19	Mujeres	444
Mayo 2008	50	Zaragoza	20-24	Hombres	1355
Mayo 2008	50	Zaragoza	20-24	Mujeres	1113
Mayo 2008	50	Zaragoza	25-29	Hombres	1813
Mayo 2008	50	Zaragoza	25-29	Mujeres	1941
Mayo 2008	50	Zaragoza	30-34	Hombres	1898
Mayo 2008	50	Zaragoza	30-34	Mujeres	2457
Mayo 2008	50	Zaragoza	35-39	Hombres	1665
Mayo 2008	50	Zaragoza	35-39	Mujeres	2444
Mayo 2008	50	Zaragoza	40-44	Hombres	1447
Mayo 2008	50	Zaragoza	40-44	Mujeres	2061
Mayo 2008	50	Zaragoza	45-49	Hombres	1200
Mayo 2008	50	Zaragoza	45-49	Mujeres	1811
Mayo 2008	50	Zaragoza	50-54	Hombres	1030
Mayo 2008	50	Zaragoza	50-54	Mujeres	1900
Mayo 2008	50	Zaragoza	55-59	Hombres	1069
Mayo 2008	50	Zaragoza	55-59	Mujeres	1923
Mayo 2008	50	Zaragoza	60-64	Hombres	977
Mayo 2008	50	Zaragoza	60-64	Mujeres	1089
Abril 2008	22	Huesca	16-19	Hombres	167
Abril 2008	22	Huesca	16-19	Mujeres	94
Abril 2008	22	Huesca	20-24	Hombres	317
Abril 2008	22	Huesca	20-24	Mujeres	249
Abril 2008	22	Huesca	25-29	Hombres	459
Abril 2008	22	Huesca	25-29	Mujeres	471
Abril 2008	22	Huesca	30-34	Hombres	539
Abril 2008	22	Huesca	30-34	Mujeres	614
Abril 2008	22	Huesca	35-39	Hombres	423
Abril 2008	22	Huesca	35-39	Mujeres	496
Abril 2008	22	Huesca	40-44	Hombres	343
Abril 2008	22	Huesca	40-44	Mujeres	420
Abril 2008	22	Huesca	45-49	Hombres	277
Abril 2008	22	Huesca	45-49	Mujeres	387
Abril 2008	22	Huesca	50-54	Hombres	227
Abril 2008	22	Huesca	50-54	Mujeres	335
Abril 2008	22	Huesca	55-59	Hombres	202
Abril 2008	22	Huesca	55-59	Mujeres	289
Abril 2008	22	Huesca	60-64	Hombres	196
Abril 2008	22	Huesca	60-64	Mujeres	142
Abril 2008	44	Teruel	16-19	Hombres	112
Abril 2008	44	Teruel	16-19	Mujeres	91
Abril 2008	44	Teruel	20-24	Hombres	196
Abril 2008	44	Teruel	20-24	Mujeres	210
Abril 2008	44	Teruel	25-29	Hombres	258
Abril 2008	44	Teruel	25-29	Mujeres	301
Abril 2008	44	Teruel	30-34	Hombres	254
Abril 2008	44	Teruel	30-34	Mujeres	386
Abril 2008	44	Teruel	35-39	Hombres	204
Abril 2008	44	Teruel	35-39	Mujeres	399
Abril 2008	44	Teruel	40-44	Hombres	189
Abril 2008	44	Teruel	40-44	Mujeres	357
Abril 2008	44	Teruel	45-49	Hombres	163
Abril 2008	44	Teruel	45-49	Mujeres	265
Abril 2008	44	Teruel	50-54	Hombres	126
Abril 2008	44	Teruel	50-54	Mujeres	237
Abril 2008	44	Teruel	55-59	Hombres	115
Abril 2008	44	Teruel	55-59	Mujeres	135
Abril 2008	44	Teruel	60-64	Hombres	129
Abril 2008	44	Teruel	60-64	Mujeres	110
Abril 2008	50	Zaragoza	16-19	Hombres	630
Abril 2008	50	Zaragoza	16-19	Mujeres	455
Abril 2008	50	Zaragoza	20-24	Hombres	1397
Abril 2008	50	Zaragoza	20-24	Mujeres	1198
Abril 2008	50	Zaragoza	25-29	Hombres	1882
Abril 2008	50	Zaragoza	25-29	Mujeres	2151
Abril 2008	50	Zaragoza	30-34	Hombres	1876
Abril 2008	50	Zaragoza	30-34	Mujeres	2646
Abril 2008	50	Zaragoza	35-39	Hombres	1697
Abril 2008	50	Zaragoza	35-39	Mujeres	2623
Abril 2008	50	Zaragoza	40-44	Hombres	1435
Abril 2008	50	Zaragoza	40-44	Mujeres	2216
Abril 2008	50	Zaragoza	45-49	Hombres	1170
Abril 2008	50	Zaragoza	45-49	Mujeres	1950
Abril 2008	50	Zaragoza	50-54	Hombres	1038
Abril 2008	50	Zaragoza	50-54	Mujeres	2028
Abril 2008	50	Zaragoza	55-59	Hombres	1065
Abril 2008	50	Zaragoza	55-59	Mujeres	1945
Abril 2008	50	Zaragoza	60-64	Hombres	1016
Abril 2008	50	Zaragoza	60-64	Mujeres	1100
Marzo 2008	22	Huesca	16-19	Hombres	159
Marzo 2008	22	Huesca	16-19	Mujeres	102
Marzo 2008	22	Huesca	20-24	Hombres	304
Marzo 2008	22	Huesca	20-24	Mujeres	260
Marzo 2008	22	Huesca	25-29	Hombres	429
Marzo 2008	22	Huesca	25-29	Mujeres	450
Marzo 2008	22	Huesca	30-34	Hombres	488
Marzo 2008	22	Huesca	30-34	Mujeres	613
Marzo 2008	22	Huesca	35-39	Hombres	416
Marzo 2008	22	Huesca	35-39	Mujeres	508
Marzo 2008	22	Huesca	40-44	Hombres	338
Marzo 2008	22	Huesca	40-44	Mujeres	422
Marzo 2008	22	Huesca	45-49	Hombres	261
Marzo 2008	22	Huesca	45-49	Mujeres	380
Marzo 2008	22	Huesca	50-54	Hombres	225
Marzo 2008	22	Huesca	50-54	Mujeres	322
Marzo 2008	22	Huesca	55-59	Hombres	196
Marzo 2008	22	Huesca	55-59	Mujeres	303
Marzo 2008	22	Huesca	60-64	Hombres	181
Marzo 2008	22	Huesca	60-64	Mujeres	136
Marzo 2008	44	Teruel	16-19	Hombres	108
Marzo 2008	44	Teruel	16-19	Mujeres	89
Marzo 2008	44	Teruel	20-24	Hombres	192
Marzo 2008	44	Teruel	20-24	Mujeres	195
Marzo 2008	44	Teruel	25-29	Hombres	267
Marzo 2008	44	Teruel	25-29	Mujeres	288
Marzo 2008	44	Teruel	30-34	Hombres	253
Marzo 2008	44	Teruel	30-34	Mujeres	382
Marzo 2008	44	Teruel	35-39	Hombres	183
Marzo 2008	44	Teruel	35-39	Mujeres	404
Marzo 2008	44	Teruel	40-44	Hombres	184
Marzo 2008	44	Teruel	40-44	Mujeres	354
Marzo 2008	44	Teruel	45-49	Hombres	164
Marzo 2008	44	Teruel	45-49	Mujeres	258
Marzo 2008	44	Teruel	50-54	Hombres	113
Marzo 2008	44	Teruel	50-54	Mujeres	243
Marzo 2008	44	Teruel	55-59	Hombres	111
Marzo 2008	44	Teruel	55-59	Mujeres	138
Marzo 2008	44	Teruel	60-64	Hombres	125
Marzo 2008	44	Teruel	60-64	Mujeres	113
Marzo 2008	50	Zaragoza	16-19	Hombres	613
Marzo 2008	50	Zaragoza	16-19	Mujeres	514
Marzo 2008	50	Zaragoza	20-24	Hombres	1302
Marzo 2008	50	Zaragoza	20-24	Mujeres	1209
Marzo 2008	50	Zaragoza	25-29	Hombres	1869
Marzo 2008	50	Zaragoza	25-29	Mujeres	2168
Marzo 2008	50	Zaragoza	30-34	Hombres	1836
Marzo 2008	50	Zaragoza	30-34	Mujeres	2609
Marzo 2008	50	Zaragoza	35-39	Hombres	1619
Marzo 2008	50	Zaragoza	35-39	Mujeres	2665
Marzo 2008	50	Zaragoza	40-44	Hombres	1372
Marzo 2008	50	Zaragoza	40-44	Mujeres	2229
Marzo 2008	50	Zaragoza	45-49	Hombres	1108
Marzo 2008	50	Zaragoza	45-49	Mujeres	1941
Marzo 2008	50	Zaragoza	50-54	Hombres	988
Marzo 2008	50	Zaragoza	50-54	Mujeres	2020
Marzo 2008	50	Zaragoza	55-59	Hombres	1048
