Mes y año	Sexo	Provincia código	Provincia nombre	Sector de actividad	Afiliaciones en alta
Octubre 2020	Hombres	22	Huesca	Agricultura, ganadería y pesca	5211
Octubre 2020	Hombres	22	Huesca	Industria y energía	893
Octubre 2020	Hombres	22	Huesca	Construcción	2318
Octubre 2020	Hombres	22	Huesca	Servicios	6019
Octubre 2020	Hombres	44	Teruel	Agricultura, ganadería y pesca	2853
Octubre 2020	Hombres	44	Teruel	Industria y energía	655
Octubre 2020	Hombres	44	Teruel	Construcción	1586
Octubre 2020	Hombres	44	Teruel	Servicios	3471
Octubre 2020	Hombres	50	Zaragoza	Agricultura, ganadería y pesca	5870
Octubre 2020	Hombres	50	Zaragoza	Industria y energía	3334
Octubre 2020	Hombres	50	Zaragoza	Construcción	6732
Octubre 2020	Hombres	50	Zaragoza	Servicios	26356
Octubre 2020	Mujeres	22	Huesca	Agricultura, ganadería y pesca	1522
Octubre 2020	Mujeres	22	Huesca	Industria y energía	436
Octubre 2020	Mujeres	22	Huesca	Construcción	211
Octubre 2020	Mujeres	22	Huesca	Servicios	5118
Octubre 2020	Mujeres	44	Teruel	Agricultura, ganadería y pesca	1142
Octubre 2020	Mujeres	44	Teruel	Industria y energía	233
Octubre 2020	Mujeres	44	Teruel	Construcción	108
Octubre 2020	Mujeres	44	Teruel	Servicios	3007
Octubre 2020	Mujeres	50	Zaragoza	Agricultura, ganadería y pesca	1866
Octubre 2020	Mujeres	50	Zaragoza	Industria y energía	1273
Octubre 2020	Mujeres	50	Zaragoza	Construcción	761
Octubre 2020	Mujeres	50	Zaragoza	Servicios	19229
Septiembre 2020	Hombres	22	Huesca	Agricultura, ganadería y pesca	5219
Septiembre 2020	Hombres	22	Huesca	Industria y energía	890
Septiembre 2020	Hombres	22	Huesca	Construcción	2315
Septiembre 2020	Hombres	22	Huesca	Servicios	6055
Septiembre 2020	Hombres	44	Teruel	Agricultura, ganadería y pesca	2859
Septiembre 2020	Hombres	44	Teruel	Industria y energía	657
Septiembre 2020	Hombres	44	Teruel	Construcción	1585
Septiembre 2020	Hombres	44	Teruel	Servicios	3453
Septiembre 2020	Hombres	50	Zaragoza	Agricultura, ganadería y pesca	5879
Septiembre 2020	Hombres	50	Zaragoza	Industria y energía	3399
Septiembre 2020	Hombres	50	Zaragoza	Construcción	6701
Septiembre 2020	Hombres	50	Zaragoza	Servicios	26307
Septiembre 2020	Mujeres	22	Huesca	Agricultura, ganadería y pesca	1522
Septiembre 2020	Mujeres	22	Huesca	Industria y energía	441
Septiembre 2020	Mujeres	22	Huesca	Construcción	211
Septiembre 2020	Mujeres	22	Huesca	Servicios	5102
Septiembre 2020	Mujeres	44	Teruel	Agricultura, ganadería y pesca	1145
Septiembre 2020	Mujeres	44	Teruel	Industria y energía	231
Septiembre 2020	Mujeres	44	Teruel	Construcción	108
Septiembre 2020	Mujeres	44	Teruel	Servicios	2994
Septiembre 2020	Mujeres	50	Zaragoza	Agricultura, ganadería y pesca	1867
Septiembre 2020	Mujeres	50	Zaragoza	Industria y energía	1273
Septiembre 2020	Mujeres	50	Zaragoza	Construcción	753
Septiembre 2020	Mujeres	50	Zaragoza	Servicios	19155
Agosto 2020	Hombres	22	Huesca	Agricultura, ganadería y pesca	5234
Agosto 2020	Hombres	22	Huesca	Industria y energía	894
Agosto 2020	Hombres	22	Huesca	Construcción	2324
Agosto 2020	Hombres	22	Huesca	Servicios	6123
Agosto 2020	Hombres	44	Teruel	Agricultura, ganadería y pesca	2866
Agosto 2020	Hombres	44	Teruel	Industria y energía	662
Agosto 2020	Hombres	44	Teruel	Construcción	1596
Agosto 2020	Hombres	44	Teruel	Servicios	3480
Agosto 2020	Hombres	50	Zaragoza	Agricultura, ganadería y pesca	5885
Agosto 2020	Hombres	50	Zaragoza	Industria y energía	3430
Agosto 2020	Hombres	50	Zaragoza	Construcción	6697
Agosto 2020	Hombres	50	Zaragoza	Servicios	26349
Agosto 2020	Mujeres	22	Huesca	Agricultura, ganadería y pesca	1531
Agosto 2020	Mujeres	22	Huesca	Industria y energía	441
Agosto 2020	Mujeres	22	Huesca	Construcción	214
Agosto 2020	Mujeres	22	Huesca	Servicios	5173
Agosto 2020	Mujeres	44	Teruel	Agricultura, ganadería y pesca	1156
Agosto 2020	Mujeres	44	Teruel	Industria y energía	233
Agosto 2020	Mujeres	44	Teruel	Construcción	111
Agosto 2020	Mujeres	44	Teruel	Servicios	3011
Agosto 2020	Mujeres	50	Zaragoza	Agricultura, ganadería y pesca	1873
Agosto 2020	Mujeres	50	Zaragoza	Industria y energía	1289
Agosto 2020	Mujeres	50	Zaragoza	Construcción	748
Agosto 2020	Mujeres	50	Zaragoza	Servicios	19197
Julio 2020	Hombres	22	Huesca	Agricultura, ganadería y pesca	5247
Julio 2020	Hombres	22	Huesca	Industria y energía	894
Julio 2020	Hombres	22	Huesca	Construcción	2338
Julio 2020	Hombres	22	Huesca	Servicios	6147
Julio 2020	Hombres	44	Teruel	Agricultura, ganadería y pesca	2880
Julio 2020	Hombres	44	Teruel	Industria y energía	666
Julio 2020	Hombres	44	Teruel	Construcción	1609
Julio 2020	Hombres	44	Teruel	Servicios	3480
Julio 2020	Hombres	50	Zaragoza	Agricultura, ganadería y pesca	5896
Julio 2020	Hombres	50	Zaragoza	Industria y energía	3438
Julio 2020	Hombres	50	Zaragoza	Construcción	6689
Julio 2020	Hombres	50	Zaragoza	Servicios	26353
Julio 2020	Mujeres	22	Huesca	Agricultura, ganadería y pesca	1536
Julio 2020	Mujeres	22	Huesca	Industria y energía	444
Julio 2020	Mujeres	22	Huesca	Construcción	214
Julio 2020	Mujeres	22	Huesca	Servicios	5183
Julio 2020	Mujeres	44	Teruel	Agricultura, ganadería y pesca	1159
Julio 2020	Mujeres	44	Teruel	Industria y energía	237
Julio 2020	Mujeres	44	Teruel	Construcción	112
Julio 2020	Mujeres	44	Teruel	Servicios	3020
Julio 2020	Mujeres	50	Zaragoza	Agricultura, ganadería y pesca	1873
Julio 2020	Mujeres	50	Zaragoza	Industria y energía	1302
Julio 2020	Mujeres	50	Zaragoza	Construcción	746
Julio 2020	Mujeres	50	Zaragoza	Servicios	19245
Junio 2020	Hombres	22	Huesca	Agricultura, ganadería y pesca	5263
Junio 2020	Hombres	22	Huesca	Industria y energía	901
Junio 2020	Hombres	22	Huesca	Construcción	2331
Junio 2020	Hombres	22	Huesca	Servicios	6039
Junio 2020	Hombres	44	Teruel	Agricultura, ganadería y pesca	2892
Junio 2020	Hombres	44	Teruel	Industria y energía	668
Junio 2020	Hombres	44	Teruel	Construcción	1606
Junio 2020	Hombres	44	Teruel	Servicios	3458
Junio 2020	Hombres	50	Zaragoza	Agricultura, ganadería y pesca	5903
Junio 2020	Hombres	50	Zaragoza	Industria y energía	3462
Junio 2020	Hombres	50	Zaragoza	Construcción	6672
Junio 2020	Hombres	50	Zaragoza	Servicios	26274
Junio 2020	Mujeres	22	Huesca	Agricultura, ganadería y pesca	1537
Junio 2020	Mujeres	22	Huesca	Industria y energía	445
Junio 2020	Mujeres	22	Huesca	Construcción	214
Junio 2020	Mujeres	22	Huesca	Servicios	5069
Junio 2020	Mujeres	44	Teruel	Agricultura, ganadería y pesca	1167
Junio 2020	Mujeres	44	Teruel	Industria y energía	234
Junio 2020	Mujeres	44	Teruel	Construcción	113
Junio 2020	Mujeres	44	Teruel	Servicios	3013
Junio 2020	Mujeres	50	Zaragoza	Agricultura, ganadería y pesca	1871
Junio 2020	Mujeres	50	Zaragoza	Industria y energía	1302
Junio 2020	Mujeres	50	Zaragoza	Construcción	744
Junio 2020	Mujeres	50	Zaragoza	Servicios	19193
Mayo 2020	Hombres	22	Huesca	Agricultura, ganadería y pesca	5268
Mayo 2020	Hombres	22	Huesca	Industria y energía	899
Mayo 2020	Hombres	22	Huesca	Construcción	2324
Mayo 2020	Hombres	22	Huesca	Servicios	5998
Mayo 2020	Hombres	44	Teruel	Agricultura, ganadería y pesca	2892
Mayo 2020	Hombres	44	Teruel	Industria y energía	663
Mayo 2020	Hombres	44	Teruel	Construcción	1598
Mayo 2020	Hombres	44	Teruel	Servicios	3442
Mayo 2020	Hombres	50	Zaragoza	Agricultura, ganadería y pesca	5890
Mayo 2020	Hombres	50	Zaragoza	Industria y energía	3467
Mayo 2020	Hombres	50	Zaragoza	Construcción	6602
Mayo 2020	Hombres	50	Zaragoza	Servicios	26083
Mayo 2020	Mujeres	22	Huesca	Agricultura, ganadería y pesca	1535
Mayo 2020	Mujeres	22	Huesca	Industria y energía	440
Mayo 2020	Mujeres	22	Huesca	Construcción	211
Mayo 2020	Mujeres	22	Huesca	Servicios	5027
Mayo 2020	Mujeres	44	Teruel	Agricultura, ganadería y pesca	1167
Mayo 2020	Mujeres	44	Teruel	Industria y energía	232
Mayo 2020	Mujeres	44	Teruel	Construcción	112
Mayo 2020	Mujeres	44	Teruel	Servicios	2997
Mayo 2020	Mujeres	50	Zaragoza	Agricultura, ganadería y pesca	1872
Mayo 2020	Mujeres	50	Zaragoza	Industria y energía	1295
Mayo 2020	Mujeres	50	Zaragoza	Construcción	745
Mayo 2020	Mujeres	50	Zaragoza	Servicios	19052
Marzo 2020	Hombres	22	Huesca	Agricultura, ganadería y pesca	5239
Marzo 2020	Hombres	22	Huesca	Industria y energía	908
Marzo 2020	Hombres	22	Huesca	Construcción	2329
Marzo 2020	Hombres	22	Huesca	Servicios	6008
Marzo 2020	Hombres	44	Teruel	Agricultura, ganadería y pesca	2882
Marzo 2020	Hombres	44	Teruel	Industria y energía	667
Marzo 2020	Hombres	44	Teruel	Construcción	1593
Marzo 2020	Hombres	44	Teruel	Servicios	3424
Marzo 2020	Hombres	50	Zaragoza	Agricultura, ganadería y pesca	5868
Marzo 2020	Hombres	50	Zaragoza	Industria y energía	3508
Marzo 2020	Hombres	50	Zaragoza	Construcción	6602
Marzo 2020	Hombres	50	Zaragoza	Servicios	25897
Marzo 2020	Mujeres	22	Huesca	Agricultura, ganadería y pesca	1533
Marzo 2020	Mujeres	22	Huesca	Industria y energía	442
Marzo 2020	Mujeres	22	Huesca	Construcción	213
Marzo 2020	Mujeres	22	Huesca	Servicios	5045
Marzo 2020	Mujeres	44	Teruel	Agricultura, ganadería y pesca	1173
Marzo 2020	Mujeres	44	Teruel	Industria y energía	243
Marzo 2020	Mujeres	44	Teruel	Construcción	110
Marzo 2020	Mujeres	44	Teruel	Servicios	2996
Marzo 2020	Mujeres	50	Zaragoza	Agricultura, ganadería y pesca	1857
Marzo 2020	Mujeres	50	Zaragoza	Industria y energía	1314
Marzo 2020	Mujeres	50	Zaragoza	Construcción	751
Marzo 2020	Mujeres	50	Zaragoza	Servicios	18958
Diciembre 2019	Hombres	22	Huesca	Agricultura, ganadería y pesca	5249
Diciembre 2019	Hombres	22	Huesca	Industria y energía	915
Diciembre 2019	Hombres	22	Huesca	Construcción	2362
Diciembre 2019	Hombres	22	Huesca	Servicios	6184
Diciembre 2019	Hombres	44	Teruel	Agricultura, ganadería y pesca	2891
Diciembre 2019	Hombres	44	Teruel	Industria y energía	681
Diciembre 2019	Hombres	44	Teruel	Construcción	1616
Diciembre 2019	Hombres	44	Teruel	Servicios	3478
Diciembre 2019	Hombres	50	Zaragoza	Agricultura, ganadería y pesca	5877
Diciembre 2019	Hombres	50	Zaragoza	Industria y energía	3530
Diciembre 2019	Hombres	50	Zaragoza	Construcción	6645
Diciembre 2019	Hombres	50	Zaragoza	Servicios	26646
Diciembre 2019	Mujeres	22	Huesca	Agricultura, ganadería y pesca	1549
Diciembre 2019	Mujeres	22	Huesca	Industria y energía	483
Diciembre 2019	Mujeres	22	Huesca	Construcción	217
Diciembre 2019	Mujeres	22	Huesca	Servicios	5171
Diciembre 2019	Mujeres	44	Teruel	Agricultura, ganadería y pesca	1184
Diciembre 2019	Mujeres	44	Teruel	Industria y energía	247
Diciembre 2019	Mujeres	44	Teruel	Construcción	115
Diciembre 2019	Mujeres	44	Teruel	Servicios	3023
Diciembre 2019	Mujeres	50	Zaragoza	Agricultura, ganadería y pesca	1851
Diciembre 2019	Mujeres	50	Zaragoza	Industria y energía	1349
Diciembre 2019	Mujeres	50	Zaragoza	Construcción	763
Diciembre 2019	Mujeres	50	Zaragoza	Servicios	19680
Septiembre 2019	Hombres	22	Huesca	Agricultura, ganadería y pesca	5277
Septiembre 2019	Hombres	22	Huesca	Industria y energía	910
Septiembre 2019	Hombres	22	Huesca	Construcción	2403
Septiembre 2019	Hombres	22	Huesca	Servicios	6174
Septiembre 2019	Hombres	44	Teruel	Agricultura, ganadería y pesca	2885
Septiembre 2019	Hombres	44	Teruel	Industria y energía	670
Septiembre 2019	Hombres	44	Teruel	Construcción	1633
Septiembre 2019	Hombres	44	Teruel	Servicios	3460
Septiembre 2019	Hombres	50	Zaragoza	Agricultura, ganadería y pesca	5920
Septiembre 2019	Hombres	50	Zaragoza	Industria y energía	3550
Septiembre 2019	Hombres	50	Zaragoza	Construcción	6646
Septiembre 2019	Hombres	50	Zaragoza	Servicios	26607
Septiembre 2019	Mujeres	22	Huesca	Agricultura, ganadería y pesca	1563
Septiembre 2019	Mujeres	22	Huesca	Industria y energía	474
Septiembre 2019	Mujeres	22	Huesca	Construcción	216
Septiembre 2019	Mujeres	22	Huesca	Servicios	5153
Septiembre 2019	Mujeres	44	Teruel	Agricultura, ganadería y pesca	1182
Septiembre 2019	Mujeres	44	Teruel	Industria y energía	243
Septiembre 2019	Mujeres	44	Teruel	Construcción	118
Septiembre 2019	Mujeres	44	Teruel	Servicios	3021
Septiembre 2019	Mujeres	50	Zaragoza	Agricultura, ganadería y pesca	1857
Septiembre 2019	Mujeres	50	Zaragoza	Industria y energía	1360
Septiembre 2019	Mujeres	50	Zaragoza	Construcción	756
Septiembre 2019	Mujeres	50	Zaragoza	Servicios	19480
Junio 2019	Hombres	22	Huesca	Agricultura, ganadería y pesca	5311
Junio 2019	Hombres	22	Huesca	Industria y energía	921
Junio 2019	Hombres	22	Huesca	Construcción	2420
Junio 2019	Hombres	22	Huesca	Servicios	6236
Junio 2019	Hombres	44	Teruel	Agricultura, ganadería y pesca	2897
Junio 2019	Hombres	44	Teruel	Industria y energía	676
Junio 2019	Hombres	44	Teruel	Construcción	1640
Junio 2019	Hombres	44	Teruel	Servicios	3491
Junio 2019	Hombres	50	Zaragoza	Agricultura, ganadería y pesca	5925
Junio 2019	Hombres	50	Zaragoza	Industria y energía	3596
Junio 2019	Hombres	50	Zaragoza	Construcción	6752
Junio 2019	Hombres	50	Zaragoza	Servicios	26907
Junio 2019	Mujeres	22	Huesca	Agricultura, ganadería y pesca	1571
Junio 2019	Mujeres	22	Huesca	Industria y energía	479
Junio 2019	Mujeres	22	Huesca	Construcción	219
Junio 2019	Mujeres	22	Huesca	Servicios	5236
Junio 2019	Mujeres	44	Teruel	Agricultura, ganadería y pesca	1196
Junio 2019	Mujeres	44	Teruel	Industria y energía	252
Junio 2019	Mujeres	44	Teruel	Construcción	121
Junio 2019	Mujeres	44	Teruel	Servicios	3056
Junio 2019	Mujeres	50	Zaragoza	Agricultura, ganadería y pesca	1876
Junio 2019	Mujeres	50	Zaragoza	Industria y energía	1374
Junio 2019	Mujeres	50	Zaragoza	Construcción	757
Junio 2019	Mujeres	50	Zaragoza	Servicios	19709
Marzo 2019	Hombres	22	Huesca	Agricultura, ganadería y pesca	5296
Marzo 2019	Hombres	22	Huesca	Industria y energía	914
Marzo 2019	Hombres	22	Huesca	Construcción	2388
Marzo 2019	Hombres	22	Huesca	Servicios	6122
Marzo 2019	Hombres	44	Teruel	Agricultura, ganadería y pesca	2904
Marzo 2019	Hombres	44	Teruel	Industria y energía	676
Marzo 2019	Hombres	44	Teruel	Construcción	1645
Marzo 2019	Hombres	44	Teruel	Servicios	3477
Marzo 2019	Hombres	50	Zaragoza	Agricultura, ganadería y pesca	5904
Marzo 2019	Hombres	50	Zaragoza	Industria y energía	5149
Marzo 2019	Hombres	50	Zaragoza	Construcción	6721
Marzo 2019	Hombres	50	Zaragoza	Servicios	26702
Marzo 2019	Mujeres	22	Huesca	Agricultura, ganadería y pesca	1573
Marzo 2019	Mujeres	22	Huesca	Industria y energía	482
Marzo 2019	Mujeres	22	Huesca	Construcción	217
Marzo 2019	Mujeres	22	Huesca	Servicios	5174
Marzo 2019	Mujeres	44	Teruel	Agricultura, ganadería y pesca	1194
Marzo 2019	Mujeres	44	Teruel	Industria y energía	247
Marzo 2019	Mujeres	44	Teruel	Construcción	117
Marzo 2019	Mujeres	44	Teruel	Servicios	3033
Marzo 2019	Mujeres	50	Zaragoza	Agricultura, ganadería y pesca	1851
Marzo 2019	Mujeres	50	Zaragoza	Industria y energía	2039
Marzo 2019	Mujeres	50	Zaragoza	Construcción	745
Marzo 2019	Mujeres	50	Zaragoza	Servicios	19469
Diciembre 2018	Hombres	22	Huesca	Agricultura, ganadería y pesca	5317
Diciembre 2018	Hombres	22	Huesca	Industria y energía	921
Diciembre 2018	Hombres	22	Huesca	Construcción	2418
Diciembre 2018	Hombres	22	Huesca	Servicios	6132
Diciembre 2018	Hombres	44	Teruel	Agricultura, ganadería y pesca	2925
Diciembre 2018	Hombres	44	Teruel	Industria y energía	674
Diciembre 2018	Hombres	44	Teruel	Construcción	1656
Diciembre 2018	Hombres	44	Teruel	Servicios	3517
Diciembre 2018	Hombres	50	Zaragoza	Agricultura, ganadería y pesca	5904
Diciembre 2018	Hombres	50	Zaragoza	Industria y energía	5240
Diciembre 2018	Hombres	50	Zaragoza	Construcción	6711
Diciembre 2018	Hombres	50	Zaragoza	Servicios	26769
Diciembre 2018	Mujeres	22	Huesca	Agricultura, ganadería y pesca	1564
Diciembre 2018	Mujeres	22	Huesca	Industria y energía	480
Diciembre 2018	Mujeres	22	Huesca	Construcción	216
Diciembre 2018	Mujeres	22	Huesca	Servicios	5196
Diciembre 2018	Mujeres	44	Teruel	Agricultura, ganadería y pesca	1204
Diciembre 2018	Mujeres	44	Teruel	Industria y energía	251
Diciembre 2018	Mujeres	44	Teruel	Construcción	115
Diciembre 2018	Mujeres	44	Teruel	Servicios	3033
Diciembre 2018	Mujeres	50	Zaragoza	Agricultura, ganadería y pesca	1841
Diciembre 2018	Mujeres	50	Zaragoza	Industria y energía	2060
Diciembre 2018	Mujeres	50	Zaragoza	Construcción	739
Diciembre 2018	Mujeres	50	Zaragoza	Servicios	19647
Septiembre 2018	Hombres	22	Huesca	Agricultura, ganadería y pesca	5328
Septiembre 2018	Hombres	22	Huesca	Industria y energía	926
Septiembre 2018	Hombres	22	Huesca	Construcción	2435
Septiembre 2018	Hombres	22	Huesca	Servicios	6188
Septiembre 2018	Hombres	44	Teruel	Agricultura, ganadería y pesca	2939
Septiembre 2018	Hombres	44	Teruel	Industria y energía	701
Septiembre 2018	Hombres	44	Teruel	Construcción	1670
Septiembre 2018	Hombres	44	Teruel	Servicios	3524
Septiembre 2018	Hombres	50	Zaragoza	Agricultura, ganadería y pesca	5953
Septiembre 2018	Hombres	50	Zaragoza	Industria y energía	5212
Septiembre 2018	Hombres	50	Zaragoza	Construcción	6798
Septiembre 2018	Hombres	50	Zaragoza	Servicios	26913
Septiembre 2018	Mujeres	22	Huesca	Agricultura, ganadería y pesca	1583
Septiembre 2018	Mujeres	22	Huesca	Industria y energía	477
Septiembre 2018	Mujeres	22	Huesca	Construcción	213
Septiembre 2018	Mujeres	22	Huesca	Servicios	5198
Septiembre 2018	Mujeres	44	Teruel	Agricultura, ganadería y pesca	1221
Septiembre 2018	Mujeres	44	Teruel	Industria y energía	251
Septiembre 2018	Mujeres	44	Teruel	Construcción	116
Septiembre 2018	Mujeres	44	Teruel	Servicios	3012
Septiembre 2018	Mujeres	50	Zaragoza	Agricultura, ganadería y pesca	1845
Septiembre 2018	Mujeres	50	Zaragoza	Industria y energía	2042
Septiembre 2018	Mujeres	50	Zaragoza	Construcción	715
Septiembre 2018	Mujeres	50	Zaragoza	Servicios	19544
Junio 2018	Hombres	22	Huesca	Agricultura, ganadería y pesca	5344
Junio 2018	Hombres	22	Huesca	Industria y energía	934
Junio 2018	Hombres	22	Huesca	Construcción	2438
Junio 2018	Hombres	22	Huesca	Servicios	6221
Junio 2018	Hombres	44	Teruel	Agricultura, ganadería y pesca	2959
Junio 2018	Hombres	44	Teruel	Industria y energía	721
Junio 2018	Hombres	44	Teruel	Construcción	1677
Junio 2018	Hombres	44	Teruel	Servicios	3528
Junio 2018	Hombres	50	Zaragoza	Agricultura, ganadería y pesca	5964
Junio 2018	Hombres	50	Zaragoza	Industria y energía	5240
Junio 2018	Hombres	50	Zaragoza	Construcción	6861
Junio 2018	Hombres	50	Zaragoza	Servicios	27130
Junio 2018	Mujeres	22	Huesca	Agricultura, ganadería y pesca	1589
Junio 2018	Mujeres	22	Huesca	Industria y energía	492
Junio 2018	Mujeres	22	Huesca	Construcción	211
Junio 2018	Mujeres	22	Huesca	Servicios	5241
Junio 2018	Mujeres	44	Teruel	Agricultura, ganadería y pesca	1226
Junio 2018	Mujeres	44	Teruel	Industria y energía	258
Junio 2018	Mujeres	44	Teruel	Construcción	117
Junio 2018	Mujeres	44	Teruel	Servicios	3060
Junio 2018	Mujeres	50	Zaragoza	Agricultura, ganadería y pesca	1856
Junio 2018	Mujeres	50	Zaragoza	Industria y energía	2059
Junio 2018	Mujeres	50	Zaragoza	Construcción	714
Junio 2018	Mujeres	50	Zaragoza	Servicios	19731
Marzo 2018	Hombres	22	Huesca	Agricultura, ganadería y pesca	5346
Marzo 2018	Hombres	22	Huesca	Industria y energía	936
Marzo 2018	Hombres	22	Huesca	Construcción	2439
Marzo 2018	Hombres	22	Huesca	Servicios	6226
Marzo 2018	Hombres	44	Teruel	Agricultura, ganadería y pesca	2950
Marzo 2018	Hombres	44	Teruel	Industria y energía	721
Marzo 2018	Hombres	44	Teruel	Construcción	1681
Marzo 2018	Hombres	44	Teruel	Servicios	3520
Marzo 2018	Hombres	50	Zaragoza	Agricultura, ganadería y pesca	5944
Marzo 2018	Hombres	50	Zaragoza	Industria y energía	5225
Marzo 2018	Hombres	50	Zaragoza	Construcción	6846
Marzo 2018	Hombres	50	Zaragoza	Servicios	26976
Marzo 2018	Mujeres	22	Huesca	Agricultura, ganadería y pesca	1586
Marzo 2018	Mujeres	22	Huesca	Industria y energía	485
Marzo 2018	Mujeres	22	Huesca	Construcción	216
Marzo 2018	Mujeres	22	Huesca	Servicios	5219
Marzo 2018	Mujeres	44	Teruel	Agricultura, ganadería y pesca	1249
Marzo 2018	Mujeres	44	Teruel	Industria y energía	259
Marzo 2018	Mujeres	44	Teruel	Construcción	121
Marzo 2018	Mujeres	44	Teruel	Servicios	3052
Marzo 2018	Mujeres	50	Zaragoza	Agricultura, ganadería y pesca	1829
Marzo 2018	Mujeres	50	Zaragoza	Industria y energía	2033
Marzo 2018	Mujeres	50	Zaragoza	Construcción	701
Marzo 2018	Mujeres	50	Zaragoza	Servicios	19515
Diciembre 2017	Hombres	22	Huesca	Agricultura, ganadería y pesca	5355
Diciembre 2017	Hombres	22	Huesca	Industria y energía	953
Diciembre 2017	Hombres	22	Huesca	Construcción	2447
Diciembre 2017	Hombres	22	Huesca	Servicios	6195
Diciembre 2017	Hombres	44	Teruel	Agricultura, ganadería y pesca	2935
Diciembre 2017	Hombres	44	Teruel	Industria y energía	731
Diciembre 2017	Hombres	44	Teruel	Construcción	1686
Diciembre 2017	Hombres	44	Teruel	Servicios	3548
Diciembre 2017	Hombres	50	Zaragoza	Agricultura, ganadería y pesca	5935
Diciembre 2017	Hombres	50	Zaragoza	Industria y energía	5148
Diciembre 2017	Hombres	50	Zaragoza	Construcción	6821
Diciembre 2017	Hombres	50	Zaragoza	Servicios	26938
Diciembre 2017	Mujeres	22	Huesca	Agricultura, ganadería y pesca	1586
Diciembre 2017	Mujeres	22	Huesca	Industria y energía	478
Diciembre 2017	Mujeres	22	Huesca	Construcción	217
Diciembre 2017	Mujeres	22	Huesca	Servicios	5170
Diciembre 2017	Mujeres	44	Teruel	Agricultura, ganadería y pesca	1258
Diciembre 2017	Mujeres	44	Teruel	Industria y energía	257
Diciembre 2017	Mujeres	44	Teruel	Construcción	122
Diciembre 2017	Mujeres	44	Teruel	Servicios	3019
Diciembre 2017	Mujeres	50	Zaragoza	Agricultura, ganadería y pesca	1824
Diciembre 2017	Mujeres	50	Zaragoza	Industria y energía	2018
Diciembre 2017	Mujeres	50	Zaragoza	Construcción	701
Diciembre 2017	Mujeres	50	Zaragoza	Servicios	19492
Septiembre 2017	Hombres	22	Huesca	Agricultura, ganadería y pesca	5390
Septiembre 2017	Hombres	22	Huesca	Industria y energía	962
Septiembre 2017	Hombres	22	Huesca	Construcción	2485
Septiembre 2017	Hombres	22	Huesca	Servicios	6241
Septiembre 2017	Hombres	44	Teruel	Agricultura, ganadería y pesca	2955
Septiembre 2017	Hombres	44	Teruel	Industria y energía	737
Septiembre 2017	Hombres	44	Teruel	Construcción	1716
Septiembre 2017	Hombres	44	Teruel	Servicios	3557
Septiembre 2017	Hombres	50	Zaragoza	Agricultura, ganadería y pesca	5975
Septiembre 2017	Hombres	50	Zaragoza	Industria y energía	5145
Septiembre 2017	Hombres	50	Zaragoza	Construcción	6834
Septiembre 2017	Hombres	50	Zaragoza	Servicios	26968
Septiembre 2017	Mujeres	22	Huesca	Agricultura, ganadería y pesca	1581
Septiembre 2017	Mujeres	22	Huesca	Industria y energía	488
Septiembre 2017	Mujeres	22	Huesca	Construcción	215
Septiembre 2017	Mujeres	22	Huesca	Servicios	5172
Septiembre 2017	Mujeres	44	Teruel	Agricultura, ganadería y pesca	1262
Septiembre 2017	Mujeres	44	Teruel	Industria y energía	263
Septiembre 2017	Mujeres	44	Teruel	Construcción	120
Septiembre 2017	Mujeres	44	Teruel	Servicios	3026
Septiembre 2017	Mujeres	50	Zaragoza	Agricultura, ganadería y pesca	1826
Septiembre 2017	Mujeres	50	Zaragoza	Industria y energía	1995
Septiembre 2017	Mujeres	50	Zaragoza	Construcción	703
Septiembre 2017	Mujeres	50	Zaragoza	Servicios	19506
Junio 2017	Hombres	22	Huesca	Agricultura, ganadería y pesca	5418
Junio 2017	Hombres	22	Huesca	Industria y energía	965
Junio 2017	Hombres	22	Huesca	Construcción	2500
Junio 2017	Hombres	22	Huesca	Servicios	6283
Junio 2017	Hombres	44	Teruel	Agricultura, ganadería y pesca	2980
Junio 2017	Hombres	44	Teruel	Industria y energía	741
Junio 2017	Hombres	44	Teruel	Construcción	1737
Junio 2017	Hombres	44	Teruel	Servicios	3556
Junio 2017	Hombres	50	Zaragoza	Agricultura, ganadería y pesca	5990
Junio 2017	Hombres	50	Zaragoza	Industria y energía	5086
Junio 2017	Hombres	50	Zaragoza	Construcción	6846
Junio 2017	Hombres	50	Zaragoza	Servicios	27092
Junio 2017	Mujeres	22	Huesca	Agricultura, ganadería y pesca	1583
Junio 2017	Mujeres	22	Huesca	Industria y energía	488
Junio 2017	Mujeres	22	Huesca	Construcción	215
Junio 2017	Mujeres	22	Huesca	Servicios	5212
Junio 2017	Mujeres	44	Teruel	Agricultura, ganadería y pesca	1288
Junio 2017	Mujeres	44	Teruel	Industria y energía	262
Junio 2017	Mujeres	44	Teruel	Construcción	121
Junio 2017	Mujeres	44	Teruel	Servicios	3053
Junio 2017	Mujeres	50	Zaragoza	Agricultura, ganadería y pesca	1830
Junio 2017	Mujeres	50	Zaragoza	Industria y energía	1964
Junio 2017	Mujeres	50	Zaragoza	Construcción	711
Junio 2017	Mujeres	50	Zaragoza	Servicios	19678
Marzo 2017	Hombres	22	Huesca	Agricultura, ganadería y pesca	5386
Marzo 2017	Hombres	22	Huesca	Industria y energía	960
Marzo 2017	Hombres	22	Huesca	Construcción	2477
Marzo 2017	Hombres	22	Huesca	Servicios	6231
