Mes y año	Mes (código)	Mes nombre	Año	CIF	Sexo	Temporalidad	Días duración contrato	Número de contratos	Duración contrato	Duración contrato * 1.00 / Número de contratos	CCAA nombre
Agosto 2012	201208	Agosto	2012	Otros	Mujeres	Temporal	0	4185	0	0	Aragón
Agosto 2012	201208	Agosto	2012	Otros	Mujeres	Temporal	1	7121	319876	44,92009549220615082151383232692037635164	Aragón
Julio 2012	201207	Julio	2012	A través de una ETT	Hombres	Temporal	0	1569	0	0	Aragón
Julio 2012	201207	Julio	2012	A través de una ETT	Hombres	Temporal	1	2500	23676	9,4704	Aragón
Julio 2012	201207	Julio	2012	A través de una ETT	Mujeres	Temporal	0	700	0	0	Aragón
Julio 2012	201207	Julio	2012	A través de una ETT	Mujeres	Temporal	1	949	14994	15,79978925184404636459430979978925184405	Aragón
Julio 2012	201207	Julio	2012	Otros	Hombres	Temporal	0	7695	0	0	Aragón
Julio 2012	201207	Julio	2012	Otros	Hombres	Temporal	1	9317	614415	65,9455833422775571535902114414511108726	Aragón
Julio 2012	201207	Julio	2012	Otros	Mujeres	Temporal	0	6391	0	0	Aragón
Julio 2012	201207	Julio	2012	Otros	Mujeres	Temporal	1	9502	481509	50,67448958114081246053462428962323721322	Aragón
Junio 2012	201206	Junio	2012	A través de una ETT	Hombres	Temporal	0	1313	0	0	Aragón
Junio 2012	201206	Junio	2012	A través de una ETT	Hombres	Temporal	1	2309	19042	8,2468601126028583802511909917713295799	Aragón
Junio 2012	201206	Junio	2012	A través de una ETT	Mujeres	Temporal	0	663	0	0	Aragón
Junio 2012	201206	Junio	2012	A través de una ETT	Mujeres	Temporal	1	1105	10246	9,27239819004524886877828054298642533937	Aragón
Junio 2012	201206	Junio	2012	Otros	Hombres	Temporal	0	8603	0	0	Aragón
Junio 2012	201206	Junio	2012	Otros	Hombres	Temporal	1	8198	562404	68,60258599658453281288119053427665284216	Aragón
Junio 2012	201206	Junio	2012	Otros	Mujeres	Temporal	0	6461	0	0	Aragón
Junio 2012	201206	Junio	2012	Otros	Mujeres	Temporal	1	8674	452891	52,21247406041042195065713626931058335255	Aragón
Mayo 2012	201205	Mayo	2012	A través de una ETT	Hombres	Temporal	0	1541	0	0	Aragón
Mayo 2012	201205	Mayo	2012	A través de una ETT	Hombres	Temporal	1	2416	19295	7,98634105960264900662251655629139072848	Aragón
Mayo 2012	201205	Mayo	2012	A través de una ETT	Mujeres	Temporal	0	760	0	0	Aragón
Mayo 2012	201205	Mayo	2012	A través de una ETT	Mujeres	Temporal	1	988	7271	7,35931174089068825910931174089068825911	Aragón
Mayo 2012	201205	Mayo	2012	Otros	Hombres	Temporal	0	10396	0	0	Aragón
Mayo 2012	201205	Mayo	2012	Otros	Hombres	Temporal	1	7308	521878	71,41187739463601532567049808429118773946	Aragón
Mayo 2012	201205	Mayo	2012	Otros	Mujeres	Temporal	0	6020	0	0	Aragón
Mayo 2012	201205	Mayo	2012	Otros	Mujeres	Temporal	1	7576	370013	48,84015311510031678986272439281942977825	Aragón
Abril 2012	201204	Abril	2012	A través de una ETT	Hombres	Temporal	0	777	0	0	Aragón
Abril 2012	201204	Abril	2012	A través de una ETT	Hombres	Temporal	1	2112	18940	8,96780303030303030303030303030303030303	Aragón
Abril 2012	201204	Abril	2012	A través de una ETT	Mujeres	Temporal	0	302	0	0	Aragón
Abril 2012	201204	Abril	2012	A través de una ETT	Mujeres	Temporal	1	811	9788	12,06905055487053020961775585696670776819	Aragón
Abril 2012	201204	Abril	2012	Otros	Hombres	Temporal	0	4754	0	0	Aragón
Abril 2012	201204	Abril	2012	Otros	Hombres	Temporal	1	4986	448679	89,98776574408343361411953469715202567188	Aragón
Abril 2012	201204	Abril	2012	Otros	Mujeres	Temporal	0	3303	0	0	Aragón
Abril 2012	201204	Abril	2012	Otros	Mujeres	Temporal	1	5994	345229	57,5957624290957624290957624290957624291	Aragón
Marzo 2012	201203	Marzo	2012	A través de una ETT	Hombres	Temporal	0	746	0	0	Aragón
Marzo 2012	201203	Marzo	2012	A través de una ETT	Hombres	Temporal	1	1991	19488	9,78804620793571069814163736815670517328	Aragón
Marzo 2012	201203	Marzo	2012	A través de una ETT	Mujeres	Temporal	0	513	0	0	Aragón
Marzo 2012	201203	Marzo	2012	A través de una ETT	Mujeres	Temporal	1	897	8016	8,93645484949832775919732441471571906355	Aragón
Marzo 2012	201203	Marzo	2012	Otros	Hombres	Temporal	0	4696	0	0	Aragón
Marzo 2012	201203	Marzo	2012	Otros	Hombres	Temporal	1	5425	517224	95,34082949308755760368663594470046082949	Aragón
Marzo 2012	201203	Marzo	2012	Otros	Mujeres	Temporal	0	3556	0	0	Aragón
Marzo 2012	201203	Marzo	2012	Otros	Mujeres	Temporal	1	6195	368519	59,48652138821630347054075867635189669088	Aragón
Febrero 2012	201202	Febrero	2012	A través de una ETT	Hombres	Temporal	0	854	0	0	Aragón
Febrero 2012	201202	Febrero	2012	A través de una ETT	Hombres	Temporal	1	1941	18194	9,37351880473982483256053580628541988666	Aragón
Febrero 2012	201202	Febrero	2012	A través de una ETT	Mujeres	Temporal	0	415	0	0	Aragón
Febrero 2012	201202	Febrero	2012	A través de una ETT	Mujeres	Temporal	1	802	9824	12,24937655860349127182044887780548628429	Aragón
Febrero 2012	201202	Febrero	2012	Otros	Hombres	Temporal	0	4340	0	0	Aragón
Febrero 2012	201202	Febrero	2012	Otros	Hombres	Temporal	1	5420	528523	97,51346863468634686346863468634686346863	Aragón
Febrero 2012	201202	Febrero	2012	Otros	Mujeres	Temporal	0	3912	0	0	Aragón
Febrero 2012	201202	Febrero	2012	Otros	Mujeres	Temporal	1	5929	374337	63,1366166301231236296171361106426041491	Aragón
Enero 2012	201201	Enero	2012	A través de una ETT	Hombres	Temporal	0	923	0	0	Aragón
Enero 2012	201201	Enero	2012	A través de una ETT	Hombres	Temporal	1	2143	26161	12,20765282314512365842277181521231917872	Aragón
Enero 2012	201201	Enero	2012	A través de una ETT	Mujeres	Temporal	0	442	0	0	Aragón
Enero 2012	201201	Enero	2012	A través de una ETT	Mujeres	Temporal	1	1020	9965	9,76960784313725490196078431372549019608	Aragón
Enero 2012	201201	Enero	2012	Otros	Hombres	Temporal	0	4368	0	0	Aragón
Enero 2012	201201	Enero	2012	Otros	Hombres	Temporal	1	5511	549819	99,76755579749591725639629831246597713664	Aragón
Enero 2012	201201	Enero	2012	Otros	Mujeres	Temporal	0	3863	0	0	Aragón
Enero 2012	201201	Enero	2012	Otros	Mujeres	Temporal	1	5948	411543	69,19014794889038332212508406186953597848	Aragón
Diciembre 2011	201112	Diciembre	2011	A través de una ETT	Hombres	Temporal	0	918	0	0	Aragón
Diciembre 2011	201112	Diciembre	2011	A través de una ETT	Hombres	Temporal	1	1977	16772	8,48356095093576125442589782498735457764	Aragón
Diciembre 2011	201112	Diciembre	2011	A través de una ETT	Mujeres	Temporal	0	408	0	0	Aragón
Diciembre 2011	201112	Diciembre	2011	A través de una ETT	Mujeres	Temporal	1	870	8960	10,29885057471264367816091954022988505747	Aragón
Diciembre 2011	201112	Diciembre	2011	Otros	Hombres	Temporal	0	3905	0	0	Aragón
Diciembre 2011	201112	Diciembre	2011	Otros	Hombres	Temporal	1	5112	471608	92,25508607198748043818466353677621283255	Aragón
Diciembre 2011	201112	Diciembre	2011	Otros	Mujeres	Temporal	0	3458	0	0	Aragón
Diciembre 2011	201112	Diciembre	2011	Otros	Mujeres	Temporal	1	6593	355327	53,8945851660852419232519338692552707417	Aragón
Noviembre 2011	201111	Noviembre	2011	A través de una ETT	Hombres	Temporal	0	1033	0	0	Aragón
Noviembre 2011	201111	Noviembre	2011	A través de una ETT	Hombres	Temporal	1	2130	18899	8,87276995305164319248826291079812206573	Aragón
Noviembre 2011	201111	Noviembre	2011	A través de una ETT	Mujeres	Temporal	0	456	0	0	Aragón
Noviembre 2011	201111	Noviembre	2011	A través de una ETT	Mujeres	Temporal	1	1049	8732	8,32411820781696854146806482364156339371	Aragón
Noviembre 2011	201111	Noviembre	2011	Otros	Hombres	Temporal	0	5450	0	0	Aragón
Noviembre 2011	201111	Noviembre	2011	Otros	Hombres	Temporal	1	5859	534194	91,17494452978323946065881549752517494453	Aragón
Noviembre 2011	201111	Noviembre	2011	Otros	Mujeres	Temporal	0	4079	0	0	Aragón
Noviembre 2011	201111	Noviembre	2011	Otros	Mujeres	Temporal	1	6996	434116	62,05202973127501429388221841052029731275	Aragón
Octubre 2011	201110	Octubre	2011	A través de una ETT	Hombres	Temporal	0	849	0	0	Aragón
Octubre 2011	201110	Octubre	2011	A través de una ETT	Hombres	Temporal	1	2296	22168	9,65505226480836236933797909407665505226	Aragón
Octubre 2011	201110	Octubre	2011	A través de una ETT	Mujeres	Temporal	0	371	0	0	Aragón
Octubre 2011	201110	Octubre	2011	A través de una ETT	Mujeres	Temporal	1	1187	10722	9,03285593934288121314237573715248525695	Aragón
Octubre 2011	201110	Octubre	2011	Otros	Hombres	Temporal	0	6142	0	0	Aragón
Octubre 2011	201110	Octubre	2011	Otros	Hombres	Temporal	1	6820	572572	83,95483870967741935483870967741935483871	Aragón
Octubre 2011	201110	Octubre	2011	Otros	Mujeres	Temporal	0	5699	0	0	Aragón
Octubre 2011	201110	Octubre	2011	Otros	Mujeres	Temporal	1	7993	536196	67,08319779807331414988114600275240835731	Aragón
Septiembre 2011	201109	Septiembre	2011	A través de una ETT	Hombres	Temporal	0	1334	0	0	Aragón
Septiembre 2011	201109	Septiembre	2011	A través de una ETT	Hombres	Temporal	1	2400	35473	14,78041666666666666666666666666666666667	Aragón
Septiembre 2011	201109	Septiembre	2011	A través de una ETT	Mujeres	Temporal	0	591	0	0	Aragón
Septiembre 2011	201109	Septiembre	2011	A través de una ETT	Mujeres	Temporal	1	1088	10466	9,61948529411764705882352941176470588235	Aragón
Septiembre 2011	201109	Septiembre	2011	Otros	Hombres	Temporal	0	7973	0	0	Aragón
Septiembre 2011	201109	Septiembre	2011	Otros	Hombres	Temporal	1	8365	699148	83,58015540944411237298266586969515839809	Aragón
Septiembre 2011	201109	Septiembre	2011	Otros	Mujeres	Temporal	0	5927	0	0	Aragón
Septiembre 2011	201109	Septiembre	2011	Otros	Mujeres	Temporal	1	8900	714267	80,25471910112359550561797752808988764045	Aragón
Agosto 2011	201108	Agosto	2011	A través de una ETT	Hombres	Temporal	0	1393	0	0	Aragón
Agosto 2011	201108	Agosto	2011	A través de una ETT	Hombres	Temporal	1	2449	26234	10,71212739893834218048182931808901592487	Aragón
Agosto 2011	201108	Agosto	2011	A través de una ETT	Mujeres	Temporal	0	643	0	0	Aragón
Agosto 2011	201108	Agosto	2011	A través de una ETT	Mujeres	Temporal	1	922	9467	10,26789587852494577006507592190889370933	Aragón
Agosto 2011	201108	Agosto	2011	Otros	Hombres	Temporal	0	7093	0	0	Aragón
Agosto 2011	201108	Agosto	2011	Otros	Hombres	Temporal	1	7821	422248	53,98900396368750799130545965989003963688	Aragón
Agosto 2011	201108	Agosto	2011	Otros	Mujeres	Temporal	0	4180	0	0	Aragón
Agosto 2011	201108	Agosto	2011	Otros	Mujeres	Temporal	1	7188	340049	47,30787423483583750695603784084585420145	Aragón
Julio 2011	201107	Julio	2011	A través de una ETT	Hombres	Temporal	0	1371	0	0	Aragón
Julio 2011	201107	Julio	2011	A través de una ETT	Hombres	Temporal	1	2202	22364	10,15622161671207992733878292461398728429	Aragón
Julio 2011	201107	Julio	2011	A través de una ETT	Mujeres	Temporal	0	475	0	0	Aragón
Julio 2011	201107	Julio	2011	A través de una ETT	Mujeres	Temporal	1	924	9231	9,99025974025974025974025974025974025974	Aragón
Julio 2011	201107	Julio	2011	Otros	Hombres	Temporal	0	7177	0	0	Aragón
Julio 2011	201107	Julio	2011	Otros	Hombres	Temporal	1	9157	611872	66,82013759965054057005569509664737359397	Aragón
Julio 2011	201107	Julio	2011	Otros	Mujeres	Temporal	0	5318	0	0	Aragón
Julio 2011	201107	Julio	2011	Otros	Mujeres	Temporal	1	9892	531648	53,7452486858067124949454104326728669632	Aragón
Junio 2011	201106	Junio	2011	A través de una ETT	Hombres	Temporal	0	1262	0	0	Aragón
Junio 2011	201106	Junio	2011	A través de una ETT	Hombres	Temporal	1	2324	27146	11,68072289156626506024096385542168674699	Aragón
Junio 2011	201106	Junio	2011	A través de una ETT	Mujeres	Temporal	0	669	0	0	Aragón
Junio 2011	201106	Junio	2011	A través de una ETT	Mujeres	Temporal	1	1362	8764	6,43465491923641703377386196769456681351	Aragón
Junio 2011	201106	Junio	2011	Otros	Hombres	Temporal	0	9072	0	0	Aragón
Junio 2011	201106	Junio	2011	Otros	Hombres	Temporal	1	9135	624065	68,31581828133552271483305966064586754242	Aragón
Junio 2011	201106	Junio	2011	Otros	Mujeres	Temporal	0	6266	0	0	Aragón
Junio 2011	201106	Junio	2011	Otros	Mujeres	Temporal	1	9278	493494	53,18969605518430696270748006035783574046	Aragón
Mayo 2011	201105	Mayo	2011	A través de una ETT	Hombres	Temporal	0	1209	0	0	Aragón
Mayo 2011	201105	Mayo	2011	A través de una ETT	Hombres	Temporal	1	2353	28366	12,05524861878453038674033149171270718232	Aragón
Mayo 2011	201105	Mayo	2011	A través de una ETT	Mujeres	Temporal	0	748	0	0	Aragón
Mayo 2011	201105	Mayo	2011	A través de una ETT	Mujeres	Temporal	1	1253	10090	8,05267358339984038308060654429369513168	Aragón
Mayo 2011	201105	Mayo	2011	Otros	Hombres	Temporal	0	10512	0	0	Aragón
Mayo 2011	201105	Mayo	2011	Otros	Hombres	Temporal	1	8250	649198	78,69066666666666666666666666666666666667	Aragón
Mayo 2011	201105	Mayo	2011	Otros	Mujeres	Temporal	0	6611	0	0	Aragón
Mayo 2011	201105	Mayo	2011	Otros	Mujeres	Temporal	1	8237	418295	50,782445064950831613451499332281170329	Aragón
Abril 2011	201104	Abril	2011	A través de una ETT	Hombres	Temporal	0	890	0	0	Aragón
Abril 2011	201104	Abril	2011	A través de una ETT	Hombres	Temporal	1	1673	18387	10,99043634190077704722056186491332934848	Aragón
Abril 2011	201104	Abril	2011	A través de una ETT	Mujeres	Temporal	0	480	0	0	Aragón
Abril 2011	201104	Abril	2011	A través de una ETT	Mujeres	Temporal	1	799	7870	9,84981226533166458072590738423028785982	Aragón
Abril 2011	201104	Abril	2011	Otros	Hombres	Temporal	0	5801	0	0	Aragón
Abril 2011	201104	Abril	2011	Otros	Hombres	Temporal	1	5748	501306	87,21398747390396659707724425887265135699	Aragón
Abril 2011	201104	Abril	2011	Otros	Mujeres	Temporal	0	3792	0	0	Aragón
Abril 2011	201104	Abril	2011	Otros	Mujeres	Temporal	1	6787	387442	57,08589951377633711507293354943273905997	Aragón
Marzo 2011	201103	Marzo	2011	A través de una ETT	Hombres	Temporal	0	810	0	0	Aragón
Marzo 2011	201103	Marzo	2011	A través de una ETT	Hombres	Temporal	1	1872	29724	15,87820512820512820512820512820512820513	Aragón
Marzo 2011	201103	Marzo	2011	A través de una ETT	Mujeres	Temporal	0	382	0	0	Aragón
Marzo 2011	201103	Marzo	2011	A través de una ETT	Mujeres	Temporal	1	864	7003	8,10532407407407407407407407407407407407	Aragón
Marzo 2011	201103	Marzo	2011	Otros	Hombres	Temporal	0	5218	0	0	Aragón
Marzo 2011	201103	Marzo	2011	Otros	Hombres	Temporal	1	5802	547814	94,41813167873147190623922785246466735608	Aragón
Marzo 2011	201103	Marzo	2011	Otros	Mujeres	Temporal	0	3819	0	0	Aragón
Marzo 2011	201103	Marzo	2011	Otros	Mujeres	Temporal	1	6548	388693	59,36056811240073304825901038485033598045	Aragón
Febrero 2011	201102	Febrero	2011	A través de una ETT	Hombres	Temporal	0	763	0	0	Aragón
Febrero 2011	201102	Febrero	2011	A través de una ETT	Hombres	Temporal	1	1583	18714	11,82185723310170562223626026531901452937	Aragón
Febrero 2011	201102	Febrero	2011	A través de una ETT	Mujeres	Temporal	0	490	0	0	Aragón
Febrero 2011	201102	Febrero	2011	A través de una ETT	Mujeres	Temporal	1	803	7114	8,85927770859277708592777085927770859278	Aragón
Febrero 2011	201102	Febrero	2011	Otros	Hombres	Temporal	0	4667	0	0	Aragón
Febrero 2011	201102	Febrero	2011	Otros	Hombres	Temporal	1	4726	473310	100,150232754972492594159966144731273804	Aragón
Febrero 2011	201102	Febrero	2011	Otros	Mujeres	Temporal	0	3515	0	0	Aragón
Febrero 2011	201102	Febrero	2011	Otros	Mujeres	Temporal	1	5309	352285	66,3561876059521567150122433603315125259	Aragón
Enero 2011	201101	Enero	2011	A través de una ETT	Hombres	Temporal	0	1170	0	0	Aragón
Enero 2011	201101	Enero	2011	A través de una ETT	Hombres	Temporal	1	1918	31735	16,5458811261730969760166840458811261731	Aragón
Enero 2011	201101	Enero	2011	A través de una ETT	Mujeres	Temporal	0	574	0	0	Aragón
Enero 2011	201101	Enero	2011	A través de una ETT	Mujeres	Temporal	1	833	12846	15,42136854741896758703481392557022809124	Aragón
Enero 2011	201101	Enero	2011	Otros	Hombres	Temporal	0	4795	0	0	Aragón
Enero 2011	201101	Enero	2011	Otros	Hombres	Temporal	1	5032	588580	116,96740858505564387917329093799682035	Aragón
Enero 2011	201101	Enero	2011	Otros	Mujeres	Temporal	0	3875	0	0	Aragón
Enero 2011	201101	Enero	2011	Otros	Mujeres	Temporal	1	5392	378561	70,207900593471810089020771513353115727	Aragón
Diciembre 2010	201012	Diciembre	2010	A través de una ETT	Hombres	Temporal	0	682	0	0	Aragón
Diciembre 2010	201012	Diciembre	2010	A través de una ETT	Hombres	Temporal	1	1772	17656	9,96388261851015801354401805869074492099	Aragón
Diciembre 2010	201012	Diciembre	2010	A través de una ETT	Mujeres	Temporal	0	478	0	0	Aragón
Diciembre 2010	201012	Diciembre	2010	A través de una ETT	Mujeres	Temporal	1	782	6828	8,73145780051150895140664961636828644501	Aragón
Diciembre 2010	201012	Diciembre	2010	Otros	Hombres	Temporal	0	4448	0	0	Aragón
Diciembre 2010	201012	Diciembre	2010	Otros	Hombres	Temporal	1	5170	519002	100,387234042553191489361702127659574468	Aragón
Diciembre 2010	201012	Diciembre	2010	Otros	Mujeres	Temporal	0	3861	0	0	Aragón
Diciembre 2010	201012	Diciembre	2010	Otros	Mujeres	Temporal	1	6975	409202	58,66695340501792114695340501792114695341	Aragón
Noviembre 2010	201011	Noviembre	2010	A través de una ETT	Hombres	Temporal	0	923	0	0	Aragón
Noviembre 2010	201011	Noviembre	2010	A través de una ETT	Hombres	Temporal	1	2476	24187	9,76857835218093699515347334410339256866	Aragón
Noviembre 2010	201011	Noviembre	2010	A través de una ETT	Mujeres	Temporal	0	489	0	0	Aragón
Noviembre 2010	201011	Noviembre	2010	A través de una ETT	Mujeres	Temporal	1	1160	11252	9,7	Aragón
Noviembre 2010	201011	Noviembre	2010	Otros	Hombres	Temporal	0	6324	0	0	Aragón
Noviembre 2010	201011	Noviembre	2010	Otros	Hombres	Temporal	1	6164	637498	103,422777417261518494484101232965606749	Aragón
Noviembre 2010	201011	Noviembre	2010	Otros	Mujeres	Temporal	0	4539	0	0	Aragón
Noviembre 2010	201011	Noviembre	2010	Otros	Mujeres	Temporal	1	7123	480194	67,4145725115821985118629790818475361505	Aragón
Octubre 2010	201010	Octubre	2010	A través de una ETT	Hombres	Temporal	0	1094	0	0	Aragón
Octubre 2010	201010	Octubre	2010	A través de una ETT	Hombres	Temporal	1	2102	24522	11,66603235014272121788772597526165556613	Aragón
Octubre 2010	201010	Octubre	2010	A través de una ETT	Mujeres	Temporal	0	541	0	0	Aragón
Octubre 2010	201010	Octubre	2010	A través de una ETT	Mujeres	Temporal	1	1031	11848	11,49175557710960232783705140640155189137	Aragón
Octubre 2010	201010	Octubre	2010	Otros	Hombres	Temporal	0	6939	0	0	Aragón
Octubre 2010	201010	Octubre	2010	Otros	Hombres	Temporal	1	7190	638069	88,74394993045897079276773296244784422809	Aragón
Octubre 2010	201010	Octubre	2010	Otros	Mujeres	Temporal	0	5466	0	0	Aragón
Octubre 2010	201010	Octubre	2010	Otros	Mujeres	Temporal	1	7885	560397	71,07127457197209892200380469245402663285	Aragón
Septiembre 2010	201009	Septiembre	2010	A través de una ETT	Hombres	Temporal	0	1050	0	0	Aragón
Septiembre 2010	201009	Septiembre	2010	A través de una ETT	Hombres	Temporal	1	1870	25111	13,42834224598930481283422459893048128342	Aragón
Septiembre 2010	201009	Septiembre	2010	A través de una ETT	Mujeres	Temporal	0	553	0	0	Aragón
Septiembre 2010	201009	Septiembre	2010	A través de una ETT	Mujeres	Temporal	1	811	8916	10,99383477188655980271270036991368680641	Aragón
Septiembre 2010	201009	Septiembre	2010	Otros	Hombres	Temporal	0	9396	0	0	Aragón
Septiembre 2010	201009	Septiembre	2010	Otros	Hombres	Temporal	1	8782	664688	75,68754270097927579139148257800045547711	Aragón
Septiembre 2010	201009	Septiembre	2010	Otros	Mujeres	Temporal	0	6706	0	0	Aragón
Septiembre 2010	201009	Septiembre	2010	Otros	Mujeres	Temporal	1	8950	653291	72,99340782122905027932960893854748603352	Aragón
Agosto 2010	201008	Agosto	2010	A través de una ETT	Hombres	Temporal	0	1203	0	0	Aragón
Agosto 2010	201008	Agosto	2010	A través de una ETT	Hombres	Temporal	1	1664	23791	14,29747596153846153846153846153846153846	Aragón
Agosto 2010	201008	Agosto	2010	A través de una ETT	Mujeres	Temporal	0	536	0	0	Aragón
Agosto 2010	201008	Agosto	2010	A través de una ETT	Mujeres	Temporal	1	717	10525	14,67921896792189679218967921896792189679	Aragón
Agosto 2010	201008	Agosto	2010	Otros	Hombres	Temporal	0	6822	0	0	Aragón
Agosto 2010	201008	Agosto	2010	Otros	Hombres	Temporal	1	6988	384846	55,07240984544934172867773325701202060675	Aragón
Agosto 2010	201008	Agosto	2010	Otros	Mujeres	Temporal	0	4205	0	0	Aragón
Agosto 2010	201008	Agosto	2010	Otros	Mujeres	Temporal	1	6955	318524	45,79784327821710999281092739036664270309	Aragón
Julio 2010	201007	Julio	2010	A través de una ETT	Hombres	Temporal	0	1245	0	0	Aragón
Julio 2010	201007	Julio	2010	A través de una ETT	Hombres	Temporal	1	1872	22567	12,05502136752136752136752136752136752137	Aragón
Julio 2010	201007	Julio	2010	A través de una ETT	Mujeres	Temporal	0	556	0	0	Aragón
Julio 2010	201007	Julio	2010	A través de una ETT	Mujeres	Temporal	1	801	11658	14,55430711610486891385767790262172284644	Aragón
Julio 2010	201007	Julio	2010	Otros	Hombres	Temporal	0	8226	0	0	Aragón
Julio 2010	201007	Julio	2010	Otros	Hombres	Temporal	1	9903	688075	69,48147026153690800767444208825608401494	Aragón
Julio 2010	201007	Julio	2010	Otros	Mujeres	Temporal	0	5770	0	0	Aragón
Julio 2010	201007	Julio	2010	Otros	Mujeres	Temporal	1	9803	518375	52,87922064674079363460165255534020197899	Aragón
Junio 2010	201006	Junio	2010	A través de una ETT	Hombres	Temporal	0	952	0	0	Aragón
Junio 2010	201006	Junio	2010	A través de una ETT	Hombres	Temporal	1	1902	29979	15,76182965299684542586750788643533123028	Aragón
Junio 2010	201006	Junio	2010	A través de una ETT	Mujeres	Temporal	0	616	0	0	Aragón
Junio 2010	201006	Junio	2010	A través de una ETT	Mujeres	Temporal	1	1201	16831	14,01415487094088259783513738551207327227	Aragón
Junio 2010	201006	Junio	2010	Otros	Hombres	Temporal	0	8897	0	0	Aragón
Junio 2010	201006	Junio	2010	Otros	Hombres	Temporal	1	8821	628495	71,24985829271057703208253032535993651513	Aragón
Junio 2010	201006	Junio	2010	Otros	Mujeres	Temporal	0	6389	0	0	Aragón
Junio 2010	201006	Junio	2010	Otros	Mujeres	Temporal	1	8832	471724	53,41077898550724637681159420289855072464	Aragón
Mayo 2010	201005	Mayo	2010	A través de una ETT	Hombres	Temporal	0	1074	0	0	Aragón
Mayo 2010	201005	Mayo	2010	A través de una ETT	Hombres	Temporal	1	1379	19592	14,20739666424945612762871646120377084844	Aragón
Mayo 2010	201005	Mayo	2010	A través de una ETT	Mujeres	Temporal	0	831	0	0	Aragón
Mayo 2010	201005	Mayo	2010	A través de una ETT	Mujeres	Temporal	1	807	10898	13,50433705080545229244114002478314745973	Aragón
Mayo 2010	201005	Mayo	2010	Otros	Hombres	Temporal	0	9334	0	0	Aragón
Mayo 2010	201005	Mayo	2010	Otros	Hombres	Temporal	1	7175	731649	101,971986062717770034843205574912891986	Aragón
Mayo 2010	201005	Mayo	2010	Otros	Mujeres	Temporal	0	5658	0	0	Aragón
Mayo 2010	201005	Mayo	2010	Otros	Mujeres	Temporal	1	7179	440216	61,31996099735339183730324557737846496727	Aragón
Abril 2010	201004	Abril	2010	A través de una ETT	Hombres	Temporal	0	922	0	0	Aragón
Abril 2010	201004	Abril	2010	A través de una ETT	Hombres	Temporal	1	1202	16649	13,85108153078202995008319467554076539101	Aragón
Abril 2010	201004	Abril	2010	A través de una ETT	Mujeres	Temporal	0	592	0	0	Aragón
Abril 2010	201004	Abril	2010	A través de una ETT	Mujeres	Temporal	1	580	13002	22,41724137931034482758620689655172413793	Aragón
Abril 2010	201004	Abril	2010	Otros	Hombres	Temporal	0	5331	0	0	Aragón
Abril 2010	201004	Abril	2010	Otros	Hombres	Temporal	1	5024	568578	113,17237261146496815286624203821656051	Aragón
Abril 2010	201004	Abril	2010	Otros	Mujeres	Temporal	0	3624	0	0	Aragón
Abril 2010	201004	Abril	2010	Otros	Mujeres	Temporal	1	5882	335929	57,11135668140088405304318259095545732744	Aragón
Marzo 2010	201003	Marzo	2010	A través de una ETT	Hombres	Temporal	0	1362	0	0	Aragón
Marzo 2010	201003	Marzo	2010	A través de una ETT	Hombres	Temporal	1	1334	16380	12,27886056971514242878560719640179910045	Aragón
Marzo 2010	201003	Marzo	2010	A través de una ETT	Mujeres	Temporal	0	765	0	0	Aragón
Marzo 2010	201003	Marzo	2010	A través de una ETT	Mujeres	Temporal	1	565	9138	16,17345132743362831858407079646017699115	Aragón
Marzo 2010	201003	Marzo	2010	Otros	Hombres	Temporal	0	5095	0	0	Aragón
Marzo 2010	201003	Marzo	2010	Otros	Hombres	Temporal	1	5567	606661	108,974492545356565475121250224537452847	Aragón
Marzo 2010	201003	Marzo	2010	Otros	Mujeres	Temporal	0	3704	0	0	Aragón
Marzo 2010	201003	Marzo	2010	Otros	Mujeres	Temporal	1	6522	400109	61,34759276295614842072983747316773995707	Aragón
Febrero 2010	201002	Febrero	2010	A través de una ETT	Hombres	Temporal	0	1298	0	0	Aragón
Febrero 2010	201002	Febrero	2010	A través de una ETT	Hombres	Temporal	1	1187	18418	15,51642796967144060657118786857624262848	Aragón
Febrero 2010	201002	Febrero	2010	A través de una ETT	Mujeres	Temporal	0	612	0	0	Aragón
Febrero 2010	201002	Febrero	2010	A través de una ETT	Mujeres	Temporal	1	500	10170	20,34	Aragón
Febrero 2010	201002	Febrero	2010	Otros	Hombres	Temporal	0	4670	0	0	Aragón
Febrero 2010	201002	Febrero	2010	Otros	Hombres	Temporal	1	4634	493840	106,568839015968925334484246870953819594	Aragón
Febrero 2010	201002	Febrero	2010	Otros	Mujeres	Temporal	0	3434	0	0	Aragón
Febrero 2010	201002	Febrero	2010	Otros	Mujeres	Temporal	1	5371	341017	63,49227331967976168311301433625023273133	Aragón
Enero 2010	201001	Enero	2010	A través de una ETT	Hombres	Temporal	0	1203	0	0	Aragón
Enero 2010	201001	Enero	2010	A través de una ETT	Hombres	Temporal	1	1125	16112	14,32177777777777777777777777777777777778	Aragón
Enero 2010	201001	Enero	2010	A través de una ETT	Mujeres	Temporal	0	685	0	0	Aragón
Enero 2010	201001	Enero	2010	A través de una ETT	Mujeres	Temporal	1	524	7733	14,75763358778625954198473282442748091603	Aragón
Enero 2010	201001	Enero	2010	Otros	Hombres	Temporal	0	4812	0	0	Aragón
