Año	Nº Accidentes	Código	Municipio	Temporalidad	Sector Código	Sector Descripción
2015	26	22112	Fraga	Indefinido	1	Agricultura, ganadería y pesca
2015	39	22112	Fraga	Temporal	1	Agricultura, ganadería y pesca
2015	5	22112	Fraga	Sin clasificar	1	Agricultura, ganadería y pesca
2015	28	22112	Fraga	Indefinido	2	Industria y energía
2015	12	22112	Fraga	Temporal	2	Industria y energía
2015	11	22112	Fraga	Indefinido	3	Construcción
2015	20	22112	Fraga	Temporal	3	Construcción
2015	45	22112	Fraga	Indefinido	4	Servicios
2015	29	22112	Fraga	Temporal	4	Servicios
2015	2	22112	Fraga	Sin clasificar	4	Servicios
2015	20	22125	Huesca	Indefinido	1	Agricultura, ganadería y pesca
2015	3	22125	Huesca	Temporal	1	Agricultura, ganadería y pesca
2015	40	22125	Huesca	Indefinido	2	Industria y energía
2015	27	22125	Huesca	Temporal	2	Industria y energía
2015	33	22125	Huesca	Indefinido	3	Construcción
2015	24	22125	Huesca	Temporal	3	Construcción
2015	6	22125	Huesca	Sin clasificar	3	Construcción
2015	250	22125	Huesca	Indefinido	4	Servicios
2015	134	22125	Huesca	Temporal	4	Servicios
2015	2	22125	Huesca	Sin clasificar	4	Servicios
2015	2	22130	Jaca	Temporal	1	Agricultura, ganadería y pesca
2015	1	22130	Jaca	Indefinido	2	Industria y energía
2015	5	22130	Jaca	Indefinido	3	Construcción
2015	5	22130	Jaca	Temporal	3	Construcción
2015	1	22130	Jaca	Sin clasificar	3	Construcción
2015	42	22130	Jaca	Indefinido	4	Servicios
2015	20	22130	Jaca	Temporal	4	Servicios
2015	1	22130	Jaca	Sin clasificar	4	Servicios
2015	2	22158	Monzón	Indefinido	1	Agricultura, ganadería y pesca
2015	2	22158	Monzón	Temporal	1	Agricultura, ganadería y pesca
2015	2	22158	Monzón	Sin clasificar	1	Agricultura, ganadería y pesca
2015	55	22158	Monzón	Indefinido	2	Industria y energía
2015	48	22158	Monzón	Temporal	2	Industria y energía
2015	10	22158	Monzón	Indefinido	3	Construcción
2015	12	22158	Monzón	Temporal	3	Construcción
2015	1	22158	Monzón	Sin clasificar	3	Construcción
2015	58	22158	Monzón	Indefinido	4	Servicios
2015	31	22158	Monzón	Temporal	4	Servicios
2015	2	22158	Monzón	Sin clasificar	4	Servicios
2015	2	22199	Sabiñánigo	Indefinido	1	Agricultura, ganadería y pesca
2015	4	22199	Sabiñánigo	Indefinido	2	Industria y energía
2015	6	22199	Sabiñánigo	Temporal	2	Industria y energía
2015	1	22199	Sabiñánigo	Indefinido	3	Construcción
2015	7	22199	Sabiñánigo	Temporal	3	Construcción
2015	1	22199	Sabiñánigo	Sin clasificar	3	Construcción
2015	12	22199	Sabiñánigo	Indefinido	4	Servicios
2015	7	22199	Sabiñánigo	Temporal	4	Servicios
2015	4	44013	Alcañiz	Indefinido	1	Agricultura, ganadería y pesca
2015	8	44013	Alcañiz	Temporal	1	Agricultura, ganadería y pesca
2015	1	44013	Alcañiz	Sin clasificar	1	Agricultura, ganadería y pesca
2015	18	44013	Alcañiz	Indefinido	2	Industria y energía
2015	8	44013	Alcañiz	Temporal	2	Industria y energía
2015	2	44013	Alcañiz	Indefinido	3	Construcción
2015	1	44013	Alcañiz	Temporal	3	Construcción
2015	36	44013	Alcañiz	Indefinido	4	Servicios
2015	12	44013	Alcañiz	Temporal	4	Servicios
2015	1	44013	Alcañiz	Sin clasificar	4	Servicios
2015	2	44025	Andorra	Temporal	1	Agricultura, ganadería y pesca
2015	7	44025	Andorra	Indefinido	2	Industria y energía
2015	6	44025	Andorra	Temporal	2	Industria y energía
2015	2	44025	Andorra	Indefinido	3	Construcción
2015	6	44025	Andorra	Temporal	3	Construcción
2015	15	44025	Andorra	Indefinido	4	Servicios
2015	7	44025	Andorra	Temporal	4	Servicios
2015	16	44216	Teruel	Indefinido	1	Agricultura, ganadería y pesca
2015	7	44216	Teruel	Temporal	1	Agricultura, ganadería y pesca
2015	4	44216	Teruel	Sin clasificar	1	Agricultura, ganadería y pesca
2015	58	44216	Teruel	Indefinido	2	Industria y energía
2015	13	44216	Teruel	Temporal	2	Industria y energía
2015	19	44216	Teruel	Indefinido	3	Construcción
2015	15	44216	Teruel	Temporal	3	Construcción
2015	2	44216	Teruel	Sin clasificar	3	Construcción
2015	111	44216	Teruel	Indefinido	4	Servicios
2015	62	44216	Teruel	Temporal	4	Servicios
2015	6	44216	Teruel	Sin clasificar	4	Servicios
2015	1	50008	Alagón	Indefinido	1	Agricultura, ganadería y pesca
2015	3	50008	Alagón	Temporal	1	Agricultura, ganadería y pesca
2015	19	50008	Alagón	Indefinido	2	Industria y energía
2015	2	50008	Alagón	Temporal	2	Industria y energía
2015	2	50008	Alagón	Indefinido	3	Construcción
2015	15	50008	Alagón	Indefinido	4	Servicios
2015	7	50008	Alagón	Temporal	4	Servicios
2015	2	50025	Almunia de Doña Godina (La)	Indefinido	1	Agricultura, ganadería y pesca
2015	12	50025	Almunia de Doña Godina (La)	Temporal	1	Agricultura, ganadería y pesca
2015	1	50025	Almunia de Doña Godina (La)	Sin clasificar	1	Agricultura, ganadería y pesca
2015	12	50025	Almunia de Doña Godina (La)	Indefinido	2	Industria y energía
2015	3	50025	Almunia de Doña Godina (La)	Temporal	2	Industria y energía
2015	1	50025	Almunia de Doña Godina (La)	Sin clasificar	2	Industria y energía
2015	3	50025	Almunia de Doña Godina (La)	Indefinido	3	Construcción
2015	1	50025	Almunia de Doña Godina (La)	Temporal	3	Construcción
2015	39	50025	Almunia de Doña Godina (La)	Indefinido	4	Servicios
2015	30	50025	Almunia de Doña Godina (La)	Temporal	4	Servicios
2015	3	50067	Calatayud	Indefinido	1	Agricultura, ganadería y pesca
2015	4	50067	Calatayud	Temporal	1	Agricultura, ganadería y pesca
2015	3	50067	Calatayud	Sin clasificar	1	Agricultura, ganadería y pesca
2015	20	50067	Calatayud	Indefinido	2	Industria y energía
2015	14	50067	Calatayud	Temporal	2	Industria y energía
2015	12	50067	Calatayud	Indefinido	3	Construcción
2015	7	50067	Calatayud	Temporal	3	Construcción
2015	2	50067	Calatayud	Sin clasificar	3	Construcción
2015	40	50067	Calatayud	Indefinido	4	Servicios
2015	43	50067	Calatayud	Temporal	4	Servicios
2015	1	50067	Calatayud	Sin clasificar	4	Servicios
2015	2	50074	Caspe	Indefinido	1	Agricultura, ganadería y pesca
2015	24	50074	Caspe	Temporal	1	Agricultura, ganadería y pesca
2015	3	50074	Caspe	Indefinido	2	Industria y energía
2015	1	50074	Caspe	Temporal	2	Industria y energía
2015	4	50074	Caspe	Indefinido	3	Construcción
2015	2	50074	Caspe	Temporal	3	Construcción
2015	30	50074	Caspe	Indefinido	4	Servicios
2015	18	50074	Caspe	Temporal	4	Servicios
2015	3	50089	Cuarte de Huerva	Indefinido	1	Agricultura, ganadería y pesca
2015	1	50089	Cuarte de Huerva	Temporal	1	Agricultura, ganadería y pesca
2015	48	50089	Cuarte de Huerva	Indefinido	2	Industria y energía
2015	28	50089	Cuarte de Huerva	Temporal	2	Industria y energía
2015	1	50089	Cuarte de Huerva	Sin clasificar	2	Industria y energía
2015	8	50089	Cuarte de Huerva	Indefinido	3	Construcción
2015	13	50089	Cuarte de Huerva	Temporal	3	Construcción
2015	2	50089	Cuarte de Huerva	Sin clasificar	3	Construcción
2015	50	50089	Cuarte de Huerva	Indefinido	4	Servicios
2015	21	50089	Cuarte de Huerva	Temporal	4	Servicios
2015	2	50089	Cuarte de Huerva	Sin clasificar	4	Servicios
2015	19	50095	Ejea de los Caballeros	Indefinido	1	Agricultura, ganadería y pesca
2015	18	50095	Ejea de los Caballeros	Temporal	1	Agricultura, ganadería y pesca
2015	2	50095	Ejea de los Caballeros	Sin clasificar	1	Agricultura, ganadería y pesca
2015	58	50095	Ejea de los Caballeros	Indefinido	2	Industria y energía
2015	34	50095	Ejea de los Caballeros	Temporal	2	Industria y energía
2015	10	50095	Ejea de los Caballeros	Indefinido	3	Construcción
2015	8	50095	Ejea de los Caballeros	Temporal	3	Construcción
2015	30	50095	Ejea de los Caballeros	Indefinido	4	Servicios
2015	25	50095	Ejea de los Caballeros	Temporal	4	Servicios
2015	12	50163	María de Huerva	Indefinido	2	Industria y energía
2015	4	50163	María de Huerva	Temporal	2	Industria y energía
2015	3	50163	María de Huerva	Indefinido	3	Construcción
2015	1	50163	María de Huerva	Temporal	3	Construcción
2015	1	50163	María de Huerva	Sin clasificar	3	Construcción
2015	5	50163	María de Huerva	Indefinido	4	Servicios
2015	6	50163	María de Huerva	Temporal	4	Servicios
2015	4	50163	María de Huerva	Sin clasificar	4	Servicios
2015	2	50182	Muela (La)	Indefinido	1	Agricultura, ganadería y pesca
2015	2	50182	Muela (La)	Temporal	1	Agricultura, ganadería y pesca
2015	1	50182	Muela (La)	Sin clasificar	1	Agricultura, ganadería y pesca
2015	43	50182	Muela (La)	Indefinido	2	Industria y energía
2015	21	50182	Muela (La)	Temporal	2	Industria y energía
2015	6	50182	Muela (La)	Indefinido	3	Construcción
2015	4	50182	Muela (La)	Temporal	3	Construcción
2015	66	50182	Muela (La)	Indefinido	4	Servicios
2015	23	50182	Muela (La)	Temporal	4	Servicios
2015	3	50182	Muela (La)	Sin clasificar	4	Servicios
2015	1	50219	Puebla de Alfindén (La)	Indefinido	1	Agricultura, ganadería y pesca
2015	80	50219	Puebla de Alfindén (La)	Indefinido	2	Industria y energía
2015	34	50219	Puebla de Alfindén (La)	Temporal	2	Industria y energía
2015	1	50219	Puebla de Alfindén (La)	Sin clasificar	2	Industria y energía
2015	5	50219	Puebla de Alfindén (La)	Indefinido	3	Construcción
2015	4	50219	Puebla de Alfindén (La)	Temporal	3	Construcción
2015	1	50219	Puebla de Alfindén (La)	Sin clasificar	3	Construcción
2015	41	50219	Puebla de Alfindén (La)	Indefinido	4	Servicios
2015	20	50219	Puebla de Alfindén (La)	Temporal	4	Servicios
2015	6	50251	Tarazona	Indefinido	1	Agricultura, ganadería y pesca
2015	1	50251	Tarazona	Sin clasificar	1	Agricultura, ganadería y pesca
2015	28	50251	Tarazona	Indefinido	2	Industria y energía
2015	13	50251	Tarazona	Temporal	2	Industria y energía
2015	1	50251	Tarazona	Sin clasificar	2	Industria y energía
2015	6	50251	Tarazona	Indefinido	3	Construcción
2015	8	50251	Tarazona	Temporal	3	Construcción
2015	29	50251	Tarazona	Indefinido	4	Servicios
2015	15	50251	Tarazona	Temporal	4	Servicios
2015	20	50252	Tauste	Indefinido	1	Agricultura, ganadería y pesca
2015	12	50252	Tauste	Temporal	1	Agricultura, ganadería y pesca
2015	22	50252	Tauste	Indefinido	2	Industria y energía
2015	16	50252	Tauste	Temporal	2	Industria y energía
2015	8	50252	Tauste	Indefinido	3	Construcción
2015	4	50252	Tauste	Temporal	3	Construcción
2015	16	50252	Tauste	Indefinido	4	Servicios
2015	12	50252	Tauste	Temporal	4	Servicios
2015	1	50272	Utebo	Indefinido	1	Agricultura, ganadería y pesca
2015	3	50272	Utebo	Temporal	1	Agricultura, ganadería y pesca
2015	58	50272	Utebo	Indefinido	2	Industria y energía
2015	18	50272	Utebo	Temporal	2	Industria y energía
2015	5	50272	Utebo	Indefinido	3	Construcción
2015	9	50272	Utebo	Temporal	3	Construcción
2015	43	50272	Utebo	Indefinido	4	Servicios
2015	9	50272	Utebo	Temporal	4	Servicios
2015	33	50297	Zaragoza	Indefinido	1	Agricultura, ganadería y pesca
2015	18	50297	Zaragoza	Temporal	1	Agricultura, ganadería y pesca
2015	1	50297	Zaragoza	Sin clasificar	1	Agricultura, ganadería y pesca
2015	819	50297	Zaragoza	Indefinido	2	Industria y energía
2015	309	50297	Zaragoza	Temporal	2	Industria y energía
2015	7	50297	Zaragoza	Sin clasificar	2	Industria y energía
2015	224	50297	Zaragoza	Indefinido	3	Construcción
2015	216	50297	Zaragoza	Temporal	3	Construcción
2015	13	50297	Zaragoza	Sin clasificar	3	Construcción
2015	2728	50297	Zaragoza	Indefinido	4	Servicios
2015	1144	50297	Zaragoza	Temporal	4	Servicios
2015	44	50297	Zaragoza	Sin clasificar	4	Servicios
2015	1	50298	Zuera	Indefinido	1	Agricultura, ganadería y pesca
2015	1	50298	Zuera	Temporal	1	Agricultura, ganadería y pesca
2015	43	50298	Zuera	Indefinido	2	Industria y energía
2015	24	50298	Zuera	Temporal	2	Industria y energía
2015	3	50298	Zuera	Indefinido	3	Construcción
2015	2	50298	Zuera	Temporal	3	Construcción
2015	31	50298	Zuera	Indefinido	4	Servicios
2015	13	50298	Zuera	Temporal	4	Servicios
2014	3	22048	Barbastro	Indefinido	1	Agricultura, ganadería y pesca
2014	10	22048	Barbastro	Temporal	1	Agricultura, ganadería y pesca
2014	18	22048	Barbastro	Indefinido	2	Industria y energía
2014	17	22048	Barbastro	Temporal	2	Industria y energía
2014	8	22048	Barbastro	Indefinido	3	Construcción
2014	3	22048	Barbastro	Temporal	3	Construcción
2014	64	22048	Barbastro	Indefinido	4	Servicios
2014	30	22048	Barbastro	Temporal	4	Servicios
2014	4	22048	Barbastro	Sin clasificar	4	Servicios
2014	4	22061	Binéfar	Indefinido	1	Agricultura, ganadería y pesca
2014	3	22061	Binéfar	Temporal	1	Agricultura, ganadería y pesca
2014	44	22061	Binéfar	Indefinido	2	Industria y energía
2014	15	22061	Binéfar	Temporal	2	Industria y energía
2014	12	22061	Binéfar	Indefinido	3	Construcción
2014	5	22061	Binéfar	Temporal	3	Construcción
2014	1	22061	Binéfar	Sin clasificar	3	Construcción
2014	28	22061	Binéfar	Indefinido	4	Servicios
2014	7	22061	Binéfar	Temporal	4	Servicios
2014	2	22061	Binéfar	Sin clasificar	4	Servicios
2014	8	22112	Fraga	Indefinido	1	Agricultura, ganadería y pesca
2014	43	22112	Fraga	Temporal	1	Agricultura, ganadería y pesca
2014	4	22112	Fraga	Sin clasificar	1	Agricultura, ganadería y pesca
2014	31	22112	Fraga	Indefinido	2	Industria y energía
2014	30	22112	Fraga	Temporal	2	Industria y energía
2014	6	22112	Fraga	Indefinido	3	Construcción
2014	15	22112	Fraga	Temporal	3	Construcción
2014	52	22112	Fraga	Indefinido	4	Servicios
2014	17	22112	Fraga	Temporal	4	Servicios
2014	2	22112	Fraga	Sin clasificar	4	Servicios
2014	27	22125	Huesca	Indefinido	1	Agricultura, ganadería y pesca
2014	8	22125	Huesca	Temporal	1	Agricultura, ganadería y pesca
2014	1	22125	Huesca	Sin clasificar	1	Agricultura, ganadería y pesca
2014	59	22125	Huesca	Indefinido	2	Industria y energía
2014	16	22125	Huesca	Temporal	2	Industria y energía
2014	1	22125	Huesca	Sin clasificar	2	Industria y energía
2014	29	22125	Huesca	Indefinido	3	Construcción
2014	21	22125	Huesca	Temporal	3	Construcción
2014	4	22125	Huesca	Sin clasificar	3	Construcción
2014	229	22125	Huesca	Indefinido	4	Servicios
2014	127	22125	Huesca	Temporal	4	Servicios
2014	3	22125	Huesca	Sin clasificar	4	Servicios
2014	1	22130	Jaca	Sin clasificar	1	Agricultura, ganadería y pesca
2014	7	22130	Jaca	Indefinido	2	Industria y energía
2014	9	22130	Jaca	Indefinido	3	Construcción
2014	2	22130	Jaca	Temporal	3	Construcción
2014	56	22130	Jaca	Indefinido	4	Servicios
2014	18	22130	Jaca	Temporal	4	Servicios
2014	2	22130	Jaca	Sin clasificar	4	Servicios
2014	2	22158	Monzón	Indefinido	1	Agricultura, ganadería y pesca
2014	2	22158	Monzón	Temporal	1	Agricultura, ganadería y pesca
2014	3	22158	Monzón	Sin clasificar	1	Agricultura, ganadería y pesca
2014	55	22158	Monzón	Indefinido	2	Industria y energía
2014	26	22158	Monzón	Temporal	2	Industria y energía
2014	10	22158	Monzón	Indefinido	3	Construcción
2014	3	22158	Monzón	Temporal	3	Construcción
2014	54	22158	Monzón	Indefinido	4	Servicios
2014	34	22158	Monzón	Temporal	4	Servicios
2014	2	22158	Monzón	Sin clasificar	4	Servicios
2014	2	22199	Sabiñánigo	Indefinido	1	Agricultura, ganadería y pesca
2014	1	22199	Sabiñánigo	Temporal	1	Agricultura, ganadería y pesca
2014	3	22199	Sabiñánigo	Indefinido	2	Industria y energía
2014	1	22199	Sabiñánigo	Temporal	2	Industria y energía
2014	13	22199	Sabiñánigo	Indefinido	3	Construcción
2014	7	22199	Sabiñánigo	Temporal	3	Construcción
2014	1	22199	Sabiñánigo	Sin clasificar	3	Construcción
2014	15	22199	Sabiñánigo	Indefinido	4	Servicios
2014	8	22199	Sabiñánigo	Temporal	4	Servicios
2014	1	22199	Sabiñánigo	Sin clasificar	4	Servicios
2014	6	44013	Alcañiz	Temporal	1	Agricultura, ganadería y pesca
2014	4	44013	Alcañiz	Sin clasificar	1	Agricultura, ganadería y pesca
2014	19	44013	Alcañiz	Indefinido	2	Industria y energía
2014	6	44013	Alcañiz	Temporal	2	Industria y energía
2014	6	44013	Alcañiz	Indefinido	3	Construcción
2014	12	44013	Alcañiz	Temporal	3	Construcción
2014	57	44013	Alcañiz	Indefinido	4	Servicios
2014	24	44013	Alcañiz	Temporal	4	Servicios
2014	1	44013	Alcañiz	Sin clasificar	4	Servicios
2014	6	44025	Andorra	Indefinido	2	Industria y energía
2014	2	44025	Andorra	Temporal	2	Industria y energía
2014	2	44025	Andorra	Indefinido	3	Construcción
2014	9	44025	Andorra	Temporal	3	Construcción
2014	24	44025	Andorra	Indefinido	4	Servicios
2014	7	44025	Andorra	Temporal	4	Servicios
2014	20	44216	Teruel	Indefinido	1	Agricultura, ganadería y pesca
2014	10	44216	Teruel	Temporal	1	Agricultura, ganadería y pesca
2014	2	44216	Teruel	Sin clasificar	1	Agricultura, ganadería y pesca
2014	63	44216	Teruel	Indefinido	2	Industria y energía
2014	16	44216	Teruel	Temporal	2	Industria y energía
2014	1	44216	Teruel	Sin clasificar	2	Industria y energía
2014	20	44216	Teruel	Indefinido	3	Construcción
2014	11	44216	Teruel	Temporal	3	Construcción
2014	6	44216	Teruel	Sin clasificar	3	Construcción
2014	124	44216	Teruel	Indefinido	4	Servicios
2014	70	44216	Teruel	Temporal	4	Servicios
2014	7	44216	Teruel	Sin clasificar	4	Servicios
2014	6	50008	Alagón	Temporal	1	Agricultura, ganadería y pesca
2014	23	50008	Alagón	Indefinido	2	Industria y energía
2014	3	50008	Alagón	Temporal	2	Industria y energía
2014	4	50008	Alagón	Indefinido	3	Construcción
2014	3	50008	Alagón	Temporal	3	Construcción
2014	1	50008	Alagón	Sin clasificar	3	Construcción
2014	10	50008	Alagón	Indefinido	4	Servicios
2014	10	50008	Alagón	Temporal	4	Servicios
2014	1	50008	Alagón	Sin clasificar	4	Servicios
2014	3	50025	Almunia de Doña Godina (La)	Indefinido	1	Agricultura, ganadería y pesca
2014	25	50025	Almunia de Doña Godina (La)	Temporal	1	Agricultura, ganadería y pesca
2014	11	50025	Almunia de Doña Godina (La)	Indefinido	2	Industria y energía
2014	11	50025	Almunia de Doña Godina (La)	Temporal	2	Industria y energía
2014	1	50025	Almunia de Doña Godina (La)	Indefinido	3	Construcción
2014	1	50025	Almunia de Doña Godina (La)	Temporal	3	Construcción
2014	40	50025	Almunia de Doña Godina (La)	Indefinido	4	Servicios
2014	18	50025	Almunia de Doña Godina (La)	Temporal	4	Servicios
2014	2	50067	Calatayud	Indefinido	1	Agricultura, ganadería y pesca
2014	6	50067	Calatayud	Temporal	1	Agricultura, ganadería y pesca
2014	1	50067	Calatayud	Sin clasificar	1	Agricultura, ganadería y pesca
2014	11	50067	Calatayud	Indefinido	2	Industria y energía
2014	6	50067	Calatayud	Temporal	2	Industria y energía
2014	7	50067	Calatayud	Indefinido	3	Construcción
2014	8	50067	Calatayud	Temporal	3	Construcción
2014	56	50067	Calatayud	Indefinido	4	Servicios
2014	44	50067	Calatayud	Temporal	4	Servicios
2014	5	50074	Caspe	Indefinido	1	Agricultura, ganadería y pesca
2014	16	50074	Caspe	Temporal	1	Agricultura, ganadería y pesca
2014	1	50074	Caspe	Sin clasificar	1	Agricultura, ganadería y pesca
2014	3	50074	Caspe	Indefinido	2	Industria y energía
2014	2	50074	Caspe	Temporal	2	Industria y energía
2014	1	50074	Caspe	Indefinido	3	Construcción
2014	2	50074	Caspe	Temporal	3	Construcción
2014	22	50074	Caspe	Indefinido	4	Servicios
2014	9	50074	Caspe	Temporal	4	Servicios
2014	1	50089	Cuarte de Huerva	Indefinido	1	Agricultura, ganadería y pesca
2014	1	50089	Cuarte de Huerva	Temporal	1	Agricultura, ganadería y pesca
