Mes y año	Mes (código)	Sexo	Edad (grupos quinquenales)	Número de contratos	CCAA nombre
Enero 2019	201901	Mujeres	30-34	2892	Aragón
Enero 2019	201901	Hombres	35-39	3230	Aragón
Enero 2019	201901	Mujeres	35-39	2776	Aragón
Enero 2019	201901	Hombres	40-44	3476	Aragón
Enero 2019	201901	Mujeres	40-44	2937	Aragón
Enero 2019	201901	Hombres	45-49	2669	Aragón
Enero 2019	201901	Mujeres	45-49	2580	Aragón
Enero 2019	201901	Hombres	50-54	2060	Aragón
Enero 2019	201901	Mujeres	50-54	1934	Aragón
Enero 2019	201901	Hombres	55-59	1185	Aragón
Enero 2019	201901	Mujeres	55-59	1169	Aragón
Enero 2019	201901	Hombres	60-64	461	Aragón
Enero 2019	201901	Mujeres	60-64	321	Aragón
Enero 2019	201901	Hombres	Más de 64	48	Aragón
Enero 2019	201901	Mujeres	Más de 64	41	Aragón
Diciembre 2018	201812	Hombres	16-19	999	Aragón
Diciembre 2018	201812	Mujeres	16-19	785	Aragón
Diciembre 2018	201812	Hombres	20-24	3657	Aragón
Diciembre 2018	201812	Mujeres	20-24	3387	Aragón
Diciembre 2018	201812	Hombres	25-29	3203	Aragón
Diciembre 2018	201812	Mujeres	25-29	3030	Aragón
Diciembre 2018	201812	Hombres	30-34	2530	Aragón
Diciembre 2018	201812	Mujeres	30-34	2498	Aragón
Diciembre 2018	201812	Hombres	35-39	2492	Aragón
Diciembre 2018	201812	Mujeres	35-39	2448	Aragón
Diciembre 2018	201812	Hombres	40-44	2737	Aragón
Diciembre 2018	201812	Mujeres	40-44	2709	Aragón
Diciembre 2018	201812	Hombres	45-49	2119	Aragón
Diciembre 2018	201812	Mujeres	45-49	2258	Aragón
Diciembre 2018	201812	Hombres	50-54	1686	Aragón
Diciembre 2018	201812	Mujeres	50-54	1782	Aragón
Diciembre 2018	201812	Hombres	55-59	1047	Aragón
Diciembre 2018	201812	Mujeres	55-59	1058	Aragón
Diciembre 2018	201812	Hombres	60-64	576	Aragón
Diciembre 2018	201812	Mujeres	60-64	442	Aragón
Diciembre 2018	201812	Hombres	Más de 64	39	Aragón
Diciembre 2018	201812	Mujeres	Más de 64	42	Aragón
Noviembre 2018	201811	Hombres	16-19	1054	Aragón
Noviembre 2018	201811	Mujeres	16-19	886	Aragón
Noviembre 2018	201811	Hombres	20-24	4248	Aragón
Noviembre 2018	201811	Mujeres	20-24	3598	Aragón
Noviembre 2018	201811	Hombres	25-29	3770	Aragón
Noviembre 2018	201811	Mujeres	25-29	3514	Aragón
Noviembre 2018	201811	Hombres	30-34	3187	Aragón
Noviembre 2018	201811	Mujeres	30-34	2935	Aragón
Noviembre 2018	201811	Hombres	35-39	3279	Aragón
Noviembre 2018	201811	Mujeres	35-39	2786	Aragón
Noviembre 2018	201811	Hombres	40-44	3336	Aragón
Noviembre 2018	201811	Mujeres	40-44	2958	Aragón
Noviembre 2018	201811	Hombres	45-49	2576	Aragón
Noviembre 2018	201811	Mujeres	45-49	2661	Aragón
Noviembre 2018	201811	Hombres	50-54	2090	Aragón
Noviembre 2018	201811	Mujeres	50-54	1913	Aragón
Noviembre 2018	201811	Hombres	55-59	1262	Aragón
Noviembre 2018	201811	Mujeres	55-59	1113	Aragón
Noviembre 2018	201811	Hombres	60-64	554	Aragón
Noviembre 2018	201811	Mujeres	60-64	386	Aragón
Noviembre 2018	201811	Hombres	Más de 64	49	Aragón
Noviembre 2018	201811	Mujeres	Más de 64	44	Aragón
Octubre 2018	201810	Hombres	16-19	1566	Aragón
Octubre 2018	201810	Mujeres	16-19	1251	Aragón
Octubre 2018	201810	Hombres	20-24	5642	Aragón
Octubre 2018	201810	Mujeres	20-24	4944	Aragón
Octubre 2018	201810	Hombres	25-29	4926	Aragón
Octubre 2018	201810	Mujeres	25-29	4482	Aragón
Octubre 2018	201810	Hombres	30-34	4172	Aragón
Octubre 2018	201810	Mujeres	30-34	3670	Aragón
Octubre 2018	201810	Hombres	35-39	4225	Aragón
Octubre 2018	201810	Mujeres	35-39	3674	Aragón
Octubre 2018	201810	Hombres	40-44	4346	Aragón
Octubre 2018	201810	Mujeres	40-44	3829	Aragón
Octubre 2018	201810	Hombres	45-49	3476	Aragón
Octubre 2018	201810	Mujeres	45-49	3429	Aragón
Octubre 2018	201810	Hombres	50-54	2735	Aragón
Octubre 2018	201810	Mujeres	50-54	2695	Aragón
Octubre 2018	201810	Hombres	55-59	1613	Aragón
Octubre 2018	201810	Mujeres	55-59	1403	Aragón
Octubre 2018	201810	Hombres	60-64	740	Aragón
Octubre 2018	201810	Mujeres	60-64	537	Aragón
Octubre 2018	201810	Hombres	Más de 64	80	Aragón
Octubre 2018	201810	Mujeres	Más de 64	59	Aragón
Septiembre 2018	201809	Hombres	16-19	1607	Aragón
Septiembre 2018	201809	Mujeres	16-19	1139	Aragón
Septiembre 2018	201809	Hombres	20-24	5142	Aragón
Septiembre 2018	201809	Mujeres	20-24	4161	Aragón
Septiembre 2018	201809	Hombres	25-29	4463	Aragón
Septiembre 2018	201809	Mujeres	25-29	4172	Aragón
Septiembre 2018	201809	Hombres	30-34	3836	Aragón
Septiembre 2018	201809	Mujeres	30-34	3473	Aragón
Septiembre 2018	201809	Hombres	35-39	4124	Aragón
Septiembre 2018	201809	Mujeres	35-39	3328	Aragón
Septiembre 2018	201809	Hombres	40-44	4158	Aragón
Septiembre 2018	201809	Mujeres	40-44	3526	Aragón
Septiembre 2018	201809	Hombres	45-49	3513	Aragón
Septiembre 2018	201809	Mujeres	45-49	3123	Aragón
Septiembre 2018	201809	Hombres	50-54	2652	Aragón
Septiembre 2018	201809	Mujeres	50-54	2356	Aragón
Septiembre 2018	201809	Hombres	55-59	1571	Aragón
Septiembre 2018	201809	Mujeres	55-59	1376	Aragón
Septiembre 2018	201809	Hombres	60-64	747	Aragón
Septiembre 2018	201809	Mujeres	60-64	500	Aragón
Septiembre 2018	201809	Hombres	Más de 64	80	Aragón
Septiembre 2018	201809	Mujeres	Más de 64	48	Aragón
Agosto 2018	201808	Hombres	16-19	1859	Aragón
Agosto 2018	201808	Mujeres	16-19	1112	Aragón
Agosto 2018	201808	Hombres	20-24	4624	Aragón
Agosto 2018	201808	Mujeres	20-24	3310	Aragón
Agosto 2018	201808	Hombres	25-29	4122	Aragón
Agosto 2018	201808	Mujeres	25-29	3007	Aragón
Agosto 2018	201808	Hombres	30-34	3341	Aragón
Agosto 2018	201808	Mujeres	30-34	2696	Aragón
Agosto 2018	201808	Hombres	35-39	3702	Aragón
Agosto 2018	201808	Mujeres	35-39	2936	Aragón
Agosto 2018	201808	Hombres	40-44	3840	Aragón
Agosto 2018	201808	Mujeres	40-44	3015	Aragón
Agosto 2018	201808	Hombres	45-49	3112	Aragón
Agosto 2018	201808	Mujeres	45-49	2709	Aragón
Agosto 2018	201808	Hombres	50-54	2384	Aragón
Agosto 2018	201808	Mujeres	50-54	2080	Aragón
Agosto 2018	201808	Hombres	55-59	1512	Aragón
Agosto 2018	201808	Mujeres	55-59	1239	Aragón
Agosto 2018	201808	Hombres	60-64	621	Aragón
Agosto 2018	201808	Mujeres	60-64	395	Aragón
Agosto 2018	201808	Hombres	Más de 64	75	Aragón
Agosto 2018	201808	Mujeres	Más de 64	36	Aragón
Julio 2018	201807	Hombres	16-19	2968	Aragón
Julio 2018	201807	Mujeres	16-19	1865	Aragón
Julio 2018	201807	Hombres	20-24	6295	Aragón
Julio 2018	201807	Mujeres	20-24	4968	Aragón
Julio 2018	201807	Hombres	25-29	4805	Aragón
Julio 2018	201807	Mujeres	25-29	4048	Aragón
Julio 2018	201807	Hombres	30-34	4236	Aragón
Julio 2018	201807	Mujeres	30-34	3269	Aragón
Julio 2018	201807	Hombres	35-39	4547	Aragón
Julio 2018	201807	Mujeres	35-39	3372	Aragón
Julio 2018	201807	Hombres	40-44	4379	Aragón
Julio 2018	201807	Mujeres	40-44	3550	Aragón
Julio 2018	201807	Hombres	45-49	3755	Aragón
Julio 2018	201807	Mujeres	45-49	3018	Aragón
Julio 2018	201807	Hombres	50-54	2702	Aragón
Julio 2018	201807	Mujeres	50-54	2289	Aragón
Julio 2018	201807	Hombres	55-59	1788	Aragón
Julio 2018	201807	Mujeres	55-59	1214	Aragón
Julio 2018	201807	Hombres	60-64	763	Aragón
Julio 2018	201807	Mujeres	60-64	448	Aragón
Julio 2018	201807	Hombres	Más de 64	93	Aragón
Julio 2018	201807	Mujeres	Más de 64	31	Aragón
Junio 2018	201806	Hombres	16-19	2589	Aragón
Junio 2018	201806	Mujeres	16-19	1478	Aragón
Junio 2018	201806	Hombres	20-24	6370	Aragón
Junio 2018	201806	Mujeres	20-24	4754	Aragón
Junio 2018	201806	Hombres	25-29	5104	Aragón
Junio 2018	201806	Mujeres	25-29	4137	Aragón
Junio 2018	201806	Hombres	30-34	4306	Aragón
Junio 2018	201806	Mujeres	30-34	3418	Aragón
Junio 2018	201806	Hombres	35-39	4585	Aragón
Junio 2018	201806	Mujeres	35-39	3451	Aragón
Junio 2018	201806	Hombres	40-44	4765	Aragón
Junio 2018	201806	Mujeres	40-44	3680	Aragón
Junio 2018	201806	Hombres	45-49	3941	Aragón
Junio 2018	201806	Mujeres	45-49	3364	Aragón
Junio 2018	201806	Hombres	50-54	2914	Aragón
Junio 2018	201806	Mujeres	50-54	2467	Aragón
Junio 2018	201806	Hombres	55-59	1903	Aragón
Junio 2018	201806	Mujeres	55-59	1415	Aragón
Junio 2018	201806	Hombres	60-64	792	Aragón
Junio 2018	201806	Mujeres	60-64	451	Aragón
Junio 2018	201806	Hombres	Más de 64	93	Aragón
Junio 2018	201806	Mujeres	Más de 64	48	Aragón
Mayo 2018	201805	Hombres	16-19	1723	Aragón
Mayo 2018	201805	Mujeres	16-19	995	Aragón
Mayo 2018	201805	Hombres	20-24	5239	Aragón
Mayo 2018	201805	Mujeres	20-24	4089	Aragón
Mayo 2018	201805	Hombres	25-29	5003	Aragón
Mayo 2018	201805	Mujeres	25-29	4070	Aragón
Mayo 2018	201805	Hombres	30-34	4518	Aragón
Mayo 2018	201805	Mujeres	30-34	3532	Aragón
Mayo 2018	201805	Hombres	35-39	5165	Aragón
Mayo 2018	201805	Mujeres	35-39	3599	Aragón
Mayo 2018	201805	Hombres	40-44	5210	Aragón
Mayo 2018	201805	Mujeres	40-44	3865	Aragón
Mayo 2018	201805	Hombres	45-49	4335	Aragón
Mayo 2018	201805	Mujeres	45-49	3298	Aragón
Mayo 2018	201805	Hombres	50-54	3191	Aragón
Mayo 2018	201805	Mujeres	50-54	2637	Aragón
Mayo 2018	201805	Hombres	55-59	1942	Aragón
Mayo 2018	201805	Mujeres	55-59	1317	Aragón
Mayo 2018	201805	Hombres	60-64	843	Aragón
Mayo 2018	201805	Mujeres	60-64	414	Aragón
Mayo 2018	201805	Hombres	Más de 64	110	Aragón
Mayo 2018	201805	Mujeres	Más de 64	48	Aragón
Abril 2018	201804	Hombres	16-19	1056	Aragón
Abril 2018	201804	Mujeres	16-19	718	Aragón
Abril 2018	201804	Hombres	20-24	4048	Aragón
Abril 2018	201804	Mujeres	20-24	3306	Aragón
Abril 2018	201804	Hombres	25-29	3747	Aragón
Abril 2018	201804	Mujeres	25-29	3361	Aragón
Abril 2018	201804	Hombres	30-34	3195	Aragón
Abril 2018	201804	Mujeres	30-34	2794	Aragón
Abril 2018	201804	Hombres	35-39	3344	Aragón
Abril 2018	201804	Mujeres	35-39	2770	Aragón
Abril 2018	201804	Hombres	40-44	3419	Aragón
Abril 2018	201804	Mujeres	40-44	2946	Aragón
Abril 2018	201804	Hombres	45-49	2649	Aragón
Abril 2018	201804	Mujeres	45-49	2508	Aragón
Abril 2018	201804	Hombres	50-54	2001	Aragón
Abril 2018	201804	Mujeres	50-54	1942	Aragón
Abril 2018	201804	Hombres	55-59	1265	Aragón
Abril 2018	201804	Mujeres	55-59	1176	Aragón
Abril 2018	201804	Hombres	60-64	474	Aragón
Abril 2018	201804	Mujeres	60-64	391	Aragón
Abril 2018	201804	Hombres	Más de 64	35	Aragón
Abril 2018	201804	Mujeres	Más de 64	35	Aragón
Marzo 2018	201803	Hombres	16-19	925	Aragón
Marzo 2018	201803	Mujeres	16-19	682	Aragón
Marzo 2018	201803	Hombres	20-24	3941	Aragón
Marzo 2018	201803	Mujeres	20-24	3245	Aragón
Marzo 2018	201803	Hombres	25-29	3697	Aragón
Marzo 2018	201803	Mujeres	25-29	3238	Aragón
Marzo 2018	201803	Hombres	30-34	3113	Aragón
Marzo 2018	201803	Mujeres	30-34	2599	Aragón
Marzo 2018	201803	Hombres	35-39	3123	Aragón
Marzo 2018	201803	Mujeres	35-39	2574	Aragón
Marzo 2018	201803	Hombres	40-44	3110	Aragón
Marzo 2018	201803	Mujeres	40-44	2736	Aragón
Marzo 2018	201803	Hombres	45-49	2513	Aragón
Marzo 2018	201803	Mujeres	45-49	2351	Aragón
Marzo 2018	201803	Hombres	50-54	1825	Aragón
Marzo 2018	201803	Mujeres	50-54	1810	Aragón
Marzo 2018	201803	Hombres	55-59	1066	Aragón
Marzo 2018	201803	Mujeres	55-59	1038	Aragón
Marzo 2018	201803	Hombres	60-64	428	Aragón
Marzo 2018	201803	Mujeres	60-64	353	Aragón
Marzo 2018	201803	Hombres	Más de 64	31	Aragón
Marzo 2018	201803	Mujeres	Más de 64	32	Aragón
Febrero 2018	201802	Hombres	16-19	818	Aragón
Febrero 2018	201802	Mujeres	16-19	628	Aragón
Febrero 2018	201802	Hombres	20-24	3639	Aragón
Febrero 2018	201802	Mujeres	20-24	3073	Aragón
Febrero 2018	201802	Hombres	25-29	3491	Aragón
Febrero 2018	201802	Mujeres	25-29	3229	Aragón
Febrero 2018	201802	Hombres	30-34	3092	Aragón
Febrero 2018	201802	Mujeres	30-34	2570	Aragón
Febrero 2018	201802	Hombres	35-39	3018	Aragón
Febrero 2018	201802	Mujeres	35-39	2598	Aragón
Febrero 2018	201802	Hombres	40-44	3080	Aragón
Febrero 2018	201802	Mujeres	40-44	2563	Aragón
Febrero 2018	201802	Hombres	45-49	2401	Aragón
Febrero 2018	201802	Mujeres	45-49	2204	Aragón
Febrero 2018	201802	Hombres	50-54	1767	Aragón
Febrero 2018	201802	Mujeres	50-54	1738	Aragón
Febrero 2018	201802	Hombres	55-59	1065	Aragón
Febrero 2018	201802	Mujeres	55-59	987	Aragón
Febrero 2018	201802	Hombres	60-64	421	Aragón
Febrero 2018	201802	Mujeres	60-64	276	Aragón
Febrero 2018	201802	Hombres	Más de 64	49	Aragón
Febrero 2018	201802	Mujeres	Más de 64	34	Aragón
Enero 2018	201801	Hombres	16-19	866	Aragón
Enero 2018	201801	Mujeres	16-19	631	Aragón
Enero 2018	201801	Hombres	20-24	4055	Aragón
Enero 2018	201801	Mujeres	20-24	3133	Aragón
Enero 2018	201801	Hombres	25-29	3931	Aragón
Enero 2018	201801	Mujeres	25-29	3485	Aragón
Enero 2018	201801	Hombres	30-34	3531	Aragón
Enero 2018	201801	Mujeres	30-34	2658	Aragón
Enero 2018	201801	Hombres	35-39	3358	Aragón
Enero 2018	201801	Mujeres	35-39	2690	Aragón
Enero 2018	201801	Hombres	40-44	3472	Aragón
Enero 2018	201801	Mujeres	40-44	2806	Aragón
Enero 2018	201801	Hombres	45-49	2593	Aragón
Enero 2018	201801	Mujeres	45-49	2393	Aragón
Enero 2018	201801	Hombres	50-54	1984	Aragón
Enero 2018	201801	Mujeres	50-54	1750	Aragón
Enero 2018	201801	Hombres	55-59	1231	Aragón
Enero 2018	201801	Mujeres	55-59	960	Aragón
Enero 2018	201801	Hombres	60-64	464	Aragón
Enero 2018	201801	Mujeres	60-64	307	Aragón
Enero 2018	201801	Hombres	Más de 64	44	Aragón
Enero 2018	201801	Mujeres	Más de 64	29	Aragón
Diciembre 2017	201712	Hombres	16-19	873	Aragón
Diciembre 2017	201712	Mujeres	16-19	662	Aragón
Diciembre 2017	201712	Hombres	20-24	3823	Aragón
Diciembre 2017	201712	Mujeres	20-24	3361	Aragón
Diciembre 2017	201712	Hombres	25-29	3443	Aragón
Diciembre 2017	201712	Mujeres	25-29	3161	Aragón
Diciembre 2017	201712	Hombres	30-34	3024	Aragón
Diciembre 2017	201712	Mujeres	30-34	2570	Aragón
Diciembre 2017	201712	Hombres	35-39	2894	Aragón
Diciembre 2017	201712	Mujeres	35-39	2554	Aragón
Diciembre 2017	201712	Hombres	40-44	2826	Aragón
Diciembre 2017	201712	Mujeres	40-44	2539	Aragón
Diciembre 2017	201712	Hombres	45-49	2147	Aragón
Diciembre 2017	201712	Mujeres	45-49	2281	Aragón
Diciembre 2017	201712	Hombres	50-54	1695	Aragón
Diciembre 2017	201712	Mujeres	50-54	1687	Aragón
Diciembre 2017	201712	Hombres	55-59	945	Aragón
Diciembre 2017	201712	Mujeres	55-59	989	Aragón
Diciembre 2017	201712	Hombres	60-64	392	Aragón
Diciembre 2017	201712	Mujeres	60-64	311	Aragón
Diciembre 2017	201712	Hombres	Más de 64	30	Aragón
Diciembre 2017	201712	Mujeres	Más de 64	36	Aragón
Noviembre 2017	201711	Hombres	16-19	947	Aragón
Noviembre 2017	201711	Mujeres	16-19	663	Aragón
Noviembre 2017	201711	Hombres	20-24	4268	Aragón
Noviembre 2017	201711	Mujeres	20-24	3790	Aragón
Noviembre 2017	201711	Hombres	25-29	3965	Aragón
Noviembre 2017	201711	Mujeres	25-29	3641	Aragón
Noviembre 2017	201711	Hombres	30-34	3441	Aragón
Noviembre 2017	201711	Mujeres	30-34	2811	Aragón
Noviembre 2017	201711	Hombres	35-39	3379	Aragón
Noviembre 2017	201711	Mujeres	35-39	2850	Aragón
Noviembre 2017	201711	Hombres	40-44	3497	Aragón
Noviembre 2017	201711	Mujeres	40-44	2896	Aragón
Noviembre 2017	201711	Hombres	45-49	2665	Aragón
Noviembre 2017	201711	Mujeres	45-49	2661	Aragón
Noviembre 2017	201711	Hombres	50-54	2041	Aragón
Noviembre 2017	201711	Mujeres	50-54	1894	Aragón
Noviembre 2017	201711	Hombres	55-59	1190	Aragón
Noviembre 2017	201711	Mujeres	55-59	1050	Aragón
Noviembre 2017	201711	Hombres	60-64	493	Aragón
Noviembre 2017	201711	Mujeres	60-64	308	Aragón
Noviembre 2017	201711	Hombres	Más de 64	37	Aragón
Noviembre 2017	201711	Mujeres	Más de 64	29	Aragón
Octubre 2017	201710	Hombres	16-19	1311	Aragón
Octubre 2017	201710	Mujeres	16-19	994	Aragón
Octubre 2017	201710	Hombres	20-24	5559	Aragón
Octubre 2017	201710	Mujeres	20-24	4820	Aragón
Octubre 2017	201710	Hombres	25-29	4887	Aragón
Octubre 2017	201710	Mujeres	25-29	4410	Aragón
Octubre 2017	201710	Hombres	30-34	4112	Aragón
Octubre 2017	201710	Mujeres	30-34	3367	Aragón
Octubre 2017	201710	Hombres	35-39	4045	Aragón
Octubre 2017	201710	Mujeres	35-39	3447	Aragón
Octubre 2017	201710	Hombres	40-44	4026	Aragón
Octubre 2017	201710	Mujeres	40-44	3460	Aragón
Octubre 2017	201710	Hombres	45-49	3097	Aragón
Octubre 2017	201710	Mujeres	45-49	3041	Aragón
Octubre 2017	201710	Hombres	50-54	2344	Aragón
Octubre 2017	201710	Mujeres	50-54	2271	Aragón
Octubre 2017	201710	Hombres	55-59	1414	Aragón
Octubre 2017	201710	Mujeres	55-59	1282	Aragón
Octubre 2017	201710	Hombres	60-64	547	Aragón
Octubre 2017	201710	Mujeres	60-64	387	Aragón
Octubre 2017	201710	Hombres	Más de 64	42	Aragón
Octubre 2017	201710	Mujeres	Más de 64	44	Aragón
Septiembre 2017	201709	Hombres	16-19	1446	Aragón
Septiembre 2017	201709	Mujeres	16-19	945	Aragón
Septiembre 2017	201709	Hombres	20-24	5267	Aragón
Septiembre 2017	201709	Mujeres	20-24	4401	Aragón
Septiembre 2017	201709	Hombres	25-29	4886	Aragón
Septiembre 2017	201709	Mujeres	25-29	4374	Aragón
Septiembre 2017	201709	Hombres	30-34	4204	Aragón
Septiembre 2017	201709	Mujeres	30-34	3517	Aragón
Septiembre 2017	201709	Hombres	35-39	4391	Aragón
Septiembre 2017	201709	Mujeres	35-39	3548	Aragón
Septiembre 2017	201709	Hombres	40-44	4372	Aragón
Septiembre 2017	201709	Mujeres	40-44	3571	Aragón
Septiembre 2017	201709	Hombres	45-49	3563	Aragón
Septiembre 2017	201709	Mujeres	45-49	3351	Aragón
Septiembre 2017	201709	Hombres	50-54	2629	Aragón
Septiembre 2017	201709	Mujeres	50-54	2382	Aragón
Septiembre 2017	201709	Hombres	55-59	1569	Aragón
Septiembre 2017	201709	Mujeres	55-59	1263	Aragón
Septiembre 2017	201709	Hombres	60-64	667	Aragón
Septiembre 2017	201709	Mujeres	60-64	374	Aragón
Septiembre 2017	201709	Hombres	Más de 64	71	Aragón
Septiembre 2017	201709	Mujeres	Más de 64	38	Aragón
Agosto 2017	201708	Hombres	16-19	1707	Aragón
Agosto 2017	201708	Mujeres	16-19	1113	Aragón
Agosto 2017	201708	Hombres	20-24	4795	Aragón
Agosto 2017	201708	Mujeres	20-24	3319	Aragón
Agosto 2017	201708	Hombres	25-29	4171	Aragón
Agosto 2017	201708	Mujeres	25-29	3037	Aragón
Agosto 2017	201708	Hombres	30-34	3810	Aragón
Agosto 2017	201708	Mujeres	30-34	2593	Aragón
Agosto 2017	201708	Hombres	35-39	4081	Aragón
Agosto 2017	201708	Mujeres	35-39	2853	Aragón
Agosto 2017	201708	Hombres	40-44	4113	Aragón
Agosto 2017	201708	Mujeres	40-44	2880	Aragón
Agosto 2017	201708	Hombres	45-49	3242	Aragón
Agosto 2017	201708	Mujeres	45-49	2546	Aragón
Agosto 2017	201708	Hombres	50-54	2381	Aragón
Agosto 2017	201708	Mujeres	50-54	1879	Aragón
Agosto 2017	201708	Hombres	55-59	1411	Aragón
Agosto 2017	201708	Mujeres	55-59	972	Aragón
Agosto 2017	201708	Hombres	60-64	604	Aragón
Agosto 2017	201708	Mujeres	60-64	299	Aragón
Agosto 2017	201708	Hombres	Más de 64	71	Aragón
Agosto 2017	201708	Mujeres	Más de 64	33	Aragón
Julio 2017	201707	Hombres	16-19	2228	Aragón
Julio 2017	201707	Mujeres	16-19	1422	Aragón
Julio 2017	201707	Hombres	20-24	5932	Aragón
Julio 2017	201707	Mujeres	20-24	4377	Aragón
Julio 2017	201707	Hombres	25-29	4663	Aragón
Julio 2017	201707	Mujeres	25-29	3870	Aragón
Julio 2017	201707	Hombres	30-34	4202	Aragón
Julio 2017	201707	Mujeres	30-34	3087	Aragón
Julio 2017	201707	Hombres	35-39	4281	Aragón
Julio 2017	201707	Mujeres	35-39	3123	Aragón
Julio 2017	201707	Hombres	40-44	4337	Aragón
Julio 2017	201707	Mujeres	40-44	3085	Aragón
Julio 2017	201707	Hombres	45-49	3424	Aragón
Julio 2017	201707	Mujeres	45-49	2737	Aragón
Julio 2017	201707	Hombres	50-54	2446	Aragón
Julio 2017	201707	Mujeres	50-54	1936	Aragón
Julio 2017	201707	Hombres	55-59	1396	Aragón
Julio 2017	201707	Mujeres	55-59	1017	Aragón
Julio 2017	201707	Hombres	60-64	584	Aragón
Julio 2017	201707	Mujeres	60-64	307	Aragón
Julio 2017	201707	Hombres	Más de 64	70	Aragón
Julio 2017	201707	Mujeres	Más de 64	47	Aragón
Junio 2017	201706	Hombres	16-19	2309	Aragón
Junio 2017	201706	Mujeres	16-19	1255	Aragón
Junio 2017	201706	Hombres	20-24	6413	Aragón
Junio 2017	201706	Mujeres	20-24	4808	Aragón
Junio 2017	201706	Hombres	25-29	5456	Aragón
Junio 2017	201706	Mujeres	25-29	4486	Aragón
Junio 2017	201706	Hombres	30-34	4702	Aragón
Junio 2017	201706	Mujeres	30-34	3510	Aragón
Junio 2017	201706	Hombres	35-39	4973	Aragón
Junio 2017	201706	Mujeres	35-39	3709	Aragón
Junio 2017	201706	Hombres	40-44	4873	Aragón
Junio 2017	201706	Mujeres	40-44	3683	Aragón
Junio 2017	201706	Hombres	45-49	3894	Aragón
Junio 2017	201706	Mujeres	45-49	3136	Aragón
Junio 2017	201706	Hombres	50-54	2853	Aragón
Junio 2017	201706	Mujeres	50-54	2210	Aragón
Junio 2017	201706	Hombres	55-59	1697	Aragón
Junio 2017	201706	Mujeres	55-59	1107	Aragón
Junio 2017	201706	Hombres	60-64	670	Aragón
Junio 2017	201706	Mujeres	60-64	328	Aragón
Junio 2017	201706	Hombres	Más de 64	75	Aragón
Junio 2017	201706	Mujeres	Más de 64	57	Aragón
Mayo 2017	201705	Hombres	16-19	1529	Aragón
Mayo 2017	201705	Mujeres	16-19	940	Aragón
Mayo 2017	201705	Hombres	20-24	5657	Aragón
Mayo 2017	201705	Mujeres	20-24	4304	Aragón
Mayo 2017	201705	Hombres	25-29	5265	Aragón
Mayo 2017	201705	Mujeres	25-29	4434	Aragón
Mayo 2017	201705	Hombres	30-34	5145	Aragón
Mayo 2017	201705	Mujeres	30-34	3612	Aragón
Mayo 2017	201705	Hombres	35-39	5828	Aragón
Mayo 2017	201705	Mujeres	35-39	3938	Aragón
Mayo 2017	201705	Hombres	40-44	5647	Aragón
Mayo 2017	201705	Mujeres	40-44	4031	Aragón
Mayo 2017	201705	Hombres	45-49	4557	Aragón
Mayo 2017	201705	Mujeres	45-49	3379	Aragón
Mayo 2017	201705	Hombres	50-54	3228	Aragón
Mayo 2017	201705	Mujeres	50-54	2330	Aragón
Mayo 2017	201705	Hombres	55-59	1834	Aragón
Mayo 2017	201705	Mujeres	55-59	1206	Aragón
Mayo 2017	201705	Hombres	60-64	756	Aragón
Mayo 2017	201705	Mujeres	60-64	364	Aragón
Mayo 2017	201705	Hombres	Más de 64	95	Aragón
