Municipio código	Municipio nombre	Año de construcción	Número de edificios
50032	Arándiga	1941 - 1950	37
50032	Arándiga	1951 - 1960	95
50032	Arándiga	1961 - 1970	111
50032	Arándiga	1971 - 1980	78
50032	Arándiga	1981 - 1990	63
50032	Arándiga	1992	3
50032	Arándiga	1994	1
50032	Arándiga	1996	3
50032	Arándiga	1997	4
50032	Arándiga	1998	2
50032	Arándiga	1999	5
50032	Arándiga	2000	4
50032	Arándiga	2001	1
50033	Ardisa	1900 - 1920	2
50033	Ardisa	1941 - 1950	2
50033	Ardisa	1951 - 1960	13
50033	Ardisa	1961 - 1970	31
50033	Ardisa	1971 - 1980	32
50033	Ardisa	1981 - 1990	12
50033	Ardisa	1995	1
50033	Ardisa	1997	1
50033	Ardisa	1998	1
50033	Ardisa	1999	1
50033	Ardisa	2001	1
50034	Ariza	 Antes de 1900	267
50034	Ariza	1900 - 1920	102
50034	Ariza	1921 - 1940	40
50034	Ariza	1941 - 1950	16
50034	Ariza	1951 - 1960	38
50034	Ariza	1961 - 1970	15
50034	Ariza	1971 - 1980	34
50034	Ariza	1981 - 1990	15
50034	Ariza	1991	5
50034	Ariza	1992	4
50034	Ariza	1994	2
50034	Ariza	1995	2
50034	Ariza	1996	2
50034	Ariza	1998	6
50034	Ariza	1999	3
50034	Ariza	2000	4
50034	Ariza	2001	1
50035	Artieda	 Antes de 1900	20
50035	Artieda	1900 - 1920	12
50035	Artieda	1941 - 1950	3
50035	Artieda	1951 - 1960	4
50035	Artieda	1961 - 1970	3
50035	Artieda	1971 - 1980	2
50035	Artieda	1981 - 1990	3
50035	Artieda	1999	2
50036	Asín	 Antes de 1900	11
50036	Asín	1900 - 1920	8
50036	Asín	1921 - 1940	10
50036	Asín	1941 - 1950	2
50036	Asín	1951 - 1960	24
50036	Asín	1961 - 1970	21
50036	Asín	1971 - 1980	5
50036	Asín	1981 - 1990	12
50036	Asín	1992	1
50036	Asín	1995	1
50036	Asín	2000	1
50036	Asín	2001	3
50037	Atea	 Antes de 1900	3
50037	Atea	1900 - 1920	1
50037	Atea	1921 - 1940	5
50037	Atea	1941 - 1950	11
50037	Atea	1951 - 1960	48
50037	Atea	1961 - 1970	48
50037	Atea	1971 - 1980	48
50037	Atea	1981 - 1990	44
50037	Atea	1991	3
50037	Atea	1992	2
50037	Atea	1994	2
50037	Atea	1995	1
50037	Atea	1996	1
50037	Atea	1997	1
50037	Atea	1998	3
50037	Atea	1999	1
50037	Atea	2000	2
50037	Atea	2001	7
50038	Ateca	 Antes de 1900	351
50038	Ateca	1900 - 1920	71
50038	Ateca	1921 - 1940	20
50038	Ateca	1941 - 1950	35
50038	Ateca	1951 - 1960	26
50038	Ateca	1961 - 1970	31
50038	Ateca	1971 - 1980	96
50038	Ateca	1981 - 1990	59
50038	Ateca	1991	9
50038	Ateca	1992	10
50038	Ateca	1993	5
50038	Ateca	1994	8
50038	Ateca	1995	7
50038	Ateca	1996	6
50038	Ateca	1997	3
50038	Ateca	1998	3
50038	Ateca	1999	6
50038	Ateca	2000	8
50038	Ateca	2001	6
50039	Azuara	 Antes de 1900	11
50039	Azuara	1900 - 1920	43
50039	Azuara	1921 - 1940	238
50039	Azuara	1941 - 1950	48
50039	Azuara	1951 - 1960	107
50039	Azuara	1961 - 1970	65
50039	Azuara	1971 - 1980	70
50039	Azuara	1981 - 1990	72
50039	Azuara	1991	4
50039	Azuara	1992	5
50039	Azuara	1993	1
50039	Azuara	1994	5
50039	Azuara	1995	10
50039	Azuara	1996	8
50039	Azuara	1997	7
50039	Azuara	1998	3
50039	Azuara	1999	6
50039	Azuara	2000	9
50039	Azuara	2001	1
50040	Badules	 Antes de 1900	1
50040	Badules	1900 - 1920	4
50040	Badules	1921 - 1940	9
50040	Badules	1941 - 1950	7
50040	Badules	1951 - 1960	16
50040	Badules	1961 - 1970	25
50040	Badules	1971 - 1980	18
50040	Badules	1981 - 1990	12
50040	Badules	1991	1
50040	Badules	1995	1
50040	Badules	1996	1
50040	Badules	1997	1
50040	Badules	1999	1
50040	Badules	2000	1
50041	Bagüés	 Antes de 1900	12
50041	Bagüés	1900 - 1920	4
50041	Bagüés	1981 - 1990	2
50041	Bagüés	1995	1
50041	Bagüés	1996	1
50041	Bagüés	2000	3
50041	Bagüés	2001	2
50042	Balconchán	 Antes de 1900	2
50042	Balconchán	1900 - 1920	3
50042	Balconchán	1921 - 1940	2
50042	Balconchán	1941 - 1950	1
50042	Balconchán	1951 - 1960	1
50042	Balconchán	1961 - 1970	6
50042	Balconchán	1971 - 1980	15
50042	Balconchán	1981 - 1990	8
50042	Balconchán	1996	2
50042	Balconchán	1999	1
50043	Bárboles	 Antes de 1900	60
50043	Bárboles	1900 - 1920	22
50043	Bárboles	1921 - 1940	16
50043	Bárboles	1941 - 1950	10
50043	Bárboles	1951 - 1960	23
50043	Bárboles	1961 - 1970	20
50043	Bárboles	1971 - 1980	32
50043	Bárboles	1981 - 1990	13
50043	Bárboles	1991	3
50043	Bárboles	1992	2
50043	Bárboles	1993	3
50043	Bárboles	1994	6
50043	Bárboles	1996	4
50043	Bárboles	1997	5
50043	Bárboles	1998	3
50043	Bárboles	1999	2
50043	Bárboles	2001	3
50044	Bardallur	 Antes de 1900	112
50044	Bardallur	1900 - 1920	17
50044	Bardallur	1921 - 1940	20
50044	Bardallur	1941 - 1950	3
50044	Bardallur	1951 - 1960	7
50044	Bardallur	1961 - 1970	8
50044	Bardallur	1971 - 1980	8
50044	Bardallur	1981 - 1990	6
50044	Bardallur	1991	1
50044	Bardallur	1995	1
50044	Bardallur	1996	2
50044	Bardallur	1998	2
50044	Bardallur	1999	1
50044	Bardallur	2000	1
50044	Bardallur	2001	2
50045	Belchite	 Antes de 1900	11
50045	Belchite	1900 - 1920	21
50045	Belchite	1921 - 1940	10
50045	Belchite	1941 - 1950	327
50045	Belchite	1951 - 1960	215
50045	Belchite	1961 - 1970	103
50045	Belchite	1971 - 1980	9
50045	Belchite	1981 - 1990	136
50045	Belchite	1991	10
50045	Belchite	1992	1
50045	Belchite	1993	3
50045	Belchite	1994	3
50045	Belchite	1995	2
50045	Belchite	1996	4
50045	Belchite	1997	9
50045	Belchite	1998	3
50045	Belchite	1999	4
50045	Belchite	2000	9
50045	Belchite	2001	3
50046	Belmonte de Gracián	 Antes de 1900	125
50046	Belmonte de Gracián	1900 - 1920	12
50046	Belmonte de Gracián	1921 - 1940	7
50046	Belmonte de Gracián	1941 - 1950	7
50046	Belmonte de Gracián	1951 - 1960	9
50046	Belmonte de Gracián	1961 - 1970	7
50046	Belmonte de Gracián	1971 - 1980	14
50046	Belmonte de Gracián	1981 - 1990	3
50046	Belmonte de Gracián	1993	1
50046	Belmonte de Gracián	1999	1
50046	Belmonte de Gracián	2000	3
50046	Belmonte de Gracián	2001	1
50047	Berdejo	 Antes de 1900	4
50047	Berdejo	1941 - 1950	48
50047	Berdejo	1951 - 1960	31
50047	Berdejo	1971 - 1980	2
50047	Berdejo	1997	1
50047	Berdejo	1998	1
50048	Berrueco	 Antes de 1900	11
50048	Berrueco	1900 - 1920	6
50048	Berrueco	1921 - 1940	17
50048	Berrueco	1941 - 1950	1
50048	Berrueco	1951 - 1960	1
50048	Berrueco	1961 - 1970	3
50048	Berrueco	1971 - 1980	2
50048	Berrueco	1981 - 1990	1
50050	Bijuesca	 Antes de 1900	18
50050	Bijuesca	1900 - 1920	2
50050	Bijuesca	1921 - 1940	5
50050	Bijuesca	1941 - 1950	191
50050	Bijuesca	1951 - 1960	12
50050	Bijuesca	1961 - 1970	6
50050	Bijuesca	1971 - 1980	6
50051	Biota	 Antes de 1900	98
50051	Biota	1900 - 1920	46
50051	Biota	1921 - 1940	35
50051	Biota	1941 - 1950	25
50051	Biota	1951 - 1960	68
50051	Biota	1961 - 1970	82
50051	Biota	1971 - 1980	64
50051	Biota	1981 - 1990	84
50051	Biota	1991	4
50051	Biota	1992	6
50051	Biota	1993	4
50051	Biota	1994	5
50051	Biota	1995	7
50051	Biota	1996	6
50051	Biota	1997	8
50051	Biota	1998	5
50051	Biota	1999	8
50051	Biota	2000	3
50051	Biota	2001	7
50052	Bisimbre	 Antes de 1900	54
50052	Bisimbre	1921 - 1940	1
50052	Bisimbre	1951 - 1960	1
50052	Bisimbre	1961 - 1970	3
50052	Bisimbre	1971 - 1980	9
50052	Bisimbre	1981 - 1990	2
50052	Bisimbre	1993	1
50052	Bisimbre	1994	1
50052	Bisimbre	1998	1
50053	Boquiñeni	 Antes de 1900	60
50053	Boquiñeni	1900 - 1920	34
50053	Boquiñeni	1921 - 1940	29
50053	Boquiñeni	1941 - 1950	51
50053	Boquiñeni	1951 - 1960	39
50053	Boquiñeni	1961 - 1970	38
50053	Boquiñeni	1971 - 1980	61
50053	Boquiñeni	1981 - 1990	47
50053	Boquiñeni	1991	4
50053	Boquiñeni	1992	3
50053	Boquiñeni	1993	3
50053	Boquiñeni	1994	2
50053	Boquiñeni	1995	7
50053	Boquiñeni	1996	2
50053	Boquiñeni	1997	3
50053	Boquiñeni	1998	3
50053	Boquiñeni	1999	1
50053	Boquiñeni	2000	2
50053	Boquiñeni	2001	4
50054	Bordalba	 Antes de 1900	74
50054	Bordalba	1900 - 1920	1
50054	Bordalba	1921 - 1940	10
50054	Bordalba	1941 - 1950	35
50054	Bordalba	1951 - 1960	27
50054	Bordalba	1961 - 1970	2
50054	Bordalba	1971 - 1980	3
50054	Bordalba	1981 - 1990	1
50054	Bordalba	1991	1
50055	Borja	 Antes de 1900	184
50055	Borja	1900 - 1920	233
50055	Borja	1921 - 1940	475
50055	Borja	1941 - 1950	329
50055	Borja	1951 - 1960	102
50055	Borja	1961 - 1970	217
50055	Borja	1971 - 1980	102
50055	Borja	1981 - 1990	145
50055	Borja	1991	11
50055	Borja	1992	11
50055	Borja	1993	21
50055	Borja	1994	19
50055	Borja	1995	7
50055	Borja	1996	54
50055	Borja	1997	21
50055	Borja	1998	13
50055	Borja	1999	16
50055	Borja	2000	69
50055	Borja	2001	39
50056	Botorrita	 Antes de 1900	19
50056	Botorrita	1900 - 1920	10
50056	Botorrita	1921 - 1940	9
50056	Botorrita	1941 - 1950	10
50056	Botorrita	1951 - 1960	18
50056	Botorrita	1961 - 1970	34
50056	Botorrita	1971 - 1980	33
50056	Botorrita	1981 - 1990	72
50056	Botorrita	1991	2
50056	Botorrita	1992	1
50056	Botorrita	1993	1
50056	Botorrita	1994	2
50056	Botorrita	1995	1
50056	Botorrita	1996	3
50056	Botorrita	1997	2
50056	Botorrita	1998	2
50056	Botorrita	1999	3
50056	Botorrita	2000	4
50056	Botorrita	2001	2
50057	Brea de Aragón	 Antes de 1900	353
50057	Brea de Aragón	1900 - 1920	9
50057	Brea de Aragón	1921 - 1940	3
50057	Brea de Aragón	1941 - 1950	32
50057	Brea de Aragón	1951 - 1960	24
50057	Brea de Aragón	1961 - 1970	11
50057	Brea de Aragón	1971 - 1980	26
50057	Brea de Aragón	1981 - 1990	23
50057	Brea de Aragón	1991	15
50057	Brea de Aragón	1992	13
50057	Brea de Aragón	1993	7
50057	Brea de Aragón	1994	12
50057	Brea de Aragón	1995	5
50057	Brea de Aragón	1996	7
50057	Brea de Aragón	1997	4
50057	Brea de Aragón	1998	9
50057	Brea de Aragón	1999	10
50057	Brea de Aragón	2000	4
50057	Brea de Aragón	2001	4
50058	Bubierca	 Antes de 1900	67
50058	Bubierca	1900 - 1920	36
50058	Bubierca	1921 - 1940	12
50058	Bubierca	1941 - 1950	1
50058	Bubierca	1951 - 1960	9
50058	Bubierca	1961 - 1970	2
50058	Bubierca	1971 - 1980	11
50058	Bubierca	1981 - 1990	1
50058	Bubierca	1993	1
50058	Bubierca	2001	1
50059	Bujaraloz	 Antes de 1900	10
50059	Bujaraloz	1900 - 1920	6
50059	Bujaraloz	1921 - 1940	20
50059	Bujaraloz	1941 - 1950	74
50059	Bujaraloz	1951 - 1960	77
50059	Bujaraloz	1961 - 1970	57
50059	Bujaraloz	1971 - 1980	57
50059	Bujaraloz	1981 - 1990	37
50059	Bujaraloz	1991	5
50059	Bujaraloz	1992	3
50059	Bujaraloz	1993	1
50059	Bujaraloz	1994	4
50059	Bujaraloz	1995	4
50059	Bujaraloz	1996	6
50059	Bujaraloz	1997	5
50059	Bujaraloz	1998	1
50059	Bujaraloz	1999	5
50059	Bujaraloz	2000	4
50059	Bujaraloz	2001	4
50060	Bulbuente	 Antes de 1900	121
50060	Bulbuente	1900 - 1920	15
50060	Bulbuente	1921 - 1940	13
50060	Bulbuente	1941 - 1950	7
50060	Bulbuente	1951 - 1960	5
50060	Bulbuente	1961 - 1970	3
50060	Bulbuente	1971 - 1980	25
50060	Bulbuente	1981 - 1990	12
50060	Bulbuente	1991	2
50060	Bulbuente	1992	1
50060	Bulbuente	1994	8
50060	Bulbuente	1995	1
50060	Bulbuente	1996	1
50060	Bulbuente	1997	2
50061	Bureta	 Antes de 1900	77
50061	Bureta	1900 - 1920	12
50061	Bureta	1921 - 1940	9
50061	Bureta	1941 - 1950	9
50061	Bureta	1951 - 1960	12
50061	Bureta	1961 - 1970	2
50061	Bureta	1971 - 1980	11
50061	Bureta	1981 - 1990	4
50061	Bureta	1992	1
50061	Bureta	1993	2
50061	Bureta	1996	1
50061	Bureta	1997	1
50061	Bureta	1998	4
50061	Bureta	1999	2
50061	Bureta	2000	2
50062	Burgo de Ebro (El)	 Antes de 1900	3
50062	Burgo de Ebro (El)	1900 - 1920	8
50062	Burgo de Ebro (El)	1921 - 1940	42
50062	Burgo de Ebro (El)	1941 - 1950	32
50062	Burgo de Ebro (El)	1951 - 1960	48
50062	Burgo de Ebro (El)	1961 - 1970	156
50062	Burgo de Ebro (El)	1971 - 1980	72
50062	Burgo de Ebro (El)	1981 - 1990	89
50062	Burgo de Ebro (El)	1991	10
50062	Burgo de Ebro (El)	1992	10
50062	Burgo de Ebro (El)	1993	10
50062	Burgo de Ebro (El)	1994	42
50062	Burgo de Ebro (El)	1995	13
50062	Burgo de Ebro (El)	1996	13
50062	Burgo de Ebro (El)	1997	10
50062	Burgo de Ebro (El)	1998	19
50062	Burgo de Ebro (El)	1999	9
50062	Burgo de Ebro (El)	2000	11
50062	Burgo de Ebro (El)	2001	17
50063	Buste (El)	 Antes de 1900	96
50063	Buste (El)	1941 - 1950	1
50063	Buste (El)	1961 - 1970	2
50063	Buste (El)	1981 - 1990	1
50064	Cabañas de Ebro	 Antes de 1900	83
50064	Cabañas de Ebro	1900 - 1920	10
50064	Cabañas de Ebro	1921 - 1940	8
50064	Cabañas de Ebro	1941 - 1950	15
50064	Cabañas de Ebro	1951 - 1960	30
50064	Cabañas de Ebro	1961 - 1970	22
50064	Cabañas de Ebro	1971 - 1980	41
50064	Cabañas de Ebro	1981 - 1990	12
50064	Cabañas de Ebro	1991	1
50064	Cabañas de Ebro	1992	1
50064	Cabañas de Ebro	1993	1
50064	Cabañas de Ebro	1994	3
50064	Cabañas de Ebro	1995	1
50064	Cabañas de Ebro	1997	3
50064	Cabañas de Ebro	1998	3
50064	Cabañas de Ebro	1999	3
50064	Cabañas de Ebro	2001	1
50065	Cabolafuente	 Antes de 1900	72
50065	Cabolafuente	1900 - 1920	22
50065	Cabolafuente	1921 - 1940	4
50065	Cabolafuente	1941 - 1950	2
50065	Cabolafuente	1951 - 1960	2
50065	Cabolafuente	1992	1
50065	Cabolafuente	1999	1
50066	Cadrete	 Antes de 1900	27
50066	Cadrete	1900 - 1920	10
50066	Cadrete	1921 - 1940	9
50066	Cadrete	1941 - 1950	56
50066	Cadrete	1951 - 1960	79
50066	Cadrete	1961 - 1970	103
50066	Cadrete	1971 - 1980	213
50066	Cadrete	1981 - 1990	250
50066	Cadrete	1991	7
50066	Cadrete	1992	13
50066	Cadrete	1993	8
50066	Cadrete	1994	18
50066	Cadrete	1995	10
50066	Cadrete	1996	11
50066	Cadrete	1997	6
50066	Cadrete	1998	9
50066	Cadrete	1999	11
50066	Cadrete	2000	12
50066	Cadrete	2001	49
50067	Calatayud	 Antes de 1900	824
50067	Calatayud	1900 - 1920	123
50067	Calatayud	1921 - 1940	191
50067	Calatayud	1941 - 1950	156
50067	Calatayud	1951 - 1960	221
50067	Calatayud	1961 - 1970	172
50067	Calatayud	1971 - 1980	130
50067	Calatayud	1981 - 1990	75
50067	Calatayud	1991	48
50067	Calatayud	1992	40
50067	Calatayud	1993	47
50067	Calatayud	1994	52
50067	Calatayud	1995	39
50067	Calatayud	1996	37
50067	Calatayud	1997	22
50067	Calatayud	1998	28
50067	Calatayud	1999	40
50067	Calatayud	2000	26
50067	Calatayud	2001	32
50068	Calatorao	 Antes de 1900	49
50068	Calatorao	1900 - 1920	80
50068	Calatorao	1921 - 1940	109
50068	Calatorao	1941 - 1950	132
50068	Calatorao	1951 - 1960	152
50068	Calatorao	1961 - 1970	247
50068	Calatorao	1971 - 1980	174
50068	Calatorao	1981 - 1990	110
50068	Calatorao	1991	15
50068	Calatorao	1992	12
50068	Calatorao	1993	16
50068	Calatorao	1994	12
50068	Calatorao	1995	9
50068	Calatorao	1996	13
50068	Calatorao	1997	15
50068	Calatorao	1998	18
50068	Calatorao	1999	26
50068	Calatorao	2000	12
50068	Calatorao	2001	26
50069	Calcena	 Antes de 1900	25
50069	Calcena	1900 - 1920	60
50069	Calcena	1921 - 1940	9
50069	Calcena	1941 - 1950	2
50070	Calmarza	 Antes de 1900	6
50070	Calmarza	1900 - 1920	2
50070	Calmarza	1921 - 1940	7
50070	Calmarza	1941 - 1950	13
50070	Calmarza	1951 - 1960	57
50070	Calmarza	1961 - 1970	4
50070	Calmarza	1981 - 1990	1
50071	Campillo de Aragón	 Antes de 1900	88
50071	Campillo de Aragón	1900 - 1920	13
50071	Campillo de Aragón	1921 - 1940	9
50071	Campillo de Aragón	1941 - 1950	20
50071	Campillo de Aragón	1951 - 1960	12
50071	Campillo de Aragón	1961 - 1970	16
50071	Campillo de Aragón	1971 - 1980	42
50071	Campillo de Aragón	1981 - 1990	9
50071	Campillo de Aragón	1994	1
50071	Campillo de Aragón	1996	2
50071	Campillo de Aragón	1997	2
50071	Campillo de Aragón	1998	1
50071	Campillo de Aragón	2000	1
50071	Campillo de Aragón	2001	3
50072	Carenas	 Antes de 1900	223
50072	Carenas	1900 - 1920	37
50072	Carenas	1921 - 1940	13
50072	Carenas	1941 - 1950	32
50072	Carenas	1951 - 1960	13
50072	Carenas	1961 - 1970	11
50072	Carenas	1971 - 1980	74
50072	Carenas	1981 - 1990	9
50072	Carenas	1992	1
50072	Carenas	1997	1
50072	Carenas	2001	1
50073	Cariñena	 Antes de 1900	170
50073	Cariñena	1900 - 1920	57
50073	Cariñena	1921 - 1940	37
50073	Cariñena	1941 - 1950	35
50073	Cariñena	1951 - 1960	57
50073	Cariñena	1961 - 1970	58
50073	Cariñena	1971 - 1980	86
50073	Cariñena	1981 - 1990	69
50073	Cariñena	1991	8
50073	Cariñena	1992	9
50073	Cariñena	1993	5
50073	Cariñena	1994	13
50073	Cariñena	1995	14
50073	Cariñena	1996	14
50073	Cariñena	1997	19
50073	Cariñena	1998	8
50073	Cariñena	1999	11
50073	Cariñena	2000	12
50073	Cariñena	2001	16
50074	Caspe	 Antes de 1900	110
50074	Caspe	1900 - 1920	201
50074	Caspe	1921 - 1940	385
50074	Caspe	1941 - 1950	332
50074	Caspe	1951 - 1960	281
50074	Caspe	1961 - 1970	270
50074	Caspe	1971 - 1980	483
50074	Caspe	1981 - 1990	215
50074	Caspe	1991	23
50074	Caspe	1992	36
50074	Caspe	1993	24
50074	Caspe	1994	22
50074	Caspe	1995	17
50074	Caspe	1996	20
50074	Caspe	1997	21
50074	Caspe	1998	20
50074	Caspe	1999	58
50074	Caspe	2000	53
50074	Caspe	2001	22
50075	Castejón de Alarba	 Antes de 1900	29
50075	Castejón de Alarba	1900 - 1920	24
50075	Castejón de Alarba	1921 - 1940	36
50075	Castejón de Alarba	1941 - 1950	14
50075	Castejón de Alarba	1951 - 1960	13
50075	Castejón de Alarba	1961 - 1970	9
50075	Castejón de Alarba	1971 - 1980	19
50075	Castejón de Alarba	1981 - 1990	4
50076	Castejón de las Armas	 Antes de 1900	106
50076	Castejón de las Armas	1900 - 1920	2
50076	Castejón de las Armas	1921 - 1940	1
50076	Castejón de las Armas	1971 - 1980	1
50076	Castejón de las Armas	1981 - 1990	7
50076	Castejón de las Armas	1992	1
50076	Castejón de las Armas	1995	1
50076	Castejón de las Armas	1997	1
50077	Castejón de Valdejasa	 Antes de 1900	1
50077	Castejón de Valdejasa	1921 - 1940	4
50077	Castejón de Valdejasa	1941 - 1950	5
50077	Castejón de Valdejasa	1951 - 1960	12
50077	Castejón de Valdejasa	1961 - 1970	13
50077	Castejón de Valdejasa	1971 - 1980	29
50077	Castejón de Valdejasa	1981 - 1990	61
50077	Castejón de Valdejasa	1991	6
50077	Castejón de Valdejasa	1992	4
50077	Castejón de Valdejasa	1993	6
50077	Castejón de Valdejasa	1994	5
50077	Castejón de Valdejasa	1995	9
50077	Castejón de Valdejasa	1996	5
50077	Castejón de Valdejasa	1997	7
50077	Castejón de Valdejasa	1998	7
50077	Castejón de Valdejasa	1999	10
50077	Castejón de Valdejasa	2000	12
50077	Castejón de Valdejasa	2001	8
50078	Castiliscar	 Antes de 1900	75
50078	Castiliscar	1900 - 1920	24
50078	Castiliscar	1921 - 1940	15
50078	Castiliscar	1941 - 1950	18
50078	Castiliscar	1951 - 1960	63
50078	Castiliscar	1961 - 1970	53
50078	Castiliscar	1971 - 1980	48
50078	Castiliscar	1981 - 1990	19
50078	Castiliscar	1992	2
50078	Castiliscar	1993	2
50078	Castiliscar	1994	2
50078	Castiliscar	1995	1
50078	Castiliscar	1996	2
50078	Castiliscar	1997	4
50078	Castiliscar	1998	8
50078	Castiliscar	1999	1
50078	Castiliscar	2000	3
50078	Castiliscar	2001	3
50079	Cervera de la Cañada	 Antes de 1900	45
50079	Cervera de la Cañada	1900 - 1920	15
50079	Cervera de la Cañada	1921 - 1940	8
50079	Cervera de la Cañada	1941 - 1950	7
50079	Cervera de la Cañada	1951 - 1960	8
50079	Cervera de la Cañada	1961 - 1970	24
50079	Cervera de la Cañada	1971 - 1980	62
50079	Cervera de la Cañada	1981 - 1990	24
50079	Cervera de la Cañada	1991	3
50079	Cervera de la Cañada	1992	7
50079	Cervera de la Cañada	1995	2
50079	Cervera de la Cañada	1996	3
50079	Cervera de la Cañada	1997	1
50079	Cervera de la Cañada	1998	4
50079	Cervera de la Cañada	1999	4
50079	Cervera de la Cañada	2001	2
50080	Cerveruela	 Antes de 1900	33
50080	Cerveruela	1900 - 1920	15
50080	Cerveruela	1921 - 1940	43
50080	Cerveruela	1951 - 1960	3
50080	Cerveruela	1961 - 1970	1
50080	Cerveruela	1994	1
50080	Cerveruela	1997	1
50081	Cetina	 Antes de 1900	276
50081	Cetina	1900 - 1920	22
50081	Cetina	1921 - 1940	46
50081	Cetina	1941 - 1950	24
50081	Cetina	1951 - 1960	117
50081	Cetina	1961 - 1970	10
50081	Cetina	1971 - 1980	12
50081	Cetina	1981 - 1990	41
50081	Cetina	1991	5
50081	Cetina	1992	6
50081	Cetina	1993	1
50081	Cetina	1994	2
50081	Cetina	1995	3
50081	Cetina	1996	2
50081	Cetina	1997	2
50081	Cetina	1998	1
50081	Cetina	1999	4
50081	Cetina	2000	2
50081	Cetina	2001	11
50082	Cimballa	 Antes de 1900	43
50082	Cimballa	1900 - 1920	28
50082	Cimballa	1921 - 1940	11
50082	Cimballa	1941 - 1950	6
50082	Cimballa	1951 - 1960	37
50082	Cimballa	1961 - 1970	20
50082	Cimballa	1971 - 1980	14
50082	Cimballa	1981 - 1990	12
50082	Cimballa	1993	1
50082	Cimballa	2000	2
50083	Cinco Olivas	 Antes de 1900	1
50083	Cinco Olivas	1900 - 1920	14
50083	Cinco Olivas	1921 - 1940	32
50083	Cinco Olivas	1941 - 1950	10
50083	Cinco Olivas	1951 - 1960	12
50083	Cinco Olivas	1961 - 1970	14
50083	Cinco Olivas	1971 - 1980	14
50083	Cinco Olivas	1981 - 1990	16
50083	Cinco Olivas	1991	1
50083	Cinco Olivas	1992	1
50083	Cinco Olivas	1996	1
50083	Cinco Olivas	2000	1
50083	Cinco Olivas	2001	2
50084	Clarés de Ribota	 Antes de 1900	2
50084	Clarés de Ribota	1900 - 1920	1
50084	Clarés de Ribota	1941 - 1950	111
50084	Clarés de Ribota	1951 - 1960	10
50084	Clarés de Ribota	1961 - 1970	1
50085	Codo	 Antes de 1900	241
50085	Codo	1941 - 1950	2
50085	Codo	1951 - 1960	1
50085	Codo	1961 - 1970	1
50085	Codo	1971 - 1980	2
50085	Codo	1981 - 1990	14
50085	Codo	1991	3
50085	Codo	1992	3
50085	Codo	1993	1
50085	Codo	1995	2
50085	Codo	1996	1
50085	Codo	1998	4
50085	Codo	1999	2
50085	Codo	2000	3
50085	Codo	2001	1
50086	Codos	 Antes de 1900	75
50086	Codos	1900 - 1920	36
50086	Codos	1921 - 1940	131
50086	Codos	1941 - 1950	4
