Municipio código	Municipio nombre	Año	Orden	Siglas	Concejales
50135	Layana	2007	35	AIL	4
50135	Layana	2011	1	PP	0
50135	Layana	2011	2	PSOE	5
50135	Layana	2011	5	IU	0
50135	Layana	2015	1	PP	1
50135	Layana	2015	2	PSOE	4
50136	Lécera	2007	1	PSOE	1
50136	Lécera	2007	2	PP	2
50136	Lécera	2007	3	PAR	4
50136	Lécera	2011	1	PP	2
50136	Lécera	2011	2	PSOE	1
50136	Lécera	2011	3	PAR	4
50136	Lécera	2015	1	PP	1
50136	Lécera	2015	2	PSOE	2
50136	Lécera	2015	4	PAR	4
50137	Leciñena	2007	1	PSOE	5
50137	Leciñena	2007	2	PP	0
50137	Leciñena	2007	3	PAR	4
50137	Leciñena	2007	4	CHA	0
50137	Leciñena	2011	1	PP	4
50137	Leciñena	2011	2	PSOE	5
50137	Leciñena	2011	3	PAR	0
50137	Leciñena	2015	1	PP	4
50137	Leciñena	2015	2	PSOE	5
50138	Lechón	2007	1	PSOE	0
50138	Lechón	2007	2	PP	0
50138	Lechón	2007	3	PAR	1
50138	Lechón	2007	4	CHA	0
50138	Lechón	2011	1	PP	2
50138	Lechón	2011	2	PSOE	0
50138	Lechón	2011	3	PAR	0
50138	Lechón	2011	4	CHA	0
50138	Lechón	2011	7	COMPROMISO CON ARAGON	1
50138	Lechón	2015	1	PP	2
50138	Lechón	2015	2	PSOE	1
50138	Lechón	2015	4	PAR	0
50139	Letux	2007	1	PSOE	3
50139	Letux	2007	2	PP	0
50139	Letux	2007	3	PAR	3
50139	Letux	2007	4	CHA	0
50139	Letux	2007	31	UCL	1
50139	Letux	2011	1	PP	0
50139	Letux	2011	2	PSOE	3
50139	Letux	2011	3	PAR	3
50139	Letux	2011	32	UCL	1
50139	Letux	2015	1	PP	0
50139	Letux	2015	2	PSOE	4
50139	Letux	2015	4	PAR	3
50140	Litago	2007	1	PSOE	4
50140	Litago	2007	2	PP	1
50140	Litago	2007	3	PAR	0
50140	Litago	2007	4	CHA	0
50140	Litago	2011	1	PP	1
50140	Litago	2011	2	PSOE	4
50140	Litago	2011	3	PAR	0
50140	Litago	2011	4	CHA	0
50140	Litago	2015	1	PP	1
50140	Litago	2015	2	PSOE	4
50141	Lituénigo	2007	1	PSOE	0
50141	Lituénigo	2007	2	PP	5
50141	Lituénigo	2007	4	CHA	0
50141	Lituénigo	2007	5	IU	0
50141	Lituénigo	2011	1	PP	5
50141	Lituénigo	2011	2	PSOE	0
50141	Lituénigo	2011	4	CHA	0
50141	Lituénigo	2011	5	IU	0
50141	Lituénigo	2015	1	PP	5
50141	Lituénigo	2015	2	PSOE	0
50141	Lituénigo	2015	72	IU	0
50142	Lobera de Onsella	2007	1	PSOE	1
50142	Lobera de Onsella	2007	2	PP	0
50142	Lobera de Onsella	2007	3	PAR	0
50142	Lobera de Onsella	2011	1	PP	0
50142	Lobera de Onsella	2011	2	PSOE	2
50142	Lobera de Onsella	2011	3	PAR	1
50142	Lobera de Onsella	2011	5	IU	0
50142	Lobera de Onsella	2015	1	PP	1
50142	Lobera de Onsella	2015	7	CHA	2
50143	Longares	2007	1	PSOE	2
50143	Longares	2007	2	PP	0
50143	Longares	2007	3	PAR	0
50143	Longares	2007	4	CHA	5
50143	Longares	2011	1	PP	0
50143	Longares	2011	2	PSOE	1
50143	Longares	2011	3	PAR	1
50143	Longares	2011	4	CHA	5
50143	Longares	2015	1	PP	0
50143	Longares	2015	2	PSOE	2
50143	Longares	2015	4	PAR	0
50143	Longares	2015	7	CHA	5
50144	Longás	2007	1	PSOE	0
50144	Longás	2007	2	PP	1
50144	Longás	2007	3	PAR	0
50144	Longás	2011	1	PP	1
50144	Longás	2011	2	PSOE	0
50144	Longás	2011	3	PAR	0
50144	Longás	2015	1	PP	1
50144	Longás	2015	2	PSOE	0
50146	Lucena de Jalón	2007	1	PSOE	5
50146	Lucena de Jalón	2007	2	PP	2
50146	Lucena de Jalón	2011	1	PP	3
50146	Lucena de Jalón	2011	2	PSOE	4
50146	Lucena de Jalón	2015	1	PP	2
50146	Lucena de Jalón	2015	2	PSOE	5
50147	Luceni	2007	1	PSOE	6
50147	Luceni	2007	2	PP	3
50147	Luceni	2007	3	PAR	0
50147	Luceni	2011	1	PP	3
50147	Luceni	2011	2	PSOE	6
50147	Luceni	2011	3	PAR	0
50147	Luceni	2015	1	PP	3
50147	Luceni	2015	2	PSOE	6
50148	Luesia	2007	1	PSOE	3
50148	Luesia	2007	2	PP	3
50148	Luesia	2007	3	PAR	1
50148	Luesia	2011	1	PP	3
50148	Luesia	2011	2	PSOE	3
50148	Luesia	2011	3	PAR	1
50148	Luesia	2011	4	CHA	0
50148	Luesia	2015	1	PP	4
50148	Luesia	2015	2	PSOE	2
50148	Luesia	2015	7	CHA	1
50149	Luesma	2007	1	PSOE	0
50149	Luesma	2007	2	PP	0
50149	Luesma	2007	3	PAR	1
50149	Luesma	2007	4	CHA	0
50149	Luesma	2011	1	PP	0
50149	Luesma	2011	2	PSOE	0
50149	Luesma	2011	3	PAR	1
50149	Luesma	2015	1	PP	0
50149	Luesma	2015	2	PSOE	0
50149	Luesma	2015	4	PAR	1
50150	Lumpiaque	2007	1	PSOE	2
50150	Lumpiaque	2007	2	PP	0
50150	Lumpiaque	2007	3	PAR	5
50150	Lumpiaque	2011	1	PP	1
50150	Lumpiaque	2011	2	PSOE	2
50150	Lumpiaque	2011	3	PAR	4
50150	Lumpiaque	2015	1	PP	3
50150	Lumpiaque	2015	2	PSOE	0
50150	Lumpiaque	2015	4	PAR	4
50151	Luna	2007	1	PSOE	3
50151	Luna	2007	2	PP	0
50151	Luna	2007	3	PAR	4
50151	Luna	2011	1	PP	0
50151	Luna	2011	2	PSOE	2
50151	Luna	2011	3	PAR	5
50151	Luna	2015	1	PP	4
50151	Luna	2015	2	PSOE	2
50151	Luna	2015	4	PAR	1
50152	Maella	2007	1	PSOE	6
50152	Maella	2007	2	PP	5
50152	Maella	2007	3	PAR	0
50152	Maella	2011	1	PP	6
50152	Maella	2011	2	PSOE	4
50152	Maella	2011	3	PAR	1
50152	Maella	2015	1	PP	5
50152	Maella	2015	2	PSOE	3
50152	Maella	2015	7	CHA	1
50153	Magallón	2007	1	PSOE	8
50153	Magallón	2007	2	PP	0
50153	Magallón	2007	3	PAR	1
50153	Magallón	2007	4	CHA	0
50153	Magallón	2011	1	PP	1
50153	Magallón	2011	2	PSOE	8
50153	Magallón	2011	3	PAR	0
50153	Magallón	2015	1	PP	0
50153	Magallón	2015	2	PSOE	7
50153	Magallón	2015	13	ARAGONSIPUEDE	2
50154	Mainar	2007	1	PSOE	0
50154	Mainar	2007	2	PP	0
50154	Mainar	2007	3	PAR	5
50154	Mainar	2007	4	CHA	0
50154	Mainar	2007	5	IU	0
50154	Mainar	2011	1	PP	0
50154	Mainar	2011	2	PSOE	0
50154	Mainar	2011	3	PAR	5
50154	Mainar	2015	1	PP	1
50154	Mainar	2015	2	PSOE	0
50154	Mainar	2015	4	PAR	4
50154	Mainar	2015	7	CHA	0
50155	Malanquilla	2007	1	PSOE	5
50155	Malanquilla	2007	2	PP	0
50155	Malanquilla	2007	3	PAR	0
50155	Malanquilla	2007	4	CHA	0
50155	Malanquilla	2011	1	PP	0
50155	Malanquilla	2011	2	PSOE	5
50155	Malanquilla	2011	3	PAR	0
50155	Malanquilla	2015	1	PP	0
50155	Malanquilla	2015	2	PSOE	4
50155	Malanquilla	2015	4	PAR	1
50156	Maleján	2007	1	PSOE	2
50156	Maleján	2007	2	PP	0
50156	Maleján	2007	3	PAR	4
50156	Maleján	2007	4	CHA	1
50156	Maleján	2011	1	PP	0
50156	Maleján	2011	2	PSOE	3
50156	Maleján	2011	3	PAR	4
50156	Maleján	2015	1	PP	0
50156	Maleján	2015	2	PSOE	1
50156	Maleján	2015	4	PAR	5
50156	Maleján	2015	7	CHA	1
50157	Malón	2007	1	PSOE	3
50157	Malón	2007	2	PP	4
50157	Malón	2007	3	PAR	0
50157	Malón	2007	4	CHA	0
50157	Malón	2011	1	PP	4
50157	Malón	2011	2	PSOE	3
50157	Malón	2015	1	PP	3
50157	Malón	2015	2	PSOE	4
50159	Maluenda	2007	1	PSOE	2
50159	Maluenda	2007	2	PP	5
50159	Maluenda	2007	3	PAR	2
50159	Maluenda	2011	1	PP	4
50159	Maluenda	2011	2	PSOE	2
50159	Maluenda	2011	3	PAR	3
50159	Maluenda	2015	1	PP	3
50159	Maluenda	2015	2	PSOE	1
50159	Maluenda	2015	4	PAR	5
50160	Mallén	2007	1	PSOE	9
50160	Mallén	2007	2	PP	2
50160	Mallén	2007	4	CHA	0
50160	Mallén	2011	1	PP	3
50160	Mallén	2011	2	PSOE	8
50160	Mallén	2011	3	PAR	0
50160	Mallén	2011	4	CHA	0
50160	Mallén	2015	1	PP	2
50160	Mallén	2015	2	PSOE	5
50160	Mallén	2015	7	CHA	0
50160	Mallén	2015	38	POR MALLEN	4
50161	Manchones	2007	1	PSOE	0
50161	Manchones	2007	2	PP	1
50161	Manchones	2007	3	PAR	4
50161	Manchones	2007	4	CHA	0
50161	Manchones	2007	5	IU	0
50161	Manchones	2011	2	PSOE	1
50161	Manchones	2011	3	PAR	4
50161	Manchones	2015	1	PP	0
50161	Manchones	2015	2	PSOE	1
50161	Manchones	2015	4	PAR	4
50161	Manchones	2015	72	IU	0
50162	Mara	2007	1	PSOE	5
50162	Mara	2007	2	PP	0
50162	Mara	2007	3	PAR	0
50162	Mara	2007	4	CHA	0
50162	Mara	2007	5	IU	0
50162	Mara	2011	1	PP	0
50162	Mara	2011	2	PSOE	4
50162	Mara	2011	3	PAR	1
50162	Mara	2011	4	CHA	0
50162	Mara	2015	1	PP	0
50162	Mara	2015	2	PSOE	3
50162	Mara	2015	4	PAR	1
50162	Mara	2015	5	C's	1
50162	Mara	2015	7	CHA	0
50163	María de Huerva	2007	1	PSOE	3
50163	María de Huerva	2007	2	PP	4
50163	María de Huerva	2007	3	PAR	1
50163	María de Huerva	2007	4	CHA	3
50163	María de Huerva	2007	5	IU	0
50163	María de Huerva	2011	1	PP	8
50163	María de Huerva	2011	2	PSOE	1
50163	María de Huerva	2011	3	PAR	0
50163	María de Huerva	2011	4	CHA	2
50163	María de Huerva	2011	5	IU	0
50163	María de Huerva	2011	8	FIA	0
50163	María de Huerva	2015	1	PP	9
50163	María de Huerva	2015	2	PSOE	1
50163	María de Huerva	2015	4	PAR	0
50163	María de Huerva	2015	7	CHA	2
50163	María de Huerva	2015	17	IU-ZGZ	1
50164	Mediana de Aragón	2007	1	PSOE	3
50164	Mediana de Aragón	2007	2	PP	4
50164	Mediana de Aragón	2007	4	CHA	0
50164	Mediana de Aragón	2011	1	PP	5
50164	Mediana de Aragón	2011	2	PSOE	2
50164	Mediana de Aragón	2015	1	PP	5
50164	Mediana de Aragón	2015	2	PSOE	2
50165	Mequinenza	2007	1	PSOE	7
50165	Mequinenza	2007	2	PP	0
50165	Mequinenza	2007	3	PAR	1
50165	Mequinenza	2007	4	CHA	0
50165	Mequinenza	2007	5	IU	3
50165	Mequinenza	2011	1	PP	1
50165	Mequinenza	2011	2	PSOE	7
50165	Mequinenza	2011	3	PAR	3
50165	Mequinenza	2015	1	PP	0
50165	Mequinenza	2015	2	PSOE	7
50165	Mequinenza	2015	4	PAR	4
50166	Mesones de Isuela	2007	1	PSOE	2
50166	Mesones de Isuela	2007	2	PP	4
50166	Mesones de Isuela	2007	3	PAR	0
50166	Mesones de Isuela	2007	5	IU	1
50166	Mesones de Isuela	2011	1	PP	4
50166	Mesones de Isuela	2011	2	PSOE	1
50166	Mesones de Isuela	2011	3	PAR	1
50166	Mesones de Isuela	2011	5	IU	1
50166	Mesones de Isuela	2015	1	PP	2
50166	Mesones de Isuela	2015	2	PSOE	3
50166	Mesones de Isuela	2015	4	PAR	1
50166	Mesones de Isuela	2015	17	IU-ZGZ	1
50167	Mezalocha	2007	1	PSOE	1
50167	Mezalocha	2007	2	PP	5
50167	Mezalocha	2007	3	PAR	1
50167	Mezalocha	2011	1	PP	3
50167	Mezalocha	2011	2	PSOE	1
50167	Mezalocha	2011	3	PAR	1
50167	Mezalocha	2011	4	CHA	0
50167	Mezalocha	2011	5	IU	0
50167	Mezalocha	2015	1	PP	1
50167	Mezalocha	2015	2	PSOE	2
50167	Mezalocha	2015	4	PAR	2
50167	Mezalocha	2015	7	CHA	0
50168	Mianos	2007	1	PSOE	0
50168	Mianos	2007	2	PP	0
50168	Mianos	2007	3	PAR	0
50168	Mianos	2007	4	CHA	1
50168	Mianos	2011	1	PP	0
50168	Mianos	2011	3	PAR	3
50168	Mianos	2015	1	PP	0
50168	Mianos	2015	2	PSOE	0
50168	Mianos	2015	7	CHA	1
50169	Miedes de Aragón	2007	1	PSOE	4
50169	Miedes de Aragón	2007	2	PP	2
50169	Miedes de Aragón	2007	3	PAR	1
50169	Miedes de Aragón	2007	4	CHA	0
50169	Miedes de Aragón	2011	1	PP	4
50169	Miedes de Aragón	2011	2	PSOE	2
50169	Miedes de Aragón	2011	3	PAR	1
50169	Miedes de Aragón	2015	1	PP	4
50169	Miedes de Aragón	2015	2	PSOE	3
50169	Miedes de Aragón	2015	4	PAR	0
50170	Monegrillo	2007	1	PSOE	4
50170	Monegrillo	2007	2	PP	0
50170	Monegrillo	2007	3	PAR	3
50170	Monegrillo	2011	1	PP	0
50170	Monegrillo	2011	2	PSOE	4
50170	Monegrillo	2011	3	PAR	3
50170	Monegrillo	2015	1	PP	1
50170	Monegrillo	2015	2	PSOE	6
50171	Moneva	2007	1	PSOE	0
50171	Moneva	2007	2	PP	0
50171	Moneva	2007	3	PAR	1
50171	Moneva	2007	4	CHA	0
50171	Moneva	2011	1	PP	0
50171	Moneva	2011	2	PSOE	0
50171	Moneva	2011	3	PAR	5
50171	Moneva	2015	1	PP	0
50171	Moneva	2015	2	PSOE	0
50171	Moneva	2015	4	PAR	5
50171	Moneva	2015	5	C's	0
50171	Moneva	2015	7	CHA	0
50172	Monreal de Ariza	2007	1	PSOE	2
50172	Monreal de Ariza	2007	2	PP	0
50172	Monreal de Ariza	2007	3	PAR	3
50172	Monreal de Ariza	2007	4	CHA	0
50172	Monreal de Ariza	2007	5	IU	0
50172	Monreal de Ariza	2011	1	PP	0
50172	Monreal de Ariza	2011	2	PSOE	0
50172	Monreal de Ariza	2011	3	PAR	4
50172	Monreal de Ariza	2011	4	CHA	1
50172	Monreal de Ariza	2011	5	IU	0
50172	Monreal de Ariza	2015	1	PP	0
50172	Monreal de Ariza	2015	2	PSOE	0
50172	Monreal de Ariza	2015	4	PAR	4
50172	Monreal de Ariza	2015	7	CHA	1
50173	Monterde	2007	1	PSOE	1
50173	Monterde	2007	2	PP	4
50173	Monterde	2007	3	PAR	0
50173	Monterde	2007	4	CHA	0
50173	Monterde	2007	5	IU	0
50173	Monterde	2011	1	PP	4
50173	Monterde	2011	2	PSOE	1
50173	Monterde	2011	3	PAR	0
50173	Monterde	2015	1	PP	4
50173	Monterde	2015	2	PSOE	1
50173	Monterde	2015	4	PAR	0
50174	Montón	2007	1	PSOE	0
50174	Montón	2007	2	PP	0
50174	Montón	2007	3	PAR	5
50174	Montón	2007	4	CHA	0
50174	Montón	2011	1	PP	0
50174	Montón	2011	2	PSOE	0
50174	Montón	2011	3	PAR	5
50174	Montón	2011	4	CHA	0
50174	Montón	2015	2	PSOE	0
50174	Montón	2015	4	PAR	5
50175	Morata de Jalón	2007	1	PSOE	3
50175	Morata de Jalón	2007	2	PP	1
50175	Morata de Jalón	2007	3	PAR	1
50175	Morata de Jalón	2007	4	CHA	4
50175	Morata de Jalón	2007	5	IU	0
50175	Morata de Jalón	2011	1	PP	1
50175	Morata de Jalón	2011	2	PSOE	5
50175	Morata de Jalón	2011	3	PAR	2
50175	Morata de Jalón	2011	5	IU	1
50175	Morata de Jalón	2015	1	PP	1
50175	Morata de Jalón	2015	2	PSOE	4
50175	Morata de Jalón	2015	3	ZGZ	3
50175	Morata de Jalón	2015	4	PAR	1
50176	Morata de Jiloca	2007	1	PSOE	1
50176	Morata de Jiloca	2007	2	PP	0
50176	Morata de Jiloca	2007	3	PAR	6
50176	Morata de Jiloca	2011	1	PP	0
50176	Morata de Jiloca	2011	2	PSOE	1
50176	Morata de Jiloca	2011	3	PAR	5
50176	Morata de Jiloca	2011	8	FIA	1
50176	Morata de Jiloca	2015	1	PP	1
50176	Morata de Jiloca	2015	2	PSOE	0
50176	Morata de Jiloca	2015	4	PAR	4
50176	Morata de Jiloca	2015	7	CHA	0
50177	Morés	2007	1	PSOE	3
50177	Morés	2007	2	PP	3
50177	Morés	2007	3	PAR	1
50177	Morés	2007	4	CHA	0
50177	Morés	2011	1	PP	3
50177	Morés	2011	2	PSOE	4
50177	Morés	2011	3	PAR	0
50177	Morés	2015	1	PP	3
50177	Morés	2015	2	PSOE	3
50177	Morés	2015	4	PAR	1
50178	Moros	2007	1	PSOE	4
50178	Moros	2007	2	PP	3
50178	Moros	2007	3	PAR	0
50178	Moros	2011	1	PP	2
50178	Moros	2011	2	PSOE	5
50178	Moros	2011	3	PAR	0
50178	Moros	2015	1	PP	0
50178	Moros	2015	2	PSOE	7
50178	Moros	2015	4	PAR	0
50179	Moyuela	2007	1	PSOE	3
50179	Moyuela	2007	2	PP	0
50179	Moyuela	2007	3	PAR	4
50179	Moyuela	2011	1	PP	2
50179	Moyuela	2011	2	PSOE	4
50179	Moyuela	2011	3	PAR	1
50179	Moyuela	2015	1	PP	3
50179	Moyuela	2015	2	PSOE	4
50180	Mozota	2007	1	PSOE	0
50180	Mozota	2007	2	PP	0
50180	Mozota	2007	3	PAR	5
50180	Mozota	2007	4	CHA	0
50180	Mozota	2011	1	PP	0
50180	Mozota	2011	3	PAR	5
50180	Mozota	2015	2	PSOE	0
50180	Mozota	2015	4	PAR	5
50180	Mozota	2015	7	CHA	0
50181	Muel	2007	1	PSOE	4
50181	Muel	2007	2	PP	3
50181	Muel	2007	3	PAR	1
50181	Muel	2007	4	CHA	1
50181	Muel	2007	5	IU	0
50181	Muel	2011	1	PP	2
50181	Muel	2011	2	PSOE	4
50181	Muel	2011	3	PAR	1
50181	Muel	2011	4	CHA	2
50181	Muel	2015	1	PP	3
50181	Muel	2015	2	PSOE	3
50181	Muel	2015	4	PAR	1
50181	Muel	2015	7	CHA	2
50182	Muela (La)	2007	1	PSOE	2
50182	Muela (La)	2007	2	PP	2
50182	Muela (La)	2007	3	PAR	7
50182	Muela (La)	2007	4	CHA	0
50182	Muela (La)	2011	1	PP	6
50182	Muela (La)	2011	2	PSOE	1
50182	Muela (La)	2011	3	PAR	0
50182	Muela (La)	2011	4	CHA	2
50182	Muela (La)	2011	5	IU	0
50182	Muela (La)	2011	6	UPyD	0
50182	Muela (La)	2011	7	COMPROMISO CON ARAGON	0
50182	Muela (La)	2011	8	FIA	3
50182	Muela (La)	2011	12	CDL	1
50182	Muela (La)	2015	1	PP	3
50182	Muela (La)	2015	2	PSOE	1
50182	Muela (La)	2015	4	PAR	3
50182	Muela (La)	2015	5	C's	1
50182	Muela (La)	2015	7	CHA	2
50182	Muela (La)	2015	55	GLM-ZGZ	1
50183	Munébrega	2007	1	PSOE	1
50183	Munébrega	2007	2	PP	0
50183	Munébrega	2007	3	PAR	6
50183	Munébrega	2011	1	PP	3
50183	Munébrega	2011	2	PSOE	0
50183	Munébrega	2011	3	PAR	4
50183	Munébrega	2015	1	PP	2
50183	Munébrega	2015	2	PSOE	0
50183	Munébrega	2015	4	PAR	5
50184	Murero	2007	1	PSOE	1
50184	Murero	2007	2	PP	0
50184	Murero	2007	3	PAR	4
50184	Murero	2007	4	CHA	0
50184	Murero	2011	1	PP	0
50184	Murero	2011	2	PSOE	1
50184	Murero	2011	3	PAR	4
50184	Murero	2015	2	PSOE	0
50184	Murero	2015	4	PAR	5
50185	Murillo de Gállego	2007	1	PSOE	0
50185	Murillo de Gállego	2007	2	PP	4
50185	Murillo de Gállego	2007	3	PAR	0
50185	Murillo de Gállego	2007	4	CHA	1
50185	Murillo de Gállego	2007	5	IU	0
50185	Murillo de Gállego	2011	1	PP	2
50185	Murillo de Gállego	2011	2	PSOE	0
50185	Murillo de Gállego	2011	3	PAR	0
50185	Murillo de Gállego	2011	4	CHA	2
50185	Murillo de Gállego	2011	5	IU	0
50185	Murillo de Gállego	2011	29	ECOLO VERDES	1
50185	Murillo de Gállego	2015	1	PP	1
50185	Murillo de Gállego	2015	2	PSOE	0
50185	Murillo de Gállego	2015	4	PAR	1
50185	Murillo de Gállego	2015	78	AE MURILLO DE GALLEGO	3
50186	Navardún	2007	1	PSOE	1
50186	Navardún	2007	2	PP	0
50186	Navardún	2007	3	PAR	0
50186	Navardún	2011	1	PP	1
50186	Navardún	2011	2	PSOE	0
50186	Navardún	2011	3	PAR	0
50186	Navardún	2015	1	PP	1
50186	Navardún	2015	2	PSOE	0
50187	Nigüella	2007	1	PSOE	0
50187	Nigüella	2007	2	PP	0
50187	Nigüella	2007	3	PAR	0
50187	Nigüella	2007	4	CHA	1
50187	Nigüella	2011	1	PP	0
50187	Nigüella	2011	2	PSOE	1
50187	Nigüella	2011	3	PAR	0
50187	Nigüella	2011	4	CHA	2
50187	Nigüella	2015	1	PP	0
50187	Nigüella	2015	2	PSOE	0
50187	Nigüella	2015	4	PAR	1
50187	Nigüella	2015	7	CHA	2
50188	Nombrevilla	2007	1	PSOE	0
50188	Nombrevilla	2007	2	PP	1
50188	Nombrevilla	2007	3	PAR	0
50188	Nombrevilla	2007	4	CHA	0
50188	Nombrevilla	2011	1	PP	0
50188	Nombrevilla	2011	3	PAR	1
50188	Nombrevilla	2011	4	CHA	0
50188	Nombrevilla	2015	1	PP	0
50188	Nombrevilla	2015	2	PSOE	0
50188	Nombrevilla	2015	4	PAR	1
50188	Nombrevilla	2015	7	CHA	0
50189	Nonaspe	2007	1	PSOE	2
50189	Nonaspe	2007	2	PP	6
50189	Nonaspe	2007	3	PAR	0
50189	Nonaspe	2007	4	CHA	1
50189	Nonaspe	2011	1	PP	6
50189	Nonaspe	2011	2	PSOE	0
50189	Nonaspe	2011	4	CHA	3
50189	Nonaspe	2015	1	PP	6
50189	Nonaspe	2015	7	CHA	3
50190	Novallas	2007	1	PSOE	4
50190	Novallas	2007	2	PP	2
50190	Novallas	2007	3	PAR	1
50190	Novallas	2007	4	CHA	0
50190	Novallas	2011	1	PP	2
50190	Novallas	2011	2	PSOE	5
50190	Novallas	2011	4	CHA	0
50190	Novallas	2015	1	PP	2
50190	Novallas	2015	2	PSOE	5
50191	Novillas	2007	1	PSOE	4
50191	Novillas	2007	2	PP	1
50191	Novillas	2007	3	PAR	2
50191	Novillas	2011	1	PP	3
50191	Novillas	2011	2	PSOE	4
50191	Novillas	2011	4	CHA	0
50191	Novillas	2015	1	PP	2
50191	Novillas	2015	2	PSOE	5
50192	Nuévalos	2007	1	PSOE	4
50192	Nuévalos	2007	2	PP	0
50192	Nuévalos	2007	3	PAR	3
50192	Nuévalos	2007	4	CHA	0
50192	Nuévalos	2011	1	PP	0
50192	Nuévalos	2011	2	PSOE	4
50192	Nuévalos	2011	3	PAR	2
50192	Nuévalos	2011	4	CHA	1
50192	Nuévalos	2015	1	PP	0
50192	Nuévalos	2015	2	PSOE	6
50192	Nuévalos	2015	4	PAR	1
50193	Nuez de Ebro	2007	1	PSOE	5
50193	Nuez de Ebro	2007	2	PP	2
50193	Nuez de Ebro	2007	4	CHA	0
50193	Nuez de Ebro	2011	1	PP	2
50193	Nuez de Ebro	2011	2	PSOE	3
50193	Nuez de Ebro	2011	4	CHA	2
50193	Nuez de Ebro	2015	1	PP	2
50193	Nuez de Ebro	2015	2	PSOE	5
50194	Olvés	2007	1	PSOE	0
50194	Olvés	2007	2	PP	4
50194	Olvés	2007	3	PAR	1
50194	Olvés	2007	4	CHA	0
50194	Olvés	2011	1	PP	4
50194	Olvés	2011	2	PSOE	0
50194	Olvés	2011	3	PAR	1
50194	Olvés	2015	1	PP	4
50194	Olvés	2015	2	PSOE	1
50194	Olvés	2015	4	PAR	0
50195	Orcajo	2007	1	PSOE	0
50195	Orcajo	2007	2	PP	0
50195	Orcajo	2007	3	PAR	1
50195	Orcajo	2007	4	CHA	0
50195	Orcajo	2011	2	PSOE	1
50195	Orcajo	2015	1	PP	0
50195	Orcajo	2015	2	PSOE	3
50196	Orera	2007	1	PSOE	4
50196	Orera	2007	2	PP	0
50196	Orera	2007	3	PAR	1
50196	Orera	2011	2	PSOE	5
50196	Orera	2011	3	PAR	0
50196	Orera	2015	1	PP	0
50196	Orera	2015	2	PSOE	5
50196	Orera	2015	4	PAR	0
50197	Orés	2007	1	PSOE	1
50197	Orés	2007	2	PP	4
50197	Orés	2007	3	PAR	0
50197	Orés	2007	4	CHA	0
50197	Orés	2007	5	IU	0
50197	Orés	2011	1	PP	3
50197	Orés	2011	2	PSOE	1
50197	Orés	2011	3	PAR	1
50197	Orés	2015	1	PP	3
50197	Orés	2015	2	PSOE	1
50197	Orés	2015	4	PAR	1
50198	Oseja	2007	1	PSOE	0
50198	Oseja	2007	2	PP	1
50198	Oseja	2007	3	PAR	0
50198	Oseja	2011	1	PP	0
50198	Oseja	2011	3	PAR	1
50198	Oseja	2015	1	PP	0
50198	Oseja	2015	2	PSOE	0
50198	Oseja	2015	4	PAR	1
50199	Osera de Ebro	2007	1	PSOE	3
50199	Osera de Ebro	2007	2	PP	2
50199	Osera de Ebro	2007	3	PAR	2
50199	Osera de Ebro	2007	4	CHA	0
50199	Osera de Ebro	2011	1	PP	3
50199	Osera de Ebro	2011	2	PSOE	2
50199	Osera de Ebro	2011	3	PAR	2
50199	Osera de Ebro	2015	1	PP	3
50199	Osera de Ebro	2015	2	PSOE	3
50199	Osera de Ebro	2015	4	PAR	1
50200	Paniza	2007	1	PSOE	4
50200	Paniza	2007	2	PP	0
50200	Paniza	2007	3	PAR	2
50200	Paniza	2007	4	CHA	1
50200	Paniza	2011	1	PP	1
50200	Paniza	2011	2	PSOE	4
50200	Paniza	2011	3	PAR	1
50200	Paniza	2011	4	CHA	1
50200	Paniza	2015	1	PP	0
50200	Paniza	2015	2	PSOE	3
50200	Paniza	2015	5	C's	4
50200	Paniza	2015	7	CHA	0
50201	Paracuellos de Jiloca	2007	1	PSOE	5
50201	Paracuellos de Jiloca	2007	2	PP	1
50201	Paracuellos de Jiloca	2007	3	PAR	1
50201	Paracuellos de Jiloca	2011	1	PP	1
50201	Paracuellos de Jiloca	2011	2	PSOE	5
50201	Paracuellos de Jiloca	2011	3	PAR	1
50201	Paracuellos de Jiloca	2015	1	PP	1
50201	Paracuellos de Jiloca	2015	2	PSOE	5
50201	Paracuellos de Jiloca	2015	4	PAR	1
50202	Paracuellos de la Ribera	2007	1	PSOE	5
50202	Paracuellos de la Ribera	2007	2	PP	0
50202	Paracuellos de la Ribera	2007	3	PAR	0
50202	Paracuellos de la Ribera	2007	4	CHA	0
50202	Paracuellos de la Ribera	2011	1	PP	0
50202	Paracuellos de la Ribera	2011	2	PSOE	2
50202	Paracuellos de la Ribera	2011	3	PAR	3
50202	Paracuellos de la Ribera	2015	1	PP	0
50202	Paracuellos de la Ribera	2015	2	PSOE	1
50202	Paracuellos de la Ribera	2015	4	PAR	4
50202	Paracuellos de la Ribera	2015	7	CHA	0
50202	Paracuellos de la Ribera	2015	92	COMIENZOS NUEVOS	0
50203	Pastriz	2007	1	PSOE	4
50203	Pastriz	2007	2	PP	0
50203	Pastriz	2007	3	PAR	4
50203	Pastriz	2007	4	CHA	1
50203	Pastriz	2007	40	PAVIP	0
50203	Pastriz	2011	1	PP	0
50203	Pastriz	2011	2	PSOE	4
50203	Pastriz	2011	3	PAR	5
50203	Pastriz	2011	4	CHA	0
50203	Pastriz	2015	1	PP	1
