Mes y año	Mes (código)	Mes nombre	Año	Sector código	Sector descripción	Sexo	Temporalidad	Duración contrato * 1.00 / Número de contratos	Días duración contrato	Número de contratos	Duración contrato	CCAA nombre
Noviembre 2010	201011	Noviembre	2010	4	Servicios	Hombres	Temporal	0	0	3506	0	Aragón
Noviembre 2010	201011	Noviembre	2010	4	Servicios	Hombres	Temporal	64,54786516853932584269662921348314606742	1	6675	430857	Aragón
Noviembre 2010	201011	Noviembre	2010	4	Servicios	Mujeres	Temporal	0	0	4491	0	Aragón
Noviembre 2010	201011	Noviembre	2010	4	Servicios	Mujeres	Temporal	58,36687575070065394368076871746963832911	1	7493	437343	Aragón
Octubre 2010	201010	Octubre	2010	1	Agricultura, ganadería y pesca	Hombres	Temporal	0	0	1415	0	Aragón
Octubre 2010	201010	Octubre	2010	1	Agricultura, ganadería y pesca	Hombres	Temporal	34,90660225442834138486312399355877616747	1	621	21677	Aragón
Octubre 2010	201010	Octubre	2010	1	Agricultura, ganadería y pesca	Mujeres	Temporal	0	0	295	0	Aragón
Octubre 2010	201010	Octubre	2010	1	Agricultura, ganadería y pesca	Mujeres	Temporal	28,19248826291079812206572769953051643192	1	213	6005	Aragón
Octubre 2010	201010	Octubre	2010	2	Industria y energía	Hombres	Temporal	0	0	845	0	Aragón
Octubre 2010	201010	Octubre	2010	2	Industria y energía	Hombres	Temporal	162,60835762876579203109815354713313897	1	1029	167324	Aragón
Octubre 2010	201010	Octubre	2010	2	Industria y energía	Mujeres	Temporal	0	0	346	0	Aragón
Octubre 2010	201010	Octubre	2010	2	Industria y energía	Mujeres	Temporal	63,21218961625282167042889390519187358916	1	443	28003	Aragón
Octubre 2010	201010	Octubre	2010	3	Construcción	Hombres	Temporal	0	0	1849	0	Aragón
Octubre 2010	201010	Octubre	2010	3	Construcción	Hombres	Temporal	123,682170542635658914728682170542635659	1	387	47865	Aragón
Octubre 2010	201010	Octubre	2010	3	Construcción	Mujeres	Temporal	0	0	60	0	Aragón
Octubre 2010	201010	Octubre	2010	3	Construcción	Mujeres	Temporal	134,44067796610169491525423728813559322	1	59	7932	Aragón
Octubre 2010	201010	Octubre	2010	4	Servicios	Hombres	Temporal	0	0	3924	0	Aragón
Octubre 2010	201010	Octubre	2010	4	Servicios	Hombres	Temporal	58,68022053756030323914541695382494831151	1	7255	425725	Aragón
Octubre 2010	201010	Octubre	2010	4	Servicios	Mujeres	Temporal	0	0	5306	0	Aragón
Octubre 2010	201010	Octubre	2010	4	Servicios	Mujeres	Temporal	64,66345567613705645652969150103645896842	1	8201	530305	Aragón
Septiembre 2010	201009	Septiembre	2010	1	Agricultura, ganadería y pesca	Hombres	Temporal	0	0	2991	0	Aragón
Septiembre 2010	201009	Septiembre	2010	1	Agricultura, ganadería y pesca	Hombres	Temporal	24,87186440677966101694915254237288135593	1	1475	36686	Aragón
Septiembre 2010	201009	Septiembre	2010	1	Agricultura, ganadería y pesca	Mujeres	Temporal	0	0	718	0	Aragón
Septiembre 2010	201009	Septiembre	2010	1	Agricultura, ganadería y pesca	Mujeres	Temporal	23,5734126984126984126984126984126984127	1	504	11881	Aragón
Septiembre 2010	201009	Septiembre	2010	2	Industria y energía	Hombres	Temporal	0	0	916	0	Aragón
Septiembre 2010	201009	Septiembre	2010	2	Industria y energía	Hombres	Temporal	157,335398230088495575221238938053097345	1	1130	177789	Aragón
Septiembre 2010	201009	Septiembre	2010	2	Industria y energía	Mujeres	Temporal	0	0	477	0	Aragón
Septiembre 2010	201009	Septiembre	2010	2	Industria y energía	Mujeres	Temporal	76,71978021978021978021978021978021978022	1	546	41889	Aragón
Septiembre 2010	201009	Septiembre	2010	3	Construcción	Hombres	Temporal	0	0	2256	0	Aragón
Septiembre 2010	201009	Septiembre	2010	3	Construcción	Hombres	Temporal	121,915929203539823008849557522123893805	1	452	55106	Aragón
Septiembre 2010	201009	Septiembre	2010	3	Construcción	Mujeres	Temporal	0	0	50	0	Aragón
Septiembre 2010	201009	Septiembre	2010	3	Construcción	Mujeres	Temporal	155,771929824561403508771929824561403509	1	57	8879	Aragón
Septiembre 2010	201009	Septiembre	2010	4	Servicios	Hombres	Temporal	0	0	4283	0	Aragón
Septiembre 2010	201009	Septiembre	2010	4	Servicios	Hombres	Temporal	55,32824226464779460171165240289664252798	1	7595	420218	Aragón
Septiembre 2010	201009	Septiembre	2010	4	Servicios	Mujeres	Temporal	0	0	6014	0	Aragón
Septiembre 2010	201009	Septiembre	2010	4	Servicios	Mujeres	Temporal	69,2810261150912872660041599260457591865	1	8654	599558	Aragón
Agosto 2010	201008	Agosto	2010	1	Agricultura, ganadería y pesca	Hombres	Temporal	0	0	2613	0	Aragón
Agosto 2010	201008	Agosto	2010	1	Agricultura, ganadería y pesca	Hombres	Temporal	27,94629349470499243570347957639939485628	1	1322	36945	Aragón
Agosto 2010	201008	Agosto	2010	1	Agricultura, ganadería y pesca	Mujeres	Temporal	0	0	728	0	Aragón
Agosto 2010	201008	Agosto	2010	1	Agricultura, ganadería y pesca	Mujeres	Temporal	20,15873015873015873015873015873015873016	1	567	11430	Aragón
Agosto 2010	201008	Agosto	2010	2	Industria y energía	Hombres	Temporal	0	0	658	0	Aragón
Agosto 2010	201008	Agosto	2010	2	Industria y energía	Hombres	Temporal	87,45644983461962513781697905181918412348	1	907	79323	Aragón
Agosto 2010	201008	Agosto	2010	2	Industria y energía	Mujeres	Temporal	0	0	267	0	Aragón
Agosto 2010	201008	Agosto	2010	2	Industria y energía	Mujeres	Temporal	71,05940594059405940594059405940594059406	1	404	28708	Aragón
Agosto 2010	201008	Agosto	2010	3	Construcción	Hombres	Temporal	0	0	1683	0	Aragón
Agosto 2010	201008	Agosto	2010	3	Construcción	Hombres	Temporal	88,29032258064516129032258064516129032258	1	372	32844	Aragón
Agosto 2010	201008	Agosto	2010	3	Construcción	Mujeres	Temporal	0	0	40	0	Aragón
Agosto 2010	201008	Agosto	2010	3	Construcción	Mujeres	Temporal	119,961538461538461538461538461538461538	1	52	6238	Aragón
Agosto 2010	201008	Agosto	2010	4	Servicios	Hombres	Temporal	0	0	3071	0	Aragón
Agosto 2010	201008	Agosto	2010	4	Servicios	Hombres	Temporal	42,88960502396298132540076020492480581722	1	6051	259525	Aragón
Agosto 2010	201008	Agosto	2010	4	Servicios	Mujeres	Temporal	0	0	3706	0	Aragón
Agosto 2010	201008	Agosto	2010	4	Servicios	Mujeres	Temporal	42,51361106933373439614979696194916528801	1	6649	282673	Aragón
Julio 2010	201007	Julio	2010	1	Agricultura, ganadería y pesca	Hombres	Temporal	0	0	1939	0	Aragón
Julio 2010	201007	Julio	2010	1	Agricultura, ganadería y pesca	Hombres	Temporal	29,6645962732919254658385093167701863354	1	1288	38208	Aragón
Julio 2010	201007	Julio	2010	1	Agricultura, ganadería y pesca	Mujeres	Temporal	0	0	682	0	Aragón
Julio 2010	201007	Julio	2010	1	Agricultura, ganadería y pesca	Mujeres	Temporal	25,16732283464566929133858267716535433071	1	508	12785	Aragón
Julio 2010	201007	Julio	2010	2	Industria y energía	Hombres	Temporal	0	0	639	0	Aragón
Julio 2010	201007	Julio	2010	2	Industria y energía	Hombres	Temporal	122,266666666666666666666666666666666667	1	1260	154056	Aragón
Julio 2010	201007	Julio	2010	2	Industria y energía	Mujeres	Temporal	0	0	206	0	Aragón
Julio 2010	201007	Julio	2010	2	Industria y energía	Mujeres	Temporal	55,22804314329738058551617873651771956857	1	649	35843	Aragón
Julio 2010	201007	Julio	2010	3	Construcción	Hombres	Temporal	0	0	2477	0	Aragón
Julio 2010	201007	Julio	2010	3	Construcción	Hombres	Temporal	88,290468986384266263237518910741301059	1	661	58360	Aragón
Julio 2010	201007	Julio	2010	3	Construcción	Mujeres	Temporal	0	0	68	0	Aragón
Julio 2010	201007	Julio	2010	3	Construcción	Mujeres	Temporal	124,417910447761194029850746268656716418	1	67	8336	Aragón
Julio 2010	201007	Julio	2010	4	Servicios	Hombres	Temporal	0	0	4416	0	Aragón
Julio 2010	201007	Julio	2010	4	Servicios	Hombres	Temporal	53,70277842633667989726826990427270604716	1	8566	460018	Aragón
Julio 2010	201007	Julio	2010	4	Servicios	Mujeres	Temporal	0	0	5370	0	Aragón
Julio 2010	201007	Julio	2010	4	Servicios	Mujeres	Temporal	50,43379530916844349680170575692963752665	1	9380	473069	Aragón
Junio 2010	201006	Junio	2010	1	Agricultura, ganadería y pesca	Hombres	Temporal	0	0	3370	0	Aragón
Junio 2010	201006	Junio	2010	1	Agricultura, ganadería y pesca	Hombres	Temporal	29,7653554175293305728088336783988957902	1	1449	43130	Aragón
Junio 2010	201006	Junio	2010	1	Agricultura, ganadería y pesca	Mujeres	Temporal	0	0	1739	0	Aragón
Junio 2010	201006	Junio	2010	1	Agricultura, ganadería y pesca	Mujeres	Temporal	28,48605577689243027888446215139442231076	1	502	14300	Aragón
Junio 2010	201006	Junio	2010	2	Industria y energía	Hombres	Temporal	0	0	747	0	Aragón
Junio 2010	201006	Junio	2010	2	Industria y energía	Hombres	Temporal	141,366141732283464566929133858267716535	1	1270	179535	Aragón
Junio 2010	201006	Junio	2010	2	Industria y energía	Mujeres	Temporal	0	0	307	0	Aragón
Junio 2010	201006	Junio	2010	2	Industria y energía	Mujeres	Temporal	73,80952380952380952380952380952380952381	1	462	34100	Aragón
Junio 2010	201006	Junio	2010	3	Construcción	Hombres	Temporal	0	0	2352	0	Aragón
Junio 2010	201006	Junio	2010	3	Construcción	Hombres	Temporal	112,592905405405405405405405405405405405	1	592	66655	Aragón
Junio 2010	201006	Junio	2010	3	Construcción	Mujeres	Temporal	0	0	78	0	Aragón
Junio 2010	201006	Junio	2010	3	Construcción	Mujeres	Temporal	129,804347826086956521739130434782608696	1	46	5971	Aragón
Junio 2010	201006	Junio	2010	4	Servicios	Hombres	Temporal	0	0	3380	0	Aragón
Junio 2010	201006	Junio	2010	4	Servicios	Hombres	Temporal	49,8049109552077711818672423097679438748	1	7412	369154	Aragón
Junio 2010	201006	Junio	2010	4	Servicios	Mujeres	Temporal	0	0	4881	0	Aragón
Junio 2010	201006	Junio	2010	4	Servicios	Mujeres	Temporal	48,11969411503934389892496952233181868558	1	9023	434184	Aragón
Mayo 2010	201005	Mayo	2010	1	Agricultura, ganadería y pesca	Hombres	Temporal	0	0	4364	0	Aragón
Mayo 2010	201005	Mayo	2010	1	Agricultura, ganadería y pesca	Hombres	Temporal	44,22970085470085470085470085470085470085	1	936	41399	Aragón
Mayo 2010	201005	Mayo	2010	1	Agricultura, ganadería y pesca	Mujeres	Temporal	0	0	1864	0	Aragón
Mayo 2010	201005	Mayo	2010	1	Agricultura, ganadería y pesca	Mujeres	Temporal	35,33986928104575163398692810457516339869	1	306	10814	Aragón
Mayo 2010	201005	Mayo	2010	2	Industria y energía	Hombres	Temporal	0	0	756	0	Aragón
Mayo 2010	201005	Mayo	2010	2	Industria y energía	Hombres	Temporal	256,228509249183895538628944504896626768	1	919	235474	Aragón
Mayo 2010	201005	Mayo	2010	2	Industria y energía	Mujeres	Temporal	0	0	385	0	Aragón
Mayo 2010	201005	Mayo	2010	2	Industria y energía	Mujeres	Temporal	146,613079019073569482288828337874659401	1	367	53807	Aragón
Mayo 2010	201005	Mayo	2010	3	Construcción	Hombres	Temporal	0	0	2247	0	Aragón
Mayo 2010	201005	Mayo	2010	3	Construcción	Hombres	Temporal	115,142857142857142857142857142857142857	1	490	56420	Aragón
Mayo 2010	201005	Mayo	2010	3	Construcción	Mujeres	Temporal	0	0	60	0	Aragón
Mayo 2010	201005	Mayo	2010	3	Construcción	Mujeres	Temporal	127,532258064516129032258064516129032258	1	62	7907	Aragón
Mayo 2010	201005	Mayo	2010	4	Servicios	Hombres	Temporal	0	0	3041	0	Aragón
Mayo 2010	201005	Mayo	2010	4	Servicios	Hombres	Temporal	67,31325495248832340151393138991786116927	1	6209	417948	Aragón
Mayo 2010	201005	Mayo	2010	4	Servicios	Mujeres	Temporal	0	0	4180	0	Aragón
Mayo 2010	201005	Mayo	2010	4	Servicios	Mujeres	Temporal	52,21155702661701834229761412219004275272	1	7251	378586	Aragón
Abril 2010	201004	Abril	2010	1	Agricultura, ganadería y pesca	Hombres	Temporal	0	0	1358	0	Aragón
Abril 2010	201004	Abril	2010	1	Agricultura, ganadería y pesca	Hombres	Temporal	72,94879518072289156626506024096385542169	1	332	24219	Aragón
Abril 2010	201004	Abril	2010	1	Agricultura, ganadería y pesca	Mujeres	Temporal	0	0	298	0	Aragón
Abril 2010	201004	Abril	2010	1	Agricultura, ganadería y pesca	Mujeres	Temporal	28,83838383838383838383838383838383838384	1	99	2855	Aragón
Abril 2010	201004	Abril	2010	2	Industria y energía	Hombres	Temporal	0	0	547	0	Aragón
Abril 2010	201004	Abril	2010	2	Industria y energía	Hombres	Temporal	215,941105769230769230769230769230769231	1	832	179663	Aragón
Abril 2010	201004	Abril	2010	2	Industria y energía	Mujeres	Temporal	0	0	260	0	Aragón
Abril 2010	201004	Abril	2010	2	Industria y energía	Mujeres	Temporal	79,98984771573604060913705583756345177665	1	394	31516	Aragón
Abril 2010	201004	Abril	2010	3	Construcción	Hombres	Temporal	0	0	1821	0	Aragón
Abril 2010	201004	Abril	2010	3	Construcción	Hombres	Temporal	147,987922705314009661835748792270531401	1	414	61267	Aragón
Abril 2010	201004	Abril	2010	3	Construcción	Mujeres	Temporal	0	0	61	0	Aragón
Abril 2010	201004	Abril	2010	3	Construcción	Mujeres	Temporal	173,631578947368421052631578947368421053	1	38	6598	Aragón
Abril 2010	201004	Abril	2010	4	Servicios	Hombres	Temporal	0	0	2527	0	Aragón
Abril 2010	201004	Abril	2010	4	Servicios	Hombres	Temporal	68,86359724612736660929432013769363166954	1	4648	320078	Aragón
Abril 2010	201004	Abril	2010	4	Servicios	Mujeres	Temporal	0	0	3597	0	Aragón
Abril 2010	201004	Abril	2010	4	Servicios	Mujeres	Temporal	51,92412746585735963581183611532625189681	1	5931	307962	Aragón
Marzo 2010	201003	Marzo	2010	1	Agricultura, ganadería y pesca	Hombres	Temporal	0	0	745	0	Aragón
Marzo 2010	201003	Marzo	2010	1	Agricultura, ganadería y pesca	Hombres	Temporal	57,95079086115992970123022847100175746924	1	569	32974	Aragón
Marzo 2010	201003	Marzo	2010	1	Agricultura, ganadería y pesca	Mujeres	Temporal	0	0	126	0	Aragón
Marzo 2010	201003	Marzo	2010	1	Agricultura, ganadería y pesca	Mujeres	Temporal	31,36296296296296296296296296296296296296	1	135	4234	Aragón
Marzo 2010	201003	Marzo	2010	2	Industria y energía	Hombres	Temporal	0	0	543	0	Aragón
Marzo 2010	201003	Marzo	2010	2	Industria y energía	Hombres	Temporal	199,246543778801843317972350230414746544	1	868	172946	Aragón
Marzo 2010	201003	Marzo	2010	2	Industria y energía	Mujeres	Temporal	0	0	196	0	Aragón
Marzo 2010	201003	Marzo	2010	2	Industria y energía	Mujeres	Temporal	96,80617977528089887640449438202247191011	1	356	34463	Aragón
Marzo 2010	201003	Marzo	2010	3	Construcción	Hombres	Temporal	0	0	1942	0	Aragón
Marzo 2010	201003	Marzo	2010	3	Construcción	Hombres	Temporal	158,136258660508083140877598152424942263	1	433	68473	Aragón
Marzo 2010	201003	Marzo	2010	3	Construcción	Mujeres	Temporal	0	0	45	0	Aragón
Marzo 2010	201003	Marzo	2010	3	Construcción	Mujeres	Temporal	125,346938775510204081632653061224489796	1	49	6142	Aragón
Marzo 2010	201003	Marzo	2010	4	Servicios	Hombres	Temporal	0	0	3227	0	Aragón
Marzo 2010	201003	Marzo	2010	4	Servicios	Hombres	Temporal	69,29994036970781156827668455575432319618	1	5031	348648	Aragón
Marzo 2010	201003	Marzo	2010	4	Servicios	Mujeres	Temporal	0	0	4102	0	Aragón
Marzo 2010	201003	Marzo	2010	4	Servicios	Mujeres	Temporal	55,66030242859324881625171834427982281961	1	6547	364408	Aragón
Febrero 2010	201002	Febrero	2010	1	Agricultura, ganadería y pesca	Hombres	Temporal	0	0	632	0	Aragón
Febrero 2010	201002	Febrero	2010	1	Agricultura, ganadería y pesca	Hombres	Temporal	48,8578680203045685279187817258883248731	1	394	19250	Aragón
Febrero 2010	201002	Febrero	2010	1	Agricultura, ganadería y pesca	Mujeres	Temporal	0	0	89	0	Aragón
Febrero 2010	201002	Febrero	2010	1	Agricultura, ganadería y pesca	Mujeres	Temporal	44,5	1	88	3916	Aragón
Febrero 2010	201002	Febrero	2010	2	Industria y energía	Hombres	Temporal	0	0	588	0	Aragón
Febrero 2010	201002	Febrero	2010	2	Industria y energía	Hombres	Temporal	210,438547486033519553072625698324022346	1	716	150674	Aragón
Febrero 2010	201002	Febrero	2010	2	Industria y energía	Mujeres	Temporal	0	0	256	0	Aragón
Febrero 2010	201002	Febrero	2010	2	Industria y energía	Mujeres	Temporal	90,12376237623762376237623762376237623762	1	404	36410	Aragón
Febrero 2010	201002	Febrero	2010	3	Construcción	Hombres	Temporal	0	0	1927	0	Aragón
Febrero 2010	201002	Febrero	2010	3	Construcción	Hombres	Temporal	143,136490250696378830083565459610027855	1	359	51386	Aragón
Febrero 2010	201002	Febrero	2010	3	Construcción	Mujeres	Temporal	0	0	56	0	Aragón
Febrero 2010	201002	Febrero	2010	3	Construcción	Mujeres	Temporal	118,631578947368421052631578947368421053	1	57	6762	Aragón
Febrero 2010	201002	Febrero	2010	4	Servicios	Hombres	Temporal	0	0	2821	0	Aragón
Febrero 2010	201002	Febrero	2010	4	Servicios	Hombres	Temporal	66,85386029411764705882352941176470588235	1	4352	290948	Aragón
Febrero 2010	201002	Febrero	2010	4	Servicios	Mujeres	Temporal	0	0	3645	0	Aragón
Febrero 2010	201002	Febrero	2010	4	Servicios	Mujeres	Temporal	57,13998496805712138293874483276963547539	1	5322	304099	Aragón
Enero 2010	201001	Enero	2010	1	Agricultura, ganadería y pesca	Hombres	Temporal	0	0	649	0	Aragón
Enero 2010	201001	Enero	2010	1	Agricultura, ganadería y pesca	Hombres	Temporal	49,96132596685082872928176795580110497238	1	362	18086	Aragón
Enero 2010	201001	Enero	2010	1	Agricultura, ganadería y pesca	Mujeres	Temporal	0	0	104	0	Aragón
Enero 2010	201001	Enero	2010	1	Agricultura, ganadería y pesca	Mujeres	Temporal	44,10294117647058823529411764705882352941	1	68	2999	Aragón
Enero 2010	201001	Enero	2010	2	Industria y energía	Hombres	Temporal	0	0	513	0	Aragón
Enero 2010	201001	Enero	2010	2	Industria y energía	Hombres	Temporal	205,523748395378690629011553273427471117	1	779	160103	Aragón
Enero 2010	201001	Enero	2010	2	Industria y energía	Mujeres	Temporal	0	0	311	0	Aragón
Enero 2010	201001	Enero	2010	2	Industria y energía	Mujeres	Temporal	115,265486725663716814159292035398230088	1	452	52100	Aragón
Enero 2010	201001	Enero	2010	3	Construcción	Hombres	Temporal	0	0	1967	0	Aragón
Enero 2010	201001	Enero	2010	3	Construcción	Hombres	Temporal	149,142857142857142857142857142857142857	1	364	54288	Aragón
Enero 2010	201001	Enero	2010	3	Construcción	Mujeres	Temporal	0	0	47	0	Aragón
Enero 2010	201001	Enero	2010	3	Construcción	Mujeres	Temporal	221,025	1	40	8841	Aragón
Enero 2010	201001	Enero	2010	4	Servicios	Hombres	Temporal	0	0	2886	0	Aragón
Enero 2010	201001	Enero	2010	4	Servicios	Hombres	Temporal	79,79693579766536964980544747081712062257	1	4112	328125	Aragón
Enero 2010	201001	Enero	2010	4	Servicios	Mujeres	Temporal	0	0	3911	0	Aragón
Enero 2010	201001	Enero	2010	4	Servicios	Mujeres	Temporal	75,32364914877868245743893412287194670614	1	5404	407049	Aragón
Diciembre 2009	200912	Diciembre	2009	1	Agricultura, ganadería y pesca	Hombres	Temporal	0	0	579	0	Aragón
Diciembre 2009	200912	Diciembre	2009	1	Agricultura, ganadería y pesca	Hombres	Temporal	56,45762711864406779661016949152542372881	1	354	19986	Aragón
Diciembre 2009	200912	Diciembre	2009	1	Agricultura, ganadería y pesca	Mujeres	Temporal	0	0	90	0	Aragón
Diciembre 2009	200912	Diciembre	2009	1	Agricultura, ganadería y pesca	Mujeres	Temporal	39,54716981132075471698113207547169811321	1	53	2096	Aragón
Diciembre 2009	200912	Diciembre	2009	2	Industria y energía	Hombres	Temporal	0	0	493	0	Aragón
Diciembre 2009	200912	Diciembre	2009	2	Industria y energía	Hombres	Temporal	373,469594594594594594594594594594594595	1	592	221094	Aragón
Diciembre 2009	200912	Diciembre	2009	2	Industria y energía	Mujeres	Temporal	0	0	216	0	Aragón
Diciembre 2009	200912	Diciembre	2009	2	Industria y energía	Mujeres	Temporal	216,638211382113821138211382113821138211	1	246	53293	Aragón
Diciembre 2009	200912	Diciembre	2009	3	Construcción	Hombres	Temporal	0	0	1401	0	Aragón
Diciembre 2009	200912	Diciembre	2009	3	Construcción	Hombres	Temporal	216,367052023121387283236994219653179191	1	346	74863	Aragón
Diciembre 2009	200912	Diciembre	2009	3	Construcción	Mujeres	Temporal	0	0	42	0	Aragón
Diciembre 2009	200912	Diciembre	2009	3	Construcción	Mujeres	Temporal	154,923076923076923076923076923076923077	1	52	8056	Aragón
