Año	Temporalidad	Sector Código	Sector Descripción	Nº Accidentes	Comarca Código	Comarca Nombre
2011	Indefinido	1	Agricultura, ganadería y pesca	1	11	Bajo Cinca / Baix Cinca
2011	Temporal	1	Agricultura, ganadería y pesca	5	11	Bajo Cinca / Baix Cinca
2011	Indefinido	1	Agricultura, ganadería y pesca	1	13	Campo de Borja
2011	Temporal	1	Agricultura, ganadería y pesca	1	15	Ribera Alta del Ebro
2011	Temporal	1	Agricultura, ganadería y pesca	2	16	Valdejalón
2011	Temporal	1	Agricultura, ganadería y pesca	3	17	D.C. Zaragoza
2011	Temporal	1	Agricultura, ganadería y pesca	2	19	Bajo Aragón-Caspe / Baix Aragó-Casp
2011	Temporal	1	Agricultura, ganadería y pesca	1	24	Campo de Daroca
2011	Temporal	1	Agricultura, ganadería y pesca	1	32	Gúdar-Javalambre
2011	Temporal	1	Agricultura, ganadería y pesca	2	NC	Municipio del centro de trabajo fuera de Aragón
2011	Indefinido	2	Industria y energía	1	02	Alto Gállego
2011	Indefinido	2	Industria y energía	7	05	Cinco Villas
2011	Indefinido	2	Industria y energía	6	06	Hoya de Huesca / Plana de Uesca
2011	Temporal	2	Industria y energía	1	06	Hoya de Huesca / Plana de Uesca
2011	Indefinido	2	Industria y energía	1	07	Somontano de Barbastro
2011	Temporal	2	Industria y energía	2	07	Somontano de Barbastro
2011	Indefinido	2	Industria y energía	2	08	Cinca Medio
2011	Temporal	2	Industria y energía	1	08	Cinca Medio
2011	Indefinido	2	Industria y energía	2	09	La Litera / La Llitera
2011	Temporal	2	Industria y energía	1	09	La Litera / La Llitera
2011	Indefinido	2	Industria y energía	5	11	Bajo Cinca / Baix Cinca
2011	Temporal	2	Industria y energía	3	11	Bajo Cinca / Baix Cinca
2011	Indefinido	2	Industria y energía	2	12	Tarazona y el Moncayo
2011	Indefinido	2	Industria y energía	1	13	Campo de Borja
2011	Indefinido	2	Industria y energía	27	15	Ribera Alta del Ebro
2011	Temporal	2	Industria y energía	8	15	Ribera Alta del Ebro
2011	Indefinido	2	Industria y energía	21	16	Valdejalón
2011	Temporal	2	Industria y energía	2	16	Valdejalón
2011	Indefinido	2	Industria y energía	132	17	D.C. Zaragoza
2011	Temporal	2	Industria y energía	38	17	D.C. Zaragoza
2011	Indefinido	2	Industria y energía	3	18	Ribera Baja del Ebro
2011	Temporal	2	Industria y energía	4	18	Ribera Baja del Ebro
2011	Temporal	2	Industria y energía	2	19	Bajo Aragón-Caspe / Baix Aragó-Casp
2011	Temporal	2	Industria y energía	1	20	Comunidad de Calatayud
2011	Indefinido	2	Industria y energía	5	21	Campo de Cariñena
2011	Temporal	2	Industria y energía	1	21	Campo de Cariñena
2011	Indefinido	2	Industria y energía	3	28	Bajo Aragón
2011	Temporal	2	Industria y energía	1	28	Bajo Aragón
2011	Indefinido	2	Industria y energía	1	29	Comunidad de Teruel
2011	Indefinido	2	Industria y energía	1	33	Matarraña / Matarranya
2011	Indefinido	2	Industria y energía	2	NC	Municipio del centro de trabajo fuera de Aragón
2011	Indefinido	3	Construcción	2	06	Hoya de Huesca / Plana de Uesca
2011	Temporal	3	Construcción	4	06	Hoya de Huesca / Plana de Uesca
2011	Indefinido	3	Construcción	1	07	Somontano de Barbastro
2011	Temporal	3	Construcción	1	07	Somontano de Barbastro
2011	Indefinido	3	Construcción	1	08	Cinca Medio
2011	Temporal	3	Construcción	2	10	Los Monegros
2011	Temporal	3	Construcción	1	15	Ribera Alta del Ebro
2011	Indefinido	3	Construcción	1	16	Valdejalón
2011	Indefinido	3	Construcción	33	17	D.C. Zaragoza
2011	Temporal	3	Construcción	34	17	D.C. Zaragoza
2011	Indefinido	3	Construcción	1	20	Comunidad de Calatayud
2011	Temporal	3	Construcción	1	21	Campo de Cariñena
2011	Indefinido	3	Construcción	1	24	Campo de Daroca
2011	Temporal	3	Construcción	1	26	Cuencas Mineras
2011	Indefinido	3	Construcción	3	29	Comunidad de Teruel
2011	Temporal	3	Construcción	1	29	Comunidad de Teruel
2011	Temporal	3	Construcción	4	NC	Municipio del centro de trabajo fuera de Aragón
2011	Indefinido	4	Servicios	6	01	La Jacetania
2011	Temporal	4	Servicios	2	01	La Jacetania
2011	Indefinido	4	Servicios	2	02	Alto Gállego
2011	Temporal	4	Servicios	4	02	Alto Gállego
2011	Indefinido	4	Servicios	1	03	Sobrarbe
2011	Temporal	4	Servicios	4	03	Sobrarbe
2011	Indefinido	4	Servicios	1	04	La Ribagorza
2011	Temporal	4	Servicios	6	04	La Ribagorza
2011	Indefinido	4	Servicios	3	05	Cinco Villas
2011	Temporal	4	Servicios	4	05	Cinco Villas
2011	Indefinido	4	Servicios	28	06	Hoya de Huesca / Plana de Uesca
2011	Temporal	4	Servicios	14	06	Hoya de Huesca / Plana de Uesca
2011	Indefinido	4	Servicios	4	07	Somontano de Barbastro
2011	Temporal	4	Servicios	4	07	Somontano de Barbastro
2011	Indefinido	4	Servicios	5	08	Cinca Medio
2011	Temporal	4	Servicios	3	08	Cinca Medio
2011	Indefinido	4	Servicios	3	09	La Litera / La Llitera
2011	Temporal	4	Servicios	3	09	La Litera / La Llitera
2011	Indefinido	4	Servicios	1	10	Los Monegros
2011	Temporal	4	Servicios	3	10	Los Monegros
2011	Indefinido	4	Servicios	5	11	Bajo Cinca / Baix Cinca
2011	Temporal	4	Servicios	3	11	Bajo Cinca / Baix Cinca
2011	Indefinido	4	Servicios	4	12	Tarazona y el Moncayo
2011	Temporal	4	Servicios	3	12	Tarazona y el Moncayo
2011	Indefinido	4	Servicios	2	13	Campo de Borja
2011	Temporal	4	Servicios	1	13	Campo de Borja
2011	Indefinido	4	Servicios	7	15	Ribera Alta del Ebro
2011	Temporal	4	Servicios	4	15	Ribera Alta del Ebro
2011	Indefinido	4	Servicios	5	16	Valdejalón
2011	Temporal	4	Servicios	2	16	Valdejalón
2011	Indefinido	4	Servicios	714	17	D.C. Zaragoza
2011	Temporal	4	Servicios	274	17	D.C. Zaragoza
2011	Sin clasificar	4	Servicios	2	17	D.C. Zaragoza
2011	Indefinido	4	Servicios	7	18	Ribera Baja del Ebro
2011	Temporal	4	Servicios	2	18	Ribera Baja del Ebro
2011	Indefinido	4	Servicios	2	19	Bajo Aragón-Caspe / Baix Aragó-Casp
2011	Temporal	4	Servicios	2	19	Bajo Aragón-Caspe / Baix Aragó-Casp
2011	Indefinido	4	Servicios	9	20	Comunidad de Calatayud
2011	Temporal	4	Servicios	8	20	Comunidad de Calatayud
2011	Indefinido	4	Servicios	2	21	Campo de Cariñena
2011	Indefinido	4	Servicios	1	22	Campo de Belchite
2011	Indefinido	4	Servicios	1	23	Bajo Martín
2011	Indefinido	4	Servicios	1	24	Campo de Daroca
2011	Temporal	4	Servicios	1	24	Campo de Daroca
2011	Temporal	4	Servicios	1	25	Jiloca
2011	Indefinido	4	Servicios	1	26	Cuencas Mineras
2011	Temporal	4	Servicios	1	26	Cuencas Mineras
2011	Indefinido	4	Servicios	4	28	Bajo Aragón
2011	Temporal	4	Servicios	6	28	Bajo Aragón
2011	Indefinido	4	Servicios	14	29	Comunidad de Teruel
2011	Temporal	4	Servicios	18	29	Comunidad de Teruel
2011	Indefinido	4	Servicios	2	31	Sierra de Albarracín
2011	Temporal	4	Servicios	1	31	Sierra de Albarracín
2011	Indefinido	4	Servicios	2	32	Gúdar-Javalambre
2011	Temporal	4	Servicios	4	32	Gúdar-Javalambre
2011	Indefinido	4	Servicios	1	33	Matarraña / Matarranya
2011	Indefinido	4	Servicios	3	NC	Municipio del centro de trabajo fuera de Aragón
2011	Temporal	4	Servicios	3	NC	Municipio del centro de trabajo fuera de Aragón
2010	Temporal	1	Agricultura, ganadería y pesca	1	05	Cinco Villas
2010	Indefinido	1	Agricultura, ganadería y pesca	1	06	Hoya de Huesca / Plana de Uesca
2010	Temporal	1	Agricultura, ganadería y pesca	1	06	Hoya de Huesca / Plana de Uesca
2010	Sin clasificar	1	Agricultura, ganadería y pesca	1	06	Hoya de Huesca / Plana de Uesca
2010	Indefinido	1	Agricultura, ganadería y pesca	2	07	Somontano de Barbastro
2010	Indefinido	1	Agricultura, ganadería y pesca	2	09	La Litera / La Llitera
2010	Indefinido	1	Agricultura, ganadería y pesca	1	10	Los Monegros
2010	Temporal	1	Agricultura, ganadería y pesca	2	11	Bajo Cinca / Baix Cinca
2010	Temporal	1	Agricultura, ganadería y pesca	1	13	Campo de Borja
2010	Indefinido	1	Agricultura, ganadería y pesca	1	16	Valdejalón
2010	Temporal	1	Agricultura, ganadería y pesca	1	16	Valdejalón
2010	Indefinido	1	Agricultura, ganadería y pesca	4	17	D.C. Zaragoza
2010	Temporal	1	Agricultura, ganadería y pesca	3	17	D.C. Zaragoza
2010	Temporal	1	Agricultura, ganadería y pesca	4	19	Bajo Aragón-Caspe / Baix Aragó-Casp
2010	Indefinido	1	Agricultura, ganadería y pesca	1	23	Bajo Martín
2010	Temporal	1	Agricultura, ganadería y pesca	2	24	Campo de Daroca
2010	Indefinido	1	Agricultura, ganadería y pesca	1	25	Jiloca
2010	Sin clasificar	1	Agricultura, ganadería y pesca	1	28	Bajo Aragón
2010	Indefinido	1	Agricultura, ganadería y pesca	2	29	Comunidad de Teruel
2010	Temporal	1	Agricultura, ganadería y pesca	3	29	Comunidad de Teruel
2010	Temporal	1	Agricultura, ganadería y pesca	1	33	Matarraña / Matarranya
2010	Temporal	1	Agricultura, ganadería y pesca	1	NC	Municipio del centro de trabajo fuera de Aragón
2010	Temporal	2	Industria y energía	1	02	Alto Gállego
2010	Indefinido	2	Industria y energía	6	05	Cinco Villas
2010	Indefinido	2	Industria y energía	10	06	Hoya de Huesca / Plana de Uesca
2010	Temporal	2	Industria y energía	1	06	Hoya de Huesca / Plana de Uesca
2010	Indefinido	2	Industria y energía	4	07	Somontano de Barbastro
2010	Indefinido	2	Industria y energía	3	09	La Litera / La Llitera
2010	Temporal	2	Industria y energía	1	09	La Litera / La Llitera
2010	Indefinido	2	Industria y energía	2	11	Bajo Cinca / Baix Cinca
2010	Temporal	2	Industria y energía	3	11	Bajo Cinca / Baix Cinca
2010	Indefinido	2	Industria y energía	7	12	Tarazona y el Moncayo
2010	Temporal	2	Industria y energía	2	12	Tarazona y el Moncayo
2010	Indefinido	2	Industria y energía	7	13	Campo de Borja
2010	Temporal	2	Industria y energía	2	13	Campo de Borja
2010	Indefinido	2	Industria y energía	1	14	Aranda
2010	Temporal	2	Industria y energía	1	14	Aranda
2010	Indefinido	2	Industria y energía	69	15	Ribera Alta del Ebro
2010	Temporal	2	Industria y energía	14	15	Ribera Alta del Ebro
2010	Indefinido	2	Industria y energía	13	16	Valdejalón
2010	Temporal	2	Industria y energía	5	16	Valdejalón
2010	Indefinido	2	Industria y energía	137	17	D.C. Zaragoza
2010	Temporal	2	Industria y energía	42	17	D.C. Zaragoza
2010	Indefinido	2	Industria y energía	3	18	Ribera Baja del Ebro
2010	Temporal	2	Industria y energía	3	18	Ribera Baja del Ebro
2010	Indefinido	2	Industria y energía	2	20	Comunidad de Calatayud
2010	Temporal	2	Industria y energía	1	20	Comunidad de Calatayud
2010	Indefinido	2	Industria y energía	2	21	Campo de Cariñena
2010	Temporal	2	Industria y energía	2	21	Campo de Cariñena
2010	Indefinido	2	Industria y energía	4	23	Bajo Martín
2010	Indefinido	2	Industria y energía	3	25	Jiloca
2010	Indefinido	2	Industria y energía	2	26	Cuencas Mineras
2010	Indefinido	2	Industria y energía	1	27	Andorra-Sierra de Arcos
2010	Indefinido	2	Industria y energía	3	28	Bajo Aragón
2010	Temporal	2	Industria y energía	2	28	Bajo Aragón
2010	Indefinido	2	Industria y energía	10	29	Comunidad de Teruel
2010	Temporal	2	Industria y energía	2	29	Comunidad de Teruel
2010	Indefinido	2	Industria y energía	3	32	Gúdar-Javalambre
2010	Temporal	2	Industria y energía	1	32	Gúdar-Javalambre
2010	Indefinido	3	Construcción	4	01	La Jacetania
2010	Temporal	3	Construcción	1	01	La Jacetania
2010	Indefinido	3	Construcción	1	02	Alto Gállego
2010	Temporal	3	Construcción	1	02	Alto Gállego
2010	Temporal	3	Construcción	1	03	Sobrarbe
2010	Temporal	3	Construcción	1	04	La Ribagorza
2010	Indefinido	3	Construcción	3	06	Hoya de Huesca / Plana de Uesca
2010	Temporal	3	Construcción	4	06	Hoya de Huesca / Plana de Uesca
2010	Indefinido	3	Construcción	1	07	Somontano de Barbastro
2010	Temporal	3	Construcción	1	07	Somontano de Barbastro
2010	Indefinido	3	Construcción	2	08	Cinca Medio
2010	Temporal	3	Construcción	2	08	Cinca Medio
2010	Indefinido	3	Construcción	1	09	La Litera / La Llitera
2010	Temporal	3	Construcción	1	09	La Litera / La Llitera
2010	Indefinido	3	Construcción	2	10	Los Monegros
2010	Temporal	3	Construcción	1	10	Los Monegros
2010	Temporal	3	Construcción	2	11	Bajo Cinca / Baix Cinca
2010	Temporal	3	Construcción	2	12	Tarazona y el Moncayo
2010	Temporal	3	Construcción	3	15	Ribera Alta del Ebro
2010	Indefinido	3	Construcción	2	16	Valdejalón
2010	Temporal	3	Construcción	2	16	Valdejalón
2010	Indefinido	3	Construcción	33	17	D.C. Zaragoza
2010	Temporal	3	Construcción	42	17	D.C. Zaragoza
2010	Temporal	3	Construcción	1	18	Ribera Baja del Ebro
2010	Indefinido	3	Construcción	1	19	Bajo Aragón-Caspe / Baix Aragó-Casp
2010	Indefinido	3	Construcción	2	20	Comunidad de Calatayud
2010	Indefinido	3	Construcción	2	25	Jiloca
2010	Indefinido	3	Construcción	1	27	Andorra-Sierra de Arcos
2010	Temporal	3	Construcción	1	27	Andorra-Sierra de Arcos
2010	Indefinido	3	Construcción	2	28	Bajo Aragón
2010	Temporal	3	Construcción	2	28	Bajo Aragón
2010	Indefinido	3	Construcción	2	29	Comunidad de Teruel
2010	Temporal	3	Construcción	1	29	Comunidad de Teruel
2010	Temporal	3	Construcción	1	32	Gúdar-Javalambre
2010	Temporal	3	Construcción	1	33	Matarraña / Matarranya
2010	Indefinido	3	Construcción	1	NC	Municipio del centro de trabajo fuera de Aragón
2010	Temporal	3	Construcción	1	NC	Municipio del centro de trabajo fuera de Aragón
2010	Indefinido	4	Servicios	11	01	La Jacetania
2010	Temporal	4	Servicios	4	01	La Jacetania
2010	Indefinido	4	Servicios	10	02	Alto Gállego
2010	Temporal	4	Servicios	6	02	Alto Gállego
2010	Indefinido	4	Servicios	3	03	Sobrarbe
2010	Temporal	4	Servicios	3	03	Sobrarbe
2010	Indefinido	4	Servicios	5	04	La Ribagorza
2010	Temporal	4	Servicios	1	04	La Ribagorza
2010	Indefinido	4	Servicios	3	05	Cinco Villas
2010	Temporal	4	Servicios	3	05	Cinco Villas
2010	Indefinido	4	Servicios	30	06	Hoya de Huesca / Plana de Uesca
2010	Temporal	4	Servicios	20	06	Hoya de Huesca / Plana de Uesca
2010	Indefinido	4	Servicios	5	07	Somontano de Barbastro
2010	Temporal	4	Servicios	8	07	Somontano de Barbastro
2010	Indefinido	4	Servicios	6	08	Cinca Medio
2010	Temporal	4	Servicios	5	08	Cinca Medio
2010	Indefinido	4	Servicios	5	09	La Litera / La Llitera
2010	Temporal	4	Servicios	2	09	La Litera / La Llitera
2010	Indefinido	4	Servicios	6	10	Los Monegros
2010	Temporal	4	Servicios	3	10	Los Monegros
2010	Indefinido	4	Servicios	5	11	Bajo Cinca / Baix Cinca
2010	Temporal	4	Servicios	6	11	Bajo Cinca / Baix Cinca
2010	Indefinido	4	Servicios	1	12	Tarazona y el Moncayo
2010	Temporal	4	Servicios	1	12	Tarazona y el Moncayo
2010	Indefinido	4	Servicios	7	13	Campo de Borja
2010	Temporal	4	Servicios	2	13	Campo de Borja
2010	Temporal	4	Servicios	2	14	Aranda
2010	Indefinido	4	Servicios	10	15	Ribera Alta del Ebro
2010	Temporal	4	Servicios	9	15	Ribera Alta del Ebro
2010	Indefinido	4	Servicios	10	16	Valdejalón
2010	Temporal	4	Servicios	2	16	Valdejalón
2010	Indefinido	4	Servicios	741	17	D.C. Zaragoza
2010	Temporal	4	Servicios	339	17	D.C. Zaragoza
2010	Indefinido	4	Servicios	1	18	Ribera Baja del Ebro
2010	Indefinido	4	Servicios	3	19	Bajo Aragón-Caspe / Baix Aragó-Casp
2010	Temporal	4	Servicios	3	19	Bajo Aragón-Caspe / Baix Aragó-Casp
2010	Indefinido	4	Servicios	10	20	Comunidad de Calatayud
2010	Temporal	4	Servicios	10	20	Comunidad de Calatayud
2010	Indefinido	4	Servicios	1	21	Campo de Cariñena
2010	Temporal	4	Servicios	2	21	Campo de Cariñena
2010	Indefinido	4	Servicios	2	24	Campo de Daroca
2010	Indefinido	4	Servicios	2	25	Jiloca
2010	Temporal	4	Servicios	1	25	Jiloca
2010	Indefinido	4	Servicios	1	26	Cuencas Mineras
2010	Indefinido	4	Servicios	1	27	Andorra-Sierra de Arcos
2010	Temporal	4	Servicios	1	27	Andorra-Sierra de Arcos
2010	Indefinido	4	Servicios	5	28	Bajo Aragón
2010	Temporal	4	Servicios	6	28	Bajo Aragón
2010	Indefinido	4	Servicios	21	29	Comunidad de Teruel
2010	Temporal	4	Servicios	25	29	Comunidad de Teruel
2010	Temporal	4	Servicios	1	30	Maestrazgo
2010	Indefinido	4	Servicios	1	31	Sierra de Albarracín
2010	Temporal	4	Servicios	1	31	Sierra de Albarracín
2010	Indefinido	4	Servicios	2	32	Gúdar-Javalambre
2010	Temporal	4	Servicios	4	32	Gúdar-Javalambre
2010	Temporal	4	Servicios	1	33	Matarraña / Matarranya
2010	Indefinido	4	Servicios	6	NC	Municipio del centro de trabajo fuera de Aragón
2010	Temporal	4	Servicios	4	NC	Municipio del centro de trabajo fuera de Aragón
2009	Indefinido	1	Agricultura, ganadería y pesca	4	05	Cinco Villas
2009	Indefinido	1	Agricultura, ganadería y pesca	3	06	Hoya de Huesca / Plana de Uesca
2009	Temporal	1	Agricultura, ganadería y pesca	1	06	Hoya de Huesca / Plana de Uesca
2009	Indefinido	1	Agricultura, ganadería y pesca	3	10	Los Monegros
2009	Temporal	1	Agricultura, ganadería y pesca	1	15	Ribera Alta del Ebro
2009	Temporal	1	Agricultura, ganadería y pesca	8	16	Valdejalón
2009	Indefinido	1	Agricultura, ganadería y pesca	2	17	D.C. Zaragoza
2009	Temporal	1	Agricultura, ganadería y pesca	4	17	D.C. Zaragoza
2009	Indefinido	1	Agricultura, ganadería y pesca	1	21	Campo de Cariñena
2009	Indefinido	1	Agricultura, ganadería y pesca	2	29	Comunidad de Teruel
2009	Temporal	1	Agricultura, ganadería y pesca	3	29	Comunidad de Teruel
2009	Temporal	1	Agricultura, ganadería y pesca	1	NC	Municipio del centro de trabajo fuera de Aragón
2009	Indefinido	2	Industria y energía	1	01	La Jacetania
2009	Indefinido	2	Industria y energía	3	02	Alto Gállego
2009	Indefinido	2	Industria y energía	2	05	Cinco Villas
2009	Temporal	2	Industria y energía	1	05	Cinco Villas
2009	Indefinido	2	Industria y energía	3	06	Hoya de Huesca / Plana de Uesca
2009	Temporal	2	Industria y energía	5	06	Hoya de Huesca / Plana de Uesca
2009	Indefinido	2	Industria y energía	2	07	Somontano de Barbastro
2009	Temporal	2	Industria y energía	2	07	Somontano de Barbastro
2009	Indefinido	2	Industria y energía	6	08	Cinca Medio
2009	Temporal	2	Industria y energía	1	08	Cinca Medio
2009	Indefinido	2	Industria y energía	6	09	La Litera / La Llitera
2009	Indefinido	2	Industria y energía	3	11	Bajo Cinca / Baix Cinca
2009	Indefinido	2	Industria y energía	6	12	Tarazona y el Moncayo
2009	Indefinido	2	Industria y energía	1	13	Campo de Borja
2009	Temporal	2	Industria y energía	3	14	Aranda
2009	Indefinido	2	Industria y energía	22	15	Ribera Alta del Ebro
2009	Temporal	2	Industria y energía	9	15	Ribera Alta del Ebro
2009	Indefinido	2	Industria y energía	10	16	Valdejalón
2009	Temporal	2	Industria y energía	3	16	Valdejalón
2009	Indefinido	2	Industria y energía	145	17	D.C. Zaragoza
2009	Temporal	2	Industria y energía	45	17	D.C. Zaragoza
2009	Indefinido	2	Industria y energía	1	18	Ribera Baja del Ebro
2009	Temporal	2	Industria y energía	3	18	Ribera Baja del Ebro
2009	Indefinido	2	Industria y energía	4	20	Comunidad de Calatayud
2009	Temporal	2	Industria y energía	2	20	Comunidad de Calatayud
2009	Indefinido	2	Industria y energía	6	21	Campo de Cariñena
2009	Temporal	2	Industria y energía	3	21	Campo de Cariñena
2009	Temporal	2	Industria y energía	1	22	Campo de Belchite
2009	Indefinido	2	Industria y energía	5	23	Bajo Martín
2009	Temporal	2	Industria y energía	1	23	Bajo Martín
2009	Indefinido	2	Industria y energía	2	25	Jiloca
2009	Indefinido	2	Industria y energía	1	26	Cuencas Mineras
2009	Indefinido	2	Industria y energía	1	27	Andorra-Sierra de Arcos
2009	Temporal	2	Industria y energía	2	27	Andorra-Sierra de Arcos
2009	Indefinido	2	Industria y energía	3	28	Bajo Aragón
2009	Temporal	2	Industria y energía	1	28	Bajo Aragón
2009	Indefinido	2	Industria y energía	6	29	Comunidad de Teruel
2009	Temporal	2	Industria y energía	1	29	Comunidad de Teruel
2009	Temporal	2	Industria y energía	1	NC	Municipio del centro de trabajo fuera de Aragón
2009	Indefinido	3	Construcción	1	01	La Jacetania
2009	Indefinido	3	Construcción	1	02	Alto Gállego
2009	Indefinido	3	Construcción	3	04	La Ribagorza
2009	Temporal	3	Construcción	2	04	La Ribagorza
2009	Indefinido	3	Construcción	2	05	Cinco Villas
2009	Temporal	3	Construcción	2	05	Cinco Villas
2009	Indefinido	3	Construcción	5	06	Hoya de Huesca / Plana de Uesca
2009	Temporal	3	Construcción	7	06	Hoya de Huesca / Plana de Uesca
2009	Indefinido	3	Construcción	1	07	Somontano de Barbastro
2009	Temporal	3	Construcción	1	07	Somontano de Barbastro
2009	Temporal	3	Construcción	3	08	Cinca Medio
2009	Indefinido	3	Construcción	2	09	La Litera / La Llitera
2009	Temporal	3	Construcción	1	09	La Litera / La Llitera
2009	Indefinido	3	Construcción	1	10	Los Monegros
2009	Temporal	3	Construcción	3	10	Los Monegros
2009	Indefinido	3	Construcción	3	11	Bajo Cinca / Baix Cinca
2009	Temporal	3	Construcción	2	11	Bajo Cinca / Baix Cinca
2009	Temporal	3	Construcción	1	12	Tarazona y el Moncayo
2009	Temporal	3	Construcción	1	13	Campo de Borja
2009	Indefinido	3	Construcción	3	15	Ribera Alta del Ebro
2009	Indefinido	3	Construcción	1	16	Valdejalón
2009	Indefinido	3	Construcción	44	17	D.C. Zaragoza
2009	Temporal	3	Construcción	44	17	D.C. Zaragoza
2009	Sin clasificar	3	Construcción	1	17	D.C. Zaragoza
2009	Temporal	3	Construcción	1	20	Comunidad de Calatayud
2009	Indefinido	3	Construcción	1	21	Campo de Cariñena
2009	Indefinido	3	Construcción	1	25	Jiloca
2009	Temporal	3	Construcción	1	26	Cuencas Mineras
2009	Indefinido	3	Construcción	1	27	Andorra-Sierra de Arcos
2009	Temporal	3	Construcción	7	27	Andorra-Sierra de Arcos
2009	Temporal	3	Construcción	3	28	Bajo Aragón
2009	Indefinido	3	Construcción	3	29	Comunidad de Teruel
2009	Temporal	3	Construcción	5	29	Comunidad de Teruel
2009	Temporal	3	Construcción	1	31	Sierra de Albarracín
2009	Indefinido	3	Construcción	1	33	Matarraña / Matarranya
2009	Indefinido	3	Construcción	2	NC	Municipio del centro de trabajo fuera de Aragón
2009	Temporal	3	Construcción	3	NC	Municipio del centro de trabajo fuera de Aragón
2009	Indefinido	4	Servicios	10	01	La Jacetania
2009	Temporal	4	Servicios	4	01	La Jacetania
2009	Indefinido	4	Servicios	7	02	Alto Gállego
2009	Temporal	4	Servicios	6	02	Alto Gállego
2009	Indefinido	4	Servicios	1	03	Sobrarbe
2009	Temporal	4	Servicios	2	03	Sobrarbe
2009	Indefinido	4	Servicios	3	04	La Ribagorza
2009	Temporal	4	Servicios	4	04	La Ribagorza
2009	Indefinido	4	Servicios	3	05	Cinco Villas
2009	Temporal	4	Servicios	3	05	Cinco Villas
2009	Indefinido	4	Servicios	30	06	Hoya de Huesca / Plana de Uesca
2009	Temporal	4	Servicios	21	06	Hoya de Huesca / Plana de Uesca
2009	Indefinido	4	Servicios	2	07	Somontano de Barbastro
2009	Temporal	4	Servicios	6	07	Somontano de Barbastro
2009	Indefinido	4	Servicios	5	08	Cinca Medio
2009	Temporal	4	Servicios	2	08	Cinca Medio
2009	Sin clasificar	4	Servicios	1	08	Cinca Medio
2009	Indefinido	4	Servicios	5	09	La Litera / La Llitera
2009	Temporal	4	Servicios	2	09	La Litera / La Llitera
2009	Indefinido	4	Servicios	2	10	Los Monegros
2009	Temporal	4	Servicios	5	10	Los Monegros
2009	Indefinido	4	Servicios	9	11	Bajo Cinca / Baix Cinca
2009	Temporal	4	Servicios	6	11	Bajo Cinca / Baix Cinca
2009	Temporal	4	Servicios	4	12	Tarazona y el Moncayo
2009	Indefinido	4	Servicios	2	13	Campo de Borja
2009	Temporal	4	Servicios	3	13	Campo de Borja
2009	Indefinido	4	Servicios	7	15	Ribera Alta del Ebro
2009	Temporal	4	Servicios	7	15	Ribera Alta del Ebro
2009	Indefinido	4	Servicios	13	16	Valdejalón
2009	Temporal	4	Servicios	2	16	Valdejalón
2009	Indefinido	4	Servicios	735	17	D.C. Zaragoza
2009	Temporal	4	Servicios	308	17	D.C. Zaragoza
2009	Sin clasificar	4	Servicios	1	17	D.C. Zaragoza
2009	Indefinido	4	Servicios	3	18	Ribera Baja del Ebro
2009	Temporal	4	Servicios	1	18	Ribera Baja del Ebro
2009	Indefinido	4	Servicios	2	19	Bajo Aragón-Caspe / Baix Aragó-Casp
2009	Temporal	4	Servicios	1	19	Bajo Aragón-Caspe / Baix Aragó-Casp
2009	Indefinido	4	Servicios	6	20	Comunidad de Calatayud
2009	Temporal	4	Servicios	8	20	Comunidad de Calatayud
2009	Indefinido	4	Servicios	2	21	Campo de Cariñena
2009	Temporal	4	Servicios	1	21	Campo de Cariñena
2009	Temporal	4	Servicios	1	22	Campo de Belchite
2009	Indefinido	4	Servicios	2	23	Bajo Martín
2009	Temporal	4	Servicios	1	24	Campo de Daroca
2009	Indefinido	4	Servicios	4	25	Jiloca
2009	Temporal	4	Servicios	4	25	Jiloca
2009	Indefinido	4	Servicios	1	27	Andorra-Sierra de Arcos
2009	Temporal	4	Servicios	1	27	Andorra-Sierra de Arcos
2009	Indefinido	4	Servicios	4	28	Bajo Aragón
2009	Temporal	4	Servicios	4	28	Bajo Aragón
2009	Indefinido	4	Servicios	20	29	Comunidad de Teruel
2009	Temporal	4	Servicios	11	29	Comunidad de Teruel
2009	Temporal	4	Servicios	3	31	Sierra de Albarracín
2009	Temporal	4	Servicios	1	32	Gúdar-Javalambre
2009	Indefinido	4	Servicios	1	33	Matarraña / Matarranya
2009	Temporal	4	Servicios	2	33	Matarraña / Matarranya
2009	Indefinido	4	Servicios	4	NC	Municipio del centro de trabajo fuera de Aragón
2009	Temporal	4	Servicios	2	NC	Municipio del centro de trabajo fuera de Aragón
2009	Sin clasificar	4	Servicios	1	NC	Municipio del centro de trabajo fuera de Aragón
