Año	Nº Accidentes	Grupo	Descripción ocupación	Sexo	Código	Municipio
2004	1	2	Técnicos y profesionales científicos e intelectuales	Hombres	50074	Caspe
2004	1	2	Técnicos y profesionales científicos e intelectuales	Hombres	50089	Cuarte de Huerva
2004	1	2	Técnicos y profesionales científicos e intelectuales	Hombres	50095	Ejea de los Caballeros
2004	1	2	Técnicos y profesionales científicos e intelectuales	Hombres	50163	María de Huerva
2004	2	2	Técnicos y profesionales científicos e intelectuales	Hombres	50251	Tarazona
2004	1	2	Técnicos y profesionales científicos e intelectuales	Hombres	50272	Utebo
2004	73	2	Técnicos y profesionales científicos e intelectuales	Hombres	50297	Zaragoza
2004	1	2	Técnicos y profesionales científicos e intelectuales	Mujeres	22048	Barbastro
2004	2	2	Técnicos y profesionales científicos e intelectuales	Mujeres	22112	Fraga
2004	11	2	Técnicos y profesionales científicos e intelectuales	Mujeres	22125	Huesca
2004	2	2	Técnicos y profesionales científicos e intelectuales	Mujeres	44013	Alcañiz
2004	7	2	Técnicos y profesionales científicos e intelectuales	Mujeres	44216	Teruel
2004	1	2	Técnicos y profesionales científicos e intelectuales	Mujeres	50008	Alagón
2004	1	2	Técnicos y profesionales científicos e intelectuales	Mujeres	50025	Almunia de Doña Godina (La)
2004	1	2	Técnicos y profesionales científicos e intelectuales	Mujeres	50067	Calatayud
2004	1	2	Técnicos y profesionales científicos e intelectuales	Mujeres	50251	Tarazona
2004	1	2	Técnicos y profesionales científicos e intelectuales	Mujeres	50252	Tauste
2004	1	2	Técnicos y profesionales científicos e intelectuales	Mujeres	50272	Utebo
2004	62	2	Técnicos y profesionales científicos e intelectuales	Mujeres	50297	Zaragoza
2004	4	3	Técnicos y profesionales de apoyo	Hombres	22048	Barbastro
2004	1	3	Técnicos y profesionales de apoyo	Hombres	22061	Binéfar
2004	1	3	Técnicos y profesionales de apoyo	Hombres	22112	Fraga
2004	14	3	Técnicos y profesionales de apoyo	Hombres	22125	Huesca
2004	3	3	Técnicos y profesionales de apoyo	Hombres	22130	Jaca
2004	1	3	Técnicos y profesionales de apoyo	Hombres	22158	Monzón
2004	4	3	Técnicos y profesionales de apoyo	Hombres	44013	Alcañiz
2004	5	3	Técnicos y profesionales de apoyo	Hombres	44216	Teruel
2004	2	3	Técnicos y profesionales de apoyo	Hombres	50067	Calatayud
2004	1	3	Técnicos y profesionales de apoyo	Hombres	50074	Caspe
2004	6	3	Técnicos y profesionales de apoyo	Hombres	50089	Cuarte de Huerva
2004	1	3	Técnicos y profesionales de apoyo	Hombres	50182	Muela (La)
2004	4	3	Técnicos y profesionales de apoyo	Hombres	50219	Puebla de Alfindén (La)
2004	3	3	Técnicos y profesionales de apoyo	Hombres	50251	Tarazona
2004	2	3	Técnicos y profesionales de apoyo	Hombres	50252	Tauste
2004	7	3	Técnicos y profesionales de apoyo	Hombres	50272	Utebo
2004	196	3	Técnicos y profesionales de apoyo	Hombres	50297	Zaragoza
2004	4	3	Técnicos y profesionales de apoyo	Mujeres	22048	Barbastro
2004	1	3	Técnicos y profesionales de apoyo	Mujeres	22112	Fraga
2004	9	3	Técnicos y profesionales de apoyo	Mujeres	22125	Huesca
2004	2	3	Técnicos y profesionales de apoyo	Mujeres	22130	Jaca
2004	1	3	Técnicos y profesionales de apoyo	Mujeres	22158	Monzón
2004	1	3	Técnicos y profesionales de apoyo	Mujeres	22199	Sabiñánigo
2004	1	3	Técnicos y profesionales de apoyo	Mujeres	44013	Alcañiz
2004	6	3	Técnicos y profesionales de apoyo	Mujeres	44216	Teruel
2004	3	3	Técnicos y profesionales de apoyo	Mujeres	50025	Almunia de Doña Godina (La)
2004	4	3	Técnicos y profesionales de apoyo	Mujeres	50067	Calatayud
2004	1	3	Técnicos y profesionales de apoyo	Mujeres	50074	Caspe
2004	4	3	Técnicos y profesionales de apoyo	Mujeres	50089	Cuarte de Huerva
2004	1	3	Técnicos y profesionales de apoyo	Mujeres	50095	Ejea de los Caballeros
2004	2	3	Técnicos y profesionales de apoyo	Mujeres	50182	Muela (La)
2004	1	3	Técnicos y profesionales de apoyo	Mujeres	50219	Puebla de Alfindén (La)
2004	3	3	Técnicos y profesionales de apoyo	Mujeres	50251	Tarazona
2004	1	3	Técnicos y profesionales de apoyo	Mujeres	50252	Tauste
2004	2	3	Técnicos y profesionales de apoyo	Mujeres	50272	Utebo
2004	126	3	Técnicos y profesionales de apoyo	Mujeres	50297	Zaragoza
2004	2	4	Empleados de tipo administrativo	Hombres	22048	Barbastro
2004	1	4	Empleados de tipo administrativo	Hombres	22061	Binéfar
2004	1	4	Empleados de tipo administrativo	Hombres	22112	Fraga
2004	13	4	Empleados de tipo administrativo	Hombres	22125	Huesca
2004	1	4	Empleados de tipo administrativo	Hombres	22199	Sabiñánigo
2004	7	4	Empleados de tipo administrativo	Hombres	44216	Teruel
2004	3	4	Empleados de tipo administrativo	Hombres	50008	Alagón
2004	1	4	Empleados de tipo administrativo	Hombres	50074	Caspe
2004	3	4	Empleados de tipo administrativo	Hombres	50089	Cuarte de Huerva
2004	1	4	Empleados de tipo administrativo	Hombres	50163	María de Huerva
2004	1	4	Empleados de tipo administrativo	Hombres	50182	Muela (La)
2004	2	4	Empleados de tipo administrativo	Hombres	50219	Puebla de Alfindén (La)
2004	1	4	Empleados de tipo administrativo	Hombres	50251	Tarazona
2004	1	4	Empleados de tipo administrativo	Hombres	50252	Tauste
2004	99	4	Empleados de tipo administrativo	Hombres	50297	Zaragoza
2004	1	4	Empleados de tipo administrativo	Hombres	50298	Zuera
2004	2	4	Empleados de tipo administrativo	Mujeres	22048	Barbastro
2004	1	4	Empleados de tipo administrativo	Mujeres	22061	Binéfar
2004	4	4	Empleados de tipo administrativo	Mujeres	22112	Fraga
2004	9	4	Empleados de tipo administrativo	Mujeres	22125	Huesca
2004	1	4	Empleados de tipo administrativo	Mujeres	22130	Jaca
2004	1	4	Empleados de tipo administrativo	Mujeres	22158	Monzón
2004	3	4	Empleados de tipo administrativo	Mujeres	44013	Alcañiz
2004	1	4	Empleados de tipo administrativo	Mujeres	44025	Andorra
2004	8	4	Empleados de tipo administrativo	Mujeres	44216	Teruel
2004	1	4	Empleados de tipo administrativo	Mujeres	50067	Calatayud
2004	2	4	Empleados de tipo administrativo	Mujeres	50074	Caspe
2004	1	4	Empleados de tipo administrativo	Mujeres	50095	Ejea de los Caballeros
2004	2	4	Empleados de tipo administrativo	Mujeres	50163	María de Huerva
2004	2	4	Empleados de tipo administrativo	Mujeres	50182	Muela (La)
2004	3	4	Empleados de tipo administrativo	Mujeres	50219	Puebla de Alfindén (La)
2004	1	4	Empleados de tipo administrativo	Mujeres	50251	Tarazona
2004	4	4	Empleados de tipo administrativo	Mujeres	50272	Utebo
2004	187	4	Empleados de tipo administrativo	Mujeres	50297	Zaragoza
2004	2	5	Trabajadores de los servicios de restauración, personales, protección y vendedores de los comercios	Hombres	22048	Barbastro
2004	1	5	Trabajadores de los servicios de restauración, personales, protección y vendedores de los comercios	Hombres	22061	Binéfar
2004	3	5	Trabajadores de los servicios de restauración, personales, protección y vendedores de los comercios	Hombres	22112	Fraga
2004	20	5	Trabajadores de los servicios de restauración, personales, protección y vendedores de los comercios	Hombres	22125	Huesca
2004	10	5	Trabajadores de los servicios de restauración, personales, protección y vendedores de los comercios	Hombres	22130	Jaca
2004	9	5	Trabajadores de los servicios de restauración, personales, protección y vendedores de los comercios	Hombres	22158	Monzón
2004	4	5	Trabajadores de los servicios de restauración, personales, protección y vendedores de los comercios	Hombres	22199	Sabiñánigo
2004	2	5	Trabajadores de los servicios de restauración, personales, protección y vendedores de los comercios	Hombres	44013	Alcañiz
2004	2	5	Trabajadores de los servicios de restauración, personales, protección y vendedores de los comercios	Hombres	44025	Andorra
2004	20	5	Trabajadores de los servicios de restauración, personales, protección y vendedores de los comercios	Hombres	44216	Teruel
2004	2	5	Trabajadores de los servicios de restauración, personales, protección y vendedores de los comercios	Hombres	50008	Alagón
2004	5	5	Trabajadores de los servicios de restauración, personales, protección y vendedores de los comercios	Hombres	50025	Almunia de Doña Godina (La)
2004	2	5	Trabajadores de los servicios de restauración, personales, protección y vendedores de los comercios	Hombres	50067	Calatayud
2004	7	5	Trabajadores de los servicios de restauración, personales, protección y vendedores de los comercios	Hombres	50074	Caspe
2004	6	5	Trabajadores de los servicios de restauración, personales, protección y vendedores de los comercios	Hombres	50089	Cuarte de Huerva
2004	3	5	Trabajadores de los servicios de restauración, personales, protección y vendedores de los comercios	Hombres	50095	Ejea de los Caballeros
2004	1	5	Trabajadores de los servicios de restauración, personales, protección y vendedores de los comercios	Hombres	50163	María de Huerva
2004	1	5	Trabajadores de los servicios de restauración, personales, protección y vendedores de los comercios	Hombres	50182	Muela (La)
2004	1	5	Trabajadores de los servicios de restauración, personales, protección y vendedores de los comercios	Hombres	50251	Tarazona
2004	14	5	Trabajadores de los servicios de restauración, personales, protección y vendedores de los comercios	Hombres	50272	Utebo
2004	378	5	Trabajadores de los servicios de restauración, personales, protección y vendedores de los comercios	Hombres	50297	Zaragoza
2004	4	5	Trabajadores de los servicios de restauración, personales, protección y vendedores de los comercios	Hombres	50298	Zuera
2004	16	5	Trabajadores de los servicios de restauración, personales, protección y vendedores de los comercios	Mujeres	22048	Barbastro
2004	9	5	Trabajadores de los servicios de restauración, personales, protección y vendedores de los comercios	Mujeres	22061	Binéfar
2004	9	5	Trabajadores de los servicios de restauración, personales, protección y vendedores de los comercios	Mujeres	22112	Fraga
2004	68	5	Trabajadores de los servicios de restauración, personales, protección y vendedores de los comercios	Mujeres	22125	Huesca
2004	17	5	Trabajadores de los servicios de restauración, personales, protección y vendedores de los comercios	Mujeres	22130	Jaca
2004	16	5	Trabajadores de los servicios de restauración, personales, protección y vendedores de los comercios	Mujeres	22158	Monzón
2004	3	5	Trabajadores de los servicios de restauración, personales, protección y vendedores de los comercios	Mujeres	22199	Sabiñánigo
2004	7	5	Trabajadores de los servicios de restauración, personales, protección y vendedores de los comercios	Mujeres	44013	Alcañiz
2004	7	5	Trabajadores de los servicios de restauración, personales, protección y vendedores de los comercios	Mujeres	44025	Andorra
2004	28	5	Trabajadores de los servicios de restauración, personales, protección y vendedores de los comercios	Mujeres	44216	Teruel
2004	7	5	Trabajadores de los servicios de restauración, personales, protección y vendedores de los comercios	Mujeres	50008	Alagón
2004	16	5	Trabajadores de los servicios de restauración, personales, protección y vendedores de los comercios	Mujeres	50025	Almunia de Doña Godina (La)
2004	12	5	Trabajadores de los servicios de restauración, personales, protección y vendedores de los comercios	Mujeres	50067	Calatayud
2004	19	5	Trabajadores de los servicios de restauración, personales, protección y vendedores de los comercios	Mujeres	50074	Caspe
2004	5	5	Trabajadores de los servicios de restauración, personales, protección y vendedores de los comercios	Mujeres	50089	Cuarte de Huerva
2004	10	5	Trabajadores de los servicios de restauración, personales, protección y vendedores de los comercios	Mujeres	50095	Ejea de los Caballeros
2004	2	5	Trabajadores de los servicios de restauración, personales, protección y vendedores de los comercios	Mujeres	50163	María de Huerva
2004	3	5	Trabajadores de los servicios de restauración, personales, protección y vendedores de los comercios	Mujeres	50182	Muela (La)
2004	4	5	Trabajadores de los servicios de restauración, personales, protección y vendedores de los comercios	Mujeres	50219	Puebla de Alfindén (La)
2004	13	5	Trabajadores de los servicios de restauración, personales, protección y vendedores de los comercios	Mujeres	50251	Tarazona
2004	3	5	Trabajadores de los servicios de restauración, personales, protección y vendedores de los comercios	Mujeres	50252	Tauste
2004	24	5	Trabajadores de los servicios de restauración, personales, protección y vendedores de los comercios	Mujeres	50272	Utebo
2004	932	5	Trabajadores de los servicios de restauración, personales, protección y vendedores de los comercios	Mujeres	50297	Zaragoza
2004	8	5	Trabajadores de los servicios de restauración, personales, protección y vendedores de los comercios	Mujeres	50298	Zuera
2004	2	6	Trabajadores cualificados en la agricultura y en la pesca	Hombres	22048	Barbastro
2004	3	6	Trabajadores cualificados en la agricultura y en la pesca	Hombres	22061	Binéfar
2004	2	6	Trabajadores cualificados en la agricultura y en la pesca	Hombres	22112	Fraga
2004	9	6	Trabajadores cualificados en la agricultura y en la pesca	Hombres	22125	Huesca
2004	4	6	Trabajadores cualificados en la agricultura y en la pesca	Hombres	22130	Jaca
2004	7	6	Trabajadores cualificados en la agricultura y en la pesca	Hombres	22158	Monzón
2004	7	6	Trabajadores cualificados en la agricultura y en la pesca	Hombres	44013	Alcañiz
2004	1	6	Trabajadores cualificados en la agricultura y en la pesca	Hombres	44025	Andorra
2004	2	6	Trabajadores cualificados en la agricultura y en la pesca	Hombres	44216	Teruel
2004	2	6	Trabajadores cualificados en la agricultura y en la pesca	Hombres	50008	Alagón
2004	7	6	Trabajadores cualificados en la agricultura y en la pesca	Hombres	50025	Almunia de Doña Godina (La)
2004	5	6	Trabajadores cualificados en la agricultura y en la pesca	Hombres	50067	Calatayud
2004	14	6	Trabajadores cualificados en la agricultura y en la pesca	Hombres	50074	Caspe
2004	1	6	Trabajadores cualificados en la agricultura y en la pesca	Hombres	50089	Cuarte de Huerva
2004	15	6	Trabajadores cualificados en la agricultura y en la pesca	Hombres	50095	Ejea de los Caballeros
2004	1	6	Trabajadores cualificados en la agricultura y en la pesca	Hombres	50219	Puebla de Alfindén (La)
2004	7	6	Trabajadores cualificados en la agricultura y en la pesca	Hombres	50251	Tarazona
2004	17	6	Trabajadores cualificados en la agricultura y en la pesca	Hombres	50252	Tauste
2004	2	6	Trabajadores cualificados en la agricultura y en la pesca	Hombres	50272	Utebo
2004	45	6	Trabajadores cualificados en la agricultura y en la pesca	Hombres	50297	Zaragoza
2004	3	6	Trabajadores cualificados en la agricultura y en la pesca	Hombres	50298	Zuera
2004	1	6	Trabajadores cualificados en la agricultura y en la pesca	Mujeres	22112	Fraga
2004	1	6	Trabajadores cualificados en la agricultura y en la pesca	Mujeres	22125	Huesca
2004	1	6	Trabajadores cualificados en la agricultura y en la pesca	Mujeres	44216	Teruel
2004	2	6	Trabajadores cualificados en la agricultura y en la pesca	Mujeres	50025	Almunia de Doña Godina (La)
2004	1	6	Trabajadores cualificados en la agricultura y en la pesca	Mujeres	50067	Calatayud
2004	1	6	Trabajadores cualificados en la agricultura y en la pesca	Mujeres	50074	Caspe
2004	1	6	Trabajadores cualificados en la agricultura y en la pesca	Mujeres	50251	Tarazona
2004	1	6	Trabajadores cualificados en la agricultura y en la pesca	Mujeres	50252	Tauste
2004	6	6	Trabajadores cualificados en la agricultura y en la pesca	Mujeres	50297	Zaragoza
2004	88	7	Artesanos y trabajadores cualificados de las industrias manufactureras, la construcción, y la minería, excepto los  operadores de instalaciones y maquinaria	Hombres	22048	Barbastro
2004	122	7	Artesanos y trabajadores cualificados de las industrias manufactureras, la construcción, y la minería, excepto los  operadores de instalaciones y maquinaria	Hombres	22061	Binéfar
2004	83	7	Artesanos y trabajadores cualificados de las industrias manufactureras, la construcción, y la minería, excepto los  operadores de instalaciones y maquinaria	Hombres	22112	Fraga
2004	342	7	Artesanos y trabajadores cualificados de las industrias manufactureras, la construcción, y la minería, excepto los  operadores de instalaciones y maquinaria	Hombres	22125	Huesca
2004	73	7	Artesanos y trabajadores cualificados de las industrias manufactureras, la construcción, y la minería, excepto los  operadores de instalaciones y maquinaria	Hombres	22130	Jaca
2004	116	7	Artesanos y trabajadores cualificados de las industrias manufactureras, la construcción, y la minería, excepto los  operadores de instalaciones y maquinaria	Hombres	22158	Monzón
2004	48	7	Artesanos y trabajadores cualificados de las industrias manufactureras, la construcción, y la minería, excepto los  operadores de instalaciones y maquinaria	Hombres	22199	Sabiñánigo
2004	68	7	Artesanos y trabajadores cualificados de las industrias manufactureras, la construcción, y la minería, excepto los  operadores de instalaciones y maquinaria	Hombres	44013	Alcañiz
2004	39	7	Artesanos y trabajadores cualificados de las industrias manufactureras, la construcción, y la minería, excepto los  operadores de instalaciones y maquinaria	Hombres	44025	Andorra
2004	153	7	Artesanos y trabajadores cualificados de las industrias manufactureras, la construcción, y la minería, excepto los  operadores de instalaciones y maquinaria	Hombres	44216	Teruel
2004	19	7	Artesanos y trabajadores cualificados de las industrias manufactureras, la construcción, y la minería, excepto los  operadores de instalaciones y maquinaria	Hombres	50008	Alagón
2004	26	7	Artesanos y trabajadores cualificados de las industrias manufactureras, la construcción, y la minería, excepto los  operadores de instalaciones y maquinaria	Hombres	50025	Almunia de Doña Godina (La)
2004	73	7	Artesanos y trabajadores cualificados de las industrias manufactureras, la construcción, y la minería, excepto los  operadores de instalaciones y maquinaria	Hombres	50067	Calatayud
2004	29	7	Artesanos y trabajadores cualificados de las industrias manufactureras, la construcción, y la minería, excepto los  operadores de instalaciones y maquinaria	Hombres	50074	Caspe
2004	185	7	Artesanos y trabajadores cualificados de las industrias manufactureras, la construcción, y la minería, excepto los  operadores de instalaciones y maquinaria	Hombres	50089	Cuarte de Huerva
2004	108	7	Artesanos y trabajadores cualificados de las industrias manufactureras, la construcción, y la minería, excepto los  operadores de instalaciones y maquinaria	Hombres	50095	Ejea de los Caballeros
2004	45	7	Artesanos y trabajadores cualificados de las industrias manufactureras, la construcción, y la minería, excepto los  operadores de instalaciones y maquinaria	Hombres	50163	María de Huerva
2004	36	7	Artesanos y trabajadores cualificados de las industrias manufactureras, la construcción, y la minería, excepto los  operadores de instalaciones y maquinaria	Hombres	50182	Muela (La)
2004	142	7	Artesanos y trabajadores cualificados de las industrias manufactureras, la construcción, y la minería, excepto los  operadores de instalaciones y maquinaria	Hombres	50219	Puebla de Alfindén (La)
2004	52	7	Artesanos y trabajadores cualificados de las industrias manufactureras, la construcción, y la minería, excepto los  operadores de instalaciones y maquinaria	Hombres	50251	Tarazona
2004	56	7	Artesanos y trabajadores cualificados de las industrias manufactureras, la construcción, y la minería, excepto los  operadores de instalaciones y maquinaria	Hombres	50252	Tauste
2004	189	7	Artesanos y trabajadores cualificados de las industrias manufactureras, la construcción, y la minería, excepto los  operadores de instalaciones y maquinaria	Hombres	50272	Utebo
2004	2514	7	Artesanos y trabajadores cualificados de las industrias manufactureras, la construcción, y la minería, excepto los  operadores de instalaciones y maquinaria	Hombres	50297	Zaragoza
2004	61	7	Artesanos y trabajadores cualificados de las industrias manufactureras, la construcción, y la minería, excepto los  operadores de instalaciones y maquinaria	Hombres	50298	Zuera
2004	5	7	Artesanos y trabajadores cualificados de las industrias manufactureras, la construcción, y la minería, excepto los  operadores de instalaciones y maquinaria	Mujeres	22048	Barbastro
2004	7	7	Artesanos y trabajadores cualificados de las industrias manufactureras, la construcción, y la minería, excepto los  operadores de instalaciones y maquinaria	Mujeres	22061	Binéfar
2004	4	7	Artesanos y trabajadores cualificados de las industrias manufactureras, la construcción, y la minería, excepto los  operadores de instalaciones y maquinaria	Mujeres	22112	Fraga
2004	8	7	Artesanos y trabajadores cualificados de las industrias manufactureras, la construcción, y la minería, excepto los  operadores de instalaciones y maquinaria	Mujeres	22125	Huesca
2004	1	7	Artesanos y trabajadores cualificados de las industrias manufactureras, la construcción, y la minería, excepto los  operadores de instalaciones y maquinaria	Mujeres	22130	Jaca
2004	3	7	Artesanos y trabajadores cualificados de las industrias manufactureras, la construcción, y la minería, excepto los  operadores de instalaciones y maquinaria	Mujeres	22199	Sabiñánigo
2004	3	7	Artesanos y trabajadores cualificados de las industrias manufactureras, la construcción, y la minería, excepto los  operadores de instalaciones y maquinaria	Mujeres	44013	Alcañiz
2004	1	7	Artesanos y trabajadores cualificados de las industrias manufactureras, la construcción, y la minería, excepto los  operadores de instalaciones y maquinaria	Mujeres	44025	Andorra
2004	6	7	Artesanos y trabajadores cualificados de las industrias manufactureras, la construcción, y la minería, excepto los  operadores de instalaciones y maquinaria	Mujeres	44216	Teruel
2004	5	7	Artesanos y trabajadores cualificados de las industrias manufactureras, la construcción, y la minería, excepto los  operadores de instalaciones y maquinaria	Mujeres	50008	Alagón
2004	2	7	Artesanos y trabajadores cualificados de las industrias manufactureras, la construcción, y la minería, excepto los  operadores de instalaciones y maquinaria	Mujeres	50025	Almunia de Doña Godina (La)
2004	1	7	Artesanos y trabajadores cualificados de las industrias manufactureras, la construcción, y la minería, excepto los  operadores de instalaciones y maquinaria	Mujeres	50067	Calatayud
2004	4	7	Artesanos y trabajadores cualificados de las industrias manufactureras, la construcción, y la minería, excepto los  operadores de instalaciones y maquinaria	Mujeres	50074	Caspe
2004	9	7	Artesanos y trabajadores cualificados de las industrias manufactureras, la construcción, y la minería, excepto los  operadores de instalaciones y maquinaria	Mujeres	50089	Cuarte de Huerva
2004	3	7	Artesanos y trabajadores cualificados de las industrias manufactureras, la construcción, y la minería, excepto los  operadores de instalaciones y maquinaria	Mujeres	50095	Ejea de los Caballeros
2004	6	7	Artesanos y trabajadores cualificados de las industrias manufactureras, la construcción, y la minería, excepto los  operadores de instalaciones y maquinaria	Mujeres	50182	Muela (La)
2004	5	7	Artesanos y trabajadores cualificados de las industrias manufactureras, la construcción, y la minería, excepto los  operadores de instalaciones y maquinaria	Mujeres	50219	Puebla de Alfindén (La)
2004	5	7	Artesanos y trabajadores cualificados de las industrias manufactureras, la construcción, y la minería, excepto los  operadores de instalaciones y maquinaria	Mujeres	50251	Tarazona
2004	13	7	Artesanos y trabajadores cualificados de las industrias manufactureras, la construcción, y la minería, excepto los  operadores de instalaciones y maquinaria	Mujeres	50272	Utebo
2004	81	7	Artesanos y trabajadores cualificados de las industrias manufactureras, la construcción, y la minería, excepto los  operadores de instalaciones y maquinaria	Mujeres	50297	Zaragoza
2004	3	7	Artesanos y trabajadores cualificados de las industrias manufactureras, la construcción, y la minería, excepto los  operadores de instalaciones y maquinaria	Mujeres	50298	Zuera
2004	32	8	Operadores de instalaciones y maquinaria, y montadores	Hombres	22048	Barbastro
2004	29	8	Operadores de instalaciones y maquinaria, y montadores	Hombres	22061	Binéfar
2004	44	8	Operadores de instalaciones y maquinaria, y montadores	Hombres	22112	Fraga
2004	114	8	Operadores de instalaciones y maquinaria, y montadores	Hombres	22125	Huesca
2004	24	8	Operadores de instalaciones y maquinaria, y montadores	Hombres	22130	Jaca
2004	71	8	Operadores de instalaciones y maquinaria, y montadores	Hombres	22158	Monzón
2004	21	8	Operadores de instalaciones y maquinaria, y montadores	Hombres	22199	Sabiñánigo
2004	45	8	Operadores de instalaciones y maquinaria, y montadores	Hombres	44013	Alcañiz
2004	27	8	Operadores de instalaciones y maquinaria, y montadores	Hombres	44025	Andorra
2004	58	8	Operadores de instalaciones y maquinaria, y montadores	Hombres	44216	Teruel
2004	27	8	Operadores de instalaciones y maquinaria, y montadores	Hombres	50008	Alagón
2004	11	8	Operadores de instalaciones y maquinaria, y montadores	Hombres	50025	Almunia de Doña Godina (La)
2004	69	8	Operadores de instalaciones y maquinaria, y montadores	Hombres	50067	Calatayud
2004	7	8	Operadores de instalaciones y maquinaria, y montadores	Hombres	50074	Caspe
2004	107	8	Operadores de instalaciones y maquinaria, y montadores	Hombres	50089	Cuarte de Huerva
2004	49	8	Operadores de instalaciones y maquinaria, y montadores	Hombres	50095	Ejea de los Caballeros
2004	20	8	Operadores de instalaciones y maquinaria, y montadores	Hombres	50163	María de Huerva
2004	71	8	Operadores de instalaciones y maquinaria, y montadores	Hombres	50182	Muela (La)
2004	154	8	Operadores de instalaciones y maquinaria, y montadores	Hombres	50219	Puebla de Alfindén (La)
2004	39	8	Operadores de instalaciones y maquinaria, y montadores	Hombres	50251	Tarazona
2004	20	8	Operadores de instalaciones y maquinaria, y montadores	Hombres	50252	Tauste
2004	75	8	Operadores de instalaciones y maquinaria, y montadores	Hombres	50272	Utebo
2004	1758	8	Operadores de instalaciones y maquinaria, y montadores	Hombres	50297	Zaragoza
2004	26	8	Operadores de instalaciones y maquinaria, y montadores	Hombres	50298	Zuera
2004	3	8	Operadores de instalaciones y maquinaria, y montadores	Mujeres	22048	Barbastro
2004	1	8	Operadores de instalaciones y maquinaria, y montadores	Mujeres	22061	Binéfar
2004	4	8	Operadores de instalaciones y maquinaria, y montadores	Mujeres	22112	Fraga
2004	2	8	Operadores de instalaciones y maquinaria, y montadores	Mujeres	22125	Huesca
2004	6	8	Operadores de instalaciones y maquinaria, y montadores	Mujeres	22199	Sabiñánigo
2004	13	8	Operadores de instalaciones y maquinaria, y montadores	Mujeres	44013	Alcañiz
2004	4	8	Operadores de instalaciones y maquinaria, y montadores	Mujeres	44025	Andorra
2004	2	8	Operadores de instalaciones y maquinaria, y montadores	Mujeres	44216	Teruel
2004	5	8	Operadores de instalaciones y maquinaria, y montadores	Mujeres	50008	Alagón
2004	6	8	Operadores de instalaciones y maquinaria, y montadores	Mujeres	50025	Almunia de Doña Godina (La)
2004	6	8	Operadores de instalaciones y maquinaria, y montadores	Mujeres	50067	Calatayud
2004	4	8	Operadores de instalaciones y maquinaria, y montadores	Mujeres	50089	Cuarte de Huerva
2004	26	8	Operadores de instalaciones y maquinaria, y montadores	Mujeres	50095	Ejea de los Caballeros
2004	1	8	Operadores de instalaciones y maquinaria, y montadores	Mujeres	50163	María de Huerva
2004	10	8	Operadores de instalaciones y maquinaria, y montadores	Mujeres	50182	Muela (La)
2004	26	8	Operadores de instalaciones y maquinaria, y montadores	Mujeres	50219	Puebla de Alfindén (La)
2004	3	8	Operadores de instalaciones y maquinaria, y montadores	Mujeres	50251	Tarazona
2004	32	8	Operadores de instalaciones y maquinaria, y montadores	Mujeres	50252	Tauste
2004	4	8	Operadores de instalaciones y maquinaria, y montadores	Mujeres	50272	Utebo
2004	120	8	Operadores de instalaciones y maquinaria, y montadores	Mujeres	50297	Zaragoza
2004	1	8	Operadores de instalaciones y maquinaria, y montadores	Mujeres	50298	Zuera
2004	65	9	Trabajadores no cualificados	Hombres	22048	Barbastro
2004	19	9	Trabajadores no cualificados	Hombres	22061	Binéfar
2004	43	9	Trabajadores no cualificados	Hombres	22112	Fraga
2004	172	9	Trabajadores no cualificados	Hombres	22125	Huesca
2004	36	9	Trabajadores no cualificados	Hombres	22130	Jaca
2004	45	9	Trabajadores no cualificados	Hombres	22158	Monzón
2004	26	9	Trabajadores no cualificados	Hombres	22199	Sabiñánigo
2004	50	9	Trabajadores no cualificados	Hombres	44013	Alcañiz
2004	18	9	Trabajadores no cualificados	Hombres	44025	Andorra
2004	84	9	Trabajadores no cualificados	Hombres	44216	Teruel
2004	59	9	Trabajadores no cualificados	Hombres	50008	Alagón
2004	20	9	Trabajadores no cualificados	Hombres	50025	Almunia de Doña Godina (La)
2004	88	9	Trabajadores no cualificados	Hombres	50067	Calatayud
2004	54	9	Trabajadores no cualificados	Hombres	50074	Caspe
2004	69	9	Trabajadores no cualificados	Hombres	50089	Cuarte de Huerva
2004	105	9	Trabajadores no cualificados	Hombres	50095	Ejea de los Caballeros
2004	24	9	Trabajadores no cualificados	Hombres	50163	María de Huerva
2004	50	9	Trabajadores no cualificados	Hombres	50182	Muela (La)
2004	76	9	Trabajadores no cualificados	Hombres	50219	Puebla de Alfindén (La)
2004	65	9	Trabajadores no cualificados	Hombres	50251	Tarazona
2004	38	9	Trabajadores no cualificados	Hombres	50252	Tauste
2004	74	9	Trabajadores no cualificados	Hombres	50272	Utebo
2004	1807	9	Trabajadores no cualificados	Hombres	50297	Zaragoza
2004	59	9	Trabajadores no cualificados	Hombres	50298	Zuera
2004	24	9	Trabajadores no cualificados	Mujeres	22048	Barbastro
2004	10	9	Trabajadores no cualificados	Mujeres	22061	Binéfar
2004	12	9	Trabajadores no cualificados	Mujeres	22112	Fraga
2004	50	9	Trabajadores no cualificados	Mujeres	22125	Huesca
2004	8	9	Trabajadores no cualificados	Mujeres	22130	Jaca
2004	11	9	Trabajadores no cualificados	Mujeres	22158	Monzón
2004	1	9	Trabajadores no cualificados	Mujeres	22199	Sabiñánigo
2004	6	9	Trabajadores no cualificados	Mujeres	44013	Alcañiz
2004	5	9	Trabajadores no cualificados	Mujeres	44025	Andorra
