Año	Código	Comarca 	VAB	Sector VAB código	Sector VAB descripción
2001	10	Los Monegros	101035,4	10	Agricultura
2001	10	Los Monegros	2926,4	21	Energía
2001	10	Los Monegros	24863,5	22	Industria
2001	10	Los Monegros	26893,1	30	Construcción
2001	10	Los Monegros	57111,4	40	Servicios
2001	11	Bajo Cinca / Baix Cinca	84403,8	10	Agricultura
2001	11	Bajo Cinca / Baix Cinca	21934,4	21	Energía
2001	11	Bajo Cinca / Baix Cinca	107580,9	22	Industria
2001	11	Bajo Cinca / Baix Cinca	31588,4	30	Construcción
2001	11	Bajo Cinca / Baix Cinca	115972,8	40	Servicios
2001	12	Tarazona y el Moncayo	22133,2	10	Agricultura
2001	12	Tarazona y el Moncayo	2960,9	21	Energía
2001	12	Tarazona y el Moncayo	35620,3	22	Industria
2001	12	Tarazona y el Moncayo	12986,3	30	Construcción
2001	12	Tarazona y el Moncayo	59179,8	40	Servicios
2001	13	Campo de Borja	28294,2	10	Agricultura
2001	13	Campo de Borja	5267,9	21	Energía
2001	13	Campo de Borja	27221,2	22	Industria
2001	13	Campo de Borja	13187,5	30	Construcción
2001	13	Campo de Borja	56801,3	40	Servicios
2001	14	Aranda	4039,6	10	Agricultura
2001	14	Aranda	2773,7	21	Energía
2001	14	Aranda	33753,8	22	Industria
2001	14	Aranda	6881,7	30	Construcción
2001	14	Aranda	22915,6	40	Servicios
2001	15	Ribera Alta del Ebro	24223,4	10	Agricultura
2001	15	Ribera Alta del Ebro	20997,6	21	Energía
2001	15	Ribera Alta del Ebro	441830,2	22	Industria
2001	15	Ribera Alta del Ebro	29113,6	30	Construcción
2001	15	Ribera Alta del Ebro	131701,5	40	Servicios
2001	16	Valdejalón	49394,6	10	Agricultura
2001	16	Valdejalón	15147	21	Energía
2001	16	Valdejalón	115548,9	22	Industria
2001	16	Valdejalón	29434,5	30	Construcción
2001	16	Valdejalón	98646,5	40	Servicios
2001	17	Central	62613,9	10	Agricultura
2001	17	Central	180375,7	21	Energía
2001	17	Central	2558340,6	22	Industria
2001	17	Central	886103,8	30	Construcción
2001	17	Central	7972186,8	40	Servicios
2001	18	Ribera Baja del Ebro	25936,1	10	Agricultura
2001	18	Ribera Baja del Ebro	17755,9	21	Energía
2001	18	Ribera Baja del Ebro	42783,6	22	Industria
2001	18	Ribera Baja del Ebro	13692,9	30	Construcción
2001	18	Ribera Baja del Ebro	36790,5	40	Servicios
2001	19	Bajo Aragón-Caspe / Baix Aragó-Casp	50871	10	Agricultura
2001	19	Bajo Aragón-Caspe / Baix Aragó-Casp	2145,6	21	Energía
2001	19	Bajo Aragón-Caspe / Baix Aragó-Casp	15179,4	22	Industria
2001	19	Bajo Aragón-Caspe / Baix Aragó-Casp	12780,9	30	Construcción
2001	19	Bajo Aragón-Caspe / Baix Aragó-Casp	43058,4	40	Servicios
2001	20	Comunidad de Calatayud	37654	10	Agricultura
2001	20	Comunidad de Calatayud	8277,5	21	Energía
2001	20	Comunidad de Calatayud	92878,6	22	Industria
2001	20	Comunidad de Calatayud	28833,2	30	Construcción
2001	20	Comunidad de Calatayud	197977,8	40	Servicios
2001	21	Campo de Cariñena	23554,7	10	Agricultura
2001	21	Campo de Cariñena	2658,8	21	Energía
2001	21	Campo de Cariñena	42936,8	22	Industria
2001	21	Campo de Cariñena	6848,6	30	Construcción
2001	21	Campo de Cariñena	25915,8	40	Servicios
2001	22	Campo de Belchite	24407,9	10	Agricultura
2001	22	Campo de Belchite	1285,4	21	Energía
2001	22	Campo de Belchite	26245,8	22	Industria
2001	22	Campo de Belchite	3107,6	30	Construcción
2001	22	Campo de Belchite	9775,7	40	Servicios
2001	23	Bajo Martín	19458,4	10	Agricultura
2001	23	Bajo Martín	3731,8	21	Energía
2001	23	Bajo Martín	14174,5	22	Industria
2001	23	Bajo Martín	7187,8	30	Construcción
2001	23	Bajo Martín	17409,7	40	Servicios
2001	24	Campo de Daroca	29520,3	10	Agricultura
2001	24	Campo de Daroca	707,8	21	Energía
2001	24	Campo de Daroca	9343	22	Industria
2001	24	Campo de Daroca	3916,8	30	Construcción
2001	24	Campo de Daroca	22296,3	40	Servicios
2001	25	Jiloca	50459,9	10	Agricultura
2001	25	Jiloca	2629,5	21	Energía
2001	25	Jiloca	26337,4	22	Industria
2001	25	Jiloca	12762,2	30	Construcción
2001	25	Jiloca	32191,5	40	Servicios
2001	26	Cuencas Mineras	11570,5	10	Agricultura
2001	26	Cuencas Mineras	17090,4	21	Energía
2001	26	Cuencas Mineras	30364,3	22	Industria
2001	26	Cuencas Mineras	6502,3	30	Construcción
2001	26	Cuencas Mineras	24362,7	40	Servicios
2001	27	Andorra-Sierra de Arcos	7728	10	Agricultura
2001	27	Andorra-Sierra de Arcos	162639,3	21	Energía
2001	27	Andorra-Sierra de Arcos	8186,2	22	Industria
2001	27	Andorra-Sierra de Arcos	16341,9	30	Construcción
2001	27	Andorra-Sierra de Arcos	37940,7	40	Servicios
2001	28	Bajo Aragón	52161	10	Agricultura
2001	28	Bajo Aragón	15227,2	21	Energía
2001	28	Bajo Aragón	42942,1	22	Industria
2001	28	Bajo Aragón	46982,7	30	Construcción
2001	28	Bajo Aragón	135297,3	40	Servicios
2001	29	Comunidad de Teruel	34816	10	Agricultura
2001	29	Comunidad de Teruel	10588,8	21	Energía
2001	29	Comunidad de Teruel	91084,7	22	Industria
2001	29	Comunidad de Teruel	55416	30	Construcción
2001	29	Comunidad de Teruel	518381,5	40	Servicios
2001	30	Maestrazgo	8180	10	Agricultura
2001	30	Maestrazgo	2334,4	21	Energía
2001	30	Maestrazgo	1421	22	Industria
2001	30	Maestrazgo	3040,5	30	Construcción
2001	30	Maestrazgo	9690	40	Servicios
2001	31	Sierra de Albarracín	5551,8	10	Agricultura
2001	31	Sierra de Albarracín	568,4	21	Energía
2001	31	Sierra de Albarracín	6345,8	22	Industria
2001	31	Sierra de Albarracín	3539,9	30	Construcción
2001	31	Sierra de Albarracín	15130	40	Servicios
2001	32	Gúdar-Javalambre	9236,3	10	Agricultura
2001	32	Gúdar-Javalambre	3432,9	21	Energía
2001	32	Gúdar-Javalambre	19813,4	22	Industria
2001	32	Gúdar-Javalambre	14704,4	30	Construcción
2001	32	Gúdar-Javalambre	32615,9	40	Servicios
2001	33	Matarraña / Matarranya	38071,9	10	Agricultura
2001	33	Matarraña / Matarranya	1624,8	21	Energía
2001	33	Matarraña / Matarranya	13462,8	22	Industria
2001	33	Matarraña / Matarranya	8009,3	30	Construcción
2001	33	Matarraña / Matarranya	20020	40	Servicios
2000	01	La Jacetania	15184,5	10	Agricultura
2000	01	La Jacetania	5544,2	21	Energía
2000	01	La Jacetania	12161	22	Industria
2000	01	La Jacetania	21249,2	30	Construcción
2000	01	La Jacetania	128979,3	40	Servicios
2000	02	Alto Gállego	5942,8	10	Agricultura
2000	02	Alto Gállego	12364,3	21	Energía
2000	02	Alto Gállego	51003,2	22	Industria
2000	02	Alto Gállego	15685,4	30	Construcción
2000	02	Alto Gállego	82536,9	40	Servicios
2000	03	Sobrarbe	11955,6	10	Agricultura
2000	03	Sobrarbe	11892,2	21	Energía
2000	03	Sobrarbe	2201,2	22	Industria
2000	03	Sobrarbe	8935,3	30	Construcción
2000	03	Sobrarbe	35639,1	40	Servicios
2000	04	La Ribagorza	30845,2	10	Agricultura
2000	04	La Ribagorza	16061,9	21	Energía
2000	04	La Ribagorza	10951,6	22	Industria
2000	04	La Ribagorza	17032,9	30	Construcción
2000	04	La Ribagorza	69596,2	40	Servicios
2000	05	Cinco Villas	88316,7	10	Agricultura
2000	05	Cinco Villas	11507,2	21	Energía
2000	05	Cinco Villas	68949,5	22	Industria
2000	05	Cinco Villas	46730,8	30	Construcción
2000	05	Cinco Villas	96711,4	40	Servicios
2000	06	Hoya de Huesca / Plana de Uesca	79660,8	10	Agricultura
2000	06	Hoya de Huesca / Plana de Uesca	13774,2	21	Energía
2000	06	Hoya de Huesca / Plana de Uesca	98801,1	22	Industria
2000	06	Hoya de Huesca / Plana de Uesca	71703,1	30	Construcción
2000	06	Hoya de Huesca / Plana de Uesca	757349,4	40	Servicios
2000	07	Somontano de Barbastro	48906,4	10	Agricultura
2000	07	Somontano de Barbastro	14649,9	21	Energía
2000	07	Somontano de Barbastro	88808	22	Industria
2000	07	Somontano de Barbastro	29580,1	30	Construcción
2000	07	Somontano de Barbastro	130414,3	40	Servicios
2000	08	Cinca Medio	51831,7	10	Agricultura
2000	08	Cinca Medio	6076,5	21	Energía
2000	08	Cinca Medio	81545,3	22	Industria
2000	08	Cinca Medio	34549,6	30	Construcción
2000	08	Cinca Medio	95888	40	Servicios
2000	09	La Litera / La Llitera	107843,8	10	Agricultura
2000	09	La Litera / La Llitera	5398,9	21	Energía
2000	09	La Litera / La Llitera	64322,2	22	Industria
2000	09	La Litera / La Llitera	28487	30	Construcción
2000	09	La Litera / La Llitera	71620,2	40	Servicios
2000	10	Los Monegros	96584,2	10	Agricultura
2000	10	Los Monegros	2743	21	Energía
2000	10	Los Monegros	16099,3	22	Industria
2000	10	Los Monegros	23011,5	30	Construcción
2000	10	Los Monegros	50137,6	40	Servicios
2000	11	Bajo Cinca / Baix Cinca	89444,2	10	Agricultura
2000	11	Bajo Cinca / Baix Cinca	22405,7	21	Energía
2000	11	Bajo Cinca / Baix Cinca	81187,8	22	Industria
2000	11	Bajo Cinca / Baix Cinca	26638,3	30	Construcción
2000	11	Bajo Cinca / Baix Cinca	107967,9	40	Servicios
2000	12	Tarazona y el Moncayo	11894,5	10	Agricultura
2000	12	Tarazona y el Moncayo	3033,7	21	Energía
2000	12	Tarazona y el Moncayo	45262,3	22	Industria
2000	12	Tarazona y el Moncayo	11799,4	30	Construcción
2000	12	Tarazona y el Moncayo	54596,4	40	Servicios
2000	13	Campo de Borja	23472	10	Agricultura
2000	13	Campo de Borja	3673,5	21	Energía
2000	13	Campo de Borja	29378,2	22	Industria
2000	13	Campo de Borja	11816,5	30	Construcción
2000	13	Campo de Borja	53415,4	40	Servicios
2000	14	Aranda	5684,3	10	Agricultura
2000	14	Aranda	2763,4	21	Energía
2000	14	Aranda	35419,4	22	Industria
2000	14	Aranda	6026,6	30	Construcción
2000	14	Aranda	19850,8	40	Servicios
2000	15	Ribera Alta del Ebro	26337,3	10	Agricultura
2000	15	Ribera Alta del Ebro	19404,4	21	Energía
2000	15	Ribera Alta del Ebro	475073	22	Industria
2000	15	Ribera Alta del Ebro	25142,4	30	Construcción
2000	15	Ribera Alta del Ebro	112518,3	40	Servicios
2000	16	Valdejalón	40362,4	10	Agricultura
2000	16	Valdejalón	12239,7	21	Energía
2000	16	Valdejalón	110673,7	22	Industria
2000	16	Valdejalón	26008,7	30	Construcción
2000	16	Valdejalón	90364,9	40	Servicios
2000	17	Central	67528,5	10	Agricultura
2000	17	Central	167854,8	21	Energía
2000	17	Central	2384374,8	22	Industria
2000	17	Central	781492,6	30	Construcción
2000	17	Central	7347436	40	Servicios
2000	18	Ribera Baja del Ebro	28315,5	10	Agricultura
2000	18	Ribera Baja del Ebro	11486,6	21	Energía
2000	18	Ribera Baja del Ebro	41315,2	22	Industria
2000	18	Ribera Baja del Ebro	9311	30	Construcción
2000	18	Ribera Baja del Ebro	39141,8	40	Servicios
2000	19	Bajo Aragón-Caspe / Baix Aragó-Casp	37750,4	10	Agricultura
2000	19	Bajo Aragón-Caspe / Baix Aragó-Casp	2123,9	21	Energía
2000	19	Bajo Aragón-Caspe / Baix Aragó-Casp	21173,7	22	Industria
2000	19	Bajo Aragón-Caspe / Baix Aragó-Casp	11653,4	30	Construcción
2000	19	Bajo Aragón-Caspe / Baix Aragó-Casp	40730,6	40	Servicios
2000	20	Comunidad de Calatayud	44182,7	10	Agricultura
2000	20	Comunidad de Calatayud	6533,1	21	Energía
2000	20	Comunidad de Calatayud	73047,1	22	Industria
2000	20	Comunidad de Calatayud	26677	30	Construcción
2000	20	Comunidad de Calatayud	185007,9	40	Servicios
2000	21	Campo de Cariñena	18250,5	10	Agricultura
2000	21	Campo de Cariñena	2592,1	21	Energía
2000	21	Campo de Cariñena	55034,3	22	Industria
2000	21	Campo de Cariñena	7956,9	30	Construcción
2000	21	Campo de Cariñena	23012,4	40	Servicios
2000	22	Campo de Belchite	20086,4	10	Agricultura
2000	22	Campo de Belchite	1627,1	21	Energía
2000	22	Campo de Belchite	32400,5	22	Industria
2000	22	Campo de Belchite	2616,7	30	Construcción
2000	22	Campo de Belchite	9386,7	40	Servicios
2000	23	Bajo Martín	16668,9	10	Agricultura
2000	23	Bajo Martín	3954,3	21	Energía
2000	23	Bajo Martín	16816,8	22	Industria
2000	23	Bajo Martín	6195,3	30	Construcción
2000	23	Bajo Martín	15709,7	40	Servicios
2000	24	Campo de Daroca	23691,6	10	Agricultura
2000	24	Campo de Daroca	700,6	21	Energía
2000	24	Campo de Daroca	6426,5	22	Industria
2000	24	Campo de Daroca	3018,4	30	Construcción
2000	24	Campo de Daroca	16052,1	40	Servicios
2000	25	Jiloca	32295,3	10	Agricultura
2000	25	Jiloca	2241,8	21	Energía
2000	25	Jiloca	29928,1	22	Industria
2000	25	Jiloca	11557	30	Construcción
2000	25	Jiloca	28752,9	40	Servicios
2000	26	Cuencas Mineras	10555,4	10	Agricultura
2000	26	Cuencas Mineras	23797,8	21	Energía
2000	26	Cuencas Mineras	30639,7	22	Industria
2000	26	Cuencas Mineras	5864	30	Construcción
2000	26	Cuencas Mineras	25187	40	Servicios
2000	27	Andorra-Sierra de Arcos	5267,4	10	Agricultura
2000	27	Andorra-Sierra de Arcos	217259,7	21	Energía
2000	27	Andorra-Sierra de Arcos	7792,1	22	Industria
2000	27	Andorra-Sierra de Arcos	14142,9	30	Construcción
2000	27	Andorra-Sierra de Arcos	35759,8	40	Servicios
2000	28	Bajo Aragón	37069,5	10	Agricultura
2000	28	Bajo Aragón	7108,8	21	Energía
2000	28	Bajo Aragón	42684,8	22	Industria
2000	28	Bajo Aragón	41080,2	30	Construcción
2000	28	Bajo Aragón	123432,1	40	Servicios
2000	29	Comunidad de Teruel	29153,9	10	Agricultura
2000	29	Comunidad de Teruel	12610	21	Energía
2000	29	Comunidad de Teruel	105429,6	22	Industria
2000	29	Comunidad de Teruel	51007,7	30	Construcción
2000	29	Comunidad de Teruel	485372	40	Servicios
2000	30	Maestrazgo	5073,3	10	Agricultura
2000	30	Maestrazgo	1228,5	21	Energía
2000	30	Maestrazgo	1304,6	22	Industria
2000	30	Maestrazgo	2626,5	30	Construcción
2000	30	Maestrazgo	9289	40	Servicios
2000	31	Sierra de Albarracín	6695	10	Agricultura
2000	31	Sierra de Albarracín	546,4	21	Energía
2000	31	Sierra de Albarracín	2936,4	22	Industria
2000	31	Sierra de Albarracín	3430,4	30	Construcción
2000	31	Sierra de Albarracín	13617,2	40	Servicios
2000	32	Gúdar-Javalambre	9608,8	10	Agricultura
2000	32	Gúdar-Javalambre	2689,8	21	Energía
2000	32	Gúdar-Javalambre	8101	22	Industria
2000	32	Gúdar-Javalambre	12796,8	30	Construcción
2000	32	Gúdar-Javalambre	29718,3	40	Servicios
2000	33	Matarraña / Matarranya	17470,6	10	Agricultura
2000	33	Matarraña / Matarranya	1351,2	21	Energía
2000	33	Matarraña / Matarranya	12078,7	22	Industria
2000	33	Matarraña / Matarranya	6865,5	30	Construcción
2000	33	Matarraña / Matarranya	17220,8	40	Servicios
