Año	Residencia CCAA nombre	Nacionalidad área código	Nacionalidad área nombre	Nacionalidad país código	Nacionalidad país nombre	Sexo	Extranjeros
2014	Aragón	06	Resto de América	303	México	Mujeres	221
2014	Aragón	06	Resto de América	314	Costa Rica	Hombres	22
2014	Aragón	06	Resto de América	314	Costa Rica	Mujeres	13
2014	Aragón	06	Resto de América	315	Cuba	Hombres	470
2014	Aragón	06	Resto de América	315	Cuba	Mujeres	700
2014	Aragón	06	Resto de América	316	Dominica	Hombres	3
2014	Aragón	06	Resto de América	316	Dominica	Mujeres	10
2014	Aragón	06	Resto de América	317	El Salvador	Hombres	95
2014	Aragón	06	Resto de América	317	El Salvador	Mujeres	179
2014	Aragón	06	Resto de América	319	Guatemala	Hombres	43
2014	Aragón	06	Resto de América	319	Guatemala	Mujeres	77
2014	Aragón	06	Resto de América	320	Haití	Hombres	6
2014	Aragón	06	Resto de América	320	Haití	Mujeres	7
2014	Aragón	06	Resto de América	321	Honduras	Hombres	282
2014	Aragón	06	Resto de América	321	Honduras	Mujeres	625
2014	Aragón	06	Resto de América	322	Jamaica	Mujeres	1
2014	Aragón	06	Resto de América	323	Nicaragua	Hombres	917
2014	Aragón	06	Resto de América	323	Nicaragua	Mujeres	2986
2014	Aragón	06	Resto de América	324	Panamá	Hombres	17
2014	Aragón	06	Resto de América	324	Panamá	Mujeres	24
2014	Aragón	06	Resto de América	326	República Dominicana	Hombres	1140
2014	Aragón	06	Resto de América	326	República Dominicana	Mujeres	1484
2014	Aragón	06	Resto de América	327	Trinidad y Tobago	Mujeres	1
2014	Aragón	06	Resto de América	340	Argentina	Hombres	551
2014	Aragón	06	Resto de América	340	Argentina	Mujeres	664
2014	Aragón	06	Resto de América	341	Bolivia	Hombres	337
2014	Aragón	06	Resto de América	341	Bolivia	Mujeres	429
2014	Aragón	06	Resto de América	342	Brasil	Hombres	484
2014	Aragón	06	Resto de América	342	Brasil	Mujeres	1308
2014	Aragón	06	Resto de América	343	Colombia	Hombres	2200
2014	Aragón	06	Resto de América	343	Colombia	Mujeres	2811
2014	Aragón	06	Resto de América	344	Chile	Hombres	259
2014	Aragón	06	Resto de América	344	Chile	Mujeres	291
2014	Aragón	06	Resto de América	345	Ecuador	Hombres	3004
2014	Aragón	06	Resto de América	345	Ecuador	Mujeres	2863
2014	Aragón	06	Resto de América	347	Paraguay	Hombres	96
2014	Aragón	06	Resto de América	347	Paraguay	Mujeres	237
2014	Aragón	06	Resto de América	348	Perú	Hombres	793
2014	Aragón	06	Resto de América	348	Perú	Mujeres	904
2014	Aragón	06	Resto de América	349	Surinam	Mujeres	1
2014	Aragón	06	Resto de América	350	Uruguay	Hombres	202
2014	Aragón	06	Resto de América	350	Uruguay	Mujeres	195
2014	Aragón	06	Resto de América	351	Venezuela	Hombres	299
2014	Aragón	06	Resto de América	351	Venezuela	Mujeres	484
2014	Aragón	07	Asia	402	Arabia Saudí	Hombres	1
2014	Aragón	07	Asia	404	Bangladesh	Hombres	22
2014	Aragón	07	Asia	404	Bangladesh	Mujeres	6
2014	Aragón	07	Asia	405	Myanmar (Birmania)	Hombres	1
2014	Aragón	07	Asia	407	China	Hombres	2844
2014	Aragón	07	Asia	407	China	Mujeres	2627
2014	Aragón	07	Asia	409	Filipinas	Hombres	8
2014	Aragón	07	Asia	409	Filipinas	Mujeres	28
2014	Aragón	07	Asia	410	India	Hombres	107
2014	Aragón	07	Asia	410	India	Mujeres	49
2014	Aragón	07	Asia	411	Indonesia	Hombres	2
2014	Aragón	07	Asia	411	Indonesia	Mujeres	7
2014	Aragón	07	Asia	412	Irak	Hombres	4
2014	Aragón	07	Asia	412	Irak	Mujeres	1
2014	Aragón	07	Asia	413	Irán	Hombres	11
2014	Aragón	07	Asia	413	Irán	Mujeres	6
2014	Aragón	07	Asia	414	Israel	Hombres	10
2014	Aragón	07	Asia	414	Israel	Mujeres	5
2014	Aragón	07	Asia	415	Japón	Hombres	16
2014	Aragón	07	Asia	415	Japón	Mujeres	29
2014	Aragón	07	Asia	416	Jordania	Hombres	19
2014	Aragón	07	Asia	416	Jordania	Mujeres	10
2014	Aragón	07	Asia	418	Kuwait	Hombres	1
2014	Aragón	07	Asia	418	Kuwait	Mujeres	3
2014	Aragón	07	Asia	419	Laos	Mujeres	1
2014	Aragón	07	Asia	420	Líbano	Hombres	10
2014	Aragón	07	Asia	420	Líbano	Mujeres	9
2014	Aragón	07	Asia	421	Malasia	Hombres	6
2014	Aragón	07	Asia	421	Malasia	Mujeres	3
2014	Aragón	07	Asia	423	Mongolia	Hombres	1
2014	Aragón	07	Asia	423	Mongolia	Mujeres	5
2014	Aragón	07	Asia	424	Nepal	Hombres	16
2014	Aragón	07	Asia	424	Nepal	Mujeres	2
2014	Aragón	07	Asia	426	Pakistán	Hombres	1425
2014	Aragón	07	Asia	426	Pakistán	Mujeres	448
2014	Aragón	07	Asia	430	República de Corea	Hombres	9
2014	Aragón	07	Asia	430	República de Corea	Mujeres	9
2014	Aragón	07	Asia	432	Singapur	Mujeres	1
2014	Aragón	07	Asia	433	Siria	Hombres	31
2014	Aragón	07	Asia	433	Siria	Mujeres	16
2014	Aragón	07	Asia	434	Sri-Lanka	Hombres	1
2014	Aragón	07	Asia	434	Sri-Lanka	Mujeres	1
2014	Aragón	07	Asia	435	Tailandia	Hombres	1
2014	Aragón	07	Asia	435	Tailandia	Mujeres	16
2014	Aragón	07	Asia	437	Vietnam	Hombres	4
2014	Aragón	07	Asia	437	Vietnam	Mujeres	8
2014	Aragón	07	Asia	442	Azerbaiyan	Hombres	2
2014	Aragón	07	Asia	443	Kazajstan	Hombres	6
2014	Aragón	07	Asia	443	Kazajstan	Mujeres	10
2014	Aragón	07	Asia	444	Kirgvistan	Hombres	1
2014	Aragón	07	Asia	444	Kirgvistan	Mujeres	12
2014	Aragón	07	Asia	447	Uzbekistán	Hombres	2
2014	Aragón	07	Asia	447	Uzbekistán	Mujeres	9
2014	Aragón	07	Asia	448	Bhután	Hombres	2
2014	Aragón	07	Asia	499	Países sin relaciones diplomáticas	Hombres	8
2014	Aragón	07	Asia	499	Países sin relaciones diplomáticas	Mujeres	8
2014	Aragón	08	Oceanía	501	Australia	Hombres	7
2014	Aragón	08	Oceanía	501	Australia	Mujeres	8
2014	Aragón	08	Oceanía	504	Nueva Zelanda	Hombres	5
2014	Aragón	08	Oceanía	504	Nueva Zelanda	Mujeres	3
2014	Aragón	08	Oceanía	511	Micronesia	Mujeres	4
2014	Aragón	08	Oceanía	513	Islas Cook	Hombres	2
2014	Aragón	08	Oceanía	516	Palaos	Hombres	10
2014	Aragón	08	Oceanía	516	Palaos	Mujeres	11
2014	Aragón	09	Apátridas y no consta	555	Apátridas	Hombres	9
2014	Aragón	09	Apátridas y no consta	555	Apátridas	Mujeres	2
2015	Aragón	01	UE-28	102	Austria	Hombres	36
2015	Aragón	01	UE-28	102	Austria	Mujeres	23
2015	Aragón	01	UE-28	103	Bélgica	Hombres	77
2015	Aragón	01	UE-28	103	Bélgica	Mujeres	85
2015	Aragón	01	UE-28	104	Bulgaria	Hombres	2598
2015	Aragón	01	UE-28	104	Bulgaria	Mujeres	2376
2015	Aragón	01	UE-28	106	Chipre	Hombres	1
2015	Aragón	01	UE-28	106	Chipre	Mujeres	4
2015	Aragón	01	UE-28	107	Dinamarca	Hombres	29
2015	Aragón	01	UE-28	107	Dinamarca	Mujeres	14
2015	Aragón	01	UE-28	109	Finlandia	Hombres	7
2015	Aragón	01	UE-28	109	Finlandia	Mujeres	19
2015	Aragón	01	UE-28	110	Francia	Hombres	625
2015	Aragón	01	UE-28	110	Francia	Mujeres	710
2015	Aragón	01	UE-28	111	Grecia	Hombres	20
2015	Aragón	01	UE-28	111	Grecia	Mujeres	30
2015	Aragón	01	UE-28	112	Hungría	Hombres	49
2015	Aragón	01	UE-28	112	Hungría	Mujeres	71
2015	Aragón	01	UE-28	113	Irlanda	Hombres	47
2015	Aragón	01	UE-28	113	Irlanda	Mujeres	36
2015	Aragón	01	UE-28	115	Italia	Hombres	822
2015	Aragón	01	UE-28	115	Italia	Mujeres	587
2015	Aragón	01	UE-28	117	Luxemburgo	Hombres	1
2015	Aragón	01	UE-28	117	Luxemburgo	Mujeres	1
2015	Aragón	01	UE-28	121	Países Bajos	Hombres	197
2015	Aragón	01	UE-28	121	Países Bajos	Mujeres	177
2015	Aragón	01	UE-28	122	Polonia	Hombres	1308
2015	Aragón	01	UE-28	122	Polonia	Mujeres	1352
2015	Aragón	01	UE-28	123	Portugal	Hombres	1490
2015	Aragón	01	UE-28	123	Portugal	Mujeres	925
2015	Aragón	01	UE-28	125	Reino Unido	Hombres	370
2015	Aragón	01	UE-28	125	Reino Unido	Mujeres	304
2015	Aragón	01	UE-28	126	Alemania	Hombres	293
2015	Aragón	01	UE-28	126	Alemania	Mujeres	273
2015	Aragón	01	UE-28	128	Rumanía	Hombres	25415
2015	Aragón	01	UE-28	128	Rumanía	Mujeres	25552
2015	Aragón	01	UE-28	131	Suecia	Hombres	19
2015	Aragón	01	UE-28	131	Suecia	Mujeres	28
2015	Aragón	01	UE-28	136	Letonia	Hombres	31
2015	Aragón	01	UE-28	136	Letonia	Mujeres	35
2015	Aragón	01	UE-28	141	Estonia	Hombres	5
2015	Aragón	01	UE-28	141	Estonia	Mujeres	6
2015	Aragón	01	UE-28	142	Lituania	Hombres	154
2015	Aragón	01	UE-28	142	Lituania	Mujeres	200
2015	Aragón	01	UE-28	143	República Checa	Hombres	74
2015	Aragón	01	UE-28	143	República Checa	Mujeres	81
2015	Aragón	01	UE-28	144	Eslovaquia	Hombres	44
2015	Aragón	01	UE-28	144	Eslovaquia	Mujeres	57
2015	Aragón	01	UE-28	146	Croacia	Hombres	15
2015	Aragón	01	UE-28	146	Croacia	Mujeres	14
2015	Aragón	01	UE-28	147	Eslovenia	Hombres	3
2015	Aragón	01	UE-28	147	Eslovenia	Mujeres	12
2015	Aragón	02	Resto de Europa	101	Albania	Hombres	20
2015	Aragón	02	Resto de Europa	101	Albania	Mujeres	26
2015	Aragón	02	Resto de Europa	114	Islandia	Hombres	1
2015	Aragón	02	Resto de Europa	114	Islandia	Mujeres	1
2015	Aragón	02	Resto de Europa	120	Noruega	Hombres	9
2015	Aragón	02	Resto de Europa	120	Noruega	Mujeres	11
2015	Aragón	02	Resto de Europa	124	Andorra	Hombres	6
2015	Aragón	02	Resto de Europa	124	Andorra	Mujeres	6
2015	Aragón	02	Resto de Europa	132	Suiza	Hombres	31
2015	Aragón	02	Resto de Europa	132	Suiza	Mujeres	26
2015	Aragón	02	Resto de Europa	135	Ucrania	Hombres	916
2015	Aragón	02	Resto de Europa	135	Ucrania	Mujeres	1144
2015	Aragón	02	Resto de Europa	137	Moldova	Hombres	155
2015	Aragón	02	Resto de Europa	137	Moldova	Mujeres	199
2015	Aragón	02	Resto de Europa	138	Bielorrusia	Hombres	34
2015	Aragón	02	Resto de Europa	138	Bielorrusia	Mujeres	63
2015	Aragón	02	Resto de Europa	139	Georgia	Hombres	39
2015	Aragón	02	Resto de Europa	139	Georgia	Mujeres	26
2015	Aragón	02	Resto de Europa	145	Bosnia-Herzegovina	Hombres	12
2015	Aragón	02	Resto de Europa	145	Bosnia-Herzegovina	Mujeres	20
2015	Aragón	02	Resto de Europa	148	Armenia	Hombres	53
2015	Aragón	02	Resto de Europa	148	Armenia	Mujeres	68
2015	Aragón	02	Resto de Europa	154	Rusia	Hombres	153
2015	Aragón	02	Resto de Europa	154	Rusia	Mujeres	650
2015	Aragón	02	Resto de Europa	156	Macedonia	Hombres	1
2015	Aragón	02	Resto de Europa	156	Macedonia	Mujeres	1
2015	Aragón	02	Resto de Europa	157	Serbia	Hombres	28
2015	Aragón	02	Resto de Europa	157	Serbia	Mujeres	21
2015	Aragón	02	Resto de Europa	158	Montenegro	Hombres	1
2015	Aragón	02	Resto de Europa	199	Países sin relaciones diplomáticas	Mujeres	1
2015	Aragón	02	Resto de Europa	436	Turquía	Hombres	34
2015	Aragón	02	Resto de Europa	436	Turquía	Mujeres	20
2015	Aragón	03	Magreb	203	Argelia	Hombres	3342
2015	Aragón	03	Magreb	203	Argelia	Mujeres	1807
2015	Aragón	03	Magreb	224	Libia	Hombres	8
2015	Aragón	03	Magreb	224	Libia	Mujeres	4
2015	Aragón	03	Magreb	228	Marruecos	Hombres	10769
2015	Aragón	03	Magreb	228	Marruecos	Mujeres	7876
2015	Aragón	03	Magreb	230	Mauritania	Hombres	297
2015	Aragón	03	Magreb	230	Mauritania	Mujeres	65
2015	Aragón	03	Magreb	248	Túnez	Hombres	43
2015	Aragón	03	Magreb	248	Túnez	Mujeres	24
2015	Aragón	04	Resto de África	201	Burkina Fasso	Hombres	85
2015	Aragón	04	Resto de África	201	Burkina Fasso	Mujeres	34
2015	Aragón	04	Resto de África	202	Angola	Hombres	28
2015	Aragón	04	Resto de África	202	Angola	Mujeres	12
2015	Aragón	04	Resto de África	204	Benin	Hombres	7
2015	Aragón	04	Resto de África	204	Benin	Mujeres	5
2015	Aragón	04	Resto de África	206	Burundi	Hombres	1
2015	Aragón	04	Resto de África	207	Cabo Verde	Hombres	172
2015	Aragón	04	Resto de África	207	Cabo Verde	Mujeres	165
2015	Aragón	04	Resto de África	208	Camerún	Hombres	133
2015	Aragón	04	Resto de África	208	Camerún	Mujeres	105
2015	Aragón	04	Resto de África	210	Congo	Hombres	28
2015	Aragón	04	Resto de África	210	Congo	Mujeres	15
2015	Aragón	04	Resto de África	211	Costa de Marfil	Hombres	85
2015	Aragón	04	Resto de África	211	Costa de Marfil	Mujeres	54
2015	Aragón	04	Resto de África	213	Egipto	Hombres	75
2015	Aragón	04	Resto de África	213	Egipto	Mujeres	49
2015	Aragón	04	Resto de África	214	Etiopía	Hombres	3
2015	Aragón	04	Resto de África	214	Etiopía	Mujeres	3
2015	Aragón	04	Resto de África	215	Gabón	Hombres	6
2015	Aragón	04	Resto de África	215	Gabón	Mujeres	5
2015	Aragón	04	Resto de África	216	Gambia	Hombres	1593
2015	Aragón	04	Resto de África	216	Gambia	Mujeres	580
2015	Aragón	04	Resto de África	217	Ghana	Hombres	1259
2015	Aragón	04	Resto de África	217	Ghana	Mujeres	487
2015	Aragón	04	Resto de África	218	Guinea	Hombres	473
2015	Aragón	04	Resto de África	218	Guinea	Mujeres	403
2015	Aragón	04	Resto de África	219	Guinea Bissau	Hombres	83
2015	Aragón	04	Resto de África	219	Guinea Bissau	Mujeres	31
2015	Aragón	04	Resto de África	220	Guinea Ecuatorial	Hombres	230
2015	Aragón	04	Resto de África	220	Guinea Ecuatorial	Mujeres	393
2015	Aragón	04	Resto de África	221	Kenia	Hombres	6
2015	Aragón	04	Resto de África	221	Kenia	Mujeres	36
2015	Aragón	04	Resto de África	223	Liberia	Hombres	6
2015	Aragón	04	Resto de África	225	Madagascar	Mujeres	6
2015	Aragón	04	Resto de África	227	Mali	Hombres	1550
2015	Aragón	04	Resto de África	227	Mali	Mujeres	311
2015	Aragón	04	Resto de África	231	Mozambique	Mujeres	2
2015	Aragón	04	Resto de África	233	Níger	Hombres	19
2015	Aragón	04	Resto de África	233	Níger	Mujeres	9
2015	Aragón	04	Resto de África	234	Nigeria	Hombres	410
2015	Aragón	04	Resto de África	234	Nigeria	Mujeres	410
2015	Aragón	04	Resto de África	235	República Centroafricana	Hombres	3
2015	Aragón	04	Resto de África	235	República Centroafricana	Mujeres	3
2015	Aragón	04	Resto de África	236	Sudáfrica	Hombres	4
2015	Aragón	04	Resto de África	236	Sudáfrica	Mujeres	5
2015	Aragón	04	Resto de África	237	Ruanda	Hombres	1
2015	Aragón	04	Resto de África	238	Santo Tome y Príncipe	Hombres	1
2015	Aragón	04	Resto de África	239	Senegal	Hombres	2951
2015	Aragón	04	Resto de África	239	Senegal	Mujeres	643
2015	Aragón	04	Resto de África	241	Sierra Leona	Hombres	8
2015	Aragón	04	Resto de África	241	Sierra Leona	Mujeres	5
2015	Aragón	04	Resto de África	243	Sudán	Hombres	7
2015	Aragón	04	Resto de África	243	Sudán	Mujeres	4
2015	Aragón	04	Resto de África	245	Tanzania	Mujeres	1
2015	Aragón	04	Resto de África	246	Chad	Hombres	2
2015	Aragón	04	Resto de África	246	Chad	Mujeres	1
2015	Aragón	04	Resto de África	247	Togo	Hombres	14
2015	Aragón	04	Resto de África	247	Togo	Mujeres	12
2015	Aragón	04	Resto de África	249	Uganda	Mujeres	1
2015	Aragón	04	Resto de África	250	Rep. Democrática del Congo	Hombres	32
2015	Aragón	04	Resto de África	250	Rep. Democrática del Congo	Mujeres	25
2015	Aragón	05	América del Norte	301	Canadá	Hombres	16
2015	Aragón	05	América del Norte	301	Canadá	Mujeres	18
2015	Aragón	05	América del Norte	302	Estados Unidos de América	Hombres	216
2015	Aragón	05	América del Norte	302	Estados Unidos de América	Mujeres	201
2015	Aragón	06	Resto de América	303	México	Hombres	141
2015	Aragón	06	Resto de América	303	México	Mujeres	203
2015	Aragón	06	Resto de América	314	Costa Rica	Hombres	20
2015	Aragón	06	Resto de América	314	Costa Rica	Mujeres	14
2015	Aragón	06	Resto de América	315	Cuba	Hombres	444
2015	Aragón	06	Resto de América	315	Cuba	Mujeres	622
2015	Aragón	06	Resto de América	316	Dominica	Hombres	3
2015	Aragón	06	Resto de América	316	Dominica	Mujeres	9
2015	Aragón	06	Resto de América	317	El Salvador	Hombres	102
2015	Aragón	06	Resto de América	317	El Salvador	Mujeres	194
2015	Aragón	06	Resto de América	319	Guatemala	Hombres	42
2015	Aragón	06	Resto de América	319	Guatemala	Mujeres	69
2015	Aragón	06	Resto de América	320	Haití	Hombres	6
2015	Aragón	06	Resto de América	320	Haití	Mujeres	6
2015	Aragón	06	Resto de América	321	Honduras	Hombres	270
2015	Aragón	06	Resto de América	321	Honduras	Mujeres	648
2015	Aragón	06	Resto de América	322	Jamaica	Mujeres	1
2015	Aragón	06	Resto de América	323	Nicaragua	Hombres	892
2015	Aragón	06	Resto de América	323	Nicaragua	Mujeres	2989
2015	Aragón	06	Resto de América	324	Panamá	Hombres	17
2015	Aragón	06	Resto de América	324	Panamá	Mujeres	28
2015	Aragón	06	Resto de América	326	República Dominicana	Hombres	955
2015	Aragón	06	Resto de América	326	República Dominicana	Mujeres	1304
2015	Aragón	06	Resto de América	327	Trinidad y Tobago	Mujeres	1
2015	Aragón	06	Resto de América	340	Argentina	Hombres	498
2015	Aragón	06	Resto de América	340	Argentina	Mujeres	594
2015	Aragón	06	Resto de América	341	Bolivia	Hombres	289
2015	Aragón	06	Resto de América	341	Bolivia	Mujeres	359
2015	Aragón	06	Resto de América	342	Brasil	Hombres	461
2015	Aragón	06	Resto de América	342	Brasil	Mujeres	1216
2015	Aragón	06	Resto de América	343	Colombia	Hombres	1758
2015	Aragón	06	Resto de América	343	Colombia	Mujeres	2251
2015	Aragón	06	Resto de América	344	Chile	Hombres	219
2015	Aragón	06	Resto de América	344	Chile	Mujeres	249
2015	Aragón	06	Resto de América	345	Ecuador	Hombres	2477
2015	Aragón	06	Resto de América	345	Ecuador	Mujeres	2324
2015	Aragón	06	Resto de América	347	Paraguay	Hombres	82
2015	Aragón	06	Resto de América	347	Paraguay	Mujeres	210
2015	Aragón	06	Resto de América	348	Perú	Hombres	595
2015	Aragón	06	Resto de América	348	Perú	Mujeres	698
2015	Aragón	06	Resto de América	349	Surinam	Mujeres	1
2015	Aragón	06	Resto de América	350	Uruguay	Hombres	166
2015	Aragón	06	Resto de América	350	Uruguay	Mujeres	172
2015	Aragón	06	Resto de América	351	Venezuela	Hombres	258
2015	Aragón	06	Resto de América	351	Venezuela	Mujeres	426
2015	Aragón	07	Asia	402	Arabia Saudí	Hombres	1
2015	Aragón	07	Asia	404	Bangladesh	Hombres	15
2015	Aragón	07	Asia	404	Bangladesh	Mujeres	6
2015	Aragón	07	Asia	407	China	Hombres	2664
2015	Aragón	07	Asia	407	China	Mujeres	2510
2015	Aragón	07	Asia	408	Emiratos Arabes Unidos	Mujeres	1
2015	Aragón	07	Asia	409	Filipinas	Hombres	15
2015	Aragón	07	Asia	409	Filipinas	Mujeres	32
2015	Aragón	07	Asia	410	India	Hombres	99
2015	Aragón	07	Asia	410	India	Mujeres	47
2015	Aragón	07	Asia	411	Indonesia	Hombres	1
2015	Aragón	07	Asia	411	Indonesia	Mujeres	6
2015	Aragón	07	Asia	412	Irak	Hombres	4
2015	Aragón	07	Asia	412	Irak	Mujeres	1
2015	Aragón	07	Asia	413	Irán	Hombres	7
2015	Aragón	07	Asia	413	Irán	Mujeres	5
2015	Aragón	07	Asia	414	Israel	Hombres	11
2015	Aragón	07	Asia	414	Israel	Mujeres	5
2015	Aragón	07	Asia	415	Japón	Hombres	21
2015	Aragón	07	Asia	415	Japón	Mujeres	32
2015	Aragón	07	Asia	416	Jordania	Hombres	17
2015	Aragón	07	Asia	416	Jordania	Mujeres	6
2015	Aragón	07	Asia	418	Kuwait	Mujeres	3
2015	Aragón	07	Asia	419	Laos	Mujeres	1
2015	Aragón	07	Asia	420	Líbano	Hombres	7
2015	Aragón	07	Asia	420	Líbano	Mujeres	8
2015	Aragón	07	Asia	421	Malasia	Hombres	5
2015	Aragón	07	Asia	421	Malasia	Mujeres	2
2015	Aragón	07	Asia	423	Mongolia	Hombres	1
2015	Aragón	07	Asia	423	Mongolia	Mujeres	5
2015	Aragón	07	Asia	424	Nepal	Hombres	20
2015	Aragón	07	Asia	424	Nepal	Mujeres	3
2015	Aragón	07	Asia	426	Pakistán	Hombres	1362
2015	Aragón	07	Asia	426	Pakistán	Mujeres	460
2015	Aragón	07	Asia	430	República de Corea	Hombres	16
2015	Aragón	07	Asia	430	República de Corea	Mujeres	9
2015	Aragón	07	Asia	432	Singapur	Mujeres	1
2015	Aragón	07	Asia	433	Siria	Hombres	37
2015	Aragón	07	Asia	433	Siria	Mujeres	15
2015	Aragón	07	Asia	434	Sri-Lanka	Hombres	2
2015	Aragón	07	Asia	434	Sri-Lanka	Mujeres	4
2015	Aragón	07	Asia	435	Tailandia	Mujeres	14
2015	Aragón	07	Asia	437	Vietnam	Hombres	11
2015	Aragón	07	Asia	437	Vietnam	Mujeres	18
2015	Aragón	07	Asia	442	Azerbaiyan	Hombres	2
2015	Aragón	07	Asia	442	Azerbaiyan	Mujeres	1
2015	Aragón	07	Asia	443	Kazajstan	Hombres	4
2015	Aragón	07	Asia	443	Kazajstan	Mujeres	9
2015	Aragón	07	Asia	444	Kirgvistan	Hombres	2
2015	Aragón	07	Asia	444	Kirgvistan	Mujeres	11
2015	Aragón	07	Asia	447	Uzbekistán	Hombres	2
2015	Aragón	07	Asia	447	Uzbekistán	Mujeres	7
2015	Aragón	07	Asia	499	Países sin relaciones diplomáticas	Hombres	9
2015	Aragón	07	Asia	499	Países sin relaciones diplomáticas	Mujeres	9
2015	Aragón	08	Oceanía	501	Australia	Hombres	8
2015	Aragón	08	Oceanía	501	Australia	Mujeres	14
2015	Aragón	08	Oceanía	504	Nueva Zelanda	Hombres	4
2015	Aragón	08	Oceanía	504	Nueva Zelanda	Mujeres	3
2015	Aragón	08	Oceanía	511	Micronesia	Hombres	2
2015	Aragón	08	Oceanía	511	Micronesia	Mujeres	6
2015	Aragón	08	Oceanía	513	Islas Cook	Hombres	1
2015	Aragón	08	Oceanía	515	Nauru	Mujeres	2
2015	Aragón	08	Oceanía	516	Palaos	Hombres	12
2015	Aragón	08	Oceanía	516	Palaos	Mujeres	12
2015	Aragón	09	Apátridas y no consta	555	Apátridas	Hombres	13
2015	Aragón	09	Apátridas y no consta	555	Apátridas	Mujeres	3
2016	Aragón	01	UE-28	102	Austria	Hombres	30
2016	Aragón	01	UE-28	102	Austria	Mujeres	23
2016	Aragón	01	UE-28	103	Bélgica	Hombres	82
2016	Aragón	01	UE-28	103	Bélgica	Mujeres	86
2016	Aragón	01	UE-28	104	Bulgaria	Hombres	2484
2016	Aragón	01	UE-28	104	Bulgaria	Mujeres	2347
2016	Aragón	01	UE-28	106	Chipre	Hombres	1
2016	Aragón	01	UE-28	106	Chipre	Mujeres	4
2016	Aragón	01	UE-28	107	Dinamarca	Hombres	27
2016	Aragón	01	UE-28	107	Dinamarca	Mujeres	11
2016	Aragón	01	UE-28	109	Finlandia	Hombres	6
2016	Aragón	01	UE-28	109	Finlandia	Mujeres	19
2016	Aragón	01	UE-28	110	Francia	Hombres	614
2016	Aragón	01	UE-28	110	Francia	Mujeres	692
2016	Aragón	01	UE-28	111	Grecia	Hombres	21
2016	Aragón	01	UE-28	111	Grecia	Mujeres	34
2016	Aragón	01	UE-28	112	Hungría	Hombres	42
2016	Aragón	01	UE-28	112	Hungría	Mujeres	69
2016	Aragón	01	UE-28	113	Irlanda	Hombres	52
2016	Aragón	01	UE-28	113	Irlanda	Mujeres	28
2016	Aragón	01	UE-28	115	Italia	Hombres	787
2016	Aragón	01	UE-28	115	Italia	Mujeres	567
2016	Aragón	01	UE-28	117	Luxemburgo	Hombres	1
2016	Aragón	01	UE-28	117	Luxemburgo	Mujeres	1
2016	Aragón	01	UE-28	118	Malta	Hombres	1
2016	Aragón	01	UE-28	121	Países Bajos	Hombres	193
2016	Aragón	01	UE-28	121	Países Bajos	Mujeres	169
2016	Aragón	01	UE-28	122	Polonia	Hombres	1097
2016	Aragón	01	UE-28	122	Polonia	Mujeres	1191
2016	Aragón	01	UE-28	123	Portugal	Hombres	1257
2016	Aragón	01	UE-28	123	Portugal	Mujeres	775
2016	Aragón	01	UE-28	125	Reino Unido	Hombres	364
2016	Aragón	01	UE-28	125	Reino Unido	Mujeres	284
2016	Aragón	01	UE-28	126	Alemania	Hombres	284
2016	Aragón	01	UE-28	126	Alemania	Mujeres	241
2016	Aragón	01	UE-28	128	Rumanía	Hombres	24497
2016	Aragón	01	UE-28	128	Rumanía	Mujeres	24965
2016	Aragón	01	UE-28	131	Suecia	Hombres	19
2016	Aragón	01	UE-28	131	Suecia	Mujeres	29
2016	Aragón	01	UE-28	136	Letonia	Hombres	30
2016	Aragón	01	UE-28	136	Letonia	Mujeres	30
2016	Aragón	01	UE-28	141	Estonia	Hombres	3
2016	Aragón	01	UE-28	141	Estonia	Mujeres	4
2016	Aragón	01	UE-28	142	Lituania	Hombres	138
2016	Aragón	01	UE-28	142	Lituania	Mujeres	183
2016	Aragón	01	UE-28	143	República Checa	Hombres	59
2016	Aragón	01	UE-28	143	República Checa	Mujeres	70
2016	Aragón	01	UE-28	144	Eslovaquia	Hombres	40
2016	Aragón	01	UE-28	144	Eslovaquia	Mujeres	55
2016	Aragón	01	UE-28	146	Croacia	Hombres	12
2016	Aragón	01	UE-28	146	Croacia	Mujeres	12
2016	Aragón	01	UE-28	147	Eslovenia	Hombres	3
2016	Aragón	01	UE-28	147	Eslovenia	Mujeres	12
2016	Aragón	02	Resto de Europa	101	Albania	Hombres	20
2016	Aragón	02	Resto de Europa	101	Albania	Mujeres	24
2016	Aragón	02	Resto de Europa	114	Islandia	Hombres	1
2016	Aragón	02	Resto de Europa	114	Islandia	Mujeres	1
2016	Aragón	02	Resto de Europa	120	Noruega	Hombres	8
2016	Aragón	02	Resto de Europa	120	Noruega	Mujeres	12
2016	Aragón	02	Resto de Europa	124	Andorra	Hombres	12
2016	Aragón	02	Resto de Europa	124	Andorra	Mujeres	5
2016	Aragón	02	Resto de Europa	132	Suiza	Hombres	31
2016	Aragón	02	Resto de Europa	132	Suiza	Mujeres	26
2016	Aragón	02	Resto de Europa	135	Ucrania	Hombres	947
2016	Aragón	02	Resto de Europa	135	Ucrania	Mujeres	1184
2016	Aragón	02	Resto de Europa	137	Moldova	Hombres	143
2016	Aragón	02	Resto de Europa	137	Moldova	Mujeres	194
2016	Aragón	02	Resto de Europa	138	Bielorrusia	Hombres	31
