Municipio código	Municipio nombre	Número habitaciones	Número habitaciones
50166	Mesones de Isuela	09	2
50166	Mesones de Isuela	10 o más	2
50167	Mezalocha	02	4
50167	Mezalocha	03	13
50167	Mezalocha	04	17
50167	Mezalocha	05	22
50167	Mezalocha	06	26
50167	Mezalocha	07	9
50167	Mezalocha	08	10
50167	Mezalocha	09	3
50167	Mezalocha	10 o más	3
50168	Mianos	02	1
50168	Mianos	03	2
50168	Mianos	04	3
50168	Mianos	05	5
50168	Mianos	06	3
50168	Mianos	07	1
50168	Mianos	08	1
50168	Mianos	09	1
50168	Mianos	10 o más	2
50169	Miedes de Aragón	01	1
50169	Miedes de Aragón	03	5
50169	Miedes de Aragón	04	25
50169	Miedes de Aragón	05	50
50169	Miedes de Aragón	06	55
50169	Miedes de Aragón	07	26
50169	Miedes de Aragón	08	8
50169	Miedes de Aragón	09	4
50169	Miedes de Aragón	10 o más	8
50170	Monegrillo	03	1
50170	Monegrillo	04	7
50170	Monegrillo	05	32
50170	Monegrillo	06	46
50170	Monegrillo	07	24
50170	Monegrillo	08	26
50170	Monegrillo	09	14
50170	Monegrillo	10 o más	14
50171	Moneva	03	4
50171	Moneva	04	20
50171	Moneva	05	28
50171	Moneva	06	17
50171	Moneva	07	5
50171	Moneva	08	3
50171	Moneva	10 o más	3
50172	Monreal de Ariza	02	2
50172	Monreal de Ariza	03	6
50172	Monreal de Ariza	04	8
50172	Monreal de Ariza	05	27
50172	Monreal de Ariza	06	27
50172	Monreal de Ariza	07	26
50172	Monreal de Ariza	08	15
50172	Monreal de Ariza	09	3
50172	Monreal de Ariza	10 o más	8
50173	Monterde	01	1
50173	Monterde	02	1
50173	Monterde	03	7
50173	Monterde	04	32
50173	Monterde	05	28
50173	Monterde	06	25
50173	Monterde	07	10
50173	Monterde	08	8
50173	Monterde	09	1
50173	Monterde	10 o más	3
50174	Montón	04	5
50174	Montón	05	16
50174	Montón	06	16
50174	Montón	07	12
50174	Montón	08	8
50174	Montón	09	2
50174	Montón	10 o más	2
50175	Morata de Jalón	02	3
50175	Morata de Jalón	03	9
50175	Morata de Jalón	04	65
50175	Morata de Jalón	05	232
50175	Morata de Jalón	06	160
50175	Morata de Jalón	07	51
50175	Morata de Jalón	08	32
50175	Morata de Jalón	09	13
50175	Morata de Jalón	10 o más	26
50176	Morata de Jiloca	02	3
50176	Morata de Jiloca	03	4
50176	Morata de Jiloca	04	12
50176	Morata de Jiloca	05	31
50176	Morata de Jiloca	06	43
50176	Morata de Jiloca	07	14
50176	Morata de Jiloca	08	11
50176	Morata de Jiloca	09	8
50176	Morata de Jiloca	10 o más	6
50177	Morés	01	1
50177	Morés	03	9
50177	Morés	04	33
50177	Morés	05	47
50177	Morés	06	55
50177	Morés	07	21
50177	Morés	08	12
50177	Morés	09	3
50177	Morés	10 o más	10
50178	Moros	02	3
50178	Moros	03	9
50178	Moros	04	34
50178	Moros	05	82
50178	Moros	06	62
50178	Moros	07	19
50178	Moros	08	7
50178	Moros	09	3
50178	Moros	10 o más	3
50179	Moyuela	02	2
50179	Moyuela	03	37
50179	Moyuela	04	54
50179	Moyuela	05	27
50179	Moyuela	06	21
50179	Moyuela	07	6
50180	Mozota	01	1
50180	Mozota	03	1
50180	Mozota	04	4
50180	Mozota	05	15
50180	Mozota	06	14
50180	Mozota	07	8
50180	Mozota	08	3
50180	Mozota	09	2
50181	Muel	02	2
50181	Muel	03	8
50181	Muel	04	35
50181	Muel	05	186
50181	Muel	06	88
50181	Muel	07	48
50181	Muel	08	30
50181	Muel	09	13
50181	Muel	10 o más	10
50182	Muela (La)	01	2
50182	Muela (La)	02	2
50182	Muela (La)	03	19
50182	Muela (La)	04	54
50182	Muela (La)	05	207
50182	Muela (La)	06	185
50182	Muela (La)	07	107
50182	Muela (La)	08	41
50182	Muela (La)	09	23
50182	Muela (La)	10 o más	27
50183	Munébrega	02	1
50183	Munébrega	03	2
50183	Munébrega	04	24
50183	Munébrega	05	56
50183	Munébrega	06	56
50183	Munébrega	07	19
50183	Munébrega	08	11
50183	Munébrega	09	3
50183	Munébrega	10 o más	10
50184	Murero	02	2
50184	Murero	03	3
50184	Murero	04	3
50184	Murero	05	26
50184	Murero	06	17
50184	Murero	07	5
50184	Murero	08	4
50184	Murero	09	2
50184	Murero	10 o más	1
50185	Murillo de Gállego	02	1
50185	Murillo de Gállego	03	3
50185	Murillo de Gállego	04	11
50185	Murillo de Gállego	05	19
50185	Murillo de Gállego	06	21
50185	Murillo de Gállego	07	11
50185	Murillo de Gállego	08	9
50185	Murillo de Gállego	10 o más	2
50186	Navardún	03	1
50186	Navardún	04	1
50186	Navardún	05	7
50186	Navardún	06	5
50186	Navardún	07	3
50186	Navardún	08	2
50186	Navardún	09	4
50186	Navardún	10 o más	2
50187	Nigüella	03	1
50187	Nigüella	04	11
50187	Nigüella	05	15
50187	Nigüella	06	12
50187	Nigüella	07	2
50187	Nigüella	08	3
50188	Nombrevilla	02	5
50188	Nombrevilla	03	1
50188	Nombrevilla	04	1
50188	Nombrevilla	05	6
50188	Nombrevilla	06	8
50188	Nombrevilla	07	2
50188	Nombrevilla	08	2
50188	Nombrevilla	09	1
50188	Nombrevilla	10 o más	1
50189	Nonaspe	01	4
50189	Nonaspe	02	7
50189	Nonaspe	03	22
50189	Nonaspe	04	64
50189	Nonaspe	05	137
50189	Nonaspe	06	125
50189	Nonaspe	07	40
50189	Nonaspe	08	18
50189	Nonaspe	09	5
50189	Nonaspe	10 o más	3
50190	Novallas	03	2
50190	Novallas	04	29
50190	Novallas	05	103
50190	Novallas	06	87
50190	Novallas	07	35
50190	Novallas	08	18
50190	Novallas	09	13
50190	Novallas	10 o más	18
50191	Novillas	03	9
50191	Novillas	04	39
50191	Novillas	05	89
50191	Novillas	06	54
50191	Novillas	07	33
50191	Novillas	08	12
50191	Novillas	09	7
50191	Novillas	10 o más	7
50192	Nuévalos	01	5
50192	Nuévalos	03	1
50192	Nuévalos	04	14
50192	Nuévalos	05	45
50192	Nuévalos	06	57
50192	Nuévalos	07	4
50192	Nuévalos	08	4
50192	Nuévalos	09	2
50192	Nuévalos	10 o más	3
50193	Nuez de Ebro	03	6
50193	Nuez de Ebro	04	9
50193	Nuez de Ebro	05	65
50193	Nuez de Ebro	06	51
50193	Nuez de Ebro	07	40
50193	Nuez de Ebro	08	20
50193	Nuez de Ebro	09	9
50193	Nuez de Ebro	10 o más	5
50194	Olvés	03	1
50194	Olvés	04	4
50194	Olvés	05	23
50194	Olvés	06	16
50194	Olvés	07	6
50194	Olvés	08	4
50194	Olvés	09	1
50194	Olvés	10 o más	3
50195	Orcajo	02	1
50195	Orcajo	04	1
50195	Orcajo	05	5
50195	Orcajo	06	6
50195	Orcajo	07	1
50195	Orcajo	08	3
50195	Orcajo	09	1
50195	Orcajo	10 o más	3
50196	Orera	03	3
50196	Orera	04	16
50196	Orera	05	18
50196	Orera	06	6
50196	Orera	07	2
50196	Orera	08	3
50196	Orera	10 o más	3
50197	Orés	03	6
50197	Orés	04	8
50197	Orés	05	11
50197	Orés	06	5
50197	Orés	07	8
50197	Orés	08	4
50197	Orés	09	1
50197	Orés	10 o más	8
50198	Oseja	04	2
50198	Oseja	05	7
50198	Oseja	06	15
50199	Osera de Ebro	02	3
50199	Osera de Ebro	03	5
50199	Osera de Ebro	04	24
50199	Osera de Ebro	05	36
50199	Osera de Ebro	06	30
50199	Osera de Ebro	07	11
50199	Osera de Ebro	08	6
50199	Osera de Ebro	09	5
50199	Osera de Ebro	10 o más	7
50200	Paniza	03	9
50200	Paniza	04	51
50200	Paniza	05	94
50200	Paniza	06	69
50200	Paniza	07	24
50200	Paniza	08	9
50200	Paniza	09	6
50201	Paracuellos de Jiloca	02	7
50201	Paracuellos de Jiloca	03	14
50201	Paracuellos de Jiloca	04	29
50201	Paracuellos de Jiloca	05	36
50201	Paracuellos de Jiloca	06	43
50201	Paracuellos de Jiloca	07	25
50201	Paracuellos de Jiloca	08	12
50201	Paracuellos de Jiloca	09	10
50201	Paracuellos de Jiloca	10 o más	11
50202	Paracuellos de la Ribera	02	4
50202	Paracuellos de la Ribera	03	18
50202	Paracuellos de la Ribera	04	34
50202	Paracuellos de la Ribera	05	31
50202	Paracuellos de la Ribera	06	14
50202	Paracuellos de la Ribera	07	10
50202	Paracuellos de la Ribera	08	4
50202	Paracuellos de la Ribera	09	1
50202	Paracuellos de la Ribera	10 o más	4
50203	Pastriz	02	1
50203	Pastriz	03	9
50203	Pastriz	04	20
50203	Pastriz	05	112
50203	Pastriz	06	135
50203	Pastriz	07	59
50203	Pastriz	08	25
50203	Pastriz	09	10
50203	Pastriz	10 o más	10
50204	Pedrola	02	1
50204	Pedrola	03	15
50204	Pedrola	04	83
50204	Pedrola	05	369
50204	Pedrola	06	354
50204	Pedrola	07	96
50204	Pedrola	08	36
50204	Pedrola	09	19
50204	Pedrola	10 o más	20
50205	Pedrosas (Las)	04	3
50205	Pedrosas (Las)	05	6
50205	Pedrosas (Las)	06	6
50205	Pedrosas (Las)	07	10
50205	Pedrosas (Las)	08	4
50205	Pedrosas (Las)	09	8
50205	Pedrosas (Las)	10 o más	7
50206	Perdiguera	04	26
50206	Perdiguera	05	51
50206	Perdiguera	06	67
50206	Perdiguera	07	37
50206	Perdiguera	08	14
50206	Perdiguera	09	12
50206	Perdiguera	10 o más	10
50207	Piedratajada	03	4
50207	Piedratajada	04	4
50207	Piedratajada	05	16
50207	Piedratajada	06	12
50207	Piedratajada	07	10
50207	Piedratajada	08	5
50207	Piedratajada	09	3
50207	Piedratajada	10 o más	2
50208	Pina de Ebro	02	2
50208	Pina de Ebro	03	9
50208	Pina de Ebro	04	74
50208	Pina de Ebro	05	354
50208	Pina de Ebro	06	262
50208	Pina de Ebro	07	94
50208	Pina de Ebro	08	45
50208	Pina de Ebro	09	16
50208	Pina de Ebro	10 o más	28
50209	Pinseque	02	7
50209	Pinseque	03	11
50209	Pinseque	04	91
50209	Pinseque	05	225
50209	Pinseque	06	186
50209	Pinseque	07	84
50209	Pinseque	08	39
50209	Pinseque	09	30
50209	Pinseque	10 o más	18
50210	Pintanos (Los)	03	1
50210	Pintanos (Los)	04	4
50210	Pintanos (Los)	05	10
50210	Pintanos (Los)	06	11
50210	Pintanos (Los)	07	3
50210	Pintanos (Los)	08	3
50210	Pintanos (Los)	09	2
50210	Pintanos (Los)	10 o más	2
50211	Plasencia de Jalón	02	2
50211	Plasencia de Jalón	03	5
50211	Plasencia de Jalón	04	23
50211	Plasencia de Jalón	05	33
50211	Plasencia de Jalón	06	35
50211	Plasencia de Jalón	07	21
50211	Plasencia de Jalón	08	12
50211	Plasencia de Jalón	09	6
50211	Plasencia de Jalón	10 o más	9
50212	Pleitas	06	9
50212	Pleitas	07	5
50212	Pleitas	08	4
50212	Pleitas	10 o más	5
50213	Plenas	04	1
50213	Plenas	05	9
50213	Plenas	06	9
50213	Plenas	07	10
50213	Plenas	08	17
50213	Plenas	09	15
50213	Plenas	10 o más	14
50214	Pomer	04	3
50214	Pomer	05	1
50214	Pomer	06	10
50214	Pomer	07	3
50214	Pomer	08	3
50214	Pomer	09	2
50214	Pomer	10 o más	1
50215	Pozuel de Ariza	04	1
50215	Pozuel de Ariza	05	1
50215	Pozuel de Ariza	06	1
50215	Pozuel de Ariza	07	2
50215	Pozuel de Ariza	08	1
50215	Pozuel de Ariza	10 o más	1
50216	Pozuelo de Aragón	02	1
50216	Pozuelo de Aragón	03	6
50216	Pozuelo de Aragón	04	9
50216	Pozuelo de Aragón	05	33
50216	Pozuelo de Aragón	06	26
50216	Pozuelo de Aragón	07	20
50216	Pozuelo de Aragón	08	13
50216	Pozuelo de Aragón	09	5
50216	Pozuelo de Aragón	10 o más	6
50217	Pradilla de Ebro	03	3
50217	Pradilla de Ebro	04	20
50217	Pradilla de Ebro	05	104
50217	Pradilla de Ebro	06	77
50217	Pradilla de Ebro	07	25
50217	Pradilla de Ebro	08	6
50217	Pradilla de Ebro	09	3
50217	Pradilla de Ebro	10 o más	5
50218	Puebla de Albortón	03	3
50218	Puebla de Albortón	04	9
50218	Puebla de Albortón	05	13
50218	Puebla de Albortón	06	20
50218	Puebla de Albortón	07	5
50218	Puebla de Albortón	08	4
50218	Puebla de Albortón	09	4
50218	Puebla de Albortón	10 o más	4
50219	Puebla de Alfindén (La)	01	3
50219	Puebla de Alfindén (La)	03	17
50219	Puebla de Alfindén (La)	04	76
50219	Puebla de Alfindén (La)	05	256
50219	Puebla de Alfindén (La)	06	250
50219	Puebla de Alfindén (La)	07	138
50219	Puebla de Alfindén (La)	08	73
50219	Puebla de Alfindén (La)	09	16
50219	Puebla de Alfindén (La)	10 o más	11
50220	Puendeluna	02	1
50220	Puendeluna	04	2
50220	Puendeluna	05	8
50220	Puendeluna	06	5
50220	Puendeluna	07	2
50220	Puendeluna	08	4
50220	Puendeluna	09	1
50220	Puendeluna	10 o más	5
50221	Purujosa	02	2
50221	Purujosa	03	2
50221	Purujosa	04	9
50221	Purujosa	05	8
50221	Purujosa	06	4
50221	Purujosa	07	1
50221	Purujosa	08	1
50222	Quinto	01	2
50222	Quinto	02	2
50222	Quinto	03	16
50222	Quinto	04	112
50222	Quinto	05	331
50222	Quinto	06	223
50222	Quinto	07	49
50222	Quinto	08	21
50222	Quinto	09	11
50222	Quinto	10 o más	5
50223	Remolinos	01	1
50223	Remolinos	02	2
50223	Remolinos	03	7
50223	Remolinos	04	55
50223	Remolinos	05	152
50223	Remolinos	06	122
50223	Remolinos	07	57
50223	Remolinos	08	36
50223	Remolinos	09	16
50223	Remolinos	10 o más	20
50224	Retascón	04	4
50224	Retascón	05	8
50224	Retascón	06	11
50224	Retascón	07	8
50224	Retascón	09	3
50225	Ricla	01	4
50225	Ricla	02	8
50225	Ricla	03	27
50225	Ricla	04	138
50225	Ricla	05	322
50225	Ricla	06	187
50225	Ricla	07	71
50225	Ricla	08	30
50225	Ricla	09	21
50225	Ricla	10 o más	18
50227	Romanos	03	1
50227	Romanos	04	3
50227	Romanos	05	12
50227	Romanos	06	15
50227	Romanos	07	7
50227	Romanos	08	7
50227	Romanos	09	1
50227	Romanos	10 o más	3
50228	Rueda de Jalón	02	1
50228	Rueda de Jalón	03	8
50228	Rueda de Jalón	04	21
50228	Rueda de Jalón	05	44
50228	Rueda de Jalón	06	47
50228	Rueda de Jalón	07	14
50228	Rueda de Jalón	08	6
50228	Rueda de Jalón	09	1
50228	Rueda de Jalón	10 o más	1
50229	Ruesca	03	1
50229	Ruesca	04	2
50229	Ruesca	05	5
50229	Ruesca	06	4
50229	Ruesca	07	5
50229	Ruesca	08	5
50229	Ruesca	09	4
50229	Ruesca	10 o más	5
50230	Sádaba	01	1
50230	Sádaba	02	3
50230	Sádaba	03	34
50230	Sádaba	04	82
50230	Sádaba	05	194
50230	Sádaba	06	179
50230	Sádaba	07	76
50230	Sádaba	08	33
50230	Sádaba	09	14
50230	Sádaba	10 o más	33
50231	Salillas de Jalón	03	7
50231	Salillas de Jalón	04	26
50231	Salillas de Jalón	05	49
50231	Salillas de Jalón	06	31
50231	Salillas de Jalón	07	22
50231	Salillas de Jalón	08	7
50231	Salillas de Jalón	09	9
50231	Salillas de Jalón	10 o más	3
50232	Salvatierra de Esca	02	2
50232	Salvatierra de Esca	03	4
50232	Salvatierra de Esca	04	11
50232	Salvatierra de Esca	05	53
50232	Salvatierra de Esca	06	19
50232	Salvatierra de Esca	07	17
50232	Salvatierra de Esca	08	8
50232	Salvatierra de Esca	09	2
50232	Salvatierra de Esca	10 o más	6
50233	Samper del Salz	02	1
50233	Samper del Salz	03	2
50233	Samper del Salz	04	13
50233	Samper del Salz	05	23
50233	Samper del Salz	06	21
50233	Samper del Salz	07	2
50233	Samper del Salz	10 o más	2
50234	San Martín de la Virgen de Moncayo	03	5
50234	San Martín de la Virgen de Moncayo	04	16
50234	San Martín de la Virgen de Moncayo	05	43
50234	San Martín de la Virgen de Moncayo	06	26
50234	San Martín de la Virgen de Moncayo	07	6
50234	San Martín de la Virgen de Moncayo	08	9
50234	San Martín de la Virgen de Moncayo	09	2
50234	San Martín de la Virgen de Moncayo	10 o más	1
50235	San Mateo de Gállego	02	2
50235	San Mateo de Gállego	03	12
50235	San Mateo de Gállego	04	92
50235	San Mateo de Gállego	05	270
50235	San Mateo de Gállego	06	230
50235	San Mateo de Gállego	07	100
50235	San Mateo de Gállego	08	54
50235	San Mateo de Gállego	09	23
50235	San Mateo de Gállego	10 o más	31
50236	Santa Cruz de Grío	03	1
50236	Santa Cruz de Grío	04	23
50236	Santa Cruz de Grío	05	15
50236	Santa Cruz de Grío	06	24
50236	Santa Cruz de Grío	07	13
50236	Santa Cruz de Grío	08	9
50236	Santa Cruz de Grío	09	2
50236	Santa Cruz de Grío	10 o más	3
50237	Santa Cruz de Moncayo	03	2
50237	Santa Cruz de Moncayo	04	9
50237	Santa Cruz de Moncayo	05	23
50237	Santa Cruz de Moncayo	06	7
50237	Santa Cruz de Moncayo	07	3
50237	Santa Cruz de Moncayo	08	1
50237	Santa Cruz de Moncayo	10 o más	3
50238	Santa Eulalia de Gállego	02	2
50238	Santa Eulalia de Gállego	03	4
50238	Santa Eulalia de Gállego	04	7
50238	Santa Eulalia de Gállego	05	20
50238	Santa Eulalia de Gállego	06	10
50238	Santa Eulalia de Gállego	07	9
50238	Santa Eulalia de Gállego	08	2
50238	Santa Eulalia de Gállego	09	1
50238	Santa Eulalia de Gállego	10 o más	5
50239	Santed	04	6
50239	Santed	05	10
50239	Santed	06	4
50239	Santed	07	4
50239	Santed	08	3
50239	Santed	09	3
50239	Santed	10 o más	1
50240	Sástago	02	1
50240	Sástago	03	9
50240	Sástago	04	64
50240	Sástago	05	200
50240	Sástago	06	152
50240	Sástago	07	52
50240	Sástago	08	25
50240	Sástago	09	11
50240	Sástago	10 o más	15
50241	Saviñán	01	1
50241	Saviñán	02	2
50241	Saviñán	03	16
50241	Saviñán	04	62
50241	Saviñán	05	95
50241	Saviñán	06	79
50241	Saviñán	07	33
50241	Saviñán	08	29
50241	Saviñán	09	6
50241	Saviñán	10 o más	15
50242	Sediles	04	1
50242	Sediles	05	9
50242	Sediles	06	11
50242	Sediles	07	9
50242	Sediles	08	6
50242	Sediles	09	5
50242	Sediles	10 o más	1
50243	Sestrica	02	2
50243	Sestrica	03	6
50243	Sestrica	04	31
50243	Sestrica	05	50
50243	Sestrica	06	46
50243	Sestrica	07	28
50243	Sestrica	08	15
50243	Sestrica	09	6
50243	Sestrica	10 o más	7
50244	Sierra de Luna	03	1
50244	Sierra de Luna	04	3
50244	Sierra de Luna	05	14
50244	Sierra de Luna	06	20
50244	Sierra de Luna	07	28
50244	Sierra de Luna	08	23
50244	Sierra de Luna	09	3
50244	Sierra de Luna	10 o más	15
50245	Sigüés	02	1
50245	Sigüés	03	1
50245	Sigüés	04	12
50245	Sigüés	05	18
50245	Sigüés	06	25
50245	Sigüés	07	10
50245	Sigüés	08	11
50245	Sigüés	09	2
50245	Sigüés	10 o más	7
50246	Sisamón	04	4
50246	Sisamón	05	10
50246	Sisamón	06	7
50246	Sisamón	07	3
50246	Sisamón	08	1
50246	Sisamón	09	3
50246	Sisamón	10 o más	2
50247	Sobradiel	01	1
50247	Sobradiel	02	1
50247	Sobradiel	03	2
50247	Sobradiel	04	12
50247	Sobradiel	05	56
50247	Sobradiel	06	74
50247	Sobradiel	07	44
50247	Sobradiel	08	26
50247	Sobradiel	09	4
50247	Sobradiel	10 o más	7
50248	Sos del Rey Católico	02	1
50248	Sos del Rey Católico	03	9
50248	Sos del Rey Católico	04	32
50248	Sos del Rey Católico	05	84
50248	Sos del Rey Católico	06	81
50248	Sos del Rey Católico	07	34
50248	Sos del Rey Católico	08	23
50248	Sos del Rey Católico	09	8
50248	Sos del Rey Católico	10 o más	20
50249	Tabuenca	02	2
50249	Tabuenca	03	1
50249	Tabuenca	04	10
50249	Tabuenca	05	30
50249	Tabuenca	06	46
50249	Tabuenca	07	42
50249	Tabuenca	08	25
50249	Tabuenca	09	16
50249	Tabuenca	10 o más	18
50250	Talamantes	02	1
50250	Talamantes	03	1
50250	Talamantes	04	7
50250	Talamantes	05	13
50250	Talamantes	06	6
50250	Talamantes	07	4
50250	Talamantes	08	1
50251	Tarazona	01	8
50251	Tarazona	02	25
50251	Tarazona	03	133
50251	Tarazona	04	458
50251	Tarazona	05	1819
50251	Tarazona	06	1019
50251	Tarazona	07	189
50251	Tarazona	08	91
50251	Tarazona	09	28
50251	Tarazona	10 o más	28
50252	Tauste	01	3
50252	Tauste	02	27
50252	Tauste	03	66
50252	Tauste	04	305
50252	Tauste	05	929
50252	Tauste	06	704
50252	Tauste	07	246
50252	Tauste	08	88
50252	Tauste	09	40
50252	Tauste	10 o más	35
50253	Terrer	01	2
50253	Terrer	02	1
50253	Terrer	03	15
50253	Terrer	04	42
50253	Terrer	05	68
50253	Terrer	06	61
50253	Terrer	07	32
50253	Terrer	08	26
50253	Terrer	09	7
50253	Terrer	10 o más	6
50254	Tierga	03	14
50254	Tierga	04	28
50254	Tierga	05	28
50254	Tierga	06	16
50254	Tierga	07	4
50254	Tierga	08	3
50254	Tierga	09	2
50255	Tobed	02	2
50255	Tobed	03	4
50255	Tobed	04	22
50255	Tobed	05	32
50255	Tobed	06	42
50255	Tobed	07	13
50255	Tobed	08	10
50255	Tobed	09	6
50255	Tobed	10 o más	10
50256	Torralba de los Frailes	04	2
50256	Torralba de los Frailes	05	15
50256	Torralba de los Frailes	06	11
50256	Torralba de los Frailes	07	7
50256	Torralba de los Frailes	08	3
50257	Torralba de Ribota	02	1
50257	Torralba de Ribota	03	5
50257	Torralba de Ribota	04	11
50257	Torralba de Ribota	05	24
50257	Torralba de Ribota	06	19
50257	Torralba de Ribota	07	19
50257	Torralba de Ribota	08	5
50257	Torralba de Ribota	10 o más	5
50258	Torralbilla	03	1
50258	Torralbilla	04	6
50258	Torralbilla	05	14
50258	Torralbilla	06	11
50258	Torralbilla	07	7
50258	Torralbilla	08	2
50259	Torrehermosa	02	1
50259	Torrehermosa	03	1
50259	Torrehermosa	04	4
50259	Torrehermosa	05	7
50259	Torrehermosa	06	15
50259	Torrehermosa	07	9
50259	Torrehermosa	08	3
50259	Torrehermosa	09	3
50259	Torrehermosa	10 o más	2
50260	Torrelapaja	03	2
50260	Torrelapaja	04	5
50260	Torrelapaja	05	8
50260	Torrelapaja	06	2
50260	Torrelapaja	08	5
50261	Torrellas	03	7
50261	Torrellas	04	28
50261	Torrellas	05	37
50261	Torrellas	06	32
50261	Torrellas	07	8
50261	Torrellas	08	12
50261	Torrellas	09	1
50261	Torrellas	10 o más	6
50262	Torres de Berrellén	01	1
50262	Torres de Berrellén	02	5
50262	Torres de Berrellén	03	14
50262	Torres de Berrellén	04	51
50262	Torres de Berrellén	05	140
50262	Torres de Berrellén	06	141
50262	Torres de Berrellén	07	56
50262	Torres de Berrellén	08	40
50262	Torres de Berrellén	09	16
50262	Torres de Berrellén	10 o más	26
50263	Torrijo de la Cañada	02	3
50263	Torrijo de la Cañada	03	6
50263	Torrijo de la Cañada	04	44
50263	Torrijo de la Cañada	05	47
50263	Torrijo de la Cañada	06	41
50263	Torrijo de la Cañada	07	14
50263	Torrijo de la Cañada	08	6
50263	Torrijo de la Cañada	09	8
50263	Torrijo de la Cañada	10 o más	9
50264	Tosos	02	1
50264	Tosos	03	6
50264	Tosos	04	10
50264	Tosos	05	37
50264	Tosos	06	27
50264	Tosos	07	3
50264	Tosos	08	1
50264	Tosos	09	1
50264	Tosos	10 o más	1
50265	Trasmoz	04	7
50265	Trasmoz	05	6
50265	Trasmoz	06	6
50265	Trasmoz	07	2
50265	Trasmoz	08	4
50265	Trasmoz	09	2
50265	Trasmoz	10 o más	1
50266	Trasobares	02	1
50266	Trasobares	03	1
50266	Trasobares	04	24
50266	Trasobares	05	37
50266	Trasobares	06	19
50266	Trasobares	07	6
50266	Trasobares	08	12
50266	Trasobares	09	5
50266	Trasobares	10 o más	9
50267	Uncastillo	02	7
50267	Uncastillo	03	22
50267	Uncastillo	04	55
50267	Uncastillo	05	99
50267	Uncastillo	06	83
50267	Uncastillo	07	38
50267	Uncastillo	08	18
50267	Uncastillo	09	23
50267	Uncastillo	10 o más	23
50268	Undués de Lerda	03	1
50268	Undués de Lerda	04	4
50268	Undués de Lerda	05	1
50268	Undués de Lerda	06	3
50268	Undués de Lerda	07	6
50268	Undués de Lerda	09	3
50268	Undués de Lerda	10 o más	9
50269	Urrea de Jalón	03	1
50269	Urrea de Jalón	04	4
50269	Urrea de Jalón	05	40
50269	Urrea de Jalón	06	33
50269	Urrea de Jalón	07	26
50269	Urrea de Jalón	08	5
50269	Urrea de Jalón	09	7
50269	Urrea de Jalón	10 o más	10
50270	Urriés	03	2
50270	Urriés	04	3
50270	Urriés	05	7
50270	Urriés	06	5
50270	Urriés	07	3
50270	Urriés	08	4
50270	Urriés	09	5
50270	Urriés	10 o más	7
50271	Used	02	1
50271	Used	03	3
50271	Used	04	12
50271	Used	05	30
50271	Used	06	44
50271	Used	07	25
50271	Used	08	9
50271	Used	09	8
50271	Used	10 o más	7
50272	Utebo	01	1
50272	Utebo	02	12
50272	Utebo	03	104
50272	Utebo	04	577
50272	Utebo	05	2178
50272	Utebo	06	827
50272	Utebo	07	229
50272	Utebo	08	111
50272	Utebo	09	37
50272	Utebo	10 o más	29
50273	Valdehorna	03	1
50273	Valdehorna	05	5
50273	Valdehorna	06	10
50273	Valdehorna	07	3
50273	Valdehorna	08	2
50273	Valdehorna	09	1
50273	Valdehorna	10 o más	3
50274	Val de San Martín	03	2
50274	Val de San Martín	04	4
50274	Val de San Martín	05	7
50274	Val de San Martín	06	9
50274	Val de San Martín	07	5
50274	Val de San Martín	08	3
50274	Val de San Martín	09	3
50274	Val de San Martín	10 o más	3
50275	Valmadrid	03	1
50275	Valmadrid	04	6
50275	Valmadrid	05	6
50275	Valmadrid	06	4
50275	Valmadrid	07	8
50275	Valmadrid	08	4
50275	Valmadrid	09	2
50275	Valmadrid	10 o más	4
50276	Valpalmas	01	1
50276	Valpalmas	03	3
50276	Valpalmas	04	3
50276	Valpalmas	05	17
50276	Valpalmas	06	15
50276	Valpalmas	07	10
50276	Valpalmas	08	7
50276	Valpalmas	09	5
50276	Valpalmas	10 o más	9
50277	Valtorres	04	7
50277	Valtorres	05	8
50277	Valtorres	06	18
50277	Valtorres	07	5
50277	Valtorres	08	7
50278	Velilla de Ebro	03	4
50278	Velilla de Ebro	04	28
50278	Velilla de Ebro	05	26
50278	Velilla de Ebro	06	41
50278	Velilla de Ebro	07	6
50278	Velilla de Ebro	08	2
50279	Velilla de Jiloca	03	2
50279	Velilla de Jiloca	04	7
50279	Velilla de Jiloca	05	15
50279	Velilla de Jiloca	06	9
50279	Velilla de Jiloca	07	5
50279	Velilla de Jiloca	08	4
50279	Velilla de Jiloca	09	4
50279	Velilla de Jiloca	10 o más	4
50280	Vera de Moncayo	02	3
50280	Vera de Moncayo	03	4
50280	Vera de Moncayo	04	21
50280	Vera de Moncayo	05	42
50280	Vera de Moncayo	06	46
50280	Vera de Moncayo	07	34
50280	Vera de Moncayo	08	14
50280	Vera de Moncayo	09	7
50280	Vera de Moncayo	10 o más	9
50281	Vierlas	03	3
50281	Vierlas	04	2
50281	Vierlas	05	13
50281	Vierlas	06	22
50281	Vierlas	07	5
50281	Vierlas	08	1
50281	Vierlas	09	2
50281	Vierlas	10 o más	2
50282	Vilueña (La)	03	3
50282	Vilueña (La)	04	11
50282	Vilueña (La)	05	14
50282	Vilueña (La)	06	13
50282	Vilueña (La)	07	2
50282	Vilueña (La)	08	4
50282	Vilueña (La)	09	2
50283	Villadoz	03	3
50283	Villadoz	04	3
50283	Villadoz	05	9
