Año	Municipio código	Municipio nombre	Tipo de presupuesto	Estado de la información	Área gastos, total	Área gastos, deuda pública	Área gastos, servicios públicos básicos	Área gastos, actuaciones protección y promoción social	Área gastos, producción bienes públicos carácter preferente	Área gastos, actuaciones carácter económico	Área gastos, actuaciones carácter general
2012	50171	Moneva	Liquidaciones	Consolidada	219799,62	0	0	12250,68	103411,36	0	104137,58
2012	50172	Monreal de Ariza	Liquidaciones	Consolidada	384465,6	7694,9	18709,46	0	26241,69	0	331819,55
2012	50173	Monterde	Liquidaciones	Consolidada	254259,19	14169,14	121102,7	0	17354,06	0	101633,29
2012	50174	Montón	Liquidaciones	Consolidada	218232,24	2381,82	63641,09	9741,95	50000	0	92467,38
2012	50175	Morata de Jalón	Liquidaciones	Consolidada	1442199,65	45115,45	404315,17	15620,2	708835,23	19319,92	248993,68
2012	50176	Morata de Jiloca	Liquidaciones	Consolidada	499822,5	87431,21	196880,33	21114,09	27066,24	0	167330,63
2012	50177	Morés	Liquidaciones	Consolidada	443898,12	31408,02	81794,5	37014,48	31848,29	0	261832,83
2012	50178	Moros	Liquidaciones	Consolidada	357738,55	23089,24	130280,99	11155,19	29738,28	18211,07	145263,78
2012	50179	Moyuela	Liquidaciones	Consolidada	383439,63	0	0	18751,26	278337,44	14347,23	72003,7
2012	50180	Mozota	Liquidaciones	Consolidada	222942,03	27103,16	119033,78	0	34648,48	0	42156,61
2012	50181	Muel	Liquidaciones	Consolidada	1232475,88	12000	10285	0	293493,21	36521,73	880175,94
2012	50182	Muela (La)	Liquidaciones	Consolidada	9145374,1	234384,96	3518102,15	676762,68	2575825,91	323241,41	1817056,99
2012	50183	Munébrega	Liquidaciones	Consolidada	492466,61	7987,99	0	22972,32	360096	0	101410,3
2012	50184	Murero	Liquidaciones	Consolidada	157033,43	7427,83	40237,9	5148,58	20761,01	10519,36	72938,75
2012	50185	Murillo de Gállego	Liquidaciones	Consolidada	638225,68	9110,34	0	16344,15	0	429104,79	183666,4
2012	50186	Navardún	Liquidaciones	Consolidada	174207,35	12832	3714,24	0	116124,23	14852,78	26684,1
2012	50187	Nigüella	Liquidaciones	Consolidada	92609,67	0	59286,54	0	5183,42	0	28139,71
2012	50188	Nombrevilla	Liquidaciones	Consolidada	122149,42	0	5868,67	1839,82	0	71114,27	43326,66
2012	50189	Nonaspe	Liquidaciones	Consolidada	1084186,29	128490,15	266217,2	169893,73	234787,2	45051,83	239746,18
2012	50190	Novallas	Liquidaciones	Consolidada	846667,28	34509,57	112282,41	84820,47	145664,33	33905,16	435485,34
2012	50191	Novillas	Liquidaciones	Consolidada	467620,89	0	128380,31	68210,56	140751,89	23143,28	107134,85
2012	50192	Nuévalos	Liquidaciones	Consolidada	415843,28	29125,23	181425,47	0	37239,74	0	168052,84
2012	50193	Nuez de Ebro	Liquidaciones	Consolidada	745130,89	21873,95	244251,76	0	105799,6	29928,63	343276,95
2012	50194	Olvés	Liquidaciones	Consolidada	297636,26	3167,45	273253,75	0	0	0	21215,06
2012	50195	Orcajo	Liquidaciones	Sin información							
2012	50196	Orera	Liquidaciones	Consolidada	182307,8	740,7	28923,79	15234,35	53432,48	48800	35176,48
2012	50197	Orés	Liquidaciones	Consolidada	444206,4	2360,7	124366,59	147053,12	69198,89	0	101227,1
2012	50198	Oseja	Liquidaciones	Consolidada	90947,89	0	45444,05	1415,1	0	0	44088,74
2012	50199	Osera de Ebro	Liquidaciones	Consolidada	590775,98	16125,33	271367,41	50	49814,61	0	253418,63
2012	50200	Paniza	Liquidaciones	Consolidada	653815,53	32629,34	215156,83	576,65	72923,36	93543,9	238985,45
2012	50201	Paracuellos de Jiloca	Liquidaciones	Consolidada	606714,79	0	50396,79	28000	330016,75	0	198301,25
2012	50202	Paracuellos de la Ribera	Liquidaciones	Consolidada	292301,72	7861,31	189059,79	18656,9	6319,77	0	70403,95
2012	50203	Pastriz	Liquidaciones	Consolidada	1152866,44	5226,26	313520,7	12946,87	210998,04	0	610174,57
2012	50204	Pedrola	Liquidaciones	Consolidada	4481073,52	87,68	1201590,28	183305,54	2364876,81	56013,57	675199,64
2012	50205	Pedrosas (Las)	Liquidaciones	Consolidada	214266,78	6504,7	93418,04	0	38192,44	0	76151,6
2012	50206	Perdiguera	Liquidaciones	Consolidada	733764,24	0	224386,3	342,2	174857	0	334178,74
2012	50207	Piedratajada	Liquidaciones	Consolidada	287260,93	1389,29	192791,22	0	15177,23	0	77903,19
2012	50208	Pina de Ebro	Liquidaciones	Consolidada	2503112,9	86089,14	520971,03	355989,85	602895,44	165341,26	771826,18
2012	50209	Pinseque	Liquidaciones	Consolidada	3864779,51	202103,44	1452790,57	335161,37	691670,41	200190,6	982863,12
2012	50210	Pintanos (Los)	Liquidaciones	Consolidada	289059,11	56,39	2479,31	0	209457,46	39935,91	37130,04
2012	50211	Plasencia de Jalón	Liquidaciones	Consolidada	429623,66	0	103645,03	0	67046,97	40272,33	218659,33
2012	50212	Pleitas	Liquidaciones	Sin información							
2012	50213	Plenas	Liquidaciones	Consolidada	255884,51	0	0	8938,3	0	147507,76	99438,45
2012	50214	Pomer	Liquidaciones	Consolidada	114194,22	0	0	0	0	0	114194,22
2012	50215	Pozuel de Ariza	Liquidaciones	Consolidada	35805,49	191,26	16902,17	0	1383,45	0	17328,61
2012	50216	Pozuelo de Aragón	Liquidaciones	Consolidada	309051,9	27134,87	107161,55	0	77717,06	0	97038,42
2012	50217	Pradilla de Ebro	Liquidaciones	Consolidada	589578,74	22000,4	0	37976,47	452173,35	0	77428,52
2012	50218	Puebla de Albortón	Liquidaciones	Consolidada	233454,54	0	106473,42	19212,06	8252,58	47735,87	51780,61
2012	50219	Puebla de Alfindén (La)	Liquidaciones	Consolidada	4570042,81	163876,49	1205642,44	44000,83	1412311,52	97148,41	1647063,12
2012	50220	Puendeluna	Liquidaciones	Consolidada	168031,63	345,17	24466,72	0	80930,94	0	62288,8
2012	50221	Purujosa	Liquidaciones	Consolidada	97444,91	0	15792,97	2042,48	6119,32	41690,91	31799,23
2012	50222	Quinto	Liquidaciones	Consolidada	1632939,52	27828,99	519887,13	25271,09	618489,4	89467,38	351995,53
2012	50223	Remolinos	Liquidaciones	Consolidada	745451,16	31403,16	158002,26	75615,65	179806,2	43180,88	257443,01
2012	50224	Retascón	Liquidaciones	Consolidada	208799,97	0	14179,45	3701,43	5612,31	144765,25	40541,53
2012	50225	Ricla	Liquidaciones	Consolidada	1785338,62	109216,57	460495,09	18337,86	864377,5	5597,8	327313,8
2012	50227	Romanos	Liquidaciones	Consolidada	129223,88	32300,25	22077,33	898,33	600,97	28806,21	44540,79
2012	50228	Rueda de Jalón	Liquidaciones	Consolidada	691987,12	12466,8	0	0	258401,08	0	421119,24
2012	50229	Ruesca	Liquidaciones	Consolidada	144954,9	85,25	69559,51	21586	4965,13	25000	23759,01
2012	50230	Sádaba	Liquidaciones	Consolidada	2118936,83	155763,34	210860,64	194505,11	385209,93	468813,96	703783,85
2012	50231	Salillas de Jalón	Liquidaciones	Consolidada	642425,91	32958,33	283525,83	0	78901,83	22925,27	224114,65
2012	50232	Salvatierra de Esca	Liquidaciones	Consolidada	263045,7	6410,49	0	0	86234,5	0	170400,71
2012	50233	Samper del Salz	Liquidaciones	Consolidada	102874,76	0	0	6711,63	31156,37	0	65006,76
2012	50234	San Martín de la Virgen de Moncayo	Liquidaciones	Consolidada	260141,97	14137,39	72299,45	22519,44	16075,9	2328	132781,79
2012	50235	San Mateo de Gállego	Liquidaciones	Consolidada	3893210,1	207365,11	888615,57	450712,54	911456,1	470534,89	964525,89
2012	50236	Santa Cruz de Grío	Liquidaciones	Consolidada	178607,55	3746,05	80355,3	0	34157,18	0	60349,02
2012	50237	Santa Cruz de Moncayo	Liquidaciones	Consolidada	226042,45	6637,69	136924,5	0	20372,75	0	62107,51
2012	50238	Santa Eulalia de Gállego	Liquidaciones	Consolidada	206972,42	3371,29	0	7914,62	0	46468,85	149217,66
2012	50239	Santed	Liquidaciones	Consolidada	116581,29	89,48	39908,78	3016,05	28062,52	0	45504,46
2012	50240	Sástago	Liquidaciones	Consolidada	1578384,73	75679,11	534705,5	87945,54	575826,33	28128,96	276099,29
2012	50241	Saviñán	Liquidaciones	Consolidada	600358,85	29984,34	45364,88	58170,99	16673,7	0	450164,94
2012	50242	Sediles	Liquidaciones	Consolidada	189560,18	297,81	81674,41	10062,24	7227,71	42927,47	47370,54
2012	50243	Sestrica	Liquidaciones	Consolidada	531882,62	30715,51	51445,31	27961,56	107470,99	21607,55	292681,7
2012	50244	Sierra de Luna	Liquidaciones	Consolidada	380605,58	21634,43	45937,08	0	162067,78	0	150966,29
2012	50245	Sigüés	Liquidaciones	Consolidada	330284,49	0	150386,39	31705,87	8234,24	13446,5	126511,49
2012	50246	Sisamón	Liquidaciones	Consolidada	142375,28	0	88542,77	3233,89	697,8	0	49900,82
2012	50247	Sobradiel	Liquidaciones	Consolidada	1124622,22	6106,67	220751,02	85074,4	251100,96	26963,45	534625,72
2012	50248	Sos del Rey Católico	Liquidaciones	Consolidada	1817738,15	127207,95	18263,47	128676,58	1032020,55	89688,67	421880,93
2012	50249	Tabuenca	Liquidaciones	Consolidada	334472,47	11460,15	126606,46	0	73532,17	0	122873,69
2012	50250	Talamantes	Liquidaciones	Consolidada	166587,69	1842,22	39847,57	0	23204,07	53143,82	48550,01
2012	50251	Tarazona	Liquidaciones	Consolidada	14010495,52	1956884,74	3597075,09	3032463,32	2891380,88	877803,45	1654888,04
2012	50252	Tauste	Liquidaciones	Consolidada	9086661,85	1112321,12	2364808,15	273400,94	2432582,97	958904,68	1944643,99
2012	50253	Terrer	Liquidaciones	Consolidada	439423,3	13169,9	3839,35	21719,72	17094,98	264176,29	119423,06
2012	50254	Tierga	Liquidaciones	Consolidada	211263,59	485,58	121807,15	20178,04	11017,72	0	57775,1
2012	50255	Tobed	Liquidaciones	Consolidada	624552,33	0	213407,33	32373,77	87727,02	63867,93	227176,28
2012	50256	Torralba de los Frailes	Liquidaciones	Consolidada	144052,5	1001	103491,1	0	9009,12	0	30551,28
2012	50257	Torralba de Ribota	Liquidaciones	Consolidada	242868,34	24857,05	86905,55	8923,63	59866,77	8000	54315,34
2012	50258	Torralbilla	Liquidaciones	Consolidada	89394,73	0	20157,99	3992,76	39457,2	0	25786,78
2012	50259	Torrehermosa	Liquidaciones	Consolidada	129082,91	0	58045,61	0	15080,67	2368,85	53587,78
2012	50260	Torrelapaja	Liquidaciones	Consolidada	106577,26	0	12541,1	18,03	58618,5	18000	17399,63
2012	50261	Torrellas	Liquidaciones	Consolidada	276376,92	5295,27	0	0	23795,1	127995,79	119290,76
2012	50262	Torres de Berrellén	Liquidaciones	Consolidada	1669071,69	0	190089,18	238813,4	1012017,34	34094,33	194057,44
2012	50263	Torrijo de la Cañada	Liquidaciones	Consolidada	396490,18	14637,16	123694,86	10810,21	86055,21	73749,09	87543,65
2012	50264	Tosos	Liquidaciones	Consolidada	284884,05	11695,49	164064,48	0	25337,05	0	83787,03
2012	50265	Trasmoz	Liquidaciones	Consolidada	201869,07	1464,45	34440,68	5449,6	0	64014,61	96499,73
2012	50266	Trasobares	Liquidaciones	Consolidada	135477,6	0	37619,32	3757,21	32692,37	0	61408,7
2012	50267	Uncastillo	Liquidaciones	Consolidada	818272,06	22705,07	236396,98	7897,18	273936,77	45684,35	231651,71
2012	50268	Undués de Lerda	Liquidaciones	Consolidada	244876,79	106,75	0	5972,74	137330,7	40884,7	60581,9
2012	50269	Urrea de Jalón	Liquidaciones	Consolidada	345247,23	13064,86	26307,01	0	0	25987,06	279888,3
2012	50270	Urriés	Liquidaciones	Consolidada	163294,77	143,63	0	9656,94	90605,72	17499,96	45388,52
2012	50271	Used	Liquidaciones	Consolidada	281029,22	12811,14	41073,47	16171,36	16000	0	194973,25
2012	50272	Utebo	Liquidaciones	Consolidada	12537100,31	889716,49	4450407,05	1269044,24	4108186,41	168129,41	1651616,71
2012	50273	Valdehorna	Liquidaciones	Sin información							
2012	50274	Val de San Martín	Liquidaciones	Consolidada	223889,13	0	10658,11	3331,81	2253,34	149110,68	58535,19
2012	50275	Valmadrid	Liquidaciones	Consolidada	223063,96	2241,56	61639,5	0	80954,25	13104,36	65124,29
2012	50276	Valpalmas	Liquidaciones	Consolidada	308039,78	714,45	167968,08	0	34193,67	0	105163,58
2012	50277	Valtorres	Liquidaciones	Consolidada	164527,3	0	88020,31	1996,48	0	0	74510,51
2012	50278	Velilla de Ebro	Liquidaciones	Consolidada	464223,8	32367,71	42914,22	24522,6	134198,75	40077,89	190142,63
2012	50279	Velilla de Jiloca	Liquidaciones	Consolidada	216511,16	11847,49	98824,01	3531,38	1407,14	0	100901,14
2012	50280	Vera de Moncayo	Liquidaciones	Consolidada	447849,86	35013,84	133454,34	50106,53	58321,43	0	170953,72
2012	50281	Vierlas	Liquidaciones	Consolidada	134644,38	0	28029	56347,1	17282,33	0	32985,95
2012	50282	Vilueña (La)	Liquidaciones	Consolidada	144440,6	1191,7	0	1996,11	28426,05	0	112826,74
2012	50283	Villadoz	Liquidaciones	Consolidada	98021,96	1096,4	673,9	2560,68	29547,13	43490,28	20653,57
2012	50284	Villafeliche	Liquidaciones	Consolidada	266570,91	8531,75	3069,09	7901,72	83282,62	29411,01	134374,72
2012	50285	Villafranca de Ebro	Liquidaciones	Consolidada	707317,53	20545,43	62087,82	3459,06	275855,31	0	345369,91
2012	50286	Villalba de Perejil	Liquidaciones	Consolidada	204704,93	0	148491,11	2570,08	0	0	53643,74
2012	50287	Villalengua	Liquidaciones	Consolidada	276748,62	1400,51	78460,99	19275,07	53395,89	1984,18	122231,98
2012	50288	Villanueva de Gállego	Liquidaciones	Consolidada	6066052,98	91416,83	2331377,76	318440,86	2256921,98	65652,23	1002243,32
2012	50289	Villanueva de Jiloca	Liquidaciones	Consolidada	120109,91	6210,41	0	2798,91	0	64345,63	46754,96
2012	50290	Villanueva de Huerva	Liquidaciones	Consolidada	478498,39	19940,02	120777,56	40574,09	72649,98	79635,25	144921,49
2012	50291	Villar de los Navarros	Liquidaciones	Consolidada	207620,2	42555,83	110844,59	0	5845,87	0	48373,91
2012	50292	Villarreal de Huerva	Liquidaciones	Consolidada	290927,97	1808,14	0	11432,32	88734,53	114837,46	74115,52
2012	50293	Villarroya de la Sierra	Liquidaciones	Consolidada	498969,23	0	308291,69	8828,5	61760,51	0	120088,53
2012	50294	Villarroya del Campo	Liquidaciones	Consolidada	158381,29	357,53	14573	2025,6	91619,14	1495,08	48310,94
2012	50295	Vistabella	Liquidaciones	Consolidada	72876,99	0	25824,2	0	2487	21038,06	23527,73
2012	50296	Zaida (La)	Liquidaciones	Consolidada	688745,02	1259,19	313910,65	11454,41	265386,73	11793,27	84940,77
2012	50297	Zaragoza	Liquidaciones	Consolidada	752128212,9	67954839,01	133462630,8	41427372,35	54086658,65	78340387,89	376856324,2
2012	50298	Zuera	Liquidaciones	Consolidada	8476910,91	329625,54	2683829,82	955752,66	2193696,63	213714,15	2100292,11
2012	50901	Biel	Liquidaciones	Consolidada	244883,46	0	54549,41	783,73	28634,28	0	160916,04
2012	50902	Marracos	Liquidaciones	Consolidada	275770,34	1113,94	134687,87	0	66153,01	0	73815,52
2012	50903	Villamayor de Gállego	Liquidaciones	Consolidada	2857299,77	82910,42	312291,31	170217,84	1387533,81	53120,89	851225,5
2013	22001	Abiego	Liquidaciones	Consolidada	484832,02	16312,63	244314,7	992,32	105286,17	0	117926,2
2013	22002	Abizanda	Liquidaciones	Consolidada	370500,01	0	0	0	294997,25	0	75502,76
2013	22003	Adahuesca	Liquidaciones	Consolidada	432024,07	9107,18	135230,88	1585,44	37107,98	122253,45	126739,14
2013	22004	Agüero	Liquidaciones	Consolidada	421109,84	25160,92	60233,03	122231,47	20128,27	100965,09	92391,06
2013	22006	Aísa	Liquidaciones	Consolidada	1119003,81	62943,6	348222,15	777,45	46249,15	73286,93	587524,53
2013	22007	Albalate de Cinca	Liquidaciones	Consolidada	715587,04	72844,38	237082,14	55125,36	126858,66	19100,66	204575,84
2013	22008	Albalatillo	Liquidaciones	Consolidada	221046,57	2311,65	0	3182,23	139782,07	0	75770,62
2013	22009	Albelda	Liquidaciones	Consolidada	719927,66	54236,53	7271,65	64097,36	279606,73	73616,17	241099,22
2013	22011	Albero Alto	Liquidaciones	Consolidada	87060,11	0	44445,86	0	20662,52	0	21951,73
2013	22012	Albero Bajo	Liquidaciones	Consolidada	111647,85	2960,17	0	0	0	3876,28	104811,4
2013	22013	Alberuela de Tubo	Liquidaciones	Consolidada	332923,3	5295,77	0	7228,09	248744,61	1200	70454,83
2013	22014	Alcalá de Gurrea	Liquidaciones	Consolidada	1529085,53	0	257450,17	1009900,48	117415,83	1081,7	143237,35
2013	22015	Alcalá del Obispo	Liquidaciones	Consolidada	355457,74	2185,23	86295,78	0	44664,34	65295,23	157017,16
2013	22016	Alcampell	Liquidaciones	Consolidada	706654,99	38244,44	83347,05	48244,31	93952,88	188675,39	254190,92
2013	22017	Alcolea de Cinca	Liquidaciones	Consolidada	1013658,87	162631,04	66179,48	60060,77	297481,52	95154,13	332151,93
2013	22018	Alcubierre	Liquidaciones	Consolidada	394920,01	7784,7	102517,81	6248,82	70100,75	26435,49	181832,44
2013	22019	Alerre	Liquidaciones	Consolidada	209092,12	491,93	108756,33	0	14556,74	17161,88	68125,24
2013	22020	Alfántega	Liquidaciones	Consolidada	165223,03	8346,49	97161,41	30,05	8198,94	4936,09	46550,05
2013	22021	Almudévar	Liquidaciones	Consolidada	2401812,4	177822,64	589887,71	171501,75	541329,66	156017,76	765252,88
2013	22022	Almunia de San Juan	Liquidaciones	Consolidada	597619,11	20638,38	190898,85	0	175289,68	0	210792,2
2013	22023	Almuniente	Liquidaciones	Consolidada	536715,5	46149,66	0	14701,43	0	249468,49	226395,92
2013	22024	Alquézar	Liquidaciones	Consolidada	587264,94	9617,57	266081,08	1062,28	115170,57	6743,56	188589,88
2013	22025	Altorricón	Liquidaciones	Consolidada	1279070,11	77791,78	363602,5	6891,04	489349,23	90514,55	250921,01
2013	22027	Angüés	Liquidaciones	Consolidada	290436,71	8528,76	13979,77	19563,46	91467,93	7697,83	149198,96
2013	22028	Ansó	Liquidaciones	Consolidada	557656,62	11591,78	0	22384,52	110480,54	170018,1	243181,68
2013	22029	Antillón	Liquidaciones	Consolidada	205128,36	14524,45	0	0	27223,35	59743,71	103636,85
2013	22032	Aragüés del Puerto	Liquidaciones	Consolidada	275160,02	15287,17	81028,3	0	14755,34	0	164089,21
2013	22035	Arén	Liquidaciones	Consolidada	400645,9	15572,53	176515,64	29945,19	27373,49	0	151239,05
2013	22036	Argavieso	Liquidaciones	Consolidada	157603,51	3560	34744,76	0	75474,69	21780	22044,06
2013	22037	Arguis	Liquidaciones	Consolidada	203082,67	0	3309,07	6961,7	86757,81	55839,01	50215,08
2013	22039	Ayerbe	Liquidaciones	Consolidada	1037834,06	77444,7	231161,98	0	64476,4	18418,8	646332,18
2013	22040	Azanuy-Alins	Liquidaciones	Consolidada	205927,01	16882,91	41858,01	0	18263,68	54436,12	74486,29
2013	22041	Azara	Liquidaciones	Consolidada	236270,67	1392,94	39117,65	1738,15	80203,59	5817,75	108000,59
2013	22042	Azlor	Liquidaciones	Consolidada	266462,11	3292,22	108921,91	550,34	20092,25	15972	117633,39
2013	22043	Baells	Liquidaciones	Consolidada	229599,43	0	170068,43	0	8376,51	2572,49	48582
2013	22044	Bailo	Liquidaciones	Consolidada	477948,14	37650,99	32426,73	0	102661,68	76161,2	229047,54
2013	22045	Baldellou	Liquidaciones	Consolidada	204675,19	0	147484,9	0	13690,57	2861,5	40638,22
2013	22046	Ballobar	Liquidaciones	Consolidada	757815,98	26538,1	227212,86	55,1	95467,19	14837,12	393705,61
2013	22047	Banastás	Liquidaciones	Consolidada	183377,2	0	30478,39	0	68422,7	5835,12	78640,99
2013	22048	Barbastro	Liquidaciones	Consolidada	12645898,96	1000141,9	4069684,21	1741131,06	3042905,18	358218,75	2433817,86
2013	22049	Barbués	Liquidaciones	Consolidada	124119,36	0	25701,08	2344,25	1892,88	80723,71	13457,44
2013	22050	Barbuñales	Liquidaciones	Consolidada	114932,11	7670,1	73582,7	702,82	6546,93	0	26429,56
2013	22051	Bárcabo	Liquidaciones	Consolidada	130237,96	4596,53	995	0	50036,77	30,96	74578,7
2013	22052	Belver de Cinca	Liquidaciones	Consolidada	855764,84	46797,32	176367,32	1628,7	355039,81	116942,04	158989,65
2013	22053	Benabarre	Liquidaciones	Consolidada	2509600,74	182326,41	321048,58	1102549,23	505797,24	95319,23	302560,05
2013	22054	Benasque	Liquidaciones	Consolidada	3441073,23	360809,35	1094458,68	342943,49	783515,34	118586,16	740760,21
2013	22055	Berbegal	Liquidaciones	Consolidada	408120,18	30162,86	98837,78	79672,44	109606,72	12200	77640,38
2013	22057	Bielsa	Liquidaciones	Consolidada	839971,78	0	311920,02	17571,22	58599,16	11738,77	440142,61
2013	22058	Bierge	Liquidaciones	Consolidada	463779,63	0	0	17236,27	52328,85	194284,27	199930,24
2013	22059	Biescas	Liquidaciones	Consolidada	3506181,6	488106,06	672342,63	768384,38	198355,74	109747,41	1269245,38
2013	22060	Binaced	Liquidaciones	Consolidada	1208796,76	24929,52	309451,16	86267,06	166744,24	172009,67	449395,11
2013	22061	Binéfar	Liquidaciones	Consolidada	6701906,97	400919,63	2125307,84	38865,34	2357952,97	179822,02	1599039,17
2013	22062	Bisaurri	Liquidaciones	Consolidada	196662,9	0	10577,56	0	3442,62	40846,71	141796,01
2013	22063	Biscarrués	Liquidaciones	Consolidada	330828,13	5108,5	444,72	0	53522,31	145359,28	126393,32
2013	22064	Blecua y Torres	Liquidaciones	Consolidada	371061,97	27803,54	130749,09	21652,55	88212,11	0	102644,68
2013	22066	Boltaña	Liquidaciones	Consolidada	1383958,25	65946,62	1176,3	90480,11	1021034,22	0	205321
2013	22067	Bonansa	Liquidaciones	Consolidada	196175,53	777,83	52478,75	1147,37	28886,68	88944,93	23939,97
2013	22068	Borau	Liquidaciones	Consolidada	114447,02	0	57040,49	2599,2	4337,32	2717,8	47752,21
2013	22069	Broto	Liquidaciones	Consolidada	1042035,5	70388,22	131453,33	43136,52	201879,47	71797,9	523380,06
2013	22072	Caldearenas	Liquidaciones	Consolidada	430913,81	0	101230,84	0	22908,07	128173,43	178601,47
2013	22074	Campo	Liquidaciones	Consolidada	948430,98	192733,03	60884,48	3344,95	45830,82	372187,96	273449,74
2013	22075	Camporrells	Liquidaciones	Consolidada	692338,02	525325,16	89980,9	0	18199,99	4616,23	54215,74
2013	22076	Canal de Berdún	Liquidaciones	Consolidada	483645,83	6427,41	96186,12	0	61772,79	136038,56	183220,95
2013	22077	Candasnos	Liquidaciones	Consolidada	677447,72	684,17	0	12592,01	255834,36	0	408337,18
2013	22078	Canfranc	Liquidaciones	Consolidada	1265578,13	43772,89	345410,51	1374,11	462355,27	65778,63	346886,72
2013	22079	Capdesaso	Liquidaciones	Consolidada	395783,82	40302,31	9671,98	0	311815,99	0	33993,54
2013	22080	Capella	Liquidaciones	Consolidada	384456,45	0	37484,18	0	0	0	346972,27
2013	22081	Casbas de Huesca	Liquidaciones	Consolidada	329468,07	11231,83	74469,7	10614,48	42307,53	78659,73	112184,8
2013	22082	Castejón del Puente	Liquidaciones	Consolidada	332662,05	650,57	0	0	155791,3	51274,06	124946,12
2013	22083	Castejón de Monegros	Liquidaciones	Consolidada	658331,04	55923,4	0	35816,81	19168,14	154945,37	392477,32
2013	22084	Castejón de Sos	Liquidaciones	Consolidada	1294975,85	59138,55	194252,75	527401,4	224882,14	0	289301,01
2013	22085	Castelflorite	Liquidaciones	Consolidada	156235,57	3146,67	0	6872,61	68144,15	0	78072,14
2013	22086	Castiello de Jaca	Liquidaciones	Consolidada	627725,78	0	416889,77	3351,56	40113,19	27515,04	139856,22
2013	22087	Castigaleu	Liquidaciones	Consolidada	117747,82	0	0	0	0	0	117747,82
2013	22088	Castillazuelo	Liquidaciones	Consolidada	148321,93	8600	0	0	52401,67	21587,79	65732,47
2013	22089	Castillonroy	Liquidaciones	Entregado, en revisión							
2013	22090	Colungo	Liquidaciones	Consolidada	217392,18	3638,55	0	1459,11	167977,76	0	44316,76
2013	22094	Chalamera	Liquidaciones	Consolidada	158405,04	4752,88	91941,86	0	4714,81	9812,33	47183,16
2013	22095	Chía	Liquidaciones	Consolidada	74398,7	0	6927,19	0	4684,6	6713,82	56073,09
2013	22096	Chimillas	Liquidaciones	Consolidada	357422,08	2570	126292,85	0	76469,88	0	152089,35
2013	22099	Esplús	Liquidaciones	Consolidada	697689,24	0	213261,99	2289,33	200292,28	86146,27	195699,37
2013	22102	Estada	Liquidaciones	Consolidada	260741,22	0	102190,6	0	28796,04	0	129754,58
2013	22103	Estadilla	Liquidaciones	Consolidada	1936817,13	238034,51	379242,71	18501,7	135328,78	0	1165709,43
2013	22105	Estopiñán del Castillo	Liquidaciones	Consolidada	268582,97	15507,78	28282,39	17605,5	0	0	207187,3
2013	22106	Fago	Liquidaciones	Consolidada	103549,93	146,79	0	0	82646,47	0	20756,67
2013	22107	Fanlo	Liquidaciones	Consolidada	323540,9	0	240541,12	0	2426,32	19138	61435,46
2013	22109	Fiscal	Liquidaciones	Consolidada	570322,79	36789,32	119326,42	28435,3	92596,6	67080,32	226094,83
2013	22110	Fonz	Liquidaciones	Consolidada	1057618,13	18704,42	29798,07	7198,48	395874,87	57593,1	548449,19
2013	22111	Foradada del Toscar	Liquidaciones	Consolidada	228891,72	0	0	0	0	0	228891,72
2013	22112	Fraga	Liquidaciones	Consolidada	13971956,24	827760,57	6120046,9	51546,03	3506548,86	1253253,17	2212800,71
2013	22113	Fueva (La)	Liquidaciones	Consolidada	949587,34	333777,62	55978,22	17504,26	40065,08	34049,01	468213,15
2013	22114	Gistaín	Liquidaciones	Consolidada	330658,25	4606,4	12437,51	0	5231,99	164502,19	143880,16
2013	22115	Grado (El)	Liquidaciones	Consolidada	739770,58	89611,52	275790,92	25313,05	97474,08	45219,33	206361,68
2013	22116	Grañén	Liquidaciones	Consolidada	1513651,06	317278,44	357489,15	126928,53	153439,49	2201,79	556313,66
2013	22117	Graus	Liquidaciones	Consolidada	4467906,71	355823,9	857155,75	1239286,63	1102339,09	249598,54	663702,8
2013	22119	Gurrea de Gállego	Liquidaciones	Consolidada	1453622,03	197627,22	520339,56	97740,5	314032,64	32480,03	291402,08
2013	22122	Hoz de Jaca	Liquidaciones	Consolidada	187833,78	3487,31	18540,34	9857,55	0	80103,17	75845,41
2013	22124	Huerto	Liquidaciones	Consolidada	543294,43	16702,41	6219,64	22017,04	393885,49	0	104469,85
2013	22125	Huesca	Liquidaciones	Consolidada	48680462,48	3051401,28	18938687,15	7420526,95	7983817,19	1540467,76	9745562,15
2013	22126	Ibieca	Liquidaciones	Consolidada	160689,93	0	12357,78	0	11325,57	0	137006,58
2013	22127	Igriés	Liquidaciones	Consolidada	339832,97	62,08	245770,92	0	19671,03	2536,08	71792,86
2013	22128	Ilche	Liquidaciones	Consolidada	168834,93	1777,87	75309,54	16371,18	5237,61	13702,09	56436,64
2013	22129	Isábena	Liquidaciones	Consolidada	585350,27	30320,96	433734,54	21169,79	39672,27	5307,93	55144,78
2013	22130	Jaca	Liquidaciones	Consolidada	18168583,24	1564854,94	6362121,06	607892,54	4744784,97	2457332,84	2431596,89
2013	22131	Jasa	Liquidaciones	Consolidada	206316,25	7068,06	89958,9	0	16471,38	0	92817,91
2013	22133	Labuerda	Liquidaciones	Consolidada	239922,29	22261,77	0	4505,51	142521,88	0	70633,13
2013	22135	Laluenga	Liquidaciones	Consolidada	381204,13	1416,89	0	14800,97	46704,09	0	318282,18
