Nº de habitaciones de la vivienda	Municipio codigo	Provincia codigo	Municipio nombre	Nº habitaciones
5  habitaciones	50267	50	Uncastillo	67,7220158626
5  habitaciones	50268	50	Undués de Lerda	7,8558439908
5  habitaciones	50269	50	Urrea de Jalón	53,4308783669
5  habitaciones	50270	50	Urriés	1,1266586206
5  habitaciones	50271	50	Used	31,2386203463
5  habitaciones	50272	50	Utebo	3310,0833259872
5  habitaciones	50273	50	Valdehorna	2,5315863063
5  habitaciones	50274	50	Val de San Martín	8,408588645
5  habitaciones	50275	50	Valmadrid	26,8739837168
5  habitaciones	50276	50	Valpalmas	20,8807925275
5  habitaciones	50277	50	Valtorres	16,2190999111
5  habitaciones	50278	50	Velilla de Ebro	26,9354490799
5  habitaciones	50279	50	Velilla de Jiloca	7,5627610511
5  habitaciones	50280	50	Vera de Moncayo	36,2899689754
5  habitaciones	50281	50	Vierlas	11,3666727411
5  habitaciones	50282	50	Vilueña (La)	20,517178132
5  habitaciones	50283	50	Villadoz	11,5979346504
5  habitaciones	50284	50	Villafeliche	26,0373653078
5  habitaciones	50285	50	Villafranca de Ebro	108,1421517247
5  habitaciones	50286	50	Villalba de Perejil	12,07893499
5  habitaciones	50287	50	Villalengua	39,6365780802
5  habitaciones	50288	50	Villanueva de Gállego	561,031933123
5  habitaciones	50289	50	Villanueva de Jiloca	6,0693981469
5  habitaciones	50290	50	Villanueva de Huerva	49,3614203313
5  habitaciones	50291	50	Villar de los Navarros	14,1735510989
5  habitaciones	50292	50	Villarreal de Huerva	14,2885506868
5  habitaciones	50293	50	Villarroya de la Sierra	63,7644682736
5  habitaciones	50294	50	Villarroya del Campo	5,6641871676
5  habitaciones	50295	50	Vistabella	4,0332832902
5  habitaciones	50296	50	Zaida (La)	57,602059997
5  habitaciones	50297	50	Zaragoza	124758,268376348
5  habitaciones	50298	50	Zuera	1172,1771540782
5  habitaciones	50901	50	Biel	15,056638194
5  habitaciones	50902	50	Marracos	8,2117043108
5  habitaciones	50903	50	Villamayor de Gállego	327,5395460866
6  habitaciones	22001	22	Abiego	25,1500380531
6  habitaciones	22002	22	Abizanda	10,8724932958
6  habitaciones	22003	22	Adahuesca	18,8265847129
6  habitaciones	22004	22	Agüero	20,1403823694
6  habitaciones	22006	22	Aísa	37,1083731867
6  habitaciones	22007	22	Albalate de Cinca	103,4376992424
6  habitaciones	22008	22	Albalatillo	20,1793433591
6  habitaciones	22009	22	Albelda	79,2042187268
6  habitaciones	22011	22	Albero Alto	23,91536391
6  habitaciones	22012	22	Albero Bajo	12,5087633597
6  habitaciones	22013	22	Alberuela de Tubo	38,1346455039
6  habitaciones	22014	22	Alcalá de Gurrea	37,7478397318
6  habitaciones	22015	22	Alcalá del Obispo	34,0067593729
6  habitaciones	22016	22	Alcampell	111,3233495747
6  habitaciones	22017	22	Alcolea de Cinca	125,0078813669
6  habitaciones	22018	22	Alcubierre	51,6702980055
6  habitaciones	22019	22	Alerre	16,662693873
6  habitaciones	22020	22	Alfántega	15,9796606443
6  habitaciones	22021	22	Almudévar	217,0919868257
6  habitaciones	22022	22	Almunia de San Juan	109,7318005423
6  habitaciones	22023	22	Almuniente	70,7750888646
6  habitaciones	22024	22	Alquézar	16,4907699826
6  habitaciones	22025	22	Altorricón	200,0793771564
6  habitaciones	22027	22	Angüés	30,6580329585
6  habitaciones	22028	22	Ansó	33,285111742
6  habitaciones	22029	22	Antillón	11,7596117124
6  habitaciones	22032	22	Aragüés del Puerto	16,4918721871
6  habitaciones	22035	22	Arén	27,9126728161
6  habitaciones	22036	22	Argavieso	14,9366971122
6  habitaciones	22037	22	Arguis	18,9646945165
6  habitaciones	22039	22	Ayerbe	151,6031792959
6  habitaciones	22040	22	Azanuy-Alins	21,8239125015
6  habitaciones	22041	22	Azara	26,2124349081
6  habitaciones	22042	22	Azlor	15,8079941396
6  habitaciones	22043	22	Baells	11,7115675338
6  habitaciones	22044	22	Bailo	33,2197619326
6  habitaciones	22045	22	Baldellou	14,5546930588
6  habitaciones	22046	22	Ballobar	89,5615090738
6  habitaciones	22047	22	Banastás	21,2520419056
6  habitaciones	22048	22	Barbastro	1904,5985857916
6  habitaciones	22049	22	Barbués	7,5080283827
6  habitaciones	22050	22	Barbuñales	7,1933670576
6  habitaciones	22051	22	Bárcabo	4,2980633647
6  habitaciones	22052	22	Belver de Cinca	82,5924361972
6  habitaciones	22053	22	Benabarre	101,9075604617
6  habitaciones	22054	22	Benasque	82,1398348504
6  habitaciones	22055	22	Berbegal	45,0660643678
6  habitaciones	22057	22	Bielsa	55,5373379618
6  habitaciones	22058	22	Bierge	18,6145221606
6  habitaciones	22059	22	Biescas	128,9118096227
6  habitaciones	22060	22	Binaced	153,6869235447
6  habitaciones	22061	22	Binéfar	1010,2596283376
6  habitaciones	22063	22	Biscarrués	28,277110755
6  habitaciones	22064	22	Blecua y Torres	24,7358296661
6  habitaciones	22066	22	Boltaña	134,6425413354
6  habitaciones	22067	22	Bonansa	6,5315039886
6  habitaciones	22068	22	Borau	4,0478314641
6  habitaciones	22069	22	Broto	19,3951923203
6  habitaciones	22072	22	Caldearenas	18,6337629814
6  habitaciones	22074	22	Campo	32,4004624434
6  habitaciones	22075	22	Camporrells	9,7661818034
6  habitaciones	22076	22	Canal de Berdún	27,650836637
6  habitaciones	22077	22	Candasnos	44,2959938373
6  habitaciones	22078	22	Canfranc	32,2936287484
6  habitaciones	22079	22	Capdesaso	16,0651472812
6  habitaciones	22080	22	Capella	54,3024801675
6  habitaciones	22081	22	Casbas de Huesca	17,2077812387
6  habitaciones	22082	22	Castejón del Puente	37,4086021206
6  habitaciones	22083	22	Castejón de Monegros	46,0471788656
6  habitaciones	22084	22	Castejón de Sos	49,7928266623
6  habitaciones	22085	22	Castelflorite	13,3660114449
6  habitaciones	22086	22	Castiello de Jaca	25,2822454234
6  habitaciones	22087	22	Castigaleu	9,469066179
6  habitaciones	22088	22	Castillazuelo	22,9084541792
6  habitaciones	22089	22	Castillonroy	23,2176156449
6  habitaciones	22090	22	Colungo	9,9445801146
6  habitaciones	22094	22	Chalamera	6,582710122
6  habitaciones	22096	22	Chimillas	42,3880077212
6  habitaciones	22099	22	Esplús	81,1487423583
6  habitaciones	22102	22	Estada	18,1532660224
6  habitaciones	22103	22	Estadilla	100,5561587711
6  habitaciones	22105	22	Estopiñán del Castillo	18,5666616696
6  habitaciones	22107	22	Fanlo	7,3312957165
6  habitaciones	22109	22	Fiscal	27,6374305964
6  habitaciones	22110	22	Fonz	90,521377737
6  habitaciones	22111	22	Foradada del Toscar	19,2662806765
6  habitaciones	22112	22	Fraga	1369,1648050923
6  habitaciones	22113	22	Fueva (La)	38,8055282016
6  habitaciones	22114	22	Gistaín	15,8521575227
6  habitaciones	22115	22	Grado (El)	48,1441780013
6  habitaciones	22116	22	Grañén	212,6126465735
6  habitaciones	22117	22	Graus	456,87925295
6  habitaciones	22119	22	Gurrea de Gállego	190,058284751
6  habitaciones	22122	22	Hoz de Jaca	5,5521174074
6  habitaciones	22124	22	Huerto	28,8646852995
6  habitaciones	22125	22	Huesca	5030,7699351081
6  habitaciones	22126	22	Ibieca	12,0952461439
6  habitaciones	22127	22	Igriés	97,1193477987
6  habitaciones	22128	22	Ilche	14,1865934067
6  habitaciones	22129	22	Isábena	16,2761236869
6  habitaciones	22130	22	Jaca	878,9956271404
6  habitaciones	22131	22	Jasa	12,0875593762
6  habitaciones	22133	22	Labuerda	14,870455558
6  habitaciones	22135	22	Laluenga	15,6608064009
6  habitaciones	22136	22	Lalueza	157,0016683695
6  habitaciones	22137	22	Lanaja	120,8831875476
6  habitaciones	22139	22	Laperdiguera	8,6578191867
6  habitaciones	22141	22	Lascellas-Ponzano	8,3838537347
6  habitaciones	22142	22	Lascuarre	3,6637260187
6  habitaciones	22143	22	Laspaúles	17,6734539267
6  habitaciones	22144	22	Laspuña	18,3620758811
6  habitaciones	22149	22	Loarre	50,6961027192
6  habitaciones	22150	22	Loporzano	37,3292218093
6  habitaciones	22151	22	Loscorrales	4,175852972
6  habitaciones	22155	22	Monesma y Cajigar	11,7080120959
6  habitaciones	22156	22	Monflorite-Lascasas	32,4846005437
6  habitaciones	22157	22	Montanuy	17,2374768158
6  habitaciones	22158	22	Monzón	1749,9695693144
6  habitaciones	22160	22	Naval	8,39470314
6  habitaciones	22162	22	Novales	8,9581365539
6  habitaciones	22163	22	Nueno	54,3171220937
6  habitaciones	22164	22	Olvena	10,7395682937
6  habitaciones	22165	22	Ontiñena	38,1515544378
6  habitaciones	22167	22	Osso de Cinca	102,3091439355
6  habitaciones	22168	22	Palo	9,228903645
6  habitaciones	22170	22	Panticosa	46,1656678924
6  habitaciones	22172	22	Peñalba	67,631738374
6  habitaciones	22173	22	Peñas de Riglos (Las)	18,7093441782
6  habitaciones	22174	22	Peralta de Alcofea	39,0665720018
6  habitaciones	22175	22	Peralta de Calasanz	19,2290257461
6  habitaciones	22176	22	Peraltilla	15,5065748026
6  habitaciones	22177	22	Perarrúa	10,8779763559
6  habitaciones	22178	22	Pertusa	5,2079795075
6  habitaciones	22181	22	Piracés	6,5065672915
6  habitaciones	22182	22	Plan	24,254939874
6  habitaciones	22184	22	Poleñino	18,58817306
6  habitaciones	22186	22	Pozán de Vero	24,808255601
6  habitaciones	22187	22	Puebla de Castro (La)	29,7899425222
6  habitaciones	22188	22	Puente de Montañana	9,20794894
6  habitaciones	22189	22	Puértolas	18,968443064
6  habitaciones	22190	22	Pueyo de Araguás (El)	3,0877106534
6  habitaciones	22193	22	Pueyo de Santa Cruz	49,7262102908
6  habitaciones	22195	22	Quicena	37,9644872376
6  habitaciones	22197	22	Robres	91,8671002388
6  habitaciones	22199	22	Sabiñánigo	642,3237834963
6  habitaciones	22200	22	Sahún	5,8195574682
6  habitaciones	22201	22	Salas Altas	25,7001278359
6  habitaciones	22202	22	Salas Bajas	7,7778588346
6  habitaciones	22203	22	Salillas	5,0818103014
6  habitaciones	22204	22	Sallent de Gállego	41,2880057446
6  habitaciones	22205	22	San Esteban de Litera	37,8609555639
6  habitaciones	22206	22	Sangarrén	43,2659068623
6  habitaciones	22207	22	San Juan de Plan	15,7303370293
6  habitaciones	22208	22	Santa Cilia	13,7862572299
6  habitaciones	22209	22	Santa Cruz de la Serós	14,9808155304
6  habitaciones	22212	22	Santaliestra y San Quílez	6,4734602625
6  habitaciones	22213	22	Sariñena	445,8532914906
6  habitaciones	22214	22	Secastilla	14,7704747402
6  habitaciones	22215	22	Seira	15,8189122269
6  habitaciones	22217	22	Sena	54,5836951722
6  habitaciones	22218	22	Senés de Alcubierre	8,8109345814
6  habitaciones	22220	22	Sesa	6,6091977166
6  habitaciones	22221	22	Sesué	1,3556997855
6  habitaciones	22222	22	Siétamo	93,776085064
6  habitaciones	22223	22	Sopeira	5,5230878595
6  habitaciones	22225	22	Tamarite de Litera	386,8953821825
6  habitaciones	22226	22	Tardienta	142,9071688089
6  habitaciones	22227	22	Tella-Sin	12,381856934
6  habitaciones	22228	22	Tierz	54,9374786787
6  habitaciones	22229	22	Tolva	10,2517696045
6  habitaciones	22230	22	Torla	20,9089923957
6  habitaciones	22232	22	Torralba de Aragón	18,4592342002
6  habitaciones	22233	22	Torre la Ribera	9,7145784868
6  habitaciones	22234	22	Torrente de Cinca	141,6039416168
6  habitaciones	22235	22	Torres de Alcanadre	9,7400741461
6  habitaciones	22236	22	Torres de Barbués	38,6668027783
6  habitaciones	22239	22	Tramaced	3,3902363152
6  habitaciones	22242	22	Valfarta	3,6184036224
6  habitaciones	22243	22	Valle de Bardají	4,72369084
6  habitaciones	22244	22	Valle de Lierp	3,8084959703
6  habitaciones	22245	22	Velilla de Cinca	35,5774478946
6  habitaciones	22246	22	Beranuy	10,515946247
6  habitaciones	22247	22	Viacamp y Litera	3,2830792887
6  habitaciones	22248	22	Vicién	12,1589784287
6  habitaciones	22249	22	Villanova	11,6163472687
6  habitaciones	22250	22	Villanúa	29,4758015698
6  habitaciones	22251	22	Villanueva de Sigena	45,4152925051
6  habitaciones	22252	22	Yebra de Basa	16,9936788064
6  habitaciones	22253	22	Yésero	10,3218906921
6  habitaciones	22254	22	Zaidín	186,6742859946
6  habitaciones	22901	22	Valle de Hecho	74,9057067334
6  habitaciones	22902	22	Puente la Reina de Jaca	9,5086105001
6  habitaciones	22903	22	San Miguel del Cinca	84,92408991
6  habitaciones	22904	22	Sotonera (La)	98,1826140078
6  habitaciones	22905	22	Lupiñén-Ortilla	26,8179147045
6  habitaciones	22906	22	Santa María de Dulcis	22,2141736723
6  habitaciones	22907	22	Aínsa-Sobrarbe	174,9468872912
6  habitaciones	22908	22	Hoz y Costeán	14,8833809135
6  habitaciones	22909	22	Vencillón	42,5602222721
6  habitaciones	44001	44	Ababuj	6,0620140903
6  habitaciones	44002	44	Abejuela	4,7741483629
6  habitaciones	44003	44	Aguatón	4,4547500128
6  habitaciones	44004	44	Aguaviva	76,0570338902
6  habitaciones	44005	44	Aguilar del Alfambra	6,7696391456
6  habitaciones	44006	44	Alacón	40,4003167236
6  habitaciones	44007	44	Alba	22,8004367043
6  habitaciones	44008	44	Albalate del Arzobispo	174,8897552786
6  habitaciones	44009	44	Albarracín	89,7754759355
6  habitaciones	44010	44	Albentosa	23,0137479924
6  habitaciones	44011	44	Alcaine	4,3076588865
6  habitaciones	44012	44	Alcalá de la Selva	24,9293261506
6  habitaciones	44013	44	Alcañiz	1757,6603501315
6  habitaciones	44014	44	Alcorisa	422,7929411041
6  habitaciones	44016	44	Alfambra	59,1292782354
6  habitaciones	44017	44	Aliaga	37,1646252167
6  habitaciones	44019	44	Alobras	3,4514924755
6  habitaciones	44020	44	Alpeñés	3,5977528289
6  habitaciones	44021	44	Allepuz	13,0347287175
6  habitaciones	44022	44	Alloza	65,5122718894
6  habitaciones	44023	44	Allueva	3,8125826212
6  habitaciones	44024	44	Anadón	5,4197668204
6  habitaciones	44025	44	Andorra	818,9911248138
6  habitaciones	44026	44	Arcos de las Salinas	12,4407506024
6  habitaciones	44027	44	Arens de Lledó	24,3806536488
6  habitaciones	44028	44	Argente	25,1624505261
6  habitaciones	44029	44	Ariño	107,8919999968
6  habitaciones	44031	44	Azaila	7,9283361663
6  habitaciones	44033	44	Báguena	48,5594475561
6  habitaciones	44034	44	Bañón	23,2200720182
6  habitaciones	44035	44	Barrachina	18,9036023079
6  habitaciones	44036	44	Bea	1,5781048112
6  habitaciones	44037	44	Beceite	80,6210649982
6  habitaciones	44038	44	Belmonte de San José	4,3109178117
6  habitaciones	44039	44	Bello	37,3973212016
6  habitaciones	44040	44	Berge	32,8240212849
6  habitaciones	44041	44	Bezas	7,1463263482
6  habitaciones	44042	44	Blancas	20,3198801507
6  habitaciones	44043	44	Blesa	16,8683668826
6  habitaciones	44044	44	Bordón	17,6581355932
6  habitaciones	44045	44	Bronchales	55,9883814928
6  habitaciones	44046	44	Bueña	5,1926007453
6  habitaciones	44047	44	Burbáguena	20,230712931
6  habitaciones	44048	44	Cabra de Mora	4,3860113112
6  habitaciones	44049	44	Calaceite	81,5185355406
6  habitaciones	44050	44	Calamocha	460,2624632815
6  habitaciones	44051	44	Calanda	300,5169338119
6  habitaciones	44052	44	Calomarde	5,589464309
6  habitaciones	44053	44	Camañas	14,6636789892
6  habitaciones	44054	44	Camarena de la Sierra	7,3367693517
6  habitaciones	44055	44	Camarillas	13,2441980806
6  habitaciones	44056	44	Caminreal	75,7177937668
6  habitaciones	44059	44	Cantavieja	76,2508800171
6  habitaciones	44060	44	Cañada de Benatanduz	1,5814809344
6  habitaciones	44061	44	Cañada de Verich (La)	6,1792176308
6  habitaciones	44062	44	Cañada Vellida	6,6720967138
6  habitaciones	44063	44	Cañizar del Olivar	12,163146129
6  habitaciones	44064	44	Cascante del Río	6,8214033383
6  habitaciones	44065	44	Castejón de Tornos	12,1474140769
6  habitaciones	44066	44	Castel de Cabra	17,1397091014
6  habitaciones	44067	44	Castelnou	23,3877589306
6  habitaciones	44068	44	Castelserás	73,8381584991
6  habitaciones	44070	44	Castellar (El)	7,7047979187
6  habitaciones	44071	44	Castellote	68,5422341417
6  habitaciones	44074	44	Cedrillas	63,4450410555
6  habitaciones	44075	44	Celadas	24,0905904966
6  habitaciones	44076	44	Cella	328,1033819482
6  habitaciones	44077	44	Cerollera (La)	9,7465273289
6  habitaciones	44080	44	Codoñera (La)	27,910143921
6  habitaciones	44082	44	Corbalán	10,5315848296
6  habitaciones	44084	44	Cortes de Aragón	5,1072656261
6  habitaciones	44085	44	Cosa	6,5464238171
6  habitaciones	44086	44	Cretas	33,0293422172
6  habitaciones	44087	44	Crivillén	11,8235761792
6  habitaciones	44088	44	Cuba (La)	7,6135320544
6  habitaciones	44089	44	Cubla	6,0609750388
6  habitaciones	44090	44	Cucalón	6,211189378
6  habitaciones	44092	44	Cuervo (El)	5,6486635051
6  habitaciones	44093	44	Cuevas de Almudén	16,6605306292
6  habitaciones	44094	44	Cuevas Labradas	6,2512417366
6  habitaciones	44096	44	Ejulve	29,8287226707
6  habitaciones	44097	44	Escorihuela	26,2322608087
6  habitaciones	44099	44	Escucha	125,0400163771
6  habitaciones	44100	44	Estercuel	23,7659455754
6  habitaciones	44101	44	Ferreruela de Huerva	3,6104233078
6  habitaciones	44102	44	Fonfría	6,2237867812
6  habitaciones	44103	44	Formiche Alto	7,7062596399
6  habitaciones	44105	44	Fórnoles	10,6188615268
6  habitaciones	44106	44	Fortanete	14,6618556198
6  habitaciones	44107	44	Foz-Calanda	29,783940809
6  habitaciones	44108	44	Fresneda (La)	56,1000482443
6  habitaciones	44109	44	Frías de Albarracín	17,3150704935
6  habitaciones	44110	44	Fuenferrada	6,4168413969
6  habitaciones	44111	44	Fuentes Calientes	12,3688846787
6  habitaciones	44112	44	Fuentes Claras	67,0351337422
6  habitaciones	44113	44	Fuentes de Rubielos	8,9055846279
6  habitaciones	44114	44	Fuentespalda	20,1002305519
6  habitaciones	44115	44	Galve	17,5601139174
6  habitaciones	44116	44	Gargallo	10,9670009534
6  habitaciones	44117	44	Gea de Albarracín	25,4961153725
6  habitaciones	44118	44	Ginebrosa (La)	13,7747052431
6  habitaciones	44119	44	Griegos	3,8249922519
6  habitaciones	44120	44	Guadalaviar	27,5740012249
6  habitaciones	44121	44	Gúdar	8,0762044604
6  habitaciones	44122	44	Híjar	300,2410710795
6  habitaciones	44123	44	Hinojosa de Jarque	12,9460527458
6  habitaciones	44124	44	Hoz de la Vieja (La)	13,6049273262
6  habitaciones	44125	44	Huesa del Común	7,0637697398
6  habitaciones	44126	44	Iglesuela del Cid (La)	64,2401640606
6  habitaciones	44127	44	Jabaloyas	11,0402422758
6  habitaciones	44128	44	Jarque de la Val	3,8797592826
6  habitaciones	44129	44	Jatiel	2,8735786369
6  habitaciones	44130	44	Jorcas	2,774155684
6  habitaciones	44131	44	Josa	4,1573908441
6  habitaciones	44132	44	Lagueruela	8,4543032321
6  habitaciones	44133	44	Lanzuela	5,1343806114
6  habitaciones	44135	44	Libros	12,7688019027
6  habitaciones	44136	44	Lidón	4,8230743722
6  habitaciones	44137	44	Linares de Mora	15,8389372725
6  habitaciones	44138	44	Loscos	21,5771401984
6  habitaciones	44141	44	Lledó	14,7890641685
6  habitaciones	44142	44	Maicas	2,4541022806
6  habitaciones	44143	44	Manzanera	37,2586029064
6  habitaciones	44144	44	Martín del Río	56,9932507092
