Año	Provincia nombre	Municipio código	Municipio nombre	Saldo Vegetativo	Nacidos vivos residentes	Matrimonios residentes	Defunciones residentes
2014	Teruel	44209	Santa Eulalia	-12	8	4	20
2014	Teruel	44210	Sarrión	2	14	2	12
2014	Teruel	44211	Segura de los Baños	1	1		
2014	Teruel	44216	Teruel	48	356	167	308
2014	Teruel	44226	Torrelacárcel	-5	2		7
2014	Teruel	44228	Torremocha de Jiloca	-3	1		4
2014	Teruel	44230	Torrevelilla	-1	2	1	3
2014	Teruel	44232	Torrijo del Campo	-5	2	3	7
2014	Teruel	44238	Utrillas	2	30	7	28
2014	Teruel	44240	Valbona	1	1		
2014	Teruel	44241	Valdealgorfa	-1	5	1	6
2014	Teruel	44245	Valdeltormo	-3	4	2	7
2014	Teruel	44246	Valderrobres	0	28	4	28
2014	Teruel	44247	Valjunquera	-10	1		11
2014	Teruel	44251	Villafranca del Campo	-2	1	2	3
2014	Teruel	44252	Villahermosa del Campo	0	1		1
2014	Teruel	44258	Villar del Salz	-1	1		2
2014	Teruel	44261	Villarquemado	-11	5	7	16
2014	Teruel	44263	Villastar	3	10	1	7
2014	Teruel	44264	Villel	-1	3		4
2014	Teruel	44265	Vinaceite	0	1		1
2014	Zaragoza	50004	Aguarón	-7	2	1	9
2014	Zaragoza	50006	Ainzón	-14	7	3	21
2014	Zaragoza	50008	Alagón	-11	58	20	69
2014	Zaragoza	50011	Albeta	1	1	1	
2014	Zaragoza	50013	Alcalá de Ebro	-2	2	1	4
2014	Zaragoza	50017	Alfajarín	0	17	8	17
2014	Zaragoza	50018	Alfamén	-5	14	2	19
2014	Zaragoza	50020	Alhama de Aragón	-2	11	2	13
2014	Zaragoza	50022	Almolda (La)	-4	5	1	9
2014	Zaragoza	50024	Almonacid de la Sierra	-11	3	1	14
2014	Zaragoza	50025	Almunia de Doña Godina (La)	14	91	18	77
2014	Zaragoza	50026	Alpartir	-1	2	1	3
2014	Zaragoza	50029	Aniñón	-6	1		7
2014	Zaragoza	50031	Aranda de Moncayo	-3	1	2	4
2014	Zaragoza	50032	Arándiga	-8	1		9
2014	Zaragoza	50034	Ariza	-6	8	5	14
2014	Zaragoza	50038	Ateca	-26	1	1	27
2014	Zaragoza	50043	Bárboles	0	3	1	3
2014	Zaragoza	50044	Bardallur	-2	1		3
2014	Zaragoza	50045	Belchite	-19	6	3	25
2014	Zaragoza	50051	Biota	-11	3	2	14
2014	Zaragoza	50053	Boquiñeni	-7	2		9
2014	Zaragoza	50055	Borja	-1	55	6	56
2014	Zaragoza	50056	Botorrita	-1	6	1	7
2014	Zaragoza	50057	Brea de Aragón	-11	11	3	22
2014	Zaragoza	50059	Bujaraloz	-3	6	1	9
2014	Zaragoza	50061	Bureta	-3	2	1	5
2014	Zaragoza	50062	Burgo de Ebro (El)	6	26	6	20
2014	Zaragoza	50064	Cabañas de Ebro	-4	1	1	5
2014	Zaragoza	50066	Cadrete	31	44	16	13
2014	Zaragoza	50067	Calatayud	-42	171	48	213
2014	Zaragoza	50068	Calatorao	-10	21	6	31
2014	Zaragoza	50072	Carenas	-3	1		4
2014	Zaragoza	50073	Cariñena	-32	22	6	54
2014	Zaragoza	50074	Caspe	14	117	30	103
2014	Zaragoza	50075	Castejón de Alarba	0	1		1
2014	Zaragoza	50077	Castejón de Valdejasa	-1	1	1	2
2014	Zaragoza	50078	Castiliscar	-4	1		5
2014	Zaragoza	50081	Cetina	-10	3		13
2014	Zaragoza	50083	Cinco Olivas	-2	1		3
2014	Zaragoza	50085	Codo	-5	1		6
2014	Zaragoza	50086	Codos	-3	1		4
2014	Zaragoza	50089	Cuarte de Huerva	209	239	68	30
2014	Zaragoza	50092	Chiprana	-1	3	2	4
2014	Zaragoza	50093	Chodes	0	1		1
2014	Zaragoza	50094	Daroca	-34	14	8	48
2014	Zaragoza	50095	Ejea de los Caballeros	-37	135	45	172
2014	Zaragoza	50099	Épila	-11	38	6	49
2014	Zaragoza	50100	Erla	-4	2	2	6
2014	Zaragoza	50101	Escatrón	-16	5	3	21
2014	Zaragoza	50102	Fabara	-6	9		15
2014	Zaragoza	50104	Farlete	-3	1	1	4
2014	Zaragoza	50105	Fayón	2	4	2	2
2014	Zaragoza	50107	Figueruelas	-10	5	4	15
2014	Zaragoza	50111	Fréscano	-2	1	1	3
2014	Zaragoza	50113	Fuendejalón	-9	6	2	15
2014	Zaragoza	50115	Fuentes de Ebro	0	43	13	43
2014	Zaragoza	50116	Fuentes de Jiloca	-3	1	1	4
2014	Zaragoza	50118	Gallur	-7	21	9	28
2014	Zaragoza	50119	Gelsa	-7	7	1	14
2014	Zaragoza	50123	Grisén	1	9	2	8
2014	Zaragoza	50124	Herrera de los Navarros	-10	3		13
2014	Zaragoza	50125	Ibdes	-11	1	1	12
2014	Zaragoza	50126	Illueca	-13	13	5	26
2014	Zaragoza	50129	Jaraba	1	3		2
2014	Zaragoza	50130	Jarque de Moncayo	-6	1	1	7
2014	Zaragoza	50132	Joyosa (La)	-1	11	5	12
2014	Zaragoza	50136	Lécera	-17	1	3	18
2014	Zaragoza	50137	Leciñena	-6	13	1	19
2014	Zaragoza	50139	Letux	-6	1	1	7
2014	Zaragoza	50143	Longares	-4	5	1	9
2014	Zaragoza	50146	Lucena de Jalón	-5	2		7
2014	Zaragoza	50147	Luceni	-6	16	4	22
2014	Zaragoza	50148	Luesia	-10	1		11
2014	Zaragoza	50150	Lumpiaque	-16	3	1	19
2014	Zaragoza	50151	Luna	-7	2	2	9
2014	Zaragoza	50152	Maella	-8	16	7	24
2014	Zaragoza	50153	Magallón	-16	6	1	22
2014	Zaragoza	50156	Maleján	0	2	1	2
2014	Zaragoza	50157	Malón	-7	3		10
2014	Zaragoza	50159	Maluenda	-18	4	2	22
2014	Zaragoza	50160	Mallén	-17	27	14	44
2014	Zaragoza	50163	María de Huerva	84	107	36	23
2014	Zaragoza	50164	Mediana de Aragón	-2	5		7
2014	Zaragoza	50165	Mequinenza	-6	13	3	19
2014	Zaragoza	50166	Mesones de Isuela	-3	2		5
2014	Zaragoza	50169	Miedes de Aragón	-1	2	2	3
2014	Zaragoza	50170	Monegrillo	-7	1	1	8
2014	Zaragoza	50175	Morata de Jalón	-6	4	2	10
2014	Zaragoza	50180	Mozota	-1	1		2
2014	Zaragoza	50181	Muel	-4	14	6	18
2014	Zaragoza	50182	Muela (La)	70	88	22	18
2014	Zaragoza	50189	Nonaspe	-10	4	3	14
2014	Zaragoza	50190	Novallas	-12	5	5	17
2014	Zaragoza	50191	Novillas	-2	4		6
2014	Zaragoza	50192	Nuévalos	0	4	2	4
2014	Zaragoza	50193	Nuez de Ebro	0	8	2	8
2014	Zaragoza	50197	Orés	0	1		1
2014	Zaragoza	50199	Osera de Ebro	-5	1	1	6
2014	Zaragoza	50200	Paniza	-1	10	2	11
2014	Zaragoza	50201	Paracuellos de Jiloca	-4	4	3	8
2014	Zaragoza	50203	Pastriz	-6	5	3	11
2014	Zaragoza	50204	Pedrola	-8	24	10	32
2014	Zaragoza	50205	Pedrosas (Las)	0	1		1
2014	Zaragoza	50206	Perdiguera	-4	4	2	8
2014	Zaragoza	50208	Pina de Ebro	-2	24	7	26
2014	Zaragoza	50209	Pinseque	-13	36	20	49
2014	Zaragoza	50211	Plasencia de Jalón	-2	2	1	4
2014	Zaragoza	50212	Pleitas	1	1	1	
2014	Zaragoza	50216	Pozuelo de Aragón	-7	2		9
2014	Zaragoza	50218	Puebla de Albortón	-1	1		2
2014	Zaragoza	50219	Puebla de Alfindén (La)	53	80	24	27
2014	Zaragoza	50222	Quinto	-7	18	5	25
2014	Zaragoza	50223	Remolinos	0	9	2	9
2014	Zaragoza	50225	Ricla	-12	20	4	32
2014	Zaragoza	50228	Rueda de Jalón	-4	2		6
2014	Zaragoza	50230	Sádaba	-23	5	3	28
2014	Zaragoza	50232	Salvatierra de Esca	1	3		2
2014	Zaragoza	50233	Samper del Salz	-1	1		2
2014	Zaragoza	50235	San Mateo de Gállego	-2	28	10	30
2014	Zaragoza	50240	Sástago	-9	10	2	19
2014	Zaragoza	50241	Saviñán	-8	5	2	13
2014	Zaragoza	50245	Sigüés	0	1		1
2014	Zaragoza	50247	Sobradiel	4	15	2	11
2014	Zaragoza	50248	Sos del Rey Católico	-4	1		5
2014	Zaragoza	50251	Tarazona	-15	100	28	115
2014	Zaragoza	50252	Tauste	-52	55	16	107
2014	Zaragoza	50253	Terrer	-5	3		8
2014	Zaragoza	50254	Tierga	-1	1		2
2014	Zaragoza	50261	Torrellas	-6	1	1	7
2014	Zaragoza	50262	Torres de Berrellén	-8	7	4	15
2014	Zaragoza	50264	Tosos	-4	1		5
2014	Zaragoza	50267	Uncastillo	-16	1		17
2014	Zaragoza	50268	Undués de Lerda	2	2		
2014	Zaragoza	50269	Urrea de Jalón	-16	2		18
2014	Zaragoza	50272	Utebo	81	181	52	100
2014	Zaragoza	50277	Valtorres	-1	2		3
2014	Zaragoza	50278	Velilla de Ebro	-1	1		2
2014	Zaragoza	50280	Vera de Moncayo	-7	1		8
2014	Zaragoza	50285	Villafranca de Ebro	-5	6	3	11
2014	Zaragoza	50286	Villalba de Perejil	0	1		1
2014	Zaragoza	50288	Villanueva de Gállego	10	56	18	46
2014	Zaragoza	50290	Villanueva de Huerva	-7	2		9
2014	Zaragoza	50292	Villarreal de Huerva	0	3		3
2014	Zaragoza	50293	Villarroya de la Sierra	-8	1		9
2014	Zaragoza	50296	Zaida (La)	-7	4		11
2014	Zaragoza	50297	Zaragoza	-115	6248	2321	6363
2014	Zaragoza	50298	Zuera	24	79	25	55
2014	Zaragoza	50903	Villamayor de Gállego	-10	14	5	24
2013	Huesca	22001	Abiego	-2	1		3
2013	Huesca	22003	Adahuesca	1	4	1	3
2013	Huesca	22004	Agüero	-1	1		2
2013	Huesca	22006	Aísa	-2	2		4
2013	Huesca	22007	Albalate de Cinca	0	13	3	13
2013	Huesca	22009	Albelda	-19	1	1	20
2013	Huesca	22015	Alcalá del Obispo	0	1		1
2013	Huesca	22016	Alcampell	-8	4		12
2013	Huesca	22017	Alcolea de Cinca	-7	9	7	16
2013	Huesca	22020	Alfántega	-3	1	1	4
2013	Huesca	22021	Almudévar	-1	25	13	26
2013	Huesca	22022	Almunia de San Juan	-5	4	4	9
2013	Huesca	22023	Almuniente	-5	4		9
2013	Huesca	22024	Alquézar	3	3	1	
2013	Huesca	22025	Altorricón	-4	13	3	17
2013	Huesca	22027	Angüés	-11	1	1	12
2013	Huesca	22028	Ansó	-5	3	2	8
2013	Huesca	22039	Ayerbe	-16	4	1	20
2013	Huesca	22040	Azanuy-Alins	-2	1	1	3
2013	Huesca	22041	Azara	-2	1		3
2013	Huesca	22042	Azlor	1	2		1
2013	Huesca	22044	Bailo	-1	2		3
2013	Huesca	22046	Ballobar	-11	5	1	16
2013	Huesca	22047	Banastás	1	1		
2013	Huesca	22048	Barbastro	-35	146	65	181
2013	Huesca	22052	Belver de Cinca	-11	9	1	20
2013	Huesca	22053	Benabarre	-8	6	3	14
2013	Huesca	22054	Benasque	7	20	8	13
2013	Huesca	22055	Berbegal	-5	1		6
2013	Huesca	22057	Bielsa	-3	3		6
2013	Huesca	22059	Biescas	-13	9	2	22
2013	Huesca	22060	Binaced	-17	3	3	20
2013	Huesca	22061	Binéfar	28	109	28	81
2013	Huesca	22062	Bisaurri	0	1		1
2013	Huesca	22066	Boltaña	-1	7	3	8
2013	Huesca	22069	Broto	-5	1	1	6
2013	Huesca	22072	Caldearenas	-1	2	1	3
2013	Huesca	22078	Canfranc	1	2	1	1
2013	Huesca	22079	Capdesaso	-2	1		3
2013	Huesca	22080	Capella	-2	2		4
2013	Huesca	22081	Casbas de Huesca	-1	1		2
2013	Huesca	22084	Castejón de Sos	-1	8		9
2013	Huesca	22087	Castigaleu	-1	1		2
2013	Huesca	22095	Chía	-1	1	2	2
2013	Huesca	22096	Chimillas	-5	1	1	6
2013	Huesca	22099	Esplús	-10	2		12
2013	Huesca	22103	Estadilla	-10	4	3	14
2013	Huesca	22105	Estopiñán del Castillo	0	1		1
2013	Huesca	22107	Fanlo	-1	1		2
2013	Huesca	22109	Fiscal	0	2	1	2
2013	Huesca	22110	Fonz	-14	3	2	17
2013	Huesca	22111	Foradada del Toscar	-1	2		3
2013	Huesca	22112	Fraga	35	178	47	143
2013	Huesca	22113	Fueva (La)	-1	8	2	9
2013	Huesca	22116	Grañén	-32	13	3	45
2013	Huesca	22117	Graus	-20	32	1	52
2013	Huesca	22119	Gurrea de Gállego	-13	11	4	24
2013	Huesca	22124	Huerto	-3	2		5
2013	Huesca	22125	Huesca	50	563	177	513
2013	Huesca	22127	Igriés	-2	5	3	7
2013	Huesca	22130	Jaca	-21	118	60	139
2013	Huesca	22131	Jasa	-1	1	1	2
2013	Huesca	22133	Labuerda	1	1	1	
2013	Huesca	22135	Laluenga	-6	1	1	7
2013	Huesca	22136	Lalueza	-6	5		11
2013	Huesca	22137	Lanaja	-16	4	1	20
2013	Huesca	22142	Lascuarre	1	2	1	1
2013	Huesca	22143	Laspaúles	0	2		2
2013	Huesca	22144	Laspuña	5	7	1	2
2013	Huesca	22150	Loporzano	-7	1		8
2013	Huesca	22151	Loscorrales	1	1	1	
2013	Huesca	22157	Montanuy	-4	2	1	6
2013	Huesca	22158	Monzón	8	176	58	168
2013	Huesca	22160	Naval	-2	1		3
2013	Huesca	22162	Novales	-1	1		2
2013	Huesca	22163	Nueno	3	5	1	2
2013	Huesca	22165	Ontiñena	-4	3	2	7
2013	Huesca	22167	Osso de Cinca	-1	7		8
2013	Huesca	22168	Palo	-1	1		2
2013	Huesca	22170	Panticosa	3	8	2	5
2013	Huesca	22172	Peñalba	0	4		4
2013	Huesca	22173	Peñas de Riglos (Las)	-1	2	3	3
2013	Huesca	22174	Peralta de Alcofea	-1	5	1	6
2013	Huesca	22175	Peralta de Calasanz	-1	1		2
2013	Huesca	22176	Peraltilla	3	6	1	3
2013	Huesca	22182	Plan	-2	2		4
2013	Huesca	22184	Poleñino	0	2		2
2013	Huesca	22186	Pozán de Vero	-2	3		5
2013	Huesca	22187	Puebla de Castro (La)	-3	2	1	5
2013	Huesca	22189	Puértolas	1	2		1
2013	Huesca	22190	Pueyo de Araguás (El)	-1	1		2
2013	Huesca	22193	Pueyo de Santa Cruz	-2	3	3	5
2013	Huesca	22195	Quicena	1	3		2
2013	Huesca	22197	Robres	3	8	4	5
2013	Huesca	22199	Sabiñánigo	-11	76	20	87
2013	Huesca	22201	Salas Altas	-8	1		9
2013	Huesca	22203	Salillas	-2	1		3
2013	Huesca	22204	Sallent de Gállego	3	8	6	5
2013	Huesca	22205	San Esteban de Litera	-10	2		12
2013	Huesca	22206	Sangarrén	0	2		2
2013	Huesca	22207	San Juan de Plan	-1	1	1	2
2013	Huesca	22209	Santa Cruz de la Serós	1	2		1
2013	Huesca	22212	Santaliestra y San Quílez	1	1		
2013	Huesca	22213	Sariñena	-7	31	11	38
2013	Huesca	22214	Secastilla	0	1		1
2013	Huesca	22215	Seira	-1	1		2
2013	Huesca	22217	Sena	-3	4		7
2013	Huesca	22220	Sesa	0	3	1	3
2013	Huesca	22222	Siétamo	2	6	2	4
2013	Huesca	22225	Tamarite de Litera	-23	26	12	49
2013	Huesca	22226	Tardienta	-2	14	1	16
2013	Huesca	22228	Tierz	9	11	2	2
2013	Huesca	22230	Torla-Ordesa	0	2	2	2
2013	Huesca	22232	Torralba de Aragón	2	2		
2013	Huesca	22233	Torre la Ribera	-2	1		3
2013	Huesca	22236	Torres de Barbués	-5	1		6
2013	Huesca	22245	Velilla de Cinca	-1	5	1	6
2013	Huesca	22248	Vicién	0	1		1
2013	Huesca	22249	Villanova	2	2		
2013	Huesca	22250	Villanúa	-5	1	1	6
2013	Huesca	22251	Villanueva de Sigena	-5	1		6
2013	Huesca	22252	Yebra de Basa	0	2		2
2013	Huesca	22253	Yésero	0	1		1
2013	Huesca	22254	Zaidín	-12	14	5	26
2013	Huesca	22902	Puente la Reina de Jaca	-7	1		8
2013	Huesca	22903	San Miguel del Cinca	3	9	3	6
2013	Huesca	22904	Sotonera (La)	-8	4	1	12
2013	Huesca	22905	Lupiñén-Ortilla	-2	1		3
2013	Huesca	22906	Santa María de Dulcis	2	2	1	
2013	Huesca	22907	Aínsa-Sobrarbe	-6	19	8	25
2013	Huesca	22908	Hoz y Costeán	-3	1		4
2013	Huesca	22909	Vencillón	-2	2	1	4
2013	Teruel	44001	Ababuj	1	1		
2013	Teruel	44004	Aguaviva	-4	4	2	8
2013	Teruel	44008	Albalate del Arzobispo	-24	13	7	37
2013	Teruel	44009	Albarracín	-13	7	1	20
2013	Teruel	44010	Albentosa	-2	2		4
2013	Teruel	44011	Alcaine	2	2		
2013	Teruel	44012	Alcalá de la Selva	-7	2		9
2013	Teruel	44013	Alcañiz	20	168	55	148
2013	Teruel	44014	Alcorisa	-11	27	12	38
2013	Teruel	44016	Alfambra	-6	1		7
2013	Teruel	44017	Aliaga	3	5	1	2
2013	Teruel	44022	Alloza	-14	1	3	15
2013	Teruel	44025	Andorra	4	76	24	72
2013	Teruel	44029	Ariño	-7	2		9
2013	Teruel	44032	Bádenas	0	1		1
2013	Teruel	44033	Báguena	-8	1		9
2013	Teruel	44037	Beceite	-3	7	1	10
2013	Teruel	44045	Bronchales	-2	2	1	4
2013	Teruel	44048	Cabra de Mora	0	1		1
2013	Teruel	44049	Calaceite	-14	5	2	19
2013	Teruel	44050	Calamocha	-11	31	10	42
2013	Teruel	44051	Calanda	-18	32	12	50
2013	Teruel	44056	Caminreal	-9	4		13
2013	Teruel	44059	Cantavieja	-7	6	2	13
2013	Teruel	44067	Castelnou	-1	1		2
2013	Teruel	44068	Castelserás	-4	7	2	11
2013	Teruel	44071	Castellote	-13	3	1	16
2013	Teruel	44074	Cedrillas	-3	5	4	8
2013	Teruel	44075	Celadas	-4	2		6
2013	Teruel	44076	Cella	-12	16	12	28
2013	Teruel	44080	Codoñera (La)	1	3		2
2013	Teruel	44082	Corbalán	1	1		
2013	Teruel	44086	Cretas	-6	4	1	10
2013	Teruel	44090	Cucalón	-1	1		2
2013	Teruel	44093	Cuevas de Almudén	2	3		1
2013	Teruel	44096	Ejulve	-3	1		4
2013	Teruel	44097	Escorihuela	-1	1		2
2013	Teruel	44099	Escucha	-2	8	3	10
2013	Teruel	44100	Estercuel	0	3		3
2013	Teruel	44106	Fortanete	0	1	2	1
2013	Teruel	44107	Foz-Calanda	0	2		2
2013	Teruel	44108	Fresneda (La)	1	5	3	4
2013	Teruel	44109	Frías de Albarracín	0	2		2
2013	Teruel	44110	Fuenferrada	1	1		
2013	Teruel	44111	Fuentes Calientes	-1	1		2
2013	Teruel	44112	Fuentes Claras	-5	2	1	7
2013	Teruel	44113	Fuentes de Rubielos	0	1	1	1
2013	Teruel	44114	Fuentespalda	-4	1		5
2013	Teruel	44115	Galve	0	2		2
2013	Teruel	44116	Gargallo	-2	1		3
2013	Teruel	44117	Gea de Albarracín	-4	2	2	6
2013	Teruel	44118	Ginebrosa (La)	1	1	1	
2013	Teruel	44120	Guadalaviar	1	2	4	1
2013	Teruel	44121	Gúdar	1	2	1	1
2013	Teruel	44122	Híjar	-5	15	9	20
2013	Teruel	44123	Hinojosa de Jarque	-3	1		4
2013	Teruel	44137	Linares de Mora	-5	1	3	6
2013	Teruel	44141	Lledó	-2	3	2	5
2013	Teruel	44143	Manzanera	-4	3		7
2013	Teruel	44145	Mas de las Matas	-7	13	6	20
2013	Teruel	44146	Mata de los Olmos (La)	2	6	2	4
2013	Teruel	44147	Mazaleón	-8	1	1	9
2013	Teruel	44148	Mezquita de Jarque	0	2	1	2
2013	Teruel	44149	Mirambel	0	1		1
2013	Teruel	44151	Molinos	-1	3		4
2013	Teruel	44153	Monreal del Campo	-10	28	6	38
2013	Teruel	44154	Monroyo	-2	3	2	5
2013	Teruel	44155	Montalbán	-12	7	7	19
2013	Teruel	44158	Mora de Rubielos	-4	16	6	20
2013	Teruel	44160	Mosqueruela	1	4	1	3
2013	Teruel	44161	Muniesa	-2	5		7
2013	Teruel	44165	Nogueruelas	-2	1		3
2013	Teruel	44168	Odón	-2	1		3
2013	Teruel	44171	Olba	0	3	1	3
2013	Teruel	44174	Orihuela del Tremedal	-5	1	1	6
2013	Teruel	44176	Palomar de Arroyos	2	2	1	
2013	Teruel	44179	Peñarroya de Tastavins	-3	4	1	7
2013	Teruel	44184	Plou	1	1		
2013	Teruel	44185	Pobo (El)	-2	1		3
2013	Teruel	44187	Portellada (La)	1	5		4
2013	Teruel	44189	Pozondón	0	1		1
2013	Teruel	44191	Puebla de Híjar (La)	-11	9	2	20
2013	Teruel	44192	Puebla de Valverde (La)	-5	2		7
2013	Teruel	44193	Puertomingalvo	1	1		
2013	Teruel	44196	Riodeva	-3	1		4
2013	Teruel	44197	Ródenas	1	1		
2013	Teruel	44198	Royuela	-1	2		3
2013	Teruel	44201	Rubielos de Mora	-1	8	2	9
2013	Teruel	44205	Samper de Calanda	-5	5	1	10
2013	Teruel	44209	Santa Eulalia	-7	8	2	15
2013	Teruel	44210	Sarrión	2	16	8	14
2013	Teruel	44215	Terriente	1	2		1
2013	Teruel	44216	Teruel	14	353	135	339
2013	Teruel	44220	Torralba de los Sisones	-3	1		4
2013	Teruel	44221	Torrecilla de Alcañiz	-5	2	1	7
2013	Teruel	44225	Torre del Compte	-1	1		2
2013	Teruel	44226	Torrelacárcel	-3	3	1	6
2013	Teruel	44227	Torre los Negros	1	1		
2013	Teruel	44229	Torres de Albarracín	0	1		1
2013	Teruel	44230	Torrevelilla	-2	1		3
2013	Teruel	44232	Torrijo del Campo	-6	2	2	8
2013	Teruel	44237	Urrea de Gaén	-9	2		11
2013	Teruel	44238	Utrillas	-13	19	7	32
2013	Teruel	44241	Valdealgorfa	-8	3	1	11
2013	Teruel	44244	Valdelinares	0	1		1
2013	Teruel	44245	Valdeltormo	-6	1	1	7
2013	Teruel	44246	Valderrobres	-10	27	6	37
2013	Teruel	44251	Villafranca del Campo	-4	2		6
2013	Teruel	44256	Villanueva del Rebollar de la Sierra	0	1		1
2013	Teruel	44257	Villar del Cobo	-3	1		4
2013	Teruel	44260	Villarluengo	2	3	1	1
2013	Teruel	44261	Villarquemado	-7	5	2	12
2013	Teruel	44262	Villarroya de los Pinares	-1	2	1	3
2013	Teruel	44263	Villastar	7	11	2	4
2013	Teruel	44264	Villel	-1	4		5
2013	Teruel	44265	Vinaceite	-1	2		3
2013	Teruel	44266	Visiedo	-2	2		4
2013	Zaragoza	50002	Acered	0	2		2
2013	Zaragoza	50003	Agón	-3	1		4
2013	Zaragoza	50004	Aguarón	-7	2	1	9
2013	Zaragoza	50005	Aguilón	-1	1	1	2
2013	Zaragoza	50006	Ainzón	-15	1	2	16
2013	Zaragoza	50008	Alagón	-10	63	26	73
2013	Zaragoza	50013	Alcalá de Ebro	-2	1	1	3
2013	Zaragoza	50014	Alcalá de Moncayo	-3	1		4
2013	Zaragoza	50017	Alfajarín	9	32	7	23
2013	Zaragoza	50018	Alfamén	-14	8	4	22
2013	Zaragoza	50020	Alhama de Aragón	-3	10	3	13
2013	Zaragoza	50022	Almolda (La)	-4	1		5
2013	Zaragoza	50024	Almonacid de la Sierra	-7	8	1	15
2013	Zaragoza	50025	Almunia de Doña Godina (La)	-22	51	16	73
2013	Zaragoza	50026	Alpartir	1	6	5	5
2013	Zaragoza	50029	Aniñón	-8	2		10
2013	Zaragoza	50030	Añón de Moncayo	-2	3		5
2013	Zaragoza	50031	Aranda de Moncayo	-2	1	1	3
2013	Zaragoza	50034	Ariza	-13	8	4	21
2013	Zaragoza	50035	Artieda	-1	1		2
2013	Zaragoza	50038	Ateca	-15	3	3	18
2013	Zaragoza	50039	Azuara	-13	4	4	17
2013	Zaragoza	50043	Bárboles	0	1	1	1
2013	Zaragoza	50044	Bardallur	-2	2	2	4
2013	Zaragoza	50045	Belchite	-11	7	2	18
2013	Zaragoza	50046	Belmonte de Gracián	-5	1		6
2013	Zaragoza	50051	Biota	-18	1		19
2013	Zaragoza	50053	Boquiñeni	1	11	1	10
2013	Zaragoza	50055	Borja	-11	39	14	50
2013	Zaragoza	50056	Botorrita	-1	2	3	3
2013	Zaragoza	50057	Brea de Aragón	-23	6	4	29
2013	Zaragoza	50059	Bujaraloz	-10	3	2	13
2013	Zaragoza	50060	Bulbuente	-7	1	2	8
2013	Zaragoza	50062	Burgo de Ebro (El)	19	36	12	17
2013	Zaragoza	50066	Cadrete	27	44	18	17
2013	Zaragoza	50067	Calatayud	-54	154	72	208
2013	Zaragoza	50068	Calatorao	-3	22	5	25
2013	Zaragoza	50072	Carenas	0	2	1	2
2013	Zaragoza	50073	Cariñena	-23	27	7	50
2013	Zaragoza	50074	Caspe	1	98	23	97
2013	Zaragoza	50077	Castejón de Valdejasa	-4	1	1	5
2013	Zaragoza	50079	Cervera de la Cañada	-6	1	1	7
2013	Zaragoza	50081	Cetina	-5	4		9
2013	Zaragoza	50082	Cimballa	-2	1		3
2013	Zaragoza	50087	Contamina	0	1		1
2013	Zaragoza	50088	Cosuenda	-1	5	1	6
2013	Zaragoza	50089	Cuarte de Huerva	200	229	125	29
2013	Zaragoza	50090	Cubel	-2	1		3
2013	Zaragoza	50092	Chiprana	-1	5	1	6
2013	Zaragoza	50094	Daroca	-31	13	9	44
2013	Zaragoza	50095	Ejea de los Caballeros	-27	130	42	157
2013	Zaragoza	50099	Épila	-14	48	9	62
2013	Zaragoza	50100	Erla	-4	1	4	5
2013	Zaragoza	50101	Escatrón	-19	5	2	24
2013	Zaragoza	50102	Fabara	-10	8	2	18
2013	Zaragoza	50104	Farlete	-4	1	1	5
2013	Zaragoza	50105	Fayón	-5	2	3	7
2013	Zaragoza	50106	Fayos (Los)	-1	1		2
2013	Zaragoza	50107	Figueruelas	-9	9	3	18
2013	Zaragoza	50108	Fombuena	1	1		
2013	Zaragoza	50110	Frasno (El)	-4	1		5
2013	Zaragoza	50111	Fréscano	-2	1		3
2013	Zaragoza	50113	Fuendejalón	-5	5	4	10
2013	Zaragoza	50115	Fuentes de Ebro	5	47	19	42
2013	Zaragoza	50116	Fuentes de Jiloca	0	3	1	3
2013	Zaragoza	50117	Gallocanta	2	3		1
2013	Zaragoza	50118	Gallur	-22	18	12	40
2013	Zaragoza	50119	Gelsa	-11	7		18
2013	Zaragoza	50123	Grisén	2	7	2	5
2013	Zaragoza	50124	Herrera de los Navarros	1	7		6
2013	Zaragoza	50125	Ibdes	-5	1	2	6
2013	Zaragoza	50126	Illueca	-13	15	5	28
2013	Zaragoza	50129	Jaraba	-4	2	1	6
2013	Zaragoza	50130	Jarque de Moncayo	0	4	1	4
2013	Zaragoza	50131	Jaulín	-7	1		8
2013	Zaragoza	50132	Joyosa (La)	11	15	4	4
2013	Zaragoza	50136	Lécera	-8	3	1	11
2013	Zaragoza	50137	Leciñena	-13	5	2	18
2013	Zaragoza	50141	Lituénigo	0	1		1
2013	Zaragoza	50143	Longares	-12	4		16
2013	Zaragoza	50147	Luceni	-15	1	5	16
2013	Zaragoza	50150	Lumpiaque	-1	10	2	11
2013	Zaragoza	50151	Luna	-9	1		10
2013	Zaragoza	50152	Maella	-15	13	5	28
2013	Zaragoza	50153	Magallón	-14	7	2	21
2013	Zaragoza	50156	Maleján	-4	1		5
2013	Zaragoza	50157	Malón	-4	5		9
2013	Zaragoza	50159	Maluenda	-9	2		11
2013	Zaragoza	50160	Mallén	-14	22	11	36
2013	Zaragoza	50163	María de Huerva	77	99	43	22
2013	Zaragoza	50164	Mediana de Aragón	0	3		3
2013	Zaragoza	50165	Mequinenza	-10	22	6	32
2013	Zaragoza	50169	Miedes de Aragón	-5	2		7
2013	Zaragoza	50170	Monegrillo	-2	1	1	3
