Provincia código origen	Provincia nombre origen	Municipio código origen	Municipio nombre origen	Sexo	Año	Variaciones
50	Zaragoza	50177	Morés	Mujeres	2010	16
50	Zaragoza	50178	Moros	Hombres	2010	11
50	Zaragoza	50178	Moros	Mujeres	2010	9
50	Zaragoza	50179	Moyuela	Hombres	2010	7
50	Zaragoza	50179	Moyuela	Mujeres	2010	6
50	Zaragoza	50180	Mozota	Hombres	2010	3
50	Zaragoza	50180	Mozota	Mujeres	2010	2
50	Zaragoza	50181	Muel	Hombres	2010	33
50	Zaragoza	50181	Muel	Mujeres	2010	36
50	Zaragoza	50182	Muela (La)	Hombres	2010	239
50	Zaragoza	50182	Muela (La)	Mujeres	2010	235
50	Zaragoza	50183	Munébrega	Hombres	2010	10
50	Zaragoza	50183	Munébrega	Mujeres	2010	9
50	Zaragoza	50184	Murero	Hombres	2010	5
50	Zaragoza	50184	Murero	Mujeres	2010	2
50	Zaragoza	50185	Murillo de Gállego	Hombres	2010	6
50	Zaragoza	50185	Murillo de Gállego	Mujeres	2010	5
50	Zaragoza	50186	Navardún	Hombres	2010	1
50	Zaragoza	50186	Navardún	Mujeres	2010	2
50	Zaragoza	50187	Nigüella	Hombres	2010	1
50	Zaragoza	50189	Nonaspe	Hombres	2010	16
50	Zaragoza	50189	Nonaspe	Mujeres	2010	16
50	Zaragoza	50190	Novallas	Hombres	2010	25
50	Zaragoza	50190	Novallas	Mujeres	2010	20
50	Zaragoza	50191	Novillas	Hombres	2010	13
50	Zaragoza	50191	Novillas	Mujeres	2010	19
50	Zaragoza	50192	Nuévalos	Hombres	2010	15
50	Zaragoza	50192	Nuévalos	Mujeres	2010	22
50	Zaragoza	50193	Nuez de Ebro	Hombres	2010	16
50	Zaragoza	50193	Nuez de Ebro	Mujeres	2010	14
50	Zaragoza	50194	Olvés	Mujeres	2010	5
50	Zaragoza	50196	Orera	Mujeres	2010	1
50	Zaragoza	50197	Orés	Mujeres	2010	1
50	Zaragoza	50198	Oseja	Hombres	2010	2
50	Zaragoza	50198	Oseja	Mujeres	2010	4
50	Zaragoza	50199	Osera de Ebro	Hombres	2010	14
50	Zaragoza	50199	Osera de Ebro	Mujeres	2010	25
50	Zaragoza	50200	Paniza	Hombres	2010	11
50	Zaragoza	50200	Paniza	Mujeres	2010	8
50	Zaragoza	50201	Paracuellos de Jiloca	Hombres	2010	15
50	Zaragoza	50201	Paracuellos de Jiloca	Mujeres	2010	18
50	Zaragoza	50202	Paracuellos de la Ribera	Hombres	2010	3
50	Zaragoza	50202	Paracuellos de la Ribera	Mujeres	2010	1
50	Zaragoza	50203	Pastriz	Hombres	2010	32
50	Zaragoza	50203	Pastriz	Mujeres	2010	30
50	Zaragoza	50204	Pedrola	Hombres	2010	59
50	Zaragoza	50204	Pedrola	Mujeres	2010	63
50	Zaragoza	50205	Pedrosas (Las)	Hombres	2010	2
50	Zaragoza	50205	Pedrosas (Las)	Mujeres	2010	3
50	Zaragoza	50206	Perdiguera	Hombres	2010	11
50	Zaragoza	50206	Perdiguera	Mujeres	2010	17
50	Zaragoza	50207	Piedratajada	Hombres	2010	3
50	Zaragoza	50207	Piedratajada	Mujeres	2010	3
50	Zaragoza	50208	Pina de Ebro	Hombres	2010	51
50	Zaragoza	50208	Pina de Ebro	Mujeres	2010	39
50	Zaragoza	50209	Pinseque	Hombres	2010	79
50	Zaragoza	50209	Pinseque	Mujeres	2010	98
50	Zaragoza	50211	Plasencia de Jalón	Hombres	2010	12
50	Zaragoza	50211	Plasencia de Jalón	Mujeres	2010	9
50	Zaragoza	50213	Plenas	Hombres	2010	5
50	Zaragoza	50213	Plenas	Mujeres	2010	3
50	Zaragoza	50214	Pomer	Hombres	2010	1
50	Zaragoza	50216	Pozuelo de Aragón	Hombres	2010	3
50	Zaragoza	50216	Pozuelo de Aragón	Mujeres	2010	2
50	Zaragoza	50217	Pradilla de Ebro	Hombres	2010	9
50	Zaragoza	50217	Pradilla de Ebro	Mujeres	2010	7
50	Zaragoza	50218	Puebla de Albortón	Hombres	2010	3
50	Zaragoza	50218	Puebla de Albortón	Mujeres	2010	5
50	Zaragoza	50219	Puebla de Alfindén (La)	Hombres	2010	142
50	Zaragoza	50219	Puebla de Alfindén (La)	Mujeres	2010	119
50	Zaragoza	50220	Puendeluna	Hombres	2010	4
50	Zaragoza	50220	Puendeluna	Mujeres	2010	3
50	Zaragoza	50221	Purujosa	Hombres	2010	4
50	Zaragoza	50222	Quinto	Hombres	2010	24
50	Zaragoza	50222	Quinto	Mujeres	2010	31
50	Zaragoza	50223	Remolinos	Hombres	2010	19
50	Zaragoza	50223	Remolinos	Mujeres	2010	18
50	Zaragoza	50224	Retascón	Hombres	2010	1
50	Zaragoza	50224	Retascón	Mujeres	2010	3
50	Zaragoza	50225	Ricla	Hombres	2010	434
50	Zaragoza	50225	Ricla	Mujeres	2010	248
50	Zaragoza	50227	Romanos	Hombres	2010	1
50	Zaragoza	50228	Rueda de Jalón	Hombres	2010	3
50	Zaragoza	50228	Rueda de Jalón	Mujeres	2010	4
50	Zaragoza	50229	Ruesca	Hombres	2010	2
50	Zaragoza	50230	Sádaba	Hombres	2010	32
50	Zaragoza	50230	Sádaba	Mujeres	2010	41
50	Zaragoza	50231	Salillas de Jalón	Hombres	2010	8
50	Zaragoza	50231	Salillas de Jalón	Mujeres	2010	6
50	Zaragoza	50232	Salvatierra de Esca	Hombres	2010	7
50	Zaragoza	50232	Salvatierra de Esca	Mujeres	2010	6
50	Zaragoza	50233	Samper del Salz	Hombres	2010	7
50	Zaragoza	50233	Samper del Salz	Mujeres	2010	10
50	Zaragoza	50234	San Martín de la Virgen de Moncayo	Hombres	2010	7
50	Zaragoza	50234	San Martín de la Virgen de Moncayo	Mujeres	2010	8
50	Zaragoza	50235	San Mateo de Gállego	Hombres	2010	69
50	Zaragoza	50235	San Mateo de Gállego	Mujeres	2010	75
50	Zaragoza	50236	Santa Cruz de Grío	Hombres	2010	8
50	Zaragoza	50236	Santa Cruz de Grío	Mujeres	2010	3
50	Zaragoza	50237	Santa Cruz de Moncayo	Hombres	2010	3
50	Zaragoza	50237	Santa Cruz de Moncayo	Mujeres	2010	3
50	Zaragoza	50238	Santa Eulalia de Gállego	Hombres	2010	2
50	Zaragoza	50238	Santa Eulalia de Gállego	Mujeres	2010	1
50	Zaragoza	50239	Santed	Hombres	2010	1
50	Zaragoza	50239	Santed	Mujeres	2010	1
50	Zaragoza	50240	Sástago	Hombres	2010	14
50	Zaragoza	50240	Sástago	Mujeres	2010	19
50	Zaragoza	50241	Saviñán	Hombres	2010	19
50	Zaragoza	50241	Saviñán	Mujeres	2010	18
50	Zaragoza	50242	Sediles	Mujeres	2010	2
50	Zaragoza	50243	Sestrica	Hombres	2010	9
50	Zaragoza	50243	Sestrica	Mujeres	2010	2
50	Zaragoza	50244	Sierra de Luna	Hombres	2010	6
50	Zaragoza	50244	Sierra de Luna	Mujeres	2010	5
50	Zaragoza	50245	Sigüés	Hombres	2010	2
50	Zaragoza	50245	Sigüés	Mujeres	2010	1
50	Zaragoza	50246	Sisamón	Hombres	2010	1
50	Zaragoza	50247	Sobradiel	Hombres	2010	36
50	Zaragoza	50247	Sobradiel	Mujeres	2010	23
50	Zaragoza	50248	Sos del Rey Católico	Hombres	2010	9
50	Zaragoza	50248	Sos del Rey Católico	Mujeres	2010	14
50	Zaragoza	50249	Tabuenca	Hombres	2010	12
50	Zaragoza	50249	Tabuenca	Mujeres	2010	12
50	Zaragoza	50250	Talamantes	Hombres	2010	2
50	Zaragoza	50250	Talamantes	Mujeres	2010	2
50	Zaragoza	50251	Tarazona	Hombres	2010	163
50	Zaragoza	50251	Tarazona	Mujeres	2010	147
50	Zaragoza	50252	Tauste	Hombres	2010	121
50	Zaragoza	50252	Tauste	Mujeres	2010	142
50	Zaragoza	50253	Terrer	Hombres	2010	7
50	Zaragoza	50253	Terrer	Mujeres	2010	10
50	Zaragoza	50254	Tierga	Hombres	2010	3
50	Zaragoza	50254	Tierga	Mujeres	2010	3
50	Zaragoza	50255	Tobed	Hombres	2010	7
50	Zaragoza	50255	Tobed	Mujeres	2010	4
50	Zaragoza	50256	Torralba de los Frailes	Hombres	2010	1
50	Zaragoza	50256	Torralba de los Frailes	Mujeres	2010	2
50	Zaragoza	50257	Torralba de Ribota	Hombres	2010	3
50	Zaragoza	50257	Torralba de Ribota	Mujeres	2010	2
50	Zaragoza	50258	Torralbilla	Hombres	2010	2
50	Zaragoza	50258	Torralbilla	Mujeres	2010	2
50	Zaragoza	50259	Torrehermosa	Mujeres	2010	2
50	Zaragoza	50260	Torrelapaja	Hombres	2010	1
50	Zaragoza	50261	Torrellas	Hombres	2010	3
50	Zaragoza	50261	Torrellas	Mujeres	2010	7
50	Zaragoza	50262	Torres de Berrellén	Hombres	2010	22
50	Zaragoza	50262	Torres de Berrellén	Mujeres	2010	15
50	Zaragoza	50263	Torrijo de la Cañada	Hombres	2010	9
50	Zaragoza	50263	Torrijo de la Cañada	Mujeres	2010	5
50	Zaragoza	50264	Tosos	Hombres	2010	10
50	Zaragoza	50264	Tosos	Mujeres	2010	8
50	Zaragoza	50265	Trasmoz	Hombres	2010	5
50	Zaragoza	50265	Trasmoz	Mujeres	2010	2
50	Zaragoza	50266	Trasobares	Hombres	2010	4
50	Zaragoza	50266	Trasobares	Mujeres	2010	2
50	Zaragoza	50267	Uncastillo	Hombres	2010	9
50	Zaragoza	50267	Uncastillo	Mujeres	2010	12
50	Zaragoza	50268	Undués de Lerda	Hombres	2010	1
50	Zaragoza	50268	Undués de Lerda	Mujeres	2010	1
50	Zaragoza	50269	Urrea de Jalón	Hombres	2010	12
50	Zaragoza	50269	Urrea de Jalón	Mujeres	2010	16
50	Zaragoza	50270	Urriés	Hombres	2010	2
50	Zaragoza	50270	Urriés	Mujeres	2010	1
50	Zaragoza	50271	Used	Hombres	2010	4
50	Zaragoza	50271	Used	Mujeres	2010	4
50	Zaragoza	50272	Utebo	Hombres	2010	523
50	Zaragoza	50272	Utebo	Mujeres	2010	479
50	Zaragoza	50273	Valdehorna	Hombres	2010	2
50	Zaragoza	50273	Valdehorna	Mujeres	2010	2
50	Zaragoza	50274	Val de San Martín	Hombres	2010	2
50	Zaragoza	50274	Val de San Martín	Mujeres	2010	1
50	Zaragoza	50275	Valmadrid	Hombres	2010	7
50	Zaragoza	50275	Valmadrid	Mujeres	2010	8
50	Zaragoza	50276	Valpalmas	Hombres	2010	2
50	Zaragoza	50276	Valpalmas	Mujeres	2010	1
50	Zaragoza	50277	Valtorres	Hombres	2010	16
50	Zaragoza	50277	Valtorres	Mujeres	2010	8
50	Zaragoza	50278	Velilla de Ebro	Hombres	2010	8
50	Zaragoza	50278	Velilla de Ebro	Mujeres	2010	5
50	Zaragoza	50279	Velilla de Jiloca	Hombres	2010	1
50	Zaragoza	50279	Velilla de Jiloca	Mujeres	2010	2
50	Zaragoza	50280	Vera de Moncayo	Hombres	2010	16
50	Zaragoza	50280	Vera de Moncayo	Mujeres	2010	9
50	Zaragoza	50281	Vierlas	Hombres	2010	5
50	Zaragoza	50281	Vierlas	Mujeres	2010	4
50	Zaragoza	50282	Vilueña (La)	Hombres	2010	2
50	Zaragoza	50282	Vilueña (La)	Mujeres	2010	6
50	Zaragoza	50283	Villadoz	Mujeres	2010	1
50	Zaragoza	50284	Villafeliche	Hombres	2010	1
50	Zaragoza	50284	Villafeliche	Mujeres	2010	3
50	Zaragoza	50285	Villafranca de Ebro	Hombres	2010	25
50	Zaragoza	50285	Villafranca de Ebro	Mujeres	2010	22
50	Zaragoza	50286	Villalba de Perejil	Hombres	2010	5
50	Zaragoza	50286	Villalba de Perejil	Mujeres	2010	3
50	Zaragoza	50287	Villalengua	Hombres	2010	2
50	Zaragoza	50287	Villalengua	Mujeres	2010	3
50	Zaragoza	50288	Villanueva de Gállego	Hombres	2010	79
50	Zaragoza	50288	Villanueva de Gállego	Mujeres	2010	95
50	Zaragoza	50289	Villanueva de Jiloca	Hombres	2010	7
50	Zaragoza	50289	Villanueva de Jiloca	Mujeres	2010	2
50	Zaragoza	50290	Villanueva de Huerva	Hombres	2010	12
50	Zaragoza	50290	Villanueva de Huerva	Mujeres	2010	4
50	Zaragoza	50291	Villar de los Navarros	Hombres	2010	1
50	Zaragoza	50291	Villar de los Navarros	Mujeres	2010	3
50	Zaragoza	50292	Villarreal de Huerva	Hombres	2010	3
50	Zaragoza	50292	Villarreal de Huerva	Mujeres	2010	2
50	Zaragoza	50293	Villarroya de la Sierra	Hombres	2010	9
50	Zaragoza	50293	Villarroya de la Sierra	Mujeres	2010	6
50	Zaragoza	50294	Villarroya del Campo	Hombres	2010	1
50	Zaragoza	50294	Villarroya del Campo	Mujeres	2010	2
50	Zaragoza	50295	Vistabella	Hombres	2010	1
50	Zaragoza	50296	Zaida (La)	Hombres	2010	7
50	Zaragoza	50296	Zaida (La)	Mujeres	2010	6
50	Zaragoza	50297	Zaragoza	Hombres	2010	9831
50	Zaragoza	50297	Zaragoza	Mujeres	2010	8262
50	Zaragoza	50298	Zuera	Hombres	2010	150
50	Zaragoza	50298	Zuera	Mujeres	2010	151
50	Zaragoza	50901	Biel	Hombres	2010	9
50	Zaragoza	50901	Biel	Mujeres	2010	7
50	Zaragoza	50902	Marracos	Hombres	2010	1
50	Zaragoza	50902	Marracos	Mujeres	2010	6
50	Zaragoza	50903	Villamayor de Gállego	Hombres	2010	66
50	Zaragoza	50903	Villamayor de Gállego	Mujeres	2010	61
22	Huesca	22001	Abiego	Hombres	2009	9
22	Huesca	22001	Abiego	Mujeres	2009	10
22	Huesca	22002	Abizanda	Hombres	2009	3
22	Huesca	22002	Abizanda	Mujeres	2009	2
22	Huesca	22003	Adahuesca	Hombres	2009	4
22	Huesca	22003	Adahuesca	Mujeres	2009	4
22	Huesca	22004	Agüero	Hombres	2009	2
22	Huesca	22004	Agüero	Mujeres	2009	1
22	Huesca	22006	Aísa	Hombres	2009	17
22	Huesca	22006	Aísa	Mujeres	2009	17
22	Huesca	22007	Albalate de Cinca	Hombres	2009	17
22	Huesca	22007	Albalate de Cinca	Mujeres	2009	14
22	Huesca	22008	Albalatillo	Hombres	2009	5
22	Huesca	22008	Albalatillo	Mujeres	2009	6
22	Huesca	22009	Albelda	Hombres	2009	18
22	Huesca	22009	Albelda	Mujeres	2009	10
22	Huesca	22011	Albero Alto	Hombres	2009	1
22	Huesca	22012	Albero Bajo	Hombres	2009	3
22	Huesca	22012	Albero Bajo	Mujeres	2009	3
22	Huesca	22013	Alberuela de Tubo	Hombres	2009	4
22	Huesca	22013	Alberuela de Tubo	Mujeres	2009	6
22	Huesca	22014	Alcalá de Gurrea	Hombres	2009	4
22	Huesca	22014	Alcalá de Gurrea	Mujeres	2009	3
22	Huesca	22015	Alcalá del Obispo	Hombres	2009	29
22	Huesca	22015	Alcalá del Obispo	Mujeres	2009	11
22	Huesca	22016	Alcampell	Hombres	2009	12
22	Huesca	22016	Alcampell	Mujeres	2009	15
22	Huesca	22017	Alcolea de Cinca	Hombres	2009	17
22	Huesca	22017	Alcolea de Cinca	Mujeres	2009	25
22	Huesca	22018	Alcubierre	Hombres	2009	5
22	Huesca	22018	Alcubierre	Mujeres	2009	7
22	Huesca	22019	Alerre	Hombres	2009	6
22	Huesca	22019	Alerre	Mujeres	2009	6
22	Huesca	22020	Alfántega	Hombres	2009	5
22	Huesca	22020	Alfántega	Mujeres	2009	8
22	Huesca	22021	Almudévar	Hombres	2009	52
22	Huesca	22021	Almudévar	Mujeres	2009	45
22	Huesca	22022	Almunia de San Juan	Hombres	2009	11
22	Huesca	22022	Almunia de San Juan	Mujeres	2009	9
22	Huesca	22023	Almuniente	Hombres	2009	5
22	Huesca	22023	Almuniente	Mujeres	2009	21
22	Huesca	22024	Alquézar	Hombres	2009	4
22	Huesca	22024	Alquézar	Mujeres	2009	10
22	Huesca	22025	Altorricón	Hombres	2009	41
22	Huesca	22025	Altorricón	Mujeres	2009	29
22	Huesca	22027	Angüés	Hombres	2009	7
22	Huesca	22027	Angüés	Mujeres	2009	5
22	Huesca	22028	Ansó	Hombres	2009	9
22	Huesca	22028	Ansó	Mujeres	2009	8
22	Huesca	22029	Antillón	Hombres	2009	2
22	Huesca	22029	Antillón	Mujeres	2009	5
22	Huesca	22032	Aragüés del Puerto	Hombres	2009	2
22	Huesca	22032	Aragüés del Puerto	Mujeres	2009	3
22	Huesca	22035	Arén	Hombres	2009	10
22	Huesca	22035	Arén	Mujeres	2009	10
22	Huesca	22036	Argavieso	Hombres	2009	1
22	Huesca	22036	Argavieso	Mujeres	2009	4
22	Huesca	22037	Arguis	Hombres	2009	2
22	Huesca	22037	Arguis	Mujeres	2009	2
22	Huesca	22039	Ayerbe	Hombres	2009	24
22	Huesca	22039	Ayerbe	Mujeres	2009	26
22	Huesca	22040	Azanuy-Alins	Hombres	2009	10
22	Huesca	22040	Azanuy-Alins	Mujeres	2009	9
22	Huesca	22041	Azara	Hombres	2009	1
22	Huesca	22041	Azara	Mujeres	2009	3
22	Huesca	22042	Azlor	Hombres	2009	2
22	Huesca	22042	Azlor	Mujeres	2009	3
22	Huesca	22043	Baells	Hombres	2009	3
22	Huesca	22044	Bailo	Hombres	2009	1
22	Huesca	22044	Bailo	Mujeres	2009	2
22	Huesca	22045	Baldellou	Hombres	2009	2
22	Huesca	22045	Baldellou	Mujeres	2009	3
22	Huesca	22046	Ballobar	Hombres	2009	12
22	Huesca	22046	Ballobar	Mujeres	2009	10
22	Huesca	22047	Banastás	Hombres	2009	9
22	Huesca	22047	Banastás	Mujeres	2009	5
22	Huesca	22048	Barbastro	Hombres	2009	267
22	Huesca	22048	Barbastro	Mujeres	2009	202
22	Huesca	22049	Barbués	Mujeres	2009	4
22	Huesca	22051	Bárcabo	Hombres	2009	2
22	Huesca	22052	Belver de Cinca	Hombres	2009	38
22	Huesca	22052	Belver de Cinca	Mujeres	2009	57
22	Huesca	22053	Benabarre	Hombres	2009	19
22	Huesca	22053	Benabarre	Mujeres	2009	25
22	Huesca	22054	Benasque	Hombres	2009	103
22	Huesca	22054	Benasque	Mujeres	2009	92
22	Huesca	22055	Berbegal	Hombres	2009	9
22	Huesca	22055	Berbegal	Mujeres	2009	6
22	Huesca	22057	Bielsa	Hombres	2009	13
22	Huesca	22057	Bielsa	Mujeres	2009	15
22	Huesca	22058	Bierge	Hombres	2009	9
22	Huesca	22058	Bierge	Mujeres	2009	7
22	Huesca	22059	Biescas	Hombres	2009	75
22	Huesca	22059	Biescas	Mujeres	2009	55
22	Huesca	22060	Binaced	Hombres	2009	31
22	Huesca	22060	Binaced	Mujeres	2009	16
22	Huesca	22061	Binéfar	Hombres	2009	264
22	Huesca	22061	Binéfar	Mujeres	2009	169
22	Huesca	22062	Bisaurri	Hombres	2009	9
22	Huesca	22062	Bisaurri	Mujeres	2009	4
22	Huesca	22063	Biscarrués	Hombres	2009	7
22	Huesca	22063	Biscarrués	Mujeres	2009	2
22	Huesca	22064	Blecua y Torres	Hombres	2009	4
22	Huesca	22064	Blecua y Torres	Mujeres	2009	3
22	Huesca	22066	Boltaña	Hombres	2009	26
22	Huesca	22066	Boltaña	Mujeres	2009	30
22	Huesca	22067	Bonansa	Hombres	2009	2
22	Huesca	22067	Bonansa	Mujeres	2009	1
22	Huesca	22068	Borau	Mujeres	2009	1
22	Huesca	22069	Broto	Hombres	2009	11
22	Huesca	22069	Broto	Mujeres	2009	11
22	Huesca	22072	Caldearenas	Hombres	2009	3
22	Huesca	22072	Caldearenas	Mujeres	2009	4
22	Huesca	22074	Campo	Hombres	2009	7
22	Huesca	22074	Campo	Mujeres	2009	8
22	Huesca	22075	Camporrells	Hombres	2009	5
22	Huesca	22075	Camporrells	Mujeres	2009	2
22	Huesca	22076	Canal de Berdún	Hombres	2009	4
22	Huesca	22076	Canal de Berdún	Mujeres	2009	3
22	Huesca	22077	Candasnos	Hombres	2009	5
22	Huesca	22077	Candasnos	Mujeres	2009	3
22	Huesca	22078	Canfranc	Hombres	2009	28
22	Huesca	22078	Canfranc	Mujeres	2009	21
22	Huesca	22079	Capdesaso	Hombres	2009	3
22	Huesca	22079	Capdesaso	Mujeres	2009	3
22	Huesca	22080	Capella	Hombres	2009	13
22	Huesca	22080	Capella	Mujeres	2009	8
22	Huesca	22081	Casbas de Huesca	Hombres	2009	4
22	Huesca	22081	Casbas de Huesca	Mujeres	2009	6
22	Huesca	22082	Castejón del Puente	Hombres	2009	22
22	Huesca	22082	Castejón del Puente	Mujeres	2009	12
22	Huesca	22083	Castejón de Monegros	Hombres	2009	7
22	Huesca	22083	Castejón de Monegros	Mujeres	2009	7
22	Huesca	22084	Castejón de Sos	Hombres	2009	37
22	Huesca	22084	Castejón de Sos	Mujeres	2009	43
22	Huesca	22085	Castelflorite	Hombres	2009	5
22	Huesca	22085	Castelflorite	Mujeres	2009	3
22	Huesca	22086	Castiello de Jaca	Hombres	2009	8
22	Huesca	22086	Castiello de Jaca	Mujeres	2009	7
22	Huesca	22087	Castigaleu	Hombres	2009	2
22	Huesca	22087	Castigaleu	Mujeres	2009	4
22	Huesca	22088	Castillazuelo	Hombres	2009	5
22	Huesca	22088	Castillazuelo	Mujeres	2009	6
22	Huesca	22089	Castillonroy	Hombres	2009	5
22	Huesca	22089	Castillonroy	Mujeres	2009	5
22	Huesca	22090	Colungo	Hombres	2009	4
22	Huesca	22090	Colungo	Mujeres	2009	6
22	Huesca	22094	Chalamera	Hombres	2009	3
22	Huesca	22094	Chalamera	Mujeres	2009	2
22	Huesca	22095	Chía	Hombres	2009	2
22	Huesca	22095	Chía	Mujeres	2009	3
22	Huesca	22096	Chimillas	Hombres	2009	2
22	Huesca	22099	Esplús	Hombres	2009	11
22	Huesca	22099	Esplús	Mujeres	2009	7
22	Huesca	22102	Estada	Hombres	2009	7
22	Huesca	22102	Estada	Mujeres	2009	6
22	Huesca	22103	Estadilla	Hombres	2009	22
22	Huesca	22103	Estadilla	Mujeres	2009	14
22	Huesca	22105	Estopiñán del Castillo	Hombres	2009	5
22	Huesca	22105	Estopiñán del Castillo	Mujeres	2009	8
22	Huesca	22106	Fago	Hombres	2009	1
22	Huesca	22106	Fago	Mujeres	2009	4
22	Huesca	22107	Fanlo	Hombres	2009	4
22	Huesca	22107	Fanlo	Mujeres	2009	7
22	Huesca	22109	Fiscal	Hombres	2009	12
22	Huesca	22109	Fiscal	Mujeres	2009	13
22	Huesca	22110	Fonz	Hombres	2009	8
22	Huesca	22110	Fonz	Mujeres	2009	16
22	Huesca	22111	Foradada del Toscar	Hombres	2009	7
22	Huesca	22111	Foradada del Toscar	Mujeres	2009	5
22	Huesca	22112	Fraga	Hombres	2009	309
22	Huesca	22112	Fraga	Mujeres	2009	219
22	Huesca	22113	Fueva (La)	Hombres	2009	11
22	Huesca	22113	Fueva (La)	Mujeres	2009	14
22	Huesca	22114	Gistaín	Hombres	2009	1
22	Huesca	22114	Gistaín	Mujeres	2009	3
22	Huesca	22115	Grado (El)	Hombres	2009	18
22	Huesca	22115	Grado (El)	Mujeres	2009	12
22	Huesca	22116	Grañén	Hombres	2009	44
22	Huesca	22116	Grañén	Mujeres	2009	51
22	Huesca	22117	Graus	Hombres	2009	79
22	Huesca	22117	Graus	Mujeres	2009	57
22	Huesca	22119	Gurrea de Gállego	Hombres	2009	43
22	Huesca	22119	Gurrea de Gállego	Mujeres	2009	31
22	Huesca	22124	Huerto	Hombres	2009	5
22	Huesca	22124	Huerto	Mujeres	2009	11
22	Huesca	22125	Huesca	Hombres	2009	974
22	Huesca	22125	Huesca	Mujeres	2009	786
22	Huesca	22126	Ibieca	Hombres	2009	2
22	Huesca	22126	Ibieca	Mujeres	2009	1
22	Huesca	22127	Igriés	Hombres	2009	12
22	Huesca	22127	Igriés	Mujeres	2009	10
22	Huesca	22128	Ilche	Hombres	2009	4
22	Huesca	22128	Ilche	Mujeres	2009	6
22	Huesca	22129	Isábena	Hombres	2009	18
22	Huesca	22129	Isábena	Mujeres	2009	9
22	Huesca	22130	Jaca	Hombres	2009	349
22	Huesca	22130	Jaca	Mujeres	2009	299
22	Huesca	22131	Jasa	Hombres	2009	2
22	Huesca	22131	Jasa	Mujeres	2009	6
22	Huesca	22133	Labuerda	Hombres	2009	2
22	Huesca	22133	Labuerda	Mujeres	2009	3
22	Huesca	22135	Laluenga	Hombres	2009	4
22	Huesca	22135	Laluenga	Mujeres	2009	4
22	Huesca	22136	Lalueza	Hombres	2009	29
22	Huesca	22136	Lalueza	Mujeres	2009	21
22	Huesca	22137	Lanaja	Hombres	2009	20
22	Huesca	22137	Lanaja	Mujeres	2009	34
22	Huesca	22139	Laperdiguera	Hombres	2009	3
22	Huesca	22141	Lascellas-Ponzano	Hombres	2009	3
22	Huesca	22141	Lascellas-Ponzano	Mujeres	2009	2
22	Huesca	22142	Lascuarre	Hombres	2009	5
22	Huesca	22142	Lascuarre	Mujeres	2009	4
22	Huesca	22143	Laspaúles	Hombres	2009	16
22	Huesca	22143	Laspaúles	Mujeres	2009	9
22	Huesca	22144	Laspuña	Hombres	2009	10
22	Huesca	22144	Laspuña	Mujeres	2009	2
22	Huesca	22149	Loarre	Hombres	2009	5
22	Huesca	22149	Loarre	Mujeres	2009	6
22	Huesca	22150	Loporzano	Hombres	2009	7
22	Huesca	22150	Loporzano	Mujeres	2009	10
22	Huesca	22151	Loscorrales	Hombres	2009	2
22	Huesca	22151	Loscorrales	Mujeres	2009	1
22	Huesca	22155	Monesma y Cajigar	Hombres	2009	2
22	Huesca	22155	Monesma y Cajigar	Mujeres	2009	2
22	Huesca	22156	Monflorite-Lascasas	Hombres	2009	13
22	Huesca	22156	Monflorite-Lascasas	Mujeres	2009	8
22	Huesca	22157	Montanuy	Hombres	2009	7
22	Huesca	22157	Montanuy	Mujeres	2009	10
22	Huesca	22158	Monzón	Hombres	2009	328
22	Huesca	22158	Monzón	Mujeres	2009	301
22	Huesca	22160	Naval	Hombres	2009	3
22	Huesca	22160	Naval	Mujeres	2009	7
22	Huesca	22162	Novales	Hombres	2009	3
22	Huesca	22162	Novales	Mujeres	2009	4
22	Huesca	22163	Nueno	Hombres	2009	16
22	Huesca	22163	Nueno	Mujeres	2009	13
22	Huesca	22164	Olvena	Hombres	2009	2
22	Huesca	22164	Olvena	Mujeres	2009	2
22	Huesca	22165	Ontiñena	Hombres	2009	12
22	Huesca	22165	Ontiñena	Mujeres	2009	12
22	Huesca	22167	Osso de Cinca	Hombres	2009	56
22	Huesca	22167	Osso de Cinca	Mujeres	2009	58
22	Huesca	22170	Panticosa	Hombres	2009	24
22	Huesca	22170	Panticosa	Mujeres	2009	18
22	Huesca	22172	Peñalba	Hombres	2009	6
22	Huesca	22172	Peñalba	Mujeres	2009	12
22	Huesca	22173	Peñas de Riglos (Las)	Hombres	2009	4
22	Huesca	22173	Peñas de Riglos (Las)	Mujeres	2009	2
22	Huesca	22174	Peralta de Alcofea	Hombres	2009	15
22	Huesca	22174	Peralta de Alcofea	Mujeres	2009	17
22	Huesca	22175	Peralta de Calasanz	Hombres	2009	7
22	Huesca	22175	Peralta de Calasanz	Mujeres	2009	6
22	Huesca	22176	Peraltilla	Hombres	2009	3
22	Huesca	22177	Perarrúa	Hombres	2009	3
22	Huesca	22177	Perarrúa	Mujeres	2009	1
22	Huesca	22178	Pertusa	Hombres	2009	2
22	Huesca	22181	Piracés	Hombres	2009	3
22	Huesca	22182	Plan	Hombres	2009	5
22	Huesca	22182	Plan	Mujeres	2009	5
22	Huesca	22184	Poleñino	Hombres	2009	1
22	Huesca	22184	Poleñino	Mujeres	2009	1
22	Huesca	22186	Pozán de Vero	Hombres	2009	5
22	Huesca	22186	Pozán de Vero	Mujeres	2009	8
