Mes nombre	Año	Mes y año	Mes (código)	Comarca código	Comarca nombre	Sexo	Temporalidad	Días duración contrato	Número de contratos	Duración contrato	Duración contrato * 1.00 / Número de contratos
Julio	2018	Julio 2018	201807	19	Bajo Aragón-Caspe / Baix Aragó-Casp	Mujeres	Temporal	0	269	0	0
Julio	2018	Julio 2018	201807	19	Bajo Aragón-Caspe / Baix Aragó-Casp	Mujeres	Temporal	1	263	7890	30
Julio	2018	Julio 2018	201807	20	Comunidad de Calatayud	Hombres	Temporal	0	1394	0	0
Julio	2018	Julio 2018	201807	20	Comunidad de Calatayud	Hombres	Temporal	1	671	19039	28,37406855439642324888226527570789865872
Julio	2018	Julio 2018	201807	20	Comunidad de Calatayud	Mujeres	Temporal	0	649	0	0
Julio	2018	Julio 2018	201807	20	Comunidad de Calatayud	Mujeres	Temporal	1	476	14095	29,6113445378151260504201680672268907563
Julio	2018	Julio 2018	201807	21	Campo de Cariñena	Hombres	Temporal	0	299	0	0
Julio	2018	Julio 2018	201807	21	Campo de Cariñena	Hombres	Temporal	1	400	30405	76,0125
Julio	2018	Julio 2018	201807	21	Campo de Cariñena	Mujeres	Temporal	0	137	0	0
Julio	2018	Julio 2018	201807	21	Campo de Cariñena	Mujeres	Temporal	1	173	5096	29,45664739884393063583815028901734104046
Julio	2018	Julio 2018	201807	22	Campo de Belchite	Hombres	Temporal	0	16	0	0
Julio	2018	Julio 2018	201807	22	Campo de Belchite	Hombres	Temporal	1	14	924	66
Julio	2018	Julio 2018	201807	22	Campo de Belchite	Mujeres	Temporal	0	5	0	0
Julio	2018	Julio 2018	201807	22	Campo de Belchite	Mujeres	Temporal	1	31	1131	36,48387096774193548387096774193548387097
Julio	2018	Julio 2018	201807	23	Bajo Martín	Hombres	Temporal	0	64	0	0
Julio	2018	Julio 2018	201807	23	Bajo Martín	Hombres	Temporal	1	98	11126	113,530612244897959183673469387755102041
Julio	2018	Julio 2018	201807	23	Bajo Martín	Mujeres	Temporal	0	25	0	0
Julio	2018	Julio 2018	201807	23	Bajo Martín	Mujeres	Temporal	1	33	757	22,93939393939393939393939393939393939394
Julio	2018	Julio 2018	201807	24	Campo de Daroca	Hombres	Temporal	0	39	0	0
Julio	2018	Julio 2018	201807	24	Campo de Daroca	Hombres	Temporal	1	27	1108	41,03703703703703703703703703703703703704
Julio	2018	Julio 2018	201807	24	Campo de Daroca	Mujeres	Temporal	0	19	0	0
Julio	2018	Julio 2018	201807	24	Campo de Daroca	Mujeres	Temporal	1	30	1978	65,93333333333333333333333333333333333333
Julio	2018	Julio 2018	201807	25	Jiloca	Hombres	Temporal	0	38	0	0
Julio	2018	Julio 2018	201807	25	Jiloca	Hombres	Temporal	1	79	6758	85,54430379746835443037974683544303797468
Julio	2018	Julio 2018	201807	25	Jiloca	Mujeres	Temporal	0	41	0	0
Julio	2018	Julio 2018	201807	25	Jiloca	Mujeres	Temporal	1	80	3930	49,125
Julio	2018	Julio 2018	201807	26	Cuencas Mineras	Hombres	Temporal	0	42	0	0
Julio	2018	Julio 2018	201807	26	Cuencas Mineras	Hombres	Temporal	1	58	3314	57,13793103448275862068965517241379310345
Julio	2018	Julio 2018	201807	26	Cuencas Mineras	Mujeres	Temporal	0	21	0	0
Julio	2018	Julio 2018	201807	26	Cuencas Mineras	Mujeres	Temporal	1	113	4179	36,98230088495575221238938053097345132743
Julio	2018	Julio 2018	201807	27	Andorra-Sierra de Arcos	Hombres	Temporal	0	39	0	0
Julio	2018	Julio 2018	201807	27	Andorra-Sierra de Arcos	Hombres	Temporal	1	76	2283	30,03947368421052631578947368421052631579
Julio	2018	Julio 2018	201807	27	Andorra-Sierra de Arcos	Mujeres	Temporal	0	33	0	0
Julio	2018	Julio 2018	201807	27	Andorra-Sierra de Arcos	Mujeres	Temporal	1	104	3083	29,64423076923076923076923076923076923077
Julio	2018	Julio 2018	201807	28	Bajo Aragón	Hombres	Temporal	0	267	0	0
Julio	2018	Julio 2018	201807	28	Bajo Aragón	Hombres	Temporal	1	321	9100	28,34890965732087227414330218068535825545
Julio	2018	Julio 2018	201807	28	Bajo Aragón	Mujeres	Temporal	0	191	0	0
Julio	2018	Julio 2018	201807	28	Bajo Aragón	Mujeres	Temporal	1	240	10087	42,02916666666666666666666666666666666667
Julio	2018	Julio 2018	201807	29	Comunidad de Teruel	Hombres	Temporal	0	194	0	0
Julio	2018	Julio 2018	201807	29	Comunidad de Teruel	Hombres	Temporal	1	1060	41224	38,89056603773584905660377358490566037736
Julio	2018	Julio 2018	201807	29	Comunidad de Teruel	Mujeres	Temporal	0	157	0	0
Julio	2018	Julio 2018	201807	29	Comunidad de Teruel	Mujeres	Temporal	1	643	30099	46,81026438569206842923794712286158631415
Julio	2018	Julio 2018	201807	30	Maestrazgo	Hombres	Temporal	0	5	0	0
Julio	2018	Julio 2018	201807	30	Maestrazgo	Hombres	Temporal	1	35	1453	41,51428571428571428571428571428571428571
Julio	2018	Julio 2018	201807	30	Maestrazgo	Mujeres	Temporal	0	11	0	0
Julio	2018	Julio 2018	201807	30	Maestrazgo	Mujeres	Temporal	1	37	1327	35,86486486486486486486486486486486486486
Julio	2018	Julio 2018	201807	31	Sierra de Albarracín	Hombres	Temporal	0	21	0	0
Julio	2018	Julio 2018	201807	31	Sierra de Albarracín	Hombres	Temporal	1	59	2635	44,66101694915254237288135593220338983051
Julio	2018	Julio 2018	201807	31	Sierra de Albarracín	Mujeres	Temporal	0	20	0	0
Julio	2018	Julio 2018	201807	31	Sierra de Albarracín	Mujeres	Temporal	1	64	2959	46,234375
Julio	2018	Julio 2018	201807	32	Gúdar-Javalambre	Hombres	Temporal	0	56	0	0
Julio	2018	Julio 2018	201807	32	Gúdar-Javalambre	Hombres	Temporal	1	130	8784	67,56923076923076923076923076923076923077
Julio	2018	Julio 2018	201807	32	Gúdar-Javalambre	Mujeres	Temporal	0	43	0	0
Julio	2018	Julio 2018	201807	32	Gúdar-Javalambre	Mujeres	Temporal	1	127	5783	45,53543307086614173228346456692913385827
Julio	2018	Julio 2018	201807	33	Matarraña / Matarranya	Hombres	Temporal	0	82	0	0
Julio	2018	Julio 2018	201807	33	Matarraña / Matarranya	Hombres	Temporal	1	40	2104	52,6
Julio	2018	Julio 2018	201807	33	Matarraña / Matarranya	Mujeres	Temporal	0	51	0	0
Julio	2018	Julio 2018	201807	33	Matarraña / Matarranya	Mujeres	Temporal	1	68	1894	27,85294117647058823529411764705882352941
Junio	2018	Junio 2018	201806	01	La Jacetania	Hombres	Temporal	0	106	0	0
Junio	2018	Junio 2018	201806	01	La Jacetania	Hombres	Temporal	1	164	8471	51,65243902439024390243902439024390243902
Junio	2018	Junio 2018	201806	01	La Jacetania	Mujeres	Temporal	0	108	0	0
Junio	2018	Junio 2018	201806	01	La Jacetania	Mujeres	Temporal	1	231	10054	43,52380952380952380952380952380952380952
Junio	2018	Junio 2018	201806	02	Alto Gállego	Hombres	Temporal	0	100	0	0
Junio	2018	Junio 2018	201806	02	Alto Gállego	Hombres	Temporal	1	139	10482	75,41007194244604316546762589928057553957
Junio	2018	Junio 2018	201806	02	Alto Gállego	Mujeres	Temporal	0	69	0	0
Junio	2018	Junio 2018	201806	02	Alto Gállego	Mujeres	Temporal	1	130	5510	42,38461538461538461538461538461538461538
Junio	2018	Junio 2018	201806	03	Sobrarbe	Hombres	Temporal	0	69	0	0
Junio	2018	Junio 2018	201806	03	Sobrarbe	Hombres	Temporal	1	161	6133	38,09316770186335403726708074534161490683
Junio	2018	Junio 2018	201806	03	Sobrarbe	Mujeres	Temporal	0	75	0	0
Junio	2018	Junio 2018	201806	03	Sobrarbe	Mujeres	Temporal	1	137	5672	41,4014598540145985401459854014598540146
Junio	2018	Junio 2018	201806	04	La Ribagorza	Hombres	Temporal	0	115	0	0
Junio	2018	Junio 2018	201806	04	La Ribagorza	Hombres	Temporal	1	100	5651	56,51
Junio	2018	Junio 2018	201806	04	La Ribagorza	Mujeres	Temporal	0	122	0	0
Junio	2018	Junio 2018	201806	04	La Ribagorza	Mujeres	Temporal	1	77	3351	43,51948051948051948051948051948051948052
Junio	2018	Junio 2018	201806	05	Cinco Villas	Hombres	Temporal	0	272	0	0
Junio	2018	Junio 2018	201806	05	Cinco Villas	Hombres	Temporal	1	218	18063	82,85779816513761467889908256880733944954
Junio	2018	Junio 2018	201806	05	Cinco Villas	Mujeres	Temporal	0	102	0	0
Junio	2018	Junio 2018	201806	05	Cinco Villas	Mujeres	Temporal	1	165	11116	67,36969696969696969696969696969696969697
Junio	2018	Junio 2018	201806	06	Hoya de Huesca / Plana de Uesca	Hombres	Temporal	0	433	0	0
Junio	2018	Junio 2018	201806	06	Hoya de Huesca / Plana de Uesca	Hombres	Temporal	1	882	38948	44,15873015873015873015873015873015873016
Junio	2018	Junio 2018	201806	06	Hoya de Huesca / Plana de Uesca	Mujeres	Temporal	0	335	0	0
Junio	2018	Junio 2018	201806	06	Hoya de Huesca / Plana de Uesca	Mujeres	Temporal	1	815	39669	48,67361963190184049079754601226993865031
Junio	2018	Junio 2018	201806	07	Somontano de Barbastro	Hombres	Temporal	0	207	0	0
Junio	2018	Junio 2018	201806	07	Somontano de Barbastro	Hombres	Temporal	1	186	13282	71,40860215053763440860215053763440860215
Junio	2018	Junio 2018	201806	07	Somontano de Barbastro	Mujeres	Temporal	0	218	0	0
Junio	2018	Junio 2018	201806	07	Somontano de Barbastro	Mujeres	Temporal	1	225	10704	47,57333333333333333333333333333333333333
Junio	2018	Junio 2018	201806	08	Cinca Medio	Hombres	Temporal	0	346	0	0
Junio	2018	Junio 2018	201806	08	Cinca Medio	Hombres	Temporal	1	238	19442	81,68907563025210084033613445378151260504
Junio	2018	Junio 2018	201806	08	Cinca Medio	Mujeres	Temporal	0	148	0	0
Junio	2018	Junio 2018	201806	08	Cinca Medio	Mujeres	Temporal	1	240	13520	56,33333333333333333333333333333333333333
Junio	2018	Junio 2018	201806	09	La Litera / La Llitera	Hombres	Temporal	0	169	0	0
Junio	2018	Junio 2018	201806	09	La Litera / La Llitera	Hombres	Temporal	1	144	8991	62,4375
Junio	2018	Junio 2018	201806	09	La Litera / La Llitera	Mujeres	Temporal	0	96	0	0
Junio	2018	Junio 2018	201806	09	La Litera / La Llitera	Mujeres	Temporal	1	130	6423	49,40769230769230769230769230769230769231
Junio	2018	Junio 2018	201806	10	Los Monegros	Hombres	Temporal	0	137	0	0
Junio	2018	Junio 2018	201806	10	Los Monegros	Hombres	Temporal	1	165	11334	68,69090909090909090909090909090909090909
Junio	2018	Junio 2018	201806	10	Los Monegros	Mujeres	Temporal	0	39	0	0
Junio	2018	Junio 2018	201806	10	Los Monegros	Mujeres	Temporal	1	64	3597	56,203125
Junio	2018	Junio 2018	201806	11	Bajo Cinca / Baix Cinca	Hombres	Temporal	0	1962	0	0
Junio	2018	Junio 2018	201806	11	Bajo Cinca / Baix Cinca	Hombres	Temporal	1	436	20812	47,73394495412844036697247706422018348624
Junio	2018	Junio 2018	201806	11	Bajo Cinca / Baix Cinca	Mujeres	Temporal	0	1333	0	0
Junio	2018	Junio 2018	201806	11	Bajo Cinca / Baix Cinca	Mujeres	Temporal	1	254	7418	29,2047244094488188976377952755905511811
Junio	2018	Junio 2018	201806	12	Tarazona y el Moncayo	Hombres	Temporal	0	37	0	0
Junio	2018	Junio 2018	201806	12	Tarazona y el Moncayo	Hombres	Temporal	1	429	7011	16,34265734265734265734265734265734265734
Junio	2018	Junio 2018	201806	12	Tarazona y el Moncayo	Mujeres	Temporal	0	46	0	0
Junio	2018	Junio 2018	201806	12	Tarazona y el Moncayo	Mujeres	Temporal	1	340	5697	16,75588235294117647058823529411764705882
Junio	2018	Junio 2018	201806	13	Campo de Borja	Hombres	Temporal	0	87	0	0
Junio	2018	Junio 2018	201806	13	Campo de Borja	Hombres	Temporal	1	155	7772	50,14193548387096774193548387096774193548
Junio	2018	Junio 2018	201806	13	Campo de Borja	Mujeres	Temporal	0	70	0	0
Junio	2018	Junio 2018	201806	13	Campo de Borja	Mujeres	Temporal	1	172	5051	29,36627906976744186046511627906976744186
Junio	2018	Junio 2018	201806	14	Aranda	Hombres	Temporal	0	177	0	0
Junio	2018	Junio 2018	201806	14	Aranda	Hombres	Temporal	1	33	2122	64,3030303030303030303030303030303030303
Junio	2018	Junio 2018	201806	14	Aranda	Mujeres	Temporal	0	85	0	0
Junio	2018	Junio 2018	201806	14	Aranda	Mujeres	Temporal	1	16	3168	198
Junio	2018	Junio 2018	201806	15	Ribera Alta del Ebro	Hombres	Temporal	0	441	0	0
Junio	2018	Junio 2018	201806	15	Ribera Alta del Ebro	Hombres	Temporal	1	941	37270	39,60680127523910733262486716259298618491
Junio	2018	Junio 2018	201806	15	Ribera Alta del Ebro	Mujeres	Temporal	0	125	0	0
Junio	2018	Junio 2018	201806	15	Ribera Alta del Ebro	Mujeres	Temporal	1	565	19662	34,8
Junio	2018	Junio 2018	201806	16	Valdejalón	Hombres	Temporal	0	2715	0	0
Junio	2018	Junio 2018	201806	16	Valdejalón	Hombres	Temporal	1	1170	37298	31,87863247863247863247863247863247863248
Junio	2018	Junio 2018	201806	16	Valdejalón	Mujeres	Temporal	0	1079	0	0
Junio	2018	Junio 2018	201806	16	Valdejalón	Mujeres	Temporal	1	656	22930	34,95426829268292682926829268292682926829
Junio	2018	Junio 2018	201806	17	Central	Hombres	Temporal	0	3828	0	0
Junio	2018	Junio 2018	201806	17	Central	Hombres	Temporal	1	10685	484137	45,30996724379971923256902199344875994385
Junio	2018	Junio 2018	201806	17	Central	Mujeres	Temporal	0	3471	0	0
Junio	2018	Junio 2018	201806	17	Central	Mujeres	Temporal	1	10261	382515	37,27853035766494493714062956826819998051
Junio	2018	Junio 2018	201806	18	Ribera Baja del Ebro	Hombres	Temporal	0	102	0	0
Junio	2018	Junio 2018	201806	18	Ribera Baja del Ebro	Hombres	Temporal	1	210	7165	34,11904761904761904761904761904761904762
Junio	2018	Junio 2018	201806	18	Ribera Baja del Ebro	Mujeres	Temporal	0	53	0	0
Junio	2018	Junio 2018	201806	18	Ribera Baja del Ebro	Mujeres	Temporal	1	212	6493	30,62735849056603773584905660377358490566
Junio	2018	Junio 2018	201806	19	Bajo Aragón-Caspe / Baix Aragó-Casp	Hombres	Temporal	0	1292	0	0
Junio	2018	Junio 2018	201806	19	Bajo Aragón-Caspe / Baix Aragó-Casp	Hombres	Temporal	1	472	10681	22,62923728813559322033898305084745762712
Junio	2018	Junio 2018	201806	19	Bajo Aragón-Caspe / Baix Aragó-Casp	Mujeres	Temporal	0	514	0	0
Junio	2018	Junio 2018	201806	19	Bajo Aragón-Caspe / Baix Aragó-Casp	Mujeres	Temporal	1	132	5518	41,8030303030303030303030303030303030303
Junio	2018	Junio 2018	201806	20	Comunidad de Calatayud	Hombres	Temporal	0	950	0	0
Junio	2018	Junio 2018	201806	20	Comunidad de Calatayud	Hombres	Temporal	1	413	13883	33,61501210653753026634382566585956416465
Junio	2018	Junio 2018	201806	20	Comunidad de Calatayud	Mujeres	Temporal	0	453	0	0
Junio	2018	Junio 2018	201806	20	Comunidad de Calatayud	Mujeres	Temporal	1	355	9818	27,65633802816901408450704225352112676056
Junio	2018	Junio 2018	201806	21	Campo de Cariñena	Hombres	Temporal	0	296	0	0
Junio	2018	Junio 2018	201806	21	Campo de Cariñena	Hombres	Temporal	1	293	14520	49,55631399317406143344709897610921501706
Junio	2018	Junio 2018	201806	21	Campo de Cariñena	Mujeres	Temporal	0	89	0	0
Junio	2018	Junio 2018	201806	21	Campo de Cariñena	Mujeres	Temporal	1	182	6794	37,32967032967032967032967032967032967033
Junio	2018	Junio 2018	201806	22	Campo de Belchite	Hombres	Temporal	0	17	0	0
Junio	2018	Junio 2018	201806	22	Campo de Belchite	Hombres	Temporal	1	19	1661	87,42105263157894736842105263157894736842
Junio	2018	Junio 2018	201806	22	Campo de Belchite	Mujeres	Temporal	0	9	0	0
Junio	2018	Junio 2018	201806	22	Campo de Belchite	Mujeres	Temporal	1	38	1732	45,57894736842105263157894736842105263158
Junio	2018	Junio 2018	201806	23	Bajo Martín	Hombres	Temporal	0	125	0	0
Junio	2018	Junio 2018	201806	23	Bajo Martín	Hombres	Temporal	1	61	5473	89,72131147540983606557377049180327868852
Junio	2018	Junio 2018	201806	23	Bajo Martín	Mujeres	Temporal	0	53	0	0
Junio	2018	Junio 2018	201806	23	Bajo Martín	Mujeres	Temporal	1	38	2061	54,23684210526315789473684210526315789474
Junio	2018	Junio 2018	201806	24	Campo de Daroca	Hombres	Temporal	0	57	0	0
Junio	2018	Junio 2018	201806	24	Campo de Daroca	Hombres	Temporal	1	34	7567	222,558823529411764705882352941176470588
Junio	2018	Junio 2018	201806	24	Campo de Daroca	Mujeres	Temporal	0	39	0	0
Junio	2018	Junio 2018	201806	24	Campo de Daroca	Mujeres	Temporal	1	35	1516	43,31428571428571428571428571428571428571
Junio	2018	Junio 2018	201806	25	Jiloca	Hombres	Temporal	0	25	0	0
Junio	2018	Junio 2018	201806	25	Jiloca	Hombres	Temporal	1	62	5178	83,51612903225806451612903225806451612903
Junio	2018	Junio 2018	201806	25	Jiloca	Mujeres	Temporal	0	20	0	0
Junio	2018	Junio 2018	201806	25	Jiloca	Mujeres	Temporal	1	50	3966	79,32
Junio	2018	Junio 2018	201806	26	Cuencas Mineras	Hombres	Temporal	0	28	0	0
Junio	2018	Junio 2018	201806	26	Cuencas Mineras	Hombres	Temporal	1	56	4759	84,98214285714285714285714285714285714286
Junio	2018	Junio 2018	201806	26	Cuencas Mineras	Mujeres	Temporal	0	23	0	0
Junio	2018	Junio 2018	201806	26	Cuencas Mineras	Mujeres	Temporal	1	95	3006	31,64210526315789473684210526315789473684
Junio	2018	Junio 2018	201806	27	Andorra-Sierra de Arcos	Hombres	Temporal	0	47	0	0
Junio	2018	Junio 2018	201806	27	Andorra-Sierra de Arcos	Hombres	Temporal	1	76	3913	51,48684210526315789473684210526315789474
Junio	2018	Junio 2018	201806	27	Andorra-Sierra de Arcos	Mujeres	Temporal	0	19	0	0
Junio	2018	Junio 2018	201806	27	Andorra-Sierra de Arcos	Mujeres	Temporal	1	86	2549	29,63953488372093023255813953488372093023
Junio	2018	Junio 2018	201806	28	Bajo Aragón	Hombres	Temporal	0	285	0	0
Junio	2018	Junio 2018	201806	28	Bajo Aragón	Hombres	Temporal	1	293	11767	40,16040955631399317406143344709897610922
Junio	2018	Junio 2018	201806	28	Bajo Aragón	Mujeres	Temporal	0	194	0	0
Junio	2018	Junio 2018	201806	28	Bajo Aragón	Mujeres	Temporal	1	267	7859	29,43445692883895131086142322097378277154
Junio	2018	Junio 2018	201806	29	Comunidad de Teruel	Hombres	Temporal	0	190	0	0
Junio	2018	Junio 2018	201806	29	Comunidad de Teruel	Hombres	Temporal	1	976	37482	38,40368852459016393442622950819672131148
Junio	2018	Junio 2018	201806	29	Comunidad de Teruel	Mujeres	Temporal	0	140	0	0
Junio	2018	Junio 2018	201806	29	Comunidad de Teruel	Mujeres	Temporal	1	603	22622	37,51575456053067993366500829187396351575
Junio	2018	Junio 2018	201806	30	Maestrazgo	Hombres	Temporal	0	10	0	0
Junio	2018	Junio 2018	201806	30	Maestrazgo	Hombres	Temporal	1	26	1193	45,88461538461538461538461538461538461538
Junio	2018	Junio 2018	201806	30	Maestrazgo	Mujeres	Temporal	0	5	0	0
Junio	2018	Junio 2018	201806	30	Maestrazgo	Mujeres	Temporal	1	39	850	21,79487179487179487179487179487179487179
Junio	2018	Junio 2018	201806	31	Sierra de Albarracín	Hombres	Temporal	0	20	0	0
Junio	2018	Junio 2018	201806	31	Sierra de Albarracín	Hombres	Temporal	1	41	3232	78,82926829268292682926829268292682926829
Junio	2018	Junio 2018	201806	31	Sierra de Albarracín	Mujeres	Temporal	0	8	0	0
Junio	2018	Junio 2018	201806	31	Sierra de Albarracín	Mujeres	Temporal	1	40	2472	61,8
Junio	2018	Junio 2018	201806	32	Gúdar-Javalambre	Hombres	Temporal	0	38	0	0
Junio	2018	Junio 2018	201806	32	Gúdar-Javalambre	Hombres	Temporal	1	99	6706	67,73737373737373737373737373737373737374
Junio	2018	Junio 2018	201806	32	Gúdar-Javalambre	Mujeres	Temporal	0	16	0	0
Junio	2018	Junio 2018	201806	32	Gúdar-Javalambre	Mujeres	Temporal	1	102	3832	37,56862745098039215686274509803921568627
Junio	2018	Junio 2018	201806	33	Matarraña / Matarranya	Hombres	Temporal	0	73	0	0
Junio	2018	Junio 2018	201806	33	Matarraña / Matarranya	Hombres	Temporal	1	54	3567	66,05555555555555555555555555555555555556
Junio	2018	Junio 2018	201806	33	Matarraña / Matarranya	Mujeres	Temporal	0	61	0	0
Junio	2018	Junio 2018	201806	33	Matarraña / Matarranya	Mujeres	Temporal	1	70	2116	30,22857142857142857142857142857142857143
Mayo	2018	Mayo 2018	201805	01	La Jacetania	Hombres	Temporal	0	117	0	0
Mayo	2018	Mayo 2018	201805	01	La Jacetania	Hombres	Temporal	1	138	6635	48,07971014492753623188405797101449275362
Mayo	2018	Mayo 2018	201805	01	La Jacetania	Mujeres	Temporal	0	130	0	0
Mayo	2018	Mayo 2018	201805	01	La Jacetania	Mujeres	Temporal	1	122	6434	52,73770491803278688524590163934426229508
Mayo	2018	Mayo 2018	201805	02	Alto Gállego	Hombres	Temporal	0	92	0	0
Mayo	2018	Mayo 2018	201805	02	Alto Gállego	Hombres	Temporal	1	98	10344	105,551020408163265306122448979591836735
Mayo	2018	Mayo 2018	201805	02	Alto Gállego	Mujeres	Temporal	0	42	0	0
Mayo	2018	Mayo 2018	201805	02	Alto Gállego	Mujeres	Temporal	1	80	4122	51,525
Mayo	2018	Mayo 2018	201805	03	Sobrarbe	Hombres	Temporal	0	54	0	0
Mayo	2018	Mayo 2018	201805	03	Sobrarbe	Hombres	Temporal	1	162	5291	32,66049382716049382716049382716049382716
Mayo	2018	Mayo 2018	201805	03	Sobrarbe	Mujeres	Temporal	0	54	0	0
Mayo	2018	Mayo 2018	201805	03	Sobrarbe	Mujeres	Temporal	1	119	5974	50,20168067226890756302521008403361344538
Mayo	2018	Mayo 2018	201805	04	La Ribagorza	Hombres	Temporal	0	53	0	0
Mayo	2018	Mayo 2018	201805	04	La Ribagorza	Hombres	Temporal	1	93	4614	49,61290322580645161290322580645161290323
Mayo	2018	Mayo 2018	201805	04	La Ribagorza	Mujeres	Temporal	0	42	0	0
Mayo	2018	Mayo 2018	201805	04	La Ribagorza	Mujeres	Temporal	1	54	1377	25,5
Mayo	2018	Mayo 2018	201805	05	Cinco Villas	Hombres	Temporal	0	290	0	0
Mayo	2018	Mayo 2018	201805	05	Cinco Villas	Hombres	Temporal	1	151	15825	104,801324503311258278145695364238410596
Mayo	2018	Mayo 2018	201805	05	Cinco Villas	Mujeres	Temporal	0	148	0	0
Mayo	2018	Mayo 2018	201805	05	Cinco Villas	Mujeres	Temporal	1	156	6250	40,06410256410256410256410256410256410256
Mayo	2018	Mayo 2018	201805	06	Hoya de Huesca / Plana de Uesca	Hombres	Temporal	0	365	0	0
Mayo	2018	Mayo 2018	201805	06	Hoya de Huesca / Plana de Uesca	Hombres	Temporal	1	882	33422	37,89342403628117913832199546485260770975
Mayo	2018	Mayo 2018	201805	06	Hoya de Huesca / Plana de Uesca	Mujeres	Temporal	0	295	0	0
Mayo	2018	Mayo 2018	201805	06	Hoya de Huesca / Plana de Uesca	Mujeres	Temporal	1	843	34573	41,01186239620403321470937129300118623962
Mayo	2018	Mayo 2018	201805	07	Somontano de Barbastro	Hombres	Temporal	0	292	0	0
Mayo	2018	Mayo 2018	201805	07	Somontano de Barbastro	Hombres	Temporal	1	219	24409	111,456621004566210045662100456621004566
Mayo	2018	Mayo 2018	201805	07	Somontano de Barbastro	Mujeres	Temporal	0	123	0	0
Mayo	2018	Mayo 2018	201805	07	Somontano de Barbastro	Mujeres	Temporal	1	194	11965	61,67525773195876288659793814432989690722
Mayo	2018	Mayo 2018	201805	08	Cinca Medio	Hombres	Temporal	0	514	0	0
Mayo	2018	Mayo 2018	201805	08	Cinca Medio	Hombres	Temporal	1	217	13078	60,26728110599078341013824884792626728111
Mayo	2018	Mayo 2018	201805	08	Cinca Medio	Mujeres	Temporal	0	216	0	0
Mayo	2018	Mayo 2018	201805	08	Cinca Medio	Mujeres	Temporal	1	229	8034	35,08296943231441048034934497816593886463
Mayo	2018	Mayo 2018	201805	09	La Litera / La Llitera	Hombres	Temporal	0	126	0	0
Mayo	2018	Mayo 2018	201805	09	La Litera / La Llitera	Hombres	Temporal	1	137	12735	92,95620437956204379562043795620437956204
Mayo	2018	Mayo 2018	201805	09	La Litera / La Llitera	Mujeres	Temporal	0	47	0	0
Mayo	2018	Mayo 2018	201805	09	La Litera / La Llitera	Mujeres	Temporal	1	76	5925	77,96052631578947368421052631578947368421
Mayo	2018	Mayo 2018	201805	10	Los Monegros	Hombres	Temporal	0	94	0	0
Mayo	2018	Mayo 2018	201805	10	Los Monegros	Hombres	Temporal	1	96	9512	99,08333333333333333333333333333333333333
Mayo	2018	Mayo 2018	201805	10	Los Monegros	Mujeres	Temporal	0	32	0	0
Mayo	2018	Mayo 2018	201805	10	Los Monegros	Mujeres	Temporal	1	63	3332	52,88888888888888888888888888888888888889
Mayo	2018	Mayo 2018	201805	11	Bajo Cinca / Baix Cinca	Hombres	Temporal	0	3165	0	0
Mayo	2018	Mayo 2018	201805	11	Bajo Cinca / Baix Cinca	Hombres	Temporal	1	409	14340	35,06112469437652811735941320293398533007
Mayo	2018	Mayo 2018	201805	11	Bajo Cinca / Baix Cinca	Mujeres	Temporal	0	1087	0	0
Mayo	2018	Mayo 2018	201805	11	Bajo Cinca / Baix Cinca	Mujeres	Temporal	1	262	7600	29,00763358778625954198473282442748091603
Mayo	2018	Mayo 2018	201805	12	Tarazona y el Moncayo	Hombres	Temporal	0	41	0	0
Mayo	2018	Mayo 2018	201805	12	Tarazona y el Moncayo	Hombres	Temporal	1	369	4447	12,05149051490514905149051490514905149051
Mayo	2018	Mayo 2018	201805	12	Tarazona y el Moncayo	Mujeres	Temporal	0	33	0	0
Mayo	2018	Mayo 2018	201805	12	Tarazona y el Moncayo	Mujeres	Temporal	1	276	4171	15,11231884057971014492753623188405797101
Mayo	2018	Mayo 2018	201805	13	Campo de Borja	Hombres	Temporal	0	101	0	0
Mayo	2018	Mayo 2018	201805	13	Campo de Borja	Hombres	Temporal	1	168	5895	35,08928571428571428571428571428571428571
Mayo	2018	Mayo 2018	201805	13	Campo de Borja	Mujeres	Temporal	0	58	0	0
Mayo	2018	Mayo 2018	201805	13	Campo de Borja	Mujeres	Temporal	1	151	4316	28,58278145695364238410596026490066225166
Mayo	2018	Mayo 2018	201805	14	Aranda	Hombres	Temporal	0	77	0	0
Mayo	2018	Mayo 2018	201805	14	Aranda	Hombres	Temporal	1	15	2711	180,733333333333333333333333333333333333
Mayo	2018	Mayo 2018	201805	14	Aranda	Mujeres	Temporal	0	40	0	0
Mayo	2018	Mayo 2018	201805	14	Aranda	Mujeres	Temporal	1	15	2443	162,866666666666666666666666666666666667
Mayo	2018	Mayo 2018	201805	15	Ribera Alta del Ebro	Hombres	Temporal	0	411	0	0
Mayo	2018	Mayo 2018	201805	15	Ribera Alta del Ebro	Hombres	Temporal	1	772	34572	44,78238341968911917098445595854922279793
Mayo	2018	Mayo 2018	201805	15	Ribera Alta del Ebro	Mujeres	Temporal	0	133	0	0
Mayo	2018	Mayo 2018	201805	15	Ribera Alta del Ebro	Mujeres	Temporal	1	540	17594	32,58148148148148148148148148148148148148
Mayo	2018	Mayo 2018	201805	16	Valdejalón	Hombres	Temporal	0	2315	0	0
Mayo	2018	Mayo 2018	201805	16	Valdejalón	Hombres	Temporal	1	856	30201	35,28154205607476635514018691588785046729
