Mes y año	Mes (código)	Mes nombre	Año	Sexo	Temporalidad	Modalidad	orden_modalidad	Grupo de tipo de contrato	Grupo de tipo de contrato	Días duración contrato	Número de contratos	Duración contrato	Duración contrato * 1.00 / Número de contratos	CCAA nombre
Julio 2009	200907	Julio	2009	Hombres	Temporal	Ligados a la jubilación	6	Relevo	Relevo	1	96	132281	1377,927083333333333333333333333333333333	Aragón
Julio 2009	200907	Julio	2009	Hombres	Temporal	Ligados a la jubilación	6	Sust. Jubilación	Sust. Jubilación	0	1	0	0	Aragón
Julio 2009	200907	Julio	2009	Hombres	Temporal	Ligados a la jubilación	6	Sust. Jubilación	Sust. Jubilación	1	8	2881	360,125	Aragón
Julio 2009	200907	Julio	2009	Mujeres	Temporal	Ligados a la jubilación	6	Jubilación parcial	Jubilación parcial	0	4	0	0	Aragón
Julio 2009	200907	Julio	2009	Mujeres	Temporal	Ligados a la jubilación	6	Jubilación parcial	Jubilación parcial	1	20	30511	1525,55	Aragón
Julio 2009	200907	Julio	2009	Mujeres	Temporal	Ligados a la jubilación	6	Relevo	Relevo	1	63	93848	1489,650793650793650793650793650793650794	Aragón
Julio 2009	200907	Julio	2009	Mujeres	Temporal	Ligados a la jubilación	6	Sust. Jubilación	Sust. Jubilación	1	3	1080	360	Aragón
Julio 2009	200907	Julio	2009	Hombres	Temporal	Ligados a la formación	7	Formación	Formación	1	106	19487	183,839622641509433962264150943396226415	Aragón
Julio 2009	200907	Julio	2009	Hombres	Temporal	Ligados a la formación	7	Prácticas	Prácticas	1	93	21526	231,462365591397849462365591397849462366	Aragón
Julio 2009	200907	Julio	2009	Mujeres	Temporal	Ligados a la formación	7	Formación	Formación	1	58	10583	182,465517241379310344827586206896551724	Aragón
Julio 2009	200907	Julio	2009	Mujeres	Temporal	Ligados a la formación	7	Prácticas	Prácticas	1	56	15480	276,428571428571428571428571428571428571	Aragón
Julio 2009	200907	Julio	2009	Hombres	Temporal	Otros	8	Otros	Otros	0	21	0	0	Aragón
Julio 2009	200907	Julio	2009	Hombres	Temporal	Otros	8	Otros	Otros	1	19	1279	67,31578947368421052631578947368421052632	Aragón
Julio 2009	200907	Julio	2009	Mujeres	Temporal	Otros	8	Otros	Otros	0	19	0	0	Aragón
Julio 2009	200907	Julio	2009	Mujeres	Temporal	Otros	8	Otros	Otros	1	30	3826	127,533333333333333333333333333333333333	Aragón
Julio 2009	200907	Julio	2009	Mujeres	Temporal	Otros	8	Temp. Inserción	Temp. Inserción	1	1	360	360	Aragón
Junio 2009	200906	Junio	2009	Hombres	Temporal	Obra o servicio	1	Obra o servicio	Obra o servicio	0	9733	0	0	Aragón
Junio 2009	200906	Junio	2009	Hombres	Temporal	Obra o servicio	1	Obra o servicio	Obra o servicio	1	1314	82987	63,15601217656012176560121765601217656012	Aragón
Junio 2009	200906	Junio	2009	Mujeres	Temporal	Obra o servicio	1	Obra o servicio	Obra o servicio	0	4924	0	0	Aragón
Junio 2009	200906	Junio	2009	Mujeres	Temporal	Obra o servicio	1	Obra o servicio	Obra o servicio	1	1272	72467	56,97091194968553459119496855345911949686	Aragón
Junio 2009	200906	Junio	2009	Hombres	Temporal	Eventual por circunstancias de la producción	2	Eventual producción	Eventual producción	1	7437	402478	54,11832728250638698399892429743176011833	Aragón
Junio 2009	200906	Junio	2009	Mujeres	Temporal	Eventual por circunstancias de la producción	2	Eventual producción	Eventual producción	0	4	0	0	Aragón
Junio 2009	200906	Junio	2009	Mujeres	Temporal	Eventual por circunstancias de la producción	2	Eventual producción	Eventual producción	1	6515	346042	53,11465848042977743668457405986185725249	Aragón
Junio 2009	200906	Junio	2009	Hombres	Temporal	Interinidad	3	Interinidad	Interinidad	0	454	0	0	Aragón
Junio 2009	200906	Junio	2009	Hombres	Temporal	Interinidad	3	Interinidad	Interinidad	1	465	39730	85,44086021505376344086021505376344086022	Aragón
Junio 2009	200906	Junio	2009	Mujeres	Temporal	Interinidad	3	Interinidad	Interinidad	0	2026	0	0	Aragón
Junio 2009	200906	Junio	2009	Mujeres	Temporal	Interinidad	3	Interinidad	Interinidad	1	1387	57873	41,72530641672674837779379956741167988464	Aragón
Junio 2009	200906	Junio	2009	Hombres	Temporal	Discapacitados	4	Temp. Minusv	Temp. Minusv	1	25	8697	347,88	Aragón
Junio 2009	200906	Junio	2009	Mujeres	Temporal	Discapacitados	4	Temp. Minusv	Temp. Minusv	1	14	4740	338,571428571428571428571428571428571429	Aragón
Junio 2009	200906	Junio	2009	Hombres	Temporal	Ligados a la jubilación	6	Jubilación parcial	Jubilación parcial	0	20	0	0	Aragón
Junio 2009	200906	Junio	2009	Hombres	Temporal	Ligados a la jubilación	6	Jubilación parcial	Jubilación parcial	1	118	181627	1539,211864406779661016949152542372881356	Aragón
Junio 2009	200906	Junio	2009	Hombres	Temporal	Ligados a la jubilación	6	Relevo	Relevo	1	127	176138	1386,913385826771653543307086614173228346	Aragón
Junio 2009	200906	Junio	2009	Hombres	Temporal	Ligados a la jubilación	6	Sust. Jubilación	Sust. Jubilación	0	1	0	0	Aragón
Junio 2009	200906	Junio	2009	Hombres	Temporal	Ligados a la jubilación	6	Sust. Jubilación	Sust. Jubilación	1	4	1470	367,5	Aragón
Junio 2009	200906	Junio	2009	Mujeres	Temporal	Ligados a la jubilación	6	Jubilación parcial	Jubilación parcial	0	2	0	0	Aragón
Junio 2009	200906	Junio	2009	Mujeres	Temporal	Ligados a la jubilación	6	Jubilación parcial	Jubilación parcial	1	23	38629	1679,521739130434782608695652173913043478	Aragón
Junio 2009	200906	Junio	2009	Mujeres	Temporal	Ligados a la jubilación	6	Relevo	Relevo	1	57	75232	1319,859649122807017543859649122807017544	Aragón
Junio 2009	200906	Junio	2009	Mujeres	Temporal	Ligados a la jubilación	6	Sust. Jubilación	Sust. Jubilación	0	1	0	0	Aragón
Junio 2009	200906	Junio	2009	Mujeres	Temporal	Ligados a la jubilación	6	Sust. Jubilación	Sust. Jubilación	1	4	1440	360	Aragón
Junio 2009	200906	Junio	2009	Hombres	Temporal	Ligados a la formación	7	Formación	Formación	1	118	21715	184,025423728813559322033898305084745763	Aragón
Junio 2009	200906	Junio	2009	Hombres	Temporal	Ligados a la formación	7	Prácticas	Prácticas	1	92	28109	305,532608695652173913043478260869565217	Aragón
Junio 2009	200906	Junio	2009	Mujeres	Temporal	Ligados a la formación	7	Formación	Formación	1	61	10983	180,04918032786885245901639344262295082	Aragón
Junio 2009	200906	Junio	2009	Mujeres	Temporal	Ligados a la formación	7	Prácticas	Prácticas	1	50	15390	307,8	Aragón
Junio 2009	200906	Junio	2009	Hombres	Temporal	Otros	8	Otros	Otros	0	19	0	0	Aragón
Junio 2009	200906	Junio	2009	Hombres	Temporal	Otros	8	Otros	Otros	1	16	923	57,6875	Aragón
Junio 2009	200906	Junio	2009	Mujeres	Temporal	Otros	8	Otros	Otros	0	30	0	0	Aragón
Junio 2009	200906	Junio	2009	Mujeres	Temporal	Otros	8	Otros	Otros	1	31	5417	174,741935483870967741935483870967741935	Aragón
Junio 2009	200906	Junio	2009	Mujeres	Temporal	Otros	8	Temp. Inserción	Temp. Inserción	1	1	360	360	Aragón
Mayo 2009	200905	Mayo	2009	Hombres	Temporal	Obra o servicio	1	Obra o servicio	Obra o servicio	0	10008	0	0	Aragón
Mayo 2009	200905	Mayo	2009	Hombres	Temporal	Obra o servicio	1	Obra o servicio	Obra o servicio	1	1028	47264	45,97665369649805447470817120622568093385	Aragón
Mayo 2009	200905	Mayo	2009	Mujeres	Temporal	Obra o servicio	1	Obra o servicio	Obra o servicio	0	4559	0	0	Aragón
Mayo 2009	200905	Mayo	2009	Mujeres	Temporal	Obra o servicio	1	Obra o servicio	Obra o servicio	1	838	38352	45,76610978520286396181384248210023866348	Aragón
Mayo 2009	200905	Mayo	2009	Hombres	Temporal	Eventual por circunstancias de la producción	2	Eventual producción	Eventual producción	0	3	0	0	Aragón
Mayo 2009	200905	Mayo	2009	Hombres	Temporal	Eventual por circunstancias de la producción	2	Eventual producción	Eventual producción	1	5365	302871	56,45312208760484622553588070829450139795	Aragón
Mayo 2009	200905	Mayo	2009	Mujeres	Temporal	Eventual por circunstancias de la producción	2	Eventual producción	Eventual producción	1	4531	247287	54,57669388655925844184506731405870668727	Aragón
Mayo 2009	200905	Mayo	2009	Hombres	Temporal	Interinidad	3	Interinidad	Interinidad	0	353	0	0	Aragón
Mayo 2009	200905	Mayo	2009	Hombres	Temporal	Interinidad	3	Interinidad	Interinidad	1	141	11677	82,81560283687943262411347517730496453901	Aragón
Mayo 2009	200905	Mayo	2009	Mujeres	Temporal	Interinidad	3	Interinidad	Interinidad	0	1686	0	0	Aragón
Mayo 2009	200905	Mayo	2009	Mujeres	Temporal	Interinidad	3	Interinidad	Interinidad	1	1012	38325	37,87055335968379446640316205533596837945	Aragón
Mayo 2009	200905	Mayo	2009	Hombres	Temporal	Discapacitados	4	Temp. Minusv	Temp. Minusv	1	21	7466	355,52380952380952380952380952380952381	Aragón
Mayo 2009	200905	Mayo	2009	Mujeres	Temporal	Discapacitados	4	Temp. Minusv	Temp. Minusv	1	9	3061	340,111111111111111111111111111111111111	Aragón
Mayo 2009	200905	Mayo	2009	Hombres	Temporal	Ligados a la jubilación	6	Jubilación parcial	Jubilación parcial	0	23	0	0	Aragón
Mayo 2009	200905	Mayo	2009	Hombres	Temporal	Ligados a la jubilación	6	Jubilación parcial	Jubilación parcial	1	94	144533	1537,585106382978723404255319148936170213	Aragón
Mayo 2009	200905	Mayo	2009	Hombres	Temporal	Ligados a la jubilación	6	Relevo	Relevo	1	87	126816	1457,655172413793103448275862068965517241	Aragón
Mayo 2009	200905	Mayo	2009	Hombres	Temporal	Ligados a la jubilación	6	Sust. Jubilación	Sust. Jubilación	0	1	0	0	Aragón
Mayo 2009	200905	Mayo	2009	Hombres	Temporal	Ligados a la jubilación	6	Sust. Jubilación	Sust. Jubilación	1	4	1440	360	Aragón
Mayo 2009	200905	Mayo	2009	Mujeres	Temporal	Ligados a la jubilación	6	Jubilación parcial	Jubilación parcial	0	3	0	0	Aragón
Mayo 2009	200905	Mayo	2009	Mujeres	Temporal	Ligados a la jubilación	6	Jubilación parcial	Jubilación parcial	1	22	34714	1577,909090909090909090909090909090909091	Aragón
Mayo 2009	200905	Mayo	2009	Mujeres	Temporal	Ligados a la jubilación	6	Relevo	Relevo	1	43	61604	1432,651162790697674418604651162790697674	Aragón
Mayo 2009	200905	Mayo	2009	Mujeres	Temporal	Ligados a la jubilación	6	Sust. Jubilación	Sust. Jubilación	0	1	0	0	Aragón
Mayo 2009	200905	Mayo	2009	Mujeres	Temporal	Ligados a la jubilación	6	Sust. Jubilación	Sust. Jubilación	1	5	1800	360	Aragón
Mayo 2009	200905	Mayo	2009	Hombres	Temporal	Ligados a la formación	7	Formación	Formación	1	166	38469	231,740963855421686746987951807228915663	Aragón
Mayo 2009	200905	Mayo	2009	Hombres	Temporal	Ligados a la formación	7	Prácticas	Prácticas	1	27	8599	318,481481481481481481481481481481481481	Aragón
Mayo 2009	200905	Mayo	2009	Mujeres	Temporal	Ligados a la formación	7	Formación	Formación	1	31	6301	203,258064516129032258064516129032258065	Aragón
Mayo 2009	200905	Mayo	2009	Mujeres	Temporal	Ligados a la formación	7	Prácticas	Prácticas	1	36	10505	291,805555555555555555555555555555555556	Aragón
Mayo 2009	200905	Mayo	2009	Hombres	Temporal	Otros	8	Otros	Otros	0	19	0	0	Aragón
Mayo 2009	200905	Mayo	2009	Hombres	Temporal	Otros	8	Otros	Otros	1	32	2065	64,53125	Aragón
Mayo 2009	200905	Mayo	2009	Mujeres	Temporal	Otros	8	Otros	Otros	0	23	0	0	Aragón
Mayo 2009	200905	Mayo	2009	Mujeres	Temporal	Otros	8	Otros	Otros	1	29	4647	160,241379310344827586206896551724137931	Aragón
Mayo 2009	200905	Mayo	2009	Mujeres	Temporal	Otros	8	Temp. Inserción	Temp. Inserción	1	3	540	180	Aragón
Abril 2009	200904	Abril	2009	Hombres	Temporal	Obra o servicio	1	Obra o servicio	Obra o servicio	0	6205	0	0	Aragón
Abril 2009	200904	Abril	2009	Hombres	Temporal	Obra o servicio	1	Obra o servicio	Obra o servicio	1	548	32610	59,50729927007299270072992700729927007299	Aragón
Abril 2009	200904	Abril	2009	Mujeres	Temporal	Obra o servicio	1	Obra o servicio	Obra o servicio	0	2839	0	0	Aragón
Abril 2009	200904	Abril	2009	Mujeres	Temporal	Obra o servicio	1	Obra o servicio	Obra o servicio	1	621	29221	47,05475040257648953301127214170692431562	Aragón
Abril 2009	200904	Abril	2009	Hombres	Temporal	Eventual por circunstancias de la producción	2	Eventual producción	Eventual producción	0	3	0	0	Aragón
Abril 2009	200904	Abril	2009	Hombres	Temporal	Eventual por circunstancias de la producción	2	Eventual producción	Eventual producción	1	4616	282462	61,19194107452339688041594454072790294627	Aragón
Abril 2009	200904	Abril	2009	Mujeres	Temporal	Eventual por circunstancias de la producción	2	Eventual producción	Eventual producción	0	3	0	0	Aragón
Abril 2009	200904	Abril	2009	Mujeres	Temporal	Eventual por circunstancias de la producción	2	Eventual producción	Eventual producción	1	4502	257238	57,13860506441581519324744557974233673923	Aragón
Abril 2009	200904	Abril	2009	Hombres	Temporal	Interinidad	3	Interinidad	Interinidad	0	290	0	0	Aragón
Abril 2009	200904	Abril	2009	Hombres	Temporal	Interinidad	3	Interinidad	Interinidad	1	126	11295	89,64285714285714285714285714285714285714	Aragón
Abril 2009	200904	Abril	2009	Mujeres	Temporal	Interinidad	3	Interinidad	Interinidad	0	1476	0	0	Aragón
Abril 2009	200904	Abril	2009	Mujeres	Temporal	Interinidad	3	Interinidad	Interinidad	1	843	30427	36,093712930011862396204033214709371293	Aragón
Abril 2009	200904	Abril	2009	Hombres	Temporal	Discapacitados	4	Temp. Minusv	Temp. Minusv	1	21	7380	351,428571428571428571428571428571428571	Aragón
Abril 2009	200904	Abril	2009	Mujeres	Temporal	Discapacitados	4	Temp. Minusv	Temp. Minusv	1	19	6481	341,105263157894736842105263157894736842	Aragón
Abril 2009	200904	Abril	2009	Hombres	Temporal	Ligados a la jubilación	6	Jubilación parcial	Jubilación parcial	0	32	0	0	Aragón
Abril 2009	200904	Abril	2009	Hombres	Temporal	Ligados a la jubilación	6	Jubilación parcial	Jubilación parcial	1	88	134623	1529,806818181818181818181818181818181818	Aragón
Abril 2009	200904	Abril	2009	Hombres	Temporal	Ligados a la jubilación	6	Relevo	Relevo	1	100	136389	1363,89	Aragón
Abril 2009	200904	Abril	2009	Hombres	Temporal	Ligados a la jubilación	6	Sust. Jubilación	Sust. Jubilación	0	1	0	0	Aragón
Abril 2009	200904	Abril	2009	Hombres	Temporal	Ligados a la jubilación	6	Sust. Jubilación	Sust. Jubilación	1	7	2520	360	Aragón
Abril 2009	200904	Abril	2009	Mujeres	Temporal	Ligados a la jubilación	6	Jubilación parcial	Jubilación parcial	0	3	0	0	Aragón
Abril 2009	200904	Abril	2009	Mujeres	Temporal	Ligados a la jubilación	6	Jubilación parcial	Jubilación parcial	1	18	28204	1566,888888888888888888888888888888888889	Aragón
Abril 2009	200904	Abril	2009	Mujeres	Temporal	Ligados a la jubilación	6	Relevo	Relevo	1	41	57575	1404,268292682926829268292682926829268293	Aragón
Abril 2009	200904	Abril	2009	Mujeres	Temporal	Ligados a la jubilación	6	Sust. Jubilación	Sust. Jubilación	1	3	1080	360	Aragón
Abril 2009	200904	Abril	2009	Hombres	Temporal	Ligados a la formación	7	Formación	Formación	1	61	11275	184,836065573770491803278688524590163934	Aragón
Abril 2009	200904	Abril	2009	Hombres	Temporal	Ligados a la formación	7	Prácticas	Prácticas	1	23	7699	334,739130434782608695652173913043478261	Aragón
Abril 2009	200904	Abril	2009	Mujeres	Temporal	Ligados a la formación	7	Formación	Formación	1	25	4680	187,2	Aragón
Abril 2009	200904	Abril	2009	Mujeres	Temporal	Ligados a la formación	7	Prácticas	Prácticas	1	21	5581	265,761904761904761904761904761904761905	Aragón
Abril 2009	200904	Abril	2009	Hombres	Temporal	Otros	8	Otros	Otros	0	6	0	0	Aragón
Abril 2009	200904	Abril	2009	Hombres	Temporal	Otros	8	Otros	Otros	1	9	1890	210	Aragón
Abril 2009	200904	Abril	2009	Mujeres	Temporal	Otros	8	Otros	Otros	0	32	0	0	Aragón
Abril 2009	200904	Abril	2009	Mujeres	Temporal	Otros	8	Otros	Otros	1	22	5132	233,272727272727272727272727272727272727	Aragón
Marzo 2009	200903	Marzo	2009	Hombres	Temporal	Obra o servicio	1	Obra o servicio	Obra o servicio	0	5601	0	0	Aragón
Marzo 2009	200903	Marzo	2009	Hombres	Temporal	Obra o servicio	1	Obra o servicio	Obra o servicio	1	525	34884	66,44571428571428571428571428571428571429	Aragón
Marzo 2009	200903	Marzo	2009	Mujeres	Temporal	Obra o servicio	1	Obra o servicio	Obra o servicio	0	2455	0	0	Aragón
Marzo 2009	200903	Marzo	2009	Mujeres	Temporal	Obra o servicio	1	Obra o servicio	Obra o servicio	1	644	32397	50,3059006211180124223602484472049689441	Aragón
Marzo 2009	200903	Marzo	2009	Hombres	Temporal	Eventual por circunstancias de la producción	2	Eventual producción	Eventual producción	0	1	0	0	Aragón
Marzo 2009	200903	Marzo	2009	Hombres	Temporal	Eventual por circunstancias de la producción	2	Eventual producción	Eventual producción	1	4739	313842	66,2253640008440599282549060983329816417	Aragón
Marzo 2009	200903	Marzo	2009	Mujeres	Temporal	Eventual por circunstancias de la producción	2	Eventual producción	Eventual producción	0	1	0	0	Aragón
Marzo 2009	200903	Marzo	2009	Mujeres	Temporal	Eventual por circunstancias de la producción	2	Eventual producción	Eventual producción	1	4587	269641	58,78373664704599956398517549596686287334	Aragón
Marzo 2009	200903	Marzo	2009	Hombres	Temporal	Interinidad	3	Interinidad	Interinidad	0	324	0	0	Aragón
Marzo 2009	200903	Marzo	2009	Hombres	Temporal	Interinidad	3	Interinidad	Interinidad	1	98	3066	31,28571428571428571428571428571428571429	Aragón
Marzo 2009	200903	Marzo	2009	Mujeres	Temporal	Interinidad	3	Interinidad	Interinidad	0	1737	0	0	Aragón
Marzo 2009	200903	Marzo	2009	Mujeres	Temporal	Interinidad	3	Interinidad	Interinidad	1	798	28732	36,00501253132832080200501253132832080201	Aragón
Marzo 2009	200903	Marzo	2009	Hombres	Temporal	Discapacitados	4	Temp. Minusv	Temp. Minusv	1	22	7921	360,045454545454545454545454545454545455	Aragón
Marzo 2009	200903	Marzo	2009	Mujeres	Temporal	Discapacitados	4	Temp. Minusv	Temp. Minusv	1	22	7922	360,090909090909090909090909090909090909	Aragón
Marzo 2009	200903	Marzo	2009	Hombres	Temporal	Ligados a la jubilación	6	Jubilación parcial	Jubilación parcial	0	25	0	0	Aragón
Marzo 2009	200903	Marzo	2009	Hombres	Temporal	Ligados a la jubilación	6	Jubilación parcial	Jubilación parcial	1	116	160101	1380,181034482758620689655172413793103448	Aragón
Marzo 2009	200903	Marzo	2009	Hombres	Temporal	Ligados a la jubilación	6	Relevo	Relevo	1	114	158364	1389,157894736842105263157894736842105263	Aragón
Marzo 2009	200903	Marzo	2009	Hombres	Temporal	Ligados a la jubilación	6	Sust. Jubilación	Sust. Jubilación	0	1	0	0	Aragón
Marzo 2009	200903	Marzo	2009	Hombres	Temporal	Ligados a la jubilación	6	Sust. Jubilación	Sust. Jubilación	1	5	1800	360	Aragón
Marzo 2009	200903	Marzo	2009	Mujeres	Temporal	Ligados a la jubilación	6	Jubilación parcial	Jubilación parcial	0	5	0	0	Aragón
Marzo 2009	200903	Marzo	2009	Mujeres	Temporal	Ligados a la jubilación	6	Jubilación parcial	Jubilación parcial	1	21	34731	1653,857142857142857142857142857142857143	Aragón
Marzo 2009	200903	Marzo	2009	Mujeres	Temporal	Ligados a la jubilación	6	Relevo	Relevo	1	36	51769	1438,027777777777777777777777777777777778	Aragón
Marzo 2009	200903	Marzo	2009	Mujeres	Temporal	Ligados a la jubilación	6	Sust. Jubilación	Sust. Jubilación	1	4	1440	360	Aragón
Marzo 2009	200903	Marzo	2009	Hombres	Temporal	Ligados a la formación	7	Formación	Formación	1	50	9485	189,7	Aragón
Marzo 2009	200903	Marzo	2009	Hombres	Temporal	Ligados a la formación	7	Prácticas	Prácticas	1	24	5906	246,083333333333333333333333333333333333	Aragón
Marzo 2009	200903	Marzo	2009	Mujeres	Temporal	Ligados a la formación	7	Formación	Formación	1	31	5689	183,516129032258064516129032258064516129	Aragón
Marzo 2009	200903	Marzo	2009	Mujeres	Temporal	Ligados a la formación	7	Prácticas	Prácticas	1	35	7095	202,714285714285714285714285714285714286	Aragón
Marzo 2009	200903	Marzo	2009	Hombres	Temporal	Otros	8	Otros	Otros	0	6	0	0	Aragón
Marzo 2009	200903	Marzo	2009	Hombres	Temporal	Otros	8	Otros	Otros	1	7	1440	205,714285714285714285714285714285714286	Aragón
Marzo 2009	200903	Marzo	2009	Mujeres	Temporal	Otros	8	Otros	Otros	0	9	0	0	Aragón
Marzo 2009	200903	Marzo	2009	Mujeres	Temporal	Otros	8	Otros	Otros	1	19	5011	263,736842105263157894736842105263157895	Aragón
Marzo 2009	200903	Marzo	2009	Mujeres	Temporal	Otros	8	Temp. Inserción	Temp. Inserción	1	1	360	360	Aragón
Febrero 2009	200902	Febrero	2009	Hombres	Temporal	Obra o servicio	1	Obra o servicio	Obra o servicio	0	5217	0	0	Aragón
Febrero 2009	200902	Febrero	2009	Hombres	Temporal	Obra o servicio	1	Obra o servicio	Obra o servicio	1	497	51562	103,746478873239436619718309859154929577	Aragón
Febrero 2009	200902	Febrero	2009	Mujeres	Temporal	Obra o servicio	1	Obra o servicio	Obra o servicio	0	2557	0	0	Aragón
Febrero 2009	200902	Febrero	2009	Mujeres	Temporal	Obra o servicio	1	Obra o servicio	Obra o servicio	1	595	37801	63,5310924369747899159663865546218487395	Aragón
Febrero 2009	200902	Febrero	2009	Hombres	Temporal	Eventual por circunstancias de la producción	2	Eventual producción	Eventual producción	0	1	0	0	Aragón
Febrero 2009	200902	Febrero	2009	Hombres	Temporal	Eventual por circunstancias de la producción	2	Eventual producción	Eventual producción	1	4166	296125	71,08137301968314930388862217954872779645	Aragón
Febrero 2009	200902	Febrero	2009	Mujeres	Temporal	Eventual por circunstancias de la producción	2	Eventual producción	Eventual producción	0	2	0	0	Aragón
Febrero 2009	200902	Febrero	2009	Mujeres	Temporal	Eventual por circunstancias de la producción	2	Eventual producción	Eventual producción	1	4221	268345	63,5737976782752902155887230514096185738	Aragón
Febrero 2009	200902	Febrero	2009	Hombres	Temporal	Interinidad	3	Interinidad	Interinidad	0	277	0	0	Aragón
Febrero 2009	200902	Febrero	2009	Hombres	Temporal	Interinidad	3	Interinidad	Interinidad	1	121	4497	37,16528925619834710743801652892561983471	Aragón
Febrero 2009	200902	Febrero	2009	Mujeres	Temporal	Interinidad	3	Interinidad	Interinidad	0	1528	0	0	Aragón
Febrero 2009	200902	Febrero	2009	Mujeres	Temporal	Interinidad	3	Interinidad	Interinidad	1	673	25599	38,03714710252600297176820208023774145617	Aragón
Febrero 2009	200902	Febrero	2009	Hombres	Temporal	Discapacitados	4	Temp. Minusv	Temp. Minusv	1	36	12692	352,555555555555555555555555555555555556	Aragón
Febrero 2009	200902	Febrero	2009	Mujeres	Temporal	Discapacitados	4	Temp. Minusv	Temp. Minusv	1	15	5401	360,066666666666666666666666666666666667	Aragón
Febrero 2009	200902	Febrero	2009	Hombres	Temporal	Ligados a la jubilación	6	Jubilación parcial	Jubilación parcial	0	42	0	0	Aragón
Febrero 2009	200902	Febrero	2009	Hombres	Temporal	Ligados a la jubilación	6	Jubilación parcial	Jubilación parcial	1	69	96012	1391,478260869565217391304347826086956522	Aragón
Febrero 2009	200902	Febrero	2009	Hombres	Temporal	Ligados a la jubilación	6	Relevo	Relevo	1	98	128522	1311,448979591836734693877551020408163265	Aragón
Febrero 2009	200902	Febrero	2009	Hombres	Temporal	Ligados a la jubilación	6	Sust. Jubilación	Sust. Jubilación	1	8	2642	330,25	Aragón
Febrero 2009	200902	Febrero	2009	Mujeres	Temporal	Ligados a la jubilación	6	Jubilación parcial	Jubilación parcial	0	1	0	0	Aragón
Febrero 2009	200902	Febrero	2009	Mujeres	Temporal	Ligados a la jubilación	6	Jubilación parcial	Jubilación parcial	1	12	20305	1692,083333333333333333333333333333333333	Aragón
Febrero 2009	200902	Febrero	2009	Mujeres	Temporal	Ligados a la jubilación	6	Relevo	Relevo	1	33	45020	1364,242424242424242424242424242424242424	Aragón
Febrero 2009	200902	Febrero	2009	Mujeres	Temporal	Ligados a la jubilación	6	Sust. Jubilación	Sust. Jubilación	1	2	720	360	Aragón
Febrero 2009	200902	Febrero	2009	Hombres	Temporal	Ligados a la formación	7	Formación	Formación	1	15	4258	283,866666666666666666666666666666666667	Aragón
Febrero 2009	200902	Febrero	2009	Hombres	Temporal	Ligados a la formación	7	Prácticas	Prácticas	1	29	7981	275,206896551724137931034482758620689655	Aragón
Febrero 2009	200902	Febrero	2009	Mujeres	Temporal	Ligados a la formación	7	Formación	Formación	1	19	3623	190,684210526315789473684210526315789474	Aragón
Febrero 2009	200902	Febrero	2009	Mujeres	Temporal	Ligados a la formación	7	Prácticas	Prácticas	1	39	9757	250,179487179487179487179487179487179487	Aragón
Febrero 2009	200902	Febrero	2009	Hombres	Temporal	Otros	8	Otros	Otros	0	20	0	0	Aragón
Febrero 2009	200902	Febrero	2009	Hombres	Temporal	Otros	8	Otros	Otros	1	11	1917	174,272727272727272727272727272727272727	Aragón
Febrero 2009	200902	Febrero	2009	Hombres	Temporal	Otros	8	Temp. Inserción	Temp. Inserción	1	1	360	360	Aragón
Febrero 2009	200902	Febrero	2009	Mujeres	Temporal	Otros	8	Otros	Otros	0	30	0	0	Aragón
Febrero 2009	200902	Febrero	2009	Mujeres	Temporal	Otros	8	Otros	Otros	1	23	5892	256,173913043478260869565217391304347826	Aragón
Enero 2009	200901	Enero	2009	Hombres	Temporal	Obra o servicio	1	Obra o servicio	Obra o servicio	0	5492	0	0	Aragón
Enero 2009	200901	Enero	2009	Hombres	Temporal	Obra o servicio	1	Obra o servicio	Obra o servicio	1	559	63918	114,343470483005366726296958855098389982	Aragón
Enero 2009	200901	Enero	2009	Mujeres	Temporal	Obra o servicio	1	Obra o servicio	Obra o servicio	0	3273	0	0	Aragón
Enero 2009	200901	Enero	2009	Mujeres	Temporal	Obra o servicio	1	Obra o servicio	Obra o servicio	1	722	92106	127,57063711911357340720221606648199446	Aragón
Enero 2009	200901	Enero	2009	Hombres	Temporal	Eventual por circunstancias de la producción	2	Eventual producción	Eventual producción	0	3	0	0	Aragón
Enero 2009	200901	Enero	2009	Hombres	Temporal	Eventual por circunstancias de la producción	2	Eventual producción	Eventual producción	1	4120	308515	74,88228155339805825242718446601941747573	Aragón
Enero 2009	200901	Enero	2009	Mujeres	Temporal	Eventual por circunstancias de la producción	2	Eventual producción	Eventual producción	0	4	0	0	Aragón
Enero 2009	200901	Enero	2009	Mujeres	Temporal	Eventual por circunstancias de la producción	2	Eventual producción	Eventual producción	1	4171	250350	60,02157755933828818029249580436346199952	Aragón
Enero 2009	200901	Enero	2009	Hombres	Temporal	Interinidad	3	Interinidad	Interinidad	0	301	0	0	Aragón
Enero 2009	200901	Enero	2009	Hombres	Temporal	Interinidad	3	Interinidad	Interinidad	1	126	5613	44,54761904761904761904761904761904761905	Aragón
Enero 2009	200901	Enero	2009	Mujeres	Temporal	Interinidad	3	Interinidad	Interinidad	0	1852	0	0	Aragón
Enero 2009	200901	Enero	2009	Mujeres	Temporal	Interinidad	3	Interinidad	Interinidad	1	942	16051	17,03927813163481953290870488322717622081	Aragón
