Mes y año	Mes (código)	Provincia código	Provincia nombre	Sector código	Sector descripción	Sexo	Número de contratos
Mayo 2016	201605	50	Zaragoza	4	Servicios	Hombres	12171
Mayo 2016	201605	50	Zaragoza	4	Servicios	Mujeres	14177
Abril 2016	201604	22	Huesca	1	Agricultura, ganadería y pesca	Hombres	1174
Abril 2016	201604	22	Huesca	1	Agricultura, ganadería y pesca	Mujeres	240
Abril 2016	201604	22	Huesca	2	Industria y energía	Hombres	379
Abril 2016	201604	22	Huesca	2	Industria y energía	Mujeres	123
Abril 2016	201604	22	Huesca	3	Construcción	Hombres	318
Abril 2016	201604	22	Huesca	3	Construcción	Mujeres	13
Abril 2016	201604	22	Huesca	4	Servicios	Hombres	1779
Abril 2016	201604	22	Huesca	4	Servicios	Mujeres	2446
Abril 2016	201604	44	Teruel	1	Agricultura, ganadería y pesca	Hombres	225
Abril 2016	201604	44	Teruel	1	Agricultura, ganadería y pesca	Mujeres	11
Abril 2016	201604	44	Teruel	2	Industria y energía	Hombres	631
Abril 2016	201604	44	Teruel	2	Industria y energía	Mujeres	134
Abril 2016	201604	44	Teruel	3	Construcción	Hombres	212
Abril 2016	201604	44	Teruel	3	Construcción	Mujeres	9
Abril 2016	201604	44	Teruel	4	Servicios	Hombres	860
Abril 2016	201604	44	Teruel	4	Servicios	Mujeres	1142
Abril 2016	201604	50	Zaragoza	1	Agricultura, ganadería y pesca	Hombres	2031
Abril 2016	201604	50	Zaragoza	1	Agricultura, ganadería y pesca	Mujeres	470
Abril 2016	201604	50	Zaragoza	2	Industria y energía	Hombres	4531
Abril 2016	201604	50	Zaragoza	2	Industria y energía	Mujeres	1819
Abril 2016	201604	50	Zaragoza	3	Construcción	Hombres	1320
Abril 2016	201604	50	Zaragoza	3	Construcción	Mujeres	78
Abril 2016	201604	50	Zaragoza	4	Servicios	Hombres	9386
Abril 2016	201604	50	Zaragoza	4	Servicios	Mujeres	11494
Marzo 2016	201603	22	Huesca	1	Agricultura, ganadería y pesca	Hombres	618
Marzo 2016	201603	22	Huesca	1	Agricultura, ganadería y pesca	Mujeres	75
Marzo 2016	201603	22	Huesca	2	Industria y energía	Hombres	359
Marzo 2016	201603	22	Huesca	2	Industria y energía	Mujeres	117
Marzo 2016	201603	22	Huesca	3	Construcción	Hombres	348
Marzo 2016	201603	22	Huesca	3	Construcción	Mujeres	14
Marzo 2016	201603	22	Huesca	4	Servicios	Hombres	2076
Marzo 2016	201603	22	Huesca	4	Servicios	Mujeres	2844
Marzo 2016	201603	44	Teruel	1	Agricultura, ganadería y pesca	Hombres	126
Marzo 2016	201603	44	Teruel	1	Agricultura, ganadería y pesca	Mujeres	15
Marzo 2016	201603	44	Teruel	2	Industria y energía	Hombres	628
Marzo 2016	201603	44	Teruel	2	Industria y energía	Mujeres	157
Marzo 2016	201603	44	Teruel	3	Construcción	Hombres	176
Marzo 2016	201603	44	Teruel	3	Construcción	Mujeres	10
Marzo 2016	201603	44	Teruel	4	Servicios	Hombres	888
Marzo 2016	201603	44	Teruel	4	Servicios	Mujeres	1308
Marzo 2016	201603	50	Zaragoza	1	Agricultura, ganadería y pesca	Hombres	780
Marzo 2016	201603	50	Zaragoza	1	Agricultura, ganadería y pesca	Mujeres	216
Marzo 2016	201603	50	Zaragoza	2	Industria y energía	Hombres	4595
Marzo 2016	201603	50	Zaragoza	2	Industria y energía	Mujeres	1823
Marzo 2016	201603	50	Zaragoza	3	Construcción	Hombres	1263
Marzo 2016	201603	50	Zaragoza	3	Construcción	Mujeres	76
Marzo 2016	201603	50	Zaragoza	4	Servicios	Hombres	9184
Marzo 2016	201603	50	Zaragoza	4	Servicios	Mujeres	12071
Febrero 2016	201602	22	Huesca	1	Agricultura, ganadería y pesca	Hombres	574
Febrero 2016	201602	22	Huesca	1	Agricultura, ganadería y pesca	Mujeres	58
Febrero 2016	201602	22	Huesca	2	Industria y energía	Hombres	319
Febrero 2016	201602	22	Huesca	2	Industria y energía	Mujeres	106
Febrero 2016	201602	22	Huesca	3	Construcción	Hombres	339
Febrero 2016	201602	22	Huesca	3	Construcción	Mujeres	16
Febrero 2016	201602	22	Huesca	4	Servicios	Hombres	1871
Febrero 2016	201602	22	Huesca	4	Servicios	Mujeres	2436
Febrero 2016	201602	44	Teruel	1	Agricultura, ganadería y pesca	Hombres	155
Febrero 2016	201602	44	Teruel	1	Agricultura, ganadería y pesca	Mujeres	20
Febrero 2016	201602	44	Teruel	2	Industria y energía	Hombres	736
Febrero 2016	201602	44	Teruel	2	Industria y energía	Mujeres	130
Febrero 2016	201602	44	Teruel	3	Construcción	Hombres	183
Febrero 2016	201602	44	Teruel	3	Construcción	Mujeres	9
Febrero 2016	201602	44	Teruel	4	Servicios	Hombres	745
Febrero 2016	201602	44	Teruel	4	Servicios	Mujeres	1041
Febrero 2016	201602	50	Zaragoza	1	Agricultura, ganadería y pesca	Hombres	1075
Febrero 2016	201602	50	Zaragoza	1	Agricultura, ganadería y pesca	Mujeres	214
Febrero 2016	201602	50	Zaragoza	2	Industria y energía	Hombres	4464
Febrero 2016	201602	50	Zaragoza	2	Industria y energía	Mujeres	1858
Febrero 2016	201602	50	Zaragoza	3	Construcción	Hombres	1281
Febrero 2016	201602	50	Zaragoza	3	Construcción	Mujeres	101
Febrero 2016	201602	50	Zaragoza	4	Servicios	Hombres	8302
Febrero 2016	201602	50	Zaragoza	4	Servicios	Mujeres	10779
Enero 2016	201601	22	Huesca	1	Agricultura, ganadería y pesca	Hombres	500
Enero 2016	201601	22	Huesca	1	Agricultura, ganadería y pesca	Mujeres	61
Enero 2016	201601	22	Huesca	2	Industria y energía	Hombres	405
Enero 2016	201601	22	Huesca	2	Industria y energía	Mujeres	88
Enero 2016	201601	22	Huesca	3	Construcción	Hombres	337
Enero 2016	201601	22	Huesca	3	Construcción	Mujeres	14
Enero 2016	201601	22	Huesca	4	Servicios	Hombres	1816
Enero 2016	201601	22	Huesca	4	Servicios	Mujeres	2359
Enero 2016	201601	44	Teruel	1	Agricultura, ganadería y pesca	Hombres	146
Enero 2016	201601	44	Teruel	1	Agricultura, ganadería y pesca	Mujeres	19
Enero 2016	201601	44	Teruel	2	Industria y energía	Hombres	690
Enero 2016	201601	44	Teruel	2	Industria y energía	Mujeres	128
Enero 2016	201601	44	Teruel	3	Construcción	Hombres	195
Enero 2016	201601	44	Teruel	3	Construcción	Mujeres	10
Enero 2016	201601	44	Teruel	4	Servicios	Hombres	618
Enero 2016	201601	44	Teruel	4	Servicios	Mujeres	920
Enero 2016	201601	50	Zaragoza	1	Agricultura, ganadería y pesca	Hombres	1036
Enero 2016	201601	50	Zaragoza	1	Agricultura, ganadería y pesca	Mujeres	227
Enero 2016	201601	50	Zaragoza	2	Industria y energía	Hombres	4872
Enero 2016	201601	50	Zaragoza	2	Industria y energía	Mujeres	2067
Enero 2016	201601	50	Zaragoza	3	Construcción	Hombres	1172
Enero 2016	201601	50	Zaragoza	3	Construcción	Mujeres	80
Enero 2016	201601	50	Zaragoza	4	Servicios	Hombres	7705
Enero 2016	201601	50	Zaragoza	4	Servicios	Mujeres	10234
Diciembre 2015	201512	22	Huesca	1	Agricultura, ganadería y pesca	Hombres	383
Diciembre 2015	201512	22	Huesca	1	Agricultura, ganadería y pesca	Mujeres	30
Diciembre 2015	201512	22	Huesca	2	Industria y energía	Hombres	288
Diciembre 2015	201512	22	Huesca	2	Industria y energía	Mujeres	100
Diciembre 2015	201512	22	Huesca	3	Construcción	Hombres	256
Diciembre 2015	201512	22	Huesca	3	Construcción	Mujeres	8
Diciembre 2015	201512	22	Huesca	4	Servicios	Hombres	2271
Diciembre 2015	201512	22	Huesca	4	Servicios	Mujeres	3013
Diciembre 2015	201512	44	Teruel	1	Agricultura, ganadería y pesca	Hombres	134
Diciembre 2015	201512	44	Teruel	1	Agricultura, ganadería y pesca	Mujeres	16
Diciembre 2015	201512	44	Teruel	2	Industria y energía	Hombres	482
Diciembre 2015	201512	44	Teruel	2	Industria y energía	Mujeres	143
Diciembre 2015	201512	44	Teruel	3	Construcción	Hombres	101
Diciembre 2015	201512	44	Teruel	3	Construcción	Mujeres	7
Diciembre 2015	201512	44	Teruel	4	Servicios	Hombres	759
Diciembre 2015	201512	44	Teruel	4	Servicios	Mujeres	1255
Diciembre 2015	201512	50	Zaragoza	1	Agricultura, ganadería y pesca	Hombres	1062
Diciembre 2015	201512	50	Zaragoza	1	Agricultura, ganadería y pesca	Mujeres	197
Diciembre 2015	201512	50	Zaragoza	2	Industria y energía	Hombres	3905
Diciembre 2015	201512	50	Zaragoza	2	Industria y energía	Mujeres	1607
Diciembre 2015	201512	50	Zaragoza	3	Construcción	Hombres	1004
Diciembre 2015	201512	50	Zaragoza	3	Construcción	Mujeres	52
Diciembre 2015	201512	50	Zaragoza	4	Servicios	Hombres	8440
Diciembre 2015	201512	50	Zaragoza	4	Servicios	Mujeres	11850
Noviembre 2015	201511	22	Huesca	1	Agricultura, ganadería y pesca	Hombres	684
Noviembre 2015	201511	22	Huesca	1	Agricultura, ganadería y pesca	Mujeres	103
Noviembre 2015	201511	22	Huesca	2	Industria y energía	Hombres	407
Noviembre 2015	201511	22	Huesca	2	Industria y energía	Mujeres	128
Noviembre 2015	201511	22	Huesca	3	Construcción	Hombres	365
Noviembre 2015	201511	22	Huesca	3	Construcción	Mujeres	16
Noviembre 2015	201511	22	Huesca	4	Servicios	Hombres	1503
Noviembre 2015	201511	22	Huesca	4	Servicios	Mujeres	2101
Noviembre 2015	201511	44	Teruel	1	Agricultura, ganadería y pesca	Hombres	125
Noviembre 2015	201511	44	Teruel	1	Agricultura, ganadería y pesca	Mujeres	19
Noviembre 2015	201511	44	Teruel	2	Industria y energía	Hombres	750
Noviembre 2015	201511	44	Teruel	2	Industria y energía	Mujeres	163
Noviembre 2015	201511	44	Teruel	3	Construcción	Hombres	206
Noviembre 2015	201511	44	Teruel	3	Construcción	Mujeres	9
Noviembre 2015	201511	44	Teruel	4	Servicios	Hombres	578
Noviembre 2015	201511	44	Teruel	4	Servicios	Mujeres	935
Noviembre 2015	201511	50	Zaragoza	1	Agricultura, ganadería y pesca	Hombres	1505
Noviembre 2015	201511	50	Zaragoza	1	Agricultura, ganadería y pesca	Mujeres	302
Noviembre 2015	201511	50	Zaragoza	2	Industria y energía	Hombres	4360
Noviembre 2015	201511	50	Zaragoza	2	Industria y energía	Mujeres	1719
Noviembre 2015	201511	50	Zaragoza	3	Construcción	Hombres	1377
Noviembre 2015	201511	50	Zaragoza	3	Construcción	Mujeres	67
Noviembre 2015	201511	50	Zaragoza	4	Servicios	Hombres	9024
Noviembre 2015	201511	50	Zaragoza	4	Servicios	Mujeres	11874
Octubre 2015	201510	22	Huesca	1	Agricultura, ganadería y pesca	Hombres	723
Octubre 2015	201510	22	Huesca	1	Agricultura, ganadería y pesca	Mujeres	126
Octubre 2015	201510	22	Huesca	2	Industria y energía	Hombres	392
Octubre 2015	201510	22	Huesca	2	Industria y energía	Mujeres	170
Octubre 2015	201510	22	Huesca	3	Construcción	Hombres	470
Octubre 2015	201510	22	Huesca	3	Construcción	Mujeres	18
Octubre 2015	201510	22	Huesca	4	Servicios	Hombres	1926
Octubre 2015	201510	22	Huesca	4	Servicios	Mujeres	2649
Octubre 2015	201510	44	Teruel	1	Agricultura, ganadería y pesca	Hombres	160
Octubre 2015	201510	44	Teruel	1	Agricultura, ganadería y pesca	Mujeres	28
Octubre 2015	201510	44	Teruel	2	Industria y energía	Hombres	598
Octubre 2015	201510	44	Teruel	2	Industria y energía	Mujeres	167
Octubre 2015	201510	44	Teruel	3	Construcción	Hombres	295
Octubre 2015	201510	44	Teruel	3	Construcción	Mujeres	8
Octubre 2015	201510	44	Teruel	4	Servicios	Hombres	1114
Octubre 2015	201510	44	Teruel	4	Servicios	Mujeres	1513
Octubre 2015	201510	50	Zaragoza	1	Agricultura, ganadería y pesca	Hombres	2141
Octubre 2015	201510	50	Zaragoza	1	Agricultura, ganadería y pesca	Mujeres	521
Octubre 2015	201510	50	Zaragoza	2	Industria y energía	Hombres	4671
Octubre 2015	201510	50	Zaragoza	2	Industria y energía	Mujeres	1770
Octubre 2015	201510	50	Zaragoza	3	Construcción	Hombres	1320
Octubre 2015	201510	50	Zaragoza	3	Construcción	Mujeres	93
Octubre 2015	201510	50	Zaragoza	4	Servicios	Hombres	11308
Octubre 2015	201510	50	Zaragoza	4	Servicios	Mujeres	14577
Septiembre 2015	201509	22	Huesca	1	Agricultura, ganadería y pesca	Hombres	965
Septiembre 2015	201509	22	Huesca	1	Agricultura, ganadería y pesca	Mujeres	138
Septiembre 2015	201509	22	Huesca	2	Industria y energía	Hombres	351
Septiembre 2015	201509	22	Huesca	2	Industria y energía	Mujeres	91
Septiembre 2015	201509	22	Huesca	3	Construcción	Hombres	379
Septiembre 2015	201509	22	Huesca	3	Construcción	Mujeres	12
Septiembre 2015	201509	22	Huesca	4	Servicios	Hombres	2126
Septiembre 2015	201509	22	Huesca	4	Servicios	Mujeres	2880
Septiembre 2015	201509	44	Teruel	1	Agricultura, ganadería y pesca	Hombres	245
Septiembre 2015	201509	44	Teruel	1	Agricultura, ganadería y pesca	Mujeres	46
Septiembre 2015	201509	44	Teruel	2	Industria y energía	Hombres	559
Septiembre 2015	201509	44	Teruel	2	Industria y energía	Mujeres	142
Septiembre 2015	201509	44	Teruel	3	Construcción	Hombres	299
Septiembre 2015	201509	44	Teruel	3	Construcción	Mujeres	19
Septiembre 2015	201509	44	Teruel	4	Servicios	Hombres	1112
Septiembre 2015	201509	44	Teruel	4	Servicios	Mujeres	1562
Septiembre 2015	201509	50	Zaragoza	1	Agricultura, ganadería y pesca	Hombres	4045
Septiembre 2015	201509	50	Zaragoza	1	Agricultura, ganadería y pesca	Mujeres	997
Septiembre 2015	201509	50	Zaragoza	2	Industria y energía	Hombres	5238
Septiembre 2015	201509	50	Zaragoza	2	Industria y energía	Mujeres	1951
Septiembre 2015	201509	50	Zaragoza	3	Construcción	Hombres	1413
Septiembre 2015	201509	50	Zaragoza	3	Construcción	Mujeres	83
Septiembre 2015	201509	50	Zaragoza	4	Servicios	Hombres	10990
Septiembre 2015	201509	50	Zaragoza	4	Servicios	Mujeres	14024
Agosto 2015	201508	22	Huesca	1	Agricultura, ganadería y pesca	Hombres	1674
Agosto 2015	201508	22	Huesca	1	Agricultura, ganadería y pesca	Mujeres	213
Agosto 2015	201508	22	Huesca	2	Industria y energía	Hombres	342
Agosto 2015	201508	22	Huesca	2	Industria y energía	Mujeres	79
Agosto 2015	201508	22	Huesca	3	Construcción	Hombres	385
Agosto 2015	201508	22	Huesca	3	Construcción	Mujeres	15
Agosto 2015	201508	22	Huesca	4	Servicios	Hombres	2047
Agosto 2015	201508	22	Huesca	4	Servicios	Mujeres	2348
Agosto 2015	201508	44	Teruel	1	Agricultura, ganadería y pesca	Hombres	162
Agosto 2015	201508	44	Teruel	1	Agricultura, ganadería y pesca	Mujeres	33
Agosto 2015	201508	44	Teruel	2	Industria y energía	Hombres	556
Agosto 2015	201508	44	Teruel	2	Industria y energía	Mujeres	122
Agosto 2015	201508	44	Teruel	3	Construcción	Hombres	222
Agosto 2015	201508	44	Teruel	3	Construcción	Mujeres	7
Agosto 2015	201508	44	Teruel	4	Servicios	Hombres	962
Agosto 2015	201508	44	Teruel	4	Servicios	Mujeres	1275
Agosto 2015	201508	50	Zaragoza	1	Agricultura, ganadería y pesca	Hombres	3580
Agosto 2015	201508	50	Zaragoza	1	Agricultura, ganadería y pesca	Mujeres	929
Agosto 2015	201508	50	Zaragoza	2	Industria y energía	Hombres	4143
Agosto 2015	201508	50	Zaragoza	2	Industria y energía	Mujeres	1734
Agosto 2015	201508	50	Zaragoza	3	Construcción	Hombres	1300
Agosto 2015	201508	50	Zaragoza	3	Construcción	Mujeres	47
Agosto 2015	201508	50	Zaragoza	4	Servicios	Hombres	8362
Agosto 2015	201508	50	Zaragoza	4	Servicios	Mujeres	9423
Julio 2015	201507	22	Huesca	1	Agricultura, ganadería y pesca	Hombres	2360
Julio 2015	201507	22	Huesca	1	Agricultura, ganadería y pesca	Mujeres	379
Julio 2015	201507	22	Huesca	2	Industria y energía	Hombres	579
Julio 2015	201507	22	Huesca	2	Industria y energía	Mujeres	181
Julio 2015	201507	22	Huesca	3	Construcción	Hombres	437
Julio 2015	201507	22	Huesca	3	Construcción	Mujeres	19
Julio 2015	201507	22	Huesca	4	Servicios	Hombres	3289
Julio 2015	201507	22	Huesca	4	Servicios	Mujeres	4264
Julio 2015	201507	44	Teruel	1	Agricultura, ganadería y pesca	Hombres	171
Julio 2015	201507	44	Teruel	1	Agricultura, ganadería y pesca	Mujeres	69
Julio 2015	201507	44	Teruel	2	Industria y energía	Hombres	759
Julio 2015	201507	44	Teruel	2	Industria y energía	Mujeres	186
Julio 2015	201507	44	Teruel	3	Construcción	Hombres	280
Julio 2015	201507	44	Teruel	3	Construcción	Mujeres	9
Julio 2015	201507	44	Teruel	4	Servicios	Hombres	1214
Julio 2015	201507	44	Teruel	4	Servicios	Mujeres	1651
Julio 2015	201507	50	Zaragoza	1	Agricultura, ganadería y pesca	Hombres	4168
Julio 2015	201507	50	Zaragoza	1	Agricultura, ganadería y pesca	Mujeres	1271
Julio 2015	201507	50	Zaragoza	2	Industria y energía	Hombres	4880
Julio 2015	201507	50	Zaragoza	2	Industria y energía	Mujeres	1790
Julio 2015	201507	50	Zaragoza	3	Construcción	Hombres	1683
Julio 2015	201507	50	Zaragoza	3	Construcción	Mujeres	89
Julio 2015	201507	50	Zaragoza	4	Servicios	Hombres	10571
Julio 2015	201507	50	Zaragoza	4	Servicios	Mujeres	13103
Junio 2015	201506	22	Huesca	1	Agricultura, ganadería y pesca	Hombres	1822
Junio 2015	201506	22	Huesca	1	Agricultura, ganadería y pesca	Mujeres	370
Junio 2015	201506	22	Huesca	2	Industria y energía	Hombres	431
Junio 2015	201506	22	Huesca	2	Industria y energía	Mujeres	109
Junio 2015	201506	22	Huesca	3	Construcción	Hombres	359
Junio 2015	201506	22	Huesca	3	Construcción	Mujeres	17
Junio 2015	201506	22	Huesca	4	Servicios	Hombres	3112
Junio 2015	201506	22	Huesca	4	Servicios	Mujeres	3862
Junio 2015	201506	44	Teruel	1	Agricultura, ganadería y pesca	Hombres	302
Junio 2015	201506	44	Teruel	1	Agricultura, ganadería y pesca	Mujeres	150
Junio 2015	201506	44	Teruel	2	Industria y energía	Hombres	788
Junio 2015	201506	44	Teruel	2	Industria y energía	Mujeres	149
Junio 2015	201506	44	Teruel	3	Construcción	Hombres	260
Junio 2015	201506	44	Teruel	3	Construcción	Mujeres	9
Junio 2015	201506	44	Teruel	4	Servicios	Hombres	957
Junio 2015	201506	44	Teruel	4	Servicios	Mujeres	1270
Junio 2015	201506	50	Zaragoza	1	Agricultura, ganadería y pesca	Hombres	5101
Junio 2015	201506	50	Zaragoza	1	Agricultura, ganadería y pesca	Mujeres	1709
Junio 2015	201506	50	Zaragoza	2	Industria y energía	Hombres	4567
Junio 2015	201506	50	Zaragoza	2	Industria y energía	Mujeres	1597
Junio 2015	201506	50	Zaragoza	3	Construcción	Hombres	1393
Junio 2015	201506	50	Zaragoza	3	Construcción	Mujeres	82
Junio 2015	201506	50	Zaragoza	4	Servicios	Hombres	11128
Junio 2015	201506	50	Zaragoza	4	Servicios	Mujeres	13077
Mayo 2015	201505	22	Huesca	1	Agricultura, ganadería y pesca	Hombres	3961
Mayo 2015	201505	22	Huesca	1	Agricultura, ganadería y pesca	Mujeres	1175
Mayo 2015	201505	22	Huesca	2	Industria y energía	Hombres	432
Mayo 2015	201505	22	Huesca	2	Industria y energía	Mujeres	118
Mayo 2015	201505	22	Huesca	3	Construcción	Hombres	411
Mayo 2015	201505	22	Huesca	3	Construcción	Mujeres	10
Mayo 2015	201505	22	Huesca	4	Servicios	Hombres	2118
Mayo 2015	201505	22	Huesca	4	Servicios	Mujeres	2724
Mayo 2015	201505	44	Teruel	1	Agricultura, ganadería y pesca	Hombres	473
Mayo 2015	201505	44	Teruel	1	Agricultura, ganadería y pesca	Mujeres	313
Mayo 2015	201505	44	Teruel	2	Industria y energía	Hombres	669
Mayo 2015	201505	44	Teruel	2	Industria y energía	Mujeres	132
Mayo 2015	201505	44	Teruel	3	Construcción	Hombres	274
Mayo 2015	201505	44	Teruel	3	Construcción	Mujeres	8
Mayo 2015	201505	44	Teruel	4	Servicios	Hombres	725
Mayo 2015	201505	44	Teruel	4	Servicios	Mujeres	1058
Mayo 2015	201505	50	Zaragoza	1	Agricultura, ganadería y pesca	Hombres	5307
Mayo 2015	201505	50	Zaragoza	1	Agricultura, ganadería y pesca	Mujeres	1836
Mayo 2015	201505	50	Zaragoza	2	Industria y energía	Hombres	4087
Mayo 2015	201505	50	Zaragoza	2	Industria y energía	Mujeres	1605
Mayo 2015	201505	50	Zaragoza	3	Construcción	Hombres	1311
Mayo 2015	201505	50	Zaragoza	3	Construcción	Mujeres	67
Mayo 2015	201505	50	Zaragoza	4	Servicios	Hombres	9345
Mayo 2015	201505	50	Zaragoza	4	Servicios	Mujeres	11594
Abril 2015	201504	22	Huesca	1	Agricultura, ganadería y pesca	Hombres	1166
Abril 2015	201504	22	Huesca	1	Agricultura, ganadería y pesca	Mujeres	243
Abril 2015	201504	22	Huesca	2	Industria y energía	Hombres	359
Abril 2015	201504	22	Huesca	2	Industria y energía	Mujeres	118
Abril 2015	201504	22	Huesca	3	Construcción	Hombres	337
Abril 2015	201504	22	Huesca	3	Construcción	Mujeres	9
Abril 2015	201504	22	Huesca	4	Servicios	Hombres	1752
Abril 2015	201504	22	Huesca	4	Servicios	Mujeres	2316
Abril 2015	201504	44	Teruel	1	Agricultura, ganadería y pesca	Hombres	219
Abril 2015	201504	44	Teruel	1	Agricultura, ganadería y pesca	Mujeres	41
Abril 2015	201504	44	Teruel	2	Industria y energía	Hombres	523
Abril 2015	201504	44	Teruel	2	Industria y energía	Mujeres	137
Abril 2015	201504	44	Teruel	3	Construcción	Hombres	252
Abril 2015	201504	44	Teruel	3	Construcción	Mujeres	7
Abril 2015	201504	44	Teruel	4	Servicios	Hombres	875
Abril 2015	201504	44	Teruel	4	Servicios	Mujeres	1190
Abril 2015	201504	50	Zaragoza	1	Agricultura, ganadería y pesca	Hombres	1944
Abril 2015	201504	50	Zaragoza	1	Agricultura, ganadería y pesca	Mujeres	458
Abril 2015	201504	50	Zaragoza	2	Industria y energía	Hombres	4175
Abril 2015	201504	50	Zaragoza	2	Industria y energía	Mujeres	1454
Abril 2015	201504	50	Zaragoza	3	Construcción	Hombres	1269
Abril 2015	201504	50	Zaragoza	3	Construcción	Mujeres	64
Abril 2015	201504	50	Zaragoza	4	Servicios	Hombres	7842
Abril 2015	201504	50	Zaragoza	4	Servicios	Mujeres	10103
Marzo 2015	201503	22	Huesca	1	Agricultura, ganadería y pesca	Hombres	702
Marzo 2015	201503	22	Huesca	1	Agricultura, ganadería y pesca	Mujeres	124
Marzo 2015	201503	22	Huesca	2	Industria y energía	Hombres	386
Marzo 2015	201503	22	Huesca	2	Industria y energía	Mujeres	100
Marzo 2015	201503	22	Huesca	3	Construcción	Hombres	407
Marzo 2015	201503	22	Huesca	3	Construcción	Mujeres	13
Marzo 2015	201503	22	Huesca	4	Servicios	Hombres	1805
Marzo 2015	201503	22	Huesca	4	Servicios	Mujeres	2505
Marzo 2015	201503	44	Teruel	1	Agricultura, ganadería y pesca	Hombres	169
Marzo 2015	201503	44	Teruel	1	Agricultura, ganadería y pesca	Mujeres	36
Marzo 2015	201503	44	Teruel	2	Industria y energía	Hombres	775
Marzo 2015	201503	44	Teruel	2	Industria y energía	Mujeres	138
Marzo 2015	201503	44	Teruel	3	Construcción	Hombres	283
Marzo 2015	201503	44	Teruel	3	Construcción	Mujeres	10
Marzo 2015	201503	44	Teruel	4	Servicios	Hombres	656
Marzo 2015	201503	44	Teruel	4	Servicios	Mujeres	996
Marzo 2015	201503	50	Zaragoza	1	Agricultura, ganadería y pesca	Hombres	1150
Marzo 2015	201503	50	Zaragoza	1	Agricultura, ganadería y pesca	Mujeres	225
Marzo 2015	201503	50	Zaragoza	2	Industria y energía	Hombres	4530
Marzo 2015	201503	50	Zaragoza	2	Industria y energía	Mujeres	1618
Marzo 2015	201503	50	Zaragoza	3	Construcción	Hombres	1210
Marzo 2015	201503	50	Zaragoza	3	Construcción	Mujeres	69
Marzo 2015	201503	50	Zaragoza	4	Servicios	Hombres	8015
Marzo 2015	201503	50	Zaragoza	4	Servicios	Mujeres	10722
Febrero 2015	201502	22	Huesca	1	Agricultura, ganadería y pesca	Hombres	401
Febrero 2015	201502	22	Huesca	1	Agricultura, ganadería y pesca	Mujeres	48
Febrero 2015	201502	22	Huesca	2	Industria y energía	Hombres	322
Febrero 2015	201502	22	Huesca	2	Industria y energía	Mujeres	79
Febrero 2015	201502	22	Huesca	3	Construcción	Hombres	298
Febrero 2015	201502	22	Huesca	3	Construcción	Mujeres	12
Febrero 2015	201502	22	Huesca	4	Servicios	Hombres	1486
Febrero 2015	201502	22	Huesca	4	Servicios	Mujeres	1951
Febrero 2015	201502	44	Teruel	1	Agricultura, ganadería y pesca	Hombres	133
Febrero 2015	201502	44	Teruel	1	Agricultura, ganadería y pesca	Mujeres	12
Febrero 2015	201502	44	Teruel	2	Industria y energía	Hombres	555
Febrero 2015	201502	44	Teruel	2	Industria y energía	Mujeres	94
Febrero 2015	201502	44	Teruel	3	Construcción	Hombres	169
Febrero 2015	201502	44	Teruel	3	Construcción	Mujeres	5
Febrero 2015	201502	44	Teruel	4	Servicios	Hombres	579
Febrero 2015	201502	44	Teruel	4	Servicios	Mujeres	890
Febrero 2015	201502	50	Zaragoza	1	Agricultura, ganadería y pesca	Hombres	922
Febrero 2015	201502	50	Zaragoza	1	Agricultura, ganadería y pesca	Mujeres	92
Febrero 2015	201502	50	Zaragoza	2	Industria y energía	Hombres	4286
Febrero 2015	201502	50	Zaragoza	2	Industria y energía	Mujeres	1497
Febrero 2015	201502	50	Zaragoza	3	Construcción	Hombres	1199
Febrero 2015	201502	50	Zaragoza	3	Construcción	Mujeres	61
Febrero 2015	201502	50	Zaragoza	4	Servicios	Hombres	7094
Febrero 2015	201502	50	Zaragoza	4	Servicios	Mujeres	9320
Enero 2015	201501	22	Huesca	1	Agricultura, ganadería y pesca	Hombres	490
Enero 2015	201501	22	Huesca	1	Agricultura, ganadería y pesca	Mujeres	56
Enero 2015	201501	22	Huesca	2	Industria y energía	Hombres	411
Enero 2015	201501	22	Huesca	2	Industria y energía	Mujeres	145
Enero 2015	201501	22	Huesca	3	Construcción	Hombres	304
Enero 2015	201501	22	Huesca	3	Construcción	Mujeres	13
Enero 2015	201501	22	Huesca	4	Servicios	Hombres	1736
Enero 2015	201501	22	Huesca	4	Servicios	Mujeres	2359
Enero 2015	201501	44	Teruel	1	Agricultura, ganadería y pesca	Hombres	179
Enero 2015	201501	44	Teruel	1	Agricultura, ganadería y pesca	Mujeres	13
Enero 2015	201501	44	Teruel	2	Industria y energía	Hombres	696
Enero 2015	201501	44	Teruel	2	Industria y energía	Mujeres	109
Enero 2015	201501	44	Teruel	3	Construcción	Hombres	124
Enero 2015	201501	44	Teruel	3	Construcción	Mujeres	10
Enero 2015	201501	44	Teruel	4	Servicios	Hombres	645
Enero 2015	201501	44	Teruel	4	Servicios	Mujeres	932
Enero 2015	201501	50	Zaragoza	1	Agricultura, ganadería y pesca	Hombres	1182
Enero 2015	201501	50	Zaragoza	1	Agricultura, ganadería y pesca	Mujeres	240
Enero 2015	201501	50	Zaragoza	2	Industria y energía	Hombres	4458
Enero 2015	201501	50	Zaragoza	2	Industria y energía	Mujeres	1650
Enero 2015	201501	50	Zaragoza	3	Construcción	Hombres	1222
