Año	Provincia código	Provincia nombre	Municipio código	Municipio nombre	Total viviendas	Viviendas nuevas	Viviendas de 2ª mano
2010	50	Zaragoza	50257	Torralba de Ribota	0	0	0
2010	50	Zaragoza	50258	Torralbilla	1	0	1
2010	50	Zaragoza	50259	Torrehermosa	0	0	0
2010	50	Zaragoza	50260	Torrelapaja	2	2	0
2010	50	Zaragoza	50261	Torrellas	3	1	2
2010	50	Zaragoza	50262	Torres de Berrellén	24	14	10
2010	50	Zaragoza	50263	Torrijo de la Cañada	5	1	4
2010	50	Zaragoza	50264	Tosos	5	0	5
2010	50	Zaragoza	50265	Trasmoz	1	1	0
2010	50	Zaragoza	50266	Trasobares	2	0	2
2010	50	Zaragoza	50267	Uncastillo	5	0	5
2010	50	Zaragoza	50268	Undués de Lerda	1	0	1
2010	50	Zaragoza	50269	Urrea de Jalón	2	0	2
2010	50	Zaragoza	50270	Urriés	0	0	0
2010	50	Zaragoza	50271	Used	4	2	2
2010	50	Zaragoza	50272	Utebo	171	69	102
2010	50	Zaragoza	50273	Valdehorna	0	0	0
2010	50	Zaragoza	50274	Val de San Martín	0	0	0
2010	50	Zaragoza	50275	Valmadrid	0	0	0
2010	50	Zaragoza	50276	Valpalmas	4	2	2
2010	50	Zaragoza	50277	Valtorres	0	0	0
2010	50	Zaragoza	50278	Velilla de Ebro	3	0	3
2010	50	Zaragoza	50279	Velilla de Jiloca	0	0	0
2010	50	Zaragoza	50280	Vera de Moncayo	2	1	1
2010	50	Zaragoza	50281	Vierlas	0	0	0
2010	50	Zaragoza	50282	Vilueña (La)	1	0	1
2010	50	Zaragoza	50283	Villadoz	0	0	0
2010	50	Zaragoza	50284	Villafeliche	3	0	3
2010	50	Zaragoza	50285	Villafranca de Ebro	7	3	4
2010	50	Zaragoza	50286	Villalba de Perejil	1	0	1
2010	50	Zaragoza	50287	Villalengua	5	0	5
2010	50	Zaragoza	50288	Villanueva de Gállego	80	63	17
2010	50	Zaragoza	50289	Villanueva de Jiloca	2	0	2
2010	50	Zaragoza	50290	Villanueva de Huerva	3	0	3
2010	50	Zaragoza	50291	Villar de los Navarros	0	0	0
2010	50	Zaragoza	50292	Villarreal de Huerva	3	0	3
2010	50	Zaragoza	50293	Villarroya de la Sierra	6	0	6
2010	50	Zaragoza	50294	Villarroya del Campo	0	0	0
2010	50	Zaragoza	50295	Vistabella	4	0	4
2010	50	Zaragoza	50296	Zaida (La)	2	0	2
2010	50	Zaragoza	50297	Zaragoza	7336	3279	4057
2010	50	Zaragoza	50298	Zuera	110	70	40
2010	50	Zaragoza	50901	Biel	1	0	1
2010	50	Zaragoza	50902	Marracos	1	0	1
2010	50	Zaragoza	50903	Villamayor de Gállego	2	0	2
2009	22	Huesca	22001	Abiego	49	28	21
2009	22	Huesca	22002	Abizanda	0	0	0
2009	22	Huesca	22003	Adahuesca	2	0	2
2009	22	Huesca	22004	Agüero	3	1	2
2009	22	Huesca	22006	Aísa	15	2	13
2009	22	Huesca	22007	Albalate de Cinca	3	0	3
2009	22	Huesca	22008	Albalatillo	3	0	3
2009	22	Huesca	22009	Albelda	1	0	1
2009	22	Huesca	22011	Albero Alto	5	5	0
2009	22	Huesca	22012	Albero Bajo	0	0	0
2009	22	Huesca	22013	Alberuela de Tubo	2	0	2
2009	22	Huesca	22014	Alcalá de Gurrea	2	1	1
2009	22	Huesca	22015	Alcalá del Obispo	1	1	0
2009	22	Huesca	22016	Alcampell	2	0	2
2009	22	Huesca	22017	Alcolea de Cinca	8	0	8
2009	22	Huesca	22018	Alcubierre	2	0	2
2009	22	Huesca	22019	Alerre	1	0	1
2009	22	Huesca	22020	Alfántega	6	6	0
2009	22	Huesca	22021	Almudévar	4	0	4
2009	22	Huesca	22022	Almunia de San Juan	5	5	0
2009	22	Huesca	22023	Almuniente	4	1	3
2009	22	Huesca	22024	Alquézar	1	1	0
2009	22	Huesca	22025	Altorricón	20	12	8
2009	22	Huesca	22027	Angüés	0	0	0
2009	22	Huesca	22028	Ansó	5	1	4
2009	22	Huesca	22029	Antillón	1	0	1
2009	22	Huesca	22032	Aragüés del Puerto	5	4	1
2009	22	Huesca	22035	Arén	4	1	3
2009	22	Huesca	22036	Argavieso	1	0	1
2009	22	Huesca	22037	Arguis	2	0	2
2009	22	Huesca	22039	Ayerbe	11	7	4
2009	22	Huesca	22040	Azanuy-Alins	2	0	2
2009	22	Huesca	22041	Azara	1	0	1
2009	22	Huesca	22042	Azlor	1	0	1
2009	22	Huesca	22043	Baells	2	0	2
2009	22	Huesca	22044	Bailo	2	0	2
2009	22	Huesca	22045	Baldellou	0	0	0
2009	22	Huesca	22046	Ballobar	0	0	0
2009	22	Huesca	22047	Banastás	0	0	0
2009	22	Huesca	22048	Barbastro	188	137	51
2009	22	Huesca	22049	Barbués	0	0	0
2009	22	Huesca	22050	Barbuñales	3	0	3
2009	22	Huesca	22051	Bárcabo	2	0	2
2009	22	Huesca	22052	Belver de Cinca	1	0	1
2009	22	Huesca	22053	Benabarre	18	10	8
2009	22	Huesca	22054	Benasque	75	36	39
2009	22	Huesca	22055	Berbegal	4	0	4
2009	22	Huesca	22057	Bielsa	3	2	1
2009	22	Huesca	22058	Bierge	1	0	1
2009	22	Huesca	22059	Biescas	53	22	31
2009	22	Huesca	22060	Binaced	5	0	5
2009	22	Huesca	22061	Binéfar	107	85	22
2009	22	Huesca	22062	Bisaurri	11	10	1
2009	22	Huesca	22063	Biscarrués	0	0	0
2009	22	Huesca	22064	Blecua y Torres	0	0	0
2009	22	Huesca	22066	Boltaña	9	2	7
2009	22	Huesca	22067	Bonansa	2	0	2
2009	22	Huesca	22068	Borau	3	2	1
2009	22	Huesca	22069	Broto	20	14	6
2009	22	Huesca	22072	Caldearenas	3	2	1
2009	22	Huesca	22074	Campo	25	22	3
2009	22	Huesca	22075	Camporrells	1	0	1
2009	22	Huesca	22076	Canal de Berdún	5	1	4
2009	22	Huesca	22077	Candasnos	1	0	1
2009	22	Huesca	22078	Canfranc	13	1	12
2009	22	Huesca	22079	Capdesaso	0	0	0
2009	22	Huesca	22080	Capella	0	0	0
2009	22	Huesca	22081	Casbas de Huesca	0	0	0
2009	22	Huesca	22082	Castejón del Puente	5	1	4
2009	22	Huesca	22083	Castejón de Monegros	1	0	1
2009	22	Huesca	22084	Castejón de Sos	42	34	8
2009	22	Huesca	22085	Castelflorite	0	0	0
2009	22	Huesca	22086	Castiello de Jaca	22	9	13
2009	22	Huesca	22087	Castigaleu	0	0	0
2009	22	Huesca	22088	Castillazuelo	0	0	0
2009	22	Huesca	22089	Castillonroy	0	0	0
2009	22	Huesca	22090	Colungo	0	0	0
2009	22	Huesca	22094	Chalamera	0	0	0
2009	22	Huesca	22095	Chía	2	0	2
2009	22	Huesca	22096	Chimillas	1	0	1
2009	22	Huesca	22099	Esplús	3	1	2
2009	22	Huesca	22102	Estada	3	3	0
2009	22	Huesca	22103	Estadilla	9	7	2
2009	22	Huesca	22105	Estopiñán del Castillo	1	0	1
2009	22	Huesca	22106	Fago	2	0	2
2009	22	Huesca	22107	Fanlo	0	0	0
2009	22	Huesca	22109	Fiscal	9	8	1
2009	22	Huesca	22110	Fonz	0	0	0
2009	22	Huesca	22111	Foradada del Toscar	6	5	1
2009	22	Huesca	22112	Fraga	152	104	48
2009	22	Huesca	22113	Fueva (La)	2	2	0
2009	22	Huesca	22114	Gistaín	1	0	1
2009	22	Huesca	22115	Grado (El)	4	0	4
2009	22	Huesca	22116	Grañén	7	6	1
2009	22	Huesca	22117	Graus	24	7	17
2009	22	Huesca	22119	Gurrea de Gállego	9	0	9
2009	22	Huesca	22122	Hoz de Jaca	0	0	0
2009	22	Huesca	22124	Huerto	2	0	2
2009	22	Huesca	22125	Huesca	556	316	240
2009	22	Huesca	22126	Ibieca	0	0	0
2009	22	Huesca	22127	Igriés	5	5	0
2009	22	Huesca	22128	Ilche	2	0	2
2009	22	Huesca	22129	Isábena	8	5	3
2009	22	Huesca	22130	Jaca	272	123	149
2009	22	Huesca	22131	Jasa	2	0	2
2009	22	Huesca	22133	Labuerda	1	0	1
2009	22	Huesca	22135	Laluenga	0	0	0
2009	22	Huesca	22136	Lalueza	11	9	2
2009	22	Huesca	22137	Lanaja	7	0	7
2009	22	Huesca	22139	Laperdiguera	0	0	0
2009	22	Huesca	22141	Lascellas-Ponzano	2	0	2
2009	22	Huesca	22142	Lascuarre	1	0	1
2009	22	Huesca	22143	Laspaúles	22	20	2
2009	22	Huesca	22144	Laspuña	6	4	2
2009	22	Huesca	22149	Loarre	0	0	0
2009	22	Huesca	22150	Loporzano	4	2	2
2009	22	Huesca	22151	Loscorrales	1	0	1
2009	22	Huesca	22155	Monesma y Cajigar	1	0	1
2009	22	Huesca	22156	Monflorite-Lascasas	3	3	0
2009	22	Huesca	22157	Montanuy	3	0	3
2009	22	Huesca	22158	Monzón	149	80	69
2009	22	Huesca	22160	Naval	1	0	1
2009	22	Huesca	22162	Novales	1	0	1
2009	22	Huesca	22163	Nueno	2	0	2
2009	22	Huesca	22164	Olvena	0	0	0
2009	22	Huesca	22165	Ontiñena	3	0	3
2009	22	Huesca	22167	Osso de Cinca	1	0	1
2009	22	Huesca	22168	Palo	0	0	0
2009	22	Huesca	22170	Panticosa	56	32	24
2009	22	Huesca	22172	Peñalba	3	0	3
2009	22	Huesca	22173	Peñas de Riglos (Las)	1	0	1
2009	22	Huesca	22174	Peralta de Alcofea	2	0	2
2009	22	Huesca	22175	Peralta de Calasanz	3	0	3
2009	22	Huesca	22176	Peraltilla	1	0	1
2009	22	Huesca	22177	Perarrúa	2	0	2
2009	22	Huesca	22178	Pertusa	0	0	0
2009	22	Huesca	22181	Piracés	0	0	0
2009	22	Huesca	22182	Plan	0	0	0
2009	22	Huesca	22184	Poleñino	0	0	0
2009	22	Huesca	22186	Pozán de Vero	6	5	1
2009	22	Huesca	22187	Puebla de Castro (La)	10	8	2
2009	22	Huesca	22188	Puente de Montañana	0	0	0
2009	22	Huesca	22189	Puértolas	0	0	0
2009	22	Huesca	22190	Pueyo de Araguás (El)	0	0	0
2009	22	Huesca	22193	Pueyo de Santa Cruz	1	0	1
2009	22	Huesca	22195	Quicena	1	0	1
2009	22	Huesca	22197	Robres	2	0	2
2009	22	Huesca	22199	Sabiñánigo	316	252	64
2009	22	Huesca	22200	Sahún	6	5	1
2009	22	Huesca	22201	Salas Altas	2	0	2
2009	22	Huesca	22202	Salas Bajas	10	7	3
2009	22	Huesca	22203	Salillas	0	0	0
2009	22	Huesca	22204	Sallent de Gállego	112	68	44
2009	22	Huesca	22205	San Esteban de Litera	4	0	4
2009	22	Huesca	22206	Sangarrén	4	0	4
2009	22	Huesca	22207	San Juan de Plan	1	0	1
2009	22	Huesca	22208	Santa Cilia	7	7	0
2009	22	Huesca	22209	Santa Cruz de la Serós	1	0	1
2009	22	Huesca	22212	Santaliestra y San Quílez	0	0	0
2009	22	Huesca	22213	Sariñena	52	40	12
2009	22	Huesca	22214	Secastilla	0	0	0
2009	22	Huesca	22215	Seira	2	0	2
2009	22	Huesca	22217	Sena	2	0	2
2009	22	Huesca	22218	Senés de Alcubierre	0	0	0
2009	22	Huesca	22220	Sesa	0	0	0
2009	22	Huesca	22221	Sesué	6	5	1
2009	22	Huesca	22222	Siétamo	13	7	6
2009	22	Huesca	22223	Sopeira	10	8	2
2009	22	Huesca	22225	Tamarite de Litera	22	5	17
2009	22	Huesca	22226	Tardienta	10	7	3
2009	22	Huesca	22227	Tella-Sin	3	1	2
2009	22	Huesca	22228	Tierz	5	3	2
2009	22	Huesca	22229	Tolva	0	0	0
2009	22	Huesca	22230	Torla-Ordesa	4	1	3
2009	22	Huesca	22232	Torralba de Aragón	0	0	0
2009	22	Huesca	22233	Torre la Ribera	0	0	0
2009	22	Huesca	22234	Torrente de Cinca	3	0	3
2009	22	Huesca	22235	Torres de Alcanadre	0	0	0
2009	22	Huesca	22236	Torres de Barbués	0	0	0
2009	22	Huesca	22239	Tramaced	0	0	0
2009	22	Huesca	22242	Valfarta	0	0	0
2009	22	Huesca	22243	Valle de Bardají	0	0	0
2009	22	Huesca	22244	Valle de Lierp	2	2	0
2009	22	Huesca	22245	Velilla de Cinca	1	0	1
2009	22	Huesca	22246	Beranuy	1	0	1
2009	22	Huesca	22247	Viacamp y Litera	0	0	0
2009	22	Huesca	22248	Vicién	0	0	0
2009	22	Huesca	22249	Villanova	12	9	3
2009	22	Huesca	22250	Villanúa	39	19	20
2009	22	Huesca	22251	Villanueva de Sigena	0	0	0
2009	22	Huesca	22252	Yebra de Basa	0	0	0
2009	22	Huesca	22253	Yésero	0	0	0
2009	22	Huesca	22254	Zaidín	9	5	4
2009	22	Huesca	22901	Valle de Hecho	7	3	4
2009	22	Huesca	22902	Puente la Reina de Jaca	6	3	3
2009	22	Huesca	22903	San Miguel del Cinca	16	16	0
2009	22	Huesca	22904	Sotonera (La)	5	0	5
2009	22	Huesca	22905	Lupiñén-Ortilla	4	1	3
2009	22	Huesca	22906	Santa María de Dulcis	0	0	0
2009	22	Huesca	22907	Aínsa-Sobrarbe	50	39	11
2009	22	Huesca	22908	Hoz y Costeán	1	0	1
2009	22	Huesca	22909	Vencillón	2	0	2
2009	44	Teruel	44001	Ababuj	12	9	3
2009	44	Teruel	44002	Abejuela	2	1	1
2009	44	Teruel	44003	Aguatón	0	0	0
2009	44	Teruel	44004	Aguaviva	7	2	5
2009	44	Teruel	44005	Aguilar del Alfambra	3	3	0
2009	44	Teruel	44006	Alacón	4	0	4
2009	44	Teruel	44007	Alba	1	0	1
2009	44	Teruel	44008	Albalate del Arzobispo	10	0	10
2009	44	Teruel	44009	Albarracín	11	5	6
2009	44	Teruel	44010	Albentosa	3	0	3
2009	44	Teruel	44011	Alcaine	2	0	2
2009	44	Teruel	44012	Alcalá de la Selva	34	23	11
2009	44	Teruel	44013	Alcañiz	172	103	69
2009	44	Teruel	44014	Alcorisa	19	13	6
2009	44	Teruel	44016	Alfambra	2	1	1
2009	44	Teruel	44017	Aliaga	3	0	3
2009	44	Teruel	44018	Almohaja	0	0	0
2009	44	Teruel	44019	Alobras	1	0	1
2009	44	Teruel	44020	Alpeñés	4	0	4
2009	44	Teruel	44021	Allepuz	1	0	1
2009	44	Teruel	44022	Alloza	4	0	4
2009	44	Teruel	44023	Allueva	0	0	0
2009	44	Teruel	44024	Anadón	0	0	0
2009	44	Teruel	44025	Andorra	86	52	34
2009	44	Teruel	44026	Arcos de las Salinas	5	0	5
2009	44	Teruel	44027	Arens de Lledó	1	0	1
2009	44	Teruel	44028	Argente	0	0	0
2009	44	Teruel	44029	Ariño	5	0	5
2009	44	Teruel	44031	Azaila	1	1	0
2009	44	Teruel	44032	Bádenas	1	0	1
2009	44	Teruel	44033	Báguena	4	2	2
2009	44	Teruel	44034	Bañón	3	0	3
2009	44	Teruel	44035	Barrachina	1	0	1
2009	44	Teruel	44036	Bea	0	0	0
2009	44	Teruel	44037	Beceite	7	2	5
2009	44	Teruel	44038	Belmonte de San José	2	0	2
2009	44	Teruel	44039	Bello	2	0	2
2009	44	Teruel	44040	Berge	1	0	1
2009	44	Teruel	44041	Bezas	0	0	0
2009	44	Teruel	44042	Blancas	1	0	1
2009	44	Teruel	44043	Blesa	2	0	2
2009	44	Teruel	44044	Bordón	3	1	2
2009	44	Teruel	44045	Bronchales	12	7	5
2009	44	Teruel	44046	Bueña	0	0	0
2009	44	Teruel	44047	Burbáguena	2	0	2
2009	44	Teruel	44048	Cabra de Mora	0	0	0
2009	44	Teruel	44049	Calaceite	8	0	8
2009	44	Teruel	44050	Calamocha	30	18	12
2009	44	Teruel	44051	Calanda	56	43	13
2009	44	Teruel	44052	Calomarde	1	0	1
2009	44	Teruel	44053	Camañas	0	0	0
2009	44	Teruel	44054	Camarena de la Sierra	10	6	4
2009	44	Teruel	44055	Camarillas	3	0	3
2009	44	Teruel	44056	Caminreal	3	0	3
2009	44	Teruel	44059	Cantavieja	11	10	1
2009	44	Teruel	44060	Cañada de Benatanduz	1	1	0
2009	44	Teruel	44061	Cañada de Verich (La)	0	0	0
2009	44	Teruel	44062	Cañada Vellida	0	0	0
2009	44	Teruel	44063	Cañizar del Olivar	0	0	0
2009	44	Teruel	44064	Cascante del Río	1	0	1
2009	44	Teruel	44065	Castejón de Tornos	2	0	2
2009	44	Teruel	44066	Castel de Cabra	0	0	0
2009	44	Teruel	44067	Castelnou	5	0	5
2009	44	Teruel	44068	Castelserás	7	1	6
2009	44	Teruel	44070	Castellar (El)	0	0	0
2009	44	Teruel	44071	Castellote	14	6	8
2009	44	Teruel	44074	Cedrillas	14	9	5
2009	44	Teruel	44075	Celadas	0	0	0
2009	44	Teruel	44076	Cella	7	2	5
2009	44	Teruel	44077	Cerollera (La)	0	0	0
2009	44	Teruel	44080	Codoñera (La)	1	0	1
2009	44	Teruel	44082	Corbalán	0	0	0
2009	44	Teruel	44084	Cortes de Aragón	0	0	0
2009	44	Teruel	44085	Cosa	0	0	0
2009	44	Teruel	44086	Cretas	5	0	5
2009	44	Teruel	44087	Crivillén	0	0	0
2009	44	Teruel	44088	Cuba (La)	0	0	0
2009	44	Teruel	44089	Cubla	1	1	0
2009	44	Teruel	44090	Cucalón	0	0	0
2009	44	Teruel	44092	Cuervo (El)	1	0	1
2009	44	Teruel	44093	Cuevas de Almudén	0	0	0
2009	44	Teruel	44094	Cuevas Labradas	0	0	0
2009	44	Teruel	44096	Ejulve	2	0	2
2009	44	Teruel	44097	Escorihuela	1	1	0
2009	44	Teruel	44099	Escucha	5	0	5
2009	44	Teruel	44100	Estercuel	0	0	0
2009	44	Teruel	44101	Ferreruela de Huerva	2	2	0
2009	44	Teruel	44102	Fonfría	0	0	0
2009	44	Teruel	44103	Formiche Alto	0	0	0
2009	44	Teruel	44105	Fórnoles	0	0	0
2009	44	Teruel	44106	Fortanete	1	0	1
2009	44	Teruel	44107	Foz-Calanda	0	0	0
2009	44	Teruel	44108	Fresneda (La)	5	0	5
2009	44	Teruel	44109	Frías de Albarracín	1	0	1
2009	44	Teruel	44110	Fuenferrada	0	0	0
2009	44	Teruel	44111	Fuentes Calientes	1	1	0
2009	44	Teruel	44112	Fuentes Claras	5	1	4
2009	44	Teruel	44113	Fuentes de Rubielos	0	0	0
2009	44	Teruel	44114	Fuentespalda	1	0	1
2009	44	Teruel	44115	Galve	0	0	0
2009	44	Teruel	44116	Gargallo	4	1	3
2009	44	Teruel	44117	Gea de Albarracín	4	0	4
2009	44	Teruel	44118	Ginebrosa (La)	1	0	1
2009	44	Teruel	44119	Griegos	1	0	1
2009	44	Teruel	44120	Guadalaviar	0	0	0
2009	44	Teruel	44121	Gúdar	1	1	0
2009	44	Teruel	44122	Híjar	16	4	12
2009	44	Teruel	44123	Hinojosa de Jarque	0	0	0
2009	44	Teruel	44124	Hoz de la Vieja (La)	0	0	0
2009	44	Teruel	44125	Huesa del Común	2	0	2
2009	44	Teruel	44126	Iglesuela del Cid (La)	13	10	3
2009	44	Teruel	44127	Jabaloyas	6	1	5
2009	44	Teruel	44128	Jarque de la Val	1	0	1
2009	44	Teruel	44129	Jatiel	2	0	2
2009	44	Teruel	44130	Jorcas	0	0	0
2009	44	Teruel	44131	Josa	2	0	2
2009	44	Teruel	44132	Lagueruela	0	0	0
2009	44	Teruel	44133	Lanzuela	0	0	0
2009	44	Teruel	44135	Libros	0	0	0
2009	44	Teruel	44136	Lidón	3	3	0
2009	44	Teruel	44137	Linares de Mora	2	0	2
2009	44	Teruel	44138	Loscos	3	0	3
2009	44	Teruel	44141	Lledó	0	0	0
2009	44	Teruel	44142	Maicas	0	0	0
2009	44	Teruel	44143	Manzanera	13	4	9
2009	44	Teruel	44144	Martín del Río	2	0	2
2009	44	Teruel	44145	Mas de las Matas	7	3	4
2009	44	Teruel	44146	Mata de los Olmos (La)	2	0	2
2009	44	Teruel	44147	Mazaleón	1	0	1
2009	44	Teruel	44148	Mezquita de Jarque	0	0	0
2009	44	Teruel	44149	Mirambel	2	1	1
2009	44	Teruel	44150	Miravete de la Sierra	2	0	2
2009	44	Teruel	44151	Molinos	2	0	2
2009	44	Teruel	44152	Monforte de Moyuela	0	0	0
2009	44	Teruel	44153	Monreal del Campo	20	16	4
2009	44	Teruel	44154	Monroyo	3	0	3
2009	44	Teruel	44155	Montalbán	20	1	19
2009	44	Teruel	44156	Monteagudo del Castillo	0	0	0
2009	44	Teruel	44157	Monterde de Albarracín	1	0	1
2009	44	Teruel	44158	Mora de Rubielos	54	45	9
2009	44	Teruel	44159	Moscardón	0	0	0
2009	44	Teruel	44160	Mosqueruela	2	2	0
2009	44	Teruel	44161	Muniesa	2	0	2
2009	44	Teruel	44163	Noguera de Albarracín	6	5	1
2009	44	Teruel	44164	Nogueras	2	0	2
2009	44	Teruel	44165	Nogueruelas	1	0	1
2009	44	Teruel	44167	Obón	4	1	3
2009	44	Teruel	44168	Odón	2	0	2
2009	44	Teruel	44169	Ojos Negros	1	0	1
2009	44	Teruel	44171	Olba	5	1	4
2009	44	Teruel	44172	Oliete	9	0	9
2009	44	Teruel	44173	Olmos (Los)	0	0	0
2009	44	Teruel	44174	Orihuela del Tremedal	16	8	8
2009	44	Teruel	44175	Orrios	2	0	2
2009	44	Teruel	44176	Palomar de Arroyos	2	0	2
2009	44	Teruel	44177	Pancrudo	5	0	5
2009	44	Teruel	44178	Parras de Castellote (Las)	0	0	0
2009	44	Teruel	44179	Peñarroya de Tastavins	2	0	2
2009	44	Teruel	44180	Peracense	0	0	0
2009	44	Teruel	44181	Peralejos	2	2	0
2009	44	Teruel	44182	Perales del Alfambra	1	1	0
2009	44	Teruel	44183	Pitarque	0	0	0
2009	44	Teruel	44184	Plou	0	0	0
2009	44	Teruel	44185	Pobo (El)	0	0	0
2009	44	Teruel	44187	Portellada (La)	0	0	0
2009	44	Teruel	44189	Pozondón	4	0	4
2009	44	Teruel	44190	Pozuel del Campo	0	0	0
2009	44	Teruel	44191	Puebla de Híjar (La)	12	5	7
2009	44	Teruel	44192	Puebla de Valverde (La)	8	7	1
2009	44	Teruel	44193	Puertomingalvo	7	5	2
2009	44	Teruel	44194	Ráfales	1	0	1
2009	44	Teruel	44195	Rillo	1	0	1
2009	44	Teruel	44196	Riodeva	0	0	0
2009	44	Teruel	44197	Ródenas	0	0	0
2009	44	Teruel	44198	Royuela	1	0	1
2009	44	Teruel	44199	Rubiales	0	0	0
2009	44	Teruel	44200	Rubielos de la Cérida	0	0	0
2009	44	Teruel	44201	Rubielos de Mora	30	22	8
2009	44	Teruel	44203	Salcedillo	0	0	0
2009	44	Teruel	44204	Saldón	0	0	0
2009	44	Teruel	44205	Samper de Calanda	8	1	7
2009	44	Teruel	44206	San Agustín	4	3	1
2009	44	Teruel	44207	San Martín del Río	4	2	2
2009	44	Teruel	44208	Santa Cruz de Nogueras	0	0	0
2009	44	Teruel	44209	Santa Eulalia	1	0	1
2009	44	Teruel	44210	Sarrión	7	1	6
2009	44	Teruel	44211	Segura de los Baños	0	0	0
2009	44	Teruel	44212	Seno	0	0	0
2009	44	Teruel	44213	Singra	0	0	0
2009	44	Teruel	44215	Terriente	2	1	1
2009	44	Teruel	44216	Teruel	421	330	91
2009	44	Teruel	44217	Toril y Masegoso	2	0	2
2009	44	Teruel	44218	Tormón	1	0	1
2009	44	Teruel	44219	Tornos	1	0	1
2009	44	Teruel	44220	Torralba de los Sisones	5	0	5
2009	44	Teruel	44221	Torrecilla de Alcañiz	8	5	3
2009	44	Teruel	44222	Torrecilla del Rebollar	2	0	2
2009	44	Teruel	44223	Torre de Arcas	0	0	0
2009	44	Teruel	44224	Torre de las Arcas	0	0	0
2009	44	Teruel	44225	Torre del Compte	3	0	3
2009	44	Teruel	44226	Torrelacárcel	1	0	1
2009	44	Teruel	44227	Torre los Negros	0	0	0
2009	44	Teruel	44228	Torremocha de Jiloca	1	0	1
2009	44	Teruel	44229	Torres de Albarracín	0	0	0
2009	44	Teruel	44230	Torrevelilla	3	0	3
2009	44	Teruel	44231	Torrijas	1	0	1
2009	44	Teruel	44232	Torrijo del Campo	0	0	0
2009	44	Teruel	44234	Tramacastiel	1	0	1
2009	44	Teruel	44235	Tramacastilla	0	0	0
2009	44	Teruel	44236	Tronchón	0	0	0
2009	44	Teruel	44237	Urrea de Gaén	3	0	3
2009	44	Teruel	44238	Utrillas	14	5	9
2009	44	Teruel	44239	Valacloche	3	2	1
2009	44	Teruel	44240	Valbona	3	1	2
2009	44	Teruel	44241	Valdealgorfa	6	2	4
2009	44	Teruel	44243	Valdecuenca	2	1	1
2009	44	Teruel	44244	Valdelinares	13	10	3
2009	44	Teruel	44245	Valdeltormo	1	0	1
2009	44	Teruel	44246	Valderrobres	58	40	18
2009	44	Teruel	44247	Valjunquera	2	0	2
2009	44	Teruel	44249	Vallecillo (El)	0	0	0
2009	44	Teruel	44250	Veguillas de la Sierra	0	0	0
2009	44	Teruel	44251	Villafranca del Campo	0	0	0
2009	44	Teruel	44252	Villahermosa del Campo	2	0	2
2009	44	Teruel	44256	Villanueva del Rebollar de la Sierra	1	0	1
2009	44	Teruel	44257	Villar del Cobo	3	1	2
2009	44	Teruel	44258	Villar del Salz	1	0	1
2009	44	Teruel	44260	Villarluengo	1	0	1
2009	44	Teruel	44261	Villarquemado	2	2	0
2009	44	Teruel	44262	Villarroya de los Pinares	0	0	0
2009	44	Teruel	44263	Villastar	3	2	1
2009	44	Teruel	44264	Villel	2	1	1
2009	44	Teruel	44265	Vinaceite	1	0	1
2009	44	Teruel	44266	Visiedo	0	0	0
2009	44	Teruel	44267	Vivel del Río Martín	1	0	1
2009	44	Teruel	44268	Zoma (La)	1	0	1
2009	50	Zaragoza	50001	Abanto	32	20	12
2009	50	Zaragoza	50002	Acered	3	0	3
2009	50	Zaragoza	50003	Agón	1	1	0
2009	50	Zaragoza	50004	Aguarón	5	2	3
2009	50	Zaragoza	50005	Aguilón	3	0	3
2009	50	Zaragoza	50006	Ainzón	4	3	1
2009	50	Zaragoza	50007	Aladrén	1	0	1
2009	50	Zaragoza	50008	Alagón	65	43	22
2009	50	Zaragoza	50009	Alarba	0	0	0
2009	50	Zaragoza	50010	Alberite de San Juan	0	0	0
2009	50	Zaragoza	50011	Albeta	2	1	1
2009	50	Zaragoza	50012	Alborge	0	0	0
2009	50	Zaragoza	50013	Alcalá de Ebro	3	0	3
2009	50	Zaragoza	50014	Alcalá de Moncayo	3	0	3
2009	50	Zaragoza	50015	Alconchel de Ariza	3	2	1
2009	50	Zaragoza	50016	Aldehuela de Liestos	1	0	1
2009	50	Zaragoza	50017	Alfajarín	22	16	6
2009	50	Zaragoza	50018	Alfamén	2	1	1
2009	50	Zaragoza	50019	Alforque	2	0	2
2009	50	Zaragoza	50020	Alhama de Aragón	13	9	4
2009	50	Zaragoza	50021	Almochuel	0	0	0
2009	50	Zaragoza	50022	Almolda (La)	3	1	2
2009	50	Zaragoza	50023	Almonacid de la Cuba	0	0	0
2009	50	Zaragoza	50024	Almonacid de la Sierra	6	0	6
2009	50	Zaragoza	50025	Almunia de Doña Godina (La)	32	10	22
2009	50	Zaragoza	50026	Alpartir	3	0	3
2009	50	Zaragoza	50027	Ambel	0	0	0
2009	50	Zaragoza	50028	Anento	1	0	1
2009	50	Zaragoza	50029	Aniñón	9	0	9
2009	50	Zaragoza	50030	Añón de Moncayo	3	1	2
2009	50	Zaragoza	50031	Aranda de Moncayo	1	0	1
2009	50	Zaragoza	50032	Arándiga	3	1	2
2009	50	Zaragoza	50033	Ardisa	0	0	0
2009	50	Zaragoza	50034	Ariza	12	9	3
2009	50	Zaragoza	50035	Artieda	2	0	2
2009	50	Zaragoza	50036	Asín	1	0	1
2009	50	Zaragoza	50037	Atea	4	2	2
2009	50	Zaragoza	50038	Ateca	21	14	7
